time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,FPOGD,RPD,LPD
3.9,USER_34,NewMedia8,246589,104398,44230,38549,14735,11302,17520,191476,668799,0.46995033557046967,0.10244093959731544,0.1361818120805369,18.284743624161074,19.16344610738255
5.0,USER_34,NewMedia8,30068,6988,1697,2401,1881,2422,267,5976,51700,0.5852055704697986,0.12047758389261747,0.11471657718120806,18.57752395973154,18.804897852348997
5.9,USER_34,NewMedia8,3245,110,2687,1191,3078,725,726,9690,21452,0.32635879194630874,0.08482127516778525,0.1909838255033557,18.794849261744965,19.032978523489934
6.9,USER_34,NewMedia8,78769,4247,5982,3092,1998,1352,417,29807,125664,0.3624239597315436,0.07489885906040268,0.3113530201342283,17.730132483221478,18.559548255033558
7.9,USER_34,NewMedia8,4203,3445,2879,2173,3780,1204,283,1905,19872,0.369372,0.1202088,0.12092493333333332,18.573822333333336,18.894765066666665
8.9,USER_34,NewMedia8,13356,9803,3559,2261,1942,938,276,4839,36974,0.3856646308724832,0.0957561744966443,0.142476644295302,18.095997516778525,18.370243691275167
9.9,USER_34,NewMedia8,13765,3213,4219,2498,2778,745,515,4845,32578,0.37373785234899326,0.08723093959731545,0.16093322147651007,18.243896308724835,18.298314362416107
10.9,USER_34,NewMedia8,2570,809,923,2705,1396,1626,626,8668,19323,0.556115,0.11756446666666666,0.15175793333333337,18.119675733333334,18.573134200000002
12.0,USER_34,NewMedia8,28730,3463,2948,976,2212,703,178,3510,42720,0.7371584563758389,0.16132691275167782,0.1177084563758389,18.553171275167784,18.60639369127517
12.9,USER_34,NewMedia8,9269,1489,1228,1715,1665,1597,1013,8905,26881,0.6637426845637584,0.10870765100671141,0.18769691275167785,18.731261946308724,18.718731812080538
13.9,USER_34,NewMedia8,5876,5895,2661,1587,2064,1074,648,10644,30449,0.6076641610738255,0.15471456375838927,0.20710409395973156,19.220119261744966,18.707737449664428
14.9,USER_34,NewMedia8,15655,2634,518,1813,2643,685,444,8892,33284,0.5979503355704698,0.17382241610738253,0.1554013422818792,18.681865503355706,18.498919798657717
15.9,USER_34,NewMedia8,4677,5521,2465,697,1991,1221,598,19876,37046,0.3375759060402685,0.27611053691275167,0.18332872483221477,18.35821718120805,18.332420469798656
16.9,USER_34,NewMedia8,15089,4513,1127,2032,2205,1419,565,10130,37080,0.29408885906040266,0.23334630872483217,0.16250939597315436,17.843682684563763,17.990142684563757
17.9,USER_34,NewMedia8,4019,2917,2034,2225,4382,1389,2054,7676,26696,0.4659972666666666,0.20581066666666667,0.25855153333333336,17.92961693333333,17.843306266666666
18.9,USER_34,NewMedia8,29250,10528,5137,1370,1319,894,382,2326,51206,0.5004814093959732,0.13965187919463087,0.117728322147651,17.688740805369125,17.45983087248322
19.9,USER_34,NewMedia8,5802,3751,5286,1079,1126,1428,231,4205,22908,0.6717322448979591,0.2653131292517007,0.14604938775510204,18.408654421768713,18.19972782312925
20.9,USER_34,NewMedia8,8125,1284,3484,1081,2920,939,593,5701,24127,0.7266318120805368,0.3284061744966443,0.23329382550335567,19.350541006711406,18.90199483221476
21.9,USER_34,NewMedia8,27698,6323,3072,1864,2561,1095,561,5304,48478,0.3744257046979866,0.39276510067114095,0.17055134228187918,18.918340335570466,18.373894161073824
22.9,USER_34,NewMedia8,16759,9756,2452,2312,1241,1222,345,29739,63826,0.4680826174496645,0.3495512751677852,0.12961073825503358,18.8439066442953,17.878716577181205
23.9,USER_34,NewMedia8,14005,8829,1632,2254,2304,1439,585,8438,39486,0.6547444594594595,0.35741054054054056,0.1878435810810811,19.249338378378376,18.94784891891892
24.9,USER_34,NewMedia8,24428,10298,2363,1939,1112,1097,449,7637,49323,0.5269020666666666,0.4102193333333334,0.250414,19.603527066666665,19.419116533333334
25.9,USER_34,NewMedia8,75954,3874,490,5365,1268,2087,952,50769,140759,0.3799889932885906,0.3600651677852349,0.20625469798657717,19.104368053691275,18.29093577181208
26.9,USER_34,NewMedia8,17486,8106,7088,3399,2818,5482,780,6764,51923,0.44966288590604025,0.39137221476510065,0.13631208053691277,19.437806912751675,19.04057798657718
27.9,USER_34,NewMedia8,23223,9450,11008,6163,8792,6805,1892,30473,97806,0.5046275333333333,0.4048818666666667,0.23642559999999999,20.4320862,19.832345933333333
28.9,USER_34,NewMedia8,36698,5143,2425,2614,2410,1409,452,8336,59487,0.3854931543624161,0.4029370469798658,0.1018544966442953,19.940160000000002,20.066518255033557
29.9,USER_34,NewMedia8,30325,8565,3287,1560,2711,3866,720,6481,57515,0.4638803401360545,0.4805368027210885,0.13458986394557823,19.53229530612245,19.072392925170067
30.9,USER_34,NewMedia8,3952,5038,482,3720,2539,4574,837,3878,25020,0.46541073825503365,0.38314483221476503,0.20180120805369126,19.130027852348995,18.553810067114096
31.9,USER_34,NewMedia8,31027,6526,2458,2826,2786,1048,526,16754,63951,0.6761103999999999,0.4169992666666666,0.22200533333333336,18.85537173333333,18.55068513333333
32.9,USER_34,NewMedia8,64834,4366,672,478,995,689,222,13567,85823,0.5968710738255033,0.27168932885906044,0.1763093959731544,17.111741140939593,18.366346308724832
33.9,USER_34,NewMedia8,41495,7888,1567,3506,3849,931,758,6274,66268,0.3347814864864865,0.15233249999999998,0.12927574324324323,19.5125675,19.415281013513514
34.9,USER_34,NewMedia8,25616,414,1832,3059,1246,562,483,7476,40688,0.45906965986394555,0.28781054421768704,0.12412986394557823,19.627492108843537,19.980332585034017
35.9,USER_34,NewMedia8,3824,6171,1086,6865,2618,987,883,20025,42459,0.5953531543624161,0.12781597315436238,0.1726029530201342,19.468363154362414,19.382154026845633
36.9,USER_34,NewMedia8,18162,241,2125,1352,1209,510,834,4383,28816,0.435231677852349,0.11802174496644295,0.16146724832214762,18.984334899328857,19.1015577852349
37.9,USER_34,NewMedia8,3096,3275,908,1603,1858,821,632,5603,17796,0.6421344966442953,0.15628718120805368,0.16817543624161074,19.312264429530202,19.25405248322148
38.9,USER_34,NewMedia8,15321,1157,9138,2809,2486,1511,1228,9788,43438,0.6161006666666666,0.24221439999999997,0.20694706666666665,19.652442866666668,19.485185466666668
39.9,USER_34,NewMedia8,14057,619,2876,2438,1202,843,751,7301,30087,0.5605745945945946,0.7681418243243243,0.1203120945945946,19.26192905405405,17.723168243243244
40.9,USER_34,NewMedia8,8696,2075,2826,4770,2613,868,547,12028,34423,0.4984888513513514,0.8731004054054055,0.14061891891891892,20.142957432432432,19.091953108108108
41.9,USER_34,NewMedia8,135614,4555,5891,7366,1132,801,253,23739,179351,0.5993373825503356,0.35297637583892616,0.16861134228187918,19.990909731543624,19.980480671140942
42.9,USER_34,NewMedia8,8077,3206,3211,1811,3653,476,248,13775,34457,0.3257455033557047,0.30898174496644293,0.10642583892617449,20.125789395973154,19.931790268456375
43.9,USER_34,NewMedia8,28942,7130,4022,4195,2974,839,337,6735,55174,0.41393852348993293,0.8568402013422819,0.14553758389261745,19.627991342281877,19.17882087248322
44.9,USER_34,NewMedia8,8290,2610,2693,4300,2179,968,1075,7479,29594,0.42457013422818796,0.8428416107382551,0.1622769798657718,20.840885838926177,19.970146912751677
45.9,USER_34,NewMedia8,224367,4823,14656,16520,13297,6514,3303,69935,353415,0.3839448000000001,0.4687440666666667,0.19326886666666668,20.424245999999997,20.3722398
46.9,USER_34,NewMedia15,120738,6461,1941,5225,2269,1256,907,26034,164831,0.3949568773234201,0.6423688104089219,0.16249851301115242,19.53565130111524,20.581756059479552
48.0,USER_34,NewMedia15,100999,17260,8446,10425,2883,1304,460,42503,184280,0.4303415436241611,0.61167322147651,0.11423154362416109,19.309281744966444,18.577538120805368
48.9,USER_34,NewMedia15,8984,342,2762,3708,3157,953,170,13070,33146,0.4964228187919463,0.3378986577181208,0.1836497986577181,18.650730872483223,19.469385704697988
49.9,USER_34,NewMedia15,146850,7608,4227,4002,2660,981,654,17278,184260,0.5034644000000001,0.15149026666666668,0.24302433333333331,19.5345712,20.35171593333333
50.9,USER_34,NewMedia15,19859,10547,2933,2255,3085,641,951,2978,43249,0.47266147651006707,0.13861912751677852,0.15607348993288592,20.144898389261744,19.96954859060403
51.9,USER_34,NewMedia15,69828,6971,3346,4169,3263,884,1166,39949,129576,0.5174637583892618,0.14278691275167785,0.14580939597315437,19.59061610738255,19.87174456375839
52.9,USER_34,NewMedia15,3392,18262,2375,3444,1970,592,453,4876,35364,0.5006287919463087,0.23628288590604024,0.22439684563758389,20.37933268456376,20.607689865771814
53.9,USER_34,NewMedia15,14633,3911,2682,1302,1567,432,901,3274,28702,0.49604999999999994,0.28217536912751673,0.275155033557047,20.554955033557047,20.80107389261745
55.0,USER_34,NewMedia15,12700,2723,687,1270,1883,1075,544,17840,38722,0.5195948299319727,0.23796591836734693,0.23100693877551018,20.423202857142858,19.584702312925174
55.9,USER_34,NewMedia15,70769,2351,9348,2907,2538,893,257,18590,107653,0.4956035570469799,0.2840873154362416,0.12906389261744966,20.181775704697987,20.580876308724832
56.9,USER_34,NewMedia15,14170,1053,692,1284,4745,1125,894,4082,28045,0.4550664666666667,0.34881273333333335,0.18105813333333334,19.865247933333332,20.081863133333336
57.9,USER_34,NewMedia15,54036,4742,3100,2645,746,997,725,28087,95078,0.4719748648648649,0.3703257432432432,0.1354877027027027,19.76447351351351,19.211560405405404
58.9,USER_34,NewMedia15,13664,1515,654,1242,1288,2057,436,4474,25330,0.4882310067114094,0.3655274496644295,0.15876704697986577,19.67358020134228,19.746888926174496
59.9,USER_34,NewMedia15,14029,6074,2913,1122,2832,3574,458,13558,44560,0.46487469798657716,0.3614809395973154,0.1377906711409396,19.332618389261746,19.695196644295304
60.9,USER_34,NewMedia15,21313,2623,1611,2300,1536,1216,334,11295,42228,0.4169252027027027,0.26192939189189185,0.19466932432432432,18.924413716216215,19.74944358108108
61.9,USER_34,NewMedia15,16744,6423,1209,4131,1552,4331,315,22339,57044,0.4750271812080536,0.2596459731543624,0.19610590604026845,18.676129597315434,19.29200181208054
62.9,USER_34,NewMedia15,10263,5470,2827,883,2046,3478,342,5500,30809,0.3283394630872483,0.7078123489932885,0.1538773825503356,18.884240738255034,18.566699328859062
63.9,USER_34,NewMedia15,6134,3566,1957,1371,1318,1137,375,8293,24151,0.6842261333333335,0.7843882,0.19988613333333333,19.071291000000002,19.047769666666667
64.9,USER_34,NewMedia15,6826,10206,1802,1149,2529,1751,460,4703,29426,0.6775325675675676,0.6369035135135135,0.13776168918918918,18.98669912162162,18.830319864864865
65.9,USER_34,NewMedia15,12337,4948,6478,2787,2574,801,217,39697,69839,0.5090791946308725,0.6589185234899327,0.1157688590604027,19.037141744966444,18.606809395973155
66.9,USER_34,NewMedia15,7962,4796,1723,1805,2214,707,320,7351,26878,0.5649272,0.5542287333333333,0.2992026666666667,19.283280333333334,19.492944333333334
67.9,USER_34,NewMedia15,684138,14020,10454,7082,12827,4011,5802,94143,832477,0.4664659731543624,0.2842548322147651,0.16658255033557048,19.878962617449666,20.212638523489932
68.9,USER_34,NewMedia15,36832,4604,9555,4641,1478,1945,248,11064,70367,0.402760067114094,0.2311914765100671,0.12926664429530202,18.717319060402684,19.58668697986577
69.9,USER_34,NewMedia15,35949,4265,4934,1532,2469,944,327,17804,68224,0.4482755033557049,0.4951775838926174,0.14297214765100671,19.435693422818794,19.66322744966443
70.9,USER_34,NewMedia15,16353,4354,3543,1802,2110,2384,343,10342,41231,0.2661021333333333,0.5193549333333333,0.24437913333333336,17.825411133333333,18.4599212
71.9,USER_34,NewMedia15,21775,461,5491,3812,1369,1053,722,25272,59955,0.39973664429530203,0.17956557046979868,0.14081194630872482,18.97804718120805,19.305191006711407
73.0,USER_34,NewMedia15,58211,13776,3329,2493,2748,1050,296,39950,121853,0.5091852027027027,0.17131891891891893,0.18958195945945946,19.227476486486484,19.90791905405405
73.9,USER_34,NewMedia15,18835,6272,998,334,2746,684,373,6113,36355,0.43692456375838923,0.2597655704697987,0.1860128859060403,20.43025456375839,21.185089194630873
74.9,USER_34,NewMedia15,6844,2741,722,1125,1916,990,449,7375,22162,0.4261722818791947,0.2768902684563758,0.2216505369127517,20.7026332885906,21.46420295302013
75.9,USER_34,NewMedia15,8382,2240,3031,738,2029,1113,646,2846,21025,0.3897187919463087,0.2856781879194631,0.18532979865771812,20.114172483221477,19.849527718120804
76.9,USER_34,NewMedia15,270436,1699,2629,1129,2432,1416,496,41240,321477,0.47393892617449657,0.29328718120805364,0.27870114093959736,19.84151543624161,20.795918590604025
77.9,USER_34,NewMedia15,10761,7486,3015,4180,2880,1249,433,23880,53884,0.42112523489932885,0.2986744966442953,0.250626711409396,20.583146577181207,19.905287516778525
78.9,USER_34,NewMedia15,63820,2685,647,254,496,1537,215,3603,73257,0.47204335570469796,0.21147912751677853,0.21640718120805374,19.904502684563756,20.56467053691275
80.0,USER_34,NewMedia15,3436,361,6895,1869,3557,1754,645,4793,23310,0.5504395302013423,0.18722610738255033,0.17303590604026847,21.189938187919466,21.901939060402686
80.9,USER_34,NewMedia15,17993,7151,6125,2437,2552,1926,656,6319,45159,0.5605302684563759,0.17389919463087247,0.15517194630872483,21.335846040268457,21.726167785234896
81.9,USER_34,NewMedia15,14667,14196,2373,2193,2882,2860,828,4508,44507,0.4444191275167785,0.5382238255033557,0.16547825503355704,20.83392208053691,20.418978791946305
82.9,USER_34,NewMedia15,16583,7603,1008,1967,3588,766,638,6687,38840,0.3721014093959732,0.4686897986577181,0.18881369127516778,20.46423174496644,18.945265100671143
83.9,USER_34,NewMedia15,68017,4310,1322,1901,528,331,80,20931,97420,0.3805244966442953,0.4538087919463088,0.2457953691275168,19.999656241610737,20.281754630872484
84.9,USER_34,NewMedia15,27596,3113,2347,4078,1384,3512,332,10575,52937,0.6082088666666666,0.7230079333333334,0.1394368666666667,18.492427733333333,19.481369066666666
85.9,USER_34,NewMedia15,94044,17045,1698,5637,2022,1062,299,34585,156392,0.2836559060402684,0.13830107382550338,0.19630865771812078,14.747814630872483,18.737491610738257
87.0,USER_34,NewMedia15,169571,16474,1911,3525,1760,1001,833,137035,332110,0.42583398648648646,0.13561641891891893,0.20899182432432434,18.212445810810813,18.58880385135135
87.9,USER_34,NewMedia15,69454,3870,7665,4290,4242,2812,440,30654,123427,0.4401889333333334,0.14259786666666666,0.12476306666666669,18.71756866666667,19.446760866666665
88.9,USER_34,NewMedia15,32065,2091,964,1373,3195,983,541,22121,63333,0.5095261073825503,0.17560120805369125,0.6225196644295302,19.967233221476512,21.087958053691278
89.9,USER_34,NewMedia15,159367,31382,30359,11195,13188,10433,7462,24290,287676,0.5082048322147651,0.16177516778523487,0.11122026845637585,20.75707677852349,21.95159812080537
91.0,USER_34,NewMedia15,16014,2648,1388,1150,904,1178,223,9146,32651,0.4037684563758389,0.17796147651006708,0.18580194630872482,20.256681275167786,21.95809489932886
91.9,USER_34,NewMedia15,36647,2140,641,826,348,466,108,2336,43512,0.4160322666666666,0.15116706666666668,0.16947966666666667,18.76520786666667,19.696804266666664
92.9,USER_34,NewMedia15,59829,989,11530,825,1833,5219,397,8931,89553,0.44994405405405413,0.2507649324324325,0.1952170945945946,19.66711554054054,20.539301013513512
93.9,USER_34,NewMedia15,21715,3619,821,1816,2221,475,421,3827,34915,0.46103214765100675,0.37841731543624163,0.2918908724832215,19.144872147651007,19.93642765100671
94.9,USER_34,NewMedia15,4798,2538,2222,1156,2173,4739,624,11343,29593,0.5046714666666666,0.22503286666666666,0.3254564666666667,19.779376466666665,19.945991666666668
95.9,USER_34,NewMedia15,183184,9205,6074,2937,2649,4638,301,12096,221084,0.41387865771812093,0.32287771812080546,0.29294295302013423,19.574925906040267,19.70639879194631
96.9,USER_34,NewMedia15,22201,4167,850,1102,1920,1050,259,8273,39822,0.4793990476190477,0.3102933333333333,0.23159510204081638,19.955805782312925,20.681330272108845
98.0,USER_34,NewMedia15,7571,9560,4313,2015,3712,1002,330,3226,31729,0.4931544217687076,0.29496020408163265,0.4000222448979592,20.1248037414966,21.129127551020407
98.9,USER_34,NewMedia15,4938,376,1180,1906,2390,4814,576,4620,20800,0.5264477852348993,0.1872241610738255,0.12545926174496644,20.521884161073828,21.243643825503355
99.9,USER_34,NewMedia15,57267,4881,5243,3063,1748,900,545,19950,93597,0.4650306896551724,0.1531944827586207,0.24503613793103451,19.518740206896556,18.94802103448276
100.9,USER_34,NewMedia15,47116,2486,1364,5001,1606,1417,760,7751,67501,0.5209408724832215,0.27184080536912747,0.17033523489932886,20.392671812080536,20.669130939597313
101.9,USER_34,NewMedia15,5696,3411,1251,753,1079,901,275,6420,19786,0.453098456375839,0.23328791946308727,0.16997758389261744,19.42337966442953,18.61207033557047
102.9,USER_34,NewMedia15,1652367,9491,8658,15368,7922,2601,2314,41111,1739832,0.539561543624161,0.1927991946308725,0.1747195302013423,19.231114228187923,19.484761610738257
103.9,USER_34,NewMedia15,6929,3786,1757,3163,1948,862,220,3456,22121,0.5597068243243243,0.21058972972972975,0.15556094594594594,19.33434013513514,20.045557432432435
104.9,USER_34,NewMedia15,130929,24408,3318,2128,1658,577,468,19718,183204,0.36196886666666667,0.6834252666666667,0.1510002,19.168735666666667,18.715549266666667
105.9,USER_34,NewMedia15,16964,2869,4970,1219,2790,1232,664,3371,34079,0.6295297986577181,0.773791543624161,0.15570577181208056,19.497921275167787,19.875722617449668
106.9,USER_34,NewMedia15,91369,10054,2571,10015,9236,9797,5842,19127,158011,0.5971601342281879,0.7213632214765101,0.20759859060402683,19.654031409395973,20.610607449664432
107.9,USER_34,NewMedia15,5140,6257,1481,1936,1746,690,386,8023,25659,0.5133472483221477,1.049845167785235,0.16707778523489933,19.879341610738255,20.161130671140942
109.0,USER_34,NewMedia23,447531,30461,26848,17406,10996,8989,3576,45807,591614,0.35130831896551723,0.39927168103448274,0.197332025862069,18.91148439655172,19.06758543103448
109.9,USER_34,NewMedia23,727,4350,10014,1766,2822,932,1924,13617,36152,0.209473355704698,0.08737093959731543,0.14692369127516777,17.942742751677855,18.31537187919463
