ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
23,NewMedia16,b,b
23,NewMedia14,d,a
23,NewMedia24,b,b
23,NewMedia5,b,b
23,NewMedia4,a,a
23,NewMedia11,b,b
23,NewMedia19,b,b
23,NewMedia3,a,a
23,NewMedia1,b,b
23,NewMedia7,b,b
23,NewMedia9,b,b
23,NewMedia20,c,c
23,NewMedia21,b,b
23,NewMedia22,d,d
23,NewMedia8,b,c
23,NewMedia13,d,d
23,NewMedia15,c,c
23,NewMedia10,a,d
23,NewMedia2,a,a
23,NewMedia23,d,d
23,NewMedia17,b,b
23,NewMedia18,a,a
23,NewMedia12,d,d
23,NewMedia6,a,a
