ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
38,NewMedia6,a,a
38,NewMedia3,a,a
38,NewMedia7,a,b
38,NewMedia19,b,b
38,NewMedia20,c,c
38,NewMedia24,b,b
38,NewMedia23,d,d
38,NewMedia18,a,a
38,NewMedia2,a,a
38,NewMedia9,b,b
38,NewMedia14,a,a
38,NewMedia8,c,c
38,NewMedia15,c,c
38,NewMedia5,a,b
38,NewMedia11,b,b
38,NewMedia13,d,d
38,NewMedia17,b,b
38,NewMedia4,a,a
38,NewMedia1,a,b
38,NewMedia16,b,b
38,NewMedia10,a,d
38,NewMedia21,b,b
38,NewMedia12,c,d
38,NewMedia22,d,d
