ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
,NewMedia10,a,d
,NewMedia12,d,d
,NewMedia16,b,b
,NewMedia18,b,a
,NewMedia14,a,a
,NewMedia7,d,b
,NewMedia11,b,b
,NewMedia13,d,d
,NewMedia24,b,b
,NewMedia19,a,b
,NewMedia17,a,b
,NewMedia21,b,b
,NewMedia1,a,b
,NewMedia4,b,a
,NewMedia8,b,c
,NewMedia5,b,b
,NewMedia6,b,a
,NewMedia20,a,c
,NewMedia9,b,b
,NewMedia22,a,d
,NewMedia15,c,c
,NewMedia2,b,a
,NewMedia3,a,a
,NewMedia23,d,d
