ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
,NewMedia5,b,b
,NewMedia11,c,b
,NewMedia17,b,b
,NewMedia20,c,c
,NewMedia7,a,b
,NewMedia19,a,b
,NewMedia12,d,d
,NewMedia16,b,b
,NewMedia21,a,b
,NewMedia13,d,d
,NewMedia9,b,b
,NewMedia14,b,a
,NewMedia6,b,a
,NewMedia8,d,c
,NewMedia23,c,d
,NewMedia4,b,a
,NewMedia15,a,c
,NewMedia3,b,a
,NewMedia2,b,a
,NewMedia10,a,d
,NewMedia18,b,a
,NewMedia22,a,d
,NewMedia1,b,b
,NewMedia24,b,b
