ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
,NewMedia21,b,b
,NewMedia8,b,c
,NewMedia9,b,b
,NewMedia18,c,a
,NewMedia10,a,d
,NewMedia24,b,b
,NewMedia11,c,b
,NewMedia14,a,a
,NewMedia2,a,a
,NewMedia7,b,b
,NewMedia12,d,d
,NewMedia3,b,a
,NewMedia19,d,b
,NewMedia22,d,d
,NewMedia1,b,b
,NewMedia5,a,b
,NewMedia17,b,b
,NewMedia13,a,d
,NewMedia15,c,c
,NewMedia23,d,d
,NewMedia16,b,b
,NewMedia6,a,a
,NewMedia20,c,c
,NewMedia4,a,a
