ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
,NewMedia17,a,b
,NewMedia23,c,d
,NewMedia7,d,b
,NewMedia4,a,a
,NewMedia10,a,d
,NewMedia14,a,a
,NewMedia3,a,a
,NewMedia1,b,b
,NewMedia19,c,b
,NewMedia24,b,b
,NewMedia11,c,b
,NewMedia9,b,b
,NewMedia5,a,b
,NewMedia20,d,c
,NewMedia6,b,a
,NewMedia2,a,a
,NewMedia18,c,a
,NewMedia15,b,c
,NewMedia12,d,d
,NewMedia21,b,b
,NewMedia8,c,c
,NewMedia13,c,d
,NewMedia22,a,d
,NewMedia16,b,b
