time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,FPOGD,RPD,LPD
5.0,USER_3,NewMedia10,-0.9854015314239918,-0.7838739243933709,-0.9165483191621072,-0.9311712828076117,-0.7893468892732457,-0.7575286438848448,-0.8155738325881531,-0.9571675023012671,-0.9678041090004587,0.5250243359728706,0.0489797394688225,-0.17612567708403204,-0.3119476450112896,-0.14774055847773027
6.0,USER_3,NewMedia10,-0.7817565148735491,-0.07367314655175694,-0.15443874331396246,-0.49291244376719,-0.12090410723887879,-0.37539487457268206,-0.6110805692403021,-0.35671580524578883,-0.6133385253190405,-0.2012886195546486,0.27054342588930314,-0.6046519858307005,-0.0696354861626779,0.12443051019539686
7.0,USER_3,NewMedia10,1.0,0.07778578212723786,-0.3615114884078854,0.14757700788420047,0.0061087540883073554,-0.22485320815682297,-0.1906271305811692,-0.544362147615165,1.0,0.07892423849131891,-0.28099731964043095,-0.7496503658716314,0.07593452718463833,0.2663453394008739
8.0,USER_3,NewMedia10,-0.8934075535780759,-0.7651311980355571,-0.8304527935557171,-0.8904661274787801,-0.7176413854376531,-0.9405720792920231,-0.9283318002285569,-0.9466938320637548,-0.890499904037851,0.19248822452609615,-0.34731706580617294,-0.5003076393851118,0.16832694254059244,0.3318184319995785
9.0,USER_3,NewMedia10,-0.5458432049528017,-0.1426704005806062,-0.05542249246798037,0.5623995453716586,0.40509797164169936,-0.4777958454951229,0.18634760021662156,-0.427898586249864,-0.4034137854984742,0.28607907556338663,0.2973760339983009,-0.5626348097484984,0.11484526446598431,0.2727700497517822
10.0,USER_3,NewMedia10,-0.8722491101512198,-0.948923700178369,-0.36607425276642125,-0.6713983824363401,-0.6506903737373029,-0.9083422916311752,-0.8528412964693035,-0.904525275426037,-0.8515683959682365,-0.06134787211807813,-0.16433407111094012,-0.1624520776412559,0.11287602092619808,0.1799406170966693
11.0,USER_3,NewMedia10,0.9510447421267738,1.0,1.0,0.7052993103669662,1.0,1.0,0.4594034413458199,1.0,1.0,-0.9397490929481447,0.41079690389764534,0.008245714811580873,-0.11392689054646976,0.005431653510781009
12.0,USER_3,NewMedia10,-0.9604934421921781,-0.8913048297731504,-0.9676342229146855,-0.5853008114680839,-0.8128282585942381,-0.838307099034818,-0.5456236134490506,-0.8991307543052898,-0.935872682113917,-0.39222779090968074,0.4120816949830999,-0.8624895326554994,0.12561931222433698,0.12433603966701323
13.0,USER_3,NewMedia10,-0.8611373548999434,-0.8457912952786277,-0.8871248854481849,-0.9533740948051563,-0.7173502940824342,-0.7752074303654787,-0.8934532763397879,-0.9333320182108271,-0.8680712554489278,-0.04638674622191197,0.5505313053497782,-0.4078098330183617,0.49275435926093936,0.6388510927367914
14.0,USER_3,NewMedia10,-0.8659692155510471,-0.5392702831064884,-0.834717059311358,-0.7964742233558413,-0.8303907703591126,-0.7161874816532088,-0.8086459066102469,-0.9313899906073582,-0.8519449211460667,-0.7003024454846726,0.4693385734539528,-0.6595035505209137,0.5025768448066965,0.48387537386018975
