time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,FPOGD,RPD,LPD
3.9,USER_37,NewMedia6,-0.5836721293213945,0.5324224163218187,0.4709962599218618,0.13436311726492045,-0.08440435472635355,-0.45789531325412147,1.0,-0.15520685979852422,-0.34959879805882665,-0.2876565449791766,-0.22625718107428205,-0.5434726677636434,0.5036721585645498,0.32097695159821416
5.0,USER_37,NewMedia6,-0.9826559309937867,-0.9125615401903019,-0.855194325290343,-0.8775449002387162,-0.9264886938646592,-0.7952793181778717,-0.8857348581379199,-0.9888895023306754,-0.9768494051891157,-0.2697341953717406,-0.3400752856188177,-0.5303432859667433,-0.24488919934311137,-0.2582251851954219
5.9,USER_37,NewMedia6,-0.6029811249296446,0.4149553344898189,-0.02503953710874307,-0.8399064915068519,-0.22589223484447707,-0.504781210832382,-0.12856303379894563,-0.5275905857557432,-0.48627665139577647,-0.15741275829884194,-0.3194689590471679,0.1600392159998656,-0.2056764741085516,-0.2599926718414455
6.9,USER_37,NewMedia6,-0.9769339869525614,-0.9372398097067803,-0.9852887906881278,-0.9059240199215276,-0.9181362798889805,-0.8549129943603597,-0.9450394111043549,-0.9771444163113238,-0.9762888156817767,-0.4583147653091546,-0.29183791657783875,-0.610529910277013,-0.30060800528338405,-0.3168396519948351
7.9,USER_37,NewMedia6,-0.982977837605885,-0.9740813373420332,-0.9088341372092668,-0.91939207672015,-0.8894563041893608,-0.9495490456934386,-0.8677923978455271,-0.9534513840623661,-0.9769983117770025,-0.26642125169414566,-0.29303532010560207,-0.6252446162210366,-0.1595569797391534,-0.2347546955883868
9.0,USER_37,NewMedia6,-0.8591226482657376,0.40993822193245544,0.1326384457488019,-0.030660662020580598,-0.3765878966345838,-0.7010753949330718,-0.5676811409548735,-0.7867731128470858,-0.7219931522573981,-0.2111089086200989,-0.23723526423649066,-0.2549863487158185,-0.15823515730044424,-0.23395054413581573
9.9,USER_37,NewMedia6,-0.9913031203556911,-0.9369250830887907,-0.7854095845079664,-0.9267674411574909,-0.8315931953217072,-0.837951966895413,-0.8598599417162587,-0.9521249903799326,-0.9765112996425018,-0.24816218194601447,-0.2099028202471488,-0.40439696727828034,-0.17596613496527735,-0.17858134800393444
10.9,USER_37,NewMedia6,-0.9974204262090909,-0.9168751461898064,-0.8747677139510543,-0.9483724489386143,-0.9295579544219869,-0.9453357968327193,-0.9148205306119038,-0.9960676328473739,-0.9937371640976987,-0.14265345948444386,-0.1770735362468191,-0.4353555437169956,-0.24619954036294078,-0.1868617676764056
11.9,USER_37,NewMedia6,-0.9951919250656044,-0.9853004156068388,-0.9631908089039809,-0.9733845544217701,-0.922564065611027,-0.9462000530092771,-0.9202977027011606,-0.9919584132037567,-0.9974177845818204,-0.10796757363603293,-0.12989403209934292,-0.48037055429563247,-0.05385224148835299,0.06610863543767964
12.9,USER_37,NewMedia6,-0.9980620789862266,-0.9632325256866271,-0.9321476638306235,-0.8947808062607627,-0.9550680380705959,-0.8610708196183341,-0.6256636178997639,-0.9918439792389977,-0.9946008223074426,-0.16417885464644588,-0.06553827181205962,-0.5855136836696407,-0.18440428954725618,-0.20801896288161414
13.9,USER_37,NewMedia6,-0.9952751022774553,-0.8935853764585762,-0.894185263530072,-0.9570304854520143,-0.856851700236109,-0.8660402926335413,-0.8915897662333322,-0.9466165554399444,-0.9812868215081447,-0.13195632338991736,-0.10347401960717362,-0.3622272351290413,-0.43418870771253626,-0.37722926262351164
14.9,USER_37,NewMedia6,-0.9986248754456334,-0.9865778354092671,-0.9439290984066567,-0.9005929141054063,-0.8942866158861389,-0.861502947706613,-0.9110431705503474,-0.9915839020463636,-0.9968449321790085,0.13171895675414436,-0.08628233113685002,-0.5423845117601827,-0.24938362087158394,-0.14127714874883301
16.0,USER_37,NewMedia6,-0.9344974055556323,-0.879644838614684,-0.5540820516420443,-0.9452459357532197,-0.8346624558790349,-0.8919679779302753,-0.8815797620702078,-0.8252957466200345,-0.9008763881281222,-0.36977731505174893,-0.046041244362248435,-0.2682595108780045,-0.007656061291289484,-0.05319355901930889
16.9,USER_37,NewMedia6,-0.981656724228045,-0.9654726386734942,-0.9791487308694016,-0.9901795419176712,-0.8934815639366759,-0.9326960502505615,-0.9106654345441919,-0.9926866293431318,-0.9857820486201182,0.0005145048653223405,-0.04404800217177385,-0.5546858774695164,-0.2826436524990019,-0.13589575456956637
17.9,USER_37,NewMedia6,-0.9966329432553334,-0.9692308447588994,-0.9990961333261773,-0.944364098700929,-0.9340360558908749,-0.9489008535610202,-0.836629177337687,-0.9934564578333285,-0.9982866983181956,0.44599218518505057,0.0031743746193046984,-0.33107805511164834,-0.4643404735583275,-0.1763679523251931
18.9,USER_37,NewMedia6,-0.9977056052211511,-0.9005278753848173,-0.9107977096386056,-0.9215165023461231,-0.9654833976667736,-0.9425269642589065,-0.9490056391689891,-0.9931807760091365,-0.993895705817743,-0.056410499126081426,0.039149870081668814,-0.24489564966558086,-0.3229339720085024,-0.2552250798087772
19.9,USER_37,NewMedia6,-0.9994544871170816,-0.9529206006148503,-0.9138521556397994,-0.9612392532015838,-0.920148909762638,-0.9566791591500404,-0.8851682541286864,-0.984098880442357,-0.9962466780641454,-0.21031053644297926,0.018412498231489494,-0.38383920130880933,-0.22983797360104175,-0.0759054579682632
20.9,USER_37,NewMedia6,-0.9992081961521204,-0.9798204697877259,-0.9574559306976578,-0.8039515898748153,-0.9357971070303251,-0.6474915119864884,-0.8479612575223561,-0.96013536791306,-0.9886655808984924,0.19145734572134088,-0.030143689946640184,-0.43305769354415924,-0.2911261190544311,-0.10899579552003869
22.0,USER_37,NewMedia6,-0.15392356149946584,-0.4033153589526637,0.18069921854309623,-0.16409864143312192,0.25940314344119186,0.18921649894352943,-0.28475687234430147,1.0,0.14447851607648565,0.035794334942207406,-0.10395533104885779,-0.3537549637139583,-0.0993996630742251,0.017054882506335023
23.0,USER_37,NewMedia6,-0.7176511735896829,-0.26178094750969483,-0.7232609587285742,-0.4868910860739135,-0.6300283134749067,-0.021986104202782353,0.9020896589967098,-0.8937584668090095,-0.6831880954540761,-0.37545975258265085,0.033617228340477645,-0.27516342556736395,-0.21572303711465501,0.043516027400392066
23.9,USER_37,NewMedia6,-0.9948775800182197,-0.8392857781901357,-0.9386305696290757,-0.9255248525838085,-0.8726005289974791,-0.8583700190665909,-0.8785578740209627,-0.9515788282754012,-0.9799431585327419,-0.16066038698531238,0.03399548330541968,-0.5128294248239051,-0.12168456966173102,-0.17219032318400274
24.9,USER_37,NewMedia6,-0.9442766691775338,-0.8036846436963713,-0.9471393834895441,-0.9858104401585943,-0.9320234260172173,-0.914870766609057,-0.9129318505811257,-0.9148559286754799,-0.9342524859213095,0.09583074697692373,0.07407416874226369,-0.5131133673217178,-0.1118361595404127,-0.02559579015657576
25.9,USER_37,NewMedia6,-0.7241703225964403,-0.5127106286997537,-0.6742651514441186,-0.7711232014281733,-0.7047471975344421,-0.9311836019415853,-0.8203865290729946,-0.8053998413835332,-0.706962346091875,0.18863265659988793,0.10754818805760213,-0.4512401214575269,-0.3071764283623659,-0.259104799476935
26.9,USER_37,NewMedia6,-0.6654331681237913,-0.9120431669371426,-0.8406077872438257,-0.8160568075926248,-0.8839718877836441,-0.9603522479004111,-0.9473058271412886,-0.8570563733844989,-0.6965283738865305,-0.36810080310593574,0.1485575533670105,-0.5366903569067791,-0.21542916590768602,-0.11648636958128566
27.9,USER_37,NewMedia6,-0.9973037620677935,-0.9904286081470223,-0.9578922801263998,-0.8872451078139144,-0.9600492970078983,-0.9364771710230019,-0.9571269633013352,-0.9686034813052231,-0.9941532266226768,-0.2763244001988938,0.09933411717506213,-0.43824738134642494,-0.2607333786446898,-0.1001401939193034
28.9,USER_37,NewMedia6,-0.9913506501910345,-0.9939646542667877,-0.9832005469934341,-0.9181895716488444,-0.9319227945235344,-0.8427053758664809,-0.9104765665411141,-0.980182117921289,-0.991364293823666,-0.33179761735583335,0.18535820909321554,-0.3960007541473365,-0.26843416443324564,-0.1798768037285663
30.0,USER_37,NewMedia6,-0.9956801861014046,-0.9769323902344095,-0.8578747574954723,-0.9311766264189446,-0.8248005694981131,-0.8998543155413652,-0.9055659984610908,-0.9512563325565351,-0.9845356128873946,-0.10307867000703386,0.10185301120801649,-0.6906596161857026,-0.24465071750316336,-0.2209846535665625
30.9,USER_37,NewMedia6,-0.5498751757216562,-0.9557346268462866,-0.794978104123951,-0.45767021284118825,-0.47324444631698603,-0.3121601154820629,-0.2367843995625356,-0.8882604349567267,-0.5853328173425526,-0.16959956741046134,0.20145264689026066,-0.6151600157353996,-0.15392633111669363,-0.10810768964740824
31.9,USER_37,NewMedia6,-0.9943633936176868,-0.9572527199448247,-0.8055751616791131,-0.8934981341847034,-0.9375581581697755,-0.8892671773785322,-0.8711920219009278,-0.9888218822605905,-0.9882871829810388,0.21697843104800296,0.2178557105718506,-0.5657930683230425,-0.2795318831936978,-0.20400292370467388
32.9,USER_37,NewMedia6,-0.9957838875603356,-0.9595853995840418,-0.9568637421872223,-0.8815933339787783,-0.941985943891822,-0.8363314865643671,-0.7914897246020884,-0.9752562558928008,-0.9905347965370255,0.45744760361514514,0.24959450145277895,-0.39128976319639996,-0.26025696256498765,-0.20826849604447806
34.0,USER_37,NewMedia6,-0.995709352136729,-0.9418311156633344,-0.9157533924364609,-0.9455265202698577,-0.9320737417640588,-0.8506997454996404,-0.9063214704734021,-0.9885930143310726,-0.9925984666609167,0.136836755242304,0.3666668922350129,-0.5633954556401384,-0.2172164737803599,-0.2251428175138125
34.9,USER_37,NewMedia6,-0.9987523418222362,-0.9794872298392663,-0.7199571701966707,-0.8325712105718879,-0.955319616804803,-0.9092531014614312,-0.9297411028550515,-0.9755215346292876,-0.9876635271541243,0.2612403210404426,0.41462492579402643,-0.5494488435274463,-0.19202978496993006,-0.17510440628370683
35.9,USER_37,NewMedia6,-0.9997321045644282,-0.9368140031059708,-0.9565520640238352,-0.9580726565138125,-0.9104379706222404,-0.9376655232657689,-0.8819574980763635,-0.9901222682237606,-0.9975167636667099,0.2094981841768342,0.4642951416486121,-0.4442009693776704,-0.2083785295258629,-0.2203371856725117
