time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,FPOGD,RPD,LPD
3.0,USER_43,NewMedia9,-0.7351337838773409,-0.9830194183623303,-0.9911209089216897,-0.9826060665176422,-0.9829942318491305,-1.0,-0.9976520654682991,-0.7612868892790975,-0.7637668506024919,-0.03290357936509969,-0.4475556551921037,-0.3675661953349979,0.705875377827496,0.5193508789491206
4.0,USER_43,NewMedia9,-0.9908623600497831,-0.9918988475103617,-0.9658907047647423,-0.9136793599569553,-0.9867609817978573,-0.9584926987874619,-0.9847384255439441,-0.9747965845154047,-0.9987999035600704,-0.2238866454076447,-0.526797402931654,-0.7453112109333915,-0.05229962469760807,-0.29379390233935787
5.0,USER_43,NewMedia9,-0.996990016206507,-0.9008758546901029,-0.8121320182774993,-0.8411830028681726,-0.9460468463226486,-0.8910558970595854,-0.9077597148260357,-0.8847889535712644,-0.9790638637874479,0.004186410322839729,0.1413627850131829,-0.6967602022055859,0.1592311561020805,-0.013046433942811797
6.0,USER_43,NewMedia9,-0.9467577118897624,-0.17279804076326755,-0.9394475100233262,-0.7780975426261879,-0.8671112775441826,-0.9115582928158996,-0.8004255648054225,-0.7922343389904145,-0.8956060166461784,-0.1855774093343805,-0.06768443536891455,-0.4718565991855651,0.6457433038139861,0.4365425764958053
7.0,USER_43,NewMedia9,-0.5465905175166068,-0.9046611093468334,-0.8349847608888881,-0.886290404995929,-0.8736476965728556,-0.847036047347499,-0.73870842854357,-0.7779435228530605,-0.5949263918016506,-0.48201078364005856,-0.5951101617624163,-0.5035932932538643,0.8176340313296957,0.7853039356226446
8.0,USER_43,NewMedia9,-0.9565291255536824,-0.9052625049465008,-0.8709378018125382,-0.8844082256265694,-0.89502954187004,-0.8311567408303537,-0.8111589798074839,-0.8368545083916832,-0.9394333081216839,-0.42480976845726137,-0.6847487725497787,-0.1806025230618845,1.0,0.6543737830279877
10.0,USER_43,NewMedia9,-0.9571823185176662,-0.6429832710679937,-0.45580390418399563,-0.36745792642141784,-0.6177302735858292,-0.7733681253407426,-0.683028838220377,-0.956637337164136,-0.9125355883936116,-0.27945258048859034,-0.711076479627949,-0.30145193693104666,0.9809065388442404,0.6750805943484692
11.0,USER_43,NewMedia9,-0.18366061824969626,-0.6023006275610765,-0.41587225414328854,-0.025031086671715497,-0.4697191579535056,-0.42181233928394335,-0.18744694242207738,-0.5144426132242641,-0.19791201467768993,0.046804321373801416,-0.6716503732606469,-0.35795665957790335,0.9273474003734785,0.58965966691735
12.0,USER_43,NewMedia9,-0.9278751390714627,-0.9110995798844499,0.2996951514464432,-0.2664692678447429,-0.6514094495979745,-0.32191341094190273,-0.41033301332425676,-0.7533582038158675,-0.8394435202262832,0.42229772789162334,-0.6064928180659328,-0.6961104991661924,0.8104367926862182,0.14260397589093565
13.0,USER_43,NewMedia9,-0.961293903417986,-0.9446362286188477,-0.8452224014218033,-0.724487881967876,-0.663374420023342,-0.135884320035346,-0.1354569635058429,-0.5207301460512879,-0.8760788772142399,0.16954081772603358,-0.6452790261068192,-0.6947998235717104,0.5386010996867427,-0.10448033295580594
