time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,FPOGD,RPD,LPD
5.0,USER_10,NewMedia17,-0.43462340685435796,-0.9219129853880861,0.2041254740763474,-0.5806796783794168,-0.5862628080049779,-0.7063628758891121,-0.7264816283016219,-0.46123654752405874,-0.39069846381825457,-0.21623200588036096,-0.6754782651820497,-0.21261654210272796,0.2894536585234171,0.4540320245481835
6.0,USER_10,NewMedia17,-0.5352020749513069,-0.7034851628568204,-0.5864032612694212,-0.5685871023541883,-0.39842288949335036,-0.3522339837210454,-0.40818370017474825,0.7343774537200494,-0.2503972412673814,-0.21440938811844723,-0.6857082992628367,0.31227424421655314,0.18804622674733995,0.42302274544359064
7.0,USER_10,NewMedia17,-0.7453039631824612,-0.8992716751212145,-0.80141084333476,-0.9460445654467557,-0.9016888074782131,-0.8486805623450635,-0.9121698275456536,-0.9534237790546308,-0.7841923438532712,0.09269031948915485,-0.4790068918621363,-0.6232493591362619,0.028637326409015174,0.2796487156384466
8.0,USER_10,NewMedia17,0.27449368746465774,-0.7670927260155703,-0.8896137606878188,-0.8468188303922852,-0.6996483833801053,-0.7403894954212751,-0.7498223237373242,-0.5929109778629071,0.09102155318579008,0.25214818962809504,-0.5443784662294535,-0.4883087469991172,0.010082762711205895,0.27207475713703455
10.0,USER_10,NewMedia17,0.3674095225455425,-0.2697686942610995,-0.1518914778227053,-0.2838735486076531,0.8184075107463131,-0.2771593787215112,0.882124522318928,1.0,0.6352936700958189,0.072820770424324,-0.6190296813833226,-0.5312640993586505,0.42616950385791674,0.515608211998714
11.0,USER_10,NewMedia17,-0.9089078114509829,-0.770094563511958,-0.898491701388715,-0.9090494811661838,-0.8927752593562378,-0.9751551666908016,-0.9690519667926614,-0.9703309740308719,-0.9129256067388565,-0.0016444655677855247,-0.7465447489704813,0.5150523399577736,0.16391532214587357,0.22674405112118778
12.0,USER_10,NewMedia17,-0.8557604418492497,-0.341812794174403,-0.7713411428828937,-0.8721056366145322,-0.8746423060688859,-0.8385085834902106,-0.8118912841922659,-0.7432551637521889,-0.8008639410642777,-0.1371636646033858,-0.6190831979287582,-0.6086473221425368,0.26777590144234686,0.286442419976765
13.0,USER_10,NewMedia17,0.12229889727585608,-0.0829484547800331,-0.7948849804299454,-0.2393206043113133,-0.08920141861482334,-0.6675653282214871,-0.7664201516027125,-0.42581577325079367,0.07078426021297601,-0.08989839632604035,-0.522364285135914,-0.392890113047174,0.21899480266333837,0.37831554150675917
14.0,USER_10,NewMedia17,1.0,-0.6631075055524689,0.18221886715205815,0.5080108419935936,1.0,0.32217721610690453,0.2157908911396933,-0.17679050610007863,1.0,-0.09107678305880551,-0.6767334172196554,-0.6244850690393544,0.4072314859814652,0.5954372563255494
15.0,USER_10,NewMedia17,-0.873970525301282,-0.911514463341776,-0.5947508314868871,-0.31238845775188906,-0.8379831547240952,-0.684848690523538,-0.9240995163239014,-0.2750387560306342,-0.7231713352110025,-0.15263113548254814,-0.6102966165765716,1.0,0.2768331375227664,0.48138381947986053
