time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,FPOGD,RPD,LPD
3.9,USER_34,NewMedia8,-0.3545721932784385,1.0,1.0,1.0,0.5369551139832358,0.8502274433682488,1.0,1.0,0.31647330868386003,-0.054068314400532724,-0.8121609643819709,-0.684407581538514,-0.09191840734036283,0.04918315711097376
5.0,USER_34,NewMedia8,-0.9229750946587219,-0.7846342325733731,-0.8804524185120398,-0.8431226924517213,-0.8312851405455067,-0.6226564380400927,-0.9355744702338691,-0.9387083717140452,-0.9250270195969944,0.24600419060204048,-0.7747081255450674,-0.8128760944543727,-0.001803008940494899,-0.04931125368502254
5.9,USER_34,NewMedia8,-0.9933898397583811,-0.9980452321930734,-0.8069417938703748,-0.9311252618228002,-0.7038708271278231,-0.9041298554668895,-0.8005456201760878,-0.8971232223800962,-0.9858809537790937,-0.42791575161346174,-0.8487479503775532,-0.35641987480046233,0.06508794579235055,0.013343273293165314
6.9,USER_34,NewMedia8,-0.7951270351165934,-0.8696821462048937,-0.5622776441791768,-0.7928666796951795,-0.8188311099106955,-0.8001323111377194,-0.8914473950515875,-0.67187592858606,-0.7762237801152174,-0.3340183659536582,-0.8693517082195421,0.36398460749995154,-0.262623191271277,-0.11670961272698077
7.9,USER_34,NewMedia8,-0.9908749336775746,-0.8945666506676735,-0.792685187879264,-0.8597049947794948,-0.6291466433189561,-0.8246803758278585,-0.9308675822144257,-0.9842908011535998,-0.9890596504204491,-0.31592881149623553,-0.775266251527226,-0.7757193483830547,-0.0029423393431042832,-0.024624427853816577
8.9,USER_34,NewMedia8,-0.9668468174378855,-0.6972902424702245,-0.7421930416607467,-0.8533048079161437,-0.8247920134624,-0.8688005461493246,-0.9329268457229322,-0.9514392049915626,-0.9546532770277533,-0.2735101693993396,-0.826041785330644,-0.6467332799304286,-0.15001291915264603,-0.16871221267445768
9.9,USER_34,NewMedia8,-0.965773125802134,-0.9017651606868318,-0.6931859585663034,-0.8360679410228001,-0.7358042390119544,-0.9008125494276815,-0.862617705932497,-0.9513720238133172,-0.9634972962906635,-0.30456210653070326,-0.8437443159956455,-0.5362714547928565,-0.10449087774528099,-0.18847144107806968
10.9,USER_34,NewMedia8,-0.9951618247318096,-0.9763566179543164,-0.9379243614137052,-0.8210129560146899,-0.8829108230915188,-0.7546852184005701,-0.8299636702976088,-0.9085664164079088,-0.9901641469116542,0.17026550193899603,-0.78075717259563,-0.5911851619503439,-0.1427249572952436,-0.11297750798015538
12.0,USER_34,NewMedia8,-0.9264875626504955,-0.8940081455799802,-0.7875617201012086,-0.946762082000306,-0.7960519427666819,-0.9077788921100183,-0.9617565348420227,-0.9663198359729352,-0.9430932827864699,0.6416207815189117,-0.6898850672585239,-0.794969825421643,-0.009298566547849885,-0.10384101393637424
12.9,USER_34,NewMedia8,-0.977575858306629,-0.9552575368636802,-0.9152771487715761,-0.8930150582273908,-0.8542771971020812,-0.7594953121574217,-0.7161158163273225,-0.9059127598672125,-0.9749587106993987,0.4504793155925204,-0.7991482260582117,-0.37609190705506523,0.045516288930389726,-0.07298135456467048
