time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,FPOGD,RPD,LPD
5.0,USER_48,NewMedia20,-0.9943368456519401,-0.9943761640441277,-0.9915388863915906,-0.8974042134177306,-0.8846125722135019,-0.8610781456615059,-0.5526581562890207,-0.9811886009490737,-0.9832508179590371,-0.04037621897512067,0.34680890667451236,-0.40207260571061354,-0.05182594013203867,0.20175558119699533
6.0,USER_48,NewMedia20,-0.996352330055081,-0.9954331261209406,-0.9349976491032783,-0.9603404735899419,-0.7182149899328394,-0.7368609394584629,-0.8507430857033358,-0.9651430408847711,-0.9760433074197526,-0.19864792056526792,0.18586640758574235,-0.7121355947581334,-0.9365017736190909,-0.9586493915364103
7.0,USER_48,NewMedia20,-0.7242619356310711,-0.9633652955640516,-0.6118695731967245,-0.8128953397587982,-0.7390338933483793,-0.920298335736421,-0.49818796055431847,-0.7572572264344019,-0.7171590968057542,-0.2691774190610665,0.16872281739452388,-0.21911778762323875,-0.7050748417988947,-0.7618612917421548
8.0,USER_48,NewMedia20,-0.9885839095886062,-0.8923693522913372,-0.9525683558302306,-0.8540653364129894,-0.9033316600323945,-0.8804475036046315,-0.9352362239689761,-0.9213190378429592,-0.9668223201944391,-0.08143085786897886,0.1702660210583875,-0.7847981033507856,-0.25705181579263103,-0.3218861991135662
9.0,USER_48,NewMedia20,-0.9964927578661508,-0.9774847134958161,-0.9166549429595003,-0.9588300033458088,-0.7989042453601043,-0.7796774149116878,-0.8946337683557073,-0.9916563087665626,-0.9843513082626283,-0.20796742550104064,0.1766056993895544,-0.664484101823078,0.14771436771925495,0.13947936640384828
10.0,USER_48,NewMedia20,-0.8310687964259535,-0.785516469129763,-0.8116012623178627,-0.8149093000843091,-0.5531489980305387,-0.852212107815131,-0.6148485372459641,-0.7030024549939542,-0.7792036186034456,0.2915612063773154,0.20081783359308747,-0.006840932975063829,-0.1898193097323857,0.07039269222740696
11.0,USER_48,NewMedia20,-0.977669675944642,-0.9028791450173822,-0.9378077269805237,-0.7375654775834438,-0.8493766422014687,-0.4844414438391976,-0.6954815829004839,-0.9249252486084902,-0.9405892949639291,-0.01646412515135931,-0.23403372250443577,-0.15611763527661104,-0.011146051412930014,-0.001886691958781772
12.0,USER_48,NewMedia20,-0.8860359250310857,-0.7010592163882052,-0.8160788589354516,-0.6831885487946532,-0.8890938859868346,-0.9117412190693623,-0.8438092156426191,-0.8909779226825182,-0.8661406002140557,-0.4699466494496607,0.2004768667694694,-0.6146968464709808,-0.13744226629321254,-0.19290590914074013
13.0,USER_48,NewMedia20,1.0,0.06296482370195289,1.0,0.3082221514442791,-0.17991957948011483,-0.4264260463636157,-0.6901918263593185,-0.09167816011241559,0.8964882582142413,-0.3539388025009035,0.040486447227923605,-0.5712939569989703,0.10790326926885152,-0.02454117326258798
14.0,USER_48,NewMedia20,-0.8435473038014245,-0.995173871271911,-0.9385797263973494,-0.8126629597212394,-0.9666590255264047,-0.9475451837521096,-0.9558233845616195,-0.9752413545137293,-0.8741568309366321,-0.5198326282536814,0.22815255469454998,-0.7418635942682255,0.25966720676792576,0.20746535667138621
