time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,FPOGD,RPD,LPD
5.0,USER_29,NewMedia20,-0.8651729731327649,-0.9946638072810611,-0.9557005679930192,-0.9749461119615588,-0.8810754821032486,-0.9545942227091777,-1.0,-0.9840017099309767,-0.8939106015688123,0.19137537903059654,-0.23088282857217846,-0.6129400835645389,0.060900391129373954,0.11853449588230713
6.0,USER_29,NewMedia20,-0.979419893064245,-0.740033537123172,-0.906037935257423,-0.7930705434824996,-0.8664087139228172,-0.689477706219908,-0.7008563438361524,-0.9712659835148165,-0.9573949307721448,0.2227392506967285,-0.09047264872027316,-0.41438916715268603,0.28249074722599055,0.32142697740648796
7.0,USER_29,NewMedia20,-0.19369205136612733,1.0,0.44494323811005154,1.0,1.0,0.8437850248606535,1.0,0.8757821848873073,0.2959237260240877,0.1845715327869175,0.3769733880235515,-0.14262920817252556,0.2484477769092337,0.22151647846707267
8.0,USER_29,NewMedia20,-0.49740766978284634,-0.8005845017255768,-0.5597630317172198,-0.6924635243281341,-0.8495330951128026,-0.8045722039680727,-0.9001167832768209,-0.42192916297080674,-0.4687829717115385,-0.1717447739336061,-0.12357924304709267,-0.8169886758011947,0.3782476217643136,0.21918842984198017
9.0,USER_29,NewMedia20,-0.8776422944725824,-0.3143486448081835,0.8132466553773923,0.33642919335053834,-0.0051778534483861716,0.010403285867198075,0.04315724213022398,-0.6543921542236656,-0.6793098694055464,-0.6233430046794971,0.6567332413845499,-0.42304675078978593,0.6860657834401729,0.39632519428831814
10.0,USER_29,NewMedia20,-0.6081189594622216,-0.6242183914454593,0.642593850272525,0.6114739079725506,-0.07511006438098555,-0.08634040323229486,-0.19243356691897684,-0.14390223129144275,-0.389492792567644,-0.4017958451283067,-0.009937960547402369,-0.4136174636706429,0.40034940905542316,0.4154256077450633
11.0,USER_29,NewMedia20,-0.7827579299322943,-0.607369857027328,-0.5984568584428795,-0.6156968455103479,-0.3074369736005307,-0.03511337244264934,-0.11471288764501375,-0.5995949454201033,-0.6847060079596972,-0.15703382301896907,0.48347399076325126,-0.6987243293009502,0.39421802698075425,0.338935382427922
12.0,USER_29,NewMedia20,-0.8450273503371454,-0.7483589859485535,-0.9281876512609134,-0.9159128882709817,-0.7485444443282656,-0.7264565260648145,-0.8487077922987306,-0.7516346764326138,-0.8146841833785662,0.7679235668535802,0.3308005618628822,-0.6251121491862525,0.32766090217240285,0.47145204682340736
13.0,USER_29,NewMedia20,-0.9562117173037742,-0.9030097564140999,-0.9507918758007272,-0.9486003828211355,-0.9537024908039393,-0.9410667383881025,-0.9784446553576118,-0.922594078039914,-0.9510502254152555,0.5546999932347207,0.04056308110554996,-0.6492324617578044,0.39662602382147294,0.5469786040099756
14.0,USER_29,NewMedia20,-0.8281957584327593,-0.6153988507016575,-0.045259368599206984,-0.3988632738776512,-0.28057734994480077,-0.1407275430641589,1.0,-0.25632740265619847,-0.6224870884518483,0.706412959357472,0.16210611540760667,-0.8078163248615182,0.47215446694857555,0.6405385368692522
15.0,USER_29,NewMedia20,0.8582426045706586,0.6526139441362169,-0.4384395530879781,0.03981464699543036,-0.25826795858601204,-0.6887015390867315,-0.3141757246879582,0.029301515573791015,0.7832545803852353,0.5403685909742806,0.09111154388261711,-0.6688562249295628,0.4929266136394215,0.699545689412552
16.0,USER_29,NewMedia20,1.0,-0.6525051537750202,-0.7659281037934835,-0.6570749074738359,-0.5586274671967151,-0.743033238409083,-0.616760140090497,-0.46511015249399523,1.0,-0.036182726739334536,-0.5153604888114125,-0.6146398630905305,0.2467940057315805,0.520799726627599
17.0,USER_29,NewMedia20,-0.9472269836666474,-0.7002097284984978,-0.8533452456130046,-0.7907608881789558,-0.724114556365077,-0.9183915699974476,-0.4832789213895108,-0.9540202426373456,-0.9242922055133966,1.0,0.5962301316981755,-0.6057446681984784,0.3665951990690435,0.4759388230961663
18.0,USER_29,NewMedia20,-0.9339907791453874,-0.750804740944734,-0.9238546698812976,-0.8229786223283888,-0.9649676290148128,-0.9258760387816491,-0.866113986094462,-0.922119620253795,-0.9222832450045981,0.44010980793394383,-0.13838496892037988,-0.5800977373524193,0.4238318692175187,0.6378129971617104
19.0,USER_29,NewMedia20,0.04009029459223479,-0.5720669894561993,-0.8849487391720203,-0.4287322060234803,-0.4587874187395612,-0.2604790436113824,-0.7665343657746967,-0.45939533511512387,-0.027408069926906142,0.4618862478176673,-0.02619623281957284,-0.5945642555159618,0.4630579286883423,0.6922969994028232
20.0,USER_29,NewMedia20,-0.9559403203337182,-0.9831267609859475,-0.9634575136796041,-0.8493243514688121,-0.8733886819122996,-0.8969360928160701,-0.810049850264025,-0.8631375871569361,-0.9368030855569596,0.8579093953279775,0.7354940990346317,0.1577741221467015,0.7425486004379309,0.9384588585526294
21.0,USER_29,NewMedia20,-0.866147761332553,-0.8751676768111174,-0.8471336289499191,-0.7962022794873047,-0.8751999394285577,-0.8285225040775175,-0.8391951049917612,-0.9216131765495107,-0.8665404765119289,-0.3427204128560627,0.6627960410490348,-0.37074073366207305,0.9078002312667917,0.6123130536379737
22.0,USER_29,NewMedia3,0.38808719203610686,0.6096773564254949,1.0,0.6879665598899165,0.4436164174702979,0.7592936883634458,0.39047152763574666,0.35729045142739246,0.5867590162448675,0.07105090756380572,-0.06201179168777948,-0.6888007186002963,0.5192945164310432,0.469499707872437
23.0,USER_29,NewMedia3,-0.886956937270557,-0.8483384856408964,-0.949822257589904,-0.8640826573914564,-0.8969792066362465,-0.6048200481941626,-0.9649852148062614,-0.9533645313149565,-0.8904841860135225,-0.6322692859428127,-0.7890048844590051,-0.7724295720540406,-0.24195680161318533,-0.3134806872368424
24.0,USER_29,NewMedia3,-0.9923759860338417,-0.951578991994813,-0.9540340366931669,-0.9595614588379535,-0.8165770437194235,-0.8061245382344256,-0.7851549451840837,-0.9373235933550461,-0.9772579392402414,-0.40587077404702165,-0.8088145830048835,0.8965729724372491,0.1346833890994319,-0.30111036635689503
25.0,USER_29,NewMedia3,-0.9111125125457644,-0.7389465349026474,-0.600426395433614,-0.4556651356648046,-0.6916886291227979,-0.7013974157651177,-0.8610540460375633,-0.8283049222748974,-0.8567595462222656,-0.46415773264410154,-0.7773376125757288,-0.4637714390511519,0.04950953518324863,-0.49474659465234305
26.0,USER_29,NewMedia3,-0.989401823825293,-0.5950175590668211,-0.9047350107866294,-0.9243294287838956,-0.898878818177688,-0.9244345855343215,-0.7290908093536468,-0.9626351165965398,-0.9663126358431836,-0.2822178083190161,-0.8740738127287695,-0.4289130168843649,-0.41532240511744023,-0.7291537289756105
27.0,USER_29,NewMedia3,-0.9692586909101326,-0.5096878847556394,-0.909189194442598,-0.7220975762736028,-0.8464407042313864,-0.8379473906946601,-0.9098318681860662,-0.7490758029793878,-0.9018905301523457,-0.40970823160634684,-0.8139777104430811,-0.19089225950100708,-0.14588408542793496,-0.6142676824436648
28.0,USER_29,NewMedia3,0.4049025997175082,0.851905919431035,-0.42674353341992444,-0.29935236232496754,0.2389001411205407,-0.06405331840822825,0.04335963973249979,0.5679017295869735,0.5505064998758888,-0.4270834220185137,-0.8395373645569317,-0.7867148037735352,0.006884625009663692,-0.7161863428740147
29.0,USER_29,NewMedia3,-0.10603331991852105,-0.7635029032481351,-0.6853588905879008,-0.5513005239115419,-0.06804174236631977,0.3402743174671887,-0.5192044957934911,-0.6317034762717285,-0.15675844518677562,0.29417438589978295,-0.8210242492829392,-0.6375167387491623,-0.4525535097784802,-0.6787596331795764
