time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,FPOGD,RPD,LPD
4.9,USER_38,NewMedia6,0.00216222773558512,0.028802960090788726,0.018729401505533542,0.007720047100382691,0.05859847402097672,0.014225422045680239,0.025944884650445272,0.004519352133318101,0.004325535264582822,0.394496459049628,0.18507229220410285,0.018327389829525358,0.291272637766978,0.22851278131659453
6.0,USER_38,NewMedia6,0.0011079952454424865,0.001690467183658029,0.0056297208222726635,0.035119222843685606,0.07346247718727325,0.030784508440913606,0.014304747212677932,0.008630978087736357,0.004174314803767108,0.394496459049628,0.18507229220410285,0.018327389829525358,0.291272637766978,0.22851278131659453
6.9,USER_38,NewMedia6,0.0005145371388633382,0.03710161717420087,0.021492966054963515,0.012621430674124228,0.1691769827832626,0.006752730883813307,0.012376411191361054,0.008111800561529037,0.0060236150224926115,0.17687877552977277,0.056963588852564785,0.03398142994343542,0.0,0.0
7.9,USER_38,NewMedia6,0.01287893695868918,0.012501182144883678,0.02385257569345593,0.013681189284662937,0.04654895666131621,0.05642999006951341,0.02138699950915083,0.0059589320360396505,0.01363905451698094,0.21173258290755176,0.10439182669091572,0.0590483444636922,0.22293864638191077,0.2452386677804051
9.0,USER_38,NewMedia6,0.003582805154469701,0.01140178740306412,0.004783339104117775,0.008308801884015308,0.043426636469579366,0.02753227408142999,0.038601781081270596,0.004264871556966034,0.00404371531488081,0.23251065024725018,0.14403681548510514,0.04364208692276717,0.3405884849226147,0.31615092723988747
10.0,USER_38,NewMedia6,0.0009150007392378853,0.02216521656894269,0.017370061170315084,0.018957904032970267,0.038875085204160165,0.03006454816285998,0.010658439099642382,0.008022639483683059,0.00422529442881483,0.23251065024725018,0.14403681548510514,0.04364208692276717,0.3405884849226147,0.31615092723988747
10.9,USER_38,NewMedia6,0.000758192702946647,0.014475364100624173,0.018665281678400595,0.004746835443037975,0.05536621297741815,0.022715988083416086,0.017670570086249213,0.004718107036016432,0.0023954695724671075,0.41062370724490765,0.13728283384889375,0.03282565362739642,0.3002367195712151,0.2889768646846958
11.9,USER_38,NewMedia6,0.001080079968652178,0.014504917722716096,0.007245540466022903,0.01691934059464233,0.017062820202730932,0.030163853028798412,0.010798681719374517,0.0008433151946265591,0.0009640304377001774,0.12878902653389665,0.20700950171971538,0.06924432888019492,0.3547745299322165,0.3604928081019531
13.0,USER_38,NewMedia6,0.0025902619797031814,0.006082135426517874,0.01624796419548853,0.004511333529584928,0.02196618219397964,0.01807348560079444,0.022684243741673094,0.004517494610862977,0.00288464485101491,0.12878902653389665,0.20700950171971538,0.06924432888019492,0.3547745299322165,0.3604928081019531
13.9,USER_38,NewMedia6,0.0009511872091512481,0.01692831473425383,0.021005655368753127,0.01029584927877539,0.027705094659073417,0.006628599801390268,0.013989201318280626,0.0026014601984019736,0.0017665299286199329,0.21286822116899307,0.17431329712974064,0.02131713770375137,0.46075616036489647,0.4848762014516349
14.9,USER_38,NewMedia6,0.02580577791088272,0.09487894836391148,0.14718065120096435,0.08141006770680012,0.5346643505793883,0.23485600794438927,0.13691185751349835,0.0697834035941202,0.06555922500659442,0.4422941522951111,0.12694769318815693,0.04559273483346849,0.31123932678691607,0.3845204176901597
15.9,USER_38,NewMedia6,0.027905627064998138,0.039879657650841685,0.008399697354415932,0.00048572269649690904,0.022713779986367335,0.021102284011916585,0.0114998948180352,0.012244788024181228,0.0273892331604704,0.16878674240432923,0.19929987946267477,0.04545834350932695,0.3365621880651711,0.3247199237480302
17.0,USER_38,NewMedia6,0.0025058268832386685,0.04797143937961036,0.02902063376037138,0.005666764792463939,0.03632445744189626,0.013679245283018868,0.00946637683191922,0.005317158027794109,0.005734635013092885,0.16878674240432923,0.19929987946267477,0.04545834350932695,0.3365621880651711,0.3247199237480302
17.9,USER_38,NewMedia6,0.002245284299862457,0.00271893323245697,0.006411982713294605,0.03338239623196938,0.04505376107654082,0.015814299900695133,0.007257555571138069,0.004783120321945792,0.003349762328978394,0.39884482370540925,0.17479257331972703,0.06416224581270628,0.4156637434271127,0.4398812864513412
18.9,USER_38,NewMedia6,0.004500218325035144,0.003179969737090978,0.01233665474037882,0.02065793347070945,0.06581059390048154,0.02432969215491559,0.03762008274314564,0.005311585460428735,0.005795065916941589,0.5405122905907978,0.16941919352890977,0.05319956452726558,0.5543336503630688,0.5587740285793731
19.9,USER_38,NewMedia6,0.004855534996279686,0.029411764705882353,0.038715551622872824,0.016455696202531647,0.02686954418522835,0.006107249255213505,0.016162961924128742,0.0006445602919282291,0.006044235994422027,0.5689725079791244,0.2013049831374108,0.11506959867127277,0.6406257508164566,0.6198586252600322
20.9,USER_38,NewMedia6,0.001997148506170827,0.0072642803101948174,0.0008143218045884148,0.013629673241095083,0.011126014204358055,0.01938927507447865,0.01360353411401725,0.002778853592866371,0.0013781682906159399,0.11458882335824037,0.2628200987964717,0.17637214097790654,0.49165236952425956,0.5555495914036924
22.0,USER_38,NewMedia6,0.001407136730059618,0.008428693020616607,0.0021480142089536926,0.004739476008242567,0.03197079970975615,0.013579940417080437,0.012516653811093192,0.01031110714839654,0.003176202481905813,0.11458882335824037,0.2628200987964717,0.17637214097790654,0.49165236952425956,0.5555495914036924
22.9,USER_38,NewMedia6,0.004418540292944983,0.0349619349347456,0.010823426820041292,0.010310568148366206,0.13489742518525033,0.010203574975173784,0.016408386508659983,0.006447460441737415,0.007710811489661876,0.38454215922633317,0.2366372902930292,0.09006717256164828,0.4615401778299092,0.5030501690423925
24.0,USER_38,NewMedia6,0.004330314232965736,0.021893323245696993,0.005309121686607933,0.0036208419193405946,0.04850590382374283,0.009880834160873883,0.028153705911226422,0.0041497051647483105,0.004755998053609372,0.5260154548443213,0.23521759607079398,0.04380561228871931,0.3946482476013748,0.37813627427427965
25.0,USER_38,NewMedia6,0.0014343627407563387,0.018175477586533005,0.005963143923363982,0.016382101854577568,0.026077970052111963,0.06238828202581927,0.017495266811584042,0.008420149289079719,0.004238468938658623,0.5260154548443213,0.23521759607079398,0.04380561228871931,0.3946482476013748,0.37813627427427965
25.9,USER_38,NewMedia6,0.0009398143186070484,0.01825822772839039,0.004315264366047269,0.022527229908743007,0.02025110490556081,0.036221449851042704,0.031203982890400394,0.006401951141586863,0.003108897920747304,0.15977573067773476,0.25812070538937054,0.06970973317999579,0.27634963879368474,0.2792434362332302
26.9,USER_38,NewMedia6,0.05208542626110709,0.07099962171363722,0.03443234717039203,0.03365469531939947,0.025748147496646803,0.016807348560079444,0.023701002734731084,0.07646676938765844,0.07133882519458894,0.5209687444351603,0.30337716892835137,0.05040663828211364,0.2736468515970669,0.32276522859358936
28.0,USER_38,NewMedia6,0.003448398266220068,0.021195857764327596,0.02620577334923505,0.002973211657344716,0.03792959387849337,0.011742800397219463,0.01907299628357058,0.003564585591384068,0.0045265897408946236,0.5209687444351603,0.30337716892835137,0.05040663828211364,0.2736468515970669,0.32276522859358936
28.9,USER_38,NewMedia6,0.0026598778551555555,0.011650037828636278,0.02247399941009759,0.0008095378274948484,0.015435695595769476,0.02388282025819265,0.01907299628357058,0.011076406399907868,0.005321356367340848,0.2792851834856102,0.3150946287571429,0.03350050251144175,0.35015901689356677,0.3881850255334135
29.9,USER_38,NewMedia6,0.0017876116137201172,0.0013121808208814071,0.06066376845048026,0.013887253458934355,0.020888761846126785,0.016459781529294934,0.018406843839842927,0.02000551684169172,0.009043728202988266,0.23646014547347377,0.3612575876378118,0.14158195732947237,0.41861131832728105,0.42247079351462835
31.0,USER_38,NewMedia6,0.0026691829474189913,0.008139067524115756,0.017831723925672296,0.021614659994112453,0.029508124628949625,0.01243793445878848,0.012060865296963747,0.0010179223054082695,0.0026535181239727102,0.23646014547347377,0.3612575876378118,0.14158195732947237,0.41861131832728105,0.42247079351462835
31.9,USER_38,NewMedia6,0.0019402840534498286,0.041209570644978245,0.0281678400595032,0.003966735354724757,0.014534180610831372,0.011842105263157895,0.007713344085267513,0.004799838024041913,0.004353889100985768,0.5297495427575913,0.34259176032384464,0.22079620358085034,0.41055720920814864,0.4023520916839084
32.9,USER_38,NewMedia6,0.0021536119094152715,0.021095375449215057,0.009297374934277177,0.010590226670591698,0.0242969282526001,0.01355511420059583,0.018547086459575066,0.0033676882111408624,0.0027652150552570447,0.5934801532128817,0.3561838248054845,0.048700690576767146,0.3853362036935351,0.3903147272723854
33.9,USER_38,NewMedia6,0.0005865654456432696,0.005532438055608095,0.0029623360135421074,0.010656461583750368,0.012511268937311725,0.021747765640516385,0.012376411191361054,0.005183416411025139,0.0008789689284913382,0.13708537662835776,0.4443884813843957,0.2017486951992031,0.4341463108314352,0.47158843377743515
35.0,USER_38,NewMedia6,0.004702173290456387,0.0352338282579913,0.0076687313251003475,0.008367677362378569,0.02075683282394072,0.014796425024826216,0.015742234064932335,0.0037419789858484653,0.005469712804277477,0.13708537662835776,0.4443884813843957,0.2017486951992031,0.4341463108314352,0.47158843377743515
35.9,USER_38,NewMedia6,0.004775924762470288,0.00046694722905239267,0.01145821310865746,0.004849867530173683,0.027793047340530796,0.004344587884806355,0.01258677512095926,0.0028828748503533473,0.0035591224745395436,0.21013000665521064,0.4470896184550504,0.0948026289535599,0.3725221626375478,0.42417425138481063
36.9,USER_38,NewMedia6,0.0028683808484658833,0.06597550595801022,0.014459021018479333,0.01463791580806594,0.019723388816816553,0.0051390268123138036,0.0559568052731225,0.010989102844517012,0.008421089411675079,0.2689077926021305,0.45536822661255355,0.13242290455703332,0.4424322719745345,0.47110836697455805
37.9,USER_38,NewMedia6,0.0025657930333808122,0.009658123699640628,0.004744867207838008,0.013556078893141007,0.008091646694078585,0.013853028798411122,0.015847416029731436,0.003199582428952088,0.0021841046101905978,0.5009044148870594,0.43483943395955355,0.05263157601196658,0.4253668505080174,0.4376745062147307
38.9,USER_38,NewMedia6,0.002883200069478022,0.02652733118971061,0.010663127252208929,0.010685899322932,0.0930319488115394,0.03773584905660377,0.006906949021807727,0.0029478881362827074,0.004649169962919483,0.29845357382573323,0.47780527897894015,0.09131051191470803,0.35077899762999787,0.3969502933458114
39.9,USER_38,NewMedia6,0.004531924565340186,0.03529884622659353,0.017395709101168264,0.006174565793347071,0.031157237406275424,0.01079940417080437,0.024893065002454248,0.004990234075692182,0.006229538339398859,0.5919689445817483,0.4862908459514025,0.06831964698336283,0.3519497063796354,0.4534840235771916
41.0,USER_38,NewMedia6,0.002313866276174449,0.03042249858142614,0.012830377409302504,0.02062113629673241,0.04135974845533103,0.026812313803376366,0.027662856742163944,0.005246572174499375,0.004927553083966593,0.774558254804737,0.4955589326991699,0.1018700207889272,0.25969101864548017,0.35597322266077913
42.0,USER_38,NewMedia6,0.005274608781181106,0.01929260450160772,0.015773477474704728,0.00649838092434501,0.016842938499087492,0.03570009930486594,0.031309164855199495,0.006607207372878129,0.006663151554692402,0.5413409380436423,0.5070392146753451,0.028520117747187112,0.35947479826942774,0.4082039026289708
43.0,USER_38,NewMedia6,0.003177861324486833,0.005532438055608095,0.018395978404442223,0.002539005004415661,0.03858923898942369,0.014374379344587886,0.027417432157632704,0.01405494365670013,0.006519091153574402,0.5413409380436423,0.5070392146753451,0.028520117747187112,0.35947479826942774,0.4082039026289708
43.9,USER_38,NewMedia6,0.002536499224403328,0.03632140155097409,0.02441041818951256,0.01257727406535178,0.022427933771630864,0.022095332671300892,0.018652268424374167,0.010245165101239618,0.006769406840606475,0.1852538537229064,0.4814409765074478,0.033778868194762494,0.3205126440158029,0.36020023235460563
44.9,USER_38,NewMedia6,0.04817142874866842,0.022525770758464157,0.039658113081727134,0.07463202826022962,0.47481255084764395,0.12775571002979147,0.056307411822452844,0.17772031841649927,0.10618454452425842,0.6229279104968289,0.6042507163508077,0.03187785346744051,0.29637220853743235,0.3481269560510504
45.9,USER_38,NewMedia6,0.001848267029955849,0.012790807641384528,0.013862706626142935,0.017876067118045333,0.032608456650322123,0.026812313803376366,0.046280064511605074,0.0023135442178576636,0.002759200605110965,0.33162807662342275,0.6301432387711097,0.030494530148478513,0.42586825651863075,0.4581205014836099
46.9,USER_38,NewMedia6,0.005198789510886441,0.029453139776811046,0.021787917259775066,0.009765969973506036,0.04511972558763385,0.053426017874875865,0.032606409087721756,0.0045267822231386,0.007430137149511498,0.49152505490641935,0.49896338775680016,0.03691682589753971,0.4094016613600927,0.45221290704992007
47.9,USER_38,NewMedia6,0.0071483786565997055,0.02887979950822773,0.012535426204490953,0.0222328525169267,0.08707315464280217,0.04193147964250248,0.020124815931561603,0.004872281399791772,0.009512855314382469,0.6791306521649796,0.7025168842430886,0.04849006745142485,0.34720497795945754,0.38961832534856694
49.0,USER_38,NewMedia6,0.02572789084230729,0.005969831662568564,0.01606842867951628,0.005232558139534884,0.06631632181886145,0.02688679245283019,0.015391627515601991,0.0025141566430111183,0.02212945330652989,0.6791306521649796,0.7025168842430886,0.04849006745142485,0.34720497795945754,0.38961832534856694
49.9,USER_38,NewMedia6,0.001918227538455017,0.013263665594855305,0.03845907231434104,0.030033853400058874,0.04344862463994371,0.0214746772591857,0.02037024051609284,0.0135236922345345,0.0077368741069615546,0.21521461446789858,0.3317250572073285,0.056745198254985786,0.4429246600099902,0.4473977271120044
50.9,USER_38,NewMedia6,0.589372826442453,0.10083104785322489,0.2102425011862168,0.017382984986753017,0.15721541810505948,0.15009930486593842,0.1829464974405722,0.07484422352310711,0.5305595643934241,0.20848606369749337,0.11299510876576278,0.031043762028235496,0.4391816690122469,0.49225387032158624
51.9,USER_38,NewMedia6,0.11619130856133969,0.21011443162473992,0.17680401133638543,0.16886959081542538,0.42347017304690077,0.22857497517378353,0.544106303905757,0.09742333772637395,0.16131213535605973,0.4263181821295016,0.14575500301657696,0.04223315861625863,0.5884610488740175,0.5958635398896994
53.0,USER_38,NewMedia6,0.04783093129843602,0.058587100435029314,0.014350017312353325,0.03180747718575214,0.061259042635062336,0.07827706057596823,0.04940046280064512,0.046032192721669765,0.05822932869285091,0.23698985144446125,0.15340409302749441,0.03851663530385488,0.6465038124501927,0.5798809877955591
54.0,USER_38,NewMedia6,0.0019168490062678413,0.018500567429544167,0.025320919734800395,0.01772887842213718,0.024934585193166076,0.022095332671300892,0.010202650585512937,0.0028828748503533473,0.0033254181260061674,0.23698985144446125,0.15340409302749441,0.03851663530385488,0.6465038124501927,0.5798809877955591
54.9,USER_38,NewMedia6,0.003195437609873323,0.021958341214299223,0.004879518844817195,0.007764203709155137,0.02517645506717386,0.027830188679245284,0.0158123553747984,0.0083393470622818,0.00505242452509472,0.3165482925359232,0.14586357830965807,0.0984427722569066,0.6569800253488329,0.636331613007444
55.9,USER_38,NewMedia6,0.003763392870989721,0.05951508416871572,0.027103450929096294,0.02344715925816897,0.023329448756568966,0.021648460774577955,0.010868803029240585,0.003697398446925475,0.007380016731627501,0.3467729065928798,0.1941335368526035,0.036268498388728594,0.6537267328805724,0.6845756568904415
57.0,USER_38,NewMedia6,0.00102149235069721,0.04758133156799697,0.009515382346529194,0.013077715631439505,0.07216517513577696,0.015367428003972195,0.03506065493303415,0.011795267590041078,0.006592410164878991,0.3467729065928798,0.1941335368526035,0.036268498388728594,0.6537267328805724,0.6845756568904415
57.9,USER_38,NewMedia6,0.004326867902497797,0.021970162663135995,0.018133087113197142,0.011237856932587578,0.023065590712196837,0.023435948361469713,0.018687329079307202,0.011835204322826257,0.007743747764271359,0.5879230394687593,0.18046780758150788,0.11876799929901337,0.6103021485821907,0.6450089245824097
58.9,USER_38,NewMedia6,0.003221629721429662,0.04075444486476262,0.015465702304466587,0.010281130409184575,0.04190945271443963,0.013778550148957298,0.017705630741182244,0.010377977956781024,0.007255718095275191,0.6066062353601906,0.16362869717679368,0.0683462409801706,0.6591906702740733,0.6386735574511261
60.0,USER_38,NewMedia6,0.0028273695158974057,0.010142803101948174,0.006771053745239103,0.01602148954960259,0.00938894874557488,0.02475173783515392,0.012832199705490498,0.0008767505988188014,0.002013122384609194,0.6066062353601906,0.16362869717679368,0.0683462409801706,0.6591906702740733,0.6386735574511261
60.9,USER_38,NewMedia6,0.004809009534962505,0.01676281445053906,0.015113043255235385,0.01792758316161319,0.030277710591701666,0.01343098311817279,0.014585232452142206,0.002612605333132721,0.005118583476701595,0.5180008076152123,0.14918801280327168,0.10160304198824238,0.6196237176287731,0.5863571776784228
61.9,USER_38,NewMedia6,0.0012117297925274596,0.012122895782107054,0.022275227945985458,0.02817927583161613,0.03142109545064755,0.02182224428997021,0.03243110581305659,0.006544051609403893,0.00409297652560108,0.6143660192046903,0.18520160887731946,0.21334181821021156,0.5936165451527109,0.583306390909567
62.9,USER_38,NewMedia6,0.0017100691781914829,0.019913230565538113,0.019223124174457224,0.01702237268177804,0.039226895929989666,0.01894240317775571,0.031800014024261976,0.0017535011976376029,0.0029001105799619717,0.13215488633658518,0.23928687585224573,0.04480656037829403,0.5695774793256903,0.5137608257859014
63.9,USER_38,NewMedia6,0.03642702378002486,0.02384386230376395,0.02028751330486413,0.0033338239623196936,0.02236196926053783,0.029940417080436942,0.02180772736834724,0.024883370808848865,0.03841457948539792,0.17751442121100053,0.2677936361586575,0.16863758793020683,0.5864613144820856,0.6187404171879651
64.9,USER_38,NewMedia6,0.001041481067411258,0.055915452997919425,0.01715846574077636,0.007734765969973506,0.01800831152839772,0.01861966236345581,0.016303204543860878,0.005822404135587994,0.004483342980320433,0.11278928605673742,0.2839812907433226,0.12996630217390578,0.6368834276210651,0.6001202766267866
65.9,USER_38,NewMedia6,0.0038733308129169845,0.03447134480801967,0.0028661562728426885,0.003561966440977333,0.018689944809692386,0.04257696127110228,0.025033307622186383,0.002007053012762108,0.004176892425258285,0.03454096064545293,0.264524050529042,0.24816792471140448,0.6218007853648071,0.44459743550435776
67.0,USER_38,NewMedia6,0.0028473582326114535,0.04877529790051069,0.009194783210864463,0.007764203709155137,0.033202137250159414,0.020332671300893744,0.018021176635579554,0.006041591785292694,0.005582841747501354,0.03454096064545293,0.264524050529042,0.24816792471140448,0.6218007853648071,0.44459743550435776
67.9,USER_38,NewMedia6,0.07773577466788575,0.01004823151125402,0.012073763449133742,0.0029069767441860465,0.0052991490578069,0.002408142999006951,0.0008414557183928196,0.0052957965195601754,0.06494030944632403,0.051943200409016906,0.26502016397467926,0.38871407869229396,0.494905666969077,0.4853495318189392
68.9,USER_38,NewMedia6,0.0542824619344184,0.050802676376016646,0.049660806114466716,0.041455696202531644,0.08768882341300381,0.043222442899702083,0.025804642030713133,0.031228667515554427,0.06034841996098627,0.3506608863152674,0.23648062789556057,0.033167184377100006,0.5620029981852698,0.622067019833171
69.9,USER_38,NewMedia6,0.0006182716859483113,0.015681151881974654,0.019094884520191334,0.018317633205769797,0.03986455287055564,0.040292949354518375,0.041336512166047265,0.011504565325814082,0.005171854320852586,0.5500775224990755,0.2251108046510785,0.19143530132653352,0.660458614522827,0.6632012007880581
71.0,USER_38,NewMedia6,0.0037830369546569746,0.012010592018157745,0.009015247694892214,0.00749926405652046,0.017304690076738714,0.009657398212512413,0.01700441764252156,0.00609267365280862,0.0042378961338828056,0.5500775224990755,0.2251108046510785,0.19143530132653352,0.660458614522827,0.6632012007880581
71.9,USER_38,NewMedia6,0.0005865654456432696,0.02027378475505958,0.007033945036484182,0.014917574330291434,0.02561621847446074,0.029344587884806355,0.017390084846784937,0.010502431961274372,0.003880465953772936,0.3956212415928112,0.24892972754963644,0.030583705243854693,0.650499707876841,0.674394691099553
73.0,USER_38,NewMedia6,0.012738671308644051,0.0031031303196519767,0.009605150104515318,0.009743891669119811,0.019327601750258362,0.011693147964250248,0.026470794474440784,0.001824087050932337,0.010173299220899584,0.3956212415928112,0.24892972754963644,0.030583705243854693,0.650499707876841,0.674394691099553
73.9,USER_38,NewMedia6,0.000599661501421439,0.05198482125969359,0.013439515767065492,0.01724315572564027,0.01794234701730469,0.03567527308838133,0.018967814318771474,0.0021017866579734618,0.003199973880102223,0.5533177152614241,0.2350371537390083,0.16672319022246015,0.670007827455259,0.6723452368619264
74.9,USER_38,NewMedia6,0.0026964089581157117,0.020563410251560433,0.0033855268726195515,0.01524874889608478,0.06044548033158161,0.01752730883813307,0.009431316176986186,0.00417013791175468,0.0037974092612794567,0.14427330897360385,0.2544771894218575,0.07279533411561742,0.46819825170933277,0.49443831030469726
75.9,USER_38,NewMedia6,0.014318124562100635,0.0631974654813694,0.05786814398748381,0.051022961436561674,0.05340926581499154,0.029592850049652432,0.027066825608302363,0.004335457410260768,0.01958963693055687,0.1329819788736931,0.2622529279976064,0.3064579021066048,0.4154329556339097,0.45773933000941336
76.9,USER_38,NewMedia6,0.0025595896385385217,0.03138594666162285,0.015946601007963683,0.04329555490138357,0.051826117548758766,0.01243793445878848,0.01900287497370451,0.005045030988118358,0.00603764873950013,0.32641696288737,0.22384917935427875,0.05821500536718658,0.42117235666806957,0.4736567604980559
78.0,USER_38,NewMedia6,0.017464279646282426,0.04737445621335351,0.02563510688775183,0.03221224609949956,0.06620638096703974,0.01993545183714002,0.03653320244022158,0.024875011957800806,0.02573210894403153,0.32641696288737,0.22384917935427875,0.05821500536718658,0.42117235666806957,0.4736567604980559
78.9,USER_38,NewMedia6,0.033460077880175916,0.11872281066767543,0.03617640646840816,0.031123049749779218,0.09202049297477957,0.024602780536246278,0.021246756889418694,0.03977791461526531,0.04777163190075814,0.4341646062490583,0.23497432858788408,0.01806849325764616,0.6571095911891057,0.6656518173825121
79.9,USER_38,NewMedia6,0.0027432790524796863,0.01663868923775298,0.021185190884725376,0.01653664998528113,0.07801402845269245,0.03766137040714995,0.028749737045088004,0.006400093619131738,0.005797929940820674,0.4581490657918167,0.23005589509942187,0.0675846595781393,0.6846744583497884,0.6599503464164421
80.9,USER_38,NewMedia6,0.0015343063243265784,0.07383085871004351,0.025333743700226983,0.017684721813364734,0.04580135886892852,0.014001986097318769,0.013743776733749387,0.00183337466320796,0.005571099249597104,0.22227528320753945,0.24965035105018885,0.019157286638996015,0.6247289124007419,0.5987734706050368
81.9,USER_38,NewMedia6,0.0031733810948785116,0.014463542651787403,0.021114659074879135,0.014372976155431262,0.028936432199476683,0.04746772591857001,0.039267933524998244,0.004768260142304795,0.0050192018480973285,0.4510689652023433,0.2731685276556924,0.015697315588711767,0.5177614359621777,0.5547374662100432
82.9,USER_38,NewMedia6,0.0014650350819209984,0.011632305655381123,0.01931289193244335,0.020628495731527818,0.031047296554453704,0.015342601787487586,0.010377953860178108,0.000823811208847751,0.0018298248563477222,0.705286084133529,0.3039848558676279,0.08971396446390782,0.5478575742897486,0.5954687031054824
83.9,USER_38,NewMedia6,0.0021443068171518352,0.021544590505012295,0.01955013529283525,0.02526493965263468,0.024758679830251325,0.0378103277060576,0.01816141925531169,0.007862892552542345,0.0054771592663631,0.3215041676369465,0.2728072145041454,0.262606065608697,0.49110278371884003,0.5620389102393367
85.0,USER_38,NewMedia6,0.006196157548308076,0.023595611878191793,0.07497531386655382,0.009972034147777451,0.02913432573275578,0.014399205561072492,0.02254400112194096,0.0023711274139665258,0.008953511450797072,0.3215041676369465,0.2728072145041454,0.262606065608697,0.49110278371884003,0.5620389102393367
85.9,USER_38,NewMedia6,0.03021087751500274,0.05227444675619444,0.06794778081278292,0.004570209007948189,0.04630708678730843,0.030163853028798412,0.019844330692097328,0.012333949102027206,0.033231841873804804,0.41739928496089196,0.2578735729438248,0.1198831674841076,0.5331526958888706,0.5334558329637251
86.9,USER_38,NewMedia6,0.005409360302477533,0.022933610743332705,0.02606470972954257,0.027119517221077423,0.060599397524132015,0.031578947368421054,0.03895238763060094,0.015182459786960749,0.011442921006498184,0.5395141295563196,0.28116670067265714,0.02214714605849211,0.6349076533219904,0.656030250653781
87.9,USER_38,NewMedia6,0.004935489863135878,0.025262436164176283,0.018626809782120828,0.035788931410067705,0.020690868312847686,0.02246772591857001,0.03611247458102517,0.006896052114650001,0.007963704798185126,0.24108401367067117,0.3212892016787453,0.026347383203736318,0.6232932624442383,0.6479394673484766
89.0,USER_38,NewMedia6,0.03755018287952628,0.1782260733875544,0.013009912925274753,0.11435089785104503,0.10015611600958685,0.023212512413108243,0.024647640417923007,0.05197905086175111,0.06013820060826139,0.24108401367067117,0.3212892016787453,0.026347383203736318,0.6232932624442383,0.6479394673484766
89.9,USER_38,NewMedia6,0.0012344755736158589,0.016756903726120674,0.018210030905756677,0.017559611421842803,0.08746894170936037,0.03381330685203575,0.021842788023280275,0.0034884271707239603,0.003581175458408502,0.3451632980836403,0.12769869342881,0.22210710130652975,0.5150202022644289,0.5268768971839808
90.9,USER_38,NewMedia6,0.0025427026192456187,0.00573931341025156,0.016453147642313957,0.011914924933765086,0.026693638822313594,0.021151936444885798,0.020159876586494634,0.003113207634788795,0.0027692246886877646,0.5447037079526412,0.3024064987084673,0.060791420384005736,0.693066348715845,0.7161034169167152
92.0,USER_38,NewMedia6,0.04830962660043279,0.046032721770380175,0.013183036458533708,0.0030615248748896086,0.02546230128191033,0.02182224428997021,0.024647640417923007,0.026687953874002395,0.049563078837126115,0.5447037079526412,0.3024064987084673,0.060791420384005736,0.693066348715845,0.7161034169167152
92.9,USER_38,NewMedia6,0.003775799660674302,0.02686424248155854,0.023038253888867516,0.022291727995289962,0.027089425888871786,0.008763654419066534,0.0229997896360704,0.00587348600310392,0.006252164128043634,0.40975104776236493,0.27487260721246715,0.025658734196871296,0.6734244863156528,0.7000451167674951
93.9,USER_38,NewMedia6,0.0025185783059700436,0.02095942878759221,0.021454494158683748,0.012945245805122166,0.05945601266518613,0.015168818272095333,0.01689923567772246,0.013094604547400723,0.00715920049055001,0.6689264558512233,0.30525748198527014,0.07132284561274346,0.5928370001001281,0.6848558832860967
94.9,USER_38,NewMedia6,0.003662415388279099,0.03323600340457727,0.02475666525603047,0.005813953488372093,0.07313265463180808,0.06986097318768619,0.047717551363859474,0.004435763622837496,0.006965306073935922,0.21514319902378437,0.378068905602824,0.09978938542646176,0.574972652418005,0.6017931335533077
