media_name,FPOGX,FPOGY,FPOGV,RPD,LPD
NewMedia4,0.3141016905573054,0.3583419804873174,1,0.24943104396387308,0.34951153657339223
NewMedia4,0.22217394099119367,0.27120806375279627,0,0.24943104396387308,0.34951153657339223
NewMedia4,0.22217394099119367,0.27120806375279627,0,0.24943104396387308,0.34951153657339223
NewMedia4,0.30841421867969404,0.3717903871083428,1,0.38562226301062763,0.4198259968363061
NewMedia4,0.28735617406955066,0.31896387008398275,0,0.3853241956985003,0.4355130093274423
NewMedia4,0.28585202802596904,0.3180055792515337,1,0.37381820638206026,0.4022560410189276
NewMedia4,0.2861451436652311,0.3180702491850119,1,0.35560211391364277,0.34669803087328865
NewMedia4,0.28754387092627115,0.2973464750476941,1,0.30833986850840744,0.2806458299241804
NewMedia4,0.2895596837436524,0.3017793050333785,1,0.28645788585415183,0.2391548028145966
NewMedia4,0.2905495918236164,0.2789390603458666,1,0.2704046812611287,0.2046784486990672
NewMedia4,0.29436523751365945,0.298525231562455,0,0.22925682657527627,0.20729531446026286
NewMedia4,0.3129420839493475,0.4399524969943179,1,0.20742719568688997,0.2164168439426171
NewMedia4,0.31405540914057983,0.44568460473442706,1,0.21965661041314616,0.2295554464626629
NewMedia4,0.29809089156006946,0.4628309557334306,1,0.20984635390004822,0.26388452517318495
NewMedia4,0.2971009834801054,0.4591271322705908,1,0.23501742068338055,0.2696792668957617
NewMedia4,0.3257954618499711,0.4814176825235384,1,0.2356165106492569,0.2598519063982981
NewMedia4,0.32940798354438516,0.4893426889170432,1,0.1590592303234938,0.02206185567010308
NewMedia4,0.22217394099119367,0.27120806375279627,0,0.1590592303234938,0.02206185567010308
NewMedia4,0.22217394099119367,0.27120806375279627,0,0.1590592303234938,0.02206185567010308
NewMedia4,0.4111075400141415,0.4878288245651682,1,0.3093227306934393,0.2962079310532918
NewMedia4,0.4134704634569647,0.4890046415374983,1,0.3164014071648036,0.3170643102601865
NewMedia4,0.4142469627820274,0.4894661496991378,1,0.32185506793591556,0.33102438226149566
NewMedia4,0.41556341196888863,0.4913121823456961,1,0.31712229942465836,0.3159515627556864
NewMedia4,0.4153217201259883,0.4924321480118405,1,0.31213558262976854,0.28979026891398024
NewMedia4,0.4747830558590988,0.5584748478051906,1,0.3043856214186273,0.3169519445808105
NewMedia4,0.4766343125281224,0.5576429572972671,1,0.3115481029345487,0.3203158239240714
NewMedia4,0.4344462299929292,0.5971386493978348,0,0.31881655455718955,0.27310096547209944
NewMedia4,0.41205888024683424,0.6180094006566939,1,0.30526293568859986,0.2648109965635739
NewMedia4,0.36672623256411907,0.620731416947638,0,0.25711809861763896,0.25989227076855936
NewMedia4,0.3461027190332326,0.6191999153411779,1,0.2795767950797784,0.3024548628156875
NewMedia4,0.34594073407469306,0.6194968091266913,1,0.27638418174506585,0.3110734740631648
NewMedia4,0.3457016134216109,0.6194321391932132,1,0.2798579747254963,0.3082716958490154
NewMedia4,0.35021405155235585,0.6133472863614051,1,0.2680893821963888,0.3341182566955762
NewMedia4,0.22217394099119367,0.27120806375279627,0,0.20010111490262678,0.16044755359188345
NewMedia4,0.22217394099119367,0.27120806375279627,0,0.20010111490262678,0.16044755359188345
NewMedia4,0.22217394099119367,0.27120806375279627,0,0.20010111490262678,0.16044755359188345
NewMedia4,0.22217394099119367,0.27120806375279627,0,0.20010111490262678,0.16044755359188345
NewMedia4,0.22217394099119367,0.27120806375279627,0,0.20010111490262678,0.16044755359188345
NewMedia4,0.22217394099119367,0.27120806375279627,0,0.20010111490262678,0.08263186603392787
NewMedia4,0.22217394099119367,0.27120806375279627,0,0.20010111490262678,0.08263186603392787
NewMedia4,0.22217394099119367,0.27120806375279627,0,0.20010111490262678,0.08263186603392787
NewMedia4,0.22217394099119367,0.27120806375279627,0,0.20010111490262678,0.08263186603392787
