alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.8280227251501053,-0.825750658890414,-0.6056126053259345,-0.7632177076724145,-0.7693534086564663,-0.7583007642617742,-0.8497399518505452,-0.8497399518505452
-0.9776832567438577,-0.9598599612015511,-0.7513949607363345,-0.5996016416220253,-0.8008004099660802,-0.8753986570331799,-0.9894450659486653,-0.9894450659486653
-0.9664283238064785,-0.8076806022248033,-0.7910988707216938,-0.7121298519809495,-0.867273481539325,-0.8678256230647013,-0.9770881339616282,-0.9770881339616282
-0.9855316333266321,-0.9977308911428151,-0.9637668547090803,-0.8872870670061279,-0.9345355751319782,-0.8461038885731847,-0.9815708333387979,-0.9815708333387979
-0.8270919374472672,-0.9277818839814579,-0.07819970718622338,-0.4059561002642337,0.08708525504933418,-0.6618344602038805,-0.7678893760374494,-0.7678893760374494
-0.9312578456063813,-0.8807227194524325,-0.6848258986618615,-0.4489402542747227,-0.4795789713430456,-0.8236515244644949,-0.8551852905907467,-0.8551852905907467
-0.9777085843003975,-0.9807125747139287,-0.9784587347578143,-0.7193581290006505,-0.9337384188649471,-0.9781738898488872,-0.9779991877457146,-0.9779991877457146
-0.9986639713925249,-0.9906378556093157,-0.9609820523583795,-0.9333713487161777,-0.9391314250388411,-0.970183353242024,-0.9954797043534294,-0.9954797043534294
-0.9267495405422946,-0.9836897449115855,-0.8782775178401401,-0.4969842021990025,-0.7164482621179954,-0.8454080508425436,-0.8029360937738392,-0.8029360937738392
-0.9780188468680102,-0.9964679747168272,-0.9813356813039428,-0.9104898362393684,-0.9577100466092389,-0.9684669535064423,-0.9965245309100352,-0.9965245309100352
-0.9981384245943238,-0.9813461032817193,-0.9756022646995587,-0.9613447807824208,-0.9653318366317707,-0.9374441880153548,-0.9835756762628959,-0.9835756762628959
-0.994320295445947,-0.988749692034724,-0.956927707759565,-0.9354836118897125,-0.9111089419784117,-0.969626683057511,-0.9971356888707611,-0.9971356888707611
-0.9938042464814484,-0.9697852420969382,-0.9500373695903679,-0.9742593023909534,-0.9233103134125609,-0.9721664907743515,-0.9843389679649183,-0.9843389679649183
-0.9948331784658783,-0.9944555898544334,-0.9836802391653784,-0.9419408726939789,-0.9591254056956002,-0.9824532918923307,-0.9703767627076484,-0.9703767627076484
-0.9950357989181967,-0.973379378024012,-0.9803425716421119,-0.9273477845330935,-0.9866110284129269,-0.9766082549549445,-0.9917235747407278,-0.9917235747407278
-0.9872127498919622,-0.9860085422838912,-0.922476016913579,-0.9771184875231907,-0.9181125291816133,-0.9766662414324979,-0.9982181116967678,-0.9982181116967678
-0.9695626089282803,-0.9957640540859487,-0.9775065780717291,-0.9473379862020224,-0.9306148677778049,-0.9656372134018347,-0.9908693525266661,-0.9908693525266661
-0.9952605809824876,-0.9926253962141492,-0.9831478504806855,-0.9382464199950206,-0.9617934389158674,-0.9737205283727834,-0.9930385698379119,-0.9930385698379119
-0.997229798503458,-0.9809403137415659,-0.9349973892477962,-0.9691352571258764,-0.955204698341427,-0.9696614749440431,-0.9926696017986755,-0.9926696017986755
-0.9800197238346554,-0.7649816048976313,-0.5010391817595445,-0.7694019002337142,-0.8939375452467524,-0.9348116019344289,-0.9349733175778735,-0.9349733175778735
-0.9963338361908621,-0.9897641658851077,-0.9909493923602224,-0.955345310856069,-0.9838291157259409,-0.9831723242139933,-0.9959238649314677,-0.9959238649314677
-0.9840373074907831,-0.9185273980402021,-0.9323661605561414,-0.7970942326380801,-0.8687620488542912,-0.9247915386131954,-0.9590087000390389,-0.9590087000390389
-0.9795606618723712,-0.9940622224430601,-0.9673707165746931,-0.9873987037289877,-0.9276377331478725,-0.9913484175490276,-0.9976349323551309,-0.9976349323551309
-0.9489491438494403,-0.9440714355219054,-0.6060938027909453,-0.8245857795696766,-0.924904625946623,-0.9054008605193269,-0.9271025822953921,-0.9271025822953921
-0.9881751970404751,-0.9862652662786822,-0.9287930134223378,-0.9800579868445358,-0.9751580077600722,-0.9928328713743955,-0.9977713281231898,-0.9977713281231898
-0.9943836143372966,-0.9917351436515676,-0.9792982707605992,-0.9575860767321762,-0.9899948754239977,-0.9858397021814513,-0.9965525095291242,-0.9965525095291242
-0.9860603460694006,-0.9928779794993468,-0.9280763363467898,-0.9826039466392528,-0.9796155754573481,-0.9696962668305751,-0.9910966788067643,-0.9910966788067643
-0.9874628595127928,-0.9913997461745019,-0.9448875328903587,-0.9808530973167029,-0.9860904365650699,-0.9876024910990757,-0.9887604641128308,-0.9887604641128308
-0.9679859685336769,-0.9966211809717831,-0.8961432535091581,-0.9765482567805254,-0.9856755899363089,-0.9819430108898605,-0.9579629991505866,-0.9579629991505866
-0.9397963981048656,-0.9397899418023267,-0.7636296622403326,-0.8444073214414791,-0.8691362242449385,-0.9321790158535029,-0.9733914589144907,-0.9733914589144907
-0.9864339275283629,-0.978865818235271,-0.9829738003337668,-0.9549035828159761,-0.9786557342378617,-0.9823953054147773,-0.9906044299771668,-0.9906044299771668
-0.982641125936526,-0.9865965230461544,-0.9893112733303984,-0.9408245054653805,-0.9842683650975703,-0.983810175467081,-0.995848672392666,-0.995848672392666
