alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.9576082844713448,-0.9475884533015299,-0.9940535766853106,-0.9241408122430133,-0.976514399205561,-0.9618540074328589,-0.9928708288172319,-0.9928708288172319
-0.9766999243427275,-0.9550520011798048,-0.9983809243450104,-0.9691286088084611,-0.9522343594836147,-0.9618540074328589,-0.9778471872001843,-0.9778471872001843
-0.9973756383582372,-0.8786724630990395,-0.9722254930821312,-0.9582224763077465,-0.9670804369414101,-0.9631863123203142,-0.9599889663166166,-0.9599889663166166
-0.9837218649517685,-0.9643365521486554,-0.9567706800117751,-0.9409837507421007,-0.975124131082423,-0.9758782694060725,-0.9979641553891835,-0.9979641553891835
-0.9175808587100435,-0.9436643198809936,-0.9920665292905505,-0.9709316387783372,-0.9763157894736842,-0.984573311829465,-0.9904003239519161,-0.9904003239519161
-0.9578092491015698,-0.9814052501314456,-0.9788195466588167,-0.9514061434947998,-0.9728897715988083,-0.9629058270808498,-0.9932646235777183,-0.9932646235777183
-0.9889351238887838,-0.9940753279729158,-0.9786870768324992,-0.9749774621253765,-0.9565044687189672,-0.9752471776172779,-0.9896331671779497,-0.9896331671779497
-0.9295323434840174,-0.9846625373497992,-0.9832646452752428,-0.9584863343521186,-0.9704071499503476,-0.9685155318701353,-0.992516042028303,-0.992516042028303
-0.9990661055418952,-0.9770835737826851,-0.9903002649396526,-0.9444139053189384,-0.9913108242303873,-0.9748264497580815,-0.9942342502992934,-0.9942342502992934
-0.8680489880839796,-0.9710819579630413,-0.9707241683838681,-0.9605532223663669,-0.9897219463753724,-0.888086389453755,-0.9780217943109659,-0.9780217943109659
-0.9806837526007187,-0.990510265584324,-0.9728878422137179,-0.9838167066118428,-0.9722939424031778,-0.9683051679405371,-0.9936008351420959,-0.9936008351420959
-0.9469453376205788,-0.9786737454955822,-0.978628201354136,-0.8139361023769212,-0.9245283018867925,-0.9861861019563846,-0.9941042237274346,-0.9941042237274346
-0.929402307546813,-0.9652085817976634,-0.9876508684133058,-0.9376855251874492,-0.9784011916583912,-0.9502138699950915,-0.9900195318486157,-0.9900195318486157
-0.9391550028371477,-0.974339245181395,-0.9587577274065352,-0.917280503089338,-0.9463753723932473,-0.9446742865156721,-0.9895068556510013,-0.9895068556510013
-0.9614147909967845,-0.9684530450505906,-0.98700323815131,-0.9663141230018251,-0.9285998013902681,-0.937381670289601,-0.9867855852542438,-0.9867855852542438
-0.9889351238887838,-0.9632080431911155,-0.9949219899911687,-0.9228215220211526,-0.9712512413108242,-0.9451651356847346,-0.9718901126865997,-0.9718901126865997
-0.9273571968980518,-0.9511791636209749,-0.9748454518692964,-0.9551441324567382,-0.9558093346573983,-0.9626954631512517,-0.9795096697975207,-0.9795096697975207
-0.9549484584830716,-0.9206837738365458,-0.8507359434795407,-0.05037489830471209,-0.7444885799404171,-0.8873851763550943,-0.6445593631670015,-0.6445593631670015
-0.974418384717231,-0.9722745867477142,-0.9642478657639093,-0.9347830866993557,-0.9463753723932473,-0.9074398709767899,-0.9953729115642846,-0.9953729115642846
-0.941093720446378,-0.9564241654804498,-0.9804680600529879,-0.9097605488247323,-0.8931479642502482,-0.9347871818245564,-0.9909464355537227,-0.9909464355537227
-0.9422404009835446,-0.9749291475910181,-0.9555342949661466,-0.8258536907143956,-0.916137040714995,-0.9597503681368768,-0.9902554372004164,-0.9902554372004164
-0.9880603366748628,-0.9678631426409674,-0.9895348837209302,-0.8673673563622771,-0.9462264150943396,-0.9692167449687961,-0.9949716867139777,-0.9949716867139777
-0.9734726688102894,-0.9230818553713179,-0.9399322931998823,-0.9131027507201126,-0.9570506454816285,-0.9592595189678144,-0.972952615530931,-0.972952615530931
-0.7983379042935502,-0.5795149976275664,-0.965234030026494,-0.6855691637898811,-0.6998013902681232,-0.6341070051188555,-0.8503115529537858,-0.8503115529537858
-0.5797711367505202,-0.6463919773272291,-0.6622608183691492,-0.15305965390619847,-0.5428500496524329,0.08821260781151397,-0.8051533245472521,-0.8051533245472521
-0.8828257991299414,-0.9712999653752934,-0.9363850456284957,-0.8774819147298754,-0.8434458788480635,-0.9011990743987097,-0.9079356145566605,-0.9079356145566605
-0.9629988651409117,-0.9493581605303992,-0.9645422431557257,-0.9501308296136679,-0.9558093346573983,-0.9795946988289741,-0.9942342502992934,-0.9942342502992934
-0.9560833175714015,-0.9902409623103656,-0.9844715925816897,-0.9496470898656523,-0.9443396226415094,-0.9683752892504032,-0.9833213058754364,-0.9833213058754364
-0.8809698316625686,-0.9457930981418075,-0.953105681483662,-0.9533411024868621,-0.9567030784508441,-0.9782623939415188,-0.9926052031061491,-0.9926052031061491
-0.904837336864006,-0.9809692353069416,-0.973844568737121,-0.8556696497284461,-0.9692651439920557,-0.9298786901339318,-0.9764094648199179,-0.9764094648199179
-0.956059674673728,-0.9637338257736057,-0.9775242861348249,-0.9538688185756063,-0.9531281032770605,-0.9626253418413856,-0.9763295913543475,-0.9763295913543475
-0.9184911102704747,-0.9690685953910668,-0.9794377391816309,-0.9161810945711207,-0.9724428997020854,-0.9645887385176355,-0.979244044086438,-0.979244044086438
-0.9797143937961037,-0.9864578925095218,-0.9679570209007948,-0.9812221025088502,-0.9504965243296921,-0.974335600589019,-0.9982464988023624,-0.9982464988023624
-0.9664743710989219,-0.9697739134895292,-0.9641448336767736,-0.9394445788165967,-0.9731380337636544,-0.9708295350957156,-0.9947747893337345,-0.9947747893337345
-0.9757542084357859,-0.9554495441080291,-0.9436414483367678,-0.9371578090987049,-0.9563555114200596,-0.9351377883738868,-0.9869118967811922,-0.9869118967811922
-0.9601735388689238,-0.9615537516510856,-0.9659552546364439,-0.9215462081400206,-0.9621151936444886,-0.9363999719514761,-0.9964929976047248,-0.9964929976047248
-0.9523122753924721,-0.9594249733902718,-0.9933323520753606,-0.9552760614789243,-0.9401191658391261,-0.9563845452633055,-0.9502332583823023,-0.9502332583823023
-0.8881690940041611,-0.9656830685184473,-0.984530468060053,-0.9639833769432046,-0.9627606752730884,-0.9673935909122783,-0.988355191728824,-0.988355191728824
-0.9310573103839607,-0.9942676874543146,-0.9928760671180453,-0.9626201103806152,-0.9148460774577954,-0.9499333847556273,-0.9959858939744758,-0.9959858939744758
-0.9024494041989786,-0.981610433578271,-0.9844715925816897,-0.9335957254996812,-0.9593346573982126,-0.9639576467288409,-0.9879168164294146,-0.9879168164294146
-0.979903536977492,-0.9758524731017325,-0.9941860465116279,-0.9894017018843863,-0.9951837140019861,-0.9983170885632143,-0.9894084069608796,-0.9894084069608796
-0.8983946472479667,-0.9006783877710666,-0.9170886075949367,-0.8246223531739924,-0.9135551142005959,-0.9483907159385737,-0.9375426649688912,-0.9375426649688912
-0.9686376962360507,-0.9618102309596174,-0.9633647335884604,-0.9202708942588887,-0.9194141012909632,-0.9173269756679054,-0.9769908693483719,-0.9769908693483719
-0.9759788159636845,-0.9819695046102156,-0.9850014718869591,-0.9653906198465225,-0.9806852035749751,-0.9659911647149568,-0.9878146526943827,-0.9878146526943827
-0.9594524304898808,-0.9859321099270316,-0.9701648513394171,-0.9487675630510786,-0.9413108242303873,-0.9652198303064301,-0.9789951360774513,-0.9789951360774513
-0.993793739360696,-0.9807896997909694,-0.9805122166617604,-0.9613447964994832,-0.9766137040714995,-0.9470584110511184,-0.9963518258981353,-0.9963518258981353
-0.8960303574806128,-0.973120968465869,-0.9655136885487194,-0.9641153059653906,-0.9286494538232374,-0.962064371362457,-0.9957964266840531,-0.9957964266840531
-0.9588731794968791,-0.9932289462547609,-0.9695025022078304,-0.8791090393368368,-0.9649453823237338,-0.9811373676460277,-0.9916597241764906,-0.9916597241764906
-0.8736050690372612,-0.8842637120250324,-0.8979540771268767,-0.8931814683700169,-0.9408142999006951,-0.9458663487833953,-0.9913290851794785,-0.9913290851794785
-0.9372281066767543,-0.9681067979840726,-0.9134088901972328,-0.8963477649024825,-0.975124131082423,-0.961994250052591,-0.9899099380237633,-0.9899099380237633
-0.905251087573293,-0.9487297862244963,-0.9355755078010008,-0.8675872380659205,-0.96012909632572,-0.9269335951195569,-0.9502499760843984,-0.9502499760843984
-0.7625543786646491,-0.9276471870631837,-0.9377539005004416,-0.8159590140504409,-0.9507944389275075,-0.9575064862211626,-0.9204441707694694,-0.9204441707694694
-0.9667226215244941,-0.9576296182305493,-0.9669267000294377,-0.8439719430946151,-0.9246772591857001,-0.942500525909824,-0.9871998127617365,-0.9871998127617365
-0.852338282579913,-0.949332512599546,-0.9646305563732706,-0.908397282262143,-0.9719960278053624,-0.9725124465325012,-0.996333250673584,-0.996333250673584
-0.9710729146964252,-0.9577706818502417,-0.9712540476891375,-0.9421271356010467,-0.90506454816286,-0.9214641329500035,-0.9904634797153904,-0.9904634797153904
-0.9767353886892377,-0.9613742161351133,-0.9587430085369444,-0.9379054068910926,-0.9693147964250248,-0.9792440922796438,-0.9983523775823046,-0.9983523775823046
-0.9569108189899754,-0.9608997294143296,-0.9494701206947307,-0.9504826403394974,-0.9243793445878848,-0.9636771614893767,-0.9842742148949153,-0.9842742148949153
-0.9528087762436164,-0.8500493722668924,-0.980055931704445,-0.9417313485344885,-0.971201588877855,-0.9549119977561181,-0.995257745172067,-0.995257745172067
-0.8954511064876112,-0.8641044383744342,-0.9908595819841036,-0.9073858264253831,-0.9396722939424031,-0.9603113386158053,-0.9753321017959455,-0.9753321017959455
-0.9541327785133346,-0.9478705805409149,-0.9457609655578452,-0.878801204951736,-0.9368421052631579,-0.9220952247387981,-0.9696350804260785,-0.9696350804260785
-0.9494751276716474,-0.9627463804357583,-0.9284221371798645,-0.9586182633743047,-0.95506454816286,-0.9277750508379496,-0.9862078957707,-0.9862078957707
-0.6435478532248913,-0.9739801741494505,-0.77129820429791,-0.7996877679808263,-0.9535749751737835,-0.950704719164154,-0.8960418982764978,-0.8960418982764978
-0.9664861925477587,-0.9635799381884866,-0.9648807771563144,-0.8250621165812793,-0.9323733862959285,-0.9563144239534395,-0.9930231456585521,-0.9930231456585521
-0.9885213731794968,-0.967093704715372,-0.9761701501324698,-0.9466127223553729,-0.9576961271102284,-0.9596802468270107,-0.9937735847304224,-0.9937735847304224
-0.9079345564592396,-0.9736339270829326,-0.9938769502502208,-0.9490753974361793,-0.9563555114200596,-0.950704719164154,-0.9466240922519952,-0.9466240922519952
-0.9462715150368829,-0.953923492222265,-0.9554165440094201,-0.9458211482222564,-0.982472691161867,-0.9540004207278592,-0.9882530279937921,-0.9882530279937921
-0.9580811424248156,-0.9570910116826326,-0.9741095083897556,-0.8810879746696277,-0.9696623634558094,-0.9662015286445551,-0.9738107909051985,-0.9738107909051985
-0.9335279931908455,-0.950486669487939,-0.9883720930232558,-0.8537346907363839,-0.8602780536246276,-0.9045648972722811,-0.991128472754325,-0.991128472754325
-0.9728579534707774,-0.9754677541389348,-0.9790403297026788,-0.968864750764089,-0.9482621648460775,-0.9647991024472338,-0.9738237935623845,-0.9738237935623845
-0.8549271798751655,-0.947678221059516,-0.9486753017368266,-0.8127487411772466,-0.8898212512413108,-0.9672533482925461,-0.9977746880987608,-0.9977746880987608
-0.8956520711178362,-0.9799304941073879,-0.9872093023255814,-0.9121352712240814,-0.9598311817279047,-0.9692868662786621,-0.954269654677288,-0.954269654677288
-0.9397933610743333,-0.9934084817707332,-0.9619222843685605,-0.8550100046175158,-0.96012909632572,-0.9593296402776804,-0.9951667265717659,-0.9951667265717659
-0.9833672214866654,-0.9761987201682504,-0.9655872828966735,-0.9290661624046264,-0.9058589870903674,-0.9736343874903584,-0.994198957372646,-0.994198957372646
-0.9062204463779081,-0.930789058592698,-0.9760376803061525,-0.9093207854174454,-0.9422542204568024,-0.9623448566019214,-0.9779214880983893,-0.9779214880983893
-0.9521349536599205,-0.9136305928519217,-0.9811598469237562,-0.933903559884782,-0.9765640516385303,-0.9565949091929037,-0.9921482525821884,-0.9921482525821884
-0.9281255910724419,-0.8655920183639185,-0.9533853400058876,-0.8992941797313045,-0.9740317775571004,-0.966061286024823,-0.966183803704457,-0.966183803704457
-0.9772555324380556,-0.975993536721425,-0.9660582867235796,-0.9393126497944106,-0.9187189672293943,-0.9591893976579482,-0.993723431624134,-0.993723431624134
-0.9920678078305277,-0.9741981815617025,-0.929584927877539,-0.8045691418017107,-0.9452333664349553,-0.9190800084145572,-0.98270275089788,-0.98270275089788
-0.9118710989218839,-0.9502430141448339,-0.9811304091845746,-0.672464214252732,-0.9438927507447865,-0.9399060374447795,-0.985223408869484,-0.985223408869484
-0.8789010781161339,-0.9282627374036599,-0.9485869885192817,-0.7937949383231822,-0.9081926514399206,-0.9282659000070121,-0.9729396128737451,-0.9729396128737451
-0.9874574427841877,-0.9862783569935496,-0.9292022372681779,-0.9160931418896634,-0.9428997020854022,-0.9366103358810742,-0.9833807465940004,-0.9833807465940004
-0.969287875922073,-0.954641634286154,-0.9057992346187813,-0.9373337144616196,-0.9618172790466732,-0.9232872870065213,-0.9192349236511833,-0.9192349236511833
-0.8924484584830716,-0.9805973403095706,-0.9513835737415366,-0.9270872270718353,-0.9598311817279047,-0.9521071453614753,-0.9908256965941397,-0.9908256965941397
-0.8730258180442595,-0.9775580605034688,-0.9356638210185457,-0.9120912948833527,-0.9136544190665342,-0.9842928265900007,-0.9673559003736406,-0.9673559003736406
-0.9234088329865708,-0.9871119147462778,-0.9399617309390639,-0.8899272191560941,-0.9775074478649454,-0.9351377883738868,-0.9674673517209481,-0.9674673517209481
-0.9593105731038396,-0.9670295848882391,-0.9751545481307036,-0.9467446513775589,-0.9484111221449851,-0.9608723090947339,-0.9947116335702603,-0.9947116335702603
-0.8532130697938339,-0.9796868387642826,-0.9886370326758905,-0.8711932980056729,-0.9285501489572989,-0.8899796648201388,-0.9763054435624309,-0.9763054435624309
-0.9744774919614148,-0.9785070339450365,-0.9467471298204297,-0.9262077002572616,-0.8503475670307845,-0.9732136596311619,-0.9935692572603587,-0.9935692572603587
-0.928220162663136,-0.9587324792572359,-0.9585516632322637,-0.8831988390246047,-0.9152929493545183,-0.8373886824205876,-0.983642657260173,-0.983642657260173
-0.839417439001324,-0.954795521871273,-0.9792463938769502,-0.8858374194683261,-0.8431479642502483,-0.9678143187714746,-0.9754546982779838,-0.9754546982779838
-0.6989431624739928,-0.8863924902858462,-0.9634677656755961,-0.887948283823303,-0.8507944389275075,-0.7778556903442957,-0.8777843100650783,-0.8777843100650783
-0.9488604123321355,-0.8937790943715616,-0.9620841919340595,-0.9101123595505618,-0.9168818272095333,-0.924970198443307,-0.9926813615268092,-0.9926813615268092
-0.9561778891620957,-0.9505251413842188,-0.9512216661760377,-0.8452032806350184,-0.9358987090367428,-0.9135404249351378,-0.9939816272453964,-0.9939816272453964
-0.9410346132021941,-0.931853447723105,-0.9855460700618193,-0.9536929132126916,-0.8907149950347567,-0.9138910314844682,-0.9876586208081523,-0.9876586208081523
-0.9374290713069794,-0.9518075379268778,-0.9217250515160436,-0.8416851733767233,-0.9759682224428997,-0.9305097819227264,-0.9921854030312909,-0.9921854030312909
-0.8931813883109514,-0.9607201938983573,-0.9702973211657344,-0.7892653752281272,-0.9065541211519365,-0.7955262604305449,-0.9880709907931899,-0.9880709907931899
-0.9853532248912427,-0.9689147078059478,-0.954386223138063,-0.8237868027001474,-0.8476663356504469,-0.9339457261061637,-0.9888251449099705,-0.9888251449099705
-0.1330149423113297,-0.9860090537195911,-0.6500588754783633,-0.44216011785659315,-0.12780536246276064,-0.533833532010378,-0.2006096388697719,-0.2006096388697719
-0.9505627009646302,-0.9641441926672566,-0.8481895790403298,-0.8682468831768508,-0.9081429990069514,-0.8935558516233083,-0.950929829302974,-0.950929829302974
-0.5589653867978059,-0.6302850767514331,-0.8310862525758022,-0.18507442995668333,-0.48371400198609726,-0.5564125937872519,-0.9057344504473378,-0.9057344504473378
-0.8203730849252884,-0.7465086754126111,-0.9334412717103326,-0.8663119241847885,-0.9603277060575968,-0.9347170605146904,-0.9672630242508844,-0.9672630242508844
-0.7987516550028372,-0.9645289116300543,-0.9027377097438917,-0.8925218232590866,-0.9261171797418073,-0.9687960171095996,-0.9571822498869234,-0.9571822498869234
-0.20478295819935688,-0.562638659126175,-0.6208272004710038,0.8923019415554432,0.39399205561072503,0.5526260430544843,-0.3131513518584048,-0.3131513518584048
0.15785180631738216,-0.9119250054501853,-0.632057697968796,-0.8353086039710635,-0.4815789473684211,-0.4299838720987308,-0.8438938128713304,-0.8438938128713304
-0.9175217514658597,-0.9673886559201836,-0.9322048866647041,-0.8268211702104268,-0.9472691161866932,-0.9355585162330833,-0.9902201442737691,-0.9902201442737691
-0.5203801777945904,-0.5904410161710204,-0.6026346776567559,-0.26735416346005847,-0.6854021847070506,-0.8142486501647851,-0.8859258309858893,-0.8859258309858893
-0.9264114809911103,-0.9429718257479578,-0.9510008831321755,-0.802985993535478,-0.9185700099304865,-0.9698478367575907,-0.9745946653812612,-0.9745946653812612
-0.9118238131265368,-0.9563343977224638,-0.9000883132175449,-0.9080894478770422,-0.9476663356504469,-0.9603814599256714,-0.9922671340193163,-0.9922671340193163
-0.9137152449404199,-0.940843047487144,-0.9669708566382101,-0.8463026891532356,-0.9583912611717974,-0.8683121800715238,-0.9353452159044787,-0.9353452159044787
-0.9014682239455267,-0.9055643185985971,-0.9787459523108625,-0.8939730425031334,-0.9107745779543197,-0.9718813547437066,-0.9976316588697162,-0.9976316588697162
-0.9542628144505391,-0.9776350042960285,-0.9467029732116573,-0.9254161261241453,-0.9386295928500497,-0.9021807727368347,-0.9807152018708967,-0.9807152018708967
-0.9329723850955173,-0.9498839431128894,-0.9701795702090079,-0.8842102948613646,-0.893545183714002,-0.965079587686698,-0.975233653105824,-0.975233653105824
-0.8864431624739928,-0.6510855486733608,-0.6168678245510745,-0.4546933749642692,0.187090367428004,-0.7783465395133581,-0.5444203276112354,-0.5444203276112354
0.32309201815774546,-0.12195591120686333,-0.25248748896084783,0.7845159304294289,0.397715988083416,1.0,-0.5467496607699616,-0.5467496607699616
-0.9599607527898619,-0.8751202246758742,-0.9909626140712393,-0.9237450251764551,-0.9642502482621649,-0.9530888436996003,-0.9462061496995922,-0.9462061496995922
-0.9472054094949877,-0.8786468151681863,-0.967382984986753,-0.8583082301721674,-0.9491559086395234,-0.9770703316737956,-0.9867818702093335,-0.9867818702093335
-0.9881667297143938,-0.9574757306454302,-0.9711510156020018,-0.9459091009037138,-0.9321251241310824,-0.9861861019563846,-0.9827881969308156,-0.9827881969308156
-0.8912308492528844,-0.6380692237653727,-0.6308801884015307,-0.5229006794344643,-0.49076464746772597,-0.6988289741252367,-0.6239650117070352,-0.6239650117070352
-0.964263760166446,-0.9893689326613575,-0.9968354430379747,-0.9271751797532928,-0.9554617676266137,-0.9731435383212959,-0.9945388839819337,-0.9945388839819337
-0.9871027993190845,-0.9737621667371985,-0.965469531939947,-0.8848259636315662,-0.9175769612711023,-0.9326134212187084,-0.995809429341239,-0.995809429341239
-0.8942807830527709,-0.9782249067056515,-0.9818663526641154,-0.8901031245190087,-0.8227408142999006,-0.9545613912067877,-0.9657435708825926,-0.9657435708825926
-0.888074522413467,-0.9441388066017774,-0.959007948189579,-0.9284944699751534,-0.829940417080437,-0.9514059322628147,-0.9835126306883142,-0.9835126306883142
-0.8961958577643276,-0.9730696726041627,-0.9701501324698263,-0.9361463532619451,-0.9455312810327706,-0.9298786901339318,-0.9597679211444567,-0.9597679211444567
-1.0,-0.9508842124161633,-0.938033559022667,-0.804525165460982,-0.8496524329692154,-0.962064371362457,-0.9917934657932596,-0.9917934657932596
-0.9684840174011727,-0.9903179061029251,-0.9910067706800118,-0.9899294179731305,-0.9987090367428004,-0.9971951476053573,-0.9835479236149616,-0.9835479236149616
-0.9591450728201248,-0.9337513946062401,-0.9791286429202237,-0.9680292002902439,-0.9593346573982126,-0.9762288759554029,-0.9911098975297737,-0.9911098975297737
-0.9224512956307925,-0.9410995267956758,-0.9641448336767736,-0.8881681655269464,-0.9247765640516385,-0.9153635789916555,-0.9363705682997076,-0.9363705682997076
-0.5213022508038585,-0.9289680555021224,-0.6102148954960259,-0.25253413663449065,-0.803674280039722,-0.5058551293738167,-0.8517121248849497,-0.8517121248849497
0.703187062606393,0.14546223983380147,-0.9443773918163085,-0.16044767914861802,-0.519811320754717,-0.6573171586845242,-0.8457680530285511,-0.8457680530285511
-0.9727988462265935,-0.9842136985598687,-0.9728584044745363,-0.903032168693243,-0.9666335650446872,-0.9448145291354042,-0.9805870328214931,-0.9805870328214931
-0.9127458861358048,-0.92769848292489,-0.9500147188695908,-0.9100244068691045,-0.9071996027805362,-0.9597503681368768,-0.9849280627991192,-0.9849280627991192
-0.9152165689426897,-0.9685556367740032,-0.9359876361495437,-0.9001297302051496,-0.9532770605759682,-0.9692167449687961,-0.9547414653808897,-0.9547414653808897
-0.8938079250993002,-0.9275061234434911,-0.96028848984398,-0.8636293674003386,-0.9622144985104271,-0.9862562232662506,-0.9837578236523907,-0.9837578236523907
-0.9784022129752222,-0.926262198797112,-0.9863114512805417,-0.8919941071703423,-0.9637040714995034,-0.9586985484888858,-0.983642657260173,-0.983642657260173
-0.9744302061660677,-0.9862911809589762,-0.9789225787459523,-0.7908045471536314,-0.9538728897715988,-0.9565949091929037,-0.9790192838693679,-0.9790192838693679
-0.9311164176281446,-0.911809589761346,-0.9300412128348543,-0.8748873106268827,-0.9646474677259186,-0.9943902952107145,-0.9909761559130048,-0.9909761559130048
-0.9771727822961982,-0.9165031611074776,-0.9336914924933765,-0.7704435013962488,-0.9467229394240317,-0.8638244162400954,-0.9847515981658823,-0.9847515981658823
-0.9848685454889351,-0.9467164236525218,-0.965234030026494,-0.9302974999450295,-0.9302383316782522,-0.9713203842647781,-0.9737829280683716,-0.9737829280683716
-0.8375023642897673,-0.975993536721425,-0.9215042684721814,-0.9515380725169859,-0.8963753723932473,-0.9469181684313863,-0.9775054030684414,-0.9775054030684414
-0.9888523737469265,-0.9923697405711794,-0.9649396526346776,-0.8008751291805009,-0.9533267130089375,-0.9687960171095996,-0.9919829330836823,-0.9919829330836823
-0.7794590505012294,-0.9769553341284192,-0.9588313217544893,-0.8919941071703423,-0.9160873882820258,-0.8965009466376832,-0.9700678831581225,-0.9700678831581225
-0.8771396822394553,-0.933879634260506,-0.9796438033559023,-0.8682468831768508,-0.9428997020854022,-0.9696374728279924,-0.987565744685396,-0.987565744685396
-0.9655286551919803,-0.9274035317200785,-0.9226376214306742,-0.9266034873238198,-0.9109731876861966,-0.8955893696094243,-0.9913123674773824,-0.9913123674773824
-0.9657532627198789,-0.9189525385039562,-0.9693258757727407,-0.8379032080740562,-0.9526315789473684,-0.8762358880863894,-0.9669825383601606,-0.9669825383601606
-0.7730872895782107,-0.9456648584875416,-0.9029584927877539,-0.9406319400162713,-0.8858490566037736,-0.9492321716569665,-0.984941065456305,-0.984941065456305
-0.9801517874030641,-0.9936264891829851,-0.9831174565793347,-0.9116075551353372,-0.9619165839126117,-0.9931982329429914,-0.9761215488393735,-0.9761215488393735
-0.45247777567618686,-0.6849408173995564,-0.6451574919046217,0.49198531190219663,-0.2471201588877855,-0.6343874903583199,-0.7538782746959932,-0.7538782746959932
-0.8235294117647058,-0.6304517883019787,-0.9293935825728584,-0.47962796015743525,-0.3534756703078451,-0.3369328939064582,-0.9586589802387474,-0.9586589802387474
-0.28021562322678273,-0.603098270047064,-0.14165440094200765,-0.4767255216693419,-0.6433962264150943,-0.8855620222985765,-0.6976417823670966,-0.6976417823670966
-0.9774210327217704,-0.9457033303838213,-0.9458639976449809,-0.8890476923415203,-0.9641509433962264,-0.9725825678423673,-0.9753060964815738,-0.9753060964815738
-0.9585067145829392,-0.9561933341027713,-0.9815866941418899,-0.9293739967897271,-0.9376365441906653,-0.979524577519108,-0.9828179172900976,-0.9828179172900976
-0.9111145261963306,-0.8149630028597443,-0.9888872534589344,-0.9201389652367027,-0.9247765640516385,-0.9524577519108057,-0.9620118082702472,-0.9620118082702472
-0.7634173444297333,-0.8774285384526603,-0.9256697085663821,-0.8957320961322808,-0.9051638530287984,-0.8629128392118365,-0.8925051755219406,-0.8925051755219406
