alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.9888152066287977,-0.9572617600299261,-0.9451261206503571,-0.9592890620928004,-0.9788362312814816,-0.9786972242028812,-0.99827606690791,-0.99827606690791
-0.8576463077804992,-0.6439610025250164,-0.6068416654003951,-0.7512118259781811,-0.8005084757315303,-0.9590981656644182,-0.8124514254315401,-0.8124514254315401
-0.8772994945020585,-0.5654867670438605,-0.4161411639568454,-0.8472437724774173,-0.9242602904991377,-0.9335802671681064,-0.8166257443975269,-0.8166257443975269
-0.9592149147949346,-0.9393879173290938,-0.9457339310135238,-0.9913718792223465,-0.9816239869677533,-0.9900553392605868,-0.9901155394066601,-0.9901155394066601
-0.9803272708322477,-0.9831548676704386,-0.8738793496429114,-0.9659926949646576,-0.9713385998514106,-0.9892476510787054,-0.9949012172724978,-0.9949012172724978
-0.9977265620928657,-0.9944589918638361,-0.9764663425011396,-0.9880521375848479,-0.9954605249705206,-0.991582374729456,-0.9857927122058918,-0.9857927122058918
-0.9819427797175465,-0.9628261479472552,-0.9590297827077952,-0.9736906465878429,-0.9827554477108368,-0.9862566807801763,-0.9919681796355608,-0.9919681796355608
-0.9591237167127,-0.9633054334611428,-0.9091703388542774,-0.9786381842456608,-0.9785908542528611,-0.9889700082661838,-0.9894101252914475,-0.9894101252914475
-0.9933360258481422,-0.8496563172168708,-0.8515993010180823,-0.8120577185997747,-0.9616121270780367,-0.9082138102058974,-0.970427060180487,-0.970427060180487
-0.9317642920423159,-0.9452094828392407,-0.9769411943473636,-0.978870726534278,-0.9685440281365659,-0.9489389627516926,-0.9897813958784014,-0.9897813958784014
-0.9722301839595602,-0.9640068268961003,-0.9708061084941498,-0.9687030154319874,-0.9684349716794013,-0.9762615395293954,-0.9899237162700671,-0.9899237162700671
-0.9900072958465788,-0.9616922285607407,-0.9444613280656435,-0.9636913281773095,-0.9477142448181143,-0.9915066539624047,-0.9933121791603344,-0.9933121791603344
-0.9050237115013811,-0.8710020574207425,-0.9078787418325482,-0.8614047959842352,-0.9537532461336078,-0.9305514364860517,-0.982174061551713,-0.982174061551713
-0.9838709677419355,-0.9814130739736276,-0.9650698981917641,-0.9564103489337135,-0.9809219360247559,-0.9779021561488418,-0.9896700147023152,-0.9896700147023152
-0.9618140601386211,-0.938324137286075,-0.7682912931165476,-0.7750915134092704,-0.8990682488940993,-0.9339083904919957,-0.9631414936958255,-0.9631414936958255
-0.9733506175412997,-0.9936874590853829,-0.9639112596869777,-0.9861035935802291,-0.9743581005091574,-0.982924967029916,-0.9670905751723933,-0.9670905751723933
-0.9755393715149304,-0.8966379874684373,-0.8871752013371828,-0.97650521015007,-0.9760007633952001,-0.9702417385488115,-0.9612294501730121,-0.9612294501730121
-0.9608173953827713,-0.9577176657626485,-0.9490009117155448,-0.9626168224299065,-0.9756326978522694,-0.9837200350839554,-0.9853150107173443,-0.9853150107173443
-0.8337849809786857,-0.675699055456841,-0.4685268196322747,-0.6822429906542056,-0.957413453477197,-0.9035065025208705,-0.9686759005786871,-0.9686759005786871
-0.6853535879931211,-0.7766295707472178,-0.782080990730892,-0.9379673398364987,-0.9730971352231909,-0.8904320500766673,-0.8921520823329654,-0.8921520823329654
-0.9121501902131429,-0.9479332273449921,-0.831788481993618,-0.7713708367913975,-0.9399371562165588,-0.9499233327233605,-0.9068977124781569,-0.9068977124781569
-0.9293801136067539,-0.9498036098382119,-0.9607392493542015,-0.9583989864363696,-0.9835392909967079,-0.9820667983366671,-0.9246852862991253,-0.9246852862991253
-0.5744371775496377,-0.8703708033292809,-0.591114572253457,-0.8552384159860795,-0.912891154839721,-0.9301097320115853,-0.8075320901543991,-0.8075320901543991
-0.7323206003439471,-0.7856541662770037,-0.6023400698981918,-0.6371698801605343,-0.7961802975878075,-0.6364393571306877,-0.826635199421808,-0.826635199421808
-0.9881377351607692,-0.8062751332647526,-0.9452590791672998,-0.9756712653908916,-0.9860612215686408,-0.9888438069877648,-0.9929916488869308,-0.9929916488869308
-0.9636315076345823,-0.988801084821846,-0.9260180823583042,-0.976737752438687,-0.9932930278843729,-0.9966178057383721,-0.9894670534481137,-0.9894670534481137
-0.800842930845797,-0.9653044047507715,-0.7111001367573317,-0.8005348472638192,-0.9139680873542222,-0.8893214788265805,-0.9664458019197164,-0.9664458019197164
-0.9783925686591276,-0.9818923594875152,-0.9384971888770703,-0.9879318570907356,-0.9896669006836477,-0.9833035708651728,-0.9917392294402725,-0.9917392294402725
-0.8299481473761009,-0.708886654820911,-0.7075482449475763,-0.8465702017103887,-0.9453831630462195,-0.9624551196703622,-0.9105200758382053,-0.9105200758382053
-0.9726014904372297,-0.9476059104086786,-0.9212125816745176,-0.9718463456781213,-0.9889103215120678,-0.995557714999653,-0.9731509487201065,-0.9731509487201065
-0.9574235238938975,-0.960312821471991,-0.9066631211062148,-0.9396833415525004,-0.9874994035974999,-0.9931725108375348,-0.993982941354098,-0.993982941354098
-0.984385585491688,-0.9322220144019452,-0.8765005318340677,-0.9668186210242286,-0.9896464525979293,-0.9744190008644787,-0.9954506977411898,-0.9954506977411898
-0.9892777111887019,-0.9850953895071543,-0.9558007901534721,-0.9363074690177494,-0.9825509668536531,-0.9929832089199063,-0.9755963843195106,-0.9755963843195106
-0.8021131898483507,-0.5376531375666324,-0.651534721166996,-0.8964224571701207,-0.8656424447731285,-0.8973478801340258,-0.7404694840328896,-0.7404694840328896
-0.9072710928135911,-0.9721079210698588,-0.7512346148001823,-0.9845720219551996,-0.9906552248267024,-0.9407106393987771,-0.9797112999915846,-0.9797112999915846
-0.96611339830111,-0.96021930234733,-0.9698184166540039,-0.9817494396933649,-0.9897827731693851,-0.9900805795162705,-0.9919100139102713,-0.9919100139102713
-0.9415941424774611,-0.9721313008510241,-0.925657194955174,-0.9734581042992257,-0.9718566180229428,-0.9863324015472277,-0.9769836987460955,-0.9769836987460955
-0.8524219604982021,-0.834845225848686,-0.8499658106670719,-0.8438278064446288,-0.9501680151043194,-0.9695728717731911,-0.9836467682132974,-0.9836467682132974
-0.9834540622231487,-0.9539184513232957,-0.9761244491718584,-0.9794400542064093,-0.9773776011669041,-0.9909639884652032,-0.9889534624694939,-0.9889534624694939
-0.9519060399187034,-0.9817988403628543,-0.9731803677252697,-0.9802659802659802,-0.9851887699113234,-0.9813853114332048,-0.9956264324856813,-0.9956264324856813
-0.9832912085048726,-0.9939329467876181,-0.966095578179608,-0.9746609092403485,-0.992175199198435,-0.9800854382654897,-0.9897789207411551,-0.9897789207411551
-0.9780864036687685,-0.9627910782755074,-0.9670642759459048,-0.9793839233091569,-0.9780592040241832,-0.9929958290477483,-0.9904769094446287,-0.9904769094446287
-0.9966452134035124,-0.9921794632002244,-0.9788975839538064,-0.9903615230718035,-0.9952015158847546,-0.9972614322583088,-0.983712359350326,-0.983712359350326
-0.7455703788628902,-0.9234545964649771,-0.2865635921592463,-0.8716927875806381,-0.9373743294731891,-0.9336686080629997,-0.9692055799494081,-0.9692055799494081
-0.9286114440564907,-0.9754161601047414,-0.8456731499772071,-0.9737948896827402,-0.9808469597104551,-0.9872662910075279,-0.9608321906449713,-0.9608321906449713
-0.9637878472041274,-0.990484429065744,-0.9886415438383225,-0.9712930554052049,-0.9845139830826171,-0.9708727449409063,-0.9939161126484464,-0.9939161126484464
-0.9881442493095003,-0.9825002337978117,-0.9627716152560402,-0.9811239811239811,-0.9867223763402017,-0.9913804526839857,-0.990568489522744,-0.990568489522744
-0.8857157746625671,-0.8898812307116806,-0.8569746239173378,-0.9397795659477902,-0.9544689291337509,-0.9433987266291007,-0.9539698726294373,-0.9539698726294373
-0.9854929907759654,-0.9830262788740297,-0.9558197842273211,-0.9798008956887462,-0.9857136041114284,-0.9619881749402122,-0.9571665123831117,-0.9571665123831117
-0.8792276825264475,-0.7704923781913401,-0.9246695031150282,-0.9529302333040651,-0.9538623025907724,-0.9341355527931497,-0.8816240860555717,-0.8816240860555717
-0.9901701495648548,-0.9827574113906293,-0.9708630907156967,-0.984564003255592,-0.9866678481116193,-0.9964663642042694,-0.9842940166032207,-0.9842940166032207
-0.9295234248788369,-0.9429533339567941,-0.9316023400698982,-0.9269255904769923,-0.9683190991936638,-0.9533307672406721,-0.9862419496161062,-0.9862419496161062
-0.9833368075459898,-0.93219863462078,-0.9245935268196322,-0.9402606879242393,-0.9808878558818919,-0.9767284842595455,-0.9922639585365008,-0.9922639585365008
-0.779593777685132,-0.13988123071168057,-0.8454642151648686,-0.7239322099135184,-0.8472868798266002,-0.874114224777097,-0.9433094565093635,-0.9433094565093635
-0.9396920110479963,-0.8597213130085102,-0.9448222154687738,-0.9517033722641199,-0.9782773169385126,-0.9718318746568902,-0.9735222193070606,-0.9735222193070606
-0.9268200531554537,-0.8828088469091929,-0.907555842577116,-0.9122914636933328,-0.9720951790229905,-0.9776118932084782,-0.9285465004034473,-0.9285465004034473
-0.8641213716191568,-0.8238099691386889,-0.8539925543230512,-0.9055316999242233,-0.8121434365052859,-0.886734352618992,-0.8341546663762506,-0.8341546663762506
-0.961664234717807,-0.9858318526138595,-0.9948336119130832,-0.9656719469803582,-0.97377873808047,-0.9933113322437956,-0.9828175972357667,-0.9828175972357667
-0.970119599770702,-0.8490016833442439,-0.936806716304513,-0.9494902111724541,-0.99538554865622,-0.9547189813032806,-0.9937329524922157,-0.9937329524922157
-0.9619117723695867,-0.8935401664640419,-0.9150585017474548,-0.9663615551466018,-0.9895714762836286,-0.990623245013472,-0.9919855055962853,-0.9919855055962853
-0.9751354942936057,-0.9747030767792013,-0.9510712657650813,-0.9708359895275783,-0.9721497072515728,-0.9908251670589423,-0.9930287759456262,-0.9930287759456262
-0.9899095836156131,-0.9844056859627794,-0.8508775262118219,-0.9646776282290301,-0.9730698711088996,-0.9874177325416307,-0.9909409976783212,-0.9909409976783212
-0.9029000990150607,-0.862842513794071,-0.8664336726941194,-0.9459539646455535,-0.9707183412512865,-0.9439161518706185,-0.9595636828062116,-0.9595636828062116
-0.9915967481369534,-0.9774735808472833,-0.9642721470901079,-0.9541250195455803,-0.9901576547408887,-0.9910775696157802,-0.99563757060329,-0.99563757060329
-0.9768291729636771,-0.9578111848873094,-0.9862292964595046,-0.994523228168088,-0.9951469876561723,-1.0,-0.9784378418783322,-0.9784378418783322
-0.9549872322684871,-0.972411858225007,-0.9634174137669047,-1.0,-1.0,-0.9997854578266878,-0.9919929310080244,-0.9919929310080244
-0.9563812600969306,-0.9645562517534836,-0.9505014435496125,-0.9871460245292021,-0.995119723541881,-0.9886671251979783,-0.9843484696226406,-0.9843484696226406
-0.9659896294752202,-0.9603478911437389,-0.9760864610241604,-0.9893431482216529,-0.9762665885095391,-0.9502009755358822,-0.9513115752268463,-0.9513115752268463
-0.9951860440877586,-0.9399373421864772,-0.919617079471205,-0.9693124366021563,-0.9845139830826171,-0.9879856382945159,-0.9907776386200615,-0.9907776386200615
