alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.9953861237672299,-0.9981151605975868,-0.9966632635274782,-0.997224444775944,-1.0,-0.9990062817191326,-0.9328247205028549,-0.9328247205028549
-0.9977987965472827,-0.9927593327874509,-0.9834408227296496,-0.9978392257376242,-0.9829539591803041,-0.9935408311743621,-0.9929076099995202,-0.9929076099995202
-0.9730664974912048,-0.9601196821522188,-0.9695336039244005,-0.9911941668135812,-0.9552593020616217,-0.9609610675373531,-0.9675789309534092,-0.9675789309534092
-0.775236941769037,-0.9871460132556739,-0.9574317089568963,-0.9783108893077838,-0.9636791382050065,-0.9155339461262733,-0.9415335156662348,-0.9415335156662348
-0.9740950074014264,-0.9649708261879381,-0.9781867078363505,-0.9793777150942288,-0.9371814185772953,-0.8894133513149022,-0.9375119955856245,-0.9375119955856245
-0.9742584155180037,-0.9726028808173817,-0.9778256430688015,-0.9828675011414132,-0.9306601729368306,-0.9200766582673812,-0.9540898949186699,-0.9540898949186699
-0.9029932522060096,-0.8844789140029148,-0.8786573370850868,-0.937608773285959,-0.9069277916503291,-0.8658480320829045,-0.9877974905234873,-0.9877974905234873
-0.8919391737316646,-0.8760022865264881,-0.8129684504096217,-0.9134514978505268,-0.76255236601523,-0.6561024949426837,-0.8633612830478384,-0.8633612830478384
-0.9758444354730185,-0.7241027700959415,-0.8592843447296994,-0.9431056383550993,-0.7215263016695215,-0.7504347517478794,-0.9305935415766997,-0.9305935415766997
-0.9849568410327393,-0.9671440563185894,-0.9471475883363629,-0.9450584719980833,-0.6451286707802795,-0.6340987330091918,-0.8651306319274508,-0.8651306319274508
-0.8430032489378473,-0.9152234255668681,-0.9134814113897258,-0.9851548479547232,-0.7214850279629362,-0.704439791319161,-0.7744829902595844,-0.7744829902595844
-0.7819366745487052,-0.9677105381061999,-0.9005826838317688,-0.9635199826414788,-0.9420104422477661,-0.7698122582247933,-0.8942079314812149,-0.8942079314812149
-0.9024453544033681,-0.9602226788408753,-0.9402126546975771,-0.9792963470257711,-0.9171636708834637,-0.8168009369343792,-0.909970130991795,-0.909970130991795
-0.9705000288367265,-0.9862499420643627,-0.974837520854603,-0.9861222238797199,-0.8903357616030707,-0.9455584341839088,-0.941686459382947,-0.941686459382947
-0.8193282965184459,-0.8317549090796731,-0.8572051096889863,-0.9407098007838457,-0.8824524836452937,-0.7314831245341946,-0.8561159493306463,-0.8561159493306463
-0.6347924716919469,-0.9893192433863252,-0.9457282302846186,-0.9145816099124389,-0.7370039416389789,-0.8142456613550059,-0.43407825920061416,-0.43407825920061416
-0.9035219255243478,-0.8162539074368759,-0.9194078537812197,-0.9548588037989847,-0.9254596859070929,-0.9029705078610214,-0.7382143371239385,-0.7382143371239385
-0.9147586365995732,-0.8879808014172345,-0.9550412111855375,-0.9694960152248697,-0.9844398126173721,-0.9923341732618802,-0.8205940214001247,-0.8205940214001247
-0.9544668089278505,-0.9649502268502068,-0.8357777833113375,-0.9708611905956595,-0.9581071878160018,-0.9635163431167264,-0.9501343505589943,-0.9501343505589943
-0.8043524232462465,-0.8737775580515086,-0.9555018800268931,-0.952978297327963,-0.8401882081020287,-0.8914717677538417,-0.7671596852358332,-0.7671596852358332
-0.9375204260145722,-0.7929045581184565,-0.9611544112154187,-0.9089762540853551,-0.8126999195162722,-0.7629272101359265,-0.8658293747900773,-0.8658293747900773
-0.874829382701809,-0.9666702715507697,-0.9689733310092383,-0.9440820551765913,-0.7310192541841221,-0.5914398268090997,-0.9487488604193657,-0.9487488604193657
-0.548753292192937,-0.9443508891189148,-0.9136681690281132,-0.918062355063128,-0.9460139917865323,-0.9598253895020762,-0.7634080658317739,-0.7634080658317739
-0.9499298306322933,-0.9195698858281707,-0.9549789586394084,-0.9868002911168672,-0.949687351672617,-0.9250452496717181,-0.9704638692960991,-0.9704638692960991
-0.9961935521079647,-0.9860027500115871,-0.9932020219626982,-0.9812310988757645,-0.9673937717976763,-0.9426482592185116,-0.9855213281512404,-0.9855213281512404
-0.9890516561893227,-0.9476982815002498,-0.9656988470828457,-0.9859052423638328,-0.9230245372185649,-0.9452745146750896,-0.9153471522479728,-0.9153471522479728
-0.715266162985178,-0.6112286989973272,-0.8963619612042133,-0.8202398549840202,-0.8287141176713375,-0.7524221883096143,-0.3140294371671225,-0.3140294371671225
-0.9966837764576966,-0.9973117864260664,-0.9752857391867328,-0.975236984499383,-0.9873289720783375,-0.9887141995244348,-0.9707037810085888,-0.9707037810085888
-0.9857258204048677,-0.9864456357728099,-0.9804527005154511,-0.9998463047595799,-0.9949646077966032,-0.9982964829470845,-1.0,-1.0
-0.7093834707883961,-0.9259144818494085,-0.8427376179685749,-0.8783909012417671,-0.6750108343479786,-0.8042374986691273,-0.7983991890984118,-0.7983991890984118
-0.8146663590749178,-0.897302001740644,-0.860753504818347,-0.9350682813707807,-0.8935963844233031,-0.7556872626610356,-0.9278495513650976,-0.9278495513650976
-0.9886383297768038,-0.960346274867263,-0.9757090565004108,-0.9853447067811244,-0.9041211796025342,-0.9472619512368243,-0.9733278153639461,-0.9733278153639461
-0.9586385220216468,-0.9755897847884191,-0.9605318857541274,-0.9747216533991511,-0.9697463730730338,-0.9311495191113319,-0.992193872654863,-0.992193872654863
-0.9849183920641329,-0.9713772202223698,-0.968051993326527,-0.9773977587617588,-0.9464680025589698,-0.9247613301628989,-0.9622738832109784,-0.9622738832109784
-0.9670011726935425,-0.9834484321329069,-0.9523643517019846,-0.9931017959740888,-0.9763088924200838,-0.9225609539695496,-0.9817907010220239,-0.9817907010220239
-0.9298210200511371,-0.9524773278539095,-0.9324186359222092,-0.9785911570991379,-0.9634314959654952,-0.9616708663094012,-0.9180881435631687,-0.9180881435631687
-0.9488724839956169,-0.925523094432514,-0.9556388356283771,-0.9829127056238897,-0.982747590647378,-0.9361181105156688,-0.9514388704956576,-0.9514388704956576
-0.9685968048907088,-0.9958904321226073,-0.9581413879827685,-0.9878219124208356,-0.9685494355820624,-0.9779962380665082,-0.9732018617148889,-0.9732018617148889
-0.8683891804602342,-0.9616646324820657,-0.9622251550088399,-0.9778498035865236,-0.9790742307612935,-0.9604642083969195,-0.9684935943572766,-0.9684935943572766
