alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.7673037990477225,-0.9261284089731273,-0.9000633374155833,-0.9308340028721634,-0.9442723735862484,-0.9720531648145156,-0.8522706947811612,-0.8522706947811612
-0.9690771441335926,-0.9848148027827153,-0.984571596864741,-0.9929271394138003,-0.9797598007477791,-0.991370591790692,-0.9612767068792225,-0.9612767068792225
-0.9900143686835147,-0.9780823274068368,-0.9921356989914909,-0.9941164934300843,-0.9963252664181846,-0.9962657761979139,-0.9549696757054784,-0.9549696757054784
-0.9836913429688035,-0.9770180022555031,-0.9780900300994864,-0.9902152435539754,-0.955308240152589,-0.9740519320419143,-0.9142488570682382,-0.9142488570682382
-0.9628909630237827,-0.9590667972321358,-0.9722179580335608,-0.9570904689302351,-0.978826535076207,-0.9626457933131063,-0.9534892064505407,-0.9534892064505407
-0.9209440667801672,-0.9753472592853861,-0.9914033956587148,-0.9930030556276057,-0.9798531273149363,-0.9948654422721316,-0.9531821383442065,-0.9531821383442065
-0.9807693081700254,-0.9609355541838962,-0.9860157354247189,-0.9948503501635362,-0.9891391207470792,-0.9973190188087586,-0.9793610134302726,-0.9793610134302726
-0.9676402757821273,-0.9327680652951105,-0.9389641091768751,-0.9797240445628175,-0.9611061531372309,-0.9763977905842505,-0.9065499948558178,-0.9065499948558178
-0.7245438848573396,-0.9659910986527315,-0.9297443647325444,-0.9434339855801369,-0.9185842359762251,-0.9668228577583885,0.9040005909214417,0.9040005909214417
-0.8131105181178232,-0.9700132576548647,-0.922371298257823,-0.9901098043681346,-0.947935441347169,-0.9830882748963214,-0.9584582226454814,-0.9584582226454814
-0.4083684500738558,-0.9015746752493352,-0.8803161640041073,-0.9402201991957099,-0.8823501962774365,-0.9634117879391753,-0.7820861109718811,-0.7820861109718811
-0.22124955223640308,-0.8370809026343594,-0.6923848413210115,-0.669568353061005,-0.793549967627347,-0.9055432876728724,-0.1539703853388169,-0.1539703853388169
-0.09847981743319767,-0.7045507635140675,-0.9372038520974691,-0.9469430016849182,-0.6753868677854189,-0.9075899295644004,-0.756441175617104,-0.756441175617104
-0.7486285353199951,-0.7329595819429813,-0.9127080781927117,-0.9350789844941133,-0.7178854533046355,-0.9721848201408712,-0.7161962597838388,-0.7161962597838388
0.268742679819848,-0.5616929576636825,-0.6175534473406814,-0.7874135135078141,-0.875467361949592,-0.9450997289097144,0.3909056134898923,0.3909056134898923
-0.9288448302925657,-0.9969710048745473,-0.9770393340133293,-0.9907318955645952,-0.9863159920905734,-0.994590162953388,-0.9313212106503037,-0.9313212106503037
0.03442044297403579,-0.5122946571805593,-0.7703091934770422,-0.8131111518809296,-0.8527073453841263,-0.8170469710298438,-0.29180914292648563,-0.29180914292648563
-0.9498384026209766,-0.6681254727970558,-0.6128071210813528,-0.9368377101139376,-0.7424886695714561,-0.955285063703225,-0.24799020758753687,-0.24799020758753687
-0.8963724105177153,-0.8939140093345028,-0.9118143042492924,-0.8416092550299763,-0.9119113864244842,-0.9479602400914406,-0.7042385423234292,-0.7042385423234292
-0.9517461774069558,-0.8826519641285296,-0.9018281429628947,-0.9556944541097031,-0.975676763434651,-0.9908200331532049,-0.9456310064922218,-0.9456310064922218
-0.9841340755140728,-0.9925466299722007,-0.9850264436552852,-0.9813520255921991,-0.9783832338822102,-0.9961819955356875,-0.9474554764436026,-0.9474554764436026
-0.9807290597568191,-0.8979980477058997,-0.8511855013037046,-0.9501040684764248,-0.9538150150780735,-0.9640341585728562,-0.9099182470737517,-0.9099182470737517
-0.9581979980439271,-0.983171905528767,-0.9259054578203514,-0.9854662626237065,-0.939092749109023,-0.9908798764833665,-0.8697429755532634,-0.8697429755532634
-0.9697975907299855,-0.8855974221054765,-0.9386570875932578,-0.9773031608559132,-0.9333881626915382,-0.980515011699371,-0.8813640788352516,-0.8813640788352516
-0.9540363121183947,-0.9757587570909889,-0.9938914076029916,-0.9945424677408811,-0.983784508956434,-0.9911910618002071,-0.9790075157820872,-0.9790075157820872
-0.996848549245946,-0.9925528179091271,-0.975354126654363,-0.9932961765642431,-0.9552499110481156,-0.9775707198554185,-0.9718858571922262,-0.9718858571922262
-0.9842346965470886,-0.9882274499976021,-0.9925450611029807,-0.9966385987553958,-0.9899323965679155,-0.9938840116574807,-0.9814387354281147,-0.9814387354281147
-0.9988891437955059,-0.9940781443614746,-0.9930613122102484,-0.9965183980835374,-0.9928255201497891,-0.994841504940067,-0.9957369238845698,-0.9957369238845698
-0.9840696780529428,-0.9833853893527263,-0.9924495432769664,-0.9932033900807031,-0.9683856253754937,-0.9923998970694721,-0.9910971353500286,-0.9910971353500286
-0.9328414977239522,-0.9492434473615411,-0.9830910705615198,-0.9685242942428096,-0.9577113992568872,-0.9497675086623221,-0.9549401296333913,-0.9549401296333913
-0.9760119457290396,-0.9880541877636642,-0.9822928144441146,-0.9956031859504394,-0.9909123255230663,-0.9911671244681424,-0.9938955704634249,-0.9938955704634249
-0.9807773578526666,-0.994242124690023,-0.9970639639670372,-0.9945445765245979,-0.9870392729860419,-0.9909995631436899,-0.9933099251059834,-0.9933099251059834
-0.9883440595354528,-0.9914328013254561,-0.9916694810311831,-0.9876045693125576,-0.9889641334336594,-0.9961101835394937,-0.9904439561135308,-0.9904439561135308
-0.9649396072559839,-0.9720645587459527,-0.9878737845640919,-0.9948587852984034,-0.9886491562695038,-0.9842013608373279,-0.986575531103836,-0.986575531103836
-0.9389270578007463,-0.9460845055606348,-0.9883263571206834,-0.9890786091306117,-0.9490553601530556,-0.9470266841409191,-0.9283571064898475,-0.9283571064898475
-0.9966473071799145,-0.97453354557957,-0.988199000019331,-0.9922881779476052,-0.9636726337340543,-0.994039604315901,-0.9888526890882663,-0.9888526890882663
-0.7569156835991742,-0.9355278851642665,-0.9599984990055912,-0.9867505119072473,-0.9356629977659953,-0.9741476813701729,-0.8973949333762454,-0.8973949333762454
-0.9763500323999726,-0.9929581277778036,-0.9929999078935249,-0.9949072873238902,-0.9903756977619123,-0.9849314494652999,-0.9976774676905787,-0.9976774676905787
-0.998909268002109,-0.9847405475395989,-0.9967137319383182,-0.993285632645659,-0.9724686626886218,-0.9754402973016643,-0.952861352418689,-0.952861352418689
-0.9656238302804911,-0.9883264569884239,-0.9936639842077194,-0.9934859670987565,-0.9926738644781586,-0.9908320018192373,-0.9760560742239539,-0.9760560742239539
-0.8183709857238879,-0.8886511689786346,-0.955158929154201,-0.9897007003270724,-0.9726436500020416,-0.9597015014691538,-0.9383204640843752,-0.9383204640843752
-0.9073723018469997,-0.910865862544263,-0.9410541301794257,-0.9563439594944824,-0.9246971261250226,-0.9442260162893544,-0.5647990207587537,-0.5647990207587537
-0.9626414228619037,-0.9600506792034269,-0.9825566255826303,-0.9966006406484932,-0.9567897994062097,-0.9900899445252329,-0.9935220236948946,-0.9935220236948946
-0.944272047074544,-0.978465979496271,-0.9898955785480608,-0.9918643124205252,-0.9693072252261711,-0.9918732757640497,-0.9454231287707515,-0.9454231287707515
-0.9081048229673545,-0.986516485437464,-0.9703940224034787,-0.9740050231228135,-0.9459172543323943,-0.9127484246243335,-0.9530544571041156,-0.9530544571041156
-0.9742490652306033,-0.9921908235989351,-0.9980509815025181,-0.9969317196920332,-0.9722470120916233,-0.9860804414044033,-0.9847320672489706,-0.9847320672489706
-0.9617599826126855,-0.9838154509691083,-0.9937663247355919,-0.9946331454407041,-0.9904806901499641,-0.9855538200989808,-0.9795372346459352,-0.9795372346459352
-0.9902961075759589,-0.9800036818224712,-0.9933569626241021,-0.995527269736634,-0.9913672925379576,-0.9938361369933514,-0.9777412555497812,-0.9777412555497812
-0.8157306898175539,-0.9475170129590869,-0.9269697993102248,-0.9485646563631495,-0.8917295162767366,-0.8960162295111398,-0.7841838820900681,-0.7841838820900681
-0.9488925649106283,-0.968379642306306,-0.9795091520859842,-0.9843022140120243,-0.9701354985096914,-0.9889768585842265,-0.956560942730743,-0.956560942730743
-0.9771228019335337,-0.9871167153193208,-0.9908848703174944,-0.9926804117189328,-0.9877508880606156,-0.9938121996612868,-0.9760813994286001,-0.9760813994286001
-0.9893985679614581,-0.9822313391159604,-0.9963111925286866,-0.9926129306399948,-0.9923472214931084,-0.9827651209134486,-0.986625126296268,-0.986625126296268
-0.9421831544291366,-0.9812165174600376,-0.9831411037084796,-0.9952784332580498,-0.971418738808103,-0.9919690250923083,-0.9666984111072127,-0.9666984111072127
-0.9794531850581791,-0.9928993423770032,-0.9895385238174836,-0.9949452454307929,-0.9922888923886352,-0.991442403786886,-0.9877172757466319,-0.9877172757466319
-0.9674591579226989,-0.9839330217707091,-0.9771439487751544,-0.9949009609727397,-0.9639292817937366,-0.9784564011418108,-0.9804837641695839,-0.9804837641695839
-0.786176280000161,-0.9198259952136307,-0.9083142581960548,-0.930460748154287,-0.8978424064255341,-0.9139692285596309,-0.7230921019656051,-0.7230921019656051
-0.9944336444535674,-0.9927322680799915,-0.9871596751029376,-0.9915627563490206,-0.9968035650748654,-0.9993656607002867,-0.9972152827057871,-0.9972152827057871
-0.9828541759741122,-0.8882118254568632,-0.9725045115116037,-0.9855253085677773,-0.9882058550755071,-0.9897907278744248,-0.9636382822124732,-0.9636382822124732
-0.905275359518951,-0.9480491755347538,-0.9294782793600761,-0.9770479980261785,-0.9621910744804335,-0.9598451254615417,-0.910196824324859,-0.910196824324859
-0.9507278925528361,-0.97258743941623,-0.8570189113924338,-0.9422319788615521,-0.9329448614975414,-0.9636750985918865,-0.851032925404082,-0.851032925404082
