alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.9989927690101456,-0.9974501191185229,-0.9533047180038604,-0.9703065228780136,-0.9451869457902916,-0.8051620536131262,-0.9961915908381305,-0.9961915908381305
-0.9991820712883805,-0.9804105866587254,-0.981949426665139,-0.9274862356301956,-0.8961757625620868,-0.9349917494318005,-0.9929431318696728,-0.9929431318696728
-0.9934387116015508,-0.8830311941631924,-0.9148414845891467,-0.9328437138592625,-0.9685528841758845,-0.7814377782620878,-0.9508561909551685,-0.9508561909551685
-0.9807233132899129,-0.9857057772483622,-0.9335795309318785,-0.9751236404492901,-0.9528293262638267,-0.9717923970235686,-0.9840708659503542,-0.9840708659503542
-0.9959675042994833,-0.9748827427039904,-0.9812619536572683,-0.948250582370404,-0.9130694457141115,-0.9541081602789626,-0.998310801336402,-0.998310801336402
-0.961585924482678,-0.9432232727814175,-0.9157581152663077,-0.8850086161165861,-0.9416887588749734,-0.8322488246832094,-0.9398721930042684,-0.9398721930042684
-0.9826056208489672,-0.9812574449076832,-0.8805559717607241,-0.9612390074497283,-0.7965810403144712,-0.867368224415455,-0.984800951260963,-0.984800951260963
-0.946459600929367,-0.9445726622989875,-0.8558069434773795,-0.9714597315989074,-0.965176585306396,-0.9319717301285844,-0.9779282403728764,-0.9779282403728764
-0.8096226276942089,-0.3046083978558666,-0.40457786513189786,-0.788962804076428,-0.773690465307615,-0.865064292163517,-0.8161082433268707,-0.8161082433268707
-0.9991356386540965,-0.9814900982727814,-0.9147357195110128,-0.9914201271165498,-0.9793034098180821,-0.9807590522743548,-0.9949875577010445,-0.9949875577010445
-0.9803947131088256,-0.9869621054198928,-0.78212393904406,-0.9555256819582143,-0.9088277417192309,-0.942308291042685,-0.9736412093428485,-0.9736412093428485
-0.9560175801096882,-0.8706819535437761,-0.3380516309856424,-0.8446133620647049,-0.7897796873571624,-0.7588966032566393,-0.9667909338548317,-0.9667909338548317
-0.9243612387512479,-0.4552747170935081,-0.447130681567791,-0.7928244058503926,-0.3379163238565378,-0.8071857778884772,-0.9300127694818732,-0.9300127694818732
-0.9788124318020683,-0.9405151876116736,-0.42687666910513933,-0.7027752791588825,-0.6806898863393973,-0.2923503222391731,-0.9618177535059986,-0.9618177535059986
-0.9570390980639377,-0.734375,-0.4686538749680501,-0.8835193294256032,-0.8053447908096414,-0.43550546405554347,-0.9295247995303523,-0.9295247995303523
-0.9919492955633618,-0.9598068046456224,-0.9164103332481337,-0.9208108045772502,-0.9722460919645306,-0.896229646003923,-0.9837904234494802,-0.9837904234494802
-0.9936172986564896,-0.9714115544967242,-0.8721123930230303,-0.9453774452143485,-0.9374348660755096,-0.918833089448613,-0.9826219130291717,-0.9826219130291717
-0.9897455313054178,-0.8003368820726623,-0.4562264782873109,-0.7710122866152006,-0.7326995154950178,-0.8350509044490799,-0.97281390396527,-0.97281390396527
-0.9938851792388977,-0.9518593656938654,-0.9126204179483337,-0.9607315956125351,-0.9213334552213792,-0.9192067000840624,-0.9896731723094814,-0.9896731723094814
-0.9877417845490052,-0.9355177933293627,-0.8908504393657621,-0.9546360638020962,-0.9490507968430996,-0.9018338055356643,-0.9953885904772944,-0.9953885904772944
-0.9845950806409847,-0.9487231983323406,-0.9395552578464468,-0.937225906998659,-0.9323765121735685,-0.9406270431831626,-0.9257706092519851,-0.9257706092519851
-0.9739441486844385,-0.9738218433591423,-0.9800809102847725,-0.9835519487579942,-0.9321449248864917,-0.8181450231949936,-0.9694186800880216,-0.9694186800880216
-0.9211752456911408,-0.6635367033948779,-0.7778051983535903,-0.8913413794353231,-0.8978578175945394,-0.6761418475045923,-0.7773333283476889,-0.7773333283476889
-0.9947245383971097,-0.962021664681358,-0.948351386844587,-0.9650413013466183,-0.8950665813450346,-0.7566860736635637,-0.9685614608436832,-0.9685614608436832
-0.9876132018694493,-0.9743988237045861,-0.7958733992014737,-0.9343395903143648,-0.9418715909437182,-0.9467293502288365,-0.9776487326803386,-0.9776487326803386
-0.9841771869324281,-0.953264592019059,-0.9145594443807895,-0.9713806544294747,-0.9803516470122193,-0.9487530745041876,-0.9772897662792198,-0.9772897662792198
-0.9863059446272977,-0.9899959053007743,-0.7890339241488115,-0.977265313788093,-0.9505622086113904,-0.9580310719511815,-0.9893478590084674,-0.9893478590084674
-0.9299331548653365,-0.5686234365693865,-0.272776950263972,-0.6713552838376151,-0.8123289758356949,-0.8686135932002864,-0.7887576210249613,-0.7887576210249613
-0.9675650190820269,-0.7392979452054795,-0.6212552552023198,-0.818966000112026,-0.7333455221379164,-0.4424172608113578,-0.9721427115798448,-0.9721427115798448
-0.8204807206344841,-0.9110705777248362,-0.8010558880300372,-0.7794405949239047,-0.33629521284700004,-0.7362931598119493,-0.8722668541268983,-0.8722668541268983
-0.798507369394822,-0.7874013549731983,-0.6987105474224169,-0.857766531247014,-0.4547582045890849,-0.41582863725520725,-0.3864731364128413,-0.3864731364128413
-0.9877096388791162,-0.9487418106015485,-0.9222450400585234,-0.8936477968771108,-0.9539019410671299,-0.8922756001120832,-0.9929908070948213,-0.9929908070948213
-0.9794946343519344,-0.9136297647409172,-0.8633867740769794,-0.8798422410469817,-0.9563884572020599,-0.8452940627043183,-0.9807971671568179,-0.9807971671568179
-0.7750767477868599,-0.8513996426444312,-0.42236402577142407,-0.7602512018082312,-0.678422768686961,-0.6492107475326131,-0.8026367203932178,-0.8026367203932178
-0.9692544526217473,-0.7772297498511018,-0.8353414008584599,-0.9051798840860491,-0.8992595301215833,-0.8804757308758056,-0.9539242319147305,-0.9539242319147305
-0.9388375054245818,-0.6473719475878499,-0.605654906177562,-0.8131274691022434,-0.5889081878294786,-0.5537532301752857,-0.9626590810086209,-0.9626590810086209
-0.9013985152272252,-0.36857876712328763,-0.835729206144951,-0.7555922385758201,-0.6956211719535607,-0.4062392976120054,-0.8930065118748702,-0.8930065118748702
-0.9799482454714787,-0.9556655747468732,-0.8476630324610652,-0.9682834652933598,-0.9695401773471067,-0.9092126155857904,-0.9972488590664256,-0.9972488590664256
-0.9844272088093422,-0.960662969029184,-0.9418115795133044,-0.9305636554739523,-0.9477587835573026,-0.954045891839721,-0.9758744664581421,-0.9758744664581421
-0.9295902677198541,-0.9550792882668255,-0.7989582139803806,-0.9377530881282105,-0.9270987597891337,-0.8997166786014509,-0.950566400370932,-0.950566400370932
-0.91671771279987,-0.8994751340083383,-0.6851197348822041,-0.9252259465372437,-0.6363470152664777,-0.8575609452349077,-0.8799406957591485,-0.8799406957591485
-0.9962210979174964,-0.9759064175104228,-0.9218924897980768,-0.9607381853766545,-0.906048694274309,-0.7476571499735359,-0.9905285219371472,-0.9905285219371472
-0.9954924627333464,-0.9459592763549732,-0.8926484456940392,-0.9830708959772785,-0.8823780357741414,-0.8968523303963386,-0.9914521125733591,-0.9914521125733591
-0.9961568065777184,-0.9474575640262061,-0.8845750447298143,-0.8812458608044125,-0.9377517749946674,-0.8755876583953424,-0.9383970654496708,-0.9383970654496708
-0.991581406230188,-0.9716907385348421,-0.9527230100741237,-0.970497626037476,-0.9952585550172167,-0.984059279554158,-0.9873670001439605,-0.9873670001439605
-0.9973497681047092,-0.9458382966051221,-0.9494619201649935,-0.9404878402377587,-0.9533046896425633,-0.9355832996045954,-0.9957017512699371,-0.9957017512699371
-0.9164248300297705,-0.8597100208457416,-0.9380216642135044,-0.6513224009146592,-0.6144802998445927,-0.6198511784302126,-0.8823038912331804,-0.8823038912331804
-0.9973426246225117,-0.8274921828469327,-0.785543676570391,-0.838181752284177,-0.49953987262699207,-0.7562501945888727,-0.9329078708992296,-0.9329078708992296
-0.9900169836289247,-0.9722304943418701,-0.9339673362183696,-0.9913476397112365,-0.9957948624188683,-0.9931504716834273,-0.9774720539047879,-0.9774720539047879
-0.9339942244946433,-0.9016248511018463,-0.8328206664962674,-0.5712172282793138,-0.718231404455008,-0.7998692362775928,-0.9747928932131045,-0.9747928932131045
-0.8839577034419083,-0.9705460839785587,-0.9109105491851682,-0.9372720353474947,-0.9107170064295944,-0.7640960179333105,-0.9836174839072744,-0.9836174839072744
-0.9981462663697359,-0.9656417510422871,-0.9572532809208613,-0.9661088431339601,-0.9405795776579212,-0.8955758273918865,-0.9683913257264863,-0.9683913257264863
-0.9771622874144344,-0.8019468433591423,-0.5529662697538318,-0.7571144740874001,-0.7752262546850718,-0.613997945141505,-0.9652587829917232,-0.9652587829917232
-0.9410126957537356,-0.9343917510422871,-0.26549678738575166,-0.8509131765628449,-0.8603894323064265,-0.4435069584980852,-0.9876278116697733,-0.9876278116697733
-0.9830235145575238,-0.9803175253126861,-0.5953956935985687,-0.923018375557247,-0.9650181308468172,-0.9071888913104393,-0.9483798836724506,-0.9483798836724506
-0.9544281553207334,-0.8748511018463371,-0.3921152134251139,-0.8817532726416057,-0.6073254715543773,-0.4073289952987328,-0.9176704950184064,-0.9176704950184064
-0.898944729092367,-0.6436960244192972,-0.6310385249297104,-0.8756840998876445,-0.7933510070999786,-0.09938042902954636,-0.9463027395493102,-0.9463027395493102
-0.6941196640420322,-0.6166989279332936,-0.6504111617412458,-0.7531144872669283,-0.27648474875826556,-0.7225318347395622,-0.38689286535581613,-0.38689286535581613
-0.9790695971611801,-0.9801593210244193,-0.8735754766038833,-0.9559671961542137,-0.9544504372733644,-0.9800429652230767,-0.9882279586216438,-0.9882279586216438
-0.9784838316209811,-0.9073760422870756,-0.9101349386121859,-0.9297135759025505,-0.9424932199774507,-0.9569102400448333,-0.9806363801229834,-0.9806363801229834
-0.9864809599411377,-0.9775815217391305,-0.916480843300223,-0.9641253241340226,-0.9547307797787732,-0.8154363460879853,-0.9603753442431698,-0.9603753442431698
