alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.9560022372928756,-0.8631689548893248,-0.7113251563595769,-0.6547175699573494,-0.7007747193454346,-0.19645796673667482,-0.9738204977603548,-0.9738204977603548
-0.7864503950220234,-0.7516531241244047,-0.8738103075668017,-0.5652137730157079,-0.8644160613332904,-0.6944996310382017,-0.9827576381800958,-0.9827576381800958
-0.9406977557155841,-0.8520594003922668,-0.9106496257388617,-0.9282638094247373,-0.9477024175753378,-0.9032184821479253,-0.9978638880284635,-0.9978638880284635
-0.9804236873383206,-0.9670075651442981,-0.9334344720985817,-0.9619681681056902,-0.9568508705526116,-0.9272861440653913,-0.996430785966207,-0.996430785966207
-0.988268195483465,-0.9811291678341272,-0.9819667673283623,-0.9058982627691667,-0.9737143041216357,-0.90985979451666,-0.9976833397371555,-0.9976833397371555
-0.8207229252604349,-0.36595685065844774,-0.7719368550614705,-0.6968896286278997,-0.7776829287934672,-0.3516489754214679,-0.9521908124616687,-0.9521908124616687
-0.9969796546179124,-0.9542869151022696,-0.9606703782685234,-0.9396234266097993,-0.9011870439866638,-0.8019526593631152,-0.9949277214410688,-0.9949277214410688
-0.9810739005802979,-0.9297142056598486,-0.8545319231154556,-0.931821491729949,-0.9359769355903812,-0.9583924618266447,-0.9922567351565326,-0.9922567351565326
-0.976557365587639,-0.8330905015410479,-0.9523979905826452,-0.9273067720794756,-0.9517451318311402,-0.9401146619742294,-0.9960335797253296,-0.9960335797253296
-0.8495210794938125,-0.741706360325021,-0.7385610625295187,-0.5615936752314574,-0.836117061542674,-0.7655105863654424,-0.9465396509437316,-0.9465396509437316
-0.9860169195273719,-0.9273606052115438,-0.971275636530177,-0.9407261000728181,-0.978514020648445,-0.920304251575183,-0.9949209508801448,-0.9949209508801448
-0.8936866391666084,-0.8684785654244886,-0.5501567173791702,-0.7868719442421721,-0.8660589173256882,-0.8901061474711927,-0.9498594826501555,-0.9498594826501555
-0.9922114241767461,-0.9607453068086299,-0.9615577278126833,-0.9520649120982003,-0.9717976387971717,-0.9488562184253846,-0.9957187486423614,-0.9957187486423614
-0.8872404390687268,-0.9317736060521155,-0.8370568619312734,-0.8951419952148133,-0.9624720150756197,-0.9760458647896918,-0.9989076828375872,-0.9989076828375872
-0.901559113472698,-0.9200616419165032,-0.9497788782184311,-0.9438468740247581,-0.9280203585291606,-0.9438042799568599,-0.9988117665578299,-0.9988117665578299
-0.9661749283367126,-0.9519052956010087,-0.9395600463711697,-0.9172370747945491,-0.9666435807818061,-0.9326218993018107,-0.9900912840876585,-0.9900912840876585
-0.9948961756274908,-0.9817035584197255,-0.9431523808160753,-0.8785602829501716,-0.9640182324802293,-0.9771243685076915,-0.9909793559955292,-0.9909793559955292
