alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.9756964112739692,-0.9898958602730115,-0.983545104912127,-0.9912491911086,-0.9947402120555497,-0.9962745262767569,-0.95662878214149,-0.95662878214149
-0.9203354438228798,-0.8243067807329982,-0.9354948639306753,-0.8331170814869806,-0.9669038515104708,-0.9681625534848823,-0.7707362008806982,-0.7707362008806982
-0.9951030832811018,-0.9986736076080639,-0.9986417409084271,-0.9972735843168686,-0.9992367157797256,-0.9979721371646422,-0.9860032881601449,-0.9860032881601449
-0.9940673904226901,-0.9150596748546218,-0.9532155201791539,-0.9645500264429473,-0.9912674497263391,-0.9862105327195668,-0.962484956805032,-0.962484956805032
-0.9852154006522519,-0.9205444866374929,-0.9861983350372426,-0.9743519835495305,-0.9949174676327699,-0.9978446715007054,-0.9642295543358825,-0.9642295543358825
-0.9980894986106968,-0.9894247093075361,-0.9905749476656444,-0.9864073396424126,-0.9991064871923802,-0.9982386562801464,-0.99599307118013,-0.99599307118013
-0.9963767508739706,-0.9970962761149506,-0.9935738279538484,-0.9855992694519905,-0.9960497328505229,-0.9971725798181297,-0.9955262846268874,-0.9955262846268874
-0.9832144018287186,-0.9922669787188279,-0.9882138162698992,-0.991124367258047,-0.9951779248074607,-0.9974159233583726,-0.9878373875374875,-0.9878373875374875
-0.9729781364902413,-0.9895937091103697,-0.9818071174723724,-0.9809282295707702,-0.9965887345037024,-0.9968539156582877,-0.9897995434028878,-0.9897995434028878
-0.9965141729037275,-0.9972140638563194,-0.9946935397497687,-0.9777550758961859,-0.9959520614100138,-0.9974333050398185,-0.9940405539751213,-0.9940405539751213
-0.9849338530790914,-0.9664509785344645,-0.959184070882625,-0.9830108169721019,-0.9925697355997931,-0.9954981445055057,-0.9546322024889775,-0.9546322024889775
-0.9961253691122202,-0.993332189597294,-0.9869529234214498,-0.9928324831077197,-0.9980103965822231,-0.9974912439779716,-0.969753883691662,-0.969753883691662
-0.9335815867887153,-0.982137232961107,-0.9919672849423105,-0.985507293983162,-0.9944833723416185,-0.9959906254798069,-0.8778740419860047,-0.8778740419860047
-0.9951064350379252,-0.9648736470413511,-0.966953897083881,-0.9881088858157403,-0.9947872390454244,-0.9919522814905372,-0.9949479650034011,-0.9949479650034011
-0.9982269206404537,-0.9781682981975915,-0.9887006474855168,-0.9797588271813789,-0.9980140140429826,-0.9935456022897469,-0.9992922469369714,-0.9992922469369714
-0.9969934741294649,-0.9868487426158609,-0.9843629813543644,-0.9837531903990749,-0.9970951790100457,-0.9965178698169999,-0.9981314768355452,-0.9981314768355452
-0.9919859494353965,-0.9945868851031795,-0.9927267416386739,-0.9815983365579495,-0.9972181726758719,-0.9922767395441944,-0.9748389655238887,-0.9748389655238887
-0.9985486892954942,-0.9958774290520903,-0.9927072683900492,-0.9918864497140548,-0.9946787152226366,-0.9956893430014108,-0.9972047884864824,-0.9972047884864824
-0.9885537504482975,-0.9918367974025243,-0.969840806192493,-0.9836086575194873,-0.9957892756758321,-0.9959848315859915,-0.9830593658863024,-0.9830593658863024
-0.9956996959956561,-0.9923079483679996,-0.9934472518377878,-0.9927076592571666,-0.9963716868581268,-0.9965989843304142,-0.9802421231490329,-0.9802421231490329
-0.9877526805675194,-0.9927022812412779,-0.9760576408159292,-0.9849554411701907,-0.9938141421010935,-0.9958515720282395,-0.99224363228786,-0.99224363228786
-0.9736384325844392,-0.9901775266110674,-0.9223796309819385,-0.9665274990227607,-0.9789102037715646,-0.9819288451900542,-0.9619052602300611,-0.9619052602300611
-0.9833551756152987,-0.9879754079680847,-0.9943235480258994,-0.9864270486714471,-0.9951164279745476,-0.9968481217644725,-0.994406823069996,-0.994406823069996
-0.9662880298708568,-0.9960413076487774,-0.9809064797234799,-0.9842196374195625,-0.9960605852328017,-0.9980822211471331,-0.9681249500855087,-0.9681249500855087
-0.9948751638171147,-0.9921543121836055,-0.9885448614965191,-0.9828268660344448,-0.9884458303338555,-0.9857296395328963,-0.9975889579506556,-0.9975889579506556
-0.9954516659907291,-0.9913810100554883,-0.9882235528942116,-0.9922149335312995,-0.9965814995821832,-0.9970567019418235,-0.990318654112541,-0.990318654112541
-1.0,-0.9909303439145988,-0.9933985687162261,-0.978004723597292,-0.9931087372529727,-0.9962339690200498,-0.9985500700868306,-0.9985500700868306
-0.9714028107832721,-0.9905923443089316,-0.9960907453385911,-0.9797851058867585,-0.9936187992200755,-0.9975318012346788,-0.9748307038149818,-0.9748307038149818
-0.9899112119617498,-0.9781887830221774,-0.9914853220388491,-0.9919324374484692,-0.9934379261820957,-0.997329014951143,-0.9972722591092226,-0.9972722591092226
-0.974389226112867,-0.9940594008700929,-0.9953751034516333,-0.994560307986427,-0.995228569258095,-0.9958515720282395,-0.9636553655668496,-0.9636553655668496
-0.9588504814798676,-0.979597114712457,-0.986432014020739,-0.9841145225980442,-0.9950332263770769,-0.994206106184692,-0.9760079973342219,-0.9760079973342219
-0.9966683537176011,-0.9804677197573572,-0.9934959349593496,-0.9865584421983451,-0.9926131451289082,-0.9970161446851163,-0.977764987428433,-0.977764987428433
-0.9783107815961737,-0.993680431615254,-0.9869821332943869,-0.9769864237638333,-0.9932281134580393,-0.9957820453024557,-0.9742785462697008,-0.9742785462697008
-0.9972917804867422,-0.9937470072951582,-0.9947909059928922,-0.9958611039027162,-0.9990920173493418,-0.9989860685823211,-0.9887447985657674,-0.9887447985657674
-0.9852824357887187,-0.9895732242857838,-0.9722214108368629,-0.9419569094928538,-0.9950368438378364,-0.992531670872068,-0.9982939571107151,-0.9982939571107151
-0.9909536083338082,-0.9860856829000366,-0.9944306508933353,-0.9869329137500041,-0.9938647865517278,-0.9963440530025406,-0.9536600747409266,-0.9536600747409266
-0.8376811205593412,-0.9396209795330996,-0.9140937636921279,-0.8974802006379156,-0.9873569746452175,-0.984559272982204,-0.9308205804676678,-0.9308205804676678
-0.9897536793910529,-0.9909098590900128,-0.97780049656784,-0.970009427485555,-0.9913361814807714,-0.9959732437983609,-0.9737842206867683,-0.9737842206867683
-0.9839886576549098,-0.9723301231906138,-0.9934618567742564,-0.9919652858301936,-0.995326240698604,-0.9969987630036704,-0.991442246523886,-0.991442246523886
-0.9857282194462227,-0.9934346137202233,-0.995920354413125,-0.99312811854324,-0.9967044932480095,-0.9921260983049963,-0.9456875256457214,-0.9456875256457214
-0.9947410935441812,-1.0,-0.9851808577966019,-0.9874979059156651,-0.9959375915669755,-0.9977287936243993,-0.9984605682403386,-0.9984605682403386
-0.9740205328622997,-0.9825264446282388,-0.986096100481963,-0.9809216598944253,-0.9920343514073731,-0.9978330837130748,-0.9937913257564283,-0.9937913257564283
-0.9932495617577953,-0.9740354848373889,-0.9929993671194197,-0.9893308456158907,-0.9985530156961623,-0.9897274262654588,-0.9955854935407206,-0.9955854935407206
-0.9820546939678433,-0.9812768703284998,-0.993174626357042,-0.9812041559772557,-0.9959086518808987,-0.9968539156582877,-0.9643025327645606,-0.9643025327645606
-0.9729915435175347,-0.9471798798052917,-0.9830095905749476,-0.9807114302513886,-0.9945448691745317,-0.9951620986642178,-0.9123405145943088,-0.9123405145943088
-0.9703268968429802,-0.947855879016626,-0.9679372961394285,-0.9782215229166735,-0.9888980129288047,-0.9781106691657662,-0.9737139961610592,-0.9737139961610592
-0.9941813501546836,-0.9928968870748439,-0.9837641789591549,-0.9830568047065161,-0.9966393789543367,-0.9987369311482629,-0.9622219590714941,-0.9622219590714941
-0.9916608290235327,-0.9936036135230569,-0.9734628304366876,-0.9830370956774814,-0.9974352203214476,-0.9880645787404654,-0.9725752572833849,-0.9725752572833849
-0.9168328579424906,-0.9676390983604458,-0.9521590964412638,-0.9814340946493271,-0.9970517694809305,-0.997253694331544,-0.8986811558681541,-0.8986811558681541
-0.9893246545176654,-0.9567770201237795,-0.9913344043620077,-0.9815326397945006,-0.989903667019972,-0.9948260528229299,-0.9896563404485006,-0.9896563404485006
-0.9945198775938409,-0.9901314357557492,-0.9953020787692907,-0.9847320721744643,-0.9973194615771406,-0.9927286632617884,-0.9972915364300055,-0.9972915364300055
-0.9702531581928668,-0.9785575098647233,-0.9908232315856093,-0.988995792122301,-0.9921139355440842,-0.9947275566280697,-0.9876872998256779,-0.9876872998256779
-0.9952941334200321,-0.9855274714300712,-0.9839199649481525,-0.975068078271124,-0.996914305972066,-0.9932327320237202,-0.9762420790865854,-0.9762420790865854
-0.9764907776411006,-0.9733646068322012,-0.9830777469451342,-0.9736227494752471,-0.9963355122505309,-0.998157541766732,-0.9770021563060247,-0.9770021563060247
-0.9994905329628525,-0.9982383050856137,-0.9972980867533227,-0.976007541988444,-0.9907899449060726,-0.9939685565382643,-0.9950911679577882,-0.9950911679577882
-0.9852489182204852,-0.9802833563360843,-0.9953215520179154,-0.9935879958873826,-0.9940528945112268,-0.9974159233583726,-0.9866463245034024,-0.9866463245034024
-0.9915334622642458,-0.9765039061999882,-0.9769826201256024,-0.9833721491710711,-0.9971747631467568,-0.9953301215848617,-0.9953940972843763,-0.9953940972843763
-0.9937322147403561,-0.9959132774951156,-0.9955990458108174,-0.9788325028167487,-0.9958218328226685,-0.9955271139745822,-0.9954574370526629,-0.9954574370526629
-0.9590482351324446,-0.9729190618974581,-0.9773526118494718,-0.9942778119035965,-0.9951381327391051,-0.9974333050398185,-0.9783598304697332,-0.9783598304697332
-0.9960985550576335,-0.9806776892093626,-0.9886860425490482,-0.9834904033452792,-0.9970047424910559,-0.9918421975080463,-0.9808589974140851,-0.9808589974140851
-0.9958907461345864,-0.9968555794260664,-0.9939584246141863,-0.9931149791905501,-0.999153514182255,-0.9995480762824059,-0.9885038320559814,-0.9885038320559814
-0.9452993286431083,-0.9493051803560775,-0.9790857309770703,-0.9634134724352805,-0.9924865340023225,-0.9871839068805386,-0.9559705993319031,-0.9559705993319031
-0.9958806908641165,-0.9739125758898736,-0.9908913879557957,-0.9791215685759241,-0.9926963467263789,-0.9960601522055905,-0.9909699521647054,-0.9909699521647054
-0.9982839005064504,-0.952905388277047,-0.9960907453385911,-0.9763820135401029,-0.9962125185847046,-0.997856259288336,-0.9960646726573236,-0.9960646726573236
-0.9905044729194807,-0.9834431405284573,-0.9894260259967869,-0.9837269116936954,-0.992435889551688,-0.9888061971488249,-0.992641571266878,-0.992641571266878
-0.985838827421393,-0.9335267442187984,-0.9774256365318145,-0.9754097014410585,-0.9913325640200118,-0.994264045122845,-0.9532373506351877,-0.9532373506351877
-0.9377578757905957,-0.8586137407082116,-0.9689206951949759,-0.9434810744048694,-0.9873714444882559,-0.9842232271409161,-0.950388438013775,-0.950388438013775
-0.990635191435591,-0.8544962909664484,-0.895530889440631,-0.8306140347995756,-0.9632212764572037,-0.9802196465145383,-0.9640078651468794,-0.9640078651468794
-0.8439757198735718,-0.9770723600822466,-0.988428022004771,-0.9509376570563252,-0.9666614816395779,-0.9629016979005826,-0.6364090757626246,-0.6364090757626246
-0.9813474732781188,-0.9452850335310973,-0.9370624604449638,-0.8810363007466437,-0.9763237193284546,-0.9759785162417328,-0.9044753677148939,-0.9044753677148939
-0.9945399881347808,-0.9787726005228752,-0.9973857163721338,-0.9915251175150857,-0.9978584632303201,-0.9995249007071447,-0.9762145400568957,-0.9762145400568957
-0.9833317133175354,-0.9919033730824284,-0.9769728835012901,-0.9710145879663239,-0.9979706045138675,-0.998551526546173,-0.9386898582015362,-0.9386898582015362
-0.9940673904226901,-0.9984431533314726,-0.9954724696947568,-0.9992379175439922,-0.9985711029999602,-0.9985051753956505,-0.9981824240404713,-0.9981824240404713
-0.9115538409457317,-0.9571252621417397,-0.9217078039043863,-0.9136613134753916,-0.9567713439228468,-0.9789681654504317,-0.9011183599957039,-0.9011183599957039
-0.9649238648437578,-0.9713058819613195,-0.9831751131882577,-0.9881088858157403,-0.9952864486302485,-0.9929720068020313,-0.9196576347828961,-0.9196576347828961
-0.9177679980962021,-0.8819818043545615,-0.8897375979747821,-0.8986890210853762,-0.9821695359159591,-0.960369766303293,-0.8599970808628529,-0.8599970808628529
-0.9903771061601938,-0.9942693703220983,-0.991037437320481,-0.9933054998045522,-0.9990558427417459,-0.9983371524750065,-0.990229152266049,-0.990229152266049
-0.9918585826761097,-0.9907511016994722,-0.9791003359135387,-0.9486776883936813,-0.9948161787315012,-0.9947507322033309,-0.9809925617080808,-0.9809925617080808
-0.9874242083988323,-0.9875093782087557,-0.9819677717735261,-0.9589920802551662,-0.9942410024707257,-0.9965468392860765,-0.9357032504316742,-0.9357032504316742
-0.9719089260635962,-0.9928917658686974,-0.9843045616084903,-0.9898367106944477,-0.9957711883720342,-0.9939917321135255,-0.9940501926355126,-0.9940501926355126
-0.995827062754943,-0.9694673689547362,-0.9516430553527092,-0.9631572550578296,-0.9956771343922847,-0.9954459994611679,-0.9681855359508263,-0.9681855359508263
-0.9862376864833703,-0.9462631839050734,-0.9863395160897717,-0.97906244148882,-0.9965634122783853,-0.9950693963631728,-0.9960206102098199,-0.9960206102098199
-0.9829093919577947,-0.9107783465161715,-0.8947811693685799,-0.8684093828117558,-0.9885869113034796,-0.9903126095408049,-0.8024900790645543,-0.8024900790645543
-0.9488052662803208,-0.9820655360750564,-0.9801762329000535,-0.9249808658176455,-0.9795866689336088,-0.9750804627003601,-0.964401673271444,-0.964401673271444
-0.9603487167799002,-0.9816968092325105,-0.9759505379484933,-0.9934171843024153,-0.9974822473113223,-0.9966105721180448,-0.9196782890551635,-0.9196782890551635
-0.855686758214318,-0.9221576665736314,-0.8271505768949905,-0.9465885313160047,-0.9896070352376852,-0.9764999666851105,-0.9321975319521592,-0.9321975319521592
-0.998605669161491,-0.9957750049291609,-0.9926926634535806,-0.9896199113750661,-0.9950694009846728,-0.997236312650098,-0.9924735831857701,-0.9924735831857701
-0.9955522186954292,-0.9795715086817247,-0.9943089430894309,-0.9989488517848168,-0.9982961759822311,-0.9990150380513977,-0.9919090330771285,-0.9919090330771285
-0.9607107065168208,-0.9281955686203215,-0.9767927559515116,-0.9779193178048083,-0.9935500674656431,-0.9919580753843524,-0.9819288887175349,-0.9819288887175349
-0.9243609037677099,-0.8073402247697378,-0.948751277931941,-0.916453425921972,-0.987986412817387,-0.988922075025131,-0.8378598318466848,-0.8378598318466848
-0.9973923331914423,-0.9918624034332566,-0.995866802979407,-0.9791084292232343,-0.9983287331290673,-0.9979895188460881,-0.9944219695363253,-0.9944219695363253
-0.99602481640752,-0.9703226103811969,-0.9833162942407867,-0.9791806956630281,-0.9958941820378604,-0.9987137555730016,-0.9864163736054924,-0.9864163736054924
-0.98208150802243,-0.9801399625639831,-0.9955260211284748,-0.9745293648108426,-0.9968600440606721,-0.9909847012233807,-0.9558576893101749,-0.9558576893101749
-0.9615452939658322,-0.9192334578639961,-0.962596757704104,-0.9208682484257413,-0.9830956058704153,-0.9682378741044813,-0.8916215256071668,-0.8916215256071668
-0.9975331069780226,-0.986295652352042,-0.9938659266832189,-0.9877606929694609,-0.9966683186404135,-0.9983197707935607,-0.9763040419033876,-0.9763040419033876
-0.9897134583091728,-0.9609354395147145,-0.9910179640718563,-0.9769535753821088,-0.9964476535340783,-0.9943277779548134,-0.9796582957196086,-0.9796582957196086
-0.9978381168489464,-0.9900187692205268,-0.9753517355532837,-0.9933580572153113,-0.9973990457138516,-0.9984298547760515,-0.9894374051624665,-0.9894374051624665
-0.9531960677188949,-0.9793103271682546,-0.9810573974003213,-0.9891666037072684,-0.9965959694252217,-0.9965700148613377,-0.9724114000567304,-0.9724114000567304
-0.9930652151325117,-0.9797405084845583,-0.9882478944549925,-0.9871562827457305,-0.9954166772175939,-0.9962919079582029,-0.9825099622439903,-0.9825099622439903
-0.9919055072716364,-0.9896807696148597,-0.9946156467552699,-0.9826429150967878,-0.9953660327669596,-0.9983603280502679,-0.9957342043010456,-0.9957342043010456
-0.9927467982342945,-0.9957596413107215,-0.9868652938026387,-0.987445348504906,-0.9973520187239769,-0.9962397629138651,-0.9931028500141826,-0.9931028500141826
-0.9971342479160452,-0.9910583740682606,-0.9931454164841049,-0.9881088858157403,-0.9972145552151123,-0.9956603735323343,-0.9748692584565476,-0.9748692584565476
-0.9837808487318628,-0.9599726527591779,-0.9933888320919138,-0.992063830975367,-0.9937128531998249,-0.9913902737904522,-0.9891757843804131,-0.9891757843804131
-0.9813240109803554,-0.9885694678810754,-0.9831459033153206,-0.9846006786475664,-0.9972760520480254,-0.9959326865416538,-0.9688506035178357,-0.9688506035178357
-0.9857449782303395,-0.9856759864083189,-0.9853463804099118,-0.9765068373906559,-0.9958363026657069,-0.9916973501626636,-0.9044602212485645,-0.9044602212485645
-0.9834758388609389,-0.9936240983476429,-0.9936273793875663,-0.9773871740208718,-0.9978005838581666,-0.9971088469861613,-0.9802421231490329,-0.9802421231490329
-0.9760818633086532,-0.985752804500516,-0.9954335231975074,-0.9815983365579495,-0.9976414155847444,-0.9962281751262345,-0.9974044464517338,-0.9974044464517338
-0.9362965098156198,-0.9727756681253569,-0.9215909644126381,-0.9081887730800942,-0.9903269099288445,-0.9927054876865272,-0.9534865788538807,-0.9534865788538807
-0.9962963087102105,-0.9781068437238338,-0.9778978628109635,-0.9852313675766763,-0.998234679149318,-0.9977461753058452,-0.9628181790642788,-0.9628181790642788
-0.9942282747502104,-0.9905104050105881,-0.9967966506012366,-0.9744242499893243,-0.998198504541722,-0.9936904496351295,-0.9820927459441894,-0.9820927459441894
-0.9917412711872928,-0.9512819659286155,-0.9682634730538923,-0.9863942002897227,-0.9975871536733505,-0.9947043810528085,-0.9300247025096318,-0.9300247025096318
-0.9913155980707288,-0.9782092678467633,-0.9944598607662724,-0.9889235256825073,-0.9975726838303122,-0.9951794803456637,-0.975125371432663,-0.975125371432663
-0.9800134740624298,-0.9940798856946789,-0.9950391899128572,-0.9846006786475664,-0.9959339741062159,-0.99877748840497,-0.9868597519834986,-0.9868597519834986
-0.8706892217555832,-0.8322600138784686,-0.9232656637943625,-0.8664976069953914,-0.9857906141363132,-0.9850054028059828,-0.9037992845360087,-0.9037992845360087
-0.9878029569198695,-0.9659234943013779,-0.9777079986368726,-0.9830502350301712,-0.9932679055263948,-0.9930705029968916,-0.97839563120833,-0.97839563120833
-0.9860902091831434,-0.9455359726322744,-0.9658585268487415,-0.982813726681755,-0.9973737234885345,-0.9971204347737919,-0.9909038584934499,-0.9909038584934499
-0.9133001062506914,-0.9011812061976837,-0.7206367752300278,-0.9138912521474629,-0.9627727113230139,-0.9869521511279262,-0.8305179265313766,-0.8305179265313766
-0.990447493053484,-0.9689603695462355,-0.9639258069227399,-0.9882731277243627,-0.9961691090555895,-0.9948666100796371,-0.9845533582469755,-0.9845533582469755
-0.9791487208020083,-0.9938494314180876,-0.9927510831994547,-0.9877935413511854,-0.9945665739390892,-0.997647679110985,-0.9961720748731139,-0.9961720748731139
