alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.934660610096713,-0.9699401409919493,-0.9828091901580577,-0.9785298682829965,-0.9849260523321957,-0.8794000201335526,-0.9880679178494753,-0.9880679178494753
-0.9328277356446371,-0.922840278646811,-0.9785962459329188,-0.9224092331971939,-0.9013616325369739,-0.6637025603167679,-0.9371378503598672,-0.9371378503598672
-0.9765781705050345,-0.9956930713719602,-0.992706849516681,-0.9835303163000153,-0.987556882821388,-0.934968625213919,-0.9908633091320056,-0.9908633091320056
-0.9926287435267924,-0.9858486630792975,-0.9969092810924746,-0.9905425052533608,-0.9738339021615472,-0.9671823093184793,-0.9904919914929727,-0.9904919914929727
-0.9904340652240897,-0.9956930713719602,-0.9946017545611757,-0.9925773696487258,-0.9752559726962458,-0.9718801382503943,-0.9953278782918863,-0.9953278782918863
-0.9775403301957121,-0.9815782338464105,-0.9961576266642838,-0.9831140940373271,-0.9800021331058021,-0.9216133686789034,-0.9924484150910845,-0.9924484150910845
-0.9957100400568549,-0.9899939515288032,-0.9979631741893433,-0.988363119239007,-0.9821352389078498,-0.9432904936075971,-0.9985541381555585,-0.9985541381555585
-0.9791744113232678,-0.9799983314562216,-0.9962758939694187,-0.9844090077434684,-0.9841794653014789,-0.9510083554243146,-0.9916365956302745,-0.9916365956302745
-0.993483554822229,-0.9843730446752597,-0.9964966596056706,-0.9829926958773763,-0.9687677758816837,-0.9505385725311231,-0.9669439726345906,-0.9669439726345906
-0.9920999532835687,-0.9880959829808534,-0.9986333555851078,-0.9845997762805339,-0.9731406427758816,-0.9728868158786618,-0.9966415020148799,-0.9966415020148799
-0.9835915989941058,-0.9782046468944229,-0.9977161269297282,-0.9867502579710898,-0.9754159556313993,-0.9444313949196336,-0.9967439646652734,-0.9967439646652734
-0.9895752780621627,-0.9793882701372377,-0.9992483455718093,-0.9943925611832274,-0.9609108361774744,-0.9414784738767156,-0.994708723643782,-0.994708723643782
-0.987714572544654,-0.9945928753180662,-0.9965492228523971,-0.989345866248132,-0.9865792093287827,-0.9504714606892386,-0.9974007765267702,-0.9974007765267702
-0.997348097050901,-0.9940140991949277,-0.998444127896892,-0.9906234373599947,-0.9743849544937428,-0.9134257239689944,-0.9986741157889252,-0.9986741157889252
-0.9892691363424017,-0.9918502064822926,-0.9938054213732674,-0.9937046382768399,-0.9856370875995449,-0.9354384081071105,-0.9932339620774346,-0.9932339620774346
-0.9764072082459471,-0.9756914028281817,-0.9894137621092579,-0.9806919117030717,-0.9878057451649602,-0.9553706251468072,-0.9969558959592496,-0.9969558959592496
-0.9940878865287703,-0.9959850665331832,-0.9966569775081867,-0.9867560388358495,-0.9887834186575655,-0.9615449146001812,-0.9973999007776214,-0.9973999007776214
-0.9525957438349221,-0.9794299837316982,-0.9935688867629976,-0.9878197179516084,-0.9812464448236633,-0.931344585752156,-0.9549733575215248,-0.9549733575215248
-0.9644994881071893,-0.9649188670587745,-0.9685566658081336,-0.9477236399793045,-0.9679500853242321,-0.9436931646589041,-0.9660218087810492,-0.9660218087810492
-0.8459311976303836,-0.9832207066282902,-0.9711296367354019,-0.9715870497067657,-0.9616929749715586,-0.9514110264756216,-0.9662468763122554,-0.9662468763122554
