alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.9817144474287026,-0.9915495941378679,-0.9948141745894555,-0.9957045747151156,-0.9924395108655925,-0.9613001967786604,-0.9919998125797012,-0.9919998125797012
-0.961314402575836,-0.9812003504954118,-0.9914955724792486,-0.9598183017667044,-0.9317258591702259,-0.9792653596676627,-0.9969373243726168,-0.9969373243726168
-0.9880819525947917,-0.9826716609053181,-0.9409500823535167,-0.9301978859997617,-0.8146427042324119,-0.8497922891917499,-0.9813478812008576,-0.9813478812008576
-0.9182209430849161,-0.9698227302051938,-0.8769100308214152,-0.9406312938297582,-0.774208707093702,-0.7057065811529772,-0.985506585670705,-0.985506585670705
-0.9479973729035289,-0.9265230662571134,-0.9633323005169517,-0.9052913943275974,-0.8126585979678574,-0.8679396545441295,-0.8530036002426333,-0.8530036002426333
-0.9675083698652812,-0.9841006037379758,-0.9885968917662791,-0.9748145091212397,-0.9184845605204623,-0.9663289847678741,-0.9982726940021706,-0.9982726940021706
-0.9864987531971017,-0.9925279000125177,-0.9953930953506955,-0.9751341957121309,-0.9674397719322062,-0.9809051818380584,-0.9973191299139259,-0.9973191299139259
-0.9904901243599122,-0.9688020567532956,-0.9907046525660052,-0.9756340692906155,-0.9617589624168503,-0.9444646891625975,-0.9979573720128307,-0.9979573720128307
-0.9915019836714207,-0.9868930122384524,-0.9937990248039008,-0.9877530973271295,-0.9414375372019924,-0.9164055098024926,-0.9970392658189697,-0.9970392658189697
-0.9879751600553185,-0.9819783732776135,-0.964755140979436,-0.9859686649016092,-0.9370933887490732,-0.9674950805334888,-0.9963136453374768,-0.9963136453374768
-0.9890163873151822,-0.9683668261870143,-0.990745421633698,-0.9860558521536704,-0.9747705224465074,-0.9731433568981853,-0.9942349262792385,-0.9942349262792385
-0.9734059878576883,-0.9728385313857086,-0.9965753983137914,-0.9819522388233208,-0.9728908428274559,-0.9418774141826397,-0.9973887793493224,-0.9973887793493224
-0.9814608151474538,-0.9931210460939982,-0.9900482705761484,-0.9778835003937958,-0.9781748310899009,-0.935500327964434,-0.9762071196919215,-0.9762071196919215
-0.994241212308908,-0.9797251884875737,-0.9797622347972147,-0.9750295710096575,-0.9423773770115182,-0.9474528095619853,-0.9924417699061252,-0.9924417699061252
