alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.9433331262175666,-0.9690977517482369,-0.9876293656607494,-0.9656336424272003,-0.9592459968921019,-0.9661170775979429,-0.9602916085000776,-0.9602916085000776
-0.9580919520904682,-0.97182316429795,-0.9828705820146619,-0.9426956238815682,-0.9868657523140328,-0.9781576160943881,-0.974268135049894,-0.974268135049894
-0.9658551383594238,-0.9499686022221937,-0.9752256842128454,-0.9928827070115503,-0.9732450510100669,-0.9713205263954016,-0.9870699550178378,-0.9870699550178378
-0.9955336094064672,-0.9752149786623265,-0.9855143507069327,-0.974194729136164,-0.9733261266130667,-0.9633943427620633,-0.9849873326094825,-0.9849873326094825
-0.9506796442969455,-0.990072321684117,-0.9705660418927181,-0.9710834553440703,-0.9506790081751233,-0.9653305097564665,-0.9945400961687607,-0.9945400961687607
-0.9551241049857638,-0.9828273378529047,-0.9819783100810205,-0.8901293313811616,-0.932382947098169,-0.9381636666162456,-0.878281371180394,-0.878281371180394
-0.9868932269489289,-0.9392463678965197,-0.9771534322176262,-0.9902188059215877,-0.966002297142085,-0.9275147481470277,-0.9920893438808748,-0.9920893438808748
-0.9604823117043556,-0.9987013708227073,-0.9624034060553319,-0.9579062957540263,-0.972785622593068,-0.944879745878082,-0.9648353239232718,-0.9648353239232718
-0.9897075647206313,-0.9509169432661378,-0.9934787038923986,-0.9430616560924028,-0.9667319775690831,-0.967992739373771,-0.9930841218137635,-0.9930841218137635
-0.9948903322015066,-0.9600586091852383,-0.933949845504767,-0.9479217504473727,-0.9425714478751436,-0.9768265012857359,-0.975207073057236,-0.975207073057236
-0.9911110786223634,-0.9543429320825484,-0.9604426109418976,-0.9207743614771433,-0.9672454563880819,-0.9428225684465286,-0.9798624683315237,-0.9798624683315237
-0.9880701318352771,-0.9880731162401268,-0.9666224202600807,-0.9811900113876688,-0.9117627187352206,-0.9008924519739827,-0.9691453389173259,-0.9691453389173259
-0.9622293941132826,-0.9096512924350578,-0.9682417285840966,-0.964596551163169,-0.9797310992500506,-0.9168053244592346,-0.9751760508763766,-0.9751760508763766
-0.9763083929400327,-0.9817337553878159,-0.9801386876993153,-0.9644135350577517,-0.9538139314911155,-0.9875359249735289,-0.97821829274598,-0.97821829274598
-0.9400363305421437,-0.9297971319091131,-0.9901299302155222,-0.9583943387018058,-0.9711641105330721,-0.9595220087732567,-0.9780631818416835,-0.9780631818416835
-0.9873976147573639,-0.9870649699051232,-0.9930380757770202,-0.9437327151455994,-0.9513816634011215,-0.9754348812585085,-0.9878186236492426,-0.9878186236492426
-0.98717100574198,-0.8913850478228738,-0.9836747283252276,-0.9677688303237352,-0.9766502263360584,-0.9775525639086371,-0.9673832790445168,-0.9673832790445168
-0.9466664717341803,-0.9420572165763179,-0.9693543145754273,-0.9515007320644217,-0.9576515100331059,-0.9701709272424747,-0.9580993743860193,-0.9580993743860193
-0.9609866995127906,-0.9938827730859103,-0.9735623130772917,-0.9699853587115667,-0.8926559016282684,-0.9305400090757828,-0.9905196215293935,-0.9905196215293935
-0.9895906052288203,-0.9255253254048604,-0.9662589020648935,-0.9182731413697739,-0.9845686102290386,-0.9587354409317803,-0.9967943746445375,-0.9967943746445375
-0.9670539731504867,-0.9567180564989128,-0.9778364057964628,-0.9875142345859769,-0.9557867711641105,-0.9606716079261837,-0.9887554935111939,-0.9887554935111939
-0.7686979850072552,-0.9516260631458437,-0.7477734510544782,-0.8185496990401822,-0.9154381460712114,-0.9304795038572077,-0.669338710511349,-0.669338710511349
-0.9364471361371934,-0.9682690212864118,-0.9721963659196184,-0.974194729136164,-0.9649753395040875,-0.9621237331719861,-0.9657515123313168,-0.9657515123313168
-0.9416518335227834,-0.9039270717193594,-0.9442715591075077,-0.927606962746055,-0.8852780217552868,-0.9482075328997126,-0.8807548730675766,-0.8807548730675766
-0.9019075362117551,-0.9830751026301513,-0.9853601308665503,-0.9791158288596064,-0.9256536720491859,-0.9788231734987143,-0.9480357789152577,-0.9480357789152577
-0.9713303045698266,-0.8738108358643787,-0.8504728490463155,-0.7417032698877501,-0.702425511789744,-0.42399031916502794,-0.779113799700119,-0.779113799700119
-0.9544223480348978,-0.9820584126821391,-0.9888410929780402,-0.9633764437937206,-0.956408350787109,-0.9726516412040539,-0.9686717336228737,-0.9686717336228737
-0.9526240958483035,-0.9662783594554301,-0.9913967360472353,-0.9417805433544819,-0.9600027025201,-0.9387082135834216,-0.975217413784189,-0.975217413784189
-0.9921783339851389,-0.9424416791617007,-0.9658953838697063,-0.9744387506100537,-0.9725423957840686,-0.9371350779004689,-0.9817734346724575,-0.9817734346724575
-0.8925873267080655,-0.9376487122639293,-0.9845119217444467,-0.9823084431429966,-0.9703263293020742,-0.9501436998941158,-0.9840421901659686,-0.9840421901659686
-0.9965058351821461,-0.9532578932304683,-0.9830688646665822,-0.9690702781844802,-0.9759745963110601,-0.9544395704129481,-0.9545607776226669,-0.9545607776226669
-0.9642761852199753,-0.9684569807725989,-0.9452960194757627,-0.9586586952985197,-0.965218566313087,-0.9529874451671456,-0.979473656998087,-0.979473656998087
-0.7992317223381664,-0.793278739646209,-0.8678996910095341,-0.8320928908410606,-0.8791162759273022,-0.9155347148691575,-0.8356837805697741,-0.8356837805697741
-0.9894663357687711,-0.9492423951164708,-0.9903502442732115,-0.9264071904994307,-0.9474630092561314,-0.9532899712600211,-0.9671537149061579,-0.9671537149061579
-0.9413155749838267,-0.9295664543578834,-0.9563447694688779,-0.961586952985196,-0.9466252280251335,-0.947844501588262,-0.9805532288919911,-0.9805532288919911
-0.9778873460794812,-0.9844164498724866,-0.9912094690981995,-0.968460224499756,-0.9952435646240119,-0.9749508395099077,-0.9900294710718164,-0.9900294710718164
-0.9581869816775646,-0.9675855322457314,-0.9732759048022956,-0.9169106881405564,-0.9558948719681103,-0.894478898805022,-0.9767188873377799,-0.9767188873377799
-0.9827265450531617,-0.7982938404822015,-0.9837628539483033,-0.9635797950219619,-0.9189243970002027,-0.9433671154137044,-0.9664919083811592,-0.9664919083811592
-0.990782130051645,-0.9454746617797201,-0.9628880969822482,-0.9349479420855702,-0.9577866360381055,-0.9736197247012555,-0.9312465746341968,-0.9312465746341968
-0.9791519705846878,-0.9621517943723221,-0.9769221024570526,-0.9315113063282903,-0.9580839132491048,-0.948994100741189,-0.9666159971045964,-0.9666159971045964
-0.9581138819951828,-0.9571879552143806,-0.9531832627410374,-0.9314909712054661,-0.969596648875076,-0.9085766147330208,-0.9845344087689365,-0.9845344087689365
-0.9692250337172285,-0.9750013883371139,-0.970180492291762,-0.9713071416951359,-0.9164651037092089,-0.9683557706852216,-0.9817444806369888,-0.9817444806369888
-0.9642396353787843,-0.9928233650728556,-0.9944150386375779,-0.9187815194403774,-0.9494898993311263,-0.8939948570564211,-0.9844351377901867,-0.9844351377901867
-0.9613521979247001,-0.9461154327553579,-0.9757874850599529,-0.9322433707499593,-0.8699277075873252,-0.9304189986386326,-0.9682105372007652,-0.9682105372007652
-0.9260231214295374,-0.9677222300538675,-0.9633948193149334,-0.949975597852611,-0.9263022768731842,-0.9162002722734836,-0.9461806524998707,-0.9461806524998707
-0.9318637860518496,-0.9874067144254633,-0.9705109633782958,-0.8931389295591345,-0.9646240118910885,-0.9707154742096505,-0.9544863243886045,-0.9544863243886045
-0.989890313926586,-0.9443212740235718,-0.9365936141970379,-0.9792378395965512,-0.9453009931761367,-0.9054303433671154,-0.9886706995501784,-0.9886706995501784
-0.8086542713971908,-0.9597254082779066,-0.978530395078184,-0.9822881080201724,-0.9668941287750827,-0.9814854031160187,-0.9892084173517398,-0.9892084173517398
-0.986973636599549,-0.9790766917421708,-0.9755120924878414,-0.9767162843663576,-0.926842780893183,-0.9574648313417032,-0.9798273098598832,-0.9798273098598832
-0.8273093103410466,-0.9839978128350698,-0.9706211204071403,-0.9541646331543843,-0.9565164515911087,-0.9524428981999697,-0.9894938214156456,-0.9894938214156456
-0.8871267804341391,-0.9444408846056909,-0.7495469792188765,-0.6206889539612819,-0.8100398621714748,-0.7957948873090304,-0.565985212760457,-0.565985212760457
-0.932931041414625,-0.9583242557445117,-0.9617204324764952,-0.9215267610216366,-0.9603540301330991,-0.9210406897594917,-0.9776309394550436,-0.9776309394550436
-0.8889908223348769,-0.35851990448240656,-0.8550663971491361,-0.8630632829022287,-0.752422133639619,-0.4865527151716835,-0.7962152939351637,-0.7962152939351637
-0.9661109872477605,-0.9975907011316015,-0.9772635892464708,-0.9734423295916708,-0.9715694885480711,-0.9430645893208289,-0.9765079365079365,-0.9765079365079365
-0.91298213809261,-0.875980913568539,-0.9884335119713151,-0.9540019521717911,-0.9472468076481318,-0.9505672364241415,-0.9887554935111939,-0.9887554935111939
-0.9288666990741925,-0.9414506200527141,-0.9570057116419456,-0.9415568570034163,-0.9133842307952166,-0.968597791559522,-0.9365844578873894,-0.9365844578873894
-0.7485297826380944,-0.9758386624119474,-0.9662258549562401,-0.9679111761835042,-0.9533274778731167,-0.9641204053849645,-0.969242541750685,-0.969242541750685
-0.9870759761548836,-0.9822036541032837,-0.9788388347589488,-0.935496990401822,-0.9245726640091886,-0.9877779458478294,-0.9955617599917275,-0.9955617599917275
-0.9478945463981959,-0.9473029949635401,-0.9483473691747586,-0.9385472588254433,-0.9748395378690629,-0.929511420360006,-0.962771314823432,-0.962771314823432
-0.9764619022730346,-0.9906191129166613,-0.96479381358126,-0.9268545632015617,-0.9729747990000676,-0.9769475117228861,-0.9531254847215759,-0.9531254847215759
-0.9838961399712718,-0.9332402079515406,-0.9407685655902489,-0.9578046201399056,-0.9644888858860887,-0.9460293450310089,-0.9607114420143736,-0.9607114420143736
-0.9671270728328686,-0.9544967171167015,-0.9550559322313958,-0.9435903692858305,-0.9758124451050605,-0.9492361216154893,-0.9887472209296313,-0.9887472209296313
-0.9580407823128009,-0.9584865843916734,-0.9768560082397457,-0.9471896860257036,-0.9586514424701034,-0.9672666767508697,-0.9547758647432915,-0.9547758647432915
-0.9680554387991184,-0.9736856719338041,-0.9814826034512197,-0.9424312672848544,-0.9730018242010675,-0.9510512781727424,-0.9829378005273771,-0.9829378005273771
-0.6346843372965545,-0.9622543177284242,-0.9559371884621528,-0.8761997722466244,-0.9594621985001014,-0.8826198759643019,-0.9343301794116127,-0.9343301794116127
-0.9791227307117351,-0.9245940715869334,-0.9383561266585517,-0.9603668456157475,-0.9631106006350922,-0.9462713659053094,-0.9785802181893387,-0.9785802181893387
-0.9489544917927332,-0.9621176199202881,-0.857115317885646,-0.9395640149666504,-0.9024930747922437,-0.953168960822871,-0.891780156144977,-0.891780156144977
-0.9659867177877112,-0.9842028595472739,-0.9704999476754113,-0.9704123962908736,-0.9636240794540909,-0.9802752987445167,-0.9932805956258725,-0.9932805956258725
-0.9677630400695909,-0.9837756788968487,-0.9435224913113643,-0.9821254270375793,-0.956381325586109,-0.975737407351384,-0.9923644072178274,-0.9923644072178274
-0.8554965478674995,-0.9520959618613115,-0.8523565342395585,-0.765902066048479,-0.934004459158165,-0.9427620632279534,-0.9396804715371491,-0.9396804715371491
-0.8911984327428097,-0.798234035191142,-0.8642865404634306,-0.804193102326338,-0.8148773731504628,-0.48056269853274847,-0.9432852489530014,-0.9432852489530014
-0.9539472000994156,-0.9746852746557992,-0.7708513485974257,-0.9459289084106068,-0.9139247348152152,-0.92884586295568,-0.7749506230287989,-0.7749506230287989
-0.919904678014174,-0.9253886275967244,-0.9065317610253416,-0.8199324873922238,-0.939193297750152,-0.9182574497050371,-0.767840339175844,-0.767840339175844
-0.9287570495506197,-0.9753858509224966,-0.9756442809224549,-0.9053400032536196,-0.9433822039051416,-0.921766752382393,-0.9837650586836255,-0.9837650586836255
-0.9556650426353898,-0.9840747053521464,-0.9792133686570206,-0.9632340979339515,-0.8515235457063712,-0.9269096959612767,-0.9420588387363632,-0.9420588387363632
-0.9747513697052986,-0.9127269931181197,-0.9457586789969101,-0.8508215389620953,-0.7681508006215796,-0.909363182574497,-0.9786753528773072,-0.9786753528773072
-0.7605400604534374,-0.7241865412464277,-0.7444797558920241,-0.7337115666178624,-0.7995811093845011,-0.7453940402359703,-0.5168584871516468,-0.5168584871516468
-0.9036034488430148,-0.9127013622790943,-0.9469814220170854,-0.9567675288758745,-0.9764880751300588,-0.9440931780366056,-0.9855271185564345,-0.9855271185564345
-0.9029747915745306,-0.978555531348652,-0.9871006119222953,-0.9577842850170815,-0.9797851496520505,-0.9834820753289971,-0.926181686572566,-0.926181686572566
-0.9625144828745719,-0.9701742469873085,-0.9563117223602245,-0.9242109972344232,-0.9697588000810756,-0.9541370443200726,-0.9636916395222584,-0.9636916395222584
-0.9553580239693859,-0.9662527286164045,-0.9200039656530384,-0.9251667480071579,-0.9237348827781906,-0.9575858417788534,-0.9891174189545525,-0.9891174189545525
-0.9815350202303371,-0.9695334760116706,-0.9453290665844161,-0.8597079876362453,-0.9805959056820485,-0.9226743306610196,-0.9468590041879944,-0.9468590041879944
-0.8077039755262263,-0.9856723609847369,-0.9615992597447661,-0.9161989588417114,-0.9533545030741166,-0.9769475117228861,-0.8758926632542268,-0.8758926632542268
-0.9649925621073177,-0.9960528507900707,-0.9725488684119212,-0.9433056775662925,-0.9623538950070941,-0.9552261382544245,-0.9836554469779225,-0.9836554469779225
-0.9565860986334014,-0.966782432622932,-0.953844204914105,-0.9461119245160241,-0.9319505438821701,-0.9764029647557102,-0.9737841890284887,-0.9737841890284887
-0.9957163586124218,-0.9254484328877839,-0.9825290952252436,-0.9546730112249878,-0.9745692858590635,-0.9627287853577371,-0.9889333540147872,-0.9889333540147872
-0.9514179510890025,-0.9510194666222399,-0.9839170737886858,-0.946945664551814,-0.9534355786771164,-0.9777945847829376,-0.9778646398841838,-0.9778646398841838
-0.9340860163962588,-0.9866121584156724,-0.9822426869502476,-0.9714901578005531,-0.9827849469630431,-0.9742852821055816,-0.9914916498629853,-0.9914916498629853
-0.8154013720810382,-0.8045904832694698,-0.4608915008344395,0.08044574589230513,-0.8756029997973109,-0.7676599606716079,0.422354583527222,0.422354583527222
-0.9418930624746435,-0.9176652014370357,-0.9303697420673169,-0.8094192288921425,-0.9425984730761435,-0.9532899712600211,-0.9670461713458456,-0.9670461713458456
-0.9829239141955928,-0.9895853357426322,-0.9784973479695306,-0.9689279323247112,-0.9722180933720694,-0.9853577371048253,-0.980269892973476,-0.980269892973476
-0.9109938267318228,-0.9636640138748275,-0.952841775951619,-0.9547950219619327,-0.9540571583001148,-0.9772500378157616,-0.991597125277907,-0.991597125277907
-0.9375728712458744,-0.9712080241613376,-0.9648488920956824,-0.9484504636408004,-0.9574623336261063,-0.9660565723793677,-0.9834899953466729,-0.9834899953466729
-0.8499117321335239,-0.9564617481086577,-0.9647607664726067,-0.928603383764438,-0.9590027700831025,-0.9693843594009983,-0.955733416059149,-0.955733416059149
-0.7564757181130048,-0.5135608497477498,-0.8113230409949383,-0.044574589230518935,-0.6775623268698061,-0.5947360459839661,-0.5441435292901091,-0.5441435292901091
-0.4530462465140589,-0.6946256402369998,-0.8436541289608337,-0.6624369611192451,-0.664374028781839,-0.3776433217364997,-0.7946021405304793,-0.7946021405304793
-0.9830408736874038,-0.8037788400336618,-0.9138131406319708,-0.9305555555555556,-0.9473549084521317,-0.9557706852216004,-0.9232966237526499,-0.9232966237526499
-0.9845759670174233,-0.9894657251605131,-0.982969723340622,-0.9680941922889215,-0.9607053577460982,-0.9287853577371048,-0.9456367302621375,-0.9456367302621375
-0.9809721526759966,-0.9754541998265647,-0.9678671946860249,-0.9637424760045551,-0.9402743057901493,-0.8884888821660868,-0.9914689002636885,-0.9914689002636885
-0.9429530078691808,-0.9799395966560299,-0.9835535555934986,-0.9664267122173418,-0.9458955475981352,-0.9505672364241415,-0.9751512331316892,-0.9751512331316892
-0.9679092394343547,-0.9445604951878099,-0.928199648599078,-0.8191190824792582,-0.9686777920410783,-0.8810467402813493,-0.7722558295848199,-0.7722558295848199
-0.9087496664826992,-0.9196644068810259,-0.9332007777086236,-0.9218317878639987,-0.9661103979460848,-0.9061564059900167,-0.9471257949433846,-0.9471257949433846
-0.6960442106879046,-0.9695163887856536,-0.926315963405835,-0.9059297218155198,-0.9308695358421728,-0.9206776584480412,-0.6903903624424796,-0.6903903624424796
-0.8350359467688113,-0.9367003712199852,-0.8578974327904427,-0.793720514071905,-0.8773596378623066,-0.930661019512933,-0.8690698516105682,-0.8690698516105682
-0.7561467695422863,-0.7031692532455049,-0.8544715491933752,-0.7108345534407028,-0.7827444091615432,-0.6745424292845258,-0.7954728297399307,-0.7954728297399307
-0.9914327172248436,-0.9777780625648781,-0.9914077517501197,-0.9919879616072881,-0.9897304236200257,-0.9913477537437604,-0.9648787549764748,-0.9648787549764748
-0.9489691117292095,-0.8971178121515808,-0.9577988422496269,-0.9620749959329754,-0.8750354705763124,-0.94959915292694,-0.9125464040122021,-0.9125464040122021
-0.982192917371774,-0.9775046669486059,-0.9680324302292919,-0.9010086220920774,-0.913600432403216,-0.9609741340190592,-0.9709115350809162,-0.9709115350809162
-0.9748025394829659,-0.9423476994186071,-0.9546703826304397,-0.925309093866927,-0.9398959529761503,-0.9658145515050673,-0.9831053203040174,-0.9831053203040174
-0.9590056981202417,-0.9612290841674036,-0.9564769579034914,-0.8712380022775338,-0.8485777987973786,-0.8641657842988958,-0.9743984282095032,-0.9743984282095032
-0.7647725320633482,-0.8594490223970815,-0.910023738839716,-0.6244509516837482,-0.9215458414971961,-0.9155347148691575,-0.22403598572979677,-0.22403598572979677
-0.9569150472041199,-0.9378110409110909,-0.9730115279330686,-0.8800634455832114,-0.990784406459023,-0.9674481924065951,-0.9396659945194147,-0.9396659945194147
-0.22542845551336077,-0.6896361702400329,-0.7474870427794822,-0.4926996909061331,-0.6216471860009458,-0.46241113296021785,-0.049592058321699994,-0.049592058321699994
-0.5647279412570952,-0.5818328612987146,-0.8476307977021244,-0.6538148690418091,-0.7264509154786838,-0.6692179700499168,-0.7516922599658756,-0.7516922599658756
-0.8917466803606738,-0.28716364863537136,-0.5667524055541173,-0.4423295916707337,-0.8354165259104115,-0.586991378006353,-0.774481154025128,-0.774481154025128
-0.9689107050829864,-0.9888676722499178,-0.9878937425299765,-0.9713884821864324,-0.9447064387541382,-0.9604900922704583,-0.9916116022956414,-0.9916116022956414
-0.9967470641340064,-0.9247991182991375,-0.8222946810678622,-0.8773995444932488,-0.9315721910681711,-0.9000453789139313,-0.9048053358151078,-0.9048053358151078
-0.9499120976319357,-0.9621432507593136,-0.9137360307117797,-0.9619529851960306,-0.9774880075670562,-0.9678112237180457,-0.9522403184943902,-0.9522403184943902
-0.9090201353075121,-0.9307454729530571,-0.9119625025473813,-0.8635716609728323,-0.9179244645632052,-0.9172288609892603,-0.9398686727676956,-0.9398686727676956
-0.9493053702681662,-0.9229024362112493,-0.8438083488012161,-0.8422401171303074,-0.70002026890075,-0.6969293601573135,-0.9318897678506799,-0.9318897678506799
-0.9366737451525773,-0.9794098926495025,-0.9439741351296272,-0.9423295916707337,-0.9858658198770354,-0.9483890485554379,-0.961118866656326,-0.961118866656326
-0.9680700587355948,-0.9393830657046558,-0.9612247258466945,-0.968175532780218,-0.9217620431051956,-0.9794282256844653,-0.9400961687606639,-0.9400961687606639
-0.9322804542414264,-0.9611949097153696,-0.9145732241309987,-0.9180901252643566,-0.9684886156340787,-0.9085766147330208,-0.7510366578770488,-0.7510366578770488
-0.9570027668229781,-0.988414860760467,-0.9774288247897378,-0.933056775662925,-0.9848388622390379,-0.9771895325971865,-0.9439780776588594,-0.9439780776588594
-0.9669808734681048,-0.9810673535731526,-0.9716676121811643,-0.9543273141369774,-0.9714343625430714,-0.8629556799273937,-0.9692508143322476,-0.9692508143322476
-0.9084280278802188,-0.947097948251336,-0.9556617958900413,-0.9663657068488694,-0.8685764475373285,-0.9238844350325216,-0.9764086655291867,-0.9764086655291867
-0.9700949199375729,-0.9881243779181779,-0.9752366999157299,-0.8960875223686351,-0.9641105330720897,-0.9548026017243987,-0.9933447081329817,-0.9933447081329817
-0.849136875500276,-0.9316340087059416,-0.9021144641686725,-0.9098544005205791,-0.9675697588000811,-0.9738012403569808,-0.8785460937903935,-0.8785460937903935
-0.9652337910591778,-0.9776669955957675,-0.9585479100457702,-0.9251870831299821,-0.9554354435511114,-0.9005294206625322,-0.9804043224238664,-0.9804043224238664
-0.9133183966315667,-0.8063846420012559,-0.8156962750400696,-0.7560598666015943,-0.6179987838659551,-0.5980638330055967,-0.9202543818830464,-0.9202543818830464
-0.9522220475952032,-0.9884404915994925,-0.9715354237465507,-0.9573979176834229,-0.9213296398891967,-0.935440931780366,-0.9878206917946332,-0.9878206917946332
-0.8714322786267494,-0.9714728761646012,-0.9693102517638894,-0.9555880917520742,-0.9702993041010742,-0.8934503100892452,-0.9928648984023577,-0.9928648984023577
