alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.8909678501735084,-0.9278217174119886,-0.9022132866526855,-0.9490383478833522,-0.9558560295211082,-0.9091400513536646,-0.9823160571723711,-0.9823160571723711
-0.33036352879886266,-0.7806107278782113,-0.33552871033155973,-0.5485554110872832,-0.8494203177925261,-0.7067435470066219,-0.9376918615792071,-0.9376918615792071
-0.9267732735251786,-0.9430007136060894,-0.8779485935143941,-0.9860860167845865,-0.9600418582876655,-0.9421145096625975,-0.9852487871239068,-0.9852487871239068
-0.8532110091743119,-0.95829864414843,-0.9156108636497565,-0.9478563347461204,-0.9288959876628204,-0.9568899499977477,-0.9526981496263339,-0.9526981496263339
-0.9775984318019267,-0.940622026641294,-0.9708130405393695,-0.9921480555883893,-0.9838900669181836,-0.9659444119104464,-0.9297642267859386,-0.9297642267859386
-0.5428031540560347,-0.9195557802093245,-0.605161446868988,-0.8805491295317539,-0.8528626111860766,-0.9413487094013244,-0.8815067962939227,-0.8815067962939227
-0.9329277445673769,-0.9681404614652712,-0.9484028632337903,-0.8996808564529475,-0.7965466912675901,-0.905536285418262,-0.9617983687879361,-0.9617983687879361
-0.5818403369506671,-0.6041270218839201,-0.6813699152468933,-0.3150065010722548,-0.44055847768016965,0.24064147033650163,-0.8556680621774282,-0.8556680621774282
-0.9585963920848382,-0.9464349429115129,-0.9219370157893825,-0.9370493574914304,-0.925729077740754,-0.9435109689625659,-0.9363175013293097,-0.9363175013293097
-0.8828443015955709,-0.7079418411037108,-0.33216631713953937,-0.5736140895965958,-0.581967890287225,-0.7927834587143565,-0.9005968251389906,-0.9005968251389906
-0.9844416384844283,-0.913534728829686,-0.9749900341438896,-0.9687273095692407,-0.8731859113815988,-0.9630163520879319,-0.9760546596903819,-0.9760546596903819
-0.960538979788258,-0.974458848715509,-0.927309912127147,-0.9752452677259755,-0.9935560267672734,-0.9443218162980315,-0.9633694287965908,-0.9633694287965908
-0.8065006048511713,-0.9373067316841104,-0.8751581538034906,-0.7873389507100521,-0.5835926527689808,-0.8188657146718321,-0.9248327734792888,-0.9248327734792888
-0.8204430865952619,-0.92704864414843,-0.6106903305197844,-0.6675165903986762,-0.6879354501142841,-0.5786296680030631,-0.04279806041347556,-0.04279806041347556
-0.9116740691031426,-0.8976867269267365,-0.9774511673050592,-0.8461356613363503,-0.8691102360036351,-0.9062119915311501,-0.9585521882530904,-0.9585521882530904
-0.8810694828301737,-0.8647270456707897,-0.7745810007452727,-0.9555563060400871,-0.9144658937570567,-0.9596828685976846,-0.9595356870468768,-0.9595356870468768
-0.31404579209013606,1.0,0.47390678891450166,0.0650444943516657,-0.10010189188444907,-0.7884589395918735,-0.5979266576396283,-0.5979266576396283
-0.846032264615765,-0.4610044005708849,-0.6558053278333362,-0.7384711504365006,-0.8260953377578277,-0.9277895400693725,-0.9214279641067357,-0.9214279641067357
-0.9776072617460332,-0.8259544481446242,-0.9516785968074597,-0.9980074635686665,-0.9466031448792444,-0.9873868192260913,-0.9739303022958035,-0.9739303022958035
-0.3236792611102771,0.13381600856327314,1.0,0.21885817530943408,-0.14636631509376807,-0.23870444614622277,-0.6722220600682992,-0.6722220600682992
-0.9374575058939877,-0.6784758563273073,-0.9122658023814063,-0.6465274142618328,-0.7668052763473137,-0.8211631154556511,-0.9951561098117647,-0.9951561098117647
-0.9898279043893652,-0.9410680304471931,-0.9747473872125068,-0.9412032893737019,-0.9498526698427561,-0.8854452903283931,-0.992648505145285,-0.992648505145285
-0.9817396755878536,-0.9925963368220743,-0.9372064405428359,-0.9070768815116259,-0.8706799217910941,-0.9309878823370422,-0.9940558601934256,-0.9940558601934256
-0.9786315352623818,-0.913490128449096,-0.9535504445638422,-0.9307509160601813,-0.9447856139674496,-0.8342267669714852,-0.9904810007068501,-0.9904810007068501
-0.9855012317772028,-0.9910353235014272,-0.9343813369845919,-0.9384677732561084,-0.9586924792773938,-0.916302536150277,-0.9926611954523016,-0.9926611954523016
-0.9810244501152308,-0.9543886774500476,-0.9684039031492105,-0.9571435808243698,-0.9684961308622256,-0.8774269111221227,-0.9890000418780132,-0.9890000418780132
-0.9455810544719252,-0.7181701950523312,-0.7369360625335806,-0.6230222387328819,-0.7628122160107951,-0.5120951394206946,-0.9510636380825961,-0.9510636380825961
-0.9668788796566917,-0.9940978829686014,-0.9832400298109087,-0.9251279107073505,-0.931925205849145,-0.9607639983783053,-0.9769632856727702,-0.9769632856727702
-0.9917969819251045,-0.9585662464319695,-0.907326204135397,-0.9309366609817463,-0.9637319968055518,-0.9302671291499617,-0.9746498427036445,-0.9746498427036445
-0.9826756496631376,-0.9757225261655567,-0.9811082031994731,-0.9547626686479458,-0.9663206014375018,-0.9682868597684581,-0.9967347840046294,-0.9967347840046294
-0.9911435660612269,-0.9852818744053282,-0.9304469903114547,-0.9663970550986981,-0.9407925536309311,-0.9368440019820713,-0.997914982557173,-0.997914982557173
-0.9820752134638988,-0.964587297811608,-0.9476229266686309,-0.9266645277857517,-0.8813372621375265,-0.9546375962881211,-0.9982487376317095,-0.9982487376317095
-0.9785785555977431,-0.9870658896289248,-0.9893062030954816,-0.9579203323145505,-0.9525514278632996,-0.9458083697463849,-0.9951078866451016,-0.9951078866451016
-0.9743578423148581,-0.9789932207421503,-0.9613498102154359,-0.9129869471977846,-0.9619144658937571,-0.9813054642100996,-0.989951814904258,-0.989951814904258
-0.9915585734342302,-0.9710097526165556,-0.8566476593237083,-0.9200621401192145,-0.960620163577782,-0.801477544033515,-0.9940165202416742,-0.9940165202416742
-0.9822076626254956,-0.985936013320647,-0.9737941314106453,-0.9215818712956553,-0.9377082587503098,-0.9545024550655435,-0.9802488061593674,-0.9802488061593674
-0.9871612612692162,-0.9916894624167459,-0.9741927656550601,-0.9468600665304537,-0.9440696169415912,-0.9436010631109509,-0.9980444236887424,-0.9980444236887424
-0.9948168228095117,-0.9695230732635585,-0.9730141948454859,-0.9388054912953175,-0.9230853964145072,-0.923510068021082,-0.9967373220660327,-0.9967373220660327
-0.9651923603323591,-0.9905595861084682,-0.9649548503388391,-0.925262997923034,-0.9461349929777215,-0.9158971124825442,-0.9910317600313704,-0.9910317600313704
-0.9642387263688621,-0.9399678877259753,-0.9823907655510685,-0.9083602100606204,-0.9216258640156418,-0.9493670886075949,-0.9959264114476721,-0.9959264114476721
-0.9852363334540092,-0.967218720266413,-0.9372064405428359,-0.9768325425102582,-0.9481177539724066,-0.9543222667687734,-0.996143415697656,-0.996143415697656
-0.9343758554008353,-0.8949958372978116,-0.9895835138742048,-0.9136117255703213,-0.9399939415636274,-0.8927429163475832,-0.9860355861589359,-0.9860355861589359
-0.992450397788982,-0.9889093720266413,-0.9714716536388374,-0.9566201178635957,-0.9749401040949522,-0.927834587143565,-0.9942538289828846,-0.9942538289828846
-0.9812451987178921,-0.9818625118934349,-0.9815241693675582,-0.9573968693537765,-0.9897557348607936,-0.8953556466507501,-0.993931495184663,-0.993931495184663
-1.0,-0.9825612511893435,-0.9567395185191604,-0.9557420509616521,-0.9184314157464268,-0.9103563223568629,-0.9937512928250273,-0.9937512928250273
-0.9958234364376474,-0.956782231208373,-0.9697037974244761,-0.9428412218638659,-0.9495222096769752,-0.9029235551150953,-0.989090143057831,-0.989090143057831
-0.9808037015125695,-0.956722764034253,-0.9761166091824531,-0.9684233633339525,-0.925316002533528,-0.8885084913734853,-0.9970710771405693,-0.9970710771405693
-0.9656868372023205,-0.9840776641294006,-0.9969842452813837,-0.9747555765691225,-0.9434362349571779,-0.9944141628001262,-0.9933553552461095,-0.9933553552461095
-0.9870641318840452,-0.9742209800190295,-0.9665147234691578,-0.9589166005302173,-0.9584170958059097,-0.9590071624847967,-0.9880838017114149,-0.9880838017114149
-0.9566008247167795,-0.994246550903901,-0.9963602960292562,-0.9528376758244541,-0.941949164211164,-0.971845578629668,-0.9818680893346853,-0.9818680893346853
-0.673698245490106,-0.40283063748810655,-0.448376865348285,-0.6889447999864913,-0.9306859802274667,-0.9385557908013874,-0.838127519819087,-0.838127519819087
-0.8095734254002172,-0.7785145099904852,-0.625058495242387,-0.6689350061633542,-0.6900559028447113,-0.6111086084958781,-0.8360754971745031,-0.8360754971745031
-0.9811480693327211,-0.9446360608943863,-0.9765152434268679,-0.9406291687070465,-0.886955084955801,-0.9236902563178522,-0.9904733865226402,-0.9904733865226402
-0.9844239785962154,-0.9690473358705994,-0.9717489644175608,-0.9381131693149389,-0.9637044584584034,-0.9013018604441642,-0.9957995083775062,-0.9957995083775062
-0.9940221278399308,-0.9830518553758325,-0.9531171464720869,-0.9286232924131642,-0.9445653071902624,-0.878643182125321,-0.9763325774140453,-0.9763325774140453
-0.9827904389365215,-0.9761090627973359,-0.9466176750957589,-0.9138143563938468,-0.8849447856139674,-0.9583314563719086,-0.9842690954222255,-0.9842690954222255
-0.9525743702042366,-0.9697312083729781,-0.9613151463680953,-0.9559109099812566,-0.8692479277393771,-0.9374296139465742,-0.988522886334189,-0.988522886334189
-0.888177587835869,-0.9047335870599429,-0.8973603480250273,-0.9573462116478951,-0.8948861289345413,-0.8468849948195865,-0.9818338255057405,-0.9818338255057405
-0.9833378954711217,-0.9726302331113226,-0.9528398356933636,-0.8139680181016868,-0.9381488723046842,-0.9618901752331186,-0.9887157790008414,-0.9887157790008414
-0.9885387325498229,-0.98959324452902,-0.9942458013414909,-0.8191182181996252,-0.9680279789607028,-0.9596378215234921,-0.9889264380973168,-0.9889264380973168
-0.9708700143928088,-0.9776403425309229,-0.9417647364681005,-0.9731514158828793,-0.9483931374438906,-0.918509842785711,-0.9802005829927043,-0.9802005829927043
-0.9825432005015409,-0.9898311132254995,-0.949702757509056,-0.9477212475304368,-0.9628507696968028,-0.9593224920041443,-0.9962055982020374,-0.9962055982020374
-0.9664638722836885,-0.9616288058991437,-0.9747473872125068,-0.920416744060384,-0.9650262991215267,-0.9196360196405243,-0.9872221298649878,-0.9872221298649878
-0.9469232059761061,-0.8972258563273073,-0.9914726935542576,-0.944040120903058,-0.970699198634098,-0.8783278526059732,-0.9804569271944397,-0.9804569271944397
-0.9905254699737751,-0.978145813510942,-0.9024732655077388,-0.9548639840597085,-0.9467408366149863,-0.9826568764358755,-0.9956776814301468,-0.9956776814301468
-0.9821723428490697,-0.9502111084681256,-0.9558902542593203,-0.9470964691579,-0.9100597582133121,-0.9200864903824497,-0.9878350716938895,-0.9878350716938895
-0.9615455934163937,-0.9810597050428164,-0.9340866942821984,-0.888823221492376,-0.9447856139674496,-0.946484075859273,-0.9984403612676601,-0.9984403612676601
-0.8425267768055028,-0.617700404376784,-0.863199126471047,-0.9011499299235068,-0.577066064494809,-0.8488670660840578,-0.949299685407289,-0.949299685407289
-0.9471704444110869,-0.8715063035204567,-0.9349186266183683,-0.8203171172388173,-0.7745160135488668,-0.7568809405829091,-0.9945241325223381,-0.9945241325223381
-0.9446804001730669,-0.9774768078020932,-0.9886995857670243,-0.887219060806133,-0.6722110538925454,-0.9389161673949277,-0.982286869466233,-0.982286869466233
-0.810659508525311,-0.6712803282588011,-0.9755793195486767,-0.8898194897080427,-0.7215597719824856,-0.8524708320194603,-0.9129013468222836,-0.9129013468222836
-0.5821847047708189,-0.7444398192197907,-0.3259094926945941,-0.4775670792455379,-0.32690771899870574,0.11680706338123348,-0.5314002611665184,-0.5314002611665184
-0.675216995876416,-0.5235936013320647,-0.5496299634296411,-0.4381553840698401,-0.03172417591496157,-0.417316095319609,-0.6953399923604352,-0.6953399923604352
-0.6658925749000009,-0.6275570884871551,-0.8014454824340953,-0.8451225072187231,-0.2783025362817724,-0.3442947880535159,-0.9064927417789018,-0.9064927417789018
-0.9926358266152175,-0.9673079210275928,-0.9639495987659671,-0.8989885344725689,-0.9799245449288134,-0.9562142438848596,-0.9971484880133705,-0.9971484880133705
-0.9882738342266294,-0.9396556850618458,-0.9638282753002756,-0.951453031863697,-0.9712499655770661,-0.9281499166629128,-0.990451813000712,-0.990451813000712
-0.9726271732699932,-0.9686756660323501,-0.9675373069657002,-0.9834687019807163,-0.9042767053121472,-0.927834587143565,-0.994610426610051,-0.994610426610051
-0.9866314646228289,-0.9534520694576594,-0.9888209092327157,-0.9592205467655055,-0.8899843031421254,-0.8271093292490652,-0.9573428019944087,-0.9573428019944087
-0.9993819039125482,-0.9774619410085633,-0.9813161862835156,-0.9257864608838081,-0.9067276182083551,-0.9164827244470471,-0.9904708484612368,-0.9904708484612368
-0.984706536807622,-0.9500475737392959,-0.9800509558555904,-0.8612823153948768,-0.9577010987800512,-0.9667102121717195,-0.9958502696055725,-0.9958502696055725
-0.9857043204916512,-0.920299119885823,-0.9696691335771357,-0.9162965839820334,-0.9648886073857847,-0.9038244965989459,-0.995639610509097,-0.995639610509097
-0.9771304447642847,-0.9649589676498573,-0.9779711250151655,-0.9737761942554162,-0.9363864180871864,-0.9557187260687419,-0.99111551605768,-0.99111551605768
-0.9939868080635049,-0.9868428877259753,-0.9469816454928333,-0.9389068067070803,-0.9453914576047145,-0.9559439614397045,-0.9969162553949668,-0.9969162553949668
-0.9648656524004203,-0.9403990247383445,-0.9869317295526631,-0.8958139849040037,-0.9422245476826481,-0.9383756025046173,-0.9967030582370879,-0.9967030582370879
-0.974198903320942,-0.946866079923882,-0.9675199750420299,-0.9458975701187079,-0.9619420042409055,-0.9586467858912564,-0.995878188281009,-0.995878188281009
-0.871639102524481,-0.8598061370123692,-0.8541171984678579,-0.7775957852788706,-0.7929667061382976,-0.718951304112798,-0.9441842226488986,-0.9441842226488986
-0.9932627526467758,-0.9727640342530923,-1.0,-0.9570253795106466,-0.9521108143089252,-0.9723410964457858,-0.9982043215571514,-0.9982043215571514
-0.9632762624612586,-0.9107100380589914,-0.9777111461601123,-0.9351919082757806,-0.9526891195990417,-0.9426100274787153,-0.9918858176935874,-0.9918858176935874
-0.9849890950190285,-0.97917162226451,-0.9699984401268696,-0.9744685162357948,-0.9496874397598656,-0.8053065453398802,-0.9900546063910924,-0.9900546063910924
-0.9759472322540198,-0.925041627021884,-0.7501429883702793,-0.9459144560206684,-0.9407099385894858,-0.9596828685976846,-0.9684722012479647,-0.9684722012479647
-0.9849449452984963,-0.9318357516650808,-0.9754060003119747,-0.9884162712551291,-0.9325310494864099,-0.9604937159331501,-0.9970241230046079,-0.9970241230046079
-0.9918852813661689,-0.9836465271170314,-0.935386588557464,-0.9653839009810709,-0.9285104508027429,-0.9210775260146853,-0.9945634724740896,-0.9945634724740896
-0.947620771560516,-0.9790675547098002,-0.9571034889162349,-0.8574323297478935,-0.9493845179412331,-0.9314383530789675,-0.9838414320757662,-0.9838414320757662
-0.9888831003699746,-0.9542846098953378,-0.9732048460058582,-0.9466574357069283,-0.9659075262302756,-0.9336456597144016,-0.9945292086451447,-0.9945292086451447
-0.9883797935559068,-0.9820409134157945,-0.9782311038702185,-0.9392276388443289,-0.9606752402720788,-0.9774764629037344,-0.9945203254302332,-0.9945203254302332
-0.9872672205984936,-0.9649887012369173,-0.9906580931417578,-0.9203323145505817,-0.9124280560680748,-0.8894094328573359,-0.9809150472777388,-0.9809150472777388
-0.9815630767057244,-0.9388826117982874,-0.9703277466766036,-0.9474848449029905,-0.9180458788863493,-0.9028785080409027,-0.9953807282459585,-0.9953807282459585
-0.9770068255467943,-0.9785174833491912,-0.96086451635267,-0.929619560628831,-0.9512846638944731,-0.8935988107572413,-0.9966053428730601,-0.9966053428730601
-0.9813953077677018,-0.8826266650808754,-0.9377263982529421,-0.9663295114908563,-0.9560763362982954,-0.8811658182801028,-0.9819023531636301,-0.9819023531636301
-0.9987461479368835,-0.97917162226451,-0.979271019290431,-0.9197750797858868,-0.921295403849861,-0.9203567728276049,-0.9940952001451772,-0.9940952001451772
-0.9921854994657884,-0.9930423406279734,-0.9758912941747404,-0.9641850019418787,-0.9188995676479498,-0.9554033965493941,-0.9985964520439643,-0.9985964520439643
-0.9593027876133544,-0.8959027117031398,-0.9685078946912318,-0.9307678019621418,-0.9447305372731528,-0.9092751925762421,-0.9908718621629613,-0.9908718621629613
-0.9874349895365162,-0.9710394862036156,-0.9382290240393781,-0.9459819996285102,-0.9599867815933688,-0.911212216766521,-0.9916256663997473,-0.9916256663997473
-0.8810518229419608,-0.9601569933396765,-0.9767925542055913,-0.9588828287262964,-0.9437942334701072,-0.9209874318663003,-0.9784366303173972,-0.9784366303173972
-0.9946843736479148,-0.9267364414843007,-0.9745567360521344,-0.92995727866804,-0.9561314129925922,-0.8864813730348213,-0.9900368399612692,-0.9900368399612692
-0.8742880857564171,-0.9179799000951475,-0.9712636705547949,-0.9692845443339356,-0.9740313386390549,-0.8523807378710753,-0.9172833098351149,-0.9172833098351149
-0.6237560816240033,-0.6732576117982874,0.025217948940152946,-0.19032100099626825,-0.6064219425550079,-0.5571422136132258,-0.7273855556387476,-0.7273855556387476
-0.7922049253428226,-0.7904822787821123,-0.767856214361232,-0.5750662771651948,0.004598903973783486,-0.7037253930357223,-0.3566775761005986,-0.3566775761005986
-0.9384111398574847,-0.9054471931493815,-0.879179160094979,-0.674811300045592,-0.467766364662793,-0.5825938105320059,-0.9810647929005346,-0.9810647929005346
-0.8645221675746793,-0.7824690770694577,-0.7809764805795796,-0.8155215210820486,-0.6684383003332139,-0.7816117843146088,-0.9429228061314487,-0.9429228061314487
-0.8328491580648294,-0.94793648905804,-0.8182747803178675,-0.8010840749058611,-0.7144824167653457,-0.7848551736564711,-0.9235815092074523,-0.9235815092074523
-0.9877705274125614,-0.9724964319695528,-0.9109485761824705,-0.8404282264737171,-0.8818604907333462,-0.8799495472769043,-0.9666790608665196,-0.9666790608665196
-0.9648656524004203,-0.8678936726926736,-0.8692133039846093,-0.9078874048057277,-0.9273813785696583,-0.9104914635794406,-0.9473161904205949,-0.9473161904205949
-0.956318266505373,-0.9446063273073264,-0.9775898226944209,-0.9782847300788572,-0.9462451463663151,-0.9469795936753908,-0.9760990757649399,-0.9760990757649399
-0.9239741812434328,-0.8728443149381542,-0.9389223009861865,-0.9459482278245892,-0.8691928510450803,-0.905356097121492,-0.9159508275983721,-0.9159508275983721
-0.9689539165217084,-0.916166151284491,-0.9717662963412309,-0.8758379628847874,-0.8813648004846749,-0.9542321726203883,-0.9933096701408497,-0.9933096701408497
-0.9238947117464746,-0.9241793529971456,-0.7301939442258696,-0.8450380777089208,-0.7865778095998678,-0.7350331095995315,-0.9426728070832218,-0.9426728070832218
-0.9603447210179159,-0.9735073739295909,-0.9475882628212905,-0.9188632410800223,-0.8815851072618621,-0.8998603540700032,-0.9951193079214166,-0.9951193079214166
-0.9617751719631614,-0.9856386774500476,-0.9345893200686344,-0.9430438526873913,-0.8907278385151323,-0.9399972971755485,-0.9964302166362311,-0.9964302166362311
-0.9948168228095117,-0.9821003805899143,-0.9649895141861795,-0.961027338275274,-0.9522485060446672,-0.9923870444614622,-0.9953566166626269,-0.9953566166626269
-0.9399652100202206,-0.7440384157944815,-0.6529282285040816,-0.6991101129666841,-0.6260292457246717,-0.24131717644938966,-0.9607082714152103,-0.9607082714152103
-0.979629318946411,-0.931746550903901,-0.9512279667920343,-0.959541378902754,-0.9161457329331093,-0.9490067120140547,-0.9586042185118585,-0.9586042185118585
-0.9366893007567262,-0.7433694100856327,-0.9716969686465501,-0.8800594383749007,-0.9173023435133423,-0.881706383170413,-0.9227680605276883,-0.9227680605276883
-0.899638855286046,-0.9321776879162702,-0.9285404787077318,-0.9646071494908901,-0.8726626827857792,-0.9284652461822605,-0.9663516509454914,-0.9663516509454914
-0.9986136987752867,-0.9509544481446242,-0.9842799452311212,-0.8925718917275967,-0.9504309751328726,-0.9586918329654489,-0.9964149882678112,-0.9964149882678112
-0.970287238081783,-0.9938451474785919,-0.9885782623013328,-0.8759899360024316,-0.9506512819100598,-0.9431956394432182,-0.9970545797414477,-0.9970545797414477
-0.9885917122144616,-0.9500624405328258,-0.9714023259441565,-0.946573006197126,-0.9444276154545204,-0.9447272399657642,-0.9948401211670514,-0.9948401211670514
-0.7539359475854518,-0.9394475499524263,-0.7931261590723955,-0.7877610982590635,-0.314185002616143,-0.7802153250146403,-0.9055993441649334,-0.9055993441649334
-0.9733600586308289,-0.9434615842055185,-0.951626601036449,-0.8698772394927475,-0.865557789221491,-0.8726068741835218,-0.985468329435294,-0.985468329435294
-0.9894128970163619,-0.9710543529971456,-0.9330467788619858,-0.9285219770014015,-0.9340181202324236,-0.9329249065273211,-0.9968337683993589,-0.9968337683993589
-0.9805299732452694,-0.9855494766888677,-0.9812121947414943,-0.9663126255888959,-0.9116845206950679,-0.9091400513536646,-0.9971269144914423,-0.9971269144914423
-0.9939338283988662,-0.9777741436726927,-0.9595992859247447,-0.940612282805086,-0.8876160052873626,-0.9258074688049012,-0.961511567849361,-0.961511567849361
-0.9842738695464057,-0.9863225499524263,-0.992755255905853,-0.9545769237263808,-0.9226447828601327,-0.9566196675525924,-0.9905914063778944,-0.9905914063778944
-0.400941272041748,-0.5518256422454805,-0.713901935975874,-0.26706742540652806,-0.6877977583785422,-0.7830082436145772,-0.4879283454504615,-0.4879283454504615
-0.944389012017554,-0.9582540437678402,-0.9741927656550601,-0.9565694601577144,-0.9213504805441577,-0.9638271994233975,-0.9873617232421704,-0.9873617232421704
-0.9901369524330911,-0.8664813273073264,-0.9112085550375236,-0.9339592374326675,-0.8635750282268058,-0.9471597819721609,-0.9820026065890612,-0.9820026065890612
-0.9698104211000345,-0.9460484062797336,-0.8894569908314124,-0.9434660002364026,-0.9122077492908875,-0.8550385152484345,-0.9750039022694076,-0.9750039022694076
-0.8754006587138303,-0.881244053282588,-0.9196145380175745,-0.8975194610020094,-0.8517886156472889,-0.8544979503581243,-0.8342772806702512,-0.8342772806702512
-0.9846358972547704,-0.901507492863939,-0.967277328110647,-0.9474679590010301,-0.9190372593836917,-0.7855759268435515,-0.9833325507644006,-0.9833325507644006
-0.9876469081950712,-0.9710989533777354,-0.9857531587430889,-0.9631718478242516,-0.9479249855423677,-0.9083742510923916,-0.9888414130403057,-0.9888414130403057
-0.9023761379590467,-0.9220088011417698,-0.9417820683917708,-0.962479525843873,-0.9466582215735412,-0.9585116446686788,-0.9718262493924515,-0.9718262493924515
-0.8442839356826871,-0.8839944100856327,-0.8289165814513753,-0.8731024467671941,-0.8488144741552612,-0.8516599846839947,-0.9385383050572143,-0.9385383050572143
-0.8721865590590812,-0.7755857516650808,-0.5858710158240463,-0.5840326911061955,-0.5481507999889846,-0.44533537546736335,-0.894452178481554,-0.894452178481554
-0.9997527615650192,-0.922915675547098,-0.9145016205348632,-0.9177149997467114,-0.9372125685016386,-0.9107166989504032,-0.9936675367987178,-0.9936675367987178
-0.96252571721221,-0.9495867031398668,-0.9772085203736762,-0.9548133263538272,-0.9471539118222124,-0.9382404612820398,-0.9932284521759435,-0.9932284521759435
-0.9982605010110286,-0.8908182683158896,-0.9786297381146334,-0.9678154708633762,-0.9841103736953708,-0.9180593720437857,-0.9866053809439812,-0.9866053809439812
-0.9007955779639915,-0.9763915318744053,-0.9629963429641056,-0.9327265665895543,-0.9561589513397406,-0.8804901121672147,-0.9646676472043888,-0.9646676472043888
-0.8555332844743093,-0.7708581113225499,-0.7658457112154878,-0.5723645328515223,-0.655357585437722,-0.7080048650840127,-0.6758667162434661,-0.6758667162434661
-0.9759207424217005,-0.972347764034253,-0.9250047662790093,-0.9388561490011988,-0.9559661829097018,-0.958196315149331,-0.9667425124016026,-0.9667425124016026
-0.7699093164740267,-0.7752289486203616,-0.9008094008353987,-0.9487512875500245,-0.927711838735439,-0.9084192981665841,-0.9405649470877648,-0.9405649470877648
-0.9619252810129711,-0.9727194338725024,-0.9946271036622355,-0.9815099373533037,-0.986919285104508,-0.9919365737195369,-0.9826675786767309,-0.9826675786767309
-0.9741900733768355,-0.9731357040913415,-0.8750888261088098,-0.9037165870214957,-0.9097017597003828,-0.9022028019280148,-0.9565407745909597,-0.9565407745909597
-0.9225084105217614,-0.9162107516650808,-0.8539958750021664,-0.9504398777460699,-0.8471070966320602,-0.9373395197981891,-0.948147405530182,-0.948147405530182
-0.9825167106692214,-0.9527235965746907,-0.9256980432258176,-0.9626483848634775,-0.9238013934403657,-0.8978332357313392,-0.9931155084434957,-0.9931155084434957
-0.9887065014878456,-0.9795135585156993,-0.9703970743712844,-0.9748231201769643,-0.9683033624321868,-0.971935672778053,-0.9893249137376381,-0.9893249137376381
-0.8868530962199009,-0.9645575642245481,-0.9648335268731476,-0.9156211479036153,-0.9530195797648225,-0.8771115816027749,-0.9690711837391482,-0.9690711837391482
-0.9934393515289048,-0.961985608943863,-0.9818361439936218,-0.8996470846490265,-0.9029548646490237,-0.9685571422136132,-0.9784531277165188,-0.9784531277165188
-0.9112855515624586,-0.8084710989533778,-0.852210686864135,-0.9572448962361324,-0.9163660397102966,-0.9541420784720033,-0.889730115240678,-0.889730115240678
-0.9498547474194489,-0.9591311845861085,-0.21047888105100787,-0.573546545988754,-0.6975463332690772,-0.6891751880715348,-0.31414093601166493,-0.31414093601166493
-0.938181561310717,-0.9617031398667936,-0.9805709135656967,-0.9851741780787221,-0.9814942307162724,-0.9777467453488896,-0.987359185180767,-0.987359185180767
-0.9638766986604975,-0.9591014509990485,-0.9121618108393851,-0.9788757366474731,-0.9935835651144218,-0.9712149195909726,-0.9793731749752221,-0.9793731749752221
-0.7907126647888318,-0.5784372026641293,-0.7915836178657469,-0.8194728221407946,-0.38526147660617405,-0.6225505653407811,-0.9076310623182906,-0.9076310623182906
-0.9916998525399334,-0.9857278782112274,-0.9723902455933584,-0.8846355178061837,-0.9475119103351417,-0.8954006937249426,-0.993494948623292,-0.993494948623292
