alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.8994220498939205,-0.9490002439686483,-0.9598819275889967,-0.9841699295881157,-0.9599400260108185,-0.9789334508594094,-0.9815081675298235,-0.9815081675298235
-0.995259345965323,-0.9798983578504644,-0.9572651193365695,-0.9857915875443225,-0.9692509049942428,-0.9897752313794623,-0.9950071860446821,-0.9950071860446821
-0.9703270173385032,-0.9837674944419819,-0.9835975424757282,-0.9917152603895341,-0.9690520961903263,-0.9709563684442486,-0.9928753581029609,-0.9928753581029609
-0.9707732826102861,-0.9799670814133687,-0.984716322815534,-0.9696086174735745,-0.9759275673257731,-0.9867122080211547,-0.9887383454635814,-0.9887383454635814
-0.18908479040163872,-0.677397851014188,-0.8865228054207119,-0.7997798578318517,-0.7126881435399564,-0.8872410753635963,-0.6738821335165184,-0.6738821335165184
-0.8605530763040456,-0.8038560791145656,-0.8907893406148868,-0.8756700892331994,-0.8479112650038519,-0.9289775231379462,-0.7418281527931552,-0.7418281527931552
-0.9887702099641524,-0.995058775827174,-0.9899309769417476,-0.9904296973465306,-0.991451221431589,-0.9887395328338475,-0.994740467697338,-0.994740467697338
-0.941122247421172,-0.9409252253273819,-0.9783702467637541,-0.980153595375334,-0.9452447419213215,-0.9866020273248127,-0.9466409798349417,-0.9466409798349417
-0.9000292632965103,-0.970854336972246,-0.9955501618122977,-0.9819769102794629,-0.9638167976871909,-0.9907007492287351,-0.9730633657552831,-0.9730633657552831
-0.9946960275074987,-0.982049405369372,-0.9928132584951457,-0.9985463895003949,-0.9974320529494114,-1.0,-0.9915456040403032,-0.9915456040403032
-0.8444143682785865,-0.8451314509949454,-0.9538139664239482,-0.8768128119380914,-0.9037931063047242,-0.9219920669898634,-0.9275984411367958,-0.9275984411367958
-0.7721779208427829,-0.945729002374399,-0.9250606796116505,-0.9656342951249433,-0.9644463588995933,-0.9951961216394888,-0.8129805487490143,-0.8129805487490143
-0.33498427097812566,-0.932561567721917,-0.9468168487055016,-0.854235636143647,-0.9180576379857355,-0.8408990744821507,-0.6114815532602,-0.6114815532602
-0.9017850610871314,-0.8885441256816519,-0.9241441646440129,-0.9284958072159578,-0.9604204806202835,-0.9275011018069634,-0.8221986418471493,-0.8221986418471493
-0.8579120637939863,-0.8276962830861003,-0.8962947512135923,-0.751256154738098,-0.8439847911265004,-0.8218157778757161,-0.7407478475445601,-0.7407478475445601
-0.9315970444070525,-0.8801804680761869,-0.975879854368932,-0.9760196279429311,-0.9638830672884964,-0.9222785368003525,-0.8780828515453354,-0.8780828515453354
-0.9139732240836931,-0.9350562330553465,-0.815578226132686,-0.8753760061841465,-0.9640156064911074,-0.8961877479065667,-0.4541234848383092,-0.4541234848383092
-0.9083839344502158,-0.9365475343703719,-0.9423733313106796,-0.9258574621473104,-0.973641266080733,-0.9879021595416483,-0.9404085971574349,-0.9404085971574349
-0.3724339746872485,-0.7315795080080132,-0.6175730683656958,-0.5086964558791403,-0.7361807172027601,-0.9670118995152049,-0.48951835271678545,-0.48951835271678545
-0.9892164752359354,-0.9771837771157408,-0.9528974514563107,-0.9789436536878015,-0.9711395886314499,-0.9892684001762891,-0.9006387808477039,-0.9006387808477039
-0.7367693320652571,-0.31187783699458116,0.6163974008899675,0.5411716268674274,1.0,-0.35279858968708677,-0.2875166219257832,-0.2875166219257832
-0.6302801960640867,-0.655928609962855,-0.8980140068770226,-0.938242559698859,-0.9351054929215782,-0.969766416923755,-0.7136960830779682,-0.7136960830779682
-0.8624844538737289,-0.941475013830617,-0.9044359324433657,-0.8443292385769742,-0.9329351634788228,-0.9220581754076685,-0.5868897378676732,-0.5868897378676732
-0.699839051869193,-0.8629102367183125,-0.930224767394822,-0.8668139882702875,-0.9016393442622951,-0.9386073159982371,-0.11012013838652668,-0.11012013838652668
-0.9728363450142659,-0.9865507987396098,-0.9379234931229774,-0.9746500411716269,-0.9689361243880417,-0.9890260026443367,-0.9594261909741744,-0.9594261909741744
-0.9522496159192333,-0.9842623040948935,-0.9821311185275081,-0.9906061471759625,-0.985304715910503,-0.9890700749228735,-0.9842655363437328,-0.9842655363437328
-0.8886312093057283,-0.7693568505365592,-0.9076342536407767,-0.9226309509805569,-0.8365791631806095,-0.9340458351696783,-0.8933894145436334,-0.8933894145436334
-0.8901675323725218,-0.9512543768319125,-0.9952214805825242,-0.9784899255549767,-0.9800362826067147,-0.9862714852357867,-0.9853957313551402,-0.9853957313551402
-0.8466603262857562,-0.9180265341676374,-0.9490417677993528,-0.9433175928882316,-0.9233757734905027,-0.9749228735125606,-0.9332666857271145,-0.9332666857271145
-0.597710147048065,-0.8439287886441185,-0.9429358818770226,-0.8812660695380375,-0.7788252056428565,-0.8717276333186426,-0.667212255995886,-0.667212255995886
-0.9479918062769771,-0.968304692788493,-0.9758040048543689,-0.9925470952997126,-0.9944996230916425,-0.9951740855002204,-0.9563387821908897,-0.9563387821908897
-0.7442899992684175,-0.818184941980132,-0.8998091120550162,-0.9245298872401566,-0.8997175258244352,-0.9724768620537682,-0.940562104119935,-0.940562104119935
-0.8986612041846513,-0.739723250212184,-0.8522261832524272,-0.8769640546490329,-0.8549027079415834,-0.950330542089026,-0.9134124789647491,-0.9134124789647491
-0.8112151583875924,-0.7126461664278523,-0.8798859728964401,-0.8087367872687247,-0.8820898118771693,-0.9066108417805201,-0.897549453227388,-0.897549453227388
-0.8806496451825299,-0.8131062706814972,-0.9354836670711975,-0.9256642075722183,-0.9331339722827392,-0.9035698545614809,-0.9853918936810778,-0.9853918936810778
-0.8503109225254225,-0.9498799055738245,-0.9220393406148868,-0.9458383047372578,-0.922514268673531,-0.9544292639929485,-0.9867753751806105,-0.9867753751806105
-0.9483649133074841,-0.9638720229811595,-0.8498432443365695,-0.9599963029559547,-0.9389988319982769,-0.9527324812692817,-0.9770756539876312,-0.9770756539876312
-0.9860853025093277,-0.988179547180444,-0.9910497572815534,-0.9905305258204917,-0.9720673630497271,-0.9947994711326575,-0.9953372260140574,-0.9953372260140574
-0.9978052527617236,-0.9594943320241495,-0.9842296217637541,-0.9922278051321693,-0.9758944325251203,-0.9908550022036139,-0.9913556391742093,-0.9913556391742093
-0.9936864437778916,-0.9860353720178269,-0.9892483313106796,-0.9908918278521854,-0.9828858754628518,-0.9696121639488762,-0.9960548710637457,-0.9960548710637457
-0.9971102494696028,-0.9928596218142334,-0.9959673341423948,-0.9870267363503453,-0.99885684937748,-0.9994270603790216,-0.9858984666573283,-0.9858984666573283
-0.9432584680664277,-0.9473714955278142,-0.9645213895631068,-0.983430520779068,-0.9847745591000588,-0.9794843543411195,-0.9800824716156032,-0.9800824716156032
-0.9849220864730411,-0.9678442449170335,-0.962549302184466,-0.9724738266086342,-0.8754297169459654,-0.9724548259144998,-0.9594453793444869,-0.9594453793444869
-0.9550881556807375,-0.996543204785909,-0.9698055724110033,-0.9907237803955837,-0.9766565329401337,-0.9783825473776995,-0.9927583090440546,-0.9927583090440546
-0.9599165996049455,-0.9766958398191196,-0.9846467940938511,-0.9742299225301225,-0.9201782652275118,-0.9776112825033054,-0.9799040197716967,-0.9799040197716967
-0.9533250420659888,-0.9341696990938798,-0.856322057038835,-0.9508965331809703,-0.9207912590395878,-0.8818422212428383,-0.8926180420570701,-0.8926180420570701
-0.9678250054868681,-0.9947907539318468,-0.9957461063915858,-0.9901692237887979,-0.9952451561063296,-0.9920890260026444,-0.9481165655119745,-0.9481165655119745
-0.942739044553369,-0.999202806670309,-0.9881927588996764,-0.9900179810778564,-0.9897282117976458,-0.9803657999118555,-0.919372386783818,-0.919372386783818
-0.9230741092984125,-0.9932994526168215,-0.9807152609223301,-0.9688271968003764,-0.9041575891119045,-0.9797047157338035,-0.8520557460534319,-0.8520557460534319
-0.8977759894652133,-0.6245563034969985,-0.8959028620550162,-0.883820390878384,-0.8256446789652001,-0.8682018510356986,-0.8871819767475329,-0.8871819767475329
-0.98025459067964,-0.9108999006944516,-0.9074067050970873,-0.8907607508360361,-0.8519537106834881,-0.9763992948435434,-0.8314359233155969,-0.8314359233155969
-0.8919452776355257,-0.9414062902677126,-0.9011680825242718,-0.952400557917556,-0.9122424804711768,-0.8949316879682679,-0.8429297571327969,-0.8429297571327969
-0.8088887263150194,-0.8254215331539648,-0.8448371763754046,-0.9139428974742467,-0.7595407516629529,-0.879352137505509,-0.9053111490188027,-0.9053111490188027
-0.9540419928304924,-0.9075874249624598,-0.7971404733009708,-0.9133295242576503,-0.8722487760833009,-0.8507933010136624,-0.7043436713876454,-0.7043436713876454
-0.8881117857926696,-0.9624494452290384,-0.9679156553398058,-0.9835901658628396,-0.9675444627606259,-0.9783384750991626,-0.9746655946763786,-0.9746655946763786
-0.9873070451386349,-0.9817951281866257,-0.9762274979773463,-0.9920681600483977,-0.9655398073211342,-0.9336491846628471,-0.9921097421274914,-0.9921097421274914
-0.9680956909795888,-0.9836163026035922,-0.9864545408576052,-0.9809518207941923,-0.9682568609746601,-0.9753415601586602,-0.9823371051273244,-0.9823371051273244
-0.9958738751920404,-0.9867775864971944,-0.9878703984627831,-0.9763641252289647,-0.9911530082257143,-0.9861172322609079,-0.9968569449428091,-0.9968569449428091
-0.8780159484965981,-0.9849839015053896,-0.9807847896440129,-0.9897154956559733,-0.9728957330660459,-0.9573159982371089,-0.9824599106973245,-0.9824599106973245
-0.9849952447143171,-0.9965844389236516,-0.9939952467637541,-0.986228510931487,-0.9610003396317067,-0.967562802996915,-0.9894310456318635,-0.9894310456318635
-0.9318384666032629,-0.9696448022651286,-0.9879968143203883,-0.9948241383366663,-0.9925115350524772,-0.9784266196562362,-0.9827036030002936,-0.9827036030002936
-0.8971248811178579,-0.9857742224787902,-0.9776623179611651,-0.9225889391164065,-0.9458246009327447,-0.9189070074922874,-0.903737702653176,-0.903737702653176
-0.8562440558928963,-0.6902903914150524,-0.8321323826860841,-0.7560875191153982,-0.7999486410589882,-0.8372410753635963,-0.3481864111799121,-0.3481864111799121
-0.8338283707659668,-0.8398672260764687,-0.9146124089805825,-0.9211773404809518,-0.9038262411053769,-0.8725870427501101,-0.9393033470274336,-0.9393033470274336
-0.9925524910381155,-0.9827297686421255,-0.9619551476537217,-0.9500226864066412,-0.9640487412917602,-0.9721242838254738,-0.9398214330258716,-0.9398214330258716
-0.878747530909357,-0.8762700973469268,-0.6048050667475728,-0.8312467440805283,-0.8358833323669017,-0.9596738651388277,-0.960427823904488,-0.960427823904488
-0.9918940668666325,-0.9784551630294721,-0.9849501921521036,-0.9928579830944259,-0.9756293541198983,-0.9666152490083737,-0.9866314624032666,-0.9866314624032666
-0.9978930426512547,-0.9953061806536299,-0.9763286306634305,-0.9800275597828827,-0.9460234097366612,-0.9880564125165271,-0.9846435472388895,-0.9846435472388895
-0.9567781110542103,-0.9570615178973338,-0.9798050667475728,-0.9464264708353639,-0.9711395886314499,-0.9861392684001763,-0.9339382786880528,-0.9339382786880528
-0.9744458263223352,-0.9600853546651272,-0.9826367819579288,-0.944031794578789,-0.9861827881278009,-0.9944248567650947,-0.9920138002759288,-0.9920138002759288
-0.9487233886897359,-0.9789705897512551,-0.978344963592233,-0.9694573747626329,-0.9737903726836703,-0.977589246364037,-0.9937081333745243,-0.9937081333745243
-0.9891945277635525,-0.986303393913154,-0.9696033070388349,-0.9720285008486397,-0.9579685053719795,-0.9835169678272366,-0.9708969987469994,-0.9708969987469994
-0.9708757041480722,-0.986647011727676,-0.9659309263754046,-0.9899675668408758,-0.9844100762928785,-0.9833627148523578,-0.9972234428157782,-0.9972234428157782
-0.9590825956544005,-0.9914988952687264,-0.9828200849514563,-0.9577360646646613,-0.97456904049901,-0.9662406346408109,-0.9843000754102953,-0.9843000754102953
-0.978623161899188,-0.9765721374058917,-0.9535548139158576,-0.9657939402087149,-0.9724152784565809,-0.934420449537241,-0.9874987767413925,-0.9874987767413925
-0.9863706196503036,-0.9968730778878501,-0.9668221581715211,-0.9808593946930613,-0.9127229350806418,-0.9913838695460555,-0.9938846663813996,-0.9938846663813996
-0.9847172433974687,-0.9540101917043787,-0.9860310477346278,-0.9600971314299158,-0.9891483527862226,-0.970647862494491,-0.9960587087378082,-0.9960587087378082
-0.9917843295047187,-0.9833070465705224,-0.9845709445792881,-0.9468970037138488,-0.9604536154209362,-0.9774349933891582,-0.964963954646368,-0.964963954646368
-0.9629380349696394,-0.9662292411887802,-0.9747168284789643,-0.9803048380862756,-0.9606855590255056,-0.9839576906126046,-0.9931056185467112,-0.9931056185467112
-0.999378154949155,-0.9853550087450734,-0.9680231088187702,-0.9752045977784126,-0.9778825205642857,-0.9828558836491846,-0.991017923856709,-0.991017923856709
-0.9695515399809789,-0.9848464543795808,-0.9928891080097088,-0.9932024803804594,-0.9682899957753129,-0.9841339797267519,-0.9964962035809337,-0.9964962035809337
-0.9335869485697563,-0.9588414581765577,-0.973484273867314,-0.9765321726855664,-0.9448636917138147,-0.975055090348171,-0.9587181401096423,-0.9587181401096423
-0.8878923110688419,-0.2947862869002581,-0.5055749393203883,-0.7222007494916565,-0.8130534547171531,-0.8684001762891141,-0.4317536827279722,-0.4317536827279722
-0.7303021435364694,-0.7149346610725686,-0.8025763551779935,-0.8093669652309812,-0.9499830184146655,-0.9774349933891582,-0.33344206743177096,-0.33344206743177096
-0.8891579486429146,-0.9691431202559265,-0.9804624292071198,-0.9616263632849917,-0.983333195271664,-0.9884750991626267,-0.875674711071114,-0.875674711071114
-0.9803643280415539,-0.9836300473161731,-0.9894000303398058,-0.9847160838220713,-0.9925612372534564,-0.99779638607316,-0.9142529295844375,-0.9142529295844375
-0.9910307996195772,-0.9522371237814453,-0.9892293689320388,-0.9925639000453728,-0.9911530082257143,-0.9921110621419127,-0.9802724364816972,-0.9802724364816972
-0.7008632672470554,-0.8031482264166503,-0.8320628539644013,-0.8902566084662309,-0.8480935064074421,-0.9160423093873953,0.28242402844484005,0.28242402844484005
-0.9357231692150121,-0.7757069077489254,-0.9113635214401294,-0.8145596316399751,-0.8265890207838037,-0.8862935213750551,-0.7608419089358321,-0.7608419089358321
-0.9236081644597264,-0.990914744984039,-0.9923012742718447,-0.9748180886282286,-0.9763251849336061,-0.9847509916262671,-0.9893351037803009,-0.9893351037803009
-0.7571219547882069,-0.5130385779720363,0.417039593446602,1.0,-0.4102833853825827,-0.6340237990304098,-0.46432210365941406,-0.46432210365941406
-0.8537932548101543,-0.8897880221702213,-0.9395605784789645,-0.9052548439679365,-0.8695151550294485,-0.9408329660643455,-0.8811338024250263,-0.8811338024250263
-0.9713366010681104,-0.947275282539748,-0.8964148462783171,-0.9041541331271952,-0.9146116187178489,-0.8727412957249889,-0.9412183463846232,-0.9412183463846232
-0.9809422781476334,-0.9693699080135111,-0.9893684263754046,-0.9824894550220983,-0.963468882280337,-0.9788673424416042,-0.9806907429545101,-0.9806907429545101
-0.9633184578242739,-0.9787919084877036,-0.9823523462783171,-0.9871023577058161,-0.9762092131313215,-0.9920449537241075,-0.9889436610259255,-0.9889436610259255
-0.9311288316628868,-0.9777060761938142,-0.9361726334951457,-0.984010284504344,-0.9815439160364151,-0.9763331864257382,-0.963678333835429,-0.963678333835429
-0.9506840295559295,-0.9482236677078286,-0.9951519518608414,-0.9779185642025308,-0.9938534944789138,-0.9927501101806964,-0.9924052430303042,-0.9924052430303042
-0.9672470553807886,-0.9857604777662093,-0.9277217334142395,-0.9759440065874603,-0.9623920012591224,-0.9524680475980608,-0.968922515441841,-0.968922515441841
-0.9572463237983759,-0.9829084499056769,-0.9811008292880259,-0.9726754835565564,-0.9670143059501818,-0.9861392684001763,-0.9778489453112258,-0.9778489453112258
-0.5855878264686517,-0.8103642005216118,-0.8273475424757282,-0.9421412606920194,-0.9351220603219046,-0.9779418245923315,-0.6046927078436302,-0.6046927078436302
-0.9822737581388543,-0.9831489823758423,-0.9858098199838188,-0.9921857932680189,-0.9958084477174264,-0.9999338915821948,-0.9814122256782609,-0.9814122256782609
-0.9039578608530251,-0.9102813886283121,-0.8760808555825242,-0.895768565042768,-0.928561369792659,-0.9347289554869986,-0.8499258369487421,-0.8499258369487421
-0.8721925524910381,-0.9525876139522578,-0.9387515169902912,-0.9658275497000353,-0.97552994971794,-0.9924856765094755,-0.9629530134376157,-0.9629530134376157
-0.6417514082961446,-0.7565673954800513,-0.8908019822006472,-0.9164720116961029,-0.9653741333178705,-0.9900396650506831,-0.9029567359814563,-0.9029567359814563
-0.01739702977540425,-0.7990248126423867,-0.7909840210355987,-0.8294738434133799,-0.824236449937458,-0.9389158219479947,-0.6830023659260596,-0.6830023659260596
-0.951847245592216,-0.9612124210967593,-0.9767205198220065,-0.9611054161695263,-0.9680249173700909,-0.9745923314235346,-0.8857620373444063,-0.8857620373444063
-0.9752213036798595,-0.9749846231028001,-0.9871940736245954,-0.9686843564622649,-0.9629221580695665,-0.9818201851035698,-0.991148404774834,-0.991148404774834
-0.8618113980539908,-0.9326165465722405,-0.7490518810679612,-0.9222024299662225,-0.836860808986158,-0.9596738651388277,-0.9228147804178843,-0.9228147804178843
-0.8858731436096277,-0.9401417767102718,-0.9471644923139159,-0.943930966104828,-0.8950289515320704,-0.9521154693697664,-0.8832867375740912,-0.8832867375740912
-0.978250054868681,-0.993979815889575,-0.9838566949838188,-0.957904112121263,-0.9745856078993365,-0.9936976641692375,-0.9744257400474721,-0.9744257400474721
-0.8608457092691492,-0.9737544713268115,-0.9614115594660194,-0.9769018770900902,-0.9859177097225789,-0.9936095196121639,-0.9722094832763759,-0.9722094832763759
-0.9738898236886385,-0.9542850859559963,-0.9722770024271845,-0.9859764397465844,-0.9910204690231033,-0.9960775672102248,-0.980362621822166,-0.980362621822166
-0.9693832760260443,-0.6617563680971477,-0.8660434364886731,-0.9071453778547062,-0.8485408262162543,-0.9645218157778757,-0.9025537802048934,-0.9025537802048934
-0.8463676933206525,-0.9650265788379533,-0.9236321804207119,-0.9463508494798931,-0.9591944929961315,-0.9584398413397973,-0.8831063668931534,-0.8831063668931534
-0.7769697856463531,-0.9223492462743239,-0.8772059567152104,-0.9335456332868401,-0.8895617094243656,-0.8897091229616572,-0.9025134846272371,-0.9025134846272371
-0.9019240617455556,-0.8457362183485041,-0.919213946197411,-0.9350160485321055,-0.9314275300491224,-0.9621419127368885,-0.8318810935068474,-0.8318810935068474
-0.9540858877752579,-0.9449661708261603,-0.9861005764563107,-0.9736165493135261,-0.9555827997249812,-0.9843323049801674,-0.992860007406711,-0.992860007406711
-0.7435876801521691,-0.761597960284653,-0.9373483009708737,-0.75240727981582,-0.8639319411194593,-0.9685764654032614,-0.914013074955531,-0.914013074955531
-0.9433974687248519,-0.9781459069964024,-0.903955552184466,-0.8730737560287025,-0.894266851117057,-0.9340237990304099,-0.8959875198839488,-0.8959875198839488
-0.9624917696978564,-0.9904474247562891,-0.9826557443365695,-0.9799351336817518,-0.9791913451900695,-0.9879021595416483,-0.9754561555332544,-0.9754561555332544
-0.9276391835540274,-0.9624700622979098,-0.962207979368932,-0.9820189221436133,-0.9797049346001873,-0.9562362274129572,-0.9967744349504652,-0.9967744349504652
-0.9700929109664204,-0.9777954168255899,-0.9925414644012945,-0.9718520510192078,-0.9715040714386302,-0.9800352578228294,-0.988385279449831,-0.988385279449831
-0.9695661716292341,-0.9792867181406153,-0.9950824231391586,-0.9807837733375906,-0.9915506258335474,-0.9899735566328779,-0.992631665799992,-0.992631665799992
-0.9366303314068329,-0.9748609206895722,-0.8693555319579288,-0.8974826491001059,-0.9008441090466289,-0.9276773909211107,-0.9360797008149301,-0.9360797008149301
-0.9026922232789524,-0.9779672257328509,-0.945995145631068,-0.9843211722990572,-0.9962889023268914,-0.971859850154253,-0.8494231016465541,-0.8494231016465541
-0.8639476186992465,-0.9898082956212781,-0.9543385922330097,-0.961559144302351,-0.9889826787829588,-0.9909211106214191,-0.8798270744067436,-0.8798270744067436
-0.9578681688492209,-0.9792661010717439,-0.9828327265372169,-0.9860940729662057,-0.982852740662199,-0.9889378580872631,-0.9371504118783688,-0.9371504118783688
-0.9218450508449777,-0.9446981489308331,-0.9186197916666666,-0.8775942326112894,-0.8677258757941997,-0.875385632437197,-0.8939823351862903,-0.8939823351862903
-0.9671738971395127,-0.8734455589115562,-0.674441241909385,-0.71291612751441,-0.6832313057596567,-0.9360511238431026,-0.20584708020163145,-0.20584708020163145
-0.8975272514448752,-0.7870256785592793,-0.3490215412621359,-0.5911825499521064,-0.8081992064215244,-0.9675407668576466,-0.9372482725669626,-0.9372482725669626
-0.7325261540712562,-0.8854103312132114,-0.7437740190129449,-0.8279866234224544,-0.7875396582145313,-0.8886954605553107,-0.7143158674390626,-0.7143158674390626
-0.9367766478893848,-0.888640338669718,-0.9639525182038835,-0.9408136857848657,-0.8492035222293094,-0.9783825473776995,-0.8636416840481321,-0.8636416840481321
-0.7712634428268345,-0.6037674257184189,-0.5457372572815534,-0.5798981632412994,-0.7762903933929207,-0.9409872190392243,-0.8506473196724929,-0.8506473196724929
-0.9766771526812495,-0.9939523264644132,-0.9957397855987055,-0.9928999949585763,-0.9900264250035206,-0.9967166152490083,-0.9980485427392166,-0.9980485427392166
-0.9991733118735826,-0.9833757701334268,-0.9706652002427184,-0.9874048431276993,-0.9554668279226965,-0.9205156456588806,-0.9933915252643678,-0.9933915252643678
-0.9571073231399517,-0.988646867408194,-0.997389512540453,-0.95471121044583,-0.9683065631756393,-0.9787571617452623,-0.992723769977492,-0.992723769977492
-0.980415538810447,-0.9823517890461513,-0.9870676577669903,-0.9890012939654158,-0.9722993066542963,-0.9784927280740414,-0.9877981153182679,-0.9877981153182679
-0.9636330382617602,-0.9834994725466547,-0.9951456310679612,-0.9795402221587376,-0.974519338298031,-0.9571617452622301,-0.9731477945846582,-0.9731477945846582
-0.9679786377935474,-0.9841729634631178,-0.9946715716019418,-0.9718268439007176,-0.956543708943911,-0.9722785368003526,-0.9776762499784131,-0.9776762499784131
-0.9939132343258468,-0.982502980884541,-0.9689649069579288,-0.9794141865662863,-0.9675775975612787,-0.9820625826355223,-0.9911791061673341,-0.9911791061673341
-0.9722144999634209,-0.8930042849141471,-0.8335103155339806,-0.8226175071840287,-0.8188023426304062,-0.9693697664169237,-0.8403258952813879,-0.8403258952813879
-0.9950252395932402,-0.9694661210015773,-0.9654189421521036,-0.9558119212865713,-0.9638499324878437,-0.978911414720141,-0.9738309005677839,-0.9738309005677839
-0.981659228912137,-0.9824480020342174,-0.9706588794498382,-0.9276555699329491,-0.9491712157986729,-0.9846628470691935,-0.9593993272557368,-0.9593993272557368
-0.9958299802472749,-0.9756581140192632,-0.9880979470064725,-0.9910766800544474,-0.9391976408021935,-0.9885632437197003,-0.9933109341090551,-0.9933109341090551
-0.9056331845782427,-0.9892172729803004,-0.9736296521035599,-0.9485354664157158,-0.9764411567358908,-0.9552005288673424,-0.9967034379803089,-0.9967034379803089
-0.8083034603848124,-0.953639084464695,-0.9764234425566343,-0.9396457559614835,-0.8899924618328515,-0.9272366681357426,-0.8750683585692384,-0.8750683585692384
-0.7207476772258394,-0.7676593785328206,-0.8913202872168284,-0.9092795805535483,-0.7244012955707055,-0.6282723666813574,-0.44802350191595874,-0.44802350191595874
-0.9524178798741678,-0.9234556956370846,-0.9320198725728155,-0.9534424521484868,-0.9442672653020652,-0.9511899515204936,-0.872165158140954,-0.872165158140954
-0.8638525129855879,-0.8572405427786998,-0.9340678094660194,-0.8627220327020351,-0.8140640661370622,-0.7786690171881886,-0.8844226890965924,-0.8844226890965924
-0.9782939498134465,-0.9744898134498885,-0.9732693669093851,-0.9811534777421144,-0.9197640802193524,-0.9425517849272808,-0.9598137960544872,-0.9598137960544872
-1.0,-0.9078554468577869,-0.9830729166666666,-0.9596434032970911,-0.9514243822430604,-0.9895548699867783,-0.9383381720007138,-0.9383381720007138
-0.9699246470114858,-0.9722356805866244,-0.9907273968446602,-0.9678525215520863,-0.9645788981022043,-0.9764654032613486,-0.9798080779201341,-0.9798080779201341
-0.9790913746433536,-0.965164025963762,-0.977953074433657,-0.9875140739744904,-0.9537272508884268,-0.949779638607316,-0.9926163151037419,-0.9926163151037419
