alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
0.10179689516074264,-0.10587164750957856,0.3804019120085844,-0.4980668751311228,-0.20151079445469766,0.9044839777765308,-0.6906060508460863,-0.6906060508460863
-0.9526532386217013,-0.9625,-0.9059116183786947,-0.9692298470483631,-0.9590540366539336,-0.950838992087098,-0.9193812309551062,-0.9193812309551062
-0.9243031315504728,-0.9309099616858237,-0.8909618573797679,-0.8942425846928479,-0.9571655435855616,-0.9608283293114092,-0.8405001182266165,-0.8405001182266165
-0.9517930469347748,-0.9535536398467432,-0.9120085845283387,-0.9029341538707454,-0.8310657109747199,-0.952859307480779,-0.9782808671627733,-0.9782808671627733
-0.941407364146305,-0.963227969348659,-0.9416642278802068,-0.9340839385795778,-0.9283231039958797,-0.9700319883270666,-0.986859170496921,-0.986859170496921
-0.8020382015655488,-0.4656609195402299,-0.18895717490976494,-0.7630698222723957,-0.7769861367440662,-0.8372523710645939,-0.8967257118931262,-0.8967257118931262
-0.886952703039193,-0.9058908045977011,-0.9855867720222418,-0.9543243054237389,-0.9492682089360058,-0.9814804422245917,-0.9895552086876531,-0.9895552086876531
-0.9381567450346566,-0.9794827586206897,-0.9281533508925959,-0.9804589548138306,-0.9805141851581612,-0.949379875413884,-0.9961146256144052,-0.9961146256144052
-0.9828595488068236,-0.934492337164751,-0.9018632328553312,-0.9704886260327482,-0.932786814884759,-0.9691340703743195,-0.9503118276106676,-0.9503118276106676
-0.7996568287901631,-0.9507088122605364,-0.9686859818554288,-0.9724467266751251,-0.9670372118975064,-0.930074639429822,-0.9810428923022296,-0.9810428923022296
-0.9038848972976399,-0.970507662835249,-0.9721246707638279,-0.954743898418534,-0.9630027039787116,-0.9588080139177283,-0.9774607436572009,-0.9774607436572009
-0.9049895645166401,-0.9732950191570882,-0.8167495854063018,-0.9468915152302266,-0.9662646465513541,-0.9726135024412145,-0.9900815331596201,-0.9900815331596201
-0.8936712528465554,-0.9297413793103448,-0.9180079992195883,-0.9722069592495279,-0.9631743851667454,-0.9497165946461642,-0.9445144028298974,-0.9445144028298974
-0.9037490775575989,-0.973036398467433,-0.9021558872305141,-0.9868527528297552,-0.9475513970556676,-0.9546551433862731,-0.9883831547888849,-0.9883831547888849
-0.991325645936047,-0.909367816091954,-0.9591991025265828,-0.9209167107905332,-0.9527018326966823,-0.9556653010831135,-0.9803248914553971,-0.9803248914553971
-0.9228453330073659,-0.9415229885057471,-0.8557457808994244,-0.9465918059482302,-0.952959354478733,-0.9529715472248723,-0.9700246429831129,-0.9700246429831129
-0.9944585546063265,-0.9633429118773946,-0.8996927129060579,-0.9656732969020051,-0.9035151723249925,-0.9739603793703351,-0.992293667059708,-0.992293667059708
-0.9187616861567993,-0.9790229885057471,-0.9665642376353526,-0.9719072499675315,-0.9690973861539122,-0.9674504742129187,-0.9489292439231126,-0.9489292439231126
-0.975172151520502,-0.9177490421455938,-0.9277875329236172,-0.9538647511913444,-0.9267779733035753,-0.9561142600594871,-0.9914342656084665,-0.9914342656084665
-0.9860015121264392,-0.9619252873563219,-0.879743439664423,-0.9629759133640369,-0.9007682733164514,-0.9533082664571525,-0.9766437623872821,-0.9766437623872821
-0.7153942620687157,-0.8419444444444444,-0.6472051507170032,-0.07447775657612121,-0.4652989398686639,-0.7682249284471632,-0.8893744515816836,-0.8893744515816836
