alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.9818858949081464,-0.9761035512777962,-0.9663053252073134,-0.8155897581388751,-0.6812662288070872,-0.9255780986976168,-0.9946702786496504,-0.9946702786496504
-0.9872562826651644,-0.9386295748725221,-0.9424767709061844,-0.9451876019575857,-0.9476859630365053,-0.9717078645048877,-0.9792720268289501,-0.9792720268289501
-0.9117203392482709,-0.9421748182119905,-0.9792187031671495,-0.7181360380168806,-0.9115625477317856,-0.9236289536635067,-0.9409433107968106,-0.9409433107968106
-0.9440678496541796,-0.9957758802763781,-0.9259166749925067,-0.8864316618199872,-0.9190850771345654,-0.8132364667316382,-0.9497340894963433,-0.9497340894963433
-0.9230870340813069,-0.9690130645988595,-0.9637576181436707,-0.8737499113412299,-0.9042691308996487,-0.9536339741885945,-0.9767625683961721,-0.9767625683961721
-0.9954182705849216,-0.9415562863953173,-0.9392796483165151,-0.8843605929498546,-0.8565755307774553,-0.8341454770975458,-0.9861212367716239,-0.9861212367716239
-0.960053829061434,-0.9664635066228163,-0.8844539914077331,-0.825746506844457,-0.9170612494272186,-0.9608989693157319,-0.8962833922966533,-0.8962833922966533
-0.8865083090789597,-0.9377998370696679,-0.9390798281546608,-0.9225760692247678,-0.8639835038949137,-0.9605445793095302,-0.9003123393217556,-0.9003123393217556
-0.6089882014208369,-0.49266813505114204,-0.618892996303327,-0.2486275622384566,-0.406025660607912,-0.8140043117450755,-0.33491677346573856,-0.33491677346573856
-0.9432791913122398,-0.9215369761337235,-0.8930962134079329,-0.938038158734662,-0.8506949747976172,-0.7729541360266974,-0.9733322077862279,-0.9733322077862279
-0.748680875035208,-0.6703979724225326,-0.029898091717454278,-0.663125044329385,-0.36329616618298455,-0.8174891468060601,-0.4784662374239297,-0.4784662374239297
-0.9629706130879729,-0.9549075219503365,-0.9335847737036667,-0.7666784878360168,-0.9214525736978769,-0.9580047842650837,-0.9799435179998005,-0.9799435179998005
-0.9501768222076175,-0.9865884198775006,-0.9369567389349586,-0.7917582807291297,-0.849702153658164,-0.9578866542630164,-0.9691267545105021,-0.9691267545105021
-0.9810596814070667,-0.9514527954620885,-0.9228194624837647,-0.8585715298957373,-0.9370704139300443,-0.9375092289064115,-0.9657117422701773,-0.9657117422701773
-0.951366068913717,-0.9292761669130737,-0.9638575282245978,-0.938520462444145,-0.9339392087979227,-0.8570036324975636,-0.9938836747066543,-0.9938836747066543
-0.9700935749381905,-0.9216727514105543,-0.9199720251773404,-0.8645010284417335,-0.9519245455934016,-0.8899619030743333,-0.9851619636704091,-0.9851619636704091
-0.9291334147028448,-0.8937784750927797,-0.966230392646618,-0.890488687140932,-0.9421108904841913,-0.9541064941968637,-0.9586821889844751,-0.9586821889844751
-0.9107939786561512,-0.7028784358688109,-0.6272354880607454,-0.3152989573728633,-0.521460210783565,-0.7758483210773456,-0.8139585747503971,-0.8139585747503971
-0.954282852940256,-0.9828017982681109,-0.9073583774602858,-0.9325625930917086,-0.9420727050557507,-0.9479637340893653,-0.9456552602699778,-0.9456552602699778
-0.8985509967765155,-0.9091059952327791,-0.682710560495554,-0.825746506844457,-0.9163739117152895,-0.9352647588671332,-0.9371369151311901,-0.9371369151311901
-0.8559133727662505,-0.9155779500950427,-0.7657358377460286,-0.4434782608695652,0.04834275240568209,-0.8604884675585482,0.4017934569900312,0.4017934569900312
-0.9680655963446312,-0.9565971698397852,-0.8901738435408133,-0.8973544222994538,-0.8968993432106308,-0.9116387584536783,-0.8570644708265864,-0.8570644708265864
