alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.9625974554567962,-0.8763413178042879,-0.9994157226669604,-0.7994201803172722,-0.9659574413327234,-0.9876114776634471,-0.5479730333232073,-0.5479730333232073
-0.9806415643293663,-0.35651518166678886,0.15268573305903121,-0.8816903565945757,-0.9713350203412492,-0.8779747799371234,-0.8254943422176477,-0.8254943422176477
-0.969326939117154,-0.7905673617729925,-0.9760234812600914,-0.9828953614425382,-0.9597736758564204,-0.8145609102698814,-0.8769964454283561,-0.8769964454283561
-0.7909705096701676,-0.7001137446714916,-0.9687229654927184,-0.9661896697998869,-0.6788945787337919,-0.9191918809446427,-0.9706558131191484,-0.9706558131191484
-0.8241372039768333,-0.9556404160164228,-0.9549176921438798,-0.9400434969969566,-0.9126551973290972,-0.9148677203600102,-0.9999263559035073,-0.9999263559035073
-0.9003645707720137,-0.9682587429433267,-0.6629290294848572,-0.9463151276630127,-0.9659703094327677,-0.9478248247963978,-0.9982260729459703,-0.9982260729459703
-0.9891631635617735,-0.9450653036857044,-0.9929586712313743,-0.7207220097497913,-0.4446018642016534,-0.9757496968186202,-0.9637929794784257,-0.9637929794784257
-0.9738885988999118,-0.8834089885522167,-0.823785792519578,-0.9850184491906596,0.2226683163570924,-0.8070089855282824,-0.9348254721992292,-0.9348254721992292
-0.939256903110144,-0.23142453156257525,-0.9893910384250874,-0.9847461721296022,-0.9288053062897342,-0.9652998524324455,-0.6961449554664694,-0.6961449554664694
-0.16100160833811528,-0.9642628067492695,-0.9431682094112914,-0.9453741516065609,-0.9007702201281534,-0.8904987741269796,-0.8028811262371773,-0.8028811262371773
-0.9795516188804512,-0.6885402767158583,-0.724908165669182,-0.27498636510544316,-0.3987824203738054,-0.9415737664225439,-0.9862051669792808,-0.9862051669792808
-0.9700675932507525,-0.8516622851576819,-0.9871542595440571,-0.995378023243287,-0.9908546412984942,-0.7785678900153667,-0.8798382118815296,-0.8798382118815296
-0.9778804996463873,-0.747856342365177,-0.903520467657938,-0.9383601766813003,-0.9556121323020837,-0.9999995792799586,-0.7663233010667696,-0.7663233010667696
-0.9865312486088275,-0.9112117054369115,-0.91000358533818,-0.9861050324544157,-0.6548318750558958,-0.9553477198551461,-0.401935297192493,-0.401935297192493
-0.9888611619203326,-0.971486745498916,-0.9336702600378404,-0.9172319817393412,-0.18459739897093808,-0.939063329936019,-0.9879004739843521,-0.9879004739843521
-0.9999970647788629,-0.9547467976580747,-0.99944277254349,-0.9704640409114169,-0.28134299212922664,-0.8697324536077269,-0.33868845337694253,-0.33868845337694253
-0.9377423290033929,0.17388229625983231,-0.999919834002285,-0.9373564969430903,-0.9766218792444624,-0.9972897214938506,-0.8751966434215047,-0.8751966434215047
-0.9465447310579173,-0.9945255925510856,-0.9859202933583701,-0.9515548829755717,-0.929214511871144,-0.9561437221733136,-0.9881607162983094,-0.9881607162983094
-0.9591994477870635,-0.031484860228117806,-0.6734430705839478,-0.9600405006867947,-0.30100416218695936,-0.8766284758049163,-0.8336464451422388,-0.8336464451422388
-0.9861865231930574,-0.9991604260712004,-0.8710930756742428,-0.9256031336690996,-0.9452687534864509,-0.9751329212380528,-0.9048299331406147,-0.9048299331406147
-0.9984541168677864,-0.9948075452726834,-0.9064152962625431,-0.9635973565137763,-0.997593021886708,-0.9975901156033493,-0.9170060888242346,-0.9170060888242346
-0.8927284299159695,-0.7500323638153692,-0.49431731275706603,-0.9998468178512753,-0.8969490378199895,-0.9668468400243597,-0.9067690618165063,-0.9067690618165063
-0.8191522200789673,-0.8764556908993789,-0.7664046435293499,-0.9846552728325567,-0.8144645165358303,-0.8418786832724867,-0.8808742051848927,-0.8808742051848927
-0.9555552076774949,-0.9844473538129602,-0.20422066600730548,-0.8393077176869832,-0.9325441327576145,-0.9997871156590947,-0.8691633010568176,-0.8691633010568176
-0.9840050016168176,-0.737303853284037,-0.9901961411137958,-0.9915535194861159,-0.767039777227452,-0.99783034674694,-0.9891991975779054,-0.9891991975779054
-0.9330583683399221,-0.9962650690742273,-0.8961368349972286,-0.9786958980850549,-0.8305046032410883,-0.6823938128910725,-0.982463748320305,-0.982463748320305
-0.458310809587802,-0.7309550991338227,-0.9961795738021454,-0.9807916318780469,-0.6791377858246297,-0.26328470861455844,-0.9842685262796221,-0.9842685262796221
-0.9292703023946349,-0.9843539281711826,-0.9986745560500492,-0.8995499643136093,-0.8853690345900963,-0.9477873807127208,-0.176784892809276,-0.176784892809276
-0.8476140810385204,-0.7861843166417043,-0.9645690880896443,-0.9733126397155862,-0.6784158854121427,-0.994043024935025,-0.9571998424613449,-0.9571998424613449
-0.9875575975997718,-0.7339652481749531,-0.9625290355833749,-0.9998043140133049,-0.6422166331774364,-0.9335523181148376,-0.8765088020867154,-0.8765088020867154
-0.9848438225906686,-0.990897493637211,-0.9993080149767789,-0.8693036440518194,-0.15384199645998564,-0.9929634573090115,-0.9973080097160448,-0.9973080097160448
-0.8526763590929971,-0.9739514228557663,-0.8099082222280147,-0.9325771297368634,-0.996660084633494,-0.703304440384496,-0.5411191563969228,-0.5411191563969228
-0.8265287569322177,-0.8850236182536109,-0.8633907462864208,-0.9851943561636457,-0.9345927342846719,-0.9940514393358514,-0.9520979983982409,-0.9520979983982409
-0.9868469479489083,-0.8475666390858532,-0.3660438473580385,-0.9619653774677476,-0.9826248479151426,-0.9060574219748389,-0.10181370979399307,-0.10181370979399307
-0.9429516942504073,-0.8892432732490547,-0.9466940378629417,-0.9761178930216273,-0.7834691239590511,-0.9881377984351318,-0.955041274281715,-0.955041274281715
-0.8802896150082422,-0.9636226525760131,-0.9958815333443828,-0.8861945009291928,-0.8390355101654774,-0.9876009596624142,-0.9880806034636113,-0.9880806034636113
-0.7909975789317654,-0.9986748641033967,-0.5989486942532783,-0.9702182761453312,-0.3700151393197022,-0.9660112900223087,-0.9857180212328868,-0.9857180212328868
-0.9169727042371711,-0.9675750180671785,-0.9998775378317114,-0.9467304869509009,-0.34876604571649905,-0.9476035260546662,-0.7921390400541781,-0.7921390400541781
-0.9803268433963314,-0.9790211255066665,-0.7578785224472171,-0.9355919564222037,-0.6491242292812329,-0.9999448856745877,-0.9987933315270626,-0.9987933315270626
