alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.9961400094039431,-0.9946906469182242,-0.9434204732334625,-0.9629679808517364,-0.8643985633386951,-0.9590311775315641,-0.8782078426339252,-0.8782078426339252
-0.9895080425583099,-0.9954416624217964,-0.9426656002588136,-0.9691700913757546,-0.8665138928673732,-0.9329210684531478,-0.9970368543763498,-0.9970368543763498
-0.9913560267246941,-0.9984914384232593,-0.9734716068909118,-0.9736861912718843,-0.9797721613820153,-0.9970797904320192,-0.9811053988472838,-0.9811053988472838
-0.9230352866562421,-0.9650679832294973,-0.9369501334507581,-0.6496108627256167,-0.6687305819359672,-0.6810959374731598,-0.8993803872503888,-0.8993803872503888
-0.8945336847054707,-0.8216566748951843,-0.6713606585368046,-0.3531439582110223,-0.5055857920366658,-0.1267714506570472,-0.9463864681669023,-0.9463864681669023
-0.9956151381614198,-0.9726238522523935,-0.9694096713606586,-0.9206671784913215,-0.8953793270607937,-0.8220389933865841,-0.994156579810387,-0.994156579810387
-0.9281910531322785,-0.9582304768621919,-0.906198046316849,-0.8303752879013684,-0.8472996496485468,-0.9211543416645195,-0.9219556761116091,-0.9219556761116091
-0.9790598243868301,-0.9733813983255619,-0.988605012716015,-0.874512637552876,-0.8685851530308706,-0.9631538263334192,-0.9700289745515109,-0.9700289745515109
-0.9897048692742562,-0.9597063855909512,-0.9585538790585656,-0.956615333664514,-0.8387942621686535,-0.8296830713733574,-0.9882060336193732,-0.9882060336193732
-0.9743523854304491,-0.9591904705928451,-0.9643052921987473,-0.8004787065889898,-0.9349095476279664,-0.9373872713218243,-0.9687697387237251,-0.9687697387237251
-0.9858230090430942,-0.9840066350587098,-0.9719259146094881,-0.9069683421397281,-0.8153493598924708,-0.8799278536459676,-0.9626170680017666,-0.9626170680017666
-0.9712468972455195,-0.9587202695819129,-0.927136784780323,-0.926357464360445,-0.8718462860542494,-0.9205531220475822,-0.9539560318507836,-0.9539560318507836
-0.9705634711484838,-0.9624622859605815,-0.9184737187379243,-0.9268692890153397,-0.9071899169292467,-0.8811302928798419,-0.9221618431331727,-0.9221618431331727
-0.8694218761959956,-0.9837127594268772,-0.8687060219092895,-0.8354333197850337,-0.9196174779102307,-0.7965301039251051,-0.8930417619599611,-0.8930417619599611
-0.8508326863566281,-0.8609968261431762,-0.6018404522048582,-0.32195276159508646,-0.48112729436132473,0.5314781413724985,0.22270384006290112,0.22270384006290112
-0.7984822473237034,-0.9206535794051958,-0.6437179291318063,-0.31972481897966254,-0.6313597602626534,-0.7097827020527355,-0.8594223887279191,-0.8594223887279191
-0.9075789220456857,-0.9798727845042645,-0.8439210259083189,-0.8250462900239354,-0.8818059625851089,-0.9184059091299493,-0.9858593678151045,-0.9858593678151045
-0.8361745634274091,-0.8837885140341941,-0.7196365825822048,-0.6352797723885653,-0.7122711147345923,-0.09344670617538431,-0.8238909174331397,-0.8238909174331397
-0.985341877070781,-0.9809242062092656,-0.9733637678945335,-0.9796173358021346,-0.9439437674900293,-0.8458301125139569,-0.843689015239179,-0.843689015239179
-0.9163322434965173,-0.9630239149458616,-0.9394663766995875,-0.891643709825528,-0.9582663111737876,-0.9773254315897965,-0.9334181582614864,-0.9334181582614864
-0.9966594132376901,-0.9922220916108303,-0.991265041293349,-0.9729636152885035,-0.9589714210166802,-0.9634114918835351,-0.9861605333662122,-0.9861605333662122
-0.8600069982832337,-0.8575682771051292,-0.5804344114237443,-0.2797121738999533,-0.45565520128682546,-0.45134415528643823,-0.7635870636257704,-0.7635870636257704
-0.8901652250932193,-0.9675691913848726,-0.7911697835132148,-0.8746932815487212,-0.7258004098450962,-0.8025423000944774,-0.9168580954411822,-0.9168580954411822
-0.982881543121453,-0.7905058579209279,-0.8128454217852745,-0.13468515256890812,-0.4727981843421546,0.8397320278278795,-0.8229651870814128,-0.8229651870814128
-0.9729855332363779,-0.9722516097854055,-0.7401619382262282,-0.5709404025350374,-0.6469162461714739,-0.32431503907927506,-0.893745155327649,-0.893745155327649
-0.615105356967119,-0.8466622258793413,0.11618753201470211,-0.4781797106685334,-0.07723156247934249,-0.6115262389418534,-0.7997410784758597,-0.7997410784758597
-0.9666980131436507,-0.9939200397058632,-0.9505917664926266,-0.9069081274744464,-0.8734768525659388,-0.9400498153396891,-0.9128843271628083,-0.9128843271628083
-0.9632590130233677,-0.9942465681856771,-0.9175391141026448,-0.9011275196074003,-0.87299208954895,-0.8976208880872627,-0.9835470631810965,-0.9835470631810965
-0.8714557522607735,-0.6264318273839844,-0.5182652300115926,-0.4480121633623869,-0.659784500804266,0.15039079275100908,-0.18553111757685026,-0.18553111757685026
-0.7957758799794425,-0.8813526115747815,-0.47085201793721976,-0.5949359466498065,-0.36597404314390847,-0.34827793524005846,-0.3270769053521565,-0.3270769053521565
-0.9828268690336902,-0.9923984169899298,-0.9474464624315896,-0.8926372518026765,-0.8550117885551859,-0.8843081679979387,-0.9746677325366931,-0.9746677325366931
-0.9498037200249314,-0.9151025952483576,-0.33265634407829114,-0.5629017447199265,-0.36905889870656416,-0.6031091643047324,-0.5760862424948635,-0.5760862424948635
-0.9610884517391828,-0.9746809816752218,-0.6488043351276545,-0.8154420509114995,-0.8690258466826786,-0.763377136476853,-0.9221982255487429,-0.9221982255487429
-0.9845272331631146,-0.9987330694983216,-0.9527844927523208,-0.9644131328184979,-0.9009320670735738,-0.8870566005325088,-0.9859826637789809,-0.9859826637789809
-0.9717827033055954,-0.9427726186277967,-0.8590724048994851,-0.9609507895647985,-0.8751074190776282,-0.8502104268659281,-0.8784766682600818,-0.8784766682600818
-0.9595357076467179,-0.9887217063072241,-0.9010397476567484,-0.9061554441584247,-0.8818941013154705,-0.8356952675427296,-0.9861645758568311,-0.9861645758568311
-0.9039594974357853,-0.9621292269111712,-0.917611006766897,-0.7701305152869982,-0.5065112487054624,-0.7852787082367088,-0.253143794423182,-0.253143794423182
-0.9851997244425976,-0.9650941055078824,-0.8934370984120708,-0.9322886088906953,-0.8250446202322456,-0.8054625096624581,-0.9741179538125234,-0.9741179538125234
-0.9762659785021487,-0.9771495369826156,-0.9761136623021829,-0.9183790212106159,-0.9181631888592645,-0.938675599072404,-0.9874864702892099,-0.9874864702892099
-0.9390985336409662,-0.9767577028068388,-0.9653297626643421,-0.8925469298047539,-0.8179053830729568,-0.940565146439921,-0.9788395828553931,-0.9788395828553931
-0.9437895703710184,-0.9897796585818215,-0.9825660289188242,-0.906095229493143,-0.9483507040081087,-0.880872627329726,-0.9876623186311319,-0.9876623186311319
-0.9665394582891385,-0.9849731593589592,-0.9808046586446435,-0.9757033825588222,-0.9086882753453936,-0.9701107961865498,-0.986227234461424,-0.986227234461424
-0.974696832183355,-0.9913208730065436,-0.9517959686188521,-0.9756130605608996,-0.8935724830883811,-0.8788113029287984,-0.959706474756162,-0.959706474756162
-0.989163595805404,-0.9877094680198006,-0.9864482327884468,-0.8923963931415496,-0.9537712359253465,-0.9331787340032638,-0.9880989076179725,-0.9880989076179725
-0.8879126526773901,-0.7398678212713713,-0.8956657710038912,-0.30412922067169457,-0.4422581142718639,-0.054281542557760076,-0.7884726358756894,-0.7884726358756894
-0.8481536560562487,-0.8803011898697805,-0.6267512603682701,-0.5990907585542459,-0.6730053103585043,0.09129949325775133,-0.9108853155517646,-0.9108853155517646
-0.9406458103246548,-0.9869062079594583,-0.9627595999173234,-0.9247015610651974,-0.9490998832161823,-0.71098514128661,-0.9843494975689472,-0.9843494975689472
-0.9922690839903336,-0.964316967725925,-0.9141421857167249,-0.9322283942254136,-0.7528149307009233,-0.8409344670617538,-0.8801158982060437,-0.8801158982060437
-0.963822156127325,-0.8998667763802359,-0.42570342478679335,-0.8819190413825287,-0.8901350726042792,-0.9092158378424805,-0.9650668173168171,-0.9650668173168171
-0.7014357415446524,-0.8219897339445946,-0.8106706686916434,-0.5957789519637507,-0.48438842738470356,-0.23713819462337882,-0.9513284129485017,-0.9513284129485017
-0.9721927589638167,-0.9675104162585061,-0.9293295110400173,-0.9461379819054931,-0.9470726924178657,-0.9109336081765868,-0.9833449386501517,-0.9833449386501517
-0.9742321024373708,-0.9837845956924363,-0.9113203986448233,-0.8270634813108733,-0.8312584007227376,-0.9431418019410804,-0.9587100008186044,-0.9587100008186044
-0.953177111239899,-0.9043728694016692,-0.7862451360119342,-0.626669075253278,-0.2867373245488398,-0.30705144722150646,-0.9035300038706848,-0.9035300038706848
-0.9523679347410089,-0.9154813682849419,-0.5508865264160608,-0.5059988860286924,-0.17096710221889255,-0.22064759941595813,-0.30210239830862196,-0.30210239830862196
-0.9665449256979147,-0.9925029061034704,-0.9309830423178195,-0.9424046726580259,-0.9381266112861644,-0.8987374388044318,-0.9833045137439628,-0.9833045137439628
-0.9814818864747241,-0.9508639943575878,-0.9107452573308051,-0.8498547321200078,-0.8145120419540357,-0.8128489220991153,-0.9623684548287045,-0.9623684548287045
-0.9598364151294135,-0.9315073860742134,-0.5624252990285503,-0.2554757711240573,-0.47645594165216054,-0.6902001202439234,-0.725739245206364,-0.725739245206364
-0.9656974773375906,-0.9804540051983334,-0.9792949126953459,-0.951045477125954,-0.9048101712094837,-0.9319762947693894,-0.9746252863851947,-0.9746252863851947
-0.9488906627592919,-0.9384624426942518,-0.9428633050855073,-0.8325731231841516,-0.5493466716611948,-0.8737438804431847,-0.874973850138809,-0.874973850138809
-0.9475456802003258,-0.971448349725063,-0.7376636681434618,-0.8575622092760692,-0.9283872815812089,-0.9360130550545392,-0.8642915686783784,-0.8642915686783784
-0.9597981432679796,-0.9927902511657066,-0.9649163798448915,-0.8801427087567177,-0.8528083202961462,-0.8781241947951559,-0.985612775887352,-0.985612775887352
-0.9518485309072618,-0.992287397306793,-0.9448044070203186,-0.9360520254708035,-0.9130511424982923,-0.8301125139568839,-0.9893965471066378,-0.9893965471066378
-0.995139473597883,-0.9825633791779319,-0.9870952667667173,-0.9614927215523341,-0.9018134543771897,-0.9104182770763549,-0.9928811740201255,-0.9928811740201255
-0.8760811800855103,-0.8167260948499928,-0.7340330885987221,-0.9291875536286862,-0.8108542846440296,-0.8064072833462166,-0.7590352191888945,-0.7590352191888945
-0.8786180577577063,-0.8435014301947416,-0.5829686278386369,-0.3711180357976185,-0.2947138796465637,-0.3455295027054883,-0.5536342495975195,-0.5536342495975195
-0.9886277897453281,-0.9924833143946815,-0.9777132740817959,-0.8376311550678168,-0.8638697309565255,-0.8458301125139569,-0.9837370602401846,-0.9837370602401846
-0.9953363003138292,-0.9959510468503063,-0.9771740790999038,-0.9494196811633473,-0.9384791662076107,-0.7761745254659452,-0.9950358215199967,-0.9950358215199967
-0.9807273840635969,-0.9841698992986169,-0.9410120689810113,-0.9687485887187824,-0.9138443910715466,-0.9446019067250708,-0.9925961784314934,-0.9925961784314934
-0.9885403112049076,-0.94564606925016,-0.8687599414074787,-0.928585406975869,-0.8698190952559328,-0.8550201838014257,-0.9302993767490089,-0.9302993767490089
-0.9946692764431225,-0.9759348510377075,-0.9515443442939691,-0.97353565460868,-0.9513474208404028,-0.9510435454779695,-0.9862555318957563,-0.9862555318957563
-0.990989710336683,-0.9940375899585961,-0.9842555065287526,-0.7986120519652562,-0.7837075556926603,-0.8757193163274071,-0.9981060931450476,-0.9981060931450476
-0.983286131370898,-0.9832817418335227,-0.9615374246250348,-0.9589335982778606,-0.974043143908512,-0.9157433651120845,-0.991243965319473,-0.991243965319473
-0.941744759488688,-0.9732377257944438,-0.8666211346459736,-0.7636273314365714,-0.9081594429632242,-0.9020012024392339,-0.9936573322189535,-0.9936573322189535
-0.9725208034903937,-0.9975118529838173,-0.9545458630265015,-0.9425552093212302,-0.9034440208888791,-0.8740015459933007,-0.9907305690108733,-0.9907305690108733
-0.9844288198051415,-0.9863576401133707,-0.9261842069789804,-0.9448433666019359,-0.8761650838419672,-0.9663317014515159,-0.9691093079357123,-0.9691093079357123
-0.9571409826027053,-0.9070569335057403,-0.8806222310091034,-0.9500218278161646,-0.8045523654231761,-0.935669500987718,-0.9732730732731744,-0.9732730732731744
-0.9969327836765044,-0.9834254143646409,-0.9870413472685281,-0.858706287916422,-0.9356146574708591,-0.9360989435712446,-0.9834621708780997,-0.9834621708780997
-0.9572831352308887,-0.972636913391586,-0.9536472047233481,-0.9552303963630342,-0.8911927373686181,-0.8934123507687022,-0.9864960600875805,-0.9864960600875805
-0.9623678253928333,-0.9836474537309144,-0.9172155971135095,-0.8893254452121815,-0.8560253839543441,-0.9599759512153225,-0.9812792259438963,-0.9812792259438963
-0.9864244240084854,-0.987624570615049,-0.9564689917952497,-0.9268391816826989,-0.8663376154066501,-0.9022588679893498,-0.9670051915685773,-0.9670051915685773
-0.9781084952597566,-0.965596959366796,-0.9547435678531951,-0.9375573921028466,-0.9041932000969526,-0.860517048870566,-0.9906375917266387,-0.9906375917266387
-0.9705306666958262,-0.993404124707757,-0.9764910987895072,-0.9455659425853167,-0.9207632814049314,-0.942454693807438,-0.9919049125356624,-0.9919049125356624
-0.9924331062536221,-0.9782270809660019,-0.9931701968960343,-0.9694711647021632,-0.9565916752969174,-0.9214978957313407,-0.9879998665978096,-0.9879998665978096
-0.9005314321330549,-0.9571790551571908,-0.8427347969481565,-0.8542805100182149,-0.8628561355573673,-0.9154856995619686,-0.8193431154868827,-0.8193431154868827
-0.9808093951952411,-0.9867037603019735,-0.9545997825246907,-0.9580905929639164,-0.9046779631139413,-0.9395344842394572,-0.9935603124440999,-0.9935603124440999
-0.9780811582158752,-0.9259955853349529,-0.9416231566271557,-0.8795706694365413,-0.953242403543177,-0.8955595636863352,-0.9618166548592253,-0.9618166548592253
-0.9851942570338214,-0.9896359860507034,-0.9427914124212551,-0.9709765313342065,-0.9411673974836392,-0.8340633857253286,-0.9953733694866744,-0.9953733694866744
-0.9881575925905677,-0.9777307576766846,-0.9897013758458622,-0.9308735642565746,-0.9144172928188969,-0.8810444043631367,-0.9885637940391454,-0.9885637940391454
-0.9883052126275274,-0.9578190509776263,-0.9765450182876965,-0.9661593581116681,-0.9677852940528392,-0.9323198488362106,-0.9921191645384638,-0.9921191645384638
-0.9696012072038578,-0.9982367462090044,-0.9548334336835105,-0.9188005238675879,-0.9402860101800233,-0.9855707291935069,-0.9523026531876555,-0.9523026531876555
-0.9996063465681075,-0.9897143528858587,-0.9707756319814517,-0.9078414547863132,-0.9178547033029989,-0.9145409258782101,-0.9981182206169043,-0.9981182206169043
-0.916654820614318,-0.8357561746535533,-0.8613010774913055,-0.6720107182104201,-0.5976026265341647,-0.41698874860431157,-0.6020774359290502,-0.6020774359290502
-0.9319034236913757,-0.981655630004049,-0.9547795141853214,-0.953062668412892,-0.9065288764515347,-0.9331787340032638,-0.9871590285490793,-0.9871590285490793
-0.9609627013373282,-0.9924310698379113,-0.9731660630678397,-0.8629213144861431,-0.8753277659035321,-0.8947865670359872,-0.9945385951738726,-0.9945385951738726
-0.9658997714623132,-0.9801340072881156,-0.8853132273515641,-0.8844781646570022,-0.9578696868871603,-0.9382461564888774,-0.9741967823795918,-0.9741967823795918
-0.9665285234715859,-0.9616655564698353,-0.7529228861310064,-0.7877131975492631,-0.6152744419716634,-0.45323370265395513,-0.9158090691255789,-0.9158090691255789
-0.7868858733092039,-0.9637814610190301,-0.5412708825723196,-0.2419876861009499,-0.22812506885838313,1.0,-0.8392382330677755,-0.8392382330677755
-0.9851231807197297,-0.9918955631310162,-0.962885412079765,-0.7073868340634362,-0.7659916708899808,-0.7717942111139741,-0.9945446589098009,-0.9945446589098009
-0.9615805185290484,-0.966086752086517,-0.9652398968340268,-0.9474024898764094,-0.9776127624881563,-0.9448595722751868,-0.9444763913494744,-0.9444763913494744
-0.9920503876392822,-0.9883037498530621,-0.960548900491566,-0.8606933718707191,-0.8811889914725779,-0.928626642617882,-0.9736085999945426,-0.9736085999945426
-0.9853364096620048,-0.9880359964996147,-0.982512109420635,-0.9095876800794833,-0.9190005067976996,-0.8478914369148844,-0.981598582702789,-0.981598582702789
-0.974658560321921,-0.985874377963246,-0.931899673787036,-0.8779147661412937,-0.9152986801225128,-0.9056944086575625,-0.9872641333051706,-0.9872641333051706
-0.976194902188057,-0.992659639773781,-0.9551389775065827,-0.9536949223983501,-0.9607782649890928,-0.9315468521858628,-0.9512273506830293,-0.9512273506830293
-0.9815529627888159,-0.9681308203701526,-0.9402931423384886,-0.941712204007286,-0.8765617081285944,-0.7559048355234905,-0.996373885914851,-0.996373885914851
-0.8926419612688762,-0.8853362590285124,-0.31628278979483626,-0.20019870839542975,-0.1989952184738779,0.06613415786309362,-0.9116695587318303,-0.9116695587318303
-0.9962821620321265,-0.9870368193513839,-0.9626697340870081,-0.9233166237637176,-0.952581363065465,-0.7900025766555012,-0.9876643398764413,-0.9876643398764413
-0.9619632371433883,-0.9698548907435707,-0.9140343467203466,-0.9210886811482937,-0.8433774761474561,-0.8572532852357639,-0.9728546754941186,-0.9728546754941186
-0.9674689177811068,-0.9704818254248135,-0.8872902756185016,-0.7675412846798838,-0.6922636229425115,-0.11783904491969421,-0.9287389753701153,-0.9287389753701153
-0.8922209707931024,-0.9788736073560336,-0.889788545701268,-0.9428863899802797,-0.8934402749928387,-0.9262217641501331,-0.9226651332152253,-0.9226651332152253
-0.9983433751407857,-0.9904784295286235,-0.9790792347025891,-0.9073898447967003,-0.8553643434766323,-0.8440264536631452,-0.9959837855701276,-0.9959837855701276
-0.9167422991547386,-0.9603920953985606,-0.8264331353289539,-0.7330984961387346,-0.0023577110371725274,0.18337198316585068,-0.8751335285182553,-0.8751335285182553
-0.9932532175700648,-0.9966041038099342,-0.9616093172892871,-0.8576826386066326,-0.7287971266773903,-0.22811990036932062,-0.8960837361506798,-0.8960837361506798
-0.7329826901838143,-0.9583806799629063,-0.970056705338929,-0.9030242815637749,-0.542868474979618,-0.7806407283346217,-0.888150348311098,-0.888150348311098
-0.9613290177253393,-0.9744981257265258,-0.9690681812054602,-0.8717728702825573,-0.6711543970209108,-0.2468435970110796,-0.9188449795803693,-0.9188449795803693
-0.9600004373927021,-0.9887021145984353,-0.924476756202989,-0.8935705791145434,-0.9086442059802129,-0.7041140599501847,-0.9609091157152834,-0.9609091157152834
-0.9872171982810467,-0.9580672126222849,-0.7295937165811444,-0.5927983260323051,-0.5108741158583611,-0.535686678691059,-0.8181829206792597,-0.8181829206792597
-0.9878787547429771,-0.9911445476274441,-0.7878627209576103,-0.888301795902392,-0.914196945992993,-0.9175470239628961,-0.9162982104904653,-0.9162982104904653
-0.9795518911766957,-0.9862596815694264,-0.9527305732541316,-0.94394014662271,-0.8608730141242316,-0.9271665378338916,-0.9946780611002245,-0.9946780611002245
-0.9803720024931384,-0.9945339132479135,-0.9720696999379925,-0.9803399117855154,-0.9395809003371306,-0.9567980760972258,-0.9950863526527329,-0.9950863526527329
-0.9777640485068506,-0.9693781591630422,-0.9637481240507921,-0.9091661774225113,-0.9319128307956723,-0.9759512153225114,-0.997530038231855,-0.997530038231855
-0.9848826147335732,-0.9962253307733501,-0.9928646530729621,-0.990666726881332,-0.9847079302822643,-0.9993128918663575,-0.9817218786666653,-0.9817218786666653
-0.993313359066604,-0.9930645350887505,-0.9347933535231898,-0.9449035812672176,-0.8488420774298746,-0.8807867388130207,-0.9904637646300262,-0.9904637646300262
-0.9857136608675684,-0.9713961051682928,-0.9494954033627794,-0.7335802134609885,-0.8507370601326488,-0.8694494546079189,-0.9874076417221415,-0.9874076417221415
-0.9606947983072902,-0.9839739822107284,-0.8981820142527207,-0.8555751253217722,-0.7894365731661636,-0.7624323627930946,-0.932069987640085,-0.932069987640085
-0.9802243824561787,-0.9900343507960765,-0.9311088544802609,-0.9048307215222268,-0.8607408060286892,-0.9298290818517564,-0.9904597221394074,-0.9904597221394074
-0.9952488217734087,-0.9817535885479931,-0.9461883408071748,-0.9216306131358293,-0.9114205759866029,-0.9129949325775144,-0.9919877835933497,-0.9919877835933497
-0.9464850028977266,-0.9727544636443191,-0.8645362473826577,-0.8808050700748167,-0.8131899609986118,-0.9195224598471184,-0.9103052181479532,-0.9103052181479532
-0.9878186132464379,-0.9967151234930711,-0.9696073761873523,-0.8553041593280043,-0.8856840667210188,-0.937559048355235,-0.9825344192810632,-0.9825344192810632
-0.9300609069337678,-0.9912882201585622,-0.9134771785723914,-0.5790091676827891,-0.657845448736311,-0.7248131924761659,-0.9191805063017375,-0.9191805063017375
-0.8351248209423625,-0.8177840471245902,-0.489202620487612,-0.24496831203239544,-0.30449727871670007,-0.6713046465687538,-0.8929022960336093,-0.8929022960336093
-0.9815529627888159,-0.9968522654545929,-0.9596142958562865,-0.9201553538364269,-0.9363197673137519,-0.9409945890234476,-0.9916643843438381,-0.9916643843438381
-0.9539425484685788,-0.9633504434256756,-0.909145645551192,-0.9326800042150266,-0.8522794879139766,-0.9431418019410804,-0.980980081638098,-0.980980081638098
-0.9967742288219921,-0.9890351736478455,-0.9887308248784564,-0.9208779298198077,-0.9161359980609479,-0.9378167139053508,-0.9790942597643835,-0.9790942597643835
-0.9851778548074925,-0.9951216645115787,-0.9312346666427025,-0.8899878065302804,-0.9484829121036511,-0.8935841278021128,-0.9896128203547487,-0.9896128203547487
-0.9718100403494768,-0.9442485273565561,-0.4827862002030968,-0.3218624395971639,-0.46574708591322744,-0.3016404706690715,-0.8254573825479616,-0.8254573825479616
-0.976156630326623,-0.9733552760471769,-0.9630112242422064,-0.938611148745277,-0.9438115593944869,-0.9582581808812162,-0.9776248144244151,-0.9776248144244151
