alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.7758418852147473,-0.9086159269027412,-0.9428544603877509,-0.9784361638946096,-0.9099271469570976,-0.3627663416395811,-0.8878298693220075,-0.8878298693220075
-0.9255264158114785,-0.9504018599302526,-0.9864099394432535,-0.966782591737901,-0.9187872543969386,-0.9040267244492597,-0.9030620446714179,-0.9030620446714179
-0.9065526415811479,-0.9773508493431496,-0.958439607554728,-0.9833883411092759,-0.9738906468467142,-0.7677862044059227,-0.8839134901904139,-0.8839134901904139
-0.9886126947928544,-0.9878254565453796,-0.9758164207363825,-0.9592124974515198,-0.9353594819339172,-0.9468219573853377,-0.9768768216055523,-0.9768768216055523
-0.9702926643861649,-0.967576215891904,-0.9706917865022611,-0.9764387463545653,-0.9068952829494444,-0.8509389671361502,-0.9914123893640369,-0.9914123893640369
-0.9821360699353858,-0.9526892741522193,-0.8725100536717417,-0.9591593117773766,-0.8969460593126793,-0.8650234741784038,-0.9197410204019822,-0.9197410204019822
-0.8182136069935386,-0.8571553566741247,-0.9194219725538674,-0.9573805464532542,-0.9131061888292,-0.7736547490068617,-0.7118980110571893,-0.7118980110571893
-0.5083846446218168,-0.1394447708210942,-0.6830394166523229,-0.8730398863008477,-0.29507690043417467,0.11375947995666302,1.0,1.0
-0.8457468643101482,-0.3325125307800958,-0.7707762842881062,-0.6150539095902634,1.0,-0.10111953773925608,-0.6331860128651075,-0.6331860128651075
-0.9607145572025846,-0.9733135007437221,-0.9718184236468619,-0.9771183410797283,-0.9197586283023034,-0.9151318165402672,-0.9812009142100959,-0.9812009142100959
-0.9895096921322691,-0.9468144944564579,-0.9779601608587478,-0.9869458717575206,-0.9188755611156082,-0.9357168652943301,-0.9759728625912405,-0.9759728625912405
-0.9970353477765108,-0.9841630938839794,-0.9943902858841754,-0.984700254404808,-0.9571418058723968,-0.9790538100397256,-0.9825824804355778,-0.9825824804355778
-0.9932953249714938,-0.9357024111595815,-0.9868324283724788,-0.9839792930442003,-0.973037015232909,-0.9526002166847237,-0.9772868648697763,-0.9772868648697763
-0.9693196503230711,-0.9577140857217854,-0.9876774062309294,-0.9974707257185237,-0.9930237692251085,-0.9958468761285663,-0.9291254196536533,-0.9291254196536533
-0.8089699733941467,-0.18868042448408184,-0.8603517611529253,-0.9037221107621212,-0.6635514018691588,-0.7527085590465872,-0.9158572583482246,-0.9158572583482246
-0.9810718358038768,-0.9704261090209118,-0.9711142754314864,-0.9778097548435898,-0.9419530502612408,-0.9554893463344167,-0.9343208541946727,-0.9343208541946727
-0.6602660585328772,0.059835256177893426,-0.8040903187444255,-0.9219411589158396,-0.8459930826403709,-0.7731130371975442,-0.7627969610202622,-0.7627969610202622
-0.9903762827822121,-0.9928502681149457,-0.9938504389190542,-0.9993440433522339,-0.9949076458900581,-0.9935897435897436,-0.9920577415469348,-0.9920577415469348
-0.9785252755606233,-0.8381435696161394,-0.9054876617584928,-0.9520797075969826,-0.9302671278239752,-0.9242506319971109,-0.8811899641911081,-0.8811899641911081
-0.8753249714937286,-0.6917740584728073,-0.6618367315004616,-0.9435640902147224,-0.8691588785046729,-0.7020585048754062,-0.9247617205974517,-0.9247617205974517
-0.9048498669707336,-0.9249153156756622,-0.9696277403101382,-0.9683249762880536,-0.964176907793068,-0.8700794510653665,-0.9620756576418319,-0.9620756576418319
-0.9906347396427214,-0.9749634388710423,-0.9766848702020123,-0.989693798254919,-0.9778938847597322,-0.9398699891657638,-0.990182259571365,-0.990182259571365
-0.6991638160395287,-0.9313025761533943,-0.9080851862863223,-0.9885414419818164,-0.9020972845684009,-0.8991513181654027,-0.7583750171822107,-0.7583750171822107
-0.9793158494868871,-0.9616764371336075,-0.9832178008668847,-0.9910411686665465,-0.9851350356906321,-0.9709281328999639,-0.9769024493095664,-0.9769024493095664
-0.9706499429874572,-0.9666137519843006,-0.9941477459433239,-0.9760782656742614,-0.9570534991537273,-0.9357168652943301,-0.990739079685851,-0.990739079685851
-0.9802128468263018,-0.9333649988125445,-0.954848451656313,-0.9949591799950951,-0.9879608506880565,-0.8557240881184544,-0.9758237559497045,-0.9758237559497045
-0.9921778791334094,-0.958764046348262,-0.9771073591312376,-0.9873240809958722,-0.9315034218853484,-0.9561213434452871,-0.9893225665912591,-0.9893225665912591
-0.8123679209426073,-0.6808119695511419,-0.8001862080836215,-0.9058790853245952,-0.7904481565972478,-0.6821054532322137,-0.8099216491194554,-0.8099216491194554
-0.8912960851387305,-0.9399522517905579,-0.9408671976465802,-0.9786784541879286,-0.9126646552358525,-0.7284218129288551,-0.9555988379001126,-0.9555988379001126
-0.9679057392626378,-0.9558766546254516,-0.922731469166132,-0.9736849103378177,-0.9492530723379203,-0.9331888768508487,-0.9655866530917495,-0.9655866530917495
-0.7730140630938807,-0.7404972313538243,-0.9417747664575086,-0.9099093775207794,-0.5259695341820589,-0.7983026363308053,-0.7812931739445463,-0.7812931739445463
-0.9521626757886735,-0.9505768533679987,-0.9804794466959801,-0.9721543448263635,-0.9506659798366326,-0.9119718309859155,-0.9647246303203696,-0.9647246303203696
-0.9711212466742684,-0.9968126195267677,-0.9893908335550097,-0.9958160603007354,-0.9923467510486423,-0.9938605994944023,-0.990317387465257,-0.990317387465257
-0.9792170277461042,-0.9843630863842606,-0.9838280626535434,-0.9897706220064592,-0.9794539701228935,-0.8735102925243771,-0.9717652595503968,-0.9717652595503968
-0.9840288863549981,-0.9581640688474182,-0.977670677703538,-0.9851671064333982,-0.9854293914195305,-0.9802275189599133,-0.970213618561913,-0.970213618561913
-0.9450399087799316,-0.9757384098096321,-0.9937409047522181,-0.9871822525314904,-0.9632055338877032,-0.8444384254243409,-0.9714926739713389,-0.9714926739713389
-0.9907563664006082,-0.9682761896428884,-0.9943589904079365,-0.9827501130195575,-0.9146957097652513,-0.9130552546045504,-0.9939728299741626,-0.9939728299741626
-0.991531736982136,-0.953051760558979,-0.9816452031858794,-0.9855453156717499,-0.9478990359849878,-0.9646081617912604,-0.9623622219685338,-0.9623622219685338
-0.9816039528696313,-0.9408147194480208,-0.9855180183704445,-0.9944332327730124,-0.9782471116344101,-0.9711087035030697,-0.9854271555811315,-0.9854271555811315
-0.992595971113645,-0.9619514268214941,-0.9987873002957423,-0.9922526201331414,-0.9579954374862021,-0.9770675334055616,-0.990303408717613,-0.990303408717613
-0.9993310528316229,-0.9605889779133282,-0.9957672868386874,-0.9937713666058972,-0.9922584443299728,-0.9586493318887686,-0.9980429753298402,-0.9980429753298402
-0.9471075636640061,-0.9819506768496181,-0.910502761825778,-0.9592538640869644,-0.961086172639635,-0.9541350668111231,-0.9131873175482208,-0.9131873175482208
-0.9808741923223109,-0.9456270389860381,-0.9901888681991018,-0.9893392270939643,-0.9795128412686732,-0.8747742867461177,-0.9883790011252892,-0.9883790011252892
-0.9977651083238313,-0.9821506693498994,-0.9920040058209586,-0.9954969462558763,-0.9851644712635219,-0.968851570964247,-0.9733029217912367,-0.9733029217912367
-0.6322614975294565,-0.6207142232166294,-0.5633576916456726,-0.9250022899387478,-0.6819486349253072,-0.4414951245937161,-0.8457142324619138,-0.8457142324619138
-0.8979703534777651,-0.9528392685274302,-0.9733049587682101,-0.9803094815283199,-0.9612333505040842,-0.9423979776092453,-0.9644497149500376,-0.9644497149500376
-0.8186849106803497,-0.7421346699498769,-0.3140031608431001,-0.764352006429557,0.09276620796232238,-0.344348140122788,-0.7399021021706665,-0.7399021021706665
-0.8484834663625997,-0.9424146594502706,-0.9275979157212825,-0.9343984257040454,-0.9047464861284863,-0.8541892379920549,-0.8771524359132665,-0.8771524359132665
0.158654503990878,-0.5301801182455658,-0.8005226344531898,-0.8611794809669155,-0.9029803517550961,-0.6639581076200795,-0.5227166298171346,-0.5227166298171346
-0.9534929684530596,-0.9640013499493769,-0.9842114322374701,-0.9877259283116208,-0.8972698506144676,-0.9116106897797038,-0.9102774082469951,-0.9102774082469951
-0.8821360699353857,-0.47375723410372106,-0.802494249456241,-0.8142638068532696,-0.45929796158657743,-0.3941856265799928,-0.8503248893931592,-0.8503248893931592
-0.9230786773090079,-0.7415596915115683,-0.8142222291767724,-0.9362540147797079,-0.9086025461770549,-0.7936078006500542,-0.7926695447354871,-0.7926695447354871
-0.9558798935765869,-0.939802257415347,-0.9716071791822493,-0.9857935154844181,-0.9844580175141658,-0.9735464066449981,-0.9909184736139489,-0.9909184736139489
-0.9722462941847206,-0.9980750721847931,-0.9893751858168902,-0.9930149481291939,-0.9552579292074472,-0.965962441314554,-0.990170610614995,-0.990170610614995
-0.9218015963511973,-0.927877704586078,-0.9810114697920416,-0.9732357868672752,-0.9688865994554419,-0.9051101480678946,-0.9715858656222989,-0.9715858656222989
-0.9670391486126948,-0.9843130882591903,-0.9779914563349867,-0.980894523943895,-0.9398925601589521,-0.9110689779703864,-0.9773311309039823,-0.9773311309039823
-0.9454427974154314,-0.9579140782220666,-0.9868011328962398,-0.9751386520977317,-0.9075723011259107,-0.9346334416756952,-0.9733169005388808,-0.9733169005388808
-0.9889243633599392,-0.9031286326762746,-0.9959081164817626,-0.9870167859897115,-0.9445139451026565,-0.8095882990249188,-0.9859443692439595,-0.9859443692439595
-0.9449562903838844,-0.9597890079122033,-0.9826231868183454,-0.9933340621740531,-0.9459857237471484,-0.9563019140483929,-0.990778686137509,-0.990778686137509
-0.9796579247434436,-0.9599640013499494,-0.9894925438527861,-0.9870640621445055,-0.9702995069541541,-0.9768869628024558,-0.9966124834876043,-0.9966124834876043
-0.9874192322310908,-0.9588015449420647,-0.9949927238017745,-0.9920398774365687,-0.9634998896166017,-0.9628024557602022,-0.9306118264864651,-0.9306118264864651
-0.9830938806537438,-0.9824881566941239,-0.9700502292393635,-0.9933340621740531,-0.9830156744425639,-0.94844709281329,-0.9903639832907369,-0.9903639832907369
-0.9722234891676169,-0.9776883366873742,-0.9913389769508818,-0.9922289820557445,-0.9893737581867688,-0.9594618996027446,-0.9864173168725814,-0.9864173168725814
-0.9325655644241733,-0.9564891316575629,-0.9820442205079256,-0.974979095075302,-0.9617337552432115,-0.9811303719754424,-0.8891718290958313,-0.8891718290958313
-0.9418776130748765,-0.9655387922952889,-0.9784452407404509,-0.9922998962879355,-0.9891971447494297,-0.9602744673167208,-0.941531558187702,-0.941531558187702
