alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.9812901201908445,-0.9635976205273906,-0.9490448791714614,-0.9681769699449161,-0.9739726366312873,-0.9178815178815178,-0.9840557878167262,-0.9840557878167262
-0.9687887740721145,-0.9662789665275682,-0.9057997698504028,-0.9292821554331467,-0.9474999381479008,-0.8713622713622714,-0.9966712366637892,-0.9966712366637892
-0.9772541050768575,-0.9435141614134778,-0.9497353279631761,-0.9228824827223447,-0.9562581954031519,-0.9671307671307672,-0.9497836303831463,-0.9497836303831463
-0.9860659153373257,-0.9248512829619107,-0.9182968929804373,-0.9777618678862086,-0.9642742274672802,-0.8851214851214851,-0.9836947016243237,-0.9836947016243237
-0.9798480173426914,-0.9537068276658084,-0.9489298043728424,-0.9256001519556991,-0.9775847992280858,-0.9138411138411139,-0.9898613767539479,-0.9898613767539479
-0.9598364992485146,-0.9337476693598509,-0.9473647871116225,-0.9369383848862524,-0.902323164848215,-0.9711711711711711,-0.997562668201283,-0.997562668201283
-0.9687044953342354,-0.9256681168427595,-0.917307249712313,-0.9604915182419894,-0.9785744328162498,-0.9392847392847393,-0.9994922225419339,-0.9994922225419339
-0.8563234805245883,-0.8438781852082038,-0.953210586881473,-0.9416723893572566,-0.9559613053267028,-0.9711711711711711,-0.9421190117522271,-0.9421190117522271
-0.9046058330250917,-0.9485394655065258,-0.9598388952819332,-0.9606376294910945,-0.9685791335757936,-0.9586131586131587,-0.9864649097566618,-0.9864649097566618
-0.9557162053966485,-0.9649826866731777,-0.9299654775604143,-0.919142034745255,-0.9348821098988099,-0.9191919191919192,-0.9944595837353238,-0.9944595837353238
-0.908978963090595,-0.9436917339962709,-0.9036593785960875,-0.9503806198039187,-0.9321111358519508,-0.9562107562107562,-0.9736322449969815,-0.9736322449969815
-0.958722147047669,-0.9310840806179526,-0.891921749136939,-0.9355941613944858,-0.9460649694450629,-0.8957138957138957,-0.9832602697990894,-0.9832602697990894
-0.9794359879575048,-0.8982331528012075,-0.9450863060989643,-0.8909133414181558,-0.9123184640886711,-0.8885066885066886,-0.9912436598342389,-0.9912436598342389
-0.9194107979791831,-0.9397318653999822,-0.8612197928653624,-0.8933972326529419,-0.943838293871694,-0.8167622167622168,-0.9246204363500956,-0.9246204363500956
-0.977413298248407,-0.9186007280475894,-0.9518987341772152,-0.9671834134510016,-0.8662510205596378,-0.9200655200655201,-0.9777734522660979,-0.9777734522660979
-0.9518300191500021,-0.9721566190180236,-0.8153049482163406,-0.9335486039070148,-0.90657858927732,-0.8513786513786514,-0.9941577382463623,-0.9941577382463623
-0.6243977581855724,-0.8180591316700702,-0.5668354430379747,-0.1494571967095747,-0.6852965189638536,-0.2619164619164619,-0.922053339200984,-0.922053339200984
-0.9969097796111005,-0.9651069874811329,-0.9744073647871117,-0.9469031720752181,-0.886934362552265,-0.9362271362271363,-0.996978724124507,-0.996978724124507
-0.9595462058180422,-0.9226316256769955,-0.9226006904487917,-0.9315030464195438,-0.9489843885301468,-0.8983346983346984,-0.9816099930603748,-0.9816099930603748
-0.9505283808649808,-0.97460712066057,-0.871277330264672,-0.949007174062331,-0.9415621366189169,-0.9217035217035217,-0.9635472204826143,-0.9635472204826143
-0.9761210242675944,-0.7839829530320519,-0.9626237054085155,-0.8817667772241785,-0.9516069175387812,-0.9247611247611247,-0.978495624650903,-0.978495624650903
-0.9076211389803209,-0.9700079907662257,-0.9174453394706559,-0.9385748308762292,-0.8940102427076375,-0.9521703521703522,-0.9449766704467878,-0.9449766704467878
-0.964687208828666,-0.8987303560330285,-0.8678711162255466,-0.9269151531976447,-0.9500235037977189,-0.9446355446355447,-0.9714995796731042,-0.9714995796731042
-0.9633012918057656,-0.9474562727514871,-0.9297123130034523,-0.8433979632091875,-0.9616516984586457,-0.7782145782145782,-0.9942310838791941,-0.9942310838791941
-0.9210120939988856,-0.9525526058776524,-0.9142462600690449,-0.9073070235677445,-0.8129592518370073,-0.9328419328419328,-0.9591493034985867,-0.9591493034985867
-0.9944001460831456,-0.9656929770043505,-0.9503567318757192,-0.9343376046521822,-0.9287958633316015,-0.8942942942942943,-0.9700947287057881,-0.9700947287057881
-0.9354237581762082,-0.9358430258368108,-0.9128423475258918,-0.8769158837538902,-0.9364160419604641,-0.9395031395031395,-0.9803151605423063,-0.9803151605423063
-0.9721224663704425,-0.9544171179969813,-0.8574913693901036,-0.9291360441840417,-0.9282020831787031,-0.9392847392847393,-0.9784871616932685,-0.9784871616932685
-0.9308165205054851,-0.8980378229601349,-0.9190563866513234,-0.9307140456743764,-0.900591306068928,-0.9358995358995359,-0.9470529160531023,-0.9470529160531023
-0.9736020264354308,-0.7852792328864423,-0.94897583429229,-0.9497377303078564,-0.9595734679235013,-0.8596778596778597,-0.9855988670920713,-0.9855988670920713
-0.983771660806173,-0.9748024505016426,-0.915373993095512,-0.9311231571718707,-0.9263217793611915,-0.9825279825279826,-0.9736181400675908,-0.9736181400675908
-0.9283443441943655,-0.6551007724407352,-0.6675949367088607,-0.49194196461185546,-0.7366585021895643,-0.6422604422604423,-0.9779398904329085,-0.9779398904329085
-0.9583569391835263,-0.8982864245760455,-0.9002991944764097,-0.9424029456027819,-0.9205324228704322,-0.7926289926289927,-0.9754828117330445,-0.9754828117330445
-0.9696315614509053,-0.9403888839563171,-0.942301495972382,-0.9629169649771336,-0.7665454365521166,-0.8953862953862954,-0.9735673623217842,-0.9735673623217842
-0.9469793095698507,-0.9110716505371571,-0.9575834292289989,-0.8596455341096711,-0.9096959350800367,-0.8616434616434616,-0.9631974182337243,-0.9631974182337243
-0.9966756720058808,-0.8250377341738435,-0.9047180667433832,-0.7446559810639821,-0.9410178381454266,-0.922031122031122,-0.9897372533753096,-0.9897372533753096
-0.902704879270708,-0.7179259522329753,-0.66204833141542,-0.3487237182390672,-0.7737202800663054,-0.7449085449085449,-0.925935015769311,-0.925935015769311
-0.9870117100624131,-0.9630826600372903,-0.938342922899885,-0.8998845721132069,-0.9055889556891561,-0.9030303030303031,-0.9779596373340556,-0.9779596373340556
-0.9738548626490681,-0.8819675042173488,-0.9507019562715765,-0.9567802925147207,-0.8278037556594671,-0.8939666939666939,-0.9868259959490643,-0.9868259959490643
-0.9966288504848368,-0.9590517624078843,-0.8988722669735328,-0.9335193816571938,-0.9568519755560504,-0.8748566748566748,-0.9710595058761136,-0.9710595058761136
-0.8780299376805555,-0.9555535825268578,-0.7756271576524741,-0.8234683888312562,-0.8883693312551028,-0.8495222495222495,-0.9570138171888312,-0.9570138171888312
-0.9463050796668181,-0.8917339962709757,-0.953716915995397,-0.9369968293858945,-0.9016799030159084,-0.8826098826098826,-0.9859543113127176,-0.9859543113127176
-0.9698656690561249,-0.9376365089230223,-0.9636133486766398,-0.9629461872269546,-0.9476978648655335,-0.9630903630903631,-0.9627545234508557,-0.9627545234508557
-0.9593589197338664,-0.9195063482198349,-0.8905868814729574,-0.9443608363407898,-0.924194067146639,-0.8742014742014742,-0.9249279238108135,-0.9249279238108135
-0.9697252044929932,-0.9817455384888574,-0.9269044879171462,-0.946698616326471,-0.9474999381479008,-0.9206115206115206,-0.9904424998448458,-0.9904424998448458
-0.8417619874799253,-0.36706028589185835,-0.5254545454545454,-0.518621878698441,-0.39028674633217053,-0.6582036582036582,-0.8859334360172193,-0.8859334360172193
-0.9456589426764118,-0.9629761164876143,-0.9325431530494822,-0.9107552490466241,-0.919988124396942,-0.9163527163527163,-0.9696236240641379,-0.9696236240641379
-0.9669440061429836,-0.9529787800763562,-0.9504027617951669,-0.8578337546207683,-0.936861377075138,-0.8685230685230685,-0.9852180339985218,-0.9852180339985218
-0.8887614303038248,-0.8965817277812306,-0.7405523590333717,-0.9219765929778934,-0.8839159801083649,-0.9047775047775047,-0.9019143210169089,-0.9019143210169089
-0.935077278920483,-0.8967415431057445,-0.9199079401611048,-0.8952090121418448,-0.8997995991983968,-0.96996996996997,-0.9750878737101042,-0.9750878737101042
-0.8205331098386062,-0.938559886353547,-0.9821403912543153,-0.7590041057260999,-0.9728840396843069,-0.8974610974610975,-0.9936922755764684,-0.9936922755764684
-0.9765236893485721,-0.9740211311373523,-0.9230379746835443,-0.9919054367995792,-0.993270491600485,-0.9864591864591865,-0.9443250227089364,-0.9443250227089364
-0.9639006072751279,-0.9905176240788423,-0.8709551208285385,-0.9195511462427493,-0.9002944159924788,-0.942997542997543,-0.9937938310680817,-0.9937938310680817
-0.9618404603491949,-0.9670780431501376,-0.9594246260069045,-0.9428120571002762,-0.9265197060788243,-0.91995631995632,-0.9835028745846098,-0.9835028745846098
-0.9442074755240499,-0.9269999112137086,-0.6589182968929804,-0.5957101737262751,-0.8335436304708181,-0.613977613977614,-0.904252918309891,-0.904252918309891
-0.9963104641417381,-0.9405309420225517,-0.9559723820483315,-0.9258923744539092,-0.9201365694351666,-0.9600327600327601,-0.975708490603296,-0.975708490603296
-0.9235779133520932,-0.8346799254195152,-0.8761334867663981,-0.9387793866249763,-0.9511615824241075,-0.9373191373191373,-0.871969555920403,-0.871969555920403
-0.9201973995327212,-1.0,-0.967940161104718,-0.9805087593693839,-0.9889161038125635,-0.9837291837291837,-0.9699621423695153,-0.9699621423695153
-0.946436179925741,-0.8127852259611116,-0.8828998849252014,-0.9470785055741442,-0.9444815557040006,-0.8181818181818181,-0.8771601699361893,-0.8771601699361893
-0.9548734180178577,-0.8823226493829353,-0.8442577675489068,-0.7908271357811838,-0.7632301640317672,-0.8924378924378924,-0.9850205649870517,-0.9850205649870517
-0.9424750792454244,-0.9818698392968126,-0.9792174913693901,-0.9026022413465613,-0.944085702268735,-0.897024297024297,-0.9890489328210423,-0.9890489328210423
-0.9668503631008957,-0.8927461599928971,-0.8693670886075949,-0.9542087345304715,-0.8825799747643435,-0.9472563472563472,-0.9788115750692552,-0.9788115750692552
-0.9489083562368608,-0.9726538222498446,-0.8275028768699655,-0.8864715594453617,-0.9201365694351666,-0.9503139503139503,-0.946618484227868,-0.946618484227868
-0.9731712684418266,-0.958980733374767,-0.8730264672036824,-0.884864335705206,-0.8102377594695565,-0.8907998907998909,-0.9673132366299374,-0.9673132366299374
-0.9704649845254874,-0.9072893545236616,-0.8869505178365937,-0.951081953799623,-0.9289937900492342,-0.8928746928746929,-0.9192126064216922,-0.9192126064216922
-0.8963746096255683,0.1015892746159992,-0.29831990794016106,-0.7399219765929779,-0.5182463692817734,-0.5175539175539176,-0.9738692078107457,-0.9738692078107457
-0.9126965918614832,-0.7910503418272219,-0.5309090909090909,-0.35678905918966697,-0.4647566738415102,-0.5470379470379471,-0.9634343810474885,-0.9634343810474885
-0.9544520243284623,-0.9336056112936163,-0.9886536248561565,-0.9454420595841674,-0.910784532027017,-0.8722358722358723,-0.9856016880779495,-0.9856016880779495
-0.8416964373504637,-0.6370061262541064,-0.8349136939010356,-0.5159626539647287,-0.6495707464311339,-0.8465738465738466,-0.8787258170985596,-0.8787258170985596
-0.9941473098695084,-0.9590162478913256,-0.9141542002301496,-0.7706637834046843,-0.902323164848215,-0.8775866775866776,-0.9695446364595499,-0.9695446364595499
-0.9751190437172542,-0.9708780964219125,-0.9320138089758343,-0.9089726918075423,-0.9677874267052624,-0.9155883155883155,-0.9674683908532354,-0.9674683908532354
-0.9196729984970292,-0.9770043505282784,-0.952957422324511,-0.9743428646571499,-0.9740715999901036,-0.961998361998362,-0.9318280552687553,-0.9318280552687553
1.0,-0.5156707804315014,-0.4466973532796318,-0.47408716997121614,-0.5248769143224721,-0.2665028665028665,-0.20991802215038113,-0.20991802215038113
-0.9795015380869663,-0.9903222942377697,-0.9663060989643268,-0.980830204117415,-0.9727355946460823,-0.9308763308763308,-0.977189508189322,-0.977189508189322
-0.9566339072091096,-0.9687649826866732,-0.9265132336018412,-0.8984819041217983,-0.8965832900368639,-0.9352443352443353,-0.9449879543903004,-0.9449879543903004
-0.9236715563941811,-0.5838764094823758,-0.5145454545454545,-0.5834076065516285,-0.7868329251094782,-0.663991263991264,-0.8227518153044125,-0.8227518153044125
-0.9515022685026946,-0.9034005149604901,-0.5756501726121979,-0.912713139784632,-0.9064301442390955,-0.6905268905268905,-0.723213328594077,-0.723213328594077
-0.3948318405071707,-0.21512918405398207,-0.6402071346375144,-0.8116625999035666,-0.5003834830154135,-0.5702975702975703,-0.4812658327832411,-0.4812658327832411
-0.9215084021219513,-0.8487969457515759,-0.8934407364787111,-0.9560789585190164,-0.880947079343873,-0.901064701064701,-0.9647066456785317,-0.9647066456785317
-0.84488966508566,-0.9399449524993341,-0.818964326812428,-0.9058459110766938,-0.8808481159850565,-0.970952770952771,-0.8993302979525284,-0.8993302979525284
-0.9726000458850906,-0.9910503418272218,-0.93590333716916,-0.9288145994360106,-0.927905193102254,-0.8025662025662026,-0.9812996846137788,-0.9812996846137788
-0.9788834940091864,-0.9412412323537246,-0.9390103567318757,-0.9030405750938765,-0.9332492144783394,-0.9445263445263445,-0.9898726606974606,-0.9898726606974606
-0.9549202395389017,-0.8356565746248779,-0.9508400460299195,-0.9249280402098158,-0.9483411266978401,-0.8902538902538902,-0.978221989020723,-0.978221989020723
-0.9904015881859938,-0.920838142590784,-0.9175373993095512,-0.8858871144489414,-0.945817561048022,-0.8930930930930931,-0.9901801481581783,-0.9901801481581783
-0.907574317459277,-0.977199680369351,-0.935650172612198,-0.840183515728876,-0.9492317969271877,-0.9125307125307125,-0.9770625638248055,-0.9770625638248055
-0.9292714103110353,-0.9076800142058066,-0.7893901035673188,-0.950848175801055,-0.8974739602662114,-0.9578487578487579,-0.985223675970278,-0.985223675970278
-0.9931266007107507,-0.9375832371481844,-0.9423475258918297,-0.8694349877997107,-0.9474999381479008,-0.9083811083811084,-0.9872886376330801,-0.9872886376330801
-0.9264246618315642,-0.9477403888839563,-0.9636133486766398,-0.9030697973436975,-0.9245404389024964,-0.8798798798798799,-0.9915398633514441,-0.9915398633514441
-0.9841555972787333,-0.9728491520909172,-0.8952359033371692,-0.9704855276807761,-0.9771889457928202,-0.9733551733551734,-0.9808991046190823,-0.9808991046190823
-0.9677680649133568,-0.8299032229423777,-0.895512082853855,-0.9689951929399044,-0.9398302778396299,-0.8645918645918647,-0.9788454268997929,-0.9788454268997929
-0.995130561811431,-0.9670070141170203,-0.9279401611047181,-0.9966394412705835,-0.9810485167866597,-0.984930384930385,-0.978185316204307,-0.978185316204307
-0.948018747337026,-0.9681434786468969,-0.9683544303797469,-0.9199018132406014,-0.8889631114080012,-0.9032487032487032,-0.9916668077159606,-0.9916668077159606
-0.9600893354621518,-0.9448281985261475,-0.8501726121979286,-0.9086804693093321,-0.9468071946361859,-0.9462735462735463,-0.9679197485937385,-0.9679197485937385
-0.9095127284304958,-0.8453165231288289,-0.9435673187571921,-0.9450037258368522,-0.9468071946361859,-0.93011193011193,-0.9935991830424897,-0.9935991830424897
-0.8158135005173778,-0.9316345556246115,-0.8697123130034523,-0.8046200376967023,-0.9560602686855192,-0.8722358722358723,-0.8919223890365204,-0.8919223890365204
-0.9668878203177308,-0.9861138240255705,-0.958711162255466,-0.9667743019535074,-0.9313194289814196,-0.8935298935298935,-0.9764306629881011,-0.9764306629881011
-0.9581415601867243,-0.9804847731510254,-0.9423245109321059,-0.87662366125568,-0.8957421014869245,-0.8662298662298662,-0.96705088494327,-0.96705088494327
-0.9592465480833611,-0.9214241321140015,-0.9174913693901036,-0.8352741777589456,-0.9589302060911947,-0.8895986895986896,-0.9887414453603245,-0.9887414453603245
-0.22124573338889486,-0.4511409038444464,-0.44975834292289985,-0.5691763708887947,-0.7682278136519953,-0.6458640458640459,-0.8207827671614676,-0.8207827671614676
-0.978153078280901,-0.916203498179881,-0.9716225546605294,-0.9453251705848833,-0.9423538434894481,-0.9635271635271635,-0.9722612458602032,-0.9722612458602032
-0.9472134171750703,-0.9280475894521886,-0.9554890678941312,-0.8921114536608173,-0.8923773472871669,-0.9381927381927382,-0.9836016090903449,-0.9836016090903449
-0.9400122672385135,-0.9274260854124123,-0.9741542002301496,-0.9204278137373796,-0.8952472846928424,-0.9325143325143325,-0.974791670192899,-0.974791670192899
-0.936435103030757,-0.9651247447394122,-0.9164787111622554,-0.9097032480530676,-0.952794477844578,-0.924979524979525,-0.9513690244466636,-0.9513690244466636
-0.9088665914400895,-0.21949746959069516,-0.867433831990794,-0.5210181031837642,-0.7932160617531359,-0.20098280098280097,-0.6799676150821189,-0.6799676150821189
-0.998679633106561,-0.9899138772973453,-0.9176064441887226,-0.97031019418185,-0.9368118953957297,-0.9254163254163255,-0.9925441343240635,-0.9925441343240635
-0.9412015338730294,-0.7912989434431323,-0.8820023014959724,-0.8229716105842989,-0.9488854251713303,-0.9392847392847393,-0.9757536263773463,-0.9757536263773463
-0.9459398718026754,-0.9536180413744118,-0.8995627157652474,-0.9695504156865037,-0.9462134144832876,-0.8655746655746656,-0.9689917232274335,-0.9689917232274335
-0.8864859043810898,-0.961857409216017,-0.9486766398158804,-0.9516663987960433,-0.9544273732650486,-0.9458367458367458,-0.9864536258131492,-0.9864536258131492
-0.989605622328247,-0.9755482553493741,-0.9825086306098965,-0.9365000511389372,-0.9324575076078082,-0.9672399672399672,-0.9476086502710968,-0.9476086502710968
-0.7868871648164362,-0.9038977181923111,-0.6263981588032221,-0.9324673806636373,-0.8835696083525075,-0.9651651651651652,-0.943363066524489,-0.943363066524489
-0.9624585044269748,-0.9639172511764184,-0.9228768699654776,-0.9647287444660364,-0.9315668373784606,-0.9447447447447448,-0.9912887956082892,-0.9912887956082892
-0.9792206089607027,-0.9273905708958536,-0.9337399309551209,-0.8793705527388553,-0.9282515648581113,-0.9064155064155064,-0.9855029535722144,-0.9855029535722144
-0.9830599736863052,-0.967042528633579,-0.9466283084004603,-0.9629754094767756,-0.9586827976941538,-0.9067431067431068,-0.9918755606709433,-0.9918755606709433
-0.9778253276335935,-0.9013229157418094,-0.9594246260069045,-0.9243143729635744,-0.9725871496078576,-0.853999453999454,-0.9699706053271497,-0.9699706053271497
-0.9831161595115578,-0.9852969901447216,-0.9641887226697353,-0.97031019418185,-0.8734258640738266,-0.9244335244335244,-0.9982961245296006,-0.9982961245296006
-0.9588345186981744,-0.9477048743673977,-0.8508170310701957,-0.9309186014231235,-0.8971770701897622,-0.8978978978978979,-0.9729918812026427,-0.9729918812026427
-0.9507718527744092,-0.8587765249045547,-0.8110701956271577,-0.9163074765126167,-0.9314678740196443,-0.7476385476385476,-0.9423475116083568,-0.9423475116083568
-0.9229317763616869,-0.839190269022463,-0.8868354430379747,-0.8027205914583364,-0.8128602884781909,-0.8582582582582583,-0.9902929875933041,-0.9902929875933041
-0.9912911970858286,-0.9936784160525615,-0.9547986191024166,-0.9250741514589208,-0.9170687053118582,-0.8834834834834835,-0.9712005551700208,-0.9712005551700208
-0.9014032409856867,-0.97460712066057,-0.991415420023015,-0.957569293259888,-0.921472574779188,-0.9485667485667486,-0.9626360420439736,-0.9626360420439736
