alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.982046897899365,-0.9738776337799706,-0.9544544374681826,-0.8538894531182759,-0.9512700201840153,-0.9021195933138032,-0.9788932717232053,-0.9788932717232053
-0.9733390327308256,-0.9555277697987598,-0.9678941116578992,-0.9232609780868607,-0.9312694959238774,-0.8848871273479235,-0.9782125549419588,-0.9782125549419588
-0.975305324865657,-0.9612050757818968,-0.9409808247072798,-0.7594546675158798,-0.9689113738236913,-0.9311562984663105,-0.9332942634959991,-0.9332942634959991
-0.45896433805569126,-0.35792372809759554,-0.48036653656881045,-0.5869726128793487,-0.5625835539594747,-0.6895571256246769,-0.7525211315225966,-0.7525211315225966
-0.9805080605764533,-0.9190645962523022,-0.8614966909893094,-0.7195531303255125,-0.8928936538310309,-0.8265552300534207,-0.966243660543221,-0.966243660543221
-0.9673546653639472,-0.8975719378875691,-0.915323264890548,-0.8355395658685212,-0.9604183595900285,-0.8528347406513872,-0.992584244336752,-0.992584244336752
-0.9856008793356131,-0.9595154013821536,-0.8814186322755813,-0.8195996075258637,-0.963537707410417,-0.9464931931759435,-0.9717750478981179,-0.9717750478981179
-0.9678065461651197,-0.9719176114762685,-0.9112845749193959,-0.9514227187440828,-0.9253977823796168,-0.9430466999827676,-0.974304068522484,-0.974304068522484
-0.9767342452369321,-0.9719176114762685,-0.9724758187680299,-0.8697949839051177,-0.8922645416655745,-0.8781664656212304,-0.9798715203426124,-0.9798715203426124
-0.9179164631167562,-0.7622290184681412,-0.8788732394366197,-0.8722737679238463,-0.9565650475766075,-0.8584352920902981,-0.9664825876253804,-0.9664825876253804
-0.9946262823644357,-0.9541422367909704,-0.9227558119803156,-0.8219406813213296,-0.9634590683897349,-0.7089436498362915,-0.9686509635974304,-0.9686509635974304
-0.9867000488519785,-0.9773921565314364,-0.9448158832513152,-0.7980135300294355,-0.916799916118378,-0.7830432534895744,-0.988508959765581,-0.988508959765581
-0.9714460185637518,-0.8732068330432725,-0.954997454607161,-0.7786652436610263,-0.976146163726441,-0.9065138721351025,-0.9950862166121943,-0.9950862166121943
-0.9192721055202736,-0.9504925400875252,-0.9193958934328865,-0.6362040176957637,-0.9531311436734908,-0.8943649836291573,-0.9827025808632931,-0.9827025808632931
-0.9837933561309233,-0.9050402987344339,-0.9426777532665874,-0.9270135816707693,-0.9677055755065663,-0.8777356539720834,-0.9972275442353207,-0.9972275442353207
-0.9914386907669761,-0.9626244022776811,-0.9597149160020363,-0.8188422012979188,-0.9399197881989043,-0.9579527830432535,-0.9864893497126113,-0.9864893497126113
-0.8591108939912067,-0.8232600577868645,-0.7388426947225522,-0.8346788769731293,-0.9771946840022019,-0.8553334482164398,-0.8671204778541644,-0.8671204778541644
-0.9887151929653151,-0.9533987800550834,-0.9470218903784151,-0.8996781023531234,-0.9511913811633332,-0.8948819576081337,-0.9672850219767835,-0.9672850219767835
-0.9971665852467025,-0.8764172144027846,-0.8833531308331919,-0.8822233315545763,-0.9402081312747386,-0.8381871445803895,-0.9733979488335399,-0.9733979488335399
-0.9843673668783586,-0.8406637041042191,-0.9682334973697607,-0.7949839051176562,-0.9795800676295577,-0.9653627434085817,-0.9882114279274202,-0.9882114279274202
-0.9621030776746459,-0.8939898281601135,-0.9806210758527066,-0.8405659890176097,-0.9284909171931113,-0.8298293985869378,-0.9759314775160599,-0.9759314775160599
-0.9870664386907669,-0.9338323505060575,-0.9651111488206346,-0.9073898748558347,-0.9728433248577945,-0.8497328967775288,-0.9778293699988729,-0.9778293699988729
-0.9468978993649243,-0.8330939627933698,-0.96806380451383,-0.7727092765049145,-0.884138509528428,-0.948561089091849,-0.9904744731207032,-0.9904744731207032
-0.9828895945285784,-0.9079465387019922,-0.9448498218225013,-0.8890399876060799,-0.9557000183491048,-0.806737894192659,-0.9831398625042262,-0.9831398625042262
-0.9707987298485589,-0.9140969535170572,-0.8919056507721025,-0.9279431256777925,-0.9442187213295237,-0.9472686541444081,-0.9735376986363125,-0.9735376986363125
-0.9869320957498778,-0.8549583495260463,-0.9295435262175462,-0.9351040572874529,-0.8761435424257517,-0.9800103394795795,-0.9914391975656486,-0.9914391975656486
-0.9595872007816316,-0.9575891725664465,-0.9206855591379604,-0.8382937703337752,-0.9689113738236913,-0.9271066689643288,-0.9853758593485856,-0.9853758593485856
-0.9261846604787494,-0.793183853471436,-0.8271169183777363,-0.8479334859621641,-0.94967102676348,-0.9445976219196968,-0.9391998196776739,-0.9391998196776739
-0.9766976062530532,-0.9131169423652062,-0.8280671983709486,-0.874098428382077,-0.9059215182573593,-0.9328795450628985,-0.941003042939254,-0.941003042939254
-0.9863947239863214,-0.7306996941689337,-0.938808756151366,-0.8873874649269275,-0.8634302340821516,-0.7810615199034983,-0.8509230249070213,-0.8509230249070213
-0.967000488519785,-0.9343730463139753,-0.90022060071271,-0.9052553663952627,-0.9266822197174238,-0.8493882474582113,-0.9659010481235208,-0.9659010481235208
-0.9744015632633122,-0.9668823817650338,-0.96674020023757,-0.7055411151085329,-0.9428032189572466,-0.9504566603480958,-0.9889327172320523,-0.9889327172320523
-0.939057156814851,-0.9200108139161584,-0.8879348379433226,-0.8716540719191641,-0.9690424388581614,-0.8891952438393934,-0.9833878057026936,-0.9833878057026936
-0.9751831949193942,-0.9488028656877819,-0.9757678601730867,-0.9141376757957069,-0.9526330965425044,-0.8435292090298121,-0.9882835568578835,-0.9882835568578835
-0.9386785539814363,-0.9278171096429718,-0.8956388936025793,-0.8417709534711584,-0.9680987706099766,-0.9385662588316388,-0.976652766820692,-0.976652766820692
-0.9899975574010748,-0.9074396363820691,-0.9488885117936535,-0.8922761778527534,-0.9148339406013264,-0.8760124073754955,-0.979821931702919,-0.979821931702919
-0.9843307278944797,-0.9680313603568592,-0.9761411844561344,-0.9044635326115023,-0.9613620278382133,-0.8141478545579872,-0.9777662571847177,-0.9777662571847177
-0.9769785051294577,-0.8809117483061014,-0.9043611063974206,-0.8944451138691408,-0.9366693753440457,-0.915905566086507,-0.965883015890905,-0.965883015890905
-0.7636785539814362,-0.21551796968724124,-0.6257254369591041,-0.343810786153237,-0.8229573514377835,-0.8219024642426331,-0.6903910740448551,-0.6903910740448551
-0.9332437713727406,-0.6678100130104929,-0.8894281350755133,-0.8553354104625343,-0.9190018086974757,-0.9182319489919007,-0.9632773582779218,-0.9632773582779218
-0.9529799706888129,-0.7947383539191998,-0.8618700152723571,-0.9057029246208665,-0.9625940391622323,-0.9156470790970188,-0.9455111010932041,-0.9455111010932041
-0.9819858329262335,-0.8807089873781322,-0.9408790089937213,-0.8349542974196547,-0.9253715693727227,-0.9570911597449595,-0.9842939253916375,-0.9842939253916375
-0.8362359550561798,-0.9291688491627663,-0.8886475479382318,-0.9005043636926996,-0.9593174133004797,-0.9332241943822162,-0.894750366279725,-0.894750366279725
-0.9307523204689789,-0.8817903789939678,-0.9562192431698625,-0.9014683352555385,-0.9778237961676584,-0.9451145958986731,-0.9776265073819452,-0.9776265073819452
-0.9519662921348314,-0.6537519220046297,-0.8160529441710505,-0.8760952266193862,-0.8857112899420693,-0.742977770118904,-0.7840009016116308,-0.7840009016116308
-0.9553492916463117,-0.9549532805028471,-0.970744951637536,-0.9244315149845936,-0.8558022490759916,-0.8840255040496295,-0.9073909613434014,-0.9073909613434014
-0.9915363947239864,-0.8209621006032137,-0.9197692177159341,-0.8619799287349594,-0.9339694356339616,-0.9508013096674134,-0.9398084075284571,-0.9398084075284571
-0.9010747435271128,-0.8463410100873562,-0.8846088579670796,-0.8520992202158608,-0.9584523840729771,-0.9455454075478201,-0.9404620759607799,-0.9404620759607799
-0.9908891060087933,-0.960427825558015,-0.9340573561853046,-0.8904859449503383,-0.964691079713754,-0.8677408237118731,-0.9390285134678238,-0.9390285134678238
-0.9770029311187103,-0.9506615075274994,-0.9295774647887324,-0.6264265918441121,-0.9504574169703006,-0.8919524383939341,-0.9683669559337316,-0.9683669559337316
-0.996152906692721,-0.9667134143250595,-0.8565755981673171,-0.8874907475943745,-0.9581116149833547,-0.9624332241943823,-0.9752868252000451,-0.9752868252000451
-0.5497679531021007,-0.5443624013652569,-0.8114712370609197,-0.647599538670752,-0.7398883325906315,-0.8109598483542995,-0.7798805364589203,-0.7798805364589203
-0.8485955056179775,-0.9677948059408952,-0.8121500084846428,-0.9620264059353106,-0.9325277202547905,-0.9474409788040669,-0.9548517975881889,-0.9548517975881889
-0.9971787982413288,-0.9459980061842083,-0.8729339894790429,-0.8880071609316097,-0.9331568324202469,-0.9302085128381872,-0.9815485179758819,-0.9815485179758819
-0.9709086468001954,-0.9606305864859841,-0.9610724588494824,-0.9165476047028042,-0.8794463812943982,-0.9436498362915733,-0.9693136481460611,-0.9693136481460611
-0.9230459208597949,-0.932953719818191,-0.8190395384354319,-0.8748214070542062,-0.9416498466539097,-0.9207306565569533,-0.9576017130620985,-0.9576017130620985
-0.9207132388861748,-0.9385296453373435,-0.9451213303919905,-0.8285851995937549,-0.9455555846811188,-0.7916594864725142,-0.9212036515271047,-0.9212036515271047
-0.7675744992672203,-0.22278356960613688,-0.3754284744612252,-0.16940078839102823,-0.09580854019764606,-0.4506289850077546,-0.854845035500958,-0.854845035500958
-0.907999511480215,-0.8682053968200327,-0.946784320380112,-0.7736732480677534,-0.9668929722928518,-0.8701533689470964,-0.9570697621999323,-0.9570697621999323
-0.8747557401074744,-0.8408664650321883,-0.7381978618700153,-0.7033721790921453,-0.9342839917166899,-0.8891952438393934,-0.7853623351741237,-0.7853623351741237
-0.9790913531998046,-0.9343054593379856,-0.973392160190056,-0.7573545866111235,-0.9752549214920444,-0.9139238325004309,-0.9972771328750141,-0.9972771328750141
-0.9608085002442599,-0.9613740432218711,-0.9338876633293738,-0.7475083056478405,-0.8711630711158878,-0.9465793555057729,-0.9723746196325933,-0.9723746196325933
-0.9853810454323401,-0.9613064562458814,-0.9265229933819786,-0.8509631108739435,-0.9699074680856641,-0.8660175771152852,-0.9843750704384087,-0.9843750704384087
-0.9859672691744016,-0.9293378166027406,-0.9295435262175462,-0.8457301223899609,-0.9419381897297439,-0.947699465793555,-0.9878057026935647,-0.9878057026935647
-0.9876160234489497,-0.8589121876214454,-0.9101306634990667,-0.9008142116950407,-0.9198930509318723,-0.8754092710666896,-0.9945317254592584,-0.9945317254592584
-0.9710063507572056,-0.8339050065052465,-0.9604276259969455,-0.8949270996505603,-0.963511494403523,-0.9332241943822162,-0.9911416657274879,-0.9911416657274879
-0.9545432340009771,-0.9694506868526435,-0.9931783471915833,-0.8493450157506068,-0.9589766442108574,-0.8807513355161124,-0.9864623013636876,-0.9864623013636876
-0.8556057645334636,-0.9321426761063143,-0.8708976752078738,-0.952248980083659,-0.9714278224855173,-0.9125452352231604,-0.9340561253240167,-0.9340561253240167
-0.9834391792867612,-0.9015595694709629,-0.9343967418971661,-0.8772313359613034,-0.9804188838501664,-0.9377907978631742,-0.9847266989744168,-0.9847266989744168
-0.8782975085490963,-0.880033117618235,-0.8539962667571696,-0.7405195118172585,-0.8882277386038953,-0.8324142684818198,-0.9503752958413163,-0.9503752958413163
-0.9915486077186126,-0.9682003277968335,-0.962973018835907,-0.8523746406623862,-0.9464730399224095,-0.9246079613992763,-0.9483827341372704,-0.9483827341372704
-0.9425378602833415,-0.9672203166449825,-0.9103003563549974,-0.8485531819668463,-0.9601562295210884,-0.9377907978631742,-0.9817063000112701,-0.9817063000112701
-0.8960552027357108,-0.941638646232871,-0.8574580010181572,-0.8714475065842701,-0.9568533906524418,-0.9211614682061002,-0.9801149554829257,-0.9801149554829257
-0.9650830483634587,-0.8758427251068719,-0.8644493466825047,-0.9113146162188215,-0.976015098691971,-0.9676029639841461,-0.9836402569593148,-0.9836402569593148
-0.9844406448461163,-0.9569133028065492,-0.9763448158832513,-0.9427814022343484,-0.9592649872866916,-0.9763053592969154,-0.9877696382283332,-0.9877696382283332
-0.9765754763067904,-0.9271412398830745,-0.8425929068386221,-0.843492331261942,-0.9267084327243178,-0.9471824918145787,-0.9710176941282542,-0.9710176941282542
-0.9956521739130435,-0.9095348326377507,-0.9755302901747837,-0.8852873840221713,-0.9385304988335212,-0.8539548509391695,-0.9910650287388707,-0.9910650287388707
-0.9185026868588178,-0.8308297990977138,-0.902222976412693,-0.8461088255039333,-0.9572465857558521,-0.7729622608995348,-0.9356790262594388,-0.9356790262594388
-0.982743038593063,-0.7436426000709664,-0.8898693365009334,-0.8178093746234486,-0.9193425777870979,-0.923918662760641,-0.9929629212216837,-0.9929629212216837
-0.9877259404005863,-0.9532973995910988,-0.9454607161038521,-0.8891432702735269,-0.9305879577446329,-0.9164225400654834,-0.9810075509974079,-0.9810075509974079
-0.9140205178309722,-0.9232549887636652,-0.9331070761920923,-0.8573322086998434,-0.9622532700726101,-0.9071170084439083,-0.9951899019497351,-0.9951899019497351
-0.9822911577918906,-0.9759052430596624,-0.9455964703885966,-0.92143631762863,-0.9828042674775224,-0.9581251077029123,-0.9872106390172434,-0.9872106390172434
-0.9721299462628237,-0.8570197522937331,-0.8822331579840489,-0.868383454116675,-0.9641143935620855,-0.8438738583491298,-0.9628085202299109,-0.9628085202299109
-0.9631411822178798,-0.810249564908842,-0.8977091464449347,-0.8465908112853529,-0.942147893784896,-0.9402033430983974,-0.963885946128705,-0.963885946128705
-0.9889960918417195,-0.9065610056942027,-0.8655693195316477,-0.9336580999431945,-0.9364596712888935,-0.8892814061692228,-0.9738307224163192,-0.9738307224163192
-0.9738886174890083,-0.9047361573424801,-0.9040217206855592,-0.9158934811423063,-0.9801567537812262,-0.8478373255212821,-0.9771125887523949,-0.9771125887523949
-0.9889472398632144,-0.9664768599090955,-0.9748854573222467,-0.9873306594598317,-0.9945739075729377,-1.0,-0.9546038543897216,-0.9546038543897216
-0.941914997557401,-0.9446462666644138,-0.9686068216528084,-0.8728934639285284,-0.9003905738027209,-0.6833534378769601,-0.9826349599909839,-0.9826349599909839
-0.9857840742550074,-0.8449216835915719,-0.9712200916341422,-0.907768577969807,-0.9336286665443393,-0.9420989143546441,-0.9786272962921222,-0.9786272962921222
-0.9750977039570102,-0.8939560346721187,-0.9253351433904633,-0.8420808014734994,-0.9588717921832813,-0.9337411683611925,-0.949054434802209,-0.949054434802209
-0.8397166585246703,-0.3744487437270838,-0.15004242321398265,-0.697898197717453,-0.8388686466224541,-0.7123039806996381,-0.7236064465231602,-0.7236064465231602
-0.9615657059110894,-0.86394741733268,-0.9773629730188359,-0.9376516964178128,-0.9388450549162495,-0.9489057384111667,-0.9542341936210977,-0.9542341936210977
-0.943600390815828,-0.8174475778517479,-0.9205158662820295,-0.8675571927770988,-0.9395003800885999,-0.9176288126830949,-0.9855471655584357,-0.9855471655584357
-0.9137029799706888,-0.7542875487893483,-0.7867300186662142,-0.8765427848449899,-0.9261317465726493,-0.9433913493020851,-0.9394838273413727,-0.9394838273413727
-0.9985832926233512,-0.9611712822939019,-0.902222976412693,-0.8827053173359958,-0.9156465438150411,-0.8599000516973979,-0.9803133100416995,-0.9803133100416995
-0.9346604787493893,-0.7369514894479834,-0.9049720006787714,-0.8062417158693819,-0.9290676033447797,-0.7705497156643115,-0.9537788797475487,-0.9537788797475487
-0.9332071323888618,-0.3164929118158931,-0.007093161377905943,-0.2653848140051297,-0.6828750425961362,-0.6291573324142685,-0.8070325707201623,-0.8070325707201623
-0.9916707376648755,-0.9298785124106584,-0.956083488885118,-0.9553474601070697,-0.9071797425882723,-0.9279682922626228,-0.9290837371802096,-0.9290837371802096
-0.9903150952613581,-0.9476876805839515,-0.889597827931444,-0.664021482794829,-0.9354897900338148,-0.9559710494571774,-0.9869762199932379,-0.9869762199932379
-0.9787860283341475,-0.8802358785462041,-0.9619888002715086,-0.8133682199232266,-0.9750190044299981,-0.8291400999483026,-0.9882970810323454,-0.9882970810323454
-0.9812774792379091,-0.9051078857104236,-0.9225521805531987,-0.7952937531199973,-0.9864478754357913,-0.93408581768051,-0.9736729403809309,-0.9736729403809309
-0.9781265266243283,-0.9418414071608401,-0.9436619718309859,-0.7196564129929596,-0.9651629138378464,-0.892124763053593,-0.98063338217063,-0.98063338217063
-0.9846116267708842,-0.9659023706131828,-0.9415577804174444,-0.8937565627528273,-0.9398673621851162,-0.8717042908840256,-0.9746511890003381,-0.9746511890003381
-0.9819369809477284,-0.9403207002010713,-0.9453249618191074,-0.8942041209784312,-0.950850612073711,-0.973634327072204,-0.9872467034824749,-0.9872467034824749
-0.9878602833414754,-0.9530946386631296,-0.8707619209231291,-0.8604995438348855,-0.9600775905004063,-0.8089781147682233,-0.983807055111011,-0.983807055111011
-0.9447361993160723,-0.9514049642633864,-0.953639911759715,-0.8306164253868796,-0.9366955883509397,-0.9483887644321902,-0.9890814831511326,-0.9890814831511326
-0.9637884709330727,-0.859993579237281,-0.9553707788902087,-0.8977501592274456,-0.9742064012162835,-0.9028950542822678,-0.9876298884255607,-0.9876298884255607
-0.9633610161211529,-0.971545883108325,-0.912642117766842,-0.7873409877265763,-0.9550184801698602,-0.8536102016198518,-0.9864668094218415,-0.9864668094218415
-0.928028822667318,-0.9297095449706841,-0.9571695231630748,-0.8965796223297127,-0.9481244593567328,-0.7972600379114252,-0.8689237011157445,-0.8689237011157445
-0.9621152906692721,-0.9766486997955494,-0.9341252333276769,-0.8412201125781076,-0.9365907363233636,-0.9657073927278994,-0.9869987602840077,-0.9869987602840077
-0.9819736199316073,-0.8749640944190055,-0.9115900220600712,-0.8009054447179522,-0.9726598338095362,-0.8783387902808892,-0.9841767158796348,-0.9841767158796348
-0.9247435271128481,-0.9359951337377288,-0.9145087391820804,-0.8673850549980204,-0.9619387139898817,-0.8094950887471997,-0.9780277245576467,-0.9780277245576467
-0.9817415730337079,-0.9702955240525151,-0.9408790089937213,-0.9155492055841495,-0.9808382919604708,-0.9121144235740134,-0.9977324467485631,-0.9977324467485631
-0.9881411822178798,-0.7608772789483467,-0.7461394875275751,-0.9192673816122424,-0.9436682481847493,-0.891693951404446,-0.9731635298095346,-0.9731635298095346
-0.992256961406937,-0.8606356555091834,-0.8992363821483116,-0.833439484963765,-0.8887257857348816,-0.9228847148026883,-0.9834689507494647,-0.9834689507494647
-0.9622007816316561,-0.9137252251491138,-0.8655014423892754,-0.8162257070559276,-0.9177697973734567,-0.8875581595726348,-0.9762380254705285,-0.9762380254705285
-0.9721055202735711,-0.9388675802172921,-0.9465128118106227,-0.7694042311466097,-0.9590028572177515,-0.8951404445976219,-0.9870438408655472,-0.9870438408655472
-0.9850879335613092,-0.9714782961323353,-0.9693195316477177,-0.8664899385468129,-0.9553592492594826,-0.9593313803205239,-0.9949509748675758,-0.9949509748675758
-0.996409379579873,-0.9847591369143166,-0.9581537417274733,-0.9228822749728883,-0.9625416131484442,-0.8859210753058763,-0.9889191930575905,-0.9889191930575905
-0.9981069858329262,-0.978000439315344,-0.9648735788223316,-0.847003941955141,-0.9592387742797976,-0.8665345510942616,-0.96416544573425,-0.96416544573425
-0.9791890571568148,-0.8722944088674113,-0.946987951807229,-0.7186924414301207,-0.9706152192718027,-0.9445976219196968,-0.9957579172771329,-0.9957579172771329
-0.8819125549584759,-0.9053106466383928,-0.8694383166468691,-0.9227101371938099,-0.9781907782641747,-0.9590728933310356,-0.9540493632367858,-0.9540493632367858
-0.9640449438202248,-0.9669837622290185,-0.9328355676226031,-0.9053242215068942,-0.9513224461978034,-0.9338273306910219,-0.9799526653893835,-0.9799526653893835
-0.9620420127015145,-0.9158542148927902,-0.946987951807229,-0.830581997831064,-0.9565912605835015,-0.9415819403756678,-0.9853037304181224,-0.9853037304181224
-0.9805691255495848,-0.9216666948279066,-0.8487697267945019,-0.9465684333740726,-0.9841411308291174,-0.8685162846803378,-0.9792223599684436,-0.9792223599684436
-0.9849169516365412,-0.9378537755774462,-0.954997454607161,-0.9292858003546038,-0.9375081915646544,-0.9535585042219542,-0.977099064577933,-0.977099064577933
