alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.563890386455865,0.03784076081206589,-0.4274632308980031,-0.43823678169863445,-0.5236976942783945,0.13554089624021048,-0.3555186587563529,-0.3555186587563529
-0.9709917794021156,-0.9621474837481044,-0.967759775200287,-0.9383340466093452,-0.9028608027327071,-0.9857667435739121,-0.9815268525455416,-0.9815268525455416
-0.9997367068293234,-0.9388717128851376,-0.9858453904101399,-0.8917636073610085,-0.9753202391118702,-0.9559353979137556,-0.9689931898407813,-0.9689931898407813
-0.9824471219548891,-0.8614033644068793,-0.9574315437044123,-0.9337820487880792,-0.9485482493595218,-0.9760179378026191,-0.9011042042102848,-0.9011042042102848
-0.9857988858101698,-0.9343576239905016,-0.9711676431902427,-0.8644516204334125,-0.954867634500427,-0.9847268709583076,-0.9952652857364623,-0.9952652857364623
-0.9592271718552139,-0.9183702258219991,-0.9698523257204352,-0.9359607827880014,-0.9662254483347567,-0.9851818152276346,-0.9853638946821364,-0.9853638946821364
-0.9867684733593283,-0.9028530452466879,-0.9663099366256128,-0.9034353966463059,-0.974466268146883,-0.9696487180320411,-0.9853436464386714,-0.9853436464386714
-0.9968154064118155,-0.9803449046046058,-0.9632159512136793,-0.9572034392872427,-0.9368488471391972,-0.9624346017612843,-0.9724421406442991,-0.9724421406442991
-0.9857236591899765,-0.9327353732939918,-0.9890589501375104,-0.9254561724312337,-0.9762596071733561,-0.9915510349982127,-0.9898488806096071,-0.9898488806096071
-0.9939735118711785,-0.9731740863084393,-0.9780132727490135,-0.9467377348947593,-0.9380871050384287,-0.9372826828713483,-0.9716423350274364,-0.9716423350274364
-0.9755597069505217,-0.9394829957562862,-0.9799264617960062,-0.9312142551453138,-0.9604184457728437,-0.9610047769148279,-0.9657737191298654,-0.9657737191298654
-0.9891882629755472,-0.9898668108667286,-0.9765484873849097,-0.9086877018246897,-0.9770281810418446,-0.9742631527637864,-0.9716862062216103,-0.9716862062216103
-0.9771227489478721,-0.9440911281695604,-0.9932291043883774,-0.9340543905380695,-0.9541417591801878,-0.9642543788385922,-0.9346184218519044,-0.9346184218519044
-0.9813354396786987,-0.975548685154055,-0.9732751404998207,-0.9257285141812239,-0.9456874466268147,-0.9663991161082768,-0.9675083186533568,-0.9675083186533568
-0.9880055333358408,-0.9542243173028319,-0.9703904101399019,-0.8410302299342489,-0.9469684030742955,-0.8696259708185747,-0.9757898502304925,-0.9757898502304925
-0.9561972107640935,-0.8812700577192095,-0.9831699151022361,-0.9601991985371358,-0.9681041844577284,-0.9782926591492542,-0.9938445339866766,-0.9938445339866766
-0.9845200332668832,-0.8777669366499348,-0.9875194308262585,-0.9677080496440105,-0.9453031596925705,-0.9881064569590225,-0.9875034590749252,-0.9875034590749252
-0.9948302594900471,-0.9201335417964663,-0.9874895372473993,-0.8979107497179317,-0.9661827497865072,-0.9645793390309687,-0.982454897037682,-0.982454897037682
