alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,delta
-0.9901328802440862,-0.9934851692697612,-0.9975451670935145,-0.9954518571583271,-0.9787657457393881,-0.9734327575223892,-0.9923051016224448,-0.9923051016224448
-0.983069780695306,-0.9822475049510201,-0.9925231407694008,-0.9832984864513656,-0.9959246321583571,-0.9859482144864541,-0.9717448603057459,-0.9717448603057459
-0.9925125082036537,-0.9778037986431622,-0.9797335834576016,-0.9922489983256837,-0.9868529691965704,-0.9918499644021433,-0.9896737538803959,-0.9896737538803959
-0.8866296738090872,-0.9438033045878755,-0.9762113256952611,-0.9608701446909179,-0.9702868635545676,-0.9866414359051223,-0.8220377203772038,-0.8220377203772038
-0.9937038378700359,-0.9886590585874205,-0.9931533366797225,-0.9934984881173521,-0.9868847253096221,-0.99449170007869,-0.9893076787910736,-0.9893076787910736
-0.9972141680320477,-0.9848545537522383,-0.982193301603702,-0.9840023657006722,-0.9865354080660527,-0.9896204144339941,-0.989294500087858,-0.989294500087858
-0.9902359469327808,-0.9829229929701795,-0.999101115910859,-0.9975135153145799,-0.9963903884831163,-0.9968149286169296,-0.9782112106835354,-0.9782112106835354
-0.9599131208441768,-0.9417126412558494,-0.975109704162102,-0.9831652075402544,-0.9837302847464804,-0.9798591074305841,-0.9361594330229016,-0.9361594330229016
-0.9940888222660424,-0.9847540679312063,-0.995700989138891,-0.9962098809652725,-0.987212871811157,-0.9942668715104732,-0.975045393311076,-0.975045393311076
-0.9496792049314379,-0.9933874747215357,-0.9921714035171283,-0.9884838690867895,-0.9817296496242194,-0.9908944429872223,-0.9901569729983014,-0.9901569729983014
-0.9660880280462648,-0.9326242569980698,-0.9681628934297191,-0.9671842331048155,-0.9721181327405526,-0.9563832577659535,-0.8731959819598196,-0.8731959819598196
-0.9811751724472427,-0.9851699675793664,-0.9949584327174268,-0.9924697415222118,-0.9934476553403196,-0.9902574287106082,-0.973881274527031,-0.973881274527031
-0.9784196542112594,-0.9911014222930585,-0.9990424930354803,-0.996034952394439,-0.9894463850957976,-0.9838498145164312,-0.9960756750424647,-0.9960756750424647
-0.9747304730306305,-0.9824959282307936,-0.9905885858819018,-0.9923073078492949,-0.9910977029744893,-0.9908195001311499,-0.9845677385345282,-0.9845677385345282
-0.9897782095800487,-0.9841176577313372,-0.9937468932929324,-0.9843189031145616,-0.9797925267280618,-0.9861355716266347,-0.9501640016400164,-0.9501640016400164
-0.9568817476472755,-0.9984927126845206,-0.9960307428128965,-0.9874051428999825,-0.963766275007939,-0.99265560010492,-0.9882489896327534,-0.9882489896327534
-0.9920183943725588,-0.9991793657949056,-0.9966316272855288,-0.9935651275729077,-0.9963692177410818,-0.9919623786862517,-0.9759459380308089,-0.9759459380308089
-0.9973323915867268,-0.9960168537052053,-0.9971152660074036,-0.99360677723263,-0.9859849687731554,-0.9893206430097051,-0.9926213904996193,-0.9926213904996193
-0.9975263994713285,-0.9959470718850442,-0.9946262364236138,-0.9931569609076294,-0.9904837514554885,-0.9849177502154607,-0.9895200023428806,-0.9895200023428806
-0.9975991524280542,-0.9971054500997182,-0.9968587909276215,-0.9990753775541654,-0.9983698528633429,-0.9961779143403156,-0.9947870907280502,-0.9947870907280502
-0.9916030962445833,-0.9896974120714175,-0.9934757624943057,-0.9819198827145582,-0.9961892664337885,-0.9851051073556413,-0.9976688338311954,-0.9976688338311954
-0.9875804640122953,-0.9936610194565672,-0.9984538216618852,-0.9973219268798574,-0.9928442891923361,-0.9918499644021433,-0.9884569202834885,-0.9884569202834885
-0.9952468068272587,-0.9950092042220793,-0.9925793210249721,-0.9841689643395614,-0.9869164814226739,-0.9904822572788249,-0.9896444678732501,-0.9896444678732501
-0.9907876568546169,-0.9931948768978911,-0.9945358594907382,-0.9885546735083174,-0.9851593098338097,-0.9864728144789598,-0.9949232706612781,-0.9949232706612781
-0.9944131791981109,-0.9806425230873153,-0.9839031354689158,-0.9830902381527543,-0.9810204297660633,-0.9892457001536329,-0.995465061793475,-0.995465061793475
-0.9749032613028539,-0.9955255896912713,-0.9972960198731547,-0.995489341852077,-0.9938181433259236,-0.989582943005958,-0.9959146020031628,-0.9959146020031628
-0.999324003777091,-0.998199629039844,-0.9986712148247482,-0.9935817874367966,-0.9875833597967609,-0.9721962003971971,-0.9922714227142272,-0.9922714227142272
-0.9974597092609967,-0.9921760623235393,-0.9929212877980149,-0.9935651275729077,-0.9903038001481952,-0.9923933001086671,-0.9977698705558484,-0.9977698705558484
-0.9690102718080777,-0.9874448549166177,-0.967960155985701,-0.9499162841839582,-0.9333015772202815,-0.9627159291040581,-0.9540868622971944,-0.9540868622971944
-0.9886232563920293,-0.9990453847001963,-0.9966120863270692,-0.9916409132937384,-0.9913094103948343,-0.9920373215423239,-0.9966511450828794,-0.9966511450828794
-0.9977446583415054,-0.9981019344916185,-0.9942671713119189,-0.993715066347908,-0.9843971631205674,-0.9900326001423915,-0.9909916242019563,-0.9909916242019563
-0.9976597798919922,-0.9921062805033781,-0.9971128233875961,-0.9919366258777665,-0.9864507250979146,-0.9850489002135872,-0.991045803315176,-0.991045803315176
-0.9840337573719207,-0.9922011837787972,-0.9948827115033958,-0.9910244983298486,-0.9822059913199958,-0.9909693858432945,-0.9869618696186961,-0.9869618696186961
-0.9896114840542192,-0.9958884551561089,-0.9913702242202852,-0.9915076343826271,-0.9869799936487774,-0.989901450144265,-0.9902023663093774,-0.9902023663093774
-0.9937462770947926,-0.9801038074356716,-0.9960942509278902,-0.9915409541104049,-0.97255213295226,-0.9847303930752801,-0.9937591518772331,-0.9937591518772331
-0.991797104129185,-0.9930078616198593,-0.9917976826865886,-0.9883297653458172,-0.9843442362654811,-0.9870161501854836,-0.9825323610378961,-0.9825323610378961
-0.9927701749253903,-0.9852788272188177,-0.987860179556982,-0.9956975901506885,-0.9933312162591299,-0.9910818001274029,-0.9953288818602471,-0.9953288818602471
-0.9936856496308545,-0.9949477962203375,-0.9970200038349131,-0.9891627585402627,-0.9830422356303589,-0.9946603215048525,-0.9975429040004685,-0.9975429040004685
-0.997723438729127,-0.9931390514417622,-0.993483090353728,-0.9988629642895818,-0.9975865354080661,-0.9980140143140855,-0.9873250161073039,-0.9873250161073039
-0.9924215670077466,-0.9978060595741355,-0.9929847959130086,-0.9923697823388783,-0.9846194559119297,-0.9943980215085997,-0.9942189421894219,-0.9942189421894219
-0.9937280888556111,-0.9734912821572073,-0.9867414596851707,-0.993223600363185,-0.9847358949931195,-0.9934612358076966,-0.9731359456451707,-0.9731359456451707
-0.972350845071063,-0.9941634485617269,-0.992703894635152,-0.994098243217353,-0.984757065735154,-0.9891332858695245,-0.9721534001054296,-0.9721534001054296
-0.9962380658626454,-0.9982331243135213,-0.9930238778299277,-0.9853851344034519,-0.982131893722875,-0.9948289429310151,-0.996208926374978,-0.996208926374978
-0.9872288247214547,-0.9996706298088397,-0.9913873225589374,-0.9853351548117852,-0.9914893617021276,-0.9773110503241279,-0.9890455690271188,-0.9890455690271188
-0.9875137738019634,-0.9966058122673649,-0.9899266359140833,-0.9818948929187249,-0.9750396951413147,-0.9917000786899989,-0.9805423768523399,-0.9805423768523399
-0.9979962623168482,-0.9614329836333719,-0.9985100019174565,-0.9901415255437364,-0.994379167989838,-0.9878405216022783,-0.988606278919932,-0.988606278919932
-0.9970959444773685,-0.993245119808407,-0.9970493152726024,-0.9955268265458271,-0.9844289192336192,-0.9891707572975607,-0.9882431324313243,-0.9882431324313243
-0.9639418158228586,-0.9935102907250192,-0.9942232041553848,-0.9932860748527684,-0.9769979887795067,-0.9925244501067936,-0.9041498272125579,-0.9041498272125579
-0.9608316269228379,-0.9891168273276773,-0.9942403024940369,-0.9606077518346675,-0.9429236794749656,-0.9897703001461385,-0.974190241902419,-0.974190241902419
-0.9223149990830096,-0.8707138261511558,-0.9389711441109048,-0.881831585435947,-0.7441304117709326,-0.8492899164387155,-0.8499077490774908,-0.8499077490774908
-0.7310474758513232,-0.904597086748572,-0.9450630379106807,-0.9281626669110113,-0.8054408807028686,-0.8894967587214748,-0.8291878990218473,-0.8291878990218473
-0.9975294308445254,-0.9806257754504766,-0.9908010938051498,-0.9855475680763688,-0.9485339261141102,-0.9276614081762656,-0.9331254026825982,-0.9331254026825982
-0.997696156370355,-0.9998576450868714,-0.9989887553997164,-0.9973802364034686,-0.9920927278501112,-0.9944167572226178,-0.9936229719440052,-0.9936229719440052
-0.9911999236093955,-0.9918746048604433,-0.9982974939942085,-0.9916200884638773,-0.9740446702656929,-0.980702214561397,-0.9933110759679026,-0.9933110759679026
-0.9904542058029577,-0.9873359952771664,-0.9981607072849914,-0.9943939558013811,-0.980215941568752,-0.9757372503466107,-0.9942570139987115,-0.9942570139987115
-0.9930611867522928,-0.9783425142948059,-0.9929554844753191,-0.9910203333638764,-0.9929501429025087,-0.9898265072881928,-0.9825308967375388,-0.9825308967375388
-0.9928459592553128,-0.9965862733577198,-0.9903174550832751,-0.9931569609076294,-0.9907272149888854,-0.9888335144452355,-0.9818353540678264,-0.9818353540678264
-0.9942585791650689,-0.9922318877796681,-0.9959941035157848,-0.9953185782472157,-0.9790197946438023,-0.9843369430809008,-0.9765550869794413,-0.9765550869794413
-0.9853039027414223,-0.9769217564363262,-0.9930189925903128,-0.9882131462985947,-0.9864083836138456,-0.9878592573162963,-0.9899915070579277,-0.9899915070579277
-0.9914848726899042,-0.9947551983966929,-0.9949095803212777,-0.994556389474298,-0.9578808087223457,-0.9906134072769514,-0.9865723657236573,-0.9865723657236573
-0.9981205486179212,-0.9894964404293536,-0.9965363651130383,-0.9894709660222076,-0.988504287075262,-0.9938359500880578,-0.9574093598078838,-0.9574093598078838
-0.997911383867335,-0.9925138063331189,-0.9973473148891112,-0.9958683537555498,-0.9887159944956071,-0.9905759358489152,-0.9876369120834065,-0.9876369120834065
-0.9897539585944735,-0.9873946120061017,-0.9945798266472723,-0.9968138010312456,-0.9742457923150206,-0.9745381646494548,-0.9606454635974931,-0.9606454635974931
-0.9930429985131114,-0.9949059271282409,-0.9981826908632585,-0.9914618197569326,-0.9933100455170953,-0.9936673286618953,-0.9905098693844081,-0.9905098693844081
-0.9800080937664357,-0.9916010601254119,-0.9851855108678261,-0.9532149372339628,-0.9320630888112629,-0.9664256004796343,-0.9922597083113688,-0.9922597083113688
-0.8631304687867081,-0.8961813992371451,-0.9652122087023216,-0.8247382318886455,-0.7269926960939981,-0.8520628021133885,-0.3219674339600539,-0.3219674339600539
-0.9890718996251707,-0.9966169773585907,-0.9972911346335399,-0.9863222517472032,-0.9920821424790939,-0.9874283358938809,-0.9784454987407016,-0.9784454987407016
-0.9871166639131693,-0.9963769278972365,-0.9956790055606239,-0.9919158010479054,-0.9859002858050174,-0.9908569715591862,-0.9957154571545715,-0.9957154571545715
-0.9618562310633906,-0.9227598989000989,-0.984650577129995,-0.9263425767811477,-0.9787234042553191,-0.9860044216285082,-0.9446582322966087,-0.9446582322966087
-0.9654938788996722,-0.9884469218541309,-0.9900389964252259,-0.979962348707611,-0.9836032602942734,-0.9802525574249634,-0.9372430152872957,-0.9372430152872957
-0.9486970400156419,-0.9780940910150324,-0.9780872577073815,-0.9764387874951062,-0.8934264845982851,-0.8855435230636639,-0.8989003104316757,-0.8989003104316757
-0.961165077974497,-0.9794506495989639,-0.9704687265279502,-0.9861389932444252,-0.9847676511061713,-0.9342563795106231,-0.9595384525273825,-0.9595384525273825
-0.9731390021022573,-0.9957181875149158,-0.9904762253707592,-0.9905663520729036,-0.9685826188207897,-0.9818450931164987,-0.9225238680958239,-0.9225238680958239
-0.9750184534843361,-0.9916568855815407,-0.9875450816018212,-0.9912285816624878,-0.9798454535831481,-0.9852737287818039,-0.988474491887776,-0.988474491887776
-0.9328035503442882,-0.7914221395385188,-0.962288392792806,-0.8443010770602004,-0.810288980628771,-0.9301157867126316,-0.9122620511919405,-0.9122620511919405
-0.8266630492279851,-0.7960584436700213,-0.9370488023224429,-0.9207282026505843,-0.7206308881126283,-0.8185258740210589,-0.6914558074152171,-0.6914558074152171
-0.9870135972244747,-0.987603957466585,-0.9936052213441005,-0.9895792551374856,-0.9832751137927385,-0.9751751789260689,-0.9801191940490833,-0.9801191940490833
-0.9984903761479431,-0.9919276390437658,-0.9871347214741699,-0.9692292313971795,-0.9530962210225469,-0.9842245287967925,-0.9840464476073332,-0.9840464476073332
-0.9812327685379839,-0.991740623765734,-0.9976819538027316,-0.9848103690992844,-0.982089552238806,-0.9696856147187769,-0.9737480231945177,-0.9737480231945177
-0.9546173118691902,-0.9911181699298972,-0.9915460928464215,-0.989533440511791,-0.9728591087117604,-0.9849552216434968,-0.9840889123176946,-0.9840889123176946
-0.8945627774653779,-0.7545912948574985,-0.8666891387688952,-0.8714649851310715,-0.6442997777072086,-0.759808146288455,-0.8620599777426345,-0.8620599777426345
-0.8775658679503522,-0.9330624868286814,-0.8889633887930161,-0.9248640138610067,-0.8767227691330581,-0.9539288792295875,-0.8680006442921572,-0.8680006442921572
-0.9948739479240398,-0.9970998675541053,-0.9956130548258229,-0.9941607177069364,-0.9704244733777919,-0.9841495859407202,-0.9865020793065074,-0.9865020793065074
-0.9896327036665975,-0.9970189206427185,-0.9923301738046124,-0.9925238860798508,-0.9836032602942734,-0.9792220931539701,-0.9946801968019681,-0.9946801968019681
-0.9670792870816516,-0.9942220652906623,-0.991238322750683,-0.9873301735124824,-0.9904096538583678,-0.9915501929778544,-0.9853335676213905,-0.9853335676213905
-0.9920183943725588,-0.9937615052775991,-0.9960160870940519,-0.9940107789319361,-0.9900391658727639,-0.9893393787237231,-0.9896107889650325,-0.9896107889650325
-0.985497910626024,-0.9987327621458747,-0.9921201085011718,-0.9919116360819332,-0.9944215094739071,-0.996346535766478,-0.9876017688748316,-0.9876017688748316
-0.9973778621846804,-0.9945179402081452,-0.9975744785312038,-0.9945980391340202,-0.9824071133693236,-0.9841495859407202,-0.9979909799097991,-0.9979909799097991
-0.9971080699701561,-0.9928766717979565,-0.9904078320161506,-0.9946938333513815,-0.9806499417804594,-0.9901262787124817,-0.9794251156797282,-0.9794251156797282
-0.993243069144107,-0.9828169246035345,-0.9879236876719757,-0.993277744920824,-0.9736424261670371,-0.9907258215610597,-0.9894585017278744,-0.9894585017278744
-0.9975082112321471,-0.9935074994522127,-0.9943575482447945,-0.9907079609159594,-0.9845665290568435,-0.9898452430022108,-0.9817416388449599,-0.9817416388449599
-0.9920790218364969,-0.9935493685443093,-0.9941841222384656,-0.9937025714499913,-0.9921774108182492,-0.9930115786712632,-0.9532390323903239,-0.9532390323903239
-0.9868620285646297,-0.9952157584097561,-0.9941645812800061,-0.9941398928770752,-0.9873504816343813,-0.9979765428860494,-0.9966130732735898,-0.9966130732735898
-0.9969716581762955,-0.9961089657078179,-0.996626742045914,-0.9964972636173562,-0.9972372181644966,-0.9865664930490501,-0.9928922860657178,-0.9928922860657178
-0.9797898348962588,-0.9926896565199248,-0.9969467252406896,-0.9950395255270764,-0.9956282417698741,-0.974912878929816,-0.9893896796110818,-0.9893896796110818
-0.9978750073889722,-0.9943030122020491,-0.9962163819182626,-0.9894751309881799,-0.9903355562612469,-0.9897328287181024,-0.9972090435190066,-0.9972090435190066
-0.9925458533088196,-0.9975157672022654,-0.9931191400024182,-0.9944897500187424,-0.9959669736424261,-0.9686551504477836,-0.9895185380425233,-0.9895185380425233
-0.9974112072898462,-0.9982666195871986,-0.9976013473490858,-0.9869011820173429,-0.9894146289827458,-0.982557050249185,-0.9935863644350729,-0.9935863644350729
-0.9954923480562077,-0.9808714074574436,-0.998109412269035,-0.9960266224624945,-0.9937546310998201,-0.9802525574249634,-0.9878755930416447,-0.9878755930416447
-0.9991360586388831,-0.9969575126409768,-0.9973937246654527,-0.9774342143624687,-0.991256483539748,-0.9958594072020085,-0.9780691735488783,-0.9780691735488783
-0.9915273119146608,-0.99704125082517,-0.9972276265185462,-0.9948062874326317,-0.998168730814015,-0.99816390002623,-0.984586774439173,-0.984586774439173
-0.9813903999442227,-0.9887065102251301,-0.992796714187835,-0.9915826037701272,-0.9813379908965809,-0.9887398358751452,-0.9597800620863352,-0.9597800620863352
-0.7339242490151826,-0.5589202798530115,-0.9003044725589984,-0.6189805829286374,-0.29729014501958295,-0.6440589050848728,0.23607743220289357,0.23607743220289357
-0.8974880526003877,-0.9886032331312917,-0.9790276663332491,-0.9719406242451,-0.9203133269821108,-0.9725147075355042,-0.9664719147191472,-0.9664719147191472
-0.9893235036005135,-0.9936470630925349,-0.9971494626847078,-0.9945022449166591,-0.9926643378850428,-0.9924307715367032,-0.9962601768874831,-0.9962601768874831
-0.9575243987650186,-0.9902305451774482,-0.9915534207058438,-0.9966180476305508,-0.9723404255319149,-0.9912691572675835,-0.9853892110349675,-0.9853892110349675
-0.9808841606203402,-0.9815357303853771,-0.9863188864584822,-0.9952477738256879,-0.9812850640414946,-0.9800652002847828,-0.9650822936800797,-0.9650822936800797
-0.9938402496638965,-0.9896667080705466,-0.9861747718898427,-0.996363984706245,-0.9800254048904414,-0.9903885787087345,-0.9903810109529667,-0.9903810109529667
-0.9858131734385017,-0.9965723169936875,-0.9944064006409434,-0.9967471615756899,-0.9884513602201758,-0.9893955858657774,-0.9923080302231594,-0.9923080302231594
-0.9993694743750445,-0.9953302005948202,-0.9969149711831928,-0.9934734983215188,-0.9859002858050174,-0.9911754786974931,-0.9944429801440872,-0.9944429801440872
-0.999230031207987,-0.995732143878948,-0.9970200038349131,-0.9959766428708278,-0.9942415581666137,-0.9925244501067936,-0.9793782580682949,-0.9793782580682949
-0.9964138855080658,-0.9829844009719212,-0.9863848371932833,-0.9917866871027664,-0.9759923785328676,-0.9924869786787575,-0.9415949159491595,-0.9415949159491595
-0.9800202192592233,-0.9888014135005492,-0.9830775299739983,-0.9874301326958159,-0.9816555520270985,-0.9827444073893656,-0.8912727698705558,-0.8912727698705558
-0.9941221673712083,-0.9939094427363405,-0.997024889074528,-0.988308940515956,-0.9976077061501005,-0.9960655000562071,-0.9961606044631874,-0.9961606044631874
-0.9896023899346285,-0.9944844449344679,-0.9974547901606389,-0.994173212604853,-0.9898168730814015,-0.987765578746206,-0.9934794705089908,-0.9934794705089908
-0.9906906529123161,-0.9949757089484019,-0.9977381340583029,-0.9940316037617972,-0.9892240923044353,-0.9954659572076292,-0.9857040356117847,-0.9857040356117847
-0.9932218495317287,-0.9843884111935622,-0.9980507893936563,-0.9912369115944323,-0.9887159944956071,-0.9927492786750103,-0.9878638786387864,-0.9878638786387864
-0.9918031668755788,-0.9898258106205139,-0.9974108230041048,-0.9885921582020675,-0.986588334921139,-0.9942856072244913,-0.9894116441164411,-0.9894116441164411
-0.9827484551364345,-0.9933874747215357,-0.995913497062139,-0.9870053061666486,-0.9939663385201651,-0.9884588001648743,-0.9932539682539683,-0.9932539682539683
-0.9974597092609967,-0.9921537321410877,-0.9933243200662438,-0.9945688843722147,-0.9870752619879327,-0.9891332858695245,-0.9921030281731389,-0.9921030281731389
-0.9903177940090971,-0.9805448285390896,-0.9949291212797373,-0.988400569767345,-0.9909071662961787,-0.9896204144339941,-0.9756135418497042,-0.9756135418497042
-0.9765917361735279,-0.9933121103557617,-0.9969174138030003,-0.9949728860715208,-0.9926114110299566,-0.9926930715329562,-0.9936010074386458,-0.9936010074386458
-0.9854736596404489,-0.9916485117631214,-0.9950243834522279,-0.9918658214562387,-0.9923467767545252,-0.9915689286918724,-0.9519973056873425,-0.9519973056873425
-0.9961319678007539,-0.9970552071892023,-0.994098630545205,-0.9946855034194371,-0.992833703821319,-0.9882714430246937,-0.9953830609734668,-0.9953830609734668
-0.997574901442479,-0.9983587315898113,-0.9977796585950295,-0.9964972636173562,-0.9941462898274585,-0.9925806572488478,-0.9965764657646576,-0.9965764657646576
-0.9950740185550353,-0.9980684392179412,-0.991663338597179,-0.9951644745062432,-0.9945908754101831,-0.9879154644583505,-0.9955939202249166,-0.9955939202249166
-0.9943070811362194,-0.9883380622146796,-0.9927112224945743,-0.9867595731742872,-0.9920503863660421,-0.9908382358451681,-0.9848137409945528,-0.9848137409945528
-0.9853554360857697,-0.9952604187746592,-0.9947288264555266,-0.9910411581937375,-0.9785434529480258,-0.9907632929890958,-0.9930548234053769,-0.9930548234053769
-0.9990511801893699,-0.9972813002865242,-0.9957034317586985,-0.9942565119242975,-0.9936487773896475,-0.9949975643571777,-0.9873440520119486,-0.9873440520119486
-0.996438136493641,-0.9867944883527164,-0.991592502622763,-0.9892543877916518,-0.984799407219223,-0.987128564469592,-0.9888054237685234,-0.9888054237685234
-0.9941918889547371,-0.996770497362945,-0.9955129074137176,-0.9947646377729094,-0.9923044352704562,-0.9944542286506539,-0.9943097288115739,-0.9943097288115739
-0.9888566721281907,-0.9888684040479038,-0.9980849860709605,-0.9958475289256887,-0.9764157933735578,-0.9955596357777194,-0.9916622737655948,-0.9916622737655948
-0.9646329689117522,-0.9946519213028545,-0.9920712561050229,-0.9944855850527701,-0.9947284852334074,-0.990519728706861,-0.9854609617524747,-0.9854609617524747
-0.9963077874461742,-0.9889381858680649,-0.995820677509456,-0.9900873809860974,-0.9922515084153699,-0.9946041143627984,-0.9875007321501786,-0.9875007321501786
-0.9950861440478229,-0.9964020493524945,-0.9899217506744684,-0.991907471115961,-0.9935746797925268,-0.9935923858058231,-0.9812598840274117,-0.9812598840274117
-0.9812812705091343,-0.9805141245382188,-0.9957571693944623,-0.9807411973444177,-0.9819307716735471,-0.9881215573125491,-0.9776328120424062,-0.9776328120424062
-0.9970595679990057,-0.9962680682577852,-0.9945602856888127,-0.9941440578430474,-0.9841536995871706,-0.9978641286019411,-0.9922479939085105,-0.9922479939085105
-0.9937038378700359,-0.9946323823932094,-0.99929164025584,-0.9915909337020716,-0.9884196041071239,-0.980702214561397,-0.9937957593861653,-0.9937957593861653
-0.9947072223982103,-0.99933288579926,-0.9945358594907382,-0.9980049812993028,-0.9991319995765852,-0.9979016000299772,-0.9776957769577695,-0.9776957769577695
-0.9919911120137866,-0.9969937991874604,-0.9941181715036645,-0.9926488350590176,-0.9952259976712183,-0.9917937572600892,-0.9913635564927078,-0.9913635564927078
-0.9926640768634988,-0.992653369973441,-0.9948363017270543,-0.9916575731576273,-0.989711019371229,-0.9861917787686889,-0.9967975751186083,-0.9967975751186083
-0.9915697511394174,-0.9946686689396932,-0.9964728569980447,-0.9952727636215212,-0.9946226315232349,-0.9686364147337655,-0.9980246588180167,-0.9980246588180167
-0.9506037737564929,-0.9941355358336624,-0.9943697613438317,-0.9909745187381819,-0.9833386260188419,-0.9955971072057556,-0.9903780823522521,-0.9903780823522521
-0.930045000735108,-0.9943727940222101,-0.9927600748907233,-0.9886046530999841,-0.9889382872869694,-0.9562895791958631,-0.9552392666783811,-0.9552392666783811
-0.9870075344780809,-0.995612119148271,-0.9930043368714682,-0.9960849319861057,-0.9950566317349423,-0.9966650429047851,-0.9938997247115329,-0.9938997247115329
-0.9850826124980485,-0.9982777846784244,-0.9979872812786627,-0.9962681904888837,-0.9911082883455065,-0.9955596357777194,-0.9967316816025303,-0.9967316816025303
-0.9946678145466505,-0.9961368784358824,-0.9974108230041048,-0.9944439353930479,-0.9671641791044776,-0.9940795143702926,-0.9884071340713407,-0.9884071340713407
-0.9972687327495919,-0.9969156435488801,-0.9897190132304502,-0.99119526193471,-0.9874775060865884,-0.9881965001686214,-0.9691896561822761,-0.9691896561822761
-0.9887657309322837,-0.9973008391961693,-0.9956448088833197,-0.9928071037659623,-0.9814544299777708,-0.986229250196725,-0.986323434662918,-0.986323434662918
-0.9913999942403909,-0.9825266322316645,-0.9944601382767073,-0.9916617381235995,-0.9915211178151794,-0.9949600929291416,-0.9987670590991624,-0.9987670590991624
-0.9940342575484982,-0.9954362689614651,-0.9939374176379133,-0.9931777857374905,-0.9729543770509156,-0.9923745643946491,-0.9918511685116851,-0.9918511685116851
-0.9953074342911967,-0.981075170372314,-0.9973937246654527,-0.9949562262076319,-0.9823436011432201,-0.9949600929291416,-0.9981901247583904,-0.9981901247583904
-0.9980083878096359,-0.9936610194565672,-0.9969418400010748,-0.9911286224791543,-0.9882925796549169,-0.9894892644358676,-0.9898201839161249,-0.9898201839161249
-0.9993361292698786,-0.9985876159599396,-0.9990400504156728,-0.9947812976367983,-0.9893828728696941,-0.9899389215723011,-0.998380483804838,-0.998380483804838
-0.941691536557603,-0.925492554977607,-0.8871045551195479,-0.8411315379553349,-0.9204932782894041,-0.9348746580732191,-0.7149051133368476,-0.7149051133368476
-0.9964563247328223,-0.9976441657513618,-0.9926648127182328,-0.9889795000374847,-0.9769874034084894,-0.9916064001199085,-0.9937767234815206,-0.9937767234815206
