,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/04/07 11:18:31.498),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
0,19,NewMedia20,0,0.0,2436461946756,0.57626,0.62521,0.0,0.0,1,1,0.56921,0.62218,1,1.38854,0.13889,0,,0.40903,0.53073,27.56908,1.10379,1,0.64473,0.54381,24.7917,1.10379,1,0,0.0,8,,
15,19,NewMedia20,15,0.1001,2436462947098,0.56448,0.66092,0.0,0.08007,1,0,0.5659,0.65146,1,1.38854,0.13889,0,,0.40855,0.53112,27.49381,1.05778,1,0.64438,0.54373,24.16849,1.05778,1,0,0.0,8,,
30,19,NewMedia20,30,0.20068,2436463953852,0.57175,0.66237,0.08643,0.11426,2,1,0.56903,0.62583,1,1.38854,0.13889,0,,0.40926,0.53126,27.40831,1.07902,1,0.64494,0.54427,23.9607,1.07902,1,0,0.0,8,,
45,19,NewMedia20,46,0.30811,2436465027591,0.57244,0.6606,0.08643,0.22168,2,1,0.57736,0.66658,1,1.38854,0.13889,0,,0.4098,0.53148,27.38624,1.0571,1,0.64549,0.54442,23.7301,1.04979,1,0,0.0,8,,
60,19,NewMedia20,61,0.40869,2436466033566,0.573,0.66653,0.08643,0.32227,2,1,0.58193,0.67885,1,1.38802,0.14352,0,,0.40969,0.53138,25.48579,1.07171,1,0.64532,0.54418,22.28482,1.07902,1,0,0.0,8,,
75,19,NewMedia20,76,0.50879,2436467035120,0.5726,0.66676,0.08643,0.42236,2,1,0.57728,0.67995,1,1.38177,0.1537,0,,0.40886,0.5319,23.62531,1.07171,1,0.64446,0.54462,20.82001,1.08724,1,0,0.0,8,,
90,19,NewMedia20,91,0.60938,2436468042524,0.3814,0.59896,0.56982,0.03955,3,1,0.37712,0.60296,1,1.37708,0.15741,0,,0.40251,0.53046,21.11098,1.08755,1,0.63734,0.54255,20.41459,1.08755,1,0,0.0,8,,
105,19,NewMedia20,106,0.70996,2436469046159,0.34664,0.46328,0.68311,0.02686,4,1,0.34485,0.45666,1,1.3651,0.19815,0,,0.40107,0.52966,20.42201,1.07943,1,0.6357,0.54129,19.46798,1.07943,1,0,0.0,8,,
120,19,NewMedia20,121,0.81055,2436470053817,0.30305,0.51666,0.68311,0.12061,4,0,0.25972,0.4853,1,1.32708,0.27037,0,,0.3987,0.52971,19.33957,1.09638,1,0.63301,0.54144,18.78991,1.11191,1,0,0.0,8,,
135,19,NewMedia20,136,0.91064,2436471055827,0.26968,0.48638,0.81055,0.1001,5,1,0.27908,0.49956,1,1.29896,0.35556,0,,0.39904,0.52975,18.88332,1.07902,1,0.6332,0.54165,18.45319,1.07171,1,0,0.0,8,,
150,19,NewMedia20,151,1.01123,2436472059453,0.29075,0.52792,0.99121,0.02002,6,1,0.28855,0.51383,1,1.28646,0.42037,0,,0.3991,0.52907,18.378,1.04979,1,0.63313,0.54102,18.09001,1.0571,1,0,0.0,8,,
165,19,NewMedia20,166,1.11182,2436473066001,0.44071,0.46235,0.99121,0.1001,6,0,0.46724,0.46127,1,1.28073,0.43333,0,,0.40447,0.52913,18.18623,1.10379,1,0.63858,0.54114,17.63579,1.10379,1,0,0.0,8,,
180,19,NewMedia20,181,1.21191,2436474069399,0.46745,0.48349,1.09814,0.11377,7,1,0.47409,0.4579,1,1.28073,0.43333,0,,0.40402,0.52863,18.28073,1.04979,1,0.63827,0.54055,17.71723,1.0571,1,0,0.0,8,,
