,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/05/05 11:58:20.287),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
0,22,NewMedia23,0,0.0,6100896057018,0.48234,0.40701,0.0,0.0,1,0,0.45501,0.45942,1,1.3776,0.1463,0,,0.34809,0.48724,21.53081,1.05176,1,0.60298,0.48993,24.69476,1.05176,1,0,0.0,28,,
15,22,NewMedia23,15,0.10095,6100897067016,0.4224,0.52059,0.01343,0.08752,2,1,0.41989,0.55052,1,1.3776,0.1463,0,,0.34735,0.48738,21.03399,1.00211,1,0.60279,0.48982,24.20374,1.00211,1,0,0.0,28,,
30,22,NewMedia23,30,0.20093,6100898065835,0.4249,0.52682,0.01343,0.1875,2,1,0.41609,0.51593,1,1.3776,0.1463,0,,0.34744,0.48733,20.98199,1.05176,1,0.60313,0.48992,24.20921,1.05176,1,0,0.0,28,,
45,22,NewMedia23,46,0.30811,6100899137931,0.42211,0.52327,0.01343,0.29468,2,1,0.41811,0.50643,1,1.37656,0.16574,0,,0.34766,0.48681,19.70463,1.05176,1,0.60335,0.48958,22.62243,1.05176,1,0,0.0,28,,
60,22,NewMedia23,61,0.40857,6100900142577,0.42137,0.51838,0.01343,0.39514,2,1,0.41932,0.48885,1,1.35208,0.27407,0,,0.34818,0.48648,16.83694,1.05176,1,0.6037,0.48923,19.27628,1.05176,1,0,0.0,28,,
75,22,NewMedia23,76,0.50916,6100901148697,0.42666,0.49591,0.4353,0.07385,3,1,0.43129,0.5278,1,1.34687,0.2963,0,,0.34843,0.48747,15.83073,1.02763,1,0.60351,0.48979,17.69331,1.02763,1,0,0.0,28,,
90,22,NewMedia23,91,0.6095,6100902152418,0.43173,0.50666,0.4353,0.17419,3,1,0.44588,0.50129,1,1.34063,0.32778,0,,0.34842,0.48824,15.10897,1.01959,1,0.60348,0.4904,17.15359,1.01959,1,0,0.0,28,,
105,22,NewMedia23,106,0.71155,6100903172584,0.17231,-0.00771,0.4353,0.24146,3,0,0.17324,-0.02074,1,1.33229,0.36296,0,,0.34176,0.47905,13.50443,1.01085,1,0.59436,0.48238,17.38373,1.01924,1,0,0.0,28,,
120,22,NewMedia23,121,0.81042,6100904161393,0.15788,-0.06419,0.70337,0.10706,4,1,0.15291,-0.10925,1,1.33125,0.36852,0,,0.34077,0.47893,12.5542,1.05795,1,0.5937,0.48096,15.96455,1.05795,1,0,0.0,28,,
135,22,NewMedia23,136,0.91101,6100905167005,0.08957,-0.05451,0.81738,0.09363,5,1,0.08227,0.03889,1,1.33073,0.37778,0,,0.33832,0.47979,11.77497,0.98602,1,0.59132,0.48153,15.10358,0.98602,1,0,0.0,28,,
150,22,NewMedia23,151,1.01135,6100906171279,0.08794,0.00845,0.95117,0.06018,6,1,0.08255,0.00846,1,1.33073,0.39167,0,,0.33874,0.47873,11.81514,0.98602,1,0.59162,0.48048,15.03573,0.98602,1,0,0.0,28,,
165,22,NewMedia23,166,1.1123,6100907180353,0.19502,0.03769,1.07227,0.04004,7,1,0.21034,0.08501,1,1.33125,0.39352,0,,0.34251,0.47713,11.96738,0.95763,1,0.5957,0.48055,15.34999,0.95763,1,0,0.0,28,,
180,22,NewMedia23,181,1.21289,6100908186510,0.19891,0.02541,1.07227,0.14063,7,1,0.22697,-0.04848,1,1.33125,0.39352,0,,0.34395,0.47629,12.42187,1.0028,1,0.59674,0.47868,14.92763,1.01119,1,0,0.0,28,,
195,22,NewMedia23,196,1.31311,6100909188340,0.26312,-0.0586,1.23218,0.08093,8,1,0.26364,-0.01443,1,1.33125,0.39352,0,,0.34573,0.47552,13.20097,0.99407,1,0.59879,0.47795,15.04553,0.99407,1,0,0.0,28,,
210,22,NewMedia23,211,1.41333,6100910190421,0.25864,-0.0998,1.23218,0.17468,8,0,0.2857,-0.1048,1,1.33125,0.39352,0,,0.34638,0.47497,13.20203,1.05176,1,0.59922,0.4778,15.13488,1.05176,1,0,0.0,28,,
225,22,NewMedia23,226,1.51379,6100911195696,0.39629,0.02888,1.41333,0.08716,9,0,0.39893,0.04684,1,1.33125,0.39352,0,,0.34776,0.47468,13.63729,0.97277,1,0.60069,0.47813,15.30995,0.97277,1,0,0.0,28,,
240,22,NewMedia23,241,1.61487,6100912205425,0.39459,0.0219,1.50708,0.10779,10,1,0.39191,0.01327,1,1.33125,0.39352,0,,0.34766,0.47464,13.29736,0.98602,1,0.60019,0.47787,15.4735,0.98602,1,0,0.0,28,,
255,22,NewMedia23,256,1.71472,6100913204201,0.49037,-0.06383,1.64771,0.06702,11,1,0.49421,-0.10695,1,1.33125,0.39352,0,,0.35038,0.47622,13.93185,1.02694,1,0.60331,0.47712,14.75182,1.03533,1,0,0.0,28,,
270,22,NewMedia23,271,1.81531,6100914210056,0.49304,-0.07041,1.64771,0.1676,11,1,0.50124,-0.08692,1,1.33125,0.39352,0,,0.34982,0.47606,14.89324,1.04578,1,0.60277,0.47659,14.58537,1.04578,1,0,0.0,28,,
285,22,NewMedia23,286,1.91565,6100915214241,0.50117,-0.07229,1.64771,0.26794,11,1,0.60098,-0.06332,1,1.33125,0.39352,0,,0.35285,0.47397,13.5809,1.02694,1,0.60562,0.4768,14.43041,1.01854,1,0,0.0,28,,
300,22,NewMedia23,301,2.01636,6100916221107,0.59237,-0.0625,1.92261,0.09375,12,1,0.59446,-0.05733,1,1.33125,0.39352,0,,0.35352,0.47546,13.73104,1.0182,1,0.6062,0.47714,14.39492,1.0182,1,0,0.0,28,,
315,22,NewMedia23,316,2.11719,6100917228475,0.68533,-0.09867,2.06982,0.04736,13,1,0.69076,-0.07686,1,1.33125,0.39352,0,,0.35628,0.47386,13.29674,1.03498,1,0.60946,0.47726,14.04891,1.02659,1,0,0.0,28,,
330,22,NewMedia23,331,2.21741,6100918231545,0.67472,-0.05187,2.1908,0.02661,14,1,0.6693,-0.07102,1,1.33125,0.39352,0,,0.35686,0.47446,13.47078,1.03498,1,0.60994,0.47809,14.55211,1.04337,1,0,0.0,28,,
345,22,NewMedia23,346,2.31763,6100919233219,0.70299,-0.05398,2.1908,0.12683,14,1,0.77447,0.01739,1,1.33125,0.39352,0,,0.36005,0.4745,14.05633,0.99604,1,0.6127,0.47788,13.70347,0.98024,1,0,0.0,28,,
360,22,NewMedia23,361,2.41809,6100920238150,0.77777,0.03093,2.32458,0.09351,15,1,0.79824,0.03019,1,1.33125,0.39352,0,,0.36037,0.47425,14.11352,0.98054,1,0.61317,0.47787,14.16853,0.98054,1,0,0.0,28,,
375,22,NewMedia23,376,2.51868,6100921243407,0.90855,-0.03584,2.49854,0.02014,16,1,0.90218,-0.00984,1,1.33125,0.39352,0,,0.36397,0.47445,14.02891,1.00339,1,0.61663,0.47841,13.59629,0.99599,1,0,0.0,28,,
390,22,NewMedia23,391,2.61963,6100922252889,0.90671,0.01949,2.49854,0.12109,16,1,0.89238,0.02107,1,1.33125,0.39352,0,,0.36374,0.47474,13.78854,0.97121,1,0.61642,0.47857,13.83607,0.97862,1,0,0.0,28,,
405,22,NewMedia23,406,2.71948,6100923251747,0.23082,0.00556,2.49854,0.17407,16,0,0.12937,0.02297,1,1.33125,0.39352,0,,0.34238,0.47692,12.24272,0.99407,1,0.59339,0.47966,14.47042,0.99407,1,0,0.0,28,,
420,22,NewMedia23,421,2.82007,6100924257580,0.10307,-0.00236,2.73962,0.08044,17,1,0.09067,-0.01992,1,1.33125,0.39352,0,,0.33956,0.47775,13.09228,1.01959,1,0.59157,0.48003,15.22158,1.01959,1,0,0.0,28,,
435,22,NewMedia23,436,2.9209,6100925266413,0.09653,0.00091,2.73962,0.18127,17,1,0.08541,0.02962,1,1.33125,0.39352,0,,0.3397,0.47751,13.67769,1.0028,1,0.59209,0.48022,15.60801,0.99441,1,0,0.0,28,,
450,22,NewMedia23,451,3.02087,6100926266491,0.06782,0.07539,2.96777,0.0531,18,1,0.06481,0.05923,1,1.33125,0.39352,0,,0.3388,0.47815,13.16527,0.98602,1,0.59109,0.4806,15.72982,0.98602,1,0,0.0,28,,
465,22,NewMedia23,466,3.12158,6100927272393,0.06801,0.0919,2.96777,0.15381,18,1,0.09799,0.27522,0,1.33125,0.39352,0,,0.33998,0.47951,6.10117,0.96412,0,0.5908,0.48284,9.4651,0.97152,0,0,0.0,28,,
480,22,NewMedia23,481,3.22241,6100928281397,0.0,0.0,2.96777,0.16052,18,0,0.35288,0.75427,0,1.33125,0.39352,0,,0.33998,0.47951,6.10117,0.98602,0,0.13589,0.89028,10.8623,0.98602,0,0,0.0,29,,
495,22,NewMedia23,496,3.32251,6100929282470,0.15037,0.03906,3.29565,0.02686,19,1,0.14624,0.05115,1,1.33125,0.39352,0,,0.34125,0.47715,13.24833,0.98151,1,0.5938,0.48166,16.43768,0.9899,1,0,0.0,29,,
510,22,NewMedia23,511,3.42334,6100930290991,0.14592,0.04178,3.29565,0.12769,19,1,0.14633,0.02782,1,1.33125,0.39352,0,,0.34072,0.47672,13.72993,0.98489,1,0.59358,0.4805,16.70776,0.98489,1,0,0.0,29,,
525,22,NewMedia23,526,3.52344,6100931291195,0.1399,0.0015,3.29565,0.22156,19,0,0.15577,-0.02222,1,1.33125,0.39352,0,,0.33966,0.47618,14.28334,1.01959,1,0.59234,0.47931,17.40948,1.01959,1,0,0.0,29,,
540,22,NewMedia23,541,3.62439,6100932300511,0.20234,0.00306,3.52344,0.10095,20,1,0.202,-0.02749,1,1.33125,0.39352,0,,0.341,0.47537,14.81109,1.05176,1,0.59379,0.47827,17.16371,1.05176,1,0,0.0,29,,
555,22,NewMedia23,556,3.72485,6100933305168,0.20382,0.01679,3.52344,0.20142,20,1,0.20837,0.09705,1,1.33125,0.39352,0,,0.34198,0.47513,14.3673,0.99407,1,0.59501,0.47894,16.97152,0.99407,1,0,0.0,29,,
570,22,NewMedia23,571,3.82495,6100934306277,0.26977,0.03012,3.73816,0.08679,21,1,0.29897,-0.01069,1,1.33125,0.39352,0,,0.34475,0.47497,14.84094,1.0182,1,0.59778,0.4787,16.5116,1.0182,1,0,0.0,29,,
585,22,NewMedia23,586,3.92517,6100935308876,0.30398,0.02614,3.83813,0.08704,22,1,0.31186,-0.00062,1,1.33125,0.39352,0,,0.34557,0.47481,14.51442,0.99535,1,0.59862,0.47892,16.42131,1.00275,1,0,0.0,29,,
600,22,NewMedia23,601,4.02563,6100936313569,0.4017,0.01665,3.98608,0.03955,23,1,0.40391,0.0223,1,1.33125,0.39352,0,,0.34909,0.47603,14.71352,1.0028,1,0.60126,0.47837,15.4841,0.99441,1,0,0.0,29,,
615,22,NewMedia23,616,4.12659,6100937322412,0.4046,0.042,3.98608,0.1405,23,1,0.4081,0.01217,1,1.33125,0.39352,0,,0.34923,0.47542,15.22158,1.0028,1,0.6017,0.47863,15.22792,1.01119,1,0,0.0,29,,
630,22,NewMedia23,631,4.22705,6100938327661,0.40742,0.04067,3.98608,0.24097,23,1,0.42,0.06548,1,1.33125,0.39352,0,,0.35076,0.47521,15.05577,0.9912,1,0.60309,0.47822,15.41088,0.9912,1,0,0.0,29,,
645,22,NewMedia23,646,4.32751,6100939332185,0.49559,-0.07795,4.28711,0.04041,24,1,0.49984,-0.09145,1,1.33125,0.39352,0,,0.35172,0.47447,15.07657,1.08853,1,0.60434,0.47871,16.07614,1.08853,1,0,0.0,29,,
660,22,NewMedia23,661,4.4281,6100940338409,0.54554,0.00677,4.28711,0.12073,24,0,0.58118,0.04051,1,1.33125,0.39352,0,,0.35423,0.47364,15.80235,1.01015,1,0.60677,0.47684,14.94843,1.01015,1,0,0.0,29,,
675,22,NewMedia23,676,4.52869,6100941343835,0.57736,0.0142,4.41443,0.11426,25,1,0.59142,0.03132,1,1.33125,0.39352,0,,0.35505,0.47411,15.43537,0.98602,1,0.60781,0.47835,15.91533,0.98602,1,0,0.0,29,,
690,22,NewMedia23,691,4.62854,6100942342229,0.58723,0.02782,4.41443,0.21411,25,1,0.70354,0.00538,1,1.33125,0.39352,0,,0.35753,0.47536,14.93597,1.03971,1,0.61034,0.47837,14.8985,1.0555,1,0,0.0,29,,
705,22,NewMedia23,707,4.73621,6100943419179,0.72376,-0.06559,4.65527,0.08093,26,1,0.69478,-0.04151,1,1.33125,0.39352,0,,0.35831,0.47561,14.9327,1.04372,1,0.61161,0.47878,14.78805,1.03533,1,0,0.0,29,,
720,22,NewMedia23,722,4.83643,6100944421134,0.71056,0.0466,4.78931,0.04712,27,1,0.71289,0.03888,1,1.33125,0.39352,0,,0.35903,0.47547,15.08958,0.99406,1,0.61197,0.47889,14.71791,0.99406,1,0,0.0,29,,
735,22,NewMedia23,737,4.93665,6100945424159,0.86072,-0.00552,4.89661,0.04004,28,1,0.86715,0.01298,1,1.33125,0.39352,0,,0.36344,0.47447,14.53489,1.02739,1,0.6162,0.47894,14.31475,1.02739,1,0,0.0,29,,
750,22,NewMedia23,752,5.03687,6100946426318,0.86053,-0.00042,4.89661,0.14026,28,1,0.83114,0.06886,1,1.33125,0.39352,0,,0.36262,0.4751,14.36911,0.97185,1,0.61562,0.47963,14.40427,0.97185,1,0,0.0,29,,
765,22,NewMedia23,767,5.13794,6100947436157,0.81629,-0.00573,5.07788,0.06006,29,1,0.80894,0.05026,1,1.33125,0.39352,0,,0.36074,0.47597,14.29491,0.96445,1,0.61366,0.47979,14.39378,0.98024,1,0,0.0,29,,
780,22,NewMedia23,782,5.23804,6100948437606,0.25163,0.01062,5.07788,0.12683,29,0,0.19194,0.00046,1,1.33125,0.39352,0,,0.34328,0.47636,13.16917,1.01924,1,0.5953,0.48053,15.89834,1.01924,1,0,0.0,29,,
