,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/11 12:56:09.967),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
180,18,NewMedia19,182,1.22607,1753618510593,0.1748,0.42837,1.13229,0.09378,6,1,0.15061,0.4339,1,1.38125,0.17407,0,,0.47351,0.60017,9.09543,1.25618,1,0.69397,0.60728,11.4837,1.25618,1,0,0.0,11,,
195,18,NewMedia19,197,1.32629,1753619512682,0.14554,0.47454,1.29999,0.02631,7,1,0.14659,0.47395,1,1.38125,0.17407,0,,0.47207,0.59992,9.54543,1.16553,1,0.69273,0.60683,11.52854,1.16553,1,0,0.0,11,,
210,18,NewMedia19,212,1.42706,1753620520394,0.22479,0.48751,1.29999,0.12027,7,0,0.29346,0.43722,1,1.38125,0.17407,0,,0.47472,0.59986,9.46679,1.21916,1,0.69558,0.60636,11.07884,1.21916,1,0,0.0,11,,
225,18,NewMedia19,227,1.52753,1753621525135,0.3017,0.4658,1.42706,0.10046,8,1,0.3177,0.48904,1,1.38125,0.17407,0,,0.47392,0.60009,9.84184,1.16553,1,0.69444,0.60579,10.75331,1.16553,1,0,0.0,11,,
240,18,NewMedia19,242,1.62866,1753622536345,0.30922,0.47851,1.42706,0.2016,8,1,0.30975,0.50619,1,1.38125,0.17407,0,,0.47256,0.60046,10.3385,1.16485,1,0.69327,0.60606,11.466,1.17509,1,0,0.0,11,,
255,18,NewMedia19,257,1.72876,1753623537299,0.30308,0.47761,1.42706,0.3017,8,1,0.27546,0.47136,1,1.38125,0.17407,0,,0.4725,0.6004,10.22279,1.19658,1,0.69317,0.60624,11.9015,1.21864,1,0,0.0,11,,
270,18,NewMedia19,272,1.82916,1753624541315,0.4576,0.47248,1.80887,0.02029,9,1,0.45471,0.47125,1,1.38125,0.17407,0,,0.47643,0.60093,11.73623,1.24594,1,0.6973,0.60629,12.85484,1.25618,1,0,0.0,11,,
285,18,NewMedia19,287,1.92917,1753625541571,0.46176,0.45855,1.80887,0.1203,9,1,0.46926,0.48615,1,1.38125,0.17407,0,,0.47695,0.60112,12.32144,1.1338,1,0.69775,0.6068,13.29784,1.12356,1,0,0.0,11,,
300,18,NewMedia19,302,2.02979,1753626547587,0.55777,0.49218,2.00278,0.02701,10,1,0.57532,0.49244,1,1.38125,0.17407,0,,0.48037,0.60109,13.19727,1.16452,1,0.70144,0.6071,14.22466,1.16452,1,0,0.0,11,,
315,18,NewMedia19,317,2.13055,1753627555391,0.57688,0.48433,2.00278,0.12778,10,1,0.56559,0.49513,1,1.38125,0.17407,0,,0.48034,0.60067,13.44093,1.1338,1,0.70146,0.607,14.22576,1.12356,1,0,0.0,10,,
330,18,NewMedia19,332,2.23059,1753628555621,0.58606,0.48789,2.00278,0.22781,10,1,0.65111,0.49878,1,1.38125,0.17407,0,,0.4819,0.60053,13.32646,1.16452,1,0.70305,0.60711,14.86773,1.15428,1,0,0.0,10,,
345,18,NewMedia19,347,2.33105,1753629560450,0.6954,0.49189,2.24451,0.08655,11,1,0.69064,0.52562,1,1.38125,0.17407,0,,0.4815,0.6011,13.38241,1.12356,1,0.7028,0.60782,14.82121,1.1338,1,0,0.0,10,,
360,18,NewMedia19,362,2.43152,1753630565104,0.73143,0.47098,2.24451,0.18066,11,0,0.77551,0.50762,1,1.38125,0.17407,0,,0.48264,0.6019,13.60278,1.13414,1,0.70443,0.60753,14.95823,1.13414,1,0,0.0,10,,
375,18,NewMedia19,378,2.53873,1753631637031,0.77626,0.49028,2.43152,0.10721,12,1,0.77037,0.51551,1,1.38125,0.17407,0,,0.48261,0.60174,13.80401,1.11461,1,0.70382,0.60784,15.22896,1.10565,1,0,0.0,10,,
390,18,NewMedia19,393,2.6394,1753632643970,0.60343,0.34552,2.43152,0.19427,12,0,0.48264,0.22606,1,1.38125,0.17407,0,,0.47619,0.59884,14.40086,1.19055,1,0.69623,0.6041,15.45533,1.19055,1,0,0.0,10,,
405,18,NewMedia19,408,2.73972,1753633646899,0.45438,0.21558,2.65271,0.08701,13,1,0.43548,0.24759,1,1.38125,0.17407,0,,0.47499,0.59781,14.08082,1.14472,1,0.69552,0.60361,15.76617,1.14472,1,0,0.0,10,,
420,18,NewMedia19,423,2.84036,1753634653384,0.45547,0.22473,2.65271,0.18765,13,1,0.45019,0.22057,1,1.38125,0.17407,0,,0.47568,0.59681,14.50318,1.20079,1,0.69621,0.60249,15.17908,1.21103,1,0,0.0,10,,
435,18,NewMedia19,438,2.9408,1753635657723,0.50113,0.25791,2.91437,0.02643,14,1,0.50079,0.25757,1,1.38125,0.17407,0,,0.47706,0.59671,14.50823,1.16452,1,0.69788,0.60277,15.49569,1.16452,1,0,0.0,10,,
450,18,NewMedia19,453,3.04172,1753636667050,0.50018,0.24099,2.91437,0.12735,14,1,0.474,0.21544,1,1.38125,0.17407,0,,0.4764,0.59649,14.59356,1.17543,1,0.69717,0.60266,15.76353,1.1652,1,0,0.0,10,,
465,18,NewMedia19,468,3.14212,1753637671003,0.42099,0.22347,3.0882,0.05392,15,1,0.40949,0.2369,1,1.38125,0.17407,0,,0.47497,0.59671,14.66229,1.17543,1,0.69567,0.60238,15.56205,1.1652,1,0,0.0,10,,
480,18,NewMedia19,483,3.24268,1753638676617,0.41707,0.21441,3.0882,0.15448,15,1,0.42824,0.22596,1,1.38125,0.17407,0,,0.47551,0.59668,14.29845,1.16452,1,0.69643,0.60258,16.09435,1.16452,1,0,0.0,10,,
495,18,NewMedia19,498,3.34283,1753639678140,0.42124,0.21023,3.0882,0.25464,15,1,0.45004,0.15614,1,1.38125,0.17407,0,,0.47692,0.59559,14.64058,1.20683,1,0.69743,0.60178,15.38012,1.20683,1,0,0.0,10,,
510,18,NewMedia19,513,3.44315,1753640681294,0.45448,0.10194,3.34918,0.09396,16,1,0.44593,0.07847,1,1.38125,0.17407,0,,0.47704,0.59567,14.76282,1.21523,1,0.69771,0.60185,16.15179,1.21523,1,0,0.0,10,,
525,18,NewMedia19,528,3.54401,1753641689832,0.454,0.11184,3.34918,0.19482,16,1,0.45825,0.18012,1,1.38125,0.17407,0,,0.4773,0.59492,15.36694,1.11743,1,0.69796,0.60117,16.51869,1.10847,1,0,0.0,10,,
540,18,NewMedia19,543,3.64395,1753642689371,0.44563,0.10428,3.5574,0.08655,17,1,0.4513,0.0669,1,1.38125,0.17407,0,,0.47683,0.59488,15.31292,1.22127,1,0.69796,0.60108,16.33954,1.21103,1,0,0.0,10,,
555,18,NewMedia19,558,3.74457,1753643695568,0.44899,0.10974,3.5574,0.18716,17,1,0.43851,0.06019,1,1.38125,0.17407,0,,0.47583,0.59541,15.09901,1.20079,1,0.69725,0.60115,16.45113,1.21103,1,0,0.0,10,,
570,18,NewMedia19,573,3.84494,1753644699161,0.3885,0.24217,3.5574,0.26126,17,0,0.40555,0.25269,1,1.38125,0.17407,0,,0.47375,0.59693,14.46444,1.15496,1,0.69491,0.60219,16.16328,1.1652,1,0,0.0,10,,
585,18,NewMedia19,588,3.94534,1753645703299,0.40521,0.25588,3.84494,0.1004,18,1,0.4013,0.21062,1,1.38125,0.17407,0,,0.47325,0.59652,14.59643,1.20079,1,0.69463,0.60187,15.99081,1.21103,1,0,0.0,10,,
600,18,NewMedia19,603,4.04584,1753646708338,0.44039,0.24657,3.9856,0.06024,19,1,0.53157,0.26147,1,1.38125,0.17407,0,,0.47582,0.59652,15.30704,1.1338,1,0.69714,0.60218,16.21449,1.14404,1,0,0.0,10,,
615,18,NewMedia19,618,4.1463,1753647712909,0.51057,0.2657,4.09286,0.05344,20,1,0.52367,0.25047,1,1.38125,0.17407,0,,0.4758,0.59677,15.21487,1.1338,1,0.69718,0.60225,15.94444,1.14404,1,0,0.0,10,,
630,18,NewMedia19,633,4.24707,1753648720477,0.51529,0.20855,4.09286,0.14755,20,0,0.51436,0.23128,1,1.38125,0.17407,0,,0.47652,0.59657,15.31598,1.1694,1,0.69799,0.602,16.25068,1.1694,1,0,0.0,10,,
645,18,NewMedia19,648,4.34729,1753649722593,0.51454,0.2221,4.24707,0.10022,21,1,0.52215,0.19087,1,1.38125,0.17407,0,,0.47704,0.59646,15.47282,1.21523,1,0.69832,0.60214,15.94966,1.21523,1,0,0.0,10,,
660,18,NewMedia19,663,4.44775,1753650727366,0.53545,0.18968,4.38751,0.06024,22,1,0.57824,0.22716,1,1.38125,0.17407,0,,0.47825,0.5965,15.71512,1.19116,1,0.69973,0.60246,16.50324,1.17196,1,0,0.0,10,,
675,18,NewMedia19,679,4.55521,1753651801739,0.60015,0.22572,4.51489,0.04031,23,1,0.59638,0.21746,1,1.38125,0.17407,0,,0.47866,0.5972,15.88756,1.1553,1,0.70026,0.60266,16.67099,1.1553,1,0,0.0,10,,
690,18,NewMedia19,694,4.65561,1753652805918,0.5827,0.22132,4.51489,0.14072,23,1,0.47614,0.25408,1,1.38125,0.17407,0,,0.47649,0.5975,15.57091,1.18635,1,0.69793,0.60333,16.66763,1.19659,1,0,0.0,10,,
705,18,NewMedia19,709,4.75607,1753653810671,0.47232,0.35069,4.68948,0.06659,24,1,0.46454,0.35701,1,1.38125,0.17407,0,,0.47635,0.59783,15.55937,1.12357,1,0.69797,0.60389,17.01941,1.12357,1,0,0.0,10,,
720,18,NewMedia19,724,4.85641,1753654813965,0.46395,0.27902,4.83661,0.01981,25,1,0.46572,0.29007,1,1.38125,0.17407,0,,0.47662,0.59813,16.28169,1.21917,1,0.69848,0.60389,17.05328,1.21917,1,0,0.0,10,,
735,18,NewMedia19,739,4.95688,1753655818648,0.22742,0.70635,4.83661,0.0806,25,0,0.24141,0.71212,1,1.38125,0.17407,0,,0.47112,0.60411,15.38789,1.19872,1,0.69239,0.61002,16.63856,1.18691,1,0,0.0,10,,
750,18,NewMedia19,754,5.05737,1753656823416,0.21033,0.70582,4.9436,0.11377,26,1,0.1152,0.72436,1,1.38125,0.17407,0,,0.46937,0.6043,15.82322,1.1751,1,0.69031,0.61035,16.62745,1.1751,1,0,0.0,10,,
765,18,NewMedia19,769,5.15775,1753657827279,0.12838,0.70529,5.08426,0.07349,27,1,0.1305,0.73515,1,1.38125,0.17407,0,,0.46853,0.60397,16.40009,1.1476,1,0.68974,0.61024,16.68956,1.1476,1,0,0.0,10,,
780,18,NewMedia19,784,5.25824,1753658832220,0.1619,0.65484,5.23874,0.0195,28,1,0.16638,0.64153,1,1.38125,0.17407,0,,0.46844,0.60345,16.7234,1.1751,1,0.68956,0.60923,17.25633,1.1751,1,0,0.0,10,,
795,18,NewMedia19,799,5.35892,1753659839117,0.17304,0.66387,5.23874,0.12018,28,1,0.16154,0.62426,1,1.38125,0.17407,0,,0.46754,0.60318,16.86231,1.16452,1,0.68888,0.60873,17.34733,1.16452,1,0,0.0,10,,
810,18,NewMedia19,814,5.45923,1753660842243,0.42066,0.19704,5.23874,0.16019,28,0,0.42253,0.23796,1,1.38125,0.17407,0,,0.47351,0.5967,17.16458,1.16696,1,0.69405,0.60167,18.32041,1.15672,1,0,0.0,10,,
825,18,NewMedia19,829,5.56,1753661849931,0.4332,0.21273,5.44586,0.11414,29,1,0.43228,0.23051,1,1.38125,0.17407,0,,0.47309,0.59616,17.26806,1.12357,1,0.69428,0.60119,18.54798,1.12357,1,0,0.0,10,,
840,18,NewMedia19,844,5.66019,1753662851609,0.45798,0.15438,5.64005,0.02014,30,1,0.44339,0.14943,1,1.38125,0.17407,0,,0.4741,0.59562,17.85242,1.16452,1,0.69553,0.60082,18.70587,1.16452,1,0,0.0,10,,
855,18,NewMedia19,859,5.76123,1753663862065,0.45522,0.20337,5.64005,0.12119,30,1,0.4626,0.30891,1,1.38125,0.17407,0,,0.47434,0.59673,17.3748,1.0869,1,0.69557,0.60179,18.59868,1.0869,1,0,0.0,10,,
870,18,NewMedia19,874,5.86111,1753664860930,0.45096,0.33993,5.79413,0.06699,31,1,0.45883,0.33807,1,1.38125,0.17407,0,,0.47516,0.59803,17.33532,1.16452,1,0.69663,0.60323,17.79665,1.16452,1,0,0.0,10,,
885,18,NewMedia19,889,5.96216,1753665871257,0.21075,0.6833,5.9415,0.02066,32,1,0.20795,0.68348,1,1.38125,0.17407,0,,0.46954,0.60372,17.67297,1.16452,1,0.69063,0.6091,18.19492,1.16452,1,0,0.0,10,,
900,18,NewMedia19,905,6.06882,1753666937908,0.20449,0.70489,5.9415,0.12732,32,1,0.20046,0.71187,1,1.38125,0.17407,0,,0.46918,0.60347,17.90198,1.16452,1,0.6907,0.60904,18.63316,1.16452,1,0,0.0,10,,
915,18,NewMedia19,920,6.16922,1753667942042,0.29643,0.69317,6.12906,0.04016,33,1,0.28182,0.67754,1,1.38125,0.17407,0,,0.47158,0.60304,18.36561,1.16452,1,0.69356,0.60896,19.52203,1.16452,1,0,0.0,10,,
930,18,NewMedia19,935,6.26974,1753668947327,0.29122,0.68373,6.12906,0.14069,33,1,0.28953,0.67726,1,1.38125,0.17407,0,,0.47163,0.60299,18.31822,1.16452,1,0.69357,0.6089,19.83057,1.16452,1,0,0.0,10,,
945,18,NewMedia19,950,6.37015,1753669951294,0.33215,0.68413,6.12906,0.23486,33,0,0.3466,0.68775,1,1.38125,0.17407,0,,0.47293,0.60278,18.4124,1.16452,1,0.69487,0.60881,20.1307,1.16452,1,0,0.0,10,,
960,18,NewMedia19,965,6.47095,1753670959178,0.36967,0.54706,6.37015,0.09402,34,0,0.42853,0.28372,1,1.38125,0.17407,0,,0.47596,0.59673,18.44565,1.16452,1,0.69578,0.60203,19.58909,1.16452,1,0,0.0,10,,
975,18,NewMedia19,980,6.57132,1753671963145,0.45429,0.2379,6.49094,0.08038,35,1,0.45743,0.16546,1,1.38125,0.17407,0,,0.47513,0.59665,18.44968,1.20683,1,0.69631,0.60185,19.75102,1.20683,1,0,0.0,10,,
990,18,NewMedia19,995,6.6716,1753672965978,0.44541,0.21359,6.60464,0.06696,36,1,0.44779,0.24576,1,1.38125,0.17407,0,,0.47539,0.59659,18.62931,1.16452,1,0.69685,0.6017,19.46248,1.16452,1,0,0.0,10,,
1005,18,NewMedia19,1010,6.77264,1753673976235,0.45525,0.35876,6.72525,0.04739,37,1,0.45945,0.36949,1,1.38125,0.17407,0,,0.47618,0.59785,17.91277,1.16452,1,0.6978,0.60331,18.97574,1.16452,1,0,0.0,10,,
1020,18,NewMedia19,1025,6.87256,1753674975339,0.46243,0.35537,6.72525,0.14731,37,1,0.47001,0.36869,1,1.38125,0.17407,0,,0.4756,0.59765,17.88914,1.16452,1,0.69748,0.60314,19.15908,1.16452,1,0,0.0,10,,
1035,18,NewMedia19,1040,6.9736,1753675985978,0.39444,0.71806,6.91943,0.05417,38,1,0.39,0.73043,1,1.38125,0.17407,0,,0.47351,0.60381,19.30092,1.16452,1,0.69516,0.60932,20.15939,1.16452,1,0,0.0,10,,
1050,18,NewMedia19,1055,7.07382,1753676988148,0.38787,0.72757,6.91943,0.15439,38,1,0.36895,0.72721,1,1.38125,0.17407,0,,0.47262,0.60401,19.23773,1.16452,1,0.69457,0.60961,20.60142,1.16452,1,0,0.0,10,,
1065,18,NewMedia19,1070,7.17419,1753677991870,0.3758,0.7251,6.91943,0.25476,38,1,0.38316,0.67368,1,1.38125,0.17407,0,,0.47322,0.60381,19.08016,1.16452,1,0.69505,0.60918,20.70266,1.16452,1,0,0.0,10,,
1080,18,NewMedia19,1085,7.27441,1753678994029,0.38813,0.66529,7.2142,0.06021,39,1,0.38086,0.66717,1,1.38125,0.17407,0,,0.47375,0.60351,19.04336,1.16452,1,0.69575,0.60932,20.90478,1.16452,1,0,0.0,10,,
1095,18,NewMedia19,1100,7.37552,1753680004887,0.3844,0.66639,7.2142,0.16132,39,1,0.37488,0.61467,1,1.38125,0.17407,0,,0.47318,0.60296,18.23236,1.16452,1,0.69544,0.60885,20.25404,1.16452,1,0,0.0,10,,
1110,18,NewMedia19,1115,7.47543,1753681004223,0.4286,0.44036,7.40213,0.0733,40,1,0.48622,0.22677,1,1.38125,0.17407,0,,0.47715,0.59713,18.70935,1.16452,1,0.69787,0.60234,20.1103,1.16452,1,0,0.0,10,,
1125,18,NewMedia19,1130,7.5759,1753682008747,0.49102,0.25358,7.50897,0.06693,41,1,0.48242,0.31532,1,1.38125,0.17407,0,,0.47714,0.59739,18.76719,1.0869,1,0.69867,0.60266,19.9582,1.0869,1,0,0.0,10,,
1140,18,NewMedia19,1145,7.67639,1753683013720,0.52806,0.30825,7.62283,0.05356,42,1,0.5389,0.30742,1,1.38125,0.17407,0,,0.4786,0.59758,18.72778,1.0869,1,0.70017,0.60319,20.57022,1.0869,1,0,0.0,10,,
1155,18,NewMedia19,1160,7.77689,1753684018585,0.43397,0.23432,7.62283,0.13391,42,0,0.39082,0.22502,1,1.38125,0.17407,0,,0.47404,0.59797,17.96047,1.16452,1,0.69552,0.60326,20.19252,1.16452,1,0,0.0,10,,
1170,18,NewMedia19,1175,7.87738,1753685023611,0.39037,0.23844,7.78351,0.09387,43,1,0.38509,0.24757,1,1.38125,0.17407,0,,0.47312,0.5981,18.46343,1.16452,1,0.69449,0.60288,19.66939,1.16452,1,0,0.0,10,,
1185,18,NewMedia19,1190,7.97778,1753686027624,0.47579,0.45195,7.78351,0.18091,43,0,0.53335,0.5985,1,1.38125,0.17407,0,,0.47658,0.60325,18.66547,1.16452,1,0.69763,0.60841,20.1588,1.16452,1,0,0.0,10,,
1200,18,NewMedia19,1205,8.07828,1753687032739,0.54597,0.72021,7.99127,0.08701,44,1,0.54619,0.71553,1,1.38125,0.17407,0,,0.47659,0.6046,19.42036,1.16452,1,0.6983,0.60977,20.87924,1.16452,1,0,0.0,10,,
1215,18,NewMedia19,1220,8.17877,1753688037520,0.58452,0.66551,7.99127,0.17413,44,0,0.59399,0.64559,1,1.38125,0.17407,0,,0.47874,0.60313,18.3846,1.16452,1,0.70043,0.60889,20.68667,1.16452,1,0,0.0,10,,
1230,18,NewMedia19,1235,8.27921,1753689041969,0.59439,0.67058,8.17203,0.10718,45,1,0.59991,0.66927,1,1.38125,0.17407,0,,0.47917,0.60348,18.88265,1.16452,1,0.70103,0.60934,21.16052,1.16452,1,0,0.0,10,,
1245,18,NewMedia19,1250,8.37994,1753690049397,0.59228,0.66431,8.17203,0.20792,45,1,0.58967,0.64136,1,1.38125,0.17407,0,,0.47915,0.60322,19.06532,1.16452,1,0.70101,0.60898,21.24435,1.16452,1,0,0.0,10,,
1260,18,NewMedia19,1265,8.48019,1753691051816,0.48362,0.40425,8.17203,0.26831,45,0,0.46262,0.36173,1,1.38125,0.17407,0,,0.47684,0.59831,18.99106,1.16452,1,0.69765,0.60379,20.46053,1.16452,1,0,0.0,10,,
1275,18,NewMedia19,1280,8.58121,1753692062045,0.44169,0.2461,8.48694,0.09427,46,1,0.45022,0.23542,1,1.38125,0.17407,0,,0.4769,0.59666,18.47517,1.16452,1,0.69833,0.60251,20.08334,1.16452,1,0,0.0,10,,
1290,18,NewMedia19,1295,8.68167,1753693066475,0.43082,0.25012,8.48694,0.19473,46,1,0.39622,0.25534,1,1.38125,0.17407,0,,0.47628,0.5965,18.65212,1.16452,1,0.69773,0.60257,20.18737,1.16452,1,0,0.0,10,,
1305,18,NewMedia19,1310,8.78214,1753694071248,0.42945,0.25745,8.7012,0.08093,47,1,0.52655,0.2731,1,1.38125,0.17407,0,,0.47953,0.59688,19.57168,1.16452,1,0.70104,0.60271,20.35923,1.16452,1,0,0.0,10,,
1320,18,NewMedia19,1325,8.88263,1753695076206,0.55933,0.27812,8.81516,0.06747,48,1,0.56044,0.2797,1,1.38125,0.17407,0,,0.48077,0.59701,19.71161,1.16452,1,0.70262,0.60317,20.22298,1.16452,1,0,0.0,10,,
1335,18,NewMedia19,1340,8.98273,1753696077235,0.61689,0.68361,8.95615,0.02658,49,1,0.6169,0.67652,1,1.38125,0.17407,0,,0.48248,0.60335,19.09481,1.16452,1,0.70421,0.60997,21.30776,1.16452,1,0,0.0,10,,
1350,18,NewMedia19,1355,9.08301,1753697079999,0.63374,0.69928,8.95615,0.12686,49,1,0.72829,0.71505,1,1.38125,0.17407,0,,0.48575,0.60321,19.61553,1.16452,1,0.7075,0.60994,21.45238,1.16452,1,0,0.0,10,,
1365,18,NewMedia19,1370,9.18353,1753698085267,0.81271,0.72635,9.11649,0.06705,50,1,0.81547,0.72302,1,1.38125,0.17407,0,,0.48708,0.60348,19.22978,1.16452,1,0.70927,0.61012,21.27896,1.16452,1,0,0.0,10,,
1380,18,NewMedia19,1385,9.28418,1753699091652,0.81422,0.72166,9.11649,0.16769,50,1,0.80857,0.6913,1,1.38125,0.17407,0,,0.4872,0.60325,19.28557,1.16452,1,0.70909,0.60983,21.49919,1.16452,1,0,0.0,10,,
1395,18,NewMedia19,1400,9.38446,1753700094561,0.81843,0.71019,9.11649,0.26797,50,1,0.83726,0.66326,1,1.38125,0.17407,0,,0.48776,0.60304,19.16647,1.16452,1,0.70983,0.60996,21.68931,1.16452,1,0,0.0,10,,
1410,18,NewMedia19,1415,9.48492,1753701099067,0.84935,0.74788,9.4649,0.02002,51,1,0.85072,0.75177,1,1.38125,0.17407,0,,0.48872,0.60344,18.77112,1.16452,1,0.71076,0.61062,21.87067,1.16452,1,0,0.0,10,,
1425,18,NewMedia19,1430,9.58566,1753702106342,0.84777,0.74916,9.4649,0.12076,51,1,0.84935,0.72597,1,1.38125,0.17407,0,,0.48806,0.60357,18.80367,1.16452,1,0.71028,0.61074,21.82072,1.16452,1,0,0.0,10,,
1440,18,NewMedia19,1445,9.68591,1753703108897,0.50675,0.19993,9.64566,0.04025,52,1,0.50575,0.20142,1,1.38125,0.17407,0,,0.47967,0.59681,19.47533,1.16452,1,0.70084,0.60312,20.78717,1.16452,1,0,0.0,10,,
1455,18,NewMedia19,1460,9.78632,1753704113029,0.52456,0.22514,9.64566,0.14066,52,1,0.64139,0.41947,1,1.38125,0.17407,0,,0.48333,0.59919,19.48304,1.16452,1,0.70462,0.60609,21.76847,1.16452,1,0,0.0,10,,
1470,18,NewMedia19,1475,9.88687,1753705118422,0.82554,0.6844,9.81311,0.07376,53,1,0.82282,0.68678,1,1.38125,0.17407,0,,0.48768,0.60357,19.70749,1.16452,1,0.70974,0.61054,21.86102,1.16452,1,0,0.0,10,,
1485,18,NewMedia19,1490,9.98727,1753706122642,0.83497,0.67565,9.81311,0.17416,53,1,0.84826,0.66686,1,1.38125,0.17407,0,,0.48769,0.60339,19.56688,1.16452,1,0.70989,0.61039,22.13745,1.16452,1,0,0.0,10,,
1500,18,NewMedia19,1505,10.0881,1753707130916,0.49941,0.26707,10.05496,0.03314,54,1,0.49925,0.27304,1,1.38125,0.17407,0,,0.4795,0.59804,19.92724,1.16452,1,0.70075,0.60433,21.27961,1.16452,1,0,0.0,10,,
1515,18,NewMedia19,1520,10.18829,1753708132718,0.49894,0.27523,10.05496,0.13333,54,1,0.49427,0.28928,1,1.38125,0.17407,0,,0.47886,0.59841,20.01194,1.16452,1,0.70067,0.60463,21.45977,1.16452,1,0,0.0,10,,
1530,18,NewMedia19,1535,10.28876,1753709137466,0.49078,0.28738,10.05496,0.2338,54,1,0.47311,0.32233,1,1.38125,0.17407,0,,0.47873,0.5984,20.34326,1.16452,1,0.70048,0.60449,21.26954,1.16452,1,0,0.0,10,,
1545,18,NewMedia19,1550,10.38937,1753710143580,0.48737,0.29255,10.05496,0.33441,54,1,0.4725,0.2973,1,1.38125,0.17407,0,,0.47877,0.59775,20.06859,1.16452,1,0.70034,0.60407,21.6775,1.16452,1,0,0.0,9,,
1560,18,NewMedia19,1565,10.48972,1753711147021,0.4787,0.3011,10.05496,0.43475,54,1,0.46855,0.28529,1,1.38125,0.17407,0,,0.47738,0.59709,19.75841,1.16452,1,0.69912,0.60339,21.82619,1.16452,1,0,0.0,9,,
1575,18,NewMedia19,1580,10.59021,1753712151810,0.46776,0.27701,10.55695,0.03326,55,1,0.4632,0.27818,1,1.38125,0.17407,0,,0.47667,0.59711,19.67521,1.16452,1,0.69859,0.60309,21.83891,1.16452,1,0,0.0,9,,
