,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/11 11:38:34.809),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
465,9,NewMedia10,477,3.19501,1707086567373,0.23185,0.28718,2.95419,0.24081,12,1,0.2327,0.2582,1,1.38542,0.16759,0,,0.39426,0.31603,20.22213,0.86517,1,0.62362,0.33579,17.55606,0.8714,1,0,0.0,10,,
480,9,NewMedia10,492,3.29575,1707087574711,0.24281,0.23784,3.24857,0.04718,13,1,0.24685,0.25333,1,1.38542,0.16759,0,,0.39267,0.31475,20.15714,0.865,1,0.62232,0.3345,17.63875,0.85877,1,0,0.0,10,,
495,9,NewMedia10,507,3.39661,1707088583403,0.24312,0.25686,3.24857,0.14804,13,1,0.23891,0.28153,1,1.38542,0.16759,0,,0.39231,0.315,19.92826,0.85877,1,0.62192,0.33445,17.01775,0.85877,1,0,0.0,10,,
510,9,NewMedia10,522,3.49713,1707089588776,0.24217,0.26411,3.24857,0.24857,13,1,0.23586,0.26468,1,1.38542,0.16759,0,,0.39419,0.31486,19.98112,0.85877,1,0.62411,0.33507,17.36163,0.85877,1,0,0.0,10,,
525,9,NewMedia10,537,3.59717,1707090589135,0.24094,0.26522,3.24857,0.3486,13,1,0.23532,0.25862,1,1.38542,0.16759,0,,0.39547,0.31412,20.02497,0.865,1,0.62529,0.33456,17.41818,0.85877,1,0,0.0,10,,
540,9,NewMedia10,552,3.69742,1707091591484,0.3665,0.21404,3.67059,0.02682,14,1,0.37126,0.2137,1,1.38542,0.16759,0,,0.40055,0.31343,20.23942,0.90929,1,0.63044,0.33392,17.24302,0.90929,1,0,0.0,10,,
555,9,NewMedia10,567,3.79785,1707092595804,0.37272,0.22393,3.67059,0.12726,14,1,0.38602,0.24865,1,1.38542,0.16759,0,,0.39959,0.3127,20.48809,0.86765,1,0.62976,0.33243,16.91068,0.87388,1,0,0.0,10,,
570,9,NewMedia10,582,3.89832,1707093600586,0.37509,0.21856,3.67059,0.22772,14,1,0.38541,0.16758,1,1.38542,0.16759,0,,0.3985,0.31131,20.4092,0.93186,1,0.62851,0.33087,17.24371,0.93808,1,0,0.0,10,,
585,9,NewMedia10,597,3.99881,1707094605595,0.37536,0.2237,3.67059,0.32822,14,1,0.37273,0.23659,1,1.38542,0.16759,0,,0.39815,0.3098,20.2921,0.88437,1,0.62801,0.33014,16.89415,0.88437,1,0,0.0,10,,
600,9,NewMedia10,612,4.09946,1707095611826,0.37427,0.21763,4.00568,0.09378,15,1,0.38769,0.18027,1,1.38542,0.16759,0,,0.39788,0.30937,20.59847,0.93808,1,0.62776,0.32965,17.9207,0.93808,1,0,0.0,10,,
615,9,NewMedia10,627,4.20026,1707096619875,0.37103,0.20765,4.15973,0.04053,16,1,0.36511,0.21576,1,1.38542,0.16759,0,,0.3971,0.30765,20.56447,0.87879,1,0.62706,0.3275,17.77941,0.88437,1,0,0.0,10,,
630,9,NewMedia10,642,4.30087,1707097625952,0.37558,0.19944,4.15973,0.14114,16,1,0.36803,0.18121,1,1.38542,0.16759,0,,0.39683,0.30651,20.13835,0.90306,1,0.62691,0.32686,17.77269,0.90929,1,0,0.0,10,,
645,9,NewMedia10,658,4.40738,1707098691278,0.37407,0.19686,4.15973,0.24765,16,1,0.36938,0.21166,1,1.38542,0.16759,0,,0.39841,0.30439,19.48074,0.88437,1,0.6286,0.32455,17.68796,0.88437,1,0,0.0,10,,
660,9,NewMedia10,673,4.50839,1707099701243,0.37512,0.1899,4.15973,0.34866,16,1,0.38095,0.13453,1,1.38542,0.16759,0,,0.40048,0.30243,20.33669,0.90268,1,0.63055,0.32469,17.27903,0.91448,1,0,0.0,10,,
675,9,NewMedia10,688,4.60883,1707100705762,0.38182,0.18841,4.53519,0.07364,17,1,0.37539,0.18615,1,1.38542,0.16759,0,,0.40049,0.30374,20.31427,0.8906,1,0.63068,0.32612,16.99425,0.89683,1,0,0.0,10,,
690,9,NewMedia10,703,4.70886,1707101705890,0.38679,0.18919,4.53519,0.17368,17,1,0.41671,0.22626,1,1.38542,0.16759,0,,0.40074,0.30561,20.23485,0.8778,1,0.63052,0.32695,17.14071,0.88403,1,0,0.0,10,,
705,9,NewMedia10,718,4.80963,1707102713779,0.38652,0.19253,4.53519,0.27444,17,1,0.37617,0.19381,1,1.38542,0.16759,0,,0.39924,0.30594,19.94622,0.90929,1,0.62906,0.32732,17.12035,0.90929,1,0,0.0,10,,
720,9,NewMedia10,733,4.90973,1707103714756,0.31013,0.24118,4.53519,0.35446,17,0,0.23196,0.26909,1,1.38542,0.16759,0,,0.39644,0.30609,20.35402,0.87746,1,0.62519,0.32753,18.62392,0.87123,1,0,0.0,10,,
735,9,NewMedia10,748,5.0105,1707104722383,0.24281,0.2554,4.91647,0.09402,18,1,0.24319,0.26874,1,1.38542,0.16759,0,,0.39542,0.30607,20.7563,0.85877,1,0.62515,0.32827,18.78636,0.85877,1,0,0.0,10,,
750,9,NewMedia10,763,5.11111,1707105728446,0.23504,0.26917,4.91647,0.19464,18,1,0.21931,0.27717,1,1.38542,0.16759,0,,0.39524,0.3064,21.33798,0.8778,1,0.62494,0.32853,19.09657,0.88403,1,0,0.0,10,,
765,9,NewMedia10,778,5.21124,1707106729689,0.37581,0.17235,5.19128,0.01996,19,1,0.36703,0.20037,1,1.38542,0.16759,0,,0.39989,0.30623,21.33011,0.88437,1,0.62934,0.32774,18.68351,0.88437,1,0,0.0,10,,
780,9,NewMedia10,793,5.31168,1707107734000,0.38122,0.17715,5.19128,0.12039,19,1,0.43353,0.16867,1,1.38542,0.16759,0,,0.40219,0.30617,21.29868,0.92369,1,0.63176,0.32788,20.06292,0.92369,1,0,0.0,10,,
795,9,NewMedia10,808,5.41269,1707108744236,0.49687,0.19956,5.3385,0.07419,20,1,0.50487,0.19221,1,1.38542,0.16759,0,,0.40492,0.30626,21.57582,0.9163,1,0.6344,0.32738,19.82129,0.9233,1,0,0.0,10,,
810,9,NewMedia10,823,5.51285,1707109745857,0.5032,0.18509,5.3385,0.17435,20,1,0.49934,0.19893,1,1.38542,0.16759,0,,0.40489,0.30599,21.59591,0.9035,1,0.63444,0.32773,19.62686,0.91051,1,0,0.0,10,,
825,9,NewMedia10,838,5.61346,1707110751883,0.55645,0.21604,5.57291,0.04056,21,1,0.56378,0.2316,1,1.38542,0.16759,0,,0.40553,0.30713,21.54668,0.89026,1,0.6349,0.32903,19.27449,0.88403,1,0,0.0,9,,
840,9,NewMedia10,854,5.72043,1707111821774,0.56069,0.21244,5.57291,0.14752,21,1,0.576,0.16631,1,1.38542,0.16759,0,,0.40474,0.30816,21.53814,0.9449,1,0.63432,0.32953,19.1522,0.95191,1,0,0.0,9,,
855,9,NewMedia10,870,5.82809,1707112898434,0.66899,0.16432,5.72702,0.10107,22,1,0.69462,0.1508,1,1.38542,0.16759,0,,0.40899,0.30868,20.82034,0.96612,1,0.63853,0.33036,19.16277,0.96612,1,0,0.0,9,,
870,9,NewMedia10,885,5.92792,1707113896500,0.69529,0.14401,5.85443,0.07349,23,1,0.69302,0.14791,1,1.38542,0.16759,0,,0.41061,0.30854,20.8646,0.96612,1,0.63993,0.33031,18.97184,0.96612,1,0,0.0,9,,
885,9,NewMedia10,900,6.02899,1707114907236,0.71066,0.15196,5.85443,0.17456,23,1,0.73147,0.15573,1,1.38542,0.16759,0,,0.41239,0.30879,20.91972,0.96612,1,0.64173,0.33086,18.14613,0.96612,1,0,0.0,9,,
900,9,NewMedia10,916,6.13611,1707115978457,0.70821,0.14348,5.85443,0.28168,23,1,0.71218,0.10746,1,1.38542,0.16759,0,,0.41326,0.30863,20.80445,0.99038,1,0.64289,0.33016,16.4971,0.99833,1,0,0.0,9,,
915,9,NewMedia10,931,6.23602,1707116977495,0.72705,0.08766,6.14252,0.09351,24,1,0.74405,0.10343,1,1.38542,0.16759,0,,0.41471,0.30907,20.71386,1.03053,1,0.64377,0.33218,18.07965,1.03053,1,0,0.0,9,,
930,9,NewMedia10,947,6.34357,1707118053094,0.76852,0.11232,6.26984,0.07373,25,1,0.77882,0.1257,1,1.38542,0.16759,0,,0.41516,0.30895,20.55917,1.03053,1,0.64442,0.33225,18.42542,1.03053,1,0,0.0,9,,
945,9,NewMedia10,962,6.44431,1707119060460,0.76773,0.11922,6.26984,0.17447,25,1,0.76144,0.12504,1,1.38542,0.16759,0,,0.41546,0.309,20.71431,1.03053,1,0.64471,0.33205,18.54811,1.03053,1,0,0.0,9,,
960,9,NewMedia10,978,6.5509,1707120126262,0.76934,0.11596,6.26984,0.28107,25,1,0.77287,0.10075,1,1.38542,0.16759,0,,0.41607,0.30896,20.87472,1.03053,1,0.64547,0.33245,18.89651,1.03053,1,0,0.0,9,,
975,9,NewMedia10,993,6.65137,1707121130894,0.7165,0.31122,6.61823,0.03314,26,1,0.71268,0.32123,1,1.38542,0.16759,0,,0.41528,0.30979,21.3246,0.85877,1,0.64493,0.333,19.23302,0.85877,1,0,0.0,9,,
990,9,NewMedia10,1009,6.75858,1707122203060,0.71372,0.31197,6.61823,0.14035,26,1,0.68442,0.49043,1,1.38542,0.16759,0,,0.41438,0.31394,21.52404,0.88481,1,0.64322,0.33599,18.29269,0.89805,1,0,0.0,9,,
1005,9,NewMedia10,1024,6.85898,1707123207241,0.64155,0.67213,6.79233,0.06665,27,1,0.63063,0.69267,1,1.38542,0.16759,0,,0.41332,0.31738,20.63818,0.85877,1,0.64267,0.33932,18.21242,0.85877,1,0,0.0,9,,
1020,9,NewMedia10,1040,6.96622,1707124279683,0.64104,0.6737,6.79233,0.17389,27,1,0.64948,0.64562,1,1.38542,0.16759,0,,0.4124,0.31769,21.10073,0.95321,1,0.64193,0.33929,18.30007,0.96115,1,0,0.0,9,,
1035,9,NewMedia10,1055,7.06699,1707125287143,0.64006,0.68222,6.79233,0.27466,27,1,0.632,0.70343,1,1.38542,0.16759,0,,0.41161,0.31821,21.23946,0.93732,1,0.64141,0.3393,18.33178,0.93732,1,0,0.0,9,,
1050,9,NewMedia10,1070,7.1676,1707126293249,0.79868,0.75837,6.79233,0.34158,27,0,0.80423,0.75772,1,1.38542,0.16759,0,,0.41689,0.3183,21.94803,0.89683,1,0.64637,0.33896,18.56404,0.90306,1,0,0.0,9,,
1065,9,NewMedia10,1085,7.26764,1707127293712,0.81866,0.7269,7.16098,0.10666,28,1,0.80959,0.71709,1,1.38542,0.16759,0,,0.41746,0.31822,22.05932,0.93732,1,0.64692,0.33959,19.82254,0.93732,1,0,0.0,9,,
1080,9,NewMedia10,1101,7.37515,1707128368787,0.82348,0.72074,7.16098,0.21417,28,1,0.82452,0.68038,1,1.38542,0.16759,0,,0.41826,0.31799,22.35006,0.9099,1,0.64751,0.33947,20.20043,0.89666,1,0,0.0,9,,
1095,9,NewMedia10,1116,7.47525,1707129369991,0.82608,0.7165,7.16098,0.31427,28,1,0.86259,0.67857,1,1.38542,0.16759,0,,0.41866,0.31873,22.08412,0.93092,1,0.648,0.3404,20.07811,0.93092,1,0,0.0,9,,
1110,9,NewMedia10,1131,7.57578,1707130375026,0.57032,0.68135,7.48865,0.08041,29,0,0.50266,0.67184,1,1.38542,0.16759,0,,0.40952,0.31929,21.26546,0.90929,1,0.63845,0.34079,20.09358,0.90929,1,0,0.0,9,,
1125,9,NewMedia10,1147,7.68323,1707131449692,0.47518,0.68951,7.57578,0.10745,30,1,0.4532,0.70067,1,1.38542,0.16759,0,,0.40764,0.31962,21.90014,0.89649,1,0.6373,0.3399,19.50124,0.89649,1,0,0.0,9,,
1140,9,NewMedia10,1162,7.78354,1707132452869,0.44337,0.66776,7.70355,0.07999,31,1,0.44982,0.67817,1,1.38542,0.16759,0,,0.40708,0.31972,22.10792,0.94471,1,0.63714,0.33967,19.72972,0.93771,1,0,0.0,9,,
1155,9,NewMedia10,1177,7.88388,1707133456166,0.41267,0.71963,7.85764,0.02625,32,1,0.40581,0.73499,1,1.38542,0.16759,0,,0.40529,0.32023,22.06652,0.92369,1,0.63536,0.34059,20.57773,0.92369,1,0,0.0,9,,
1170,9,NewMedia10,1192,7.98471,1707134464439,0.40902,0.70221,7.85764,0.12708,32,1,0.39264,0.68802,1,1.38542,0.16759,0,,0.40402,0.32058,22.76551,0.91746,1,0.63418,0.34108,21.11519,0.91123,1,0,0.0,9,,
1185,9,NewMedia10,1207,8.08484,1707135465893,0.40806,0.70358,7.85764,0.2272,32,1,0.35565,0.68744,1,1.38542,0.16759,0,,0.40008,0.32216,23.14613,0.90929,1,0.62976,0.34096,20.30109,0.90929,1,0,0.0,9,,
1200,9,NewMedia10,1223,8.19196,1707136536910,0.35141,0.6787,8.1387,0.05325,33,1,0.33441,0.70537,1,1.38542,0.16759,0,,0.39577,0.3239,22.87791,0.89683,1,0.62605,0.34214,20.631,0.8906,1,0,0.0,9,,
1215,9,NewMedia10,1238,8.29251,1707137542375,0.3389,0.69723,8.1387,0.15381,33,1,0.32678,0.71484,1,1.38542,0.16759,0,,0.39275,0.32455,22.6643,0.86517,1,0.62302,0.34171,19.73971,0.86517,1,0,0.0,9,,
1230,9,NewMedia10,1253,8.39294,1707138546944,0.22485,0.71072,8.36636,0.02658,34,1,0.2023,0.69723,1,1.38542,0.16759,0,,0.38818,0.32586,22.87583,0.94491,1,0.61794,0.34329,20.96538,0.95191,1,0,0.0,9,,
1245,9,NewMedia10,1268,8.49359,1707139553141,0.20728,0.72175,8.36636,0.12723,34,1,0.19601,0.72497,1,1.38542,0.16759,0,,0.38739,0.32598,22.93272,0.91317,1,0.61743,0.34314,20.87865,0.91317,1,0,0.0,9,,
1260,9,NewMedia10,1283,8.5939,1707140556294,0.20585,0.71971,8.36636,0.22754,34,1,0.20352,0.73907,1,1.38542,0.16759,0,,0.38816,0.32618,23.34821,0.89683,1,0.61826,0.3434,20.94791,0.8906,1,0,0.0,9,,
1275,9,NewMedia10,1298,8.69443,1707141561612,0.14265,0.69323,8.64102,0.05341,35,1,0.15062,0.70729,1,1.38542,0.16759,0,,0.38723,0.32531,23.72872,0.89885,1,0.61705,0.34305,21.21142,0.88561,1,0,0.0,9,,
1290,9,NewMedia10,1313,8.79483,1707142565707,0.13495,0.69912,8.64102,0.15381,35,1,0.09871,0.70848,1,1.38542,0.16759,0,,0.38749,0.32498,24.20218,0.90929,1,0.61742,0.34247,21.73105,0.90929,1,0,0.0,9,,
1305,9,NewMedia10,1328,8.89587,1707143576081,0.71218,0.30485,8.64102,0.21414,35,0,0.7275,0.31604,1,1.38542,0.16759,0,,0.40707,0.31711,23.77707,0.87123,1,0.63526,0.33557,21.16158,0.865,1,0,0.0,9,,
1320,9,NewMedia10,1343,8.99585,1707144575775,0.72072,0.3263,8.88211,0.11374,36,1,0.7778,0.2996,1,1.38542,0.16759,0,,0.40816,0.31722,23.42981,0.90929,1,0.6372,0.33626,21.69309,0.90929,1,0,0.0,9,,
1335,9,NewMedia10,1358,9.09631,1707145580475,0.75131,0.29929,9.04272,0.05359,37,1,0.71451,0.28425,1,1.38542,0.16759,0,,0.40585,0.31783,23.47719,0.90929,1,0.63524,0.33634,20.67077,0.90929,1,0,0.0,9,,
1350,9,NewMedia10,1373,9.19672,1707146584602,0.73263,0.28032,9.04272,0.15399,37,1,0.7254,0.28584,1,1.38542,0.16759,0,,0.4046,0.31846,22.22126,0.90929,1,0.63415,0.33705,19.67113,0.90929,1,0,0.0,9,,
1365,9,NewMedia10,1388,9.2973,1707147590246,0.71464,0.32312,9.26392,0.03339,38,1,0.71649,0.32523,1,1.38542,0.16759,0,,0.40633,0.31823,22.21641,0.85877,1,0.63571,0.33744,19.32769,0.85877,1,0,0.0,9,,
1380,9,NewMedia10,1403,9.39774,1707148594807,0.71092,0.32598,9.26392,0.13382,38,1,0.7016,0.35005,1,1.38542,0.16759,0,,0.40916,0.31692,21.75582,0.85877,1,0.63884,0.33691,19.16232,0.85877,1,0,0.0,8,,
1395,9,NewMedia10,1418,9.49838,1707149601097,0.76282,0.27076,9.26392,0.21414,38,0,0.75549,0.25405,1,1.38542,0.16759,0,,0.4156,0.31584,22.36019,0.85877,1,0.64561,0.33511,17.22168,0.85877,1,0,0.0,8,,
1410,9,NewMedia10,1433,9.59866,1707150603965,0.76731,0.26575,9.48508,0.11359,39,1,0.77405,0.26685,1,1.38542,0.16759,0,,0.41623,0.31526,22.04866,0.85877,1,0.64661,0.33491,17.16679,0.85877,1,0,0.0,8,,
1425,9,NewMedia10,1448,9.69916,1707151609018,0.77299,0.26845,9.48508,0.21408,39,1,0.79343,0.31438,1,1.38542,0.16759,0,,0.41531,0.31522,22.30866,0.85877,1,0.64592,0.33426,17.4064,0.85877,1,0,0.0,8,,
1440,9,NewMedia10,1464,9.80688,1707152686118,0.21526,0.65998,9.77313,0.03375,40,1,0.18195,0.70218,1,1.38542,0.16759,0,,0.39595,0.32296,20.16584,0.90289,1,0.62519,0.34162,19.4339,0.90289,1,0,0.0,8,,
1455,9,NewMedia10,1479,9.9068,1707153685302,0.20906,0.75303,9.87363,0.03317,41,1,0.20719,0.7519,1,1.38542,0.16759,0,,0.39535,0.32502,20.10151,0.89157,1,0.62549,0.34378,19.41097,0.89157,1,0,0.0,8,,
1470,9,NewMedia10,1494,10.00732,1707154690500,0.18046,0.75007,9.87363,0.1337,41,1,0.11957,0.73218,1,1.38542,0.16759,0,,0.3917,0.32561,20.24727,0.90306,1,0.62186,0.34383,19.0299,0.90929,1,0,0.0,8,,
1485,9,NewMedia10,1509,10.10791,1707155696535,0.13095,0.74885,10.01447,0.09344,42,1,0.12493,0.76319,1,1.38542,0.16759,0,,0.38934,0.32562,20.3316,0.89666,1,0.61978,0.34267,18.3281,0.89666,1,0,0.0,8,,
1500,9,NewMedia10,1524,10.20819,1707156699274,0.12908,0.74707,10.01447,0.19373,42,1,0.12431,0.72148,1,1.38542,0.16759,0,,0.38784,0.3254,21.13373,0.86517,1,0.6182,0.34193,19.32716,0.8714,1,0,0.0,8,,
1515,9,NewMedia10,1539,10.30923,1707157709610,0.12742,0.74183,10.01447,0.29477,42,1,0.12773,0.73782,1,1.38542,0.16759,0,,0.38878,0.32455,21.60532,0.8714,1,0.61939,0.34148,19.82257,0.8714,1,0,0.0,8,,
1530,9,NewMedia10,1554,10.40952,1707158712501,0.38425,0.52226,10.01447,0.36139,42,0,0.41592,0.49245,1,1.38542,0.16759,0,,0.3961,0.31972,21.09344,0.9058,1,0.62599,0.33679,18.83281,0.89957,1,0,0.0,8,,
1545,9,NewMedia10,1569,10.51001,1707159717534,0.41198,0.50557,10.40286,0.10715,43,1,0.41235,0.46861,1,1.38542,0.16759,0,,0.39448,0.31922,21.64947,0.90306,1,0.62517,0.33621,19.78941,0.90306,1,0,0.0,8,,
1560,9,NewMedia10,1584,10.6105,1707160722263,0.41356,0.5033,10.40286,0.20764,43,1,0.39896,0.45626,1,1.38542,0.16759,0,,0.39372,0.32007,21.29182,0.92466,1,0.62454,0.33729,19.93143,0.93089,1,0,0.0,8,,
1575,9,NewMedia10,1599,10.71112,1707161728595,0.55767,0.50608,10.6637,0.04742,44,1,0.56232,0.49184,1,1.38542,0.16759,0,,0.39763,0.32056,20.52321,0.89009,1,0.62813,0.33859,20.14218,0.89009,1,0,0.0,8,,
