,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/30 09:32:27.497),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
0,5,NewMedia6,0,0.0,12004600863108,0.51033,0.25614,0.0,0.0,1,1,0.51298,0.22804,1,1.38906,0.15648,0,,0.37384,0.38638,17.87144,1.17882,1,0.61823,0.37511,20.25249,1.18761,1,0,0.0,17,,
15,5,NewMedia6,15,0.10034,12004601866118,0.49979,0.23383,0.06659,0.03375,2,1,0.50654,0.21676,1,1.38906,0.15278,0,,0.37416,0.38003,17.64368,1.17018,1,0.61926,0.36902,19.8554,1.17018,1,0,0.0,17,,
30,5,NewMedia6,30,0.20074,12004602870649,0.50151,0.23148,0.06659,0.13416,2,1,0.48572,0.29294,1,1.38437,0.05926,0,,0.37418,0.37727,15.93071,1.16095,1,0.61972,0.36649,18.40093,1.15216,1,0,0.0,17,,
45,5,NewMedia6,46,0.30768,12004603939729,0.47062,0.22847,0.24762,0.06006,3,1,0.47149,0.18346,1,1.3651,0.05926,0,,0.37461,0.37577,13.48068,1.20534,1,0.62016,0.3654,15.79793,1.20534,1,0,0.0,17,,
60,5,NewMedia6,61,0.4082,12004604944654,0.46846,0.22583,0.24762,0.16058,3,1,0.48226,0.23497,1,1.3651,0.05926,0,,0.37341,0.37518,11.29221,1.17897,1,0.61939,0.3647,15.15335,1.17018,1,0,0.0,17,,
75,5,NewMedia6,76,0.50879,12004605950845,0.32944,0.10728,0.48206,0.02673,4,1,0.32763,0.12061,1,1.3651,0.05926,0,,0.36951,0.37293,11.09695,1.17897,1,0.61588,0.36398,13.08109,1.17897,1,0,0.0,17,,
90,5,NewMedia6,91,0.60889,12004606951807,0.32799,0.13491,0.48206,0.12683,4,1,0.32482,0.11597,1,1.3651,0.05926,0,,0.36947,0.37262,10.80153,1.16959,1,0.61649,0.36401,12.99438,1.16959,1,0,0.0,17,,
105,5,NewMedia6,106,0.70935,12004607956478,0.33274,0.13022,0.48206,0.22729,4,1,0.34861,0.10107,1,1.3651,0.05926,0,,0.37063,0.36926,10.10109,1.1547,1,0.61706,0.36028,12.01634,1.14591,1,0,0.0,17,,
120,5,NewMedia6,121,0.81024,12004608965419,0.33614,0.06937,0.74323,0.06702,5,1,0.31908,0.07545,1,1.3651,0.05926,0,,0.37323,0.3669,9.8451,1.17853,1,0.61954,0.35909,11.56704,1.16974,1,0,0.0,17,,
135,5,NewMedia6,136,0.91064,12004609969208,0.34782,0.06317,0.74323,0.16742,5,1,0.39673,0.06589,1,1.3651,0.05926,0,,0.37798,0.36437,9.65306,1.13444,1,0.62412,0.35702,11.78066,1.13444,1,0,0.0,17,,
150,5,NewMedia6,151,1.01123,12004610975100,0.39377,0.02987,0.93066,0.08057,6,1,0.39952,0.00868,1,1.3651,0.05926,0,,0.38249,0.36171,9.5429,1.17897,1,0.62893,0.35522,11.6978,1.17897,1,0,0.0,17,,
165,5,NewMedia6,166,1.11212,12004611984076,0.39426,0.01406,0.93066,0.18146,6,1,0.37144,-0.07869,1,1.3651,0.05926,0,,0.38513,0.35788,9.87402,1.1608,1,0.63138,0.3515,11.2126,1.16959,1,0,0.0,17,,
180,5,NewMedia6,181,1.21246,12004612987512,0.27483,-0.03834,1.15192,0.06055,7,1,0.15121,-0.0711,1,1.3651,0.05926,0,,0.378,0.35368,9.81996,1.14575,1,0.62468,0.34639,11.32804,1.15454,1,0,0.0,17,,
195,5,NewMedia6,196,1.31281,12004613991196,0.1652,0.00504,1.24548,0.06732,8,1,0.16988,0.00827,1,1.3651,0.05926,0,,0.37497,0.34796,9.37563,1.09485,1,0.62278,0.33973,11.37486,1.09485,1,0,0.0,17,,
210,5,NewMedia6,211,1.41351,12004614998026,0.15093,0.02228,1.24548,0.16803,8,1,0.1397,0.02954,1,1.3651,0.05926,0,,0.37073,0.34272,9.58943,1.0667,1,0.61936,0.33407,11.44638,1.0667,1,0,0.0,17,,
225,5,NewMedia6,226,1.51392,12004616002103,0.14697,0.01992,1.24548,0.26843,8,1,0.16912,0.0289,1,1.3651,0.05926,0,,0.37057,0.33727,9.91506,1.08802,1,0.61993,0.32879,11.50439,1.08802,1,0,0.0,17,,
240,5,NewMedia6,241,1.61395,12004617002750,0.19911,-0.01474,1.54718,0.06677,9,1,0.19974,-0.07178,1,1.3651,0.05926,0,,0.36775,0.33052,10.14415,1.10279,1,0.6173,0.32043,11.86806,1.10279,1,0,0.0,17,,
255,5,NewMedia6,256,1.71472,12004618010394,0.20877,-0.02413,1.54718,0.16754,9,1,0.21324,-0.07181,1,1.3651,0.05926,0,,0.36264,0.32738,10.17039,1.13528,1,0.6124,0.31483,11.77556,1.13528,1,0,0.0,17,,
270,5,NewMedia6,271,1.81543,12004619017157,0.23825,-0.04137,1.75482,0.06061,10,1,0.23228,-0.02326,1,1.3651,0.05926,0,,0.3584,0.32756,10.34766,1.13782,1,0.60856,0.31372,11.85744,1.13782,1,0,0.0,17,,
285,5,NewMedia6,286,1.91553,12004620018193,0.24683,-0.04745,1.75482,0.16071,10,1,0.27572,-0.02344,1,1.3651,0.05926,0,,0.35665,0.3252,11.1202,1.10319,1,0.60683,0.31064,12.25315,1.10319,1,0,0.0,17,,
300,5,NewMedia6,301,2.01593,12004621022199,0.27166,-0.038,1.96265,0.05328,11,1,0.2761,-0.01825,1,1.3651,0.05926,0,,0.35749,0.32275,11.06109,1.11979,1,0.60761,0.30849,12.62702,1.10319,1,0,0.0,16,,
315,5,NewMedia6,316,2.11676,12004622030495,0.27633,-0.0336,1.96265,0.15411,11,1,0.27862,-0.05327,1,1.3651,0.05926,0,,0.35762,0.32094,11.34865,1.09524,1,0.60777,0.30629,12.98927,1.10306,1,0,0.0,16,,
330,5,NewMedia6,331,2.21686,12004623031488,0.29486,-0.06507,1.96265,0.24121,11,0,0.2994,-0.0623,1,1.3651,0.05926,0,,0.36001,0.32045,11.76874,1.13528,1,0.61053,0.30576,13.56375,1.11868,1,0,0.0,16,,
345,5,NewMedia6,346,2.31744,12004624037609,0.31265,-0.02922,2.21063,0.10681,12,1,0.31972,-0.03334,1,1.3651,0.05926,0,,0.3599,0.32296,12.43035,1.09596,1,0.61079,0.30734,14.14645,1.07936,1,0,0.0,16,,
360,5,NewMedia6,361,2.41785,12004625041298,0.32503,-0.03803,2.21063,0.20721,12,1,0.33923,-0.08007,1,1.3651,0.05926,0,,0.36173,0.32412,12.54091,1.12122,1,0.61246,0.30747,14.34709,1.12122,1,0,0.0,16,,
375,5,NewMedia6,376,2.51849,12004626047850,0.33023,-0.04038,2.21063,0.30786,12,1,0.34425,-0.0341,1,1.3651,0.05926,0,,0.3642,0.32536,12.73374,1.10319,1,0.61475,0.30847,14.40401,1.10319,1,0,0.0,16,,
390,5,NewMedia6,391,2.61914,12004627054422,0.34487,-0.0423,2.21063,0.40851,12,1,0.3576,-0.05096,1,1.3651,0.05926,0,,0.3683,0.32399,12.32925,1.10319,1,0.61894,0.30821,14.30991,1.10319,1,0,0.0,16,,
405,5,NewMedia6,406,2.7193,12004628055834,0.35224,-0.03574,2.21063,0.50867,12,1,0.36781,-0.03128,1,1.3651,0.05926,0,,0.37161,0.32377,12.6617,1.12873,1,0.62227,0.3086,14.18044,1.11213,1,0,0.0,16,,
420,5,NewMedia6,421,2.8197,12004629059739,0.40476,-0.04762,2.76605,0.05365,13,1,0.39898,-0.03808,1,1.3651,0.05926,0,,0.37274,0.32272,12.27753,1.0883,1,0.62376,0.30808,14.07206,1.0883,1,0,0.0,16,,
435,5,NewMedia6,436,2.92072,12004630069905,0.40276,-0.05771,2.76605,0.15466,13,1,0.39221,-0.11376,1,1.3651,0.05926,0,,0.37263,0.32239,12.09849,1.153,1,0.62382,0.30766,14.08157,1.153,1,0,0.0,16,,
450,5,NewMedia6,451,3.02075,12004631070309,0.17741,0.09069,2.97418,0.04657,14,1,0.18081,0.11114,1,1.3651,0.05926,0,,0.365,0.3251,12.42046,1.05045,1,0.61584,0.31028,13.74007,1.05045,1,0,0.0,16,,
465,5,NewMedia6,466,3.12122,12004632075381,0.17315,0.09472,2.97418,0.14703,14,1,0.16822,0.07126,1,1.3651,0.05926,0,,0.36375,0.32544,12.31823,1.09486,1,0.61491,0.30999,14.14115,1.09486,1,0,0.0,16,,
480,5,NewMedia6,481,3.22174,12004633080278,0.17212,0.09397,2.97418,0.24756,14,1,0.17474,0.11067,1,1.3651,0.05926,0,,0.36289,0.32568,12.07854,1.07923,1,0.61408,0.31022,13.91363,1.07142,1,0,0.0,16,,
495,5,NewMedia6,496,3.32202,12004634083133,0.17123,0.09352,2.97418,0.34784,14,1,0.16738,0.09203,1,1.3651,0.05926,0,,0.36196,0.32496,12.26441,1.07142,1,0.61318,0.30913,13.95021,1.07142,1,0,0.0,16,,
510,5,NewMedia6,511,3.42261,12004635088772,0.27406,0.02583,3.35553,0.06708,15,1,0.2617,0.00026,1,1.3651,0.05926,0,,0.36568,0.32377,12.26713,1.15287,1,0.61677,0.30841,13.99418,1.16165,1,0,0.0,16,,
525,5,NewMedia6,526,3.5235,12004636097871,0.26568,0.02194,3.35553,0.16797,15,1,0.26192,0.01353,1,1.3651,0.05926,0,,0.36586,0.32298,12.35028,1.13444,1,0.61687,0.30771,14.01812,1.13444,1,0,0.0,16,,
540,5,NewMedia6,541,3.62341,12004637097284,0.31778,0.02009,3.35553,0.2478,15,0,0.32555,0.0134,1,1.3651,0.05926,0,,0.36831,0.32242,12.6756,1.12904,1,0.6194,0.3071,14.00464,1.12122,1,0,0.0,16,,
555,5,NewMedia6,556,3.724,12004638103203,0.33303,0.03319,3.61023,0.11377,16,1,0.33437,0.08904,1,1.3651,0.05926,0,,0.3692,0.32147,12.52388,1.08802,1,0.62035,0.30624,13.94669,1.07142,1,0,0.0,16,,
570,5,NewMedia6,571,3.82446,12004639107843,0.33619,0.03877,3.61023,0.21423,16,1,0.35012,0.06046,1,1.3651,0.05926,0,,0.37186,0.31938,12.60916,1.11185,1,0.62293,0.30454,13.92202,1.09525,1,0,0.0,16,,
585,5,NewMedia6,586,3.92499,12004640113067,0.37686,0.0135,3.87811,0.04688,17,1,0.38674,0.02747,1,1.3651,0.05926,0,,0.37372,0.31801,12.70929,1.11185,1,0.6251,0.30283,14.15785,1.11185,1,0,0.0,16,,
600,5,NewMedia6,601,4.02563,12004641119241,0.38249,0.02144,3.87811,0.14752,17,1,0.38411,0.02709,1,1.3651,0.05926,0,,0.3762,0.31648,12.96974,1.13444,1,0.62755,0.30139,14.53566,1.12663,1,0,0.0,16,,
615,5,NewMedia6,616,4.12634,12004642126515,0.39168,0.02467,3.87811,0.24823,17,1,0.4118,0.01865,1,1.3651,0.05926,0,,0.37746,0.31531,13.12793,1.11185,1,0.62928,0.30044,14.8526,1.10306,1,0,0.0,16,,
630,5,NewMedia6,631,4.22668,12004643129723,0.26099,0.08554,3.87811,0.32819,17,0,0.21687,0.12363,1,1.3651,0.05926,0,,0.37186,0.31586,13.24356,1.07923,1,0.6235,0.30235,15.60969,1.07142,1,0,0.0,16,,
645,5,NewMedia6,646,4.32678,12004644130884,0.20624,0.15048,4.23346,0.09332,18,1,0.19646,0.12457,1,1.3651,0.05926,0,,0.37252,0.31433,13.55861,1.09486,1,0.62502,0.3015,15.65083,1.10267,1,0,0.0,16,,
660,5,NewMedia6,661,4.42749,12004645137906,0.19884,0.15388,4.23346,0.19403,18,1,0.18635,0.13615,1,1.3651,0.05926,0,,0.37197,0.31467,13.54139,1.09486,1,0.62387,0.30105,14.93408,1.11146,1,0,0.0,16,,
675,5,NewMedia6,676,4.52771,12004646140014,0.19514,0.15945,4.4881,0.03961,19,1,0.20652,0.12344,1,1.3651,0.05926,0,,0.37176,0.31509,13.23946,1.08148,1,0.62383,0.30161,14.86164,1.08148,1,0,0.0,16,,
690,5,NewMedia6,691,4.62872,12004647149864,0.27004,0.11413,4.4881,0.12714,19,0,0.29089,0.11062,1,1.3651,0.05926,0,,0.3748,0.31513,13.26259,1.09525,1,0.62685,0.30335,15.35042,1.09525,1,0,0.0,16,,
705,5,NewMedia6,706,4.72913,12004648154427,0.28479,0.09919,4.62195,0.10718,20,1,0.29279,0.13348,1,1.3651,0.05926,0,,0.37385,0.31521,13.12798,1.07142,1,0.62584,0.30291,14.85866,1.07142,1,0,0.0,16,,
720,5,NewMedia6,721,4.82947,12004649157318,0.30824,0.06801,4.62195,0.20074,20,0,0.33587,0.12429,1,1.3651,0.05926,0,,0.37537,0.31508,13.10631,1.08803,1,0.6277,0.30303,15.14277,1.07142,1,0,0.0,16,,
735,5,NewMedia6,736,4.93024,12004650165187,0.33365,0.09155,4.82947,0.10077,21,1,0.34961,0.04631,1,1.3651,0.05926,0,,0.37487,0.31599,13.18493,1.1696,1,0.6267,0.30348,15.37056,1.153,1,0,0.0,16,,
750,5,NewMedia6,751,5.0304,12004651167116,0.33186,0.15259,4.95667,0.07373,22,1,0.33727,0.16229,1,1.3651,0.05926,0,,0.37451,0.31632,13.2204,1.07142,1,0.62677,0.30367,15.04347,1.07142,1,0,0.0,16,,
