,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/17 10:29:54.300),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
0,7,NewMedia8,0,0.0,842678713300,0.0,0.0,0.0,0.0,1,0,0.35759,1.20091,0,1.37656,0.14074,0,,0.29342,0.611,15.38241,0.98717,0,0.56102,0.60813,12.41917,0.98717,0,129,0.0,12,,
15,7,NewMedia8,15,0.10052,842679718059,0.0,0.0,0.0,0.0,1,0,0.35759,1.20091,0,1.37656,0.14074,0,,0.29342,0.611,15.38241,0.98717,0,0.56102,0.60813,12.41917,0.98717,0,129,0.0,12,,
30,7,NewMedia8,30,0.20099,842680723034,0.22877,1.24647,0.17389,0.0271,2,1,0.23426,1.23038,1,1.37656,0.14074,0,,0.28993,0.61393,21.50603,0.97299,1,0.55647,0.61011,20.57903,0.97299,1,0,0.0,13,,
45,7,NewMedia8,45,0.30194,842681732607,0.22236,1.16787,0.17389,0.1214,2,0,0.22532,0.89612,1,1.37656,0.14074,0,,0.29026,0.60753,22.09794,0.98429,1,0.55592,0.6035,20.71641,0.98429,1,0,0.0,13,,
60,7,NewMedia8,60,0.40186,842682731604,0.36637,0.36584,0.34174,0.06012,3,1,0.36083,0.38557,1,1.37656,0.14074,0,,0.29412,0.59842,22.73926,0.99882,1,0.5608,0.59434,21.88012,0.99882,1,0,0.0,13,,
75,7,NewMedia8,75,0.50256,842683738759,0.36597,0.38725,0.34174,0.16083,3,1,0.36861,0.36709,1,1.37656,0.14074,0,,0.29344,0.59931,20.95945,0.99882,1,0.56085,0.59524,20.80029,0.99882,1,0,0.0,13,,
90,7,NewMedia8,90,0.60278,842684741031,0.40385,0.38139,0.34174,0.25415,3,0,0.45458,0.34993,1,1.37656,0.14074,0,,0.2961,0.59836,20.54858,0.99882,1,0.5631,0.59441,20.5283,0.99882,1,0,0.0,13,,
105,7,NewMedia8,105,0.70349,842685747670,0.43167,0.36072,0.60278,0.10071,4,1,0.41463,0.36653,1,1.37656,0.14074,0,,0.29538,0.59837,20.50344,0.98429,1,0.56238,0.59418,20.47645,0.98429,1,0,0.0,13,,
120,7,NewMedia8,120,0.80389,842686752105,0.27911,0.07109,0.75739,0.04651,5,1,0.29439,0.10095,1,1.37656,0.14074,0,,0.29043,0.59409,20.51543,0.96484,1,0.55705,0.58954,20.00599,0.95838,1,0,0.0,13,,
135,7,NewMedia8,135,0.90442,842687757379,0.28946,0.072,0.75739,0.14703,5,1,0.30272,0.07183,1,1.37656,0.14074,0,,0.29005,0.59403,19.8922,0.98429,1,0.55656,0.58902,19.43436,0.98429,1,0,0.0,13,,
150,7,NewMedia8,150,1.00513,842688764081,0.29135,0.07467,0.75739,0.24774,5,1,0.2603,0.10249,1,1.37656,0.14074,0,,0.28908,0.59561,19.57351,1.00603,1,0.5559,0.59122,19.55068,1.01325,1,0,0.0,13,,
165,7,NewMedia8,165,1.10529,842689765972,0.2675,0.1236,1.04517,0.06012,6,1,0.27548,0.12258,1,1.37656,0.14074,0,,0.28913,0.59638,19.47738,0.98429,1,0.55589,0.5917,19.45412,0.98429,1,0,0.0,13,,
180,7,NewMedia8,180,1.20569,842690769948,0.2693,0.12671,1.04517,0.16052,6,1,0.28543,0.08437,1,1.37656,0.14074,0,,0.28993,0.59574,19.24619,0.98429,1,0.55698,0.59146,19.75969,0.98429,1,0,0.0,13,,
195,7,NewMedia8,195,1.30676,842691780873,0.291,0.14607,1.24597,0.06079,7,1,0.28597,0.13542,1,1.37656,0.14074,0,,0.29,0.59545,20.35726,0.97784,1,0.55699,0.5905,20.13747,0.97138,1,0,0.0,13,,
210,7,NewMedia8,210,1.40674,842692780166,0.33071,0.12278,1.38666,0.02008,8,1,0.32577,0.12298,1,1.37656,0.14074,0,,0.29118,0.59391,20.38575,0.98429,1,0.55785,0.58944,19.7946,0.98429,1,0,0.0,13,,
225,7,NewMedia8,225,1.50775,842693790372,0.32997,0.09161,1.38666,0.12109,8,1,0.32037,0.10195,1,1.37656,0.14074,0,,0.29053,0.5941,20.48953,0.98429,1,0.55762,0.58921,20.48058,0.98429,1,0,0.0,13,,
240,7,NewMedia8,240,1.6076,842694789169,0.32621,0.09403,1.38666,0.22095,8,1,0.32775,0.09872,1,1.37656,0.14074,0,,0.29056,0.59461,21.51762,0.99236,1,0.55755,0.58992,20.74843,0.9859,1,0,0.0,13,,
255,7,NewMedia8,255,1.7085,842695798011,0.418,0.09034,1.38666,0.30139,8,0,0.44534,0.08762,1,1.37656,0.14074,0,,0.29545,0.5936,21.53069,0.98429,1,0.56181,0.58948,21.03493,0.98429,1,0,0.0,13,,
270,7,NewMedia8,270,1.80829,842696796010,0.43338,0.0502,1.69495,0.11334,9,1,0.43549,0.05157,1,1.37656,0.14074,0,,0.29644,0.59286,21.81652,0.99882,1,0.56335,0.58886,21.67528,0.99882,1,0,0.0,13,,
285,7,NewMedia8,285,1.90924,842697805220,0.44192,0.05031,1.83539,0.07385,10,1,0.44988,0.03599,1,1.37656,0.14074,0,,0.29682,0.5914,21.22955,0.99882,1,0.56383,0.58797,21.61945,0.99882,1,0,0.0,13,,
300,7,NewMedia8,300,2.00958,842698808845,0.56273,0.05914,1.98962,0.01996,11,1,0.58483,0.079,1,1.37656,0.14074,0,,0.30164,0.59085,21.55692,0.96492,1,0.56832,0.58798,21.92316,0.97138,1,0,0.0,13,,
315,7,NewMedia8,315,2.11041,842699817431,0.57251,0.0398,1.98962,0.12079,11,1,0.57307,0.02375,1,1.37656,0.14074,0,,0.30156,0.59093,21.25046,0.98429,1,0.56838,0.5881,21.54839,0.98429,1,0,0.0,13,,
330,7,NewMedia8,330,2.21057,842700818492,0.5716,0.04362,1.98962,0.22095,11,1,0.56305,0.07483,1,1.37656,0.14074,0,,0.30138,0.59164,21.2124,0.99151,1,0.56841,0.58855,21.1945,0.99873,1,0,0.0,13,,
345,7,NewMedia8,345,2.31097,842701822863,0.57423,0.04904,1.98962,0.32135,11,1,0.51147,0.24889,1,1.37656,0.14074,0,,0.3,0.59468,20.70158,0.98582,1,0.56648,0.59169,20.7272,0.98582,1,0,0.0,13,,
360,7,NewMedia8,360,2.41156,842702828546,0.48853,0.43218,2.33783,0.07373,12,1,0.48946,0.41433,1,1.37656,0.14074,0,,0.29965,0.59691,19.12582,0.98429,1,0.56647,0.59418,19.7637,0.98429,1,0,0.0,13,,
375,7,NewMedia8,375,2.51184,842703831679,0.48295,0.42891,2.33783,0.17401,12,1,0.46756,0.4358,1,1.37656,0.14074,0,,0.29881,0.59719,19.11591,0.99882,1,0.56588,0.59453,19.70928,0.99882,1,0,0.0,13,,
390,7,NewMedia8,390,2.61237,842704836945,0.36253,0.57044,2.55853,0.05383,13,1,0.372,0.55564,1,1.37656,0.14074,0,,0.29614,0.59871,19.20677,0.98429,1,0.56324,0.59583,19.29584,0.98429,1,0,0.0,13,,
405,7,NewMedia8,405,2.71301,842705843151,0.36401,0.55241,2.55853,0.15448,13,1,0.36157,0.5679,1,1.37656,0.14074,0,,0.29581,0.59898,19.47378,0.98429,1,0.5633,0.59592,19.15055,0.98429,1,0,0.0,13,,
420,7,NewMedia8,420,2.8136,842706848821,0.47456,0.57732,2.55853,0.24146,13,0,0.54658,0.58012,1,1.37656,0.14074,0,,0.30113,0.59899,18.69933,0.98429,1,0.56822,0.59606,18.84325,0.98429,1,0,0.0,13,,
435,7,NewMedia8,435,2.91394,842707852139,0.53362,0.55925,2.82672,0.08722,14,1,0.53603,0.5201,1,1.37656,0.14074,0,,0.30052,0.59871,19.12217,0.99882,1,0.56771,0.59564,18.79698,0.99882,1,0,0.0,13,,
450,7,NewMedia8,450,3.0144,842708856892,0.5411,0.55188,2.82672,0.18768,14,1,0.58886,0.55903,1,1.37656,0.14074,0,,0.30244,0.59778,18.79837,0.98429,1,0.56936,0.5951,19.06298,0.98429,1,0,0.0,13,,
465,7,NewMedia8,465,3.11475,842709860450,0.59681,0.53045,3.05444,0.0603,15,1,0.59129,0.51385,1,1.37656,0.14074,0,,0.30225,0.59735,18.54132,1.01334,1,0.56919,0.59438,18.53942,1.01334,1,0,0.0,13,,
480,7,NewMedia8,480,3.21497,842710862975,0.5939,0.5303,3.05444,0.16052,15,1,0.47425,0.37693,1,1.37656,0.14074,0,,0.29837,0.59371,20.23995,1.00595,1,0.56527,0.59053,19.91395,0.99873,1,0,0.0,13,,
