,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/10 09:26:39.534),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
300,8,NewMedia9,296,1.98291,763816651731,0.71251,0.77246,1.63477,0.28082,9,0,0.69862,0.77804,1,1.37865,0.15093,0,,0.36033,0.47339,18.34752,0.96635,1,0.61221,0.47744,20.20169,0.96635,1,0,0.0,24,,
315,8,NewMedia9,311,2.08362,763817658951,0.7043,0.77297,1.98291,0.10071,10,1,0.71083,0.74466,1,1.37865,0.15093,0,,0.36553,0.47332,18.4884,0.98024,1,0.61864,0.47998,20.2682,0.98718,1,0,0.0,24,,
330,8,NewMedia9,326,2.18372,763818659852,0.6981,0.76421,1.98291,0.20081,10,1,0.53467,0.72631,1,1.37865,0.15093,0,,0.36182,0.47164,17.70876,0.96635,1,0.61531,0.479,18.77779,0.96635,1,0,0.0,24,,
345,8,NewMedia9,341,2.284,763819662885,0.45883,0.69604,2.21716,0.06683,11,1,0.45077,0.6757,1,1.37865,0.15093,0,,0.35752,0.4712,18.63834,0.98265,1,0.61045,0.47818,20.22327,0.98265,1,0,0.0,24,,
360,8,NewMedia9,356,2.38458,763820668667,0.29755,0.57858,2.21716,0.1405,11,0,0.28526,0.58335,1,1.37865,0.15093,0,,0.34834,0.4699,19.6207,1.01112,1,0.60081,0.47549,20.23633,1.01807,1,0,0.0,24,,
375,8,NewMedia9,371,2.48505,763821673144,0.29403,0.60802,2.38458,0.10046,12,1,0.29985,0.60868,1,1.37865,0.15093,0,,0.34371,0.47046,18.67315,0.96668,1,0.59635,0.47446,19.55466,0.96668,1,0,0.0,24,,
390,8,NewMedia9,386,2.58557,763822678305,0.29239,0.60788,2.38458,0.20099,12,1,0.30367,0.58758,1,1.37865,0.15093,0,,0.34188,0.46893,18.05312,1.00185,1,0.59466,0.4728,19.48585,1.00185,1,0,0.0,24,,
405,8,NewMedia9,401,2.6861,763823683884,0.25858,0.07074,2.65259,0.03351,13,1,0.26376,0.02638,1,1.37865,0.15093,0,,0.34188,0.45849,19.67591,0.98024,1,0.59356,0.46145,20.164,0.98718,1,0,0.0,24,,
420,8,NewMedia9,416,2.78656,763824688756,0.26115,0.07678,2.65259,0.13397,13,1,0.25429,0.07773,1,1.37865,0.15093,0,,0.34203,0.45512,19.71721,0.9389,1,0.59431,0.45749,20.51264,0.9389,1,0,0.0,24,,
435,8,NewMedia9,431,2.88745,763825697669,0.26801,0.08109,2.65259,0.23486,13,1,0.28615,0.19658,1,1.37865,0.15093,0,,0.33977,0.45583,19.75631,0.9389,1,0.5922,0.45709,18.87659,0.9389,1,0,0.0,24,,
450,8,NewMedia9,446,2.98743,763826696849,0.0,0.0,2.90039,0.03357,14,0,0.28079,0.1421,0,1.37865,0.15093,0,,0.34073,0.45753,18.59453,0.9389,1,0.59362,0.45925,18.85437,0.9389,1,0,0.0,24,,
465,8,NewMedia9,461,3.08801,763827702730,0.0,0.0,2.90039,0.03357,14,0,0.28079,0.1421,0,1.37865,0.15093,0,,0.34294,0.45731,18.95088,0.9389,1,0.59598,0.46,19.31953,0.9389,1,0,0.0,24,,
480,8,NewMedia9,476,3.18884,763828711072,0.0,0.0,2.90039,0.03357,14,0,0.28079,0.1421,0,1.37865,0.15093,0,,0.34535,0.45591,18.90966,0.9389,1,0.59849,0.45804,19.77884,0.9389,1,0,0.0,24,,
495,8,NewMedia9,491,3.28888,763829711782,0.0,0.0,2.90039,0.03357,14,0,0.28079,0.1421,0,1.37865,0.15093,0,,0.34547,0.45488,19.45058,0.9389,1,0.59912,0.45735,19.9155,0.9389,1,0,0.0,24,,
510,8,NewMedia9,506,3.38947,763830717451,-0.16314,2.11043,2.90039,0.03357,14,0,-0.32628,4.22086,1,1.37865,0.15093,0,,0.34414,0.45384,19.79177,0.9389,1,0.59811,0.45624,20.05091,0.9389,1,0,0.0,24,,
525,8,NewMedia9,521,3.4903,763831725653,-0.44009,4.30599,3.46295,0.02734,15,1,-0.44578,4.30251,0,1.37865,0.15093,0,,0.34112,0.45269,19.96782,0.9389,1,0.59529,0.45502,20.129,0.9389,1,0,0.0,24,,
540,8,NewMedia9,536,3.5907,763832729602,0.0,0.0,3.46295,0.034,15,0,-0.44578,4.30251,0,1.37865,0.15093,0,,0.33873,0.45084,20.1988,0.9389,1,0.5931,0.45301,20.22504,0.9389,1,0,0.0,23,,
555,8,NewMedia9,551,3.6908,763833730572,0.0,0.0,3.46295,0.034,15,0,-0.44578,4.30251,0,1.37865,0.15093,0,,0.336,0.45051,20.08852,0.9389,1,0.59075,0.45258,20.41469,0.9389,1,0,0.0,23,,
570,8,NewMedia9,566,3.79114,763834734139,0.32687,0.49945,3.74457,0.04657,16,1,0.3046,0.57811,1,1.37865,0.15093,0,,0.33821,0.45818,17.80476,0.9389,1,0.59192,0.46104,19.65997,0.9389,1,0,0.0,23,,
585,8,NewMedia9,581,3.8916,763835739183,0.32096,0.54937,3.83807,0.05353,17,1,0.33874,0.53159,1,1.37865,0.15093,0,,0.33741,0.45807,18.60475,0.96635,1,0.59195,0.45993,20.08687,0.96635,1,0,0.0,23,,
600,8,NewMedia9,596,3.99249,763836747711,0.30581,0.56061,3.83807,0.15442,17,1,0.26166,0.58321,1,1.37865,0.15093,0,,0.33773,0.45898,18.4495,0.98951,1,0.59223,0.46102,19.93965,0.98951,1,0,0.0,23,,
615,8,NewMedia9,611,4.09296,763837752337,0.30634,0.60429,3.99927,0.09369,18,1,0.36931,0.60182,1,1.37865,0.15093,0,,0.3426,0.45936,18.87472,0.95279,1,0.59722,0.46195,20.18407,0.95973,1,0,0.0,23,,
630,8,NewMedia9,626,4.19354,763838758304,0.36424,0.588,4.12604,0.0675,19,1,0.36794,0.55801,1,1.37865,0.15093,0,,0.34381,0.46005,20.09993,1.01043,1,0.59886,0.46251,20.26199,1.01043,1,0,0.0,23,,
645,8,NewMedia9,641,4.29376,763839760393,0.42972,0.58027,4.12604,0.15466,19,0,0.44494,0.56825,1,1.37865,0.15093,0,,0.34791,0.45984,19.43418,0.98024,1,0.60265,0.46311,20.00002,0.98718,1,0,0.0,23,,
660,8,NewMedia9,656,4.39459,763840768516,0.45326,0.57054,4.28735,0.10724,20,1,0.46205,0.55791,1,1.37865,0.15093,0,,0.34726,0.45962,18.54591,0.98951,1,0.60207,0.4631,19.25254,0.98951,1,0,0.0,23,,
675,8,NewMedia9,671,4.49512,763841773927,0.44254,0.5563,4.28735,0.20776,20,1,0.42786,0.54844,1,1.37865,0.15093,0,,0.34617,0.45944,18.34626,1.01112,1,0.60092,0.46284,18.90407,1.01807,1,0,0.0,23,,
690,8,NewMedia9,686,4.59521,763842774843,0.47375,0.56439,4.28735,0.30127,20,0,0.57235,0.61135,1,1.37865,0.15093,0,,0.35101,0.45978,17.9078,0.94576,1,0.6054,0.46316,19.17758,0.94576,1,0,0.0,23,,
705,8,NewMedia9,701,4.69568,763843779879,0.55343,0.57371,4.59521,0.10046,21,1,0.55907,0.59308,1,1.37865,0.15093,0,,0.35087,0.46093,17.80719,0.96635,1,0.60567,0.46405,19.00084,0.96635,1,0,0.0,23,,
720,8,NewMedia9,716,4.79657,763844788350,0.55984,0.578,4.59521,0.20135,21,1,0.55039,0.61617,1,1.37865,0.15093,0,,0.35166,0.4617,17.83545,0.95949,1,0.60642,0.46502,19.02496,0.95949,1,0,0.0,23,,
735,8,NewMedia9,731,4.89655,763845788381,0.67383,0.55879,4.8432,0.05334,22,1,0.68892,0.53915,1,1.37865,0.15093,0,,0.35619,0.46196,18.0187,0.99723,1,0.61062,0.46548,19.29085,0.99723,1,0,0.0,23,,
750,8,NewMedia9,746,4.99683,763846791420,0.68524,0.59639,4.8432,0.14038,22,0,0.69573,0.57755,1,1.37865,0.15093,0,,0.35698,0.46117,18.11917,0.98951,1,0.6115,0.46487,19.53046,0.98951,1,0,0.0,23,,
765,8,NewMedia9,761,5.09741,763847796910,0.68492,0.57813,4.99023,0.10718,23,1,0.68771,0.59742,1,1.37865,0.15093,0,,0.35744,0.46119,17.806,0.97407,1,0.61196,0.46524,20.19416,0.97407,1,0,0.0,23,,
780,8,NewMedia9,776,5.19824,763848805125,0.70105,0.63851,5.15784,0.04041,24,1,0.70791,0.62674,1,1.37865,0.15093,0,,0.35767,0.46165,18.01131,0.97709,1,0.61205,0.46536,19.70124,0.9833,1,0,0.0,23,,
795,8,NewMedia9,791,5.29828,763849805736,0.70223,0.60455,5.15784,0.14044,24,1,0.61429,0.47191,1,1.37865,0.15093,0,,0.35465,0.45906,18.28218,0.95392,1,0.60865,0.46257,20.16964,0.94771,1,0,0.0,23,,
810,8,NewMedia9,806,5.3996,763850818852,0.57389,0.37309,5.33191,0.06769,25,1,0.59471,0.43013,1,1.37865,0.15093,0,,0.35214,0.45755,18.68859,0.96635,1,0.60612,0.46112,19.46587,0.96635,1,0,0.0,23,,
825,8,NewMedia9,821,5.49939,763851816497,0.5766,0.41837,5.45911,0.04028,26,1,0.57467,0.38396,1,1.37865,0.15093,0,,0.3514,0.45772,18.09105,0.97338,1,0.60572,0.46075,19.58994,0.98032,1,0,0.0,22,,
840,8,NewMedia9,836,5.60034,763852826126,0.5783,0.41457,5.45911,0.14124,26,1,0.595,0.40507,1,1.37865,0.15093,0,,0.3518,0.45788,17.96119,0.97338,1,0.606,0.46119,19.30313,0.96643,1,0,0.0,22,,
855,8,NewMedia9,851,5.70074,763853830577,0.66552,0.40294,5.45911,0.22827,26,0,0.70859,0.40122,1,1.37865,0.15093,0,,0.35708,0.45772,18.4391,0.94922,1,0.61093,0.4614,19.79557,0.94922,1,0,0.0,22,,
870,8,NewMedia9,866,5.80103,763854833205,0.70139,0.38561,5.69409,0.10693,27,1,0.71649,0.36046,1,1.37865,0.15093,0,,0.3567,0.45756,18.77465,0.98951,1,0.6109,0.46121,19.72962,0.98951,1,0,0.0,22,,
885,8,NewMedia9,881,5.90137,763855836360,0.7752,0.00603,5.8811,0.02026,28,1,0.76982,0.01666,1,1.37865,0.15093,0,,0.35832,0.45308,16.9216,1.01747,1,0.61221,0.45616,18.22558,1.00966,1,0,0.0,22,,
900,8,NewMedia9,896,6.00214,763856844233,0.76047,0.06061,5.8811,0.12103,28,1,0.62816,0.04888,1,1.37865,0.15093,0,,0.35318,0.45312,19.31493,0.97338,1,0.60792,0.45512,18.44444,0.98032,1,0,0.0,22,,
915,8,NewMedia9,911,6.10211,763857844065,0.28806,0.00622,6.0423,0.05981,29,1,0.29347,0.00471,1,1.37865,0.15093,0,,0.33991,0.45207,17.60752,0.94576,1,0.5941,0.45509,21.10648,0.94576,1,0,0.0,22,,
930,8,NewMedia9,926,6.2027,763858849635,0.28975,0.02788,6.0423,0.1604,29,1,0.29823,0.04586,1,1.37865,0.15093,0,,0.33919,0.44992,17.48843,0.9389,1,0.5939,0.45319,21.00169,0.9389,1,0,0.0,22,,
945,8,NewMedia9,941,6.30304,763859853562,0.39342,0.69616,6.0423,0.21454,29,0,0.38113,0.74067,1,1.37865,0.15093,0,,0.34299,0.46145,18.12317,0.98727,1,0.59577,0.46413,20.37841,0.98727,1,0,0.0,22,,
960,8,NewMedia9,956,6.40369,763860859938,0.39584,0.76505,6.30304,0.10065,30,1,0.39568,0.75008,1,1.37865,0.15093,0,,0.34154,0.46267,18.76822,0.99723,1,0.59644,0.46458,19.69298,0.99723,1,0,0.0,22,,
975,8,NewMedia9,971,6.50446,763861867175,0.39236,0.76602,6.30304,0.20142,30,1,0.3869,0.77479,1,1.37865,0.15093,0,,0.34167,0.46328,18.41182,0.98951,1,0.59731,0.46544,19.82735,0.98951,1,0,0.0,22,,
990,8,NewMedia9,986,6.60498,763862872527,0.34152,0.73721,6.57123,0.03375,31,1,0.32856,0.7199,1,1.37865,0.15093,0,,0.3403,0.46222,19.18005,0.95949,1,0.59599,0.4651,20.12714,0.95949,1,0,0.0,22,,
1005,8,NewMedia9,1001,6.70496,763863872719,0.33864,0.72408,6.57123,0.13373,31,1,0.32903,0.73155,1,1.37865,0.15093,0,,0.33995,0.46271,19.36304,0.94576,1,0.59592,0.46565,20.87745,0.94576,1,0,0.0,22,,
1020,8,NewMedia9,1016,6.80573,763864879916,0.43808,0.40535,6.75189,0.05383,32,1,0.45033,0.41477,1,1.37865,0.15093,0,,0.34296,0.45664,20.29749,0.94706,1,0.59855,0.45895,21.23982,0.95327,1,0,0.0,22,,
1035,8,NewMedia9,1031,6.90643,763865887330,0.4434,0.42068,6.75189,0.15454,32,1,0.44216,0.43629,1,1.37865,0.15093,0,,0.34305,0.45702,20.06775,0.92647,1,0.5989,0.45912,20.79211,0.93269,1,0,0.0,22,,
1050,8,NewMedia9,1046,7.00641,763866887261,0.36028,0.41465,6.75189,0.24115,32,0,0.3119,0.39297,1,1.37865,0.15093,0,,0.33958,0.45703,19.57931,0.97338,1,0.59476,0.45953,21.47023,0.98032,1,0,0.0,22,,
1065,8,NewMedia9,1061,7.10706,763867893240,0.30191,0.39799,7.01996,0.0871,33,1,0.29278,0.39823,1,1.37865,0.15093,0,,0.3398,0.45629,19.61785,0.9389,1,0.59507,0.45894,21.4195,0.9389,1,0,0.0,22,,
1080,8,NewMedia9,1076,7.20752,763868898341,0.47727,0.41774,7.18066,0.02686,34,1,0.47468,0.40052,1,1.37865,0.15093,0,,0.34569,0.45588,20.28123,0.95949,1,0.60083,0.4585,20.89611,0.95949,1,0,0.0,22,,
1095,8,NewMedia9,1091,7.30798,763869902668,0.4719,0.39309,7.18066,0.12732,34,1,0.46944,0.43327,1,1.37865,0.15093,0,,0.34554,0.45518,19.46337,0.9415,1,0.60044,0.45769,20.90827,0.9415,1,0,0.0,22,,
1110,8,NewMedia9,1106,7.40833,763870906090,0.54459,0.42727,7.38184,0.02649,35,1,0.55878,0.41906,1,1.37865,0.15093,0,,0.34825,0.45469,19.57101,0.95949,1,0.60267,0.45744,20.91546,0.95949,1,0,0.0,22,,
1125,8,NewMedia9,1121,7.50885,763871911670,0.55428,0.40865,7.38184,0.12701,35,1,0.54735,0.39538,1,1.37865,0.15093,0,,0.34815,0.45401,19.38058,0.98727,1,0.60235,0.45662,20.66114,0.98727,1,0,0.0,22,,
1140,8,NewMedia9,1136,7.60956,763872918315,0.3016,0.04779,7.56909,0.04047,36,1,0.29344,0.01181,1,1.37865,0.15093,0,,0.33905,0.44902,20.62017,0.95279,1,0.59201,0.45095,21.94979,0.95973,1,0,0.0,22,,
1155,8,NewMedia9,1151,7.70996,763873922718,0.3033,0.03553,7.56909,0.14087,36,1,0.29092,0.01679,1,1.37865,0.15093,0,,0.33832,0.44873,19.96438,0.96668,1,0.59201,0.4504,22.41957,0.96668,1,0,0.0,22,,
1170,8,NewMedia9,1166,7.81067,763874929580,0.31078,0.03451,7.56909,0.24158,36,1,0.33739,-0.00011,1,1.37865,0.15093,0,,0.33976,0.44741,20.31052,0.9389,1,0.59348,0.44916,21.8222,0.9389,1,0,0.0,21,,
1185,8,NewMedia9,1181,7.91077,763875930313,0.33974,-0.00452,7.81702,0.09375,37,1,0.33473,-0.01346,1,1.37865,0.15093,0,,0.34028,0.44671,19.91187,0.96635,1,0.59408,0.44884,21.18924,0.96635,1,0,0.0,21,,
1200,8,NewMedia9,1196,8.01141,763876936753,0.33594,-0.06369,7.97156,0.03986,38,1,0.33804,-0.02221,1,1.37865,0.15093,0,,0.34012,0.44662,19.89003,0.95965,1,0.59392,0.44802,21.02514,0.95271,1,0,0.0,21,,
1215,8,NewMedia9,1211,8.11218,763877945007,0.32823,0.00724,8.07874,0.03345,39,1,0.33512,-0.03322,1,1.37865,0.15093,0,,0.33962,0.44696,19.99423,0.98265,1,0.59335,0.4487,20.95409,0.98265,1,0,0.0,21,,
1230,8,NewMedia9,1226,8.21228,763878945525,0.25088,0.04867,8.07874,0.12018,39,0,0.23471,0.07571,1,1.37865,0.15093,0,,0.33551,0.44665,18.01995,0.88948,1,0.58895,0.44777,19.27596,0.88948,1,0,0.0,21,,
1245,8,NewMedia9,1241,8.31287,763879951316,0.23681,0.04695,8.20544,0.10742,40,1,0.22896,-9e-05,1,1.37865,0.15093,0,,0.33528,0.44639,17.95457,0.9389,1,0.58923,0.44825,20.97602,0.9389,1,0,0.0,21,,
1260,8,NewMedia9,1256,8.41333,763880956443,0.23429,-0.02021,8.35968,0.05365,41,1,0.23434,-0.02145,1,1.37865,0.15093,0,,0.33504,0.44607,17.80423,0.9389,1,0.58882,0.44721,18.8064,0.9389,1,0,0.0,21,,
1275,8,NewMedia9,1271,8.51392,763881961933,0.48657,0.2866,8.35968,0.12054,41,0,0.46582,0.54942,0,1.37865,0.15093,0,,0.34494,0.45247,7.85346,0.94722,0,0.59927,0.45304,16.53521,0.96038,0,0,0.0,21,,
1290,8,NewMedia9,1286,8.61462,763882968839,0.0,0.0,8.35968,0.12054,41,0,0.46582,0.54942,0,1.37865,0.15093,0,,0.34494,0.45247,7.85346,0.96668,0,0.59927,0.45304,16.53521,0.96668,0,210,0.0,21,,
1305,8,NewMedia9,1301,8.71509,763883973713,0.46802,0.3913,8.64801,0.06708,42,1,0.47331,0.3713,1,1.37865,0.15093,0,,0.34448,0.45069,19.9086,0.97022,1,0.5984,0.45287,20.89113,0.96401,1,0,0.0,22,,
1320,8,NewMedia9,1316,8.81506,763884973428,0.70964,0.40263,8.64801,0.1272,42,0,0.70765,0.40107,1,1.37865,0.15093,0,,0.35335,0.45205,19.95526,0.96635,1,0.60684,0.45462,21.17337,0.96635,1,0,0.0,22,,
1335,8,NewMedia9,1331,8.91583,763885981281,0.70602,0.39861,8.80194,0.11389,43,1,0.70804,0.38115,1,1.37865,0.15093,0,,0.35294,0.45208,19.24434,1.0034,1,0.6069,0.45462,21.14966,1.01035,1,0,0.0,22,,
1350,8,NewMedia9,1346,9.01703,763886993429,0.70697,0.39858,8.80194,0.21509,43,1,0.72235,0.4297,1,1.37865,0.15093,0,,0.35272,0.45251,20.04042,0.94576,1,0.60646,0.45449,21.43523,0.94576,1,0,0.0,22,,
1365,8,NewMedia9,1361,9.11664,763887989234,0.56478,0.44021,9.04285,0.07379,44,1,0.48348,0.43159,1,1.37865,0.15093,0,,0.34493,0.45205,19.38338,0.98024,1,0.5984,0.45383,21.17614,0.98718,1,0,0.0,22,,
1380,8,NewMedia9,1376,9.21674,763888990013,0.48644,0.41557,9.13013,0.08661,45,1,0.49756,0.41024,1,1.37865,0.15093,0,,0.34483,0.45165,19.13656,0.94576,1,0.59882,0.45354,20.9373,0.94576,1,0,0.0,22,,
1395,8,NewMedia9,1391,9.31793,763890002406,0.46497,0.37238,9.13013,0.18109,45,0,0.43357,0.31413,1,1.37865,0.15093,0,,0.34248,0.45156,18.81183,0.989,1,0.5961,0.4532,20.81706,1.00376,1,0,0.0,21,,
1410,8,NewMedia9,1406,9.41791,763891001689,0.42768,0.34962,9.31793,0.09998,46,1,0.43262,0.43721,1,1.37865,0.15093,0,,0.34206,0.45174,18.96472,0.9389,1,0.59578,0.45333,20.28306,0.9389,1,0,0.0,21,,
1425,8,NewMedia9,1421,9.51843,763892007478,0.43209,0.38977,9.43134,0.0871,47,1,0.39345,0.2516,1,1.37865,0.15093,0,,0.34131,0.45014,19.3894,0.96841,1,0.59413,0.45179,20.62053,0.98317,1,0,0.0,21,,
1440,8,NewMedia9,1436,9.61902,763893013356,0.3046,0.05618,9.56555,0.05347,48,1,0.30779,0.04964,1,1.37865,0.15093,0,,0.3384,0.44728,19.01349,0.97338,1,0.59136,0.44879,20.65732,0.96643,1,0,0.0,21,,
1455,8,NewMedia9,1451,9.71936,763894016726,0.32088,0.07322,9.56555,0.13385,48,0,0.3338,0.02319,1,1.37865,0.15093,0,,0.3392,0.44697,19.48689,0.95949,1,0.59206,0.44791,20.56662,0.95949,1,0,0.0,21,,
1470,8,NewMedia9,1466,9.81995,763895022158,0.34127,0.00675,9.70605,0.11389,49,1,0.34785,0.01898,1,1.37865,0.15093,0,,0.33896,0.4466,19.96889,0.94576,1,0.59214,0.44734,20.23294,0.94576,1,0,0.0,21,,
1485,8,NewMedia9,1481,9.92035,763896026248,0.33938,0.00507,9.70605,0.21429,49,1,0.33592,4e-05,1,1.37865,0.15093,0,,0.33895,0.447,19.96408,0.96635,1,0.59205,0.44767,20.48125,0.96635,1,0,0.0,21,,
1500,8,NewMedia9,1496,10.02075,763897030357,0.34014,0.01195,9.70605,0.3147,49,1,0.33432,0.05452,1,1.37865,0.15093,0,,0.33902,0.44689,20.51875,0.94826,1,0.59239,0.44763,20.67817,0.94826,1,0,0.0,21,,
1515,8,NewMedia9,1511,10.12122,763898035314,0.32213,0.21129,10.02747,0.08716,50,0,0.33205,0.22223,1,1.37865,0.15093,0,,0.33871,0.44892,20.32894,0.95949,1,0.59222,0.45016,21.49955,0.95949,1,0,0.0,21,,
1530,8,NewMedia9,1526,10.22198,763899042611,0.3263,0.2065,10.12122,0.10077,51,1,0.33176,0.18629,1,1.37865,0.15093,0,,0.33805,0.44893,20.76822,0.95949,1,0.59148,0.45015,21.95557,0.95949,1,0,0.0,21,,
1545,8,NewMedia9,1541,10.32227,763900045836,0.33628,0.17898,10.28204,0.04022,52,1,0.32432,0.1826,1,1.37865,0.15093,0,,0.33758,0.449,21.26418,0.9389,1,0.59114,0.44966,22.25807,0.9389,1,0,0.0,21,,
1560,8,NewMedia9,1556,10.42322,763901054848,0.25112,0.11283,10.39642,0.02679,53,1,0.24968,0.112,1,1.37865,0.15093,0,,0.33546,0.44852,21.35124,0.9389,1,0.58896,0.44934,22.10092,0.9389,1,0,0.0,21,,
1575,8,NewMedia9,1571,10.52362,763902059091,0.24523,0.12569,10.39642,0.1272,53,1,0.24154,0.13107,1,1.37865,0.15093,0,,0.3356,0.44867,21.60746,0.9389,1,0.58906,0.44901,22.71485,0.9389,1,0,0.0,21,,
1590,8,NewMedia9,1586,10.62415,763903064304,0.27924,0.08668,10.60352,0.02063,54,1,0.28962,0.11893,1,1.37865,0.15093,0,,0.33616,0.44816,21.84255,0.95965,1,0.58996,0.44882,22.66297,0.95271,1,0,0.0,21,,
1605,8,NewMedia9,1601,10.72461,763904068964,0.29243,0.12728,10.60352,0.12109,54,1,0.31968,0.1527,1,1.37865,0.15093,0,,0.33693,0.44821,21.41029,0.94576,1,0.59104,0.44879,22.58074,0.94576,1,0,0.0,21,,
