,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/10 12:25:19.783),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
0,15,NewMedia16,0,0.0,870993706166,0.45877,0.57588,0.0,0.0,1,1,0.45773,0.59604,1,1.37917,0.16481,0,,0.44815,0.47245,26.24656,1.06887,1,0.68965,0.47771,28.45778,1.06887,1,0,0.0,15,,
15,15,NewMedia16,15,0.09988,870994704950,0.4521,0.58656,0.0,0.09989,1,1,0.44409,0.57015,1,1.37917,0.16481,0,,0.4483,0.47283,26.39128,1.03726,1,0.68981,0.47811,28.4699,1.04516,1,0,0.0,15,,
30,15,NewMedia16,30,0.20013,870995707502,0.4505,0.58376,0.0,0.20014,1,1,0.44995,0.59685,1,1.37917,0.16481,0,,0.44865,0.47348,26.31066,1.06106,1,0.69016,0.47909,28.23814,1.06106,1,0,0.0,15,,
45,15,NewMedia16,45,0.30093,870996715573,0.45357,0.59282,0.0,0.30094,1,1,0.46616,0.53534,1,1.37917,0.16481,0,,0.44886,0.47223,26.4445,1.06887,1,0.69033,0.47783,28.16464,1.06097,1,0,0.0,14,,
60,15,NewMedia16,60,0.40149,870997721018,0.4896,0.30198,0.33444,0.06705,2,1,0.49402,0.29728,1,1.37917,0.16481,0,,0.44975,0.46848,23.46368,1.06887,1,0.6906,0.47432,25.89157,1.06887,1,0,0.0,14,,
75,15,NewMedia16,75,0.50183,870998724418,0.48701,0.30849,0.33444,0.16739,2,1,0.48085,0.31734,1,1.37917,0.16481,0,,0.44916,0.4686,21.75058,1.06097,1,0.69004,0.47405,23.80424,1.06887,1,0,0.0,14,,
90,15,NewMedia16,90,0.60269,870999733113,0.38064,0.19354,0.5827,0.01999,3,1,0.38377,0.20485,1,1.37917,0.16481,0,,0.44534,0.46845,20.6119,1.09544,1,0.68577,0.47308,22.46324,1.08753,1,0,0.0,14,,
105,15,NewMedia16,106,0.71619,871000868019,0.35783,0.29547,0.5827,0.12677,3,0,0.25006,0.58081,1,1.37917,0.16481,0,,0.44216,0.4737,18.76277,1.06192,1,0.681,0.4784,21.52376,1.05401,1,0,0.0,14,,
120,15,NewMedia16,121,0.8168,871001874174,0.25674,0.7543,0.73645,0.08035,4,1,0.24941,0.75117,1,1.37917,0.16481,0,,0.44133,0.4774,19.18122,1.06887,1,0.68127,0.48177,21.08052,1.06887,1,0,0.0,14,,
135,15,NewMedia16,136,0.91769,871002883009,0.28879,0.65312,0.73645,0.16068,4,0,0.29246,0.63263,1,1.37917,0.16481,0,,0.44229,0.47386,18.19723,1.05306,1,0.68195,0.47835,20.55854,1.06097,1,0,0.0,14,,
150,15,NewMedia16,151,1.01782,871003884425,0.28996,0.62299,0.90369,0.11414,5,1,0.2782,0.61408,1,1.37917,0.16481,0,,0.44287,0.47395,18.13605,1.06887,1,0.68296,0.47828,19.73161,1.06887,1,0,0.0,14,,
165,15,NewMedia16,166,1.11816,871004887841,0.29479,0.61191,0.90369,0.21448,5,1,0.35659,0.56244,1,1.37917,0.16481,0,,0.44484,0.47303,17.38099,1.06887,1,0.68519,0.47765,18.95275,1.06887,1,0,0.0,14,,
180,15,NewMedia16,181,1.21881,871005894245,0.37324,0.55698,1.13202,0.08679,6,1,0.38352,0.57641,1,1.37917,0.16481,0,,0.44565,0.47254,17.76379,1.06887,1,0.6861,0.47699,18.4074,1.06887,1,0,0.0,14,,
195,15,NewMedia16,196,1.31921,871006898328,0.38107,0.56409,1.13202,0.18719,6,1,0.43236,0.55396,1,1.37917,0.16481,0,,0.44673,0.47207,17.05806,1.03901,1,0.68764,0.47761,19.31697,1.05394,1,0,0.0,14,,
210,15,NewMedia16,211,1.41971,871007903181,0.44521,0.55368,1.35947,0.06024,7,1,0.45215,0.59099,1,1.37917,0.16481,0,,0.44789,0.47232,17.25638,1.00879,1,0.68879,0.47779,19.01817,1.00089,1,0,0.0,14,,
225,15,NewMedia16,226,1.52005,871008906589,0.44294,0.57435,1.35947,0.16058,7,1,0.45735,0.56334,1,1.37917,0.16481,0,,0.44806,0.47264,17.24925,1.06887,1,0.68928,0.47809,18.30039,1.06887,1,0,0.0,14,,
240,15,NewMedia16,241,1.62064,871009912717,0.48945,0.56633,1.58057,0.04007,8,1,0.5,0.56426,1,1.37917,0.16481,0,,0.45023,0.47305,17.1784,1.06887,1,0.69149,0.47879,18.17183,1.06887,1,0,0.0,14,,
255,15,NewMedia16,256,1.72101,871010916248,0.49621,0.56371,1.58057,0.14044,8,1,0.47616,0.59083,1,1.37917,0.16481,0,,0.4516,0.47344,17.34203,1.03901,1,0.69262,0.47956,18.45219,1.02408,1,0,0.0,14,,
270,15,NewMedia16,271,1.82147,871011921035,0.49941,0.56298,1.58057,0.24091,8,1,0.52483,0.57074,1,1.37917,0.16481,0,,0.45305,0.473,17.44948,1.02963,1,0.69435,0.47993,18.53455,1.03753,1,0,0.0,14,,
285,15,NewMedia16,286,1.92221,871012928245,0.58672,0.57736,1.84836,0.07385,9,1,0.59175,0.60884,1,1.37917,0.16481,0,,0.45515,0.47377,17.44482,1.03762,1,0.6967,0.48085,18.81145,1.03762,1,0,0.0,13,,
300,15,NewMedia16,301,2.02243,871013930613,0.59731,0.61525,1.84836,0.1673,9,0,0.62125,1.02332,0,1.37917,0.16481,0,,0.45669,0.47863,8.63079,0.9779,0,0.69631,0.48409,12.13763,0.9779,0,0,0.0,13,,
315,15,NewMedia16,316,2.12326,871014938850,0.0,0.0,1.84836,0.1673,9,0,0.62125,1.02332,0,1.37917,0.16481,0,,0.45669,0.47863,8.63079,0.9779,0,0.69631,0.48409,12.13763,0.9779,0,92,0.0,13,,
330,15,NewMedia16,331,2.22449,871015951073,0.61709,0.59397,2.14319,0.0813,10,1,0.61188,0.59225,1,1.37917,0.16481,0,,0.45764,0.47183,17.43462,1.02963,1,0.69978,0.48061,19.47101,1.03753,1,0,0.0,14,,
345,15,NewMedia16,346,2.32404,871016946416,0.66719,0.59519,2.14319,0.17422,10,0,0.72593,0.6431,1,1.37917,0.16481,0,,0.46025,0.47309,18.20444,0.99977,1,0.70196,0.48173,19.10229,0.99274,1,0,0.0,14,,
360,15,NewMedia16,361,2.4248,871017954124,0.70925,0.60314,2.32404,0.10077,11,1,0.69539,0.61372,1,1.37917,0.16481,0,,0.45868,0.47461,18.39499,1.02963,1,0.70042,0.48262,19.71999,1.02172,1,0,0.0,14,,
375,15,NewMedia16,376,2.5253,871018959228,0.71197,0.59821,2.32404,0.20126,11,1,0.72498,0.61591,1,1.37917,0.16481,0,,0.45715,0.47534,18.82503,1.01558,1,0.69891,0.48235,20.4222,1.00065,1,0,0.0,14,,
390,15,NewMedia16,391,2.62546,871019960644,0.68849,0.60563,2.60526,0.0202,12,1,0.69069,0.60436,1,1.37917,0.16481,0,,0.45616,0.4768,19.2256,1.02944,1,0.6976,0.48365,21.33464,1.02944,1,0,0.0,14,,
405,15,NewMedia16,406,2.72571,871020963195,0.68454,0.60256,2.60526,0.12045,12,1,0.67546,0.58054,1,1.37917,0.16481,0,,0.45704,0.47449,18.85056,1.02963,1,0.69817,0.48165,20.3364,1.03753,1,0,0.0,14,,
420,15,NewMedia16,421,2.82651,871021971192,0.36273,0.23284,2.79953,0.02698,13,1,0.34562,0.23498,1,1.37917,0.16481,0,,0.44664,0.46215,19.87747,1.04544,1,0.68684,0.46766,21.77439,1.04544,1,0,0.0,14,,
435,15,NewMedia16,436,2.92673,871022973374,0.3576,0.24753,2.79953,0.1272,13,1,0.3333,0.17922,1,1.37917,0.16481,0,,0.44338,0.4603,20.12707,1.07182,1,0.68462,0.4643,21.62425,1.07972,1,0,0.0,14,,
450,15,NewMedia16,451,3.02731,871023979455,0.35645,0.24163,2.79953,0.22778,13,1,0.34703,0.17779,1,1.37917,0.16481,0,,0.44371,0.46309,20.14531,1.07182,1,0.68495,0.46702,21.79024,1.06391,1,0,0.0,14,,
465,15,NewMedia16,466,3.12759,871024982023,0.35166,0.21762,3.06747,0.06012,14,1,0.36235,0.21783,1,1.37917,0.16481,0,,0.44545,0.46759,19.19447,1.04611,1,0.68693,0.47169,21.33084,1.04611,1,0,0.0,13,,
480,15,NewMedia16,481,3.22849,871025991193,0.37621,0.1347,3.1951,0.03339,15,1,0.37581,0.11658,1,1.37917,0.16481,0,,0.44861,0.46851,19.56174,1.04787,1,0.68952,0.4729,21.79085,1.0628,1,0,0.0,13,,
495,15,NewMedia16,496,3.32861,871026992416,0.3693,0.13141,3.1951,0.13351,15,1,0.35675,0.08114,1,1.37917,0.16481,0,,0.44962,0.46906,19.48653,1.08848,1,0.69017,0.47288,21.9636,1.09639,1,0,0.0,13,,
510,15,NewMedia16,511,3.4292,871027998246,0.38182,0.13297,3.34866,0.08054,16,1,0.39871,0.10082,1,1.37917,0.16481,0,,0.44888,0.46683,19.11728,1.10429,1,0.68919,0.46908,21.49245,1.10429,1,0,0.0,13,,
525,15,NewMedia16,526,3.5304,871029010169,0.40425,0.16967,3.34866,0.16745,16,0,0.40789,0.16411,1,1.37917,0.16481,0,,0.44673,0.46702,19.07733,1.05429,1,0.68713,0.46654,21.15935,1.05429,1,0,0.0,13,,
540,15,NewMedia16,541,3.63031,871030009165,0.40363,0.15898,3.52377,0.10654,17,1,0.3925,0.11411,1,1.37917,0.16481,0,,0.44514,0.46987,19.25334,1.08763,1,0.68524,0.46606,21.5545,1.08763,1,0,0.0,13,,
555,15,NewMedia16,556,3.73083,871031014421,0.40241,0.19428,3.52377,0.20038,17,0,0.41597,0.20397,1,1.37917,0.16481,0,,0.44491,0.47183,19.81255,1.00601,1,0.68479,0.46571,21.03289,1.00601,1,0,0.0,13,,
570,15,NewMedia16,571,3.83145,871032020865,0.39556,0.17953,3.73083,0.10062,18,1,0.40056,0.1707,1,1.37917,0.16481,0,,0.44591,0.47303,20.67063,1.06382,1,0.68556,0.46598,22.18882,1.06382,1,0,0.0,13,,
585,15,NewMedia16,586,3.93167,871033022901,0.39672,0.17418,3.73083,0.20084,18,1,0.40433,0.17842,1,1.37917,0.16481,0,,0.44909,0.47462,21.02288,1.07773,1,0.68898,0.46829,22.0619,1.07773,1,0,0.0,13,,
600,15,NewMedia16,601,4.03232,871034029315,0.39571,0.18353,3.73083,0.30148,18,1,0.376,0.19833,1,1.37917,0.16481,0,,0.45176,0.47248,21.83257,1.06192,1,0.69191,0.46814,22.44474,1.06983,1,0,0.0,13,,
615,15,NewMedia16,616,4.13254,871035031607,0.39455,0.22055,3.73083,0.39502,18,0,0.40807,0.23534,1,1.37917,0.16481,0,,0.45294,0.471,21.32943,1.03206,1,0.69343,0.4689,23.06774,1.02503,1,0,0.0,13,,
630,15,NewMedia16,631,4.2334,871036040067,0.41132,0.39037,4.13254,0.09418,19,0,0.42368,0.737,1,1.37917,0.16481,0,,0.456,0.47979,22.50244,1.05307,1,0.69537,0.47999,23.84683,1.06097,1,0,0.0,13,,
645,15,NewMedia16,646,4.33344,871037040542,0.43941,0.72004,4.25342,0.08002,20,1,0.4471,0.7263,1,1.37917,0.16481,0,,0.45563,0.47996,22.46832,1.06888,1,0.69588,0.48208,23.65807,1.06888,1,0,0.0,13,,
660,15,NewMedia16,661,4.43387,871038044972,0.47607,0.74587,4.25342,0.1738,20,0,0.4851,0.74464,1,1.37917,0.16481,0,,0.45709,0.48019,22.85155,1.06888,1,0.69731,0.48349,23.79566,1.06888,1,0,0.0,13,,
675,15,NewMedia16,676,4.53424,871039048745,0.48452,0.76403,4.43387,0.10037,21,1,0.4885,0.74817,1,1.37917,0.16481,0,,0.45708,0.47934,22.97726,1.06888,1,0.69752,0.48337,24.20033,1.06888,1,0,0.0,13,,
690,15,NewMedia16,691,4.63489,871040055177,0.49907,0.77052,4.43387,0.20102,21,1,0.52706,0.77827,1,1.37917,0.16481,0,,0.45885,0.47865,23.42359,1.06106,1,0.6994,0.48308,24.31091,1.06106,1,0,0.0,13,,
705,15,NewMedia16,706,4.73499,871041056146,0.53365,0.7834,4.64169,0.09329,22,1,0.55172,0.796,1,1.37917,0.16481,0,,0.46,0.47782,23.53192,1.05307,1,0.70069,0.48304,24.58376,1.06097,1,0,0.0,13,,
720,15,NewMedia16,722,4.84308,871042137106,0.78927,0.79852,4.64169,0.17517,22,0,0.77933,0.79965,1,1.37917,0.16481,0,,0.46893,0.47742,22.60846,1.04544,1,0.70906,0.48434,24.27786,1.03753,1,0,0.0,13,,
735,15,NewMedia16,737,4.94315,871043137641,0.80173,0.79318,4.84308,0.10007,23,1,0.80609,0.80521,1,1.37917,0.16481,0,,0.46904,0.47651,22.13488,1.06888,1,0.70928,0.4845,23.92801,1.06888,1,0,0.0,13,,
750,15,NewMedia16,752,5.04355,871044141731,0.7955,0.79832,4.84308,0.20047,23,1,0.78552,0.79835,1,1.37917,0.16481,0,,0.46794,0.47618,21.76501,1.03735,1,0.70811,0.48409,23.89733,1.02242,1,0,0.0,13,,
765,15,NewMedia16,767,5.14429,871045148975,0.79279,0.80443,4.84308,0.30121,23,1,0.78267,0.81567,1,1.37917,0.16481,0,,0.46724,0.47588,21.51179,1.03726,1,0.70752,0.48374,23.71955,1.03726,1,0,0.0,13,,
780,15,NewMedia16,782,5.24451,871046151319,0.53143,0.7655,4.84308,0.38138,23,0,0.42028,0.73607,1,1.37917,0.16481,0,,0.45659,0.47539,21.54205,1.06097,1,0.69715,0.48252,23.65188,1.06097,1,0,0.0,13,,
795,15,NewMedia16,798,5.35837,871047289892,0.21867,0.80196,5.27109,0.08728,24,1,0.20266,0.76935,1,1.37917,0.16481,0,,0.4526,0.47657,21.34878,1.04526,1,0.69307,0.48384,23.70039,1.05316,1,0,0.0,13,,
810,15,NewMedia16,813,5.45905,871048296709,0.22453,0.79372,5.27109,0.18796,24,1,0.25729,0.85359,1,1.37917,0.16481,0,,0.45311,0.47633,20.82688,1.02182,1,0.69376,0.48411,23.27106,1.02972,1,0,0.0,13,,
825,15,NewMedia16,828,5.5592,871049298162,0.22686,0.80262,5.27109,0.28812,24,1,0.222,0.80224,1,1.37917,0.16481,0,,0.45198,0.4766,21.31984,1.02945,1,0.6927,0.48453,23.42916,1.02945,1,0,0.0,13,,
840,15,NewMedia16,843,5.65979,871050304115,0.2271,0.80477,5.27109,0.3887,24,1,0.21967,0.82274,1,1.37917,0.16481,0,,0.45072,0.47691,21.48606,1.06888,1,0.69168,0.48516,23.72546,1.06888,1,0,0.0,13,,
855,15,NewMedia16,858,5.76035,871051309775,0.2705,0.8365,5.27109,0.46899,24,0,0.27574,0.8446,1,1.37917,0.16481,0,,0.45119,0.47721,21.3201,1.04526,1,0.692,0.48523,24.19407,1.03735,1,0,0.0,13,,
870,15,NewMedia16,873,5.86108,871052316955,0.27321,0.81591,5.74692,0.11417,25,1,0.26965,0.79835,1,1.37917,0.16481,0,,0.45166,0.47721,21.59253,1.06106,1,0.69257,0.48557,24.53157,1.06106,1,0,0.0,13,,
885,15,NewMedia16,888,5.96103,871053316389,0.33593,0.65063,5.74692,0.17401,25,0,0.32626,0.88563,1,1.37917,0.16481,0,,0.45634,0.47297,9.36229,1.02182,1,0.69427,0.48064,9.35382,1.02972,1,0,0.0,13,,
900,15,NewMedia16,903,6.06155,871054321705,0.35363,0.43334,5.74692,0.17401,25,0,0.37243,0.20848,1,1.37917,0.16481,0,,0.45741,0.46732,21.88876,1.06192,1,0.69723,0.47555,23.10967,1.06983,1,0,0.0,14,,
915,15,NewMedia16,918,6.16229,871055329099,0.37788,0.2487,6.06796,0.09433,26,1,0.37657,0.23748,1,1.37917,0.16481,0,,0.45714,0.46785,21.91943,1.02321,1,0.69758,0.47623,22.6258,1.03023,1,0,0.0,14,,
930,15,NewMedia16,933,6.26263,871056332551,0.36748,0.20859,6.24252,0.02011,27,1,0.36326,0.22011,1,1.37917,0.16481,0,,0.45627,0.46785,22.04663,1.05307,1,0.69687,0.47638,22.60126,1.04516,1,0,0.0,14,,
945,15,NewMedia16,948,6.36322,871057338518,0.36419,0.22272,6.24252,0.1207,27,1,0.29321,0.40325,1,1.37917,0.16481,0,,0.45411,0.47018,21.06229,1.05307,1,0.69376,0.47892,23.28375,1.06097,1,0,0.0,14,,
960,15,NewMedia16,963,6.46341,871058340317,0.29191,0.84083,6.39642,0.06699,28,1,0.30221,0.87198,1,1.37917,0.16481,0,,0.45377,0.47812,22.07176,1.02182,1,0.69396,0.48698,24.66042,1.01391,1,0,0.0,14,,
975,15,NewMedia16,978,6.56387,871059345044,0.28456,0.84112,6.39642,0.16745,28,1,0.25331,0.78009,1,1.37917,0.16481,0,,0.45336,0.47751,22.56732,1.03763,1,0.69381,0.48647,25.08422,1.03763,1,0,0.0,14,,
990,15,NewMedia16,993,6.66479,871060354060,0.24643,0.81587,6.5907,0.0741,29,1,0.23783,0.85272,1,1.37917,0.16481,0,,0.45316,0.47718,22.73535,1.05307,1,0.69392,0.48588,25.37498,1.04516,1,0,0.0,14,,
1005,15,NewMedia16,1008,6.76477,871061354017,0.24631,0.82501,6.5907,0.17407,29,1,0.23385,0.84248,1,1.37917,0.16481,0,,0.45362,0.47679,23.10986,1.02963,1,0.69469,0.48588,25.74685,1.03754,1,0,0.0,14,,
1020,15,NewMedia16,1023,6.86511,871062357261,0.01646,1.69608,6.5907,0.24136,29,0,0.01782,1.69481,0,1.37917,0.16481,0,,0.45437,0.47802,18.91439,1.00601,0,0.69407,0.491,9.53792,1.00601,0,0,0.0,14,,
1035,15,NewMedia16,1038,6.97952,871063501330,0.0,0.0,6.5907,0.24136,29,0,0.01782,1.69481,0,1.37917,0.16481,0,,0.45437,0.47802,18.91439,1.00601,0,0.69407,0.491,9.53792,1.00601,0,94,0.0,14,,
1050,15,NewMedia16,1053,7.07941,871064500388,0.52074,0.84007,7.03253,0.04688,30,1,0.50992,0.76198,1,1.37917,0.16481,0,,0.46341,0.47466,22.16754,1.09575,1,0.70372,0.48456,25.59391,1.08679,1,0,0.0,15,,
1065,15,NewMedia16,1068,7.18021,871065508228,0.50164,0.77195,7.12674,0.05347,31,1,0.48473,0.78826,1,1.37917,0.16481,0,,0.46276,0.4742,24.37382,1.05325,1,0.70347,0.48472,25.99741,1.05325,1,0,0.0,15,,
1080,15,NewMedia16,1083,7.28107,871066516972,0.41235,0.25963,7.12674,0.12903,31,0,0.38894,0.21671,1,1.37917,0.16481,0,,0.45948,0.46454,22.99418,1.04516,1,0.69883,0.47379,24.68439,1.05307,1,0,0.0,15,,
1095,15,NewMedia16,1098,7.38086,871067514680,0.39139,0.22017,7.28107,0.09979,32,1,0.38939,0.25177,1,1.37917,0.16481,0,,0.45946,0.46467,23.51945,1.06097,1,0.69947,0.4742,24.93888,1.05307,1,0,0.0,15,,
1110,15,NewMedia16,1113,7.48196,871068525976,0.38843,0.27917,7.44839,0.03357,33,1,0.38692,0.28137,1,1.37917,0.16481,0,,0.46029,0.46482,23.46271,1.04516,1,0.7007,0.47492,25.48162,1.05307,1,0,0.0,15,,
1125,15,NewMedia16,1128,7.58267,871069532972,0.38621,0.27344,7.44839,0.13428,33,1,0.38731,0.23868,1,1.37917,0.16481,0,,0.46123,0.46423,23.23012,1.06888,1,0.70178,0.47437,25.28878,1.06888,1,0,0.0,15,,
1140,15,NewMedia16,1143,7.68268,871070532884,0.38543,0.26138,7.44839,0.23428,33,1,0.38381,0.25582,1,1.37917,0.16481,0,,0.46148,0.46394,23.5992,1.07868,1,0.70198,0.47401,25.56402,1.07078,1,0,0.0,15,,
1155,15,NewMedia16,1158,7.78302,871071536296,0.38358,0.25787,7.44839,0.33463,33,1,0.38033,0.25391,1,1.37917,0.16481,0,,0.46102,0.46428,23.63044,1.05497,1,0.70186,0.47399,25.74091,1.05497,1,0,0.0,14,,
1170,15,NewMedia16,1173,7.88364,871072542434,0.38198,0.24754,7.44839,0.43524,33,1,0.37284,0.1989,1,1.37917,0.16481,0,,0.46092,0.46375,24.11335,1.05325,1,0.70153,0.47259,25.18052,1.05325,1,0,0.0,14,,
1185,15,NewMedia16,1188,7.98434,871073549696,0.37235,0.2101,7.91122,0.07312,34,1,0.3707,0.21667,1,1.37917,0.16481,0,,0.46173,0.46408,23.42774,1.04535,1,0.70245,0.47341,25.0626,1.03744,1,0,0.0,14,,
1200,15,NewMedia16,1203,8.08441,871074550461,0.37208,0.20658,7.91122,0.17319,34,1,0.36514,0.19147,1,1.37917,0.16481,0,,0.46216,0.46478,23.17989,1.06888,1,0.70282,0.47427,24.68534,1.06888,1,0,0.0,14,,
1215,15,NewMedia16,1218,8.1853,871075559087,0.37226,0.20858,7.91122,0.27408,34,1,0.36072,0.19232,1,1.37917,0.16481,0,,0.46151,0.46523,23.4477,1.04516,1,0.70211,0.47463,24.63654,1.05307,1,0,0.0,14,,
1230,15,NewMedia16,1233,8.28586,871076564658,0.37275,0.2077,7.91122,0.37463,34,1,0.36594,0.22767,1,1.37917,0.16481,0,,0.46002,0.46538,22.967,1.03726,1,0.70056,0.4744,24.17704,1.03726,1,0,0.0,14,,
1245,15,NewMedia16,1248,8.38602,871077566500,0.37708,0.20871,7.91122,0.47479,34,1,0.4084,0.21879,1,1.37917,0.16481,0,,0.45992,0.4666,22.47701,1.04516,1,0.70018,0.47521,24.22397,1.05307,1,0,0.0,14,,
1260,15,NewMedia16,1263,8.48676,871078573812,0.38455,0.20297,7.91122,0.57553,34,1,0.3916,0.18408,1,1.37917,0.16481,0,,0.45978,0.46756,22.5659,1.10429,1,0.70019,0.47592,23.51248,1.10429,1,0,0.0,14,,
1275,15,NewMedia16,1278,8.58688,871079574992,0.39435,0.19698,7.91122,0.67566,34,1,0.42209,0.18935,1,1.37917,0.16481,0,,0.46015,0.46756,22.55916,1.06888,1,0.70042,0.47629,23.68446,1.06888,1,0,0.0,14,,
1290,15,NewMedia16,1293,8.68747,871080581016,0.39221,0.18788,8.65405,0.03342,35,1,0.38966,0.18231,1,1.37917,0.16481,0,,0.46059,0.4676,22.78111,1.1043,1,0.70083,0.47647,23.78312,1.1043,1,0,0.0,14,,
1305,15,NewMedia16,1308,8.78821,871081588383,0.39822,0.18438,8.65405,0.13416,35,1,0.40149,0.25009,1,1.37917,0.16481,0,,0.46108,0.46672,22.23203,1.04535,1,0.70134,0.47602,23.40685,1.03744,1,0,0.0,14,,
1320,15,NewMedia16,1324,8.90164,871082722561,0.40528,0.21117,8.83255,0.06909,36,1,0.40737,0.17308,1,1.37917,0.16481,0,,0.46244,0.46684,22.16011,1.09544,1,0.70284,0.47661,23.83315,1.08754,1,0,0.0,14,,
1335,15,NewMedia16,1339,9.00232,871083729454,0.40747,0.20238,8.83255,0.16977,36,1,0.43768,0.13467,1,1.37917,0.16481,0,,0.46447,0.46573,22.37477,1.05395,1,0.70453,0.47601,24.50722,1.06097,1,0,0.0,14,,
1350,15,NewMedia16,1354,9.10287,871084735023,0.42412,0.10729,9.04922,0.05365,37,1,0.42239,0.12402,1,1.37917,0.16481,0,,0.46482,0.46525,22.91643,1.09544,1,0.70517,0.47571,24.58022,1.09544,1,0,0.0,14,,
1365,15,NewMedia16,1369,9.20313,871085737410,0.69264,0.30054,9.18295,0.02017,38,1,0.69212,0.30831,1,1.37917,0.16481,0,,0.47342,0.46715,23.02848,1.02173,1,0.71351,0.47773,24.17399,1.01382,1,0,0.0,14,,
