,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/30 10:25:11.234),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
150,17,NewMedia18,150,1.00439,12036244730685,0.45836,0.59847,0.83691,0.15454,7,0,0.47607,0.60737,1,1.36667,0.1537,0,,0.40948,0.5936,18.35092,1.057,1,0.65125,0.60941,17.79725,1.04937,1,0,0.0,19,,
165,17,NewMedia18,165,1.10474,12036245734023,0.474,0.6032,0.99829,0.10645,8,1,0.48199,0.62677,1,1.36667,0.1537,0,,0.41023,0.59325,18.56786,1.07216,1,0.65203,0.60943,17.81388,1.06453,1,0,0.0,19,,
180,17,NewMedia18,180,1.20557,12036246742222,0.57483,0.59101,1.17163,0.03394,9,1,0.59414,0.58132,1,1.36667,0.1537,0,,0.4138,0.59291,19.43524,1.06462,1,0.65557,0.6095,18.18822,1.06462,1,0,0.0,19,,
195,17,NewMedia18,195,1.30591,12036247745056,0.592,0.5612,1.17163,0.13428,9,1,0.59665,0.55216,1,1.36667,0.1537,0,,0.41366,0.59294,19.51074,1.12905,1,0.65575,0.60969,18.82091,1.12905,1,0,0.0,19,,
210,17,NewMedia18,211,1.41309,12036248815960,0.53567,0.58821,1.38647,0.02661,10,1,0.53577,0.58735,1,1.36667,0.1537,0,,0.41148,0.59253,19.78197,1.04937,1,0.65379,0.60881,19.02137,1.04175,1,0,0.0,19,,
225,17,NewMedia18,226,1.51367,12036249822461,0.54233,0.58313,1.38647,0.1272,10,1,0.56941,0.55094,1,1.36667,0.1537,0,,0.41222,0.59156,19.85329,1.08822,1,0.65412,0.60806,19.31544,1.08059,1,0,0.0,19,,
240,17,NewMedia18,241,1.61426,12036250826932,0.39562,0.34844,1.58154,0.03271,11,1,0.38619,0.33676,1,1.36667,0.1537,0,,0.40615,0.58902,21.05904,1.08178,1,0.64719,0.60434,20.22669,1.09036,1,0,0.0,19,,
255,17,NewMedia18,256,1.71436,12036251830207,0.38713,0.3561,1.58154,0.13281,11,1,0.38178,0.38484,1,1.36667,0.1537,0,,0.40514,0.58907,21.50847,1.0417,1,0.64673,0.60403,20.52259,1.0417,1,0,0.0,19,,
270,17,NewMedia18,271,1.81494,12036252836127,0.38462,0.3617,1.58154,0.2334,11,1,0.38948,0.38684,1,1.36667,0.1537,0,,0.40514,0.58859,21.02493,1.04937,1,0.64689,0.60379,20.79731,1.04175,1,0,0.0,19,,
285,17,NewMedia18,286,1.91602,12036253845215,0.39036,0.34465,1.58154,0.32104,11,0,0.39799,0.36204,1,1.36667,0.1537,0,,0.40549,0.58872,21.72376,1.06548,1,0.64726,0.60393,20.9629,1.05786,1,0,0.0,19,,
300,17,NewMedia18,301,2.01611,12036254845859,0.40847,0.36845,1.90918,0.10693,12,1,0.41351,0.36629,1,1.36667,0.1537,0,,0.40655,0.58861,22.06403,1.05186,1,0.64822,0.60359,21.19748,1.05186,1,0,0.0,18,,
315,17,NewMedia18,316,2.11646,12036255850690,0.41636,0.36345,1.90918,0.20728,12,1,0.42694,0.34804,1,1.36667,0.1537,0,,0.40704,0.58861,22.36196,1.04938,1,0.64875,0.60383,21.03773,1.057,1,0,0.0,18,,
330,17,NewMedia18,331,2.2168,12036256853955,0.41932,0.3571,1.90918,0.30762,12,1,0.41493,0.35921,1,1.36667,0.1537,0,,0.4073,0.58861,22.23699,1.04938,1,0.64904,0.60409,22.05517,1.04175,1,0,0.0,18,,
345,17,NewMedia18,346,2.31958,12036257880189,0.42972,0.34545,1.90918,0.4104,12,1,0.52721,0.31321,1,1.36667,0.1537,0,,0.41082,0.58744,22.53959,1.04938,1,0.65249,0.60328,22.11403,1.04175,1,0,0.0,18,,
360,17,NewMedia18,361,2.41797,12036258865575,0.51888,0.26577,2.32642,0.09155,13,1,0.53048,0.24025,1,1.36667,0.1537,0,,0.412,0.58737,23.1333,1.04428,1,0.65365,0.60304,22.59604,1.04428,1,0,0.0,18,,
375,17,NewMedia18,376,2.51831,12036259869493,0.52422,0.26317,2.32642,0.19189,13,1,0.51929,0.26354,1,1.36667,0.1537,0,,0.41201,0.58738,22.89041,1.03413,1,0.65379,0.60304,22.53857,1.03413,1,0,0.0,18,,
390,17,NewMedia18,391,2.61914,12036260877694,0.52315,0.25948,2.32642,0.29272,13,1,0.5071,0.25018,1,1.36667,0.1537,0,,0.41119,0.5879,23.67777,1.04938,1,0.65305,0.60323,22.88578,1.04175,1,0,0.0,18,,
405,17,NewMedia18,406,2.71948,12036261881491,0.45366,0.19475,2.64551,0.07397,14,1,0.45168,0.18824,1,1.36667,0.1537,0,,0.40932,0.58726,23.93979,1.0375,1,0.65088,0.60221,22.8686,1.0375,1,0,0.0,18,,
420,17,NewMedia18,422,2.82617,12036262948340,0.45223,0.17652,2.64551,0.18066,14,1,0.42769,0.15074,1,1.36667,0.1537,0,,0.40932,0.58747,23.4524,1.07974,1,0.65089,0.60249,23.3343,1.07974,1,0,0.0,18,,
435,17,NewMedia18,437,2.927,12036263955588,0.3825,0.18648,2.85986,0.06714,15,1,0.38641,0.19399,1,1.36667,0.1537,0,,0.40866,0.58772,23.83665,1.04171,1,0.65,0.6028,23.30292,1.04933,1,0,0.0,18,,
450,17,NewMedia18,452,3.02759,12036264960239,0.44872,0.13478,2.85986,0.15405,15,0,0.49416,0.13452,1,1.36667,0.1537,0,,0.41273,0.58745,23.00526,1.07207,1,0.65421,0.60278,22.83181,1.05762,1,0,0.0,18,,
465,17,NewMedia18,467,3.12793,12036265964937,0.49195,0.19557,3.02075,0.10718,16,1,0.51503,0.23057,1,1.36667,0.1537,0,,0.41248,0.58771,23.59574,1.00684,1,0.65394,0.60255,22.75064,1.00684,1,0,0.0,18,,
480,17,NewMedia18,482,3.22827,12036266968424,0.49758,0.16681,3.14771,0.08057,17,1,0.51088,0.16699,1,1.36667,0.1537,0,,0.41177,0.58741,23.41494,1.03413,1,0.65331,0.60213,22.97751,1.03413,1,0,0.0,18,,
495,17,NewMedia18,497,3.32861,12036267972323,0.49618,0.15881,3.14771,0.18091,17,1,0.49287,0.15529,1,1.36667,0.1537,0,,0.41093,0.58731,23.61717,1.03413,1,0.6525,0.60206,23.08348,1.03413,1,0,0.0,18,,
510,17,NewMedia18,512,3.4292,12036268977877,0.56301,0.2398,3.38281,0.04639,18,1,0.56981,0.23604,1,1.36667,0.1537,0,,0.41244,0.58895,23.72487,1.05687,1,0.65406,0.60363,22.56264,1.07307,1,0,0.0,18,,
525,17,NewMedia18,527,3.52979,12036269982877,0.56277,0.23759,3.38281,0.14697,18,1,0.56249,0.26655,1,1.36667,0.1537,0,,0.41153,0.58874,23.70078,1.04171,1,0.65327,0.60333,22.61734,1.04933,1,0,0.0,18,,
540,17,NewMedia18,543,3.63696,12036271054620,0.40653,0.35999,3.59668,0.04028,19,1,0.39877,0.34042,1,1.36667,0.1537,0,,0.40498,0.59136,24.46286,1.07979,1,0.64679,0.60464,22.89081,1.07979,1,0,0.0,18,,
555,17,NewMedia18,558,3.7373,12036272059331,0.39748,0.3291,3.59668,0.14063,19,1,0.38877,0.31445,1,1.36667,0.1537,0,,0.40459,0.59118,24.63936,1.07979,1,0.64662,0.60425,22.0532,1.07979,1,0,0.0,18,,
570,17,NewMedia18,573,3.83838,12036273068993,0.35302,0.41935,3.80493,0.03345,20,1,0.34784,0.44058,1,1.36667,0.1537,0,,0.40252,0.59243,23.48868,1.09495,1,0.64478,0.60619,23.52481,1.09495,1,0,0.0,18,,
585,17,NewMedia18,588,3.93823,12036274067975,0.35126,0.43834,3.80493,0.1333,20,1,0.3555,0.45492,1,1.36667,0.1537,0,,0.40194,0.59258,23.21136,1.07979,1,0.64421,0.60617,23.08189,1.07979,1,0,0.0,18,,
600,17,NewMedia18,603,4.03931,12036275078512,0.3513,0.45181,3.80493,0.23438,20,1,0.35667,0.39908,1,1.36667,0.1537,0,,0.40149,0.59292,22.53007,1.09894,1,0.64372,0.6063,22.74811,1.09894,1,0,0.0,18,,
615,17,NewMedia18,618,4.13965,12036276082913,0.28506,0.63477,4.08569,0.05396,21,1,0.28022,0.58779,1,1.36667,0.1537,0,,0.39991,0.59586,22.75183,1.07321,1,0.64228,0.60957,23.75255,1.08179,1,0,0.0,18,,
630,17,NewMedia18,633,4.23975,12036277082356,0.28959,0.63917,4.08569,0.15405,21,1,0.28963,0.68306,1,1.36667,0.1537,0,,0.40026,0.59552,22.58715,1.04929,1,0.64264,0.6096,23.2099,1.04929,1,0,0.0,18,,
645,17,NewMedia18,648,4.34009,12036278086704,0.22631,0.79169,4.27344,0.06665,22,1,0.21981,0.79604,1,1.36667,0.1537,0,,0.39908,0.5982,22.51563,1.06463,1,0.64121,0.61242,23.07379,1.06463,1,0,0.0,18,,
660,17,NewMedia18,663,4.44092,12036279095706,0.22917,0.78214,4.27344,0.16748,22,1,0.23485,0.7618,1,1.36667,0.1537,0,,0.39802,0.59847,22.02798,1.07217,1,0.64002,0.61211,22.00924,1.06454,1,0,0.0,18,,
675,17,NewMedia18,678,4.54126,12036280097517,0.36654,0.75524,4.27344,0.24756,22,0,0.44952,0.75246,1,1.36667,0.1537,0,,0.40458,0.59788,23.30222,1.07208,1,0.6466,0.61194,22.45296,1.0797,1,0,0.0,18,,
690,17,NewMedia18,693,4.6416,12036281101135,0.45607,0.76188,4.54834,0.09326,23,1,0.45232,0.82392,1,1.36667,0.1537,0,,0.40478,0.59791,23.48317,1.03413,1,0.64688,0.61182,22.08268,1.03413,1,0,0.0,18,,
705,17,NewMedia18,708,4.74219,12036282106440,0.45866,0.77174,4.54834,0.19385,23,1,0.46995,0.74495,1,1.36667,0.1537,0,,0.40569,0.5977,23.34903,1.08255,1,0.64799,0.61202,21.97065,1.09876,1,0,0.0,18,,
720,17,NewMedia18,723,4.84253,12036283111814,0.45551,0.34963,4.78247,0.06006,24,1,0.45755,0.33917,1,1.36667,0.1537,0,,0.40653,0.58904,21.40417,1.06464,1,0.64787,0.60337,21.31714,1.06464,1,0,0.0,18,,
735,17,NewMedia18,738,4.94287,12036284115308,0.45228,0.3378,4.78247,0.1604,24,1,0.4096,0.38804,1,1.36667,0.1537,0,,0.40659,0.59013,21.79353,1.06464,1,0.64831,0.60422,21.05236,1.06464,1,0,0.0,18,,
750,17,NewMedia18,753,5.04346,12036285120723,0.37224,0.39613,4.97656,0.06689,25,1,0.37782,0.4135,1,1.36667,0.1537,0,,0.40704,0.59073,21.89714,1.04176,1,0.64873,0.60541,21.20845,1.04939,1,0,0.0,18,,
765,17,NewMedia18,768,5.14404,12036286125768,0.371,0.38079,4.97656,0.16748,25,1,0.375,0.35276,1,1.36667,0.1537,0,,0.40804,0.59106,22.47131,1.07217,1,0.64969,0.60582,21.26182,1.06455,1,0,0.0,18,,
780,17,NewMedia18,783,5.24487,12036287135405,0.3782,0.3784,4.97656,0.26831,25,1,0.4111,0.37923,1,1.36667,0.1537,0,,0.40851,0.59112,23.05823,1.0493,1,0.65032,0.60594,22.40243,1.0493,1,0,0.0,18,,
795,17,NewMedia18,798,5.34497,12036288136122,0.40246,0.37862,5.27856,0.06641,26,1,0.4151,0.38323,1,1.36667,0.1537,0,,0.4068,0.59165,23.24507,1.07217,1,0.64876,0.60546,22.00502,1.06455,1,0,0.0,18,,
810,17,NewMedia18,813,5.44556,12036289141191,0.41588,0.36319,5.27856,0.16699,26,1,0.45974,0.3438,1,1.36667,0.1537,0,,0.40774,0.59048,22.72305,1.0493,1,0.64958,0.60447,21.90613,1.0493,1,0,0.0,18,,
825,17,NewMedia18,828,5.5459,12036290145570,0.45939,0.30735,5.45874,0.08716,27,1,0.45916,0.30155,1,1.36667,0.1537,0,,0.40761,0.5906,22.26424,1.09496,1,0.64941,0.60442,21.7734,1.09496,1,0,0.0,17,,
840,17,NewMedia18,843,5.64648,12036291149266,0.37461,0.35645,5.61279,0.03369,28,1,0.36966,0.36074,1,1.36667,0.1537,0,,0.40546,0.59138,22.23147,1.09496,1,0.64729,0.60503,21.7096,1.09496,1,0,0.0,17,,
855,17,NewMedia18,858,5.74707,12036292156577,0.37386,0.36605,5.61279,0.13428,28,1,0.37639,0.37111,1,1.36667,0.1537,0,,0.40574,0.59157,22.06273,1.03414,1,0.64761,0.60525,21.8737,1.03414,1,0,0.0,17,,
870,17,NewMedia18,873,5.84741,12036293159461,0.37387,0.35627,5.61279,0.23462,28,1,0.37192,0.35634,1,1.36667,0.1537,0,,0.40627,0.59189,23.25264,1.0493,1,0.64815,0.60541,21.73445,1.0493,1,0,0.0,17,,
885,17,NewMedia18,888,5.94775,12036294164219,0.37586,0.35676,5.61279,0.33496,28,1,0.42497,0.33253,1,1.36667,0.1537,0,,0.40826,0.59077,22.68427,1.09791,1,0.64999,0.60506,21.8475,1.08171,1,0,0.0,17,,
900,17,NewMedia18,903,6.04834,12036295167984,0.41604,0.33686,5.98145,0.06689,29,1,0.42567,0.34039,1,1.36667,0.1537,0,,0.40828,0.59044,22.58902,1.06446,1,0.65004,0.6051,21.80703,1.06446,1,0,0.0,17,,
915,17,NewMedia18,918,6.14868,12036296172615,0.41773,0.35006,5.98145,0.16724,29,1,0.42017,0.35875,1,1.36667,0.1537,0,,0.40762,0.59038,22.31763,1.05693,1,0.64946,0.6051,21.79775,1.06455,1,0,0.0,17,,
930,17,NewMedia18,933,6.24951,12036297181514,0.42475,0.41375,5.98145,0.26123,29,0,0.42364,0.83478,1,1.36667,0.1537,0,,0.40889,0.59088,16.78711,1.0493,0,0.65033,0.6083,8.97983,1.0493,1,0,0.0,17,,
945,17,NewMedia18,948,6.34985,12036298183340,0.0,0.0,5.98145,0.26123,29,0,0.42364,0.83478,0,1.36667,0.1537,0,,0.40889,0.59088,16.78711,1.03414,0,0.65033,0.6083,8.97983,1.03414,0,564,0.0,17,,
960,17,NewMedia18,963,6.4502,12036299187424,0.45313,0.26078,6.41064,0.03955,30,1,0.44444,0.26341,1,1.36667,0.1537,0,,0.41698,0.5864,22.61652,1.05693,1,0.65799,0.60572,22.52793,1.06455,1,0,0.0,18,,
975,17,NewMedia18,978,6.55103,12036300195150,0.45127,0.25648,6.41064,0.14038,30,1,0.45723,0.23547,1,1.36667,0.1537,0,,0.42085,0.58539,22.85372,1.07218,1,0.66177,0.60564,22.07644,1.06455,1,0,0.0,18,,
990,17,NewMedia18,993,6.65112,12036301197780,0.45084,0.2488,6.41064,0.24048,30,1,0.44875,0.24685,1,1.36667,0.1537,0,,0.42347,0.5841,23.19712,1.04177,1,0.66421,0.6052,22.39693,1.04939,1,0,0.0,18,,
1005,17,NewMedia18,1008,6.7522,12036302206680,0.45179,0.24798,6.41064,0.34155,30,1,0.48969,0.26342,1,1.36667,0.1537,0,,0.42668,0.58262,22.90913,1.07981,1,0.66741,0.6044,22.37781,1.07981,1,0,0.0,18,,
1020,17,NewMedia18,1023,6.85229,12036303208204,0.50092,0.28506,6.79199,0.0603,31,1,0.50192,0.30849,1,1.36667,0.1537,0,,0.42666,0.58182,21.71013,1.0493,1,0.66725,0.60416,22.45419,1.0493,1,0,0.0,18,,
1035,17,NewMedia18,1038,6.95264,12036304210837,0.40051,0.35296,6.79199,0.14038,31,0,0.38293,0.37638,1,1.36667,0.1537,0,,0.42155,0.58386,21.67878,1.05693,1,0.66173,0.60526,21.05552,1.06456,1,0,0.0,18,,
1050,17,NewMedia18,1053,7.05298,12036305216392,0.37449,0.34458,6.93921,0.11377,32,1,0.37869,0.34547,1,1.36667,0.1537,0,,0.41988,0.58434,21.2324,1.07981,1,0.66023,0.60474,20.55068,1.07981,1,0,0.0,18,,
1065,17,NewMedia18,1068,7.15381,12036306223172,0.37466,0.33322,6.93921,0.2146,32,1,0.43768,0.26277,1,1.36667,0.1537,0,,0.42189,0.58316,21.58694,1.09792,1,0.66232,0.60355,21.23274,1.08171,1,0,0.0,18,,
1080,17,NewMedia18,1083,7.25415,12036307228103,0.47055,0.24585,7.18042,0.07373,33,1,0.46332,0.23898,1,1.36667,0.1537,0,,0.42249,0.58297,21.68122,1.08924,1,0.66268,0.60333,21.26748,1.08161,1,0,0.0,18,,
1095,17,NewMedia18,1098,7.35498,12036308234704,0.46877,0.24108,7.18042,0.17456,33,1,0.46731,0.23382,1,1.36667,0.1537,0,,0.42153,0.58332,21.97352,1.06465,1,0.66188,0.60338,21.38232,1.06465,1,0,0.0,17,,
1110,17,NewMedia18,1113,7.45483,12036309234901,0.46792,0.23205,7.18042,0.27441,33,1,0.47509,0.22349,1,1.36667,0.1537,0,,0.41987,0.58353,22.32541,1.09686,1,0.66021,0.60348,21.61835,1.09686,1,0,0.0,17,,
1125,17,NewMedia18,1128,7.55566,12036310241217,0.46736,0.2301,7.18042,0.37524,33,1,0.47165,0.22492,1,1.36667,0.1537,0,,0.41741,0.58518,22.34852,1.07218,1,0.65785,0.60444,21.79779,1.06456,1,0,0.0,17,,
1140,17,NewMedia18,1143,7.65601,12036311245282,0.39313,0.28765,7.58228,0.07373,34,1,0.38893,0.31448,1,1.36667,0.1537,0,,0.4137,0.58779,22.22597,1.08924,1,0.65418,0.60618,21.76232,1.08161,1,0,0.0,17,,
1155,17,NewMedia18,1158,7.75659,12036312251520,0.3888,0.35982,7.72974,0.02686,35,1,0.3886,0.35135,1,1.36667,0.1537,0,,0.41408,0.58732,22.72645,1.07981,1,0.65458,0.60572,21.43401,1.07981,1,0,0.0,17,,
1170,17,NewMedia18,1173,7.85669,12036313253594,0.40456,0.3367,7.72974,0.12695,35,1,0.47504,0.3249,1,1.36667,0.1537,0,,0.41664,0.58529,22.65602,1.04931,1,0.65685,0.60428,22.22237,1.04931,1,0,0.0,17,,
1185,17,NewMedia18,1188,7.95728,12036314259159,0.46904,0.28018,7.88379,0.07349,36,1,0.47452,0.30991,1,1.36667,0.1537,0,,0.41599,0.58586,22.09488,1.05694,1,0.65619,0.60475,22.61089,1.06456,1,0,0.0,17,,
1200,17,NewMedia18,1203,8.05786,12036315264546,0.47153,0.27036,7.88379,0.17407,36,1,0.479,0.25088,1,1.36667,0.1537,0,,0.41648,0.58436,22.79031,1.07981,1,0.6568,0.60408,22.50004,1.07981,1,0,0.0,17,,
1215,17,NewMedia18,1218,8.15845,12036316270886,0.48316,0.22486,8.0979,0.06055,37,1,0.49118,0.19562,1,1.36667,0.1537,0,,0.42724,0.58124,23.17271,1.06551,1,0.66645,0.60999,22.71191,1.08172,1,0,0.0,17,,
1230,17,NewMedia18,1233,8.25879,12036317272860,0.48247,0.21782,8.0979,0.16089,37,1,0.46626,0.2108,1,1.36667,0.1537,0,,0.42771,0.58138,22.54822,1.04178,1,0.6673,0.61045,23.13795,1.0494,1,0,0.0,17,,
1245,17,NewMedia18,1248,8.35938,12036318279322,0.4128,0.16087,8.31909,0.04028,38,1,0.39421,0.15893,1,1.36667,0.1537,0,,0.42316,0.5829,23.36311,1.06625,1,0.66315,0.60964,23.05085,1.06625,1,0,0.0,17,,
1260,17,NewMedia18,1263,8.46021,12036319287355,0.41557,0.17254,8.31909,0.14111,38,1,0.43168,0.20008,1,1.36667,0.1537,0,,0.42152,0.58286,23.42994,1.05109,1,0.66156,0.60843,23.77228,1.05109,1,0,0.0,17,,
1275,17,NewMedia18,1278,8.56055,12036320292211,0.41589,0.17287,8.31909,0.24146,38,1,0.41394,0.14878,1,1.36667,0.1537,0,,0.41983,0.5838,23.59851,1.07219,1,0.6597,0.60789,23.07628,1.06456,1,0,0.0,17,,
1290,17,NewMedia18,1293,8.66089,12036321293503,0.45212,0.175,8.31909,0.32813,38,0,0.45408,0.16939,1,1.36667,0.1537,0,,0.42013,0.58328,23.27601,1.05694,1,0.66006,0.60726,23.39516,1.06456,1,0,0.0,17,,
1305,17,NewMedia18,1308,8.76123,12036322297127,0.455,0.16151,8.65454,0.10669,39,1,0.50845,0.15221,1,1.36667,0.1537,0,,0.42133,0.58303,23.33086,1.06447,1,0.66149,0.6066,23.11438,1.06447,1,0,0.0,17,,
1320,17,NewMedia18,1323,8.86206,12036323305046,0.50919,0.14646,8.80151,0.06055,40,1,0.50811,0.12748,1,1.36667,0.1537,0,,0.4208,0.58312,23.33174,1.06466,1,0.66098,0.60608,22.89829,1.06466,1,0,0.0,17,,
1335,17,NewMedia18,1338,8.9624,12036324310179,0.51336,0.13746,8.80151,0.16089,40,1,0.50326,0.12713,1,1.36667,0.1537,0,,0.42058,0.58312,23.29123,1.07982,1,0.66081,0.60587,23.09379,1.07982,1,0,0.0,17,,
1350,17,NewMedia18,1353,9.0625,12036325310325,0.36249,0.17074,9.02222,0.04028,41,1,0.3408,0.12798,1,1.36667,0.1537,0,,0.41689,0.5834,23.42575,1.07982,1,0.65686,0.60582,23.34367,1.07982,1,0,0.0,17,,
1365,17,NewMedia18,1368,9.16309,12036326316813,0.36375,0.1665,9.02222,0.14087,41,1,0.35383,0.17844,1,1.36667,0.1537,0,,0.4177,0.58371,24.15347,1.04178,1,0.65778,0.60645,23.68184,1.04941,1,0,0.0,17,,
1380,17,NewMedia18,1383,9.26343,12036327320170,0.3654,0.16909,9.02222,0.24121,41,1,0.38028,0.30506,1,1.36667,0.1537,0,,0.41928,0.58615,23.82233,1.05694,1,0.65919,0.60878,22.64307,1.06457,1,0,0.0,17,,
1395,17,NewMedia18,1398,9.36401,12036328325861,0.38681,0.34978,9.29712,0.06689,42,1,0.39133,0.36509,1,1.36667,0.1537,0,,0.41975,0.58816,23.02357,1.10356,1,0.66013,0.61083,22.2436,1.11213,1,0,0.0,17,,
1410,17,NewMedia18,1413,9.4646,12036329331792,0.39318,0.35842,9.29712,0.16748,42,1,0.3993,0.37393,1,1.36667,0.1537,0,,0.42085,0.58843,23.38376,1.09793,1,0.66131,0.61148,22.60019,1.08172,1,0,0.0,17,,
1425,17,NewMedia18,1428,9.56494,12036330335707,0.44062,0.37857,9.53857,0.02637,43,1,0.42705,0.39127,1,1.36667,0.1537,0,,0.42447,0.58724,22.82567,1.08277,1,0.66456,0.61109,21.73865,1.06657,1,0,0.0,17,,
1440,17,NewMedia18,1443,9.66553,12036331339951,0.44244,0.34949,9.53857,0.12695,43,1,0.45306,0.33633,1,1.36667,0.1537,0,,0.42559,0.5874,22.49756,1.10555,1,0.66592,0.61152,21.33387,1.09698,1,0,0.0,17,,
1455,17,NewMedia18,1458,9.76611,12036332345553,0.54479,0.28933,9.71265,0.05347,44,1,0.55284,0.29732,1,1.36667,0.1537,0,,0.42947,0.5858,22.59571,1.06466,1,0.66925,0.61024,21.99884,1.06466,1,0,0.0,16,,
1470,17,NewMedia18,1473,9.86646,12036333350044,0.5516,0.28907,9.71265,0.15381,44,1,0.55875,0.31117,1,1.36667,0.1537,0,,0.42815,0.58581,22.19665,1.0425,1,0.66805,0.60962,21.47461,1.03567,1,0,0.0,16,,
1485,17,NewMedia18,1488,9.96753,12036334361502,0.53914,0.25857,9.71265,0.2478,44,0,0.52277,0.27715,1,1.36667,0.1537,0,,0.42645,0.58637,22.4973,1.06637,1,0.66631,0.60977,21.02622,1.06637,1,0,0.0,16,,
1500,17,NewMedia18,1503,10.06763,12036335362080,0.5298,0.27403,9.96753,0.1001,45,1,0.52881,0.26972,1,1.36667,0.1537,0,,0.42567,0.58651,22.8115,1.08153,1,0.66566,0.60959,21.35236,1.08153,1,0,0.0,16,,
1515,17,NewMedia18,1518,10.16772,12036336362631,0.55353,0.31329,9.96753,0.18677,45,0,0.56461,0.31035,1,1.36667,0.1537,0,,0.42697,0.58563,22.32721,1.03416,1,0.66693,0.60909,21.32211,1.03416,1,0,0.0,16,,
1530,17,NewMedia18,1533,10.26831,12036337368502,0.56963,0.31116,10.16113,0.10718,46,1,0.57031,0.30535,1,1.36667,0.1537,0,,0.42668,0.58596,22.43304,1.05704,1,0.66676,0.60924,22.06532,1.04941,1,0,0.0,16,,
1545,17,NewMedia18,1548,10.3689,12036338373891,0.56199,0.31589,10.16113,0.20776,46,1,0.53235,0.32127,1,1.36667,0.1537,0,,0.42507,0.58584,22.27717,1.05704,1,0.66506,0.60921,22.1942,1.04941,1,0,0.0,16,,
1560,17,NewMedia18,1563,10.46948,12036339380588,0.52814,0.27654,10.39551,0.07397,47,1,0.52287,0.25253,1,1.36667,0.1537,0,,0.42497,0.58543,22.4924,1.09498,1,0.66518,0.60858,21.86255,1.09498,1,0,0.0,16,,
1575,17,NewMedia18,1578,10.56982,12036340382913,0.52027,0.27446,10.39551,0.17432,47,1,0.50155,0.33797,1,1.36667,0.1537,0,,0.42411,0.58543,22.5657,1.03416,1,0.66409,0.60862,21.33814,1.03416,1,0,0.0,16,,
