obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
46, 50.0, 49048, 39502, 15094, 7350, 3649, 3817, 2286, 815, 17, 30, NA, 121561,  6*
47, 51.0, 1433210, 22389, 6328, 10685, 10392, 4042, 1272, 3259, 11, 27, NA, 1491577,  6*
48, 52.0, 159191, 20952, 3553, 5625, 4571, 4282, 1403, 1308, 14, 35, NA, 200885,  6*
49, 53.0, 348426, 54719, 18385, 51440, 46688, 22887, 13087, 11289, 23, 54, NA, 566921,  6*
50, 54.0, 935649, 103114, 50002, 10299, 14776, 14759, 8030, 1137, 27, 54, NA, 1137766,  6*
51, 55.0, 503399, 425903, 82346, 94788, 126113, 99003, 13949, 10531, 30, 47, NA, 1356032,  6*
52, 56.0, 1589953, 339662, 333422, 134142, 104436, 207702, 45056, 19322, 37, 60, NA, 2773695,  6*
53, 57.0, 172464, 22716, 17016, 18009, 15731, 11378, 5652, 3585, 37, 63, NA, 266551,  6*
54, 58.0, 385245, 31211, 20008, 9517, 16558, 24490, 4953, 5881, 50, 63, NA, 497863,  6*
55, 59.0, 161942, 161182, 9301, 6866, 32559, 43702, 9728, 2970, 53, 47, NA, 428250,  6*
56, 60.0, 182624, 125751, 15477, 25748, 58420, 61781, 10870, 7630, 56, 27, NA, 488301,  6*
57, 61.0, 1100306, 659194, 63570, 37967, 122714, 60595, 24472, 6967, 50, 7, NA, 2075785,  6*
58, 62.0, 267411, 77133, 38477, 12786, 21488, 20265, 9373, 3311, 40, 10, NA, 450244,  6*
59, 63.0, 53556, 9591, 709, 1003, 1409, 507, 363, 44, 24, 20, NA, 67182,  6*
60, 64.0, 1848326, 74044, 49738, 13733, 148701, 25984, 7717, 12633, 17, 24, NA, 2180876,  6*
61, 65.0, 734780, 129777, 16290, 36201, 84855, 38291, 13633, 21126, 26, 30, NA, 1074953,  6*
62, 66.0, 262816, 26502, 29623, 5075, 14995, 7281, 3566, 1917, 24, 40, NA, 351775,  6*
63, 67.0, 1189882, 61907, 14677, 12146, 11699, 21071, 3124, 3713, 41, 48, NA, 1318219,  6*
64, 68.0, 720859, 349881, 87514, 83859, 85006, 48648, 49758, 12261, 35, 53, NA, 1437786,  6*
65, 69.0, 41573, 27236, 8352, 10709, 5455, 3037, 4478, 628, 23, 66, NA, 101468,  6*
66, 70.0, 991828, 173584, 55794, 35914, 113014, 33624, 24103, 14354, 23, 54, NA, 1442215,  6*
67, 71.0, 953534, 52503, 31735, 15181, 11896, 7619, 14033, 5797, 13, 64, NA, 1092298,  6*
68, 72.0, 1401462, 62073, 8229, 4784, 2516, 3313, 4352, 1716, 7, 54, NA, 1488445,  6*
69, 73.0, 126319, 69234, 40228, 16573, 20031, 19923, 10724, 19150, 13, 54, NA, 322182,  6*
70, 74.0, 150630, 41040, 11111, 12338, 6486, 4394, 8534, 2215, 8, 60, NA, 236748,  6*
71, 75.0, 1914758, 39670, 27820, 16082, 13327, 29345, 6286, 2948, 21, 56, NA, 2050236,  6*
72, 76.0, 1000113, 150966, 6892, 23271, 14884, 22002, 19166, 4724, 30, 54, NA, 1242018,  6*
73, 77.0, 2303262, 83048, 59994, 48649, 19059, 12758, 7274, 7658, 24, 63, NA, 2541702,  6*
74, 78.0, 20187, 17559, 4695, 2903, 2280, 7823, 2940, 1260, 38, 56, NA, 59647,  6*
75, 79.0, 1492469, 28922, 16008, 47358, 31916, 24367, 6967, 2589, 35, 61, NA, 1650596,  6*
76, 80.0, 977412, 14226, 83944, 36090, 124738, 50512, 21434, 19517, 44, 81, NA, 1327873,  6*
77, 81.0, 896548, 42902, 7316, 38053, 72378, 31783, 14014, 5172, 61, 66, NA, 1108166,  6*
78, 82.0, 115204, 5705, 3817, 3419, 4079, 1476, 973, 195, 51, 80, NA, 134868,  6*
79, 83.0, 100052, 85478, 9592, 17090, 62145, 23143, 9307, 1481, 50, 60, NA, 308288,  6*
80, 84.0, 55992, 25955, 302, 2851, 1581, 1854, 729, 608, 35, 35, NA, 89872,  6*
81, 85.0, 314503, 279881, 45601, 65016, 30844, 28225, 26659, 16920, 20, 35, NA, 807649,  6*
82, 86.0, 1191869, 34631, 59915, 25421, 44605, 14937, 15292, 7346, 21, 38, NA, 1394016,  6*
83, 87.0, 11552, 15223, 5993, 9969, 2713, 6507, 5143, 1816, 20, 57, NA, 58916,  6*
84, 88.0, 11752, 28481, 14274, 3683, 3066, 3455, 2248, 798, 21, 78, NA, 67757,  6*
85, 89.0, 26144, 15898, 6981, 9232, 7204, 9411, 1630, 964, 34, 84, NA, 77464,  6*
86, 90.0, 60177, 16279, 1612, 5820, 5174, 3521, 1333, 996, 35, 69, NA, 94912,  6*
87, 91.0, 211984, 22014, 4067, 4987, 3941, 949, 844, 324, 17, 57, NA, 249110,  6*
88, 92.0, 97486, 27063, 5091, 1440, 2249, 3756, 941, 701, 21, 44, NA, 138727,  6*
89, 93.0, 619532, 283849, 41318, 27273, 57084, 29942, 26342, 3488, 10, 34, NA, 1088828,  6*
90, 94.0, 978906, 36934, 18878, 13208, 18906, 10107, 3382, 1561, 10, 38, NA, 1081882,  6*
91, 95.0, 300715, 66862, 77120, 61293, 43910, 11261, 7476, 2872, 14, 54, NA, 571509,  6*
92, 96.0, 187972, 93740, 8286, 17539, 5878, 4448, 5514, 3854, 7, 60, NA, 327231,  6*
93, 97.0, 90116, 8050, 2282, 710, 2349, 1994, 844, 355, 13, 61, NA, 106700,  6*
94, 98.0, 502085, 52699, 17279, 14549, 11763, 7044, 2632, 1925, 8, 61, NA, 609976,  6*
95, 99.0, 555262, 129129, 18933, 15643, 24518, 14640, 20755, 4963, 13, 40, NA, 783843,  6*
96, 100.0, 695989, 481050, 77933, 55683, 51160, 17626, 7786, 2310, 11, 40, NA, 1389537,  6*
97, 101.0, 100478, 8421, 539, 890, 3468, 1749, 979, 227, 10, 27, NA, 116751,  6*
98, 102.0, 8030, 2827, 1926, 3612, 2034, 2347, 785, 502, 21, 35, NA, 22063,  6*
99, 103.0, 50118, 24042, 2222, 5064, 2181, 1376, 897, 974, 13, 38, NA, 86874,  6*
100, 104.0, 86285, 21872, 8324, 3355, 8980, 2399, 2163, 561, 21, 41, NA, 133939,  6*
101, 105.0, 268869, 88139, 18952, 14011, 7840, 6660, 2127, 660, 11, 57, NA, 407258,  6*
102, 106.0, 36402, 44223, 98349, 32251, 15710, 11636, 6338, 1705, 1, 67, NA, 246614,  6*
103, 107.0, 97883, 122698, 928, 11226, 13483, 14194, 2061, 2175, 7, 51, NA, 264648,  6*
104, 108.0, 12979, 15317, 5075, 2251, 3047, 3503, 2958, 836, 13, 51, NA, 45966,  6*
105, 109.0, 110865, 29319, 11865, 3385, 1485, 3478, 1078, 763, 16, 51, NA, 162238,  6*
106, 110.0, 115907, 13340, 2193, 2240, 1466, 1140, 878, 426, 16, 27, NA, 137590,  6*
107, 111.0, 2280022, 71730, 28620, 20062, 14454, 58355, 17141, 8250, 29, 47, NA, 2498634,  6*
108, 112.0, 32643, 9149, 5354, 9089, 1338, 9249, 1864, 1766, 40, 56, NA, 70452,  6*
109, 113.0, 161572, 143335, 3323, 10774, 4587, 7366, 3103, 668, 35, 37, NA, 334728,  6*
110, 114.0, 39833, 19296, 5232, 10426, 5522, 5276, 3341, 2125, 43, 44, NA, 91051,  6*
111, 115.0, 70484, 48094, 17252, 4366, 10436, 3852, 2527, 1347, 23, 44, NA, 158358,  6*
112, 116.0, 9425, 13405, 8181, 15082, 2017, 4608, 3086, 3420, 13, 50, NA, 59224,  6*
113, 117.0, 9598, 11410, 1346, 2995, 3003, 5139, 1889, 1864, 29, 63, NA, 37244,  6*
114, 118.0, 259780, 26111, 5937, 10795, 15843, 6788, 3855, 5618, 30, 57, NA, 334727,  6*
115, 119.0, 609138, 73981, 4028, 20308, 12912, 8430, 4237, 1735, 35, 54, NA, 734769,  6*
116, 120.0, 10213, 2004, 2029, 3262, 4906, 1499, 444, 247, 38, 47, NA, 24604,  6*
117, 121.0, 25030, 22423, 13616, 27400, 7544, 4339, 1969, 784, 24, 66, NA, 103105,  6*
118, 122.0, 57477, 18844, 1645, 3211, 5934, 3373, 4724, 1585, 23, 56, NA, 96793,  6*
119, 125.0, 20030, 51442, 12565, 7226, 20753, 6469, 3995, 2902, 23, 56, NA, 125382,  6*
120, 126.0, 94856, 1833, 669, 1521, 1134, 2021, 492, 844, 30, 53, NA, 103370,  6*
121, 127.0, 776516, 74646, 19615, 43101, 15337, 11100, 9255, 3051, 34, 47, NA, 952621,  6*
122, 128.0, 139475, 26188, 4212, 1447, 3045, 1380, 442, 233, 21, 47, NA, 176422,  6*
123, 129.0, 3256122, 252561, 67775, 25276, 31643, 25846, 6629, 6295, 20, 50, NA, 3672147,  6*
124, 130.0, 217103, 17942, 4014, 3200, 3255, 3842, 981, 270, 10, 43, NA, 250607,  6*
125, 131.0, 79936, 11268, 2164, 6540, 8995, 3751, 1646, 592, 17, 37, NA, 114892,  6*
126, 132.0, 274808, 396469, 28009, 26761, 64244, 27090, 8747, 8069, 21, 29, NA, 834197,  6*
127, 133.0, 1351406, 1156765, 203410, 230193, 166297, 205116, 97120, 97922, 26, 29, NA, 3508229,  6*
128, 134.0, 590530, 39367, 8420, 20620, 6246, 24092, 15406, 9805, 34, 35, NA, 714486,  6*
129, 135.0, 515029, 149406, 19067, 30502, 8797, 127755, 43555, 20680, 44, 24, NA, 914791,  6*
130, 136.0, 1443727, 255320, 31951, 136701, 143278, 21038, 1165606, 57169, 43, 41, NA, 3254790,  6*
131, 137.0, 994083, 180198, 41143, 10448, 75351, 39537, 82839, 17292, 44, 35, NA, 1440891,  6*
132, 138.0, 2121075, 106947, 27772, 14632, 13487, 75250, 21877, 13962, 48, 26, NA, 2395002,  6*
133, 139.0, 2143964, 31969, 14199, 15802, 51298, 78789, 563312, 64620, 53, 27, NA, 2963953,  6*
134, 140.0, 902037, 31148, 6757, 3797, 5316, 12841, 8604, 2236, 69, 17, NA, 972736,  6*
135, 141.0, 2687068, 129281, 20918, 29980, 13188, 54968, 27499, 3816, 75, 24, NA, 2966718,  6*
136, 142.0, 1178080, 46146, 4948, 18221, 13132, 28939, 2795, 2469, 74, 26, NA, 1294730,  6*
137, 143.0, 651093, 195339, 68833, 39626, 18496, 19758, 9020, 7373, 48, 38, NA, 1009538,  6*
138, 144.0, 21236, 9539, 3921, 8911, 1267, 4094, 1975, 430, 43, 54, NA, 51373,  6*
139, 145.0, 4916, 45507, 1683, 3180, 7313, 4975, 1712, 610, 34, 41, NA, 69896,  6*
140, 146.0, 11800, 10053, 4849, 2064, 1729, 2503, 1348, 764, 23, 48, NA, 35110,  6*
141, 147.0, 91522, 11004, 12515, 12733, 3920, 6005, 1572, 1346, 30, 60, NA, 140617,  6*
142, 148.0, 6246, 21354, 7160, 6978, 5077, 2394, 743, 580, 21, 53, NA, 50532,  6*
143, 149.0, 23691, 13610, 3802, 872, 4173, 1515, 2259, 795, 20, 66, NA, 50717,  6*
144, 150.0, 5120, 8360, 14005, 2515, 5334, 2362, 3023, 832, 17, 77, NA, 41551,  6*
145, 151.0, 51025, 18638, 55338, 7210, 17610, 2923, 993, 1770, 4, 81, NA, 155507,  6*
146, 152.0, 106289, 11491, 3435, 2919, 1112, 1846, 474, 296, 8, 80, NA, 127862,  6*
147, 153.0, 134990, 15646, 6118, 10191, 5304, 8644, 2949, 3271, 20, 90, NA, 187113,  6*
148, 154.0, 11085, 12653, 7127, 4097, 3801, 4556, 681, 951, 24, 80, NA, 44951,  6*
149, 155.0, 19246, 5122, 8105, 8558, 7230, 3190, 1582, 668, 38, 75, NA, 53701,  6*
150, 156.0, 13502, 5754, 10548, 4623, 6738, 3330, 2116, 2510, 41, 84, NA, 49121,  6*
151, 157.0, 17391, 15720, 13666, 2142, 3750, 4021, 1517, 642, 35, 88, NA, 58849,  6*
152, 158.0, 3538, 6910, 10539, 512, 9041, 3147, 1048, 735, 34, 90, NA, 35470,  6*
153, 159.0, 32699, 16553, 18787, 12081, 3265, 6867, 6806, 2482, 34, 90, NA, 99540,  6*
154, 160.0, 410739, 29702, 13081, 2626, 1225, 840, 991, 473, 16, 83, NA, 459677,  6*
155, 161.0, 99213, 13906, 4070, 2549, 4885, 4414, 1925, 593, 21, 69, NA, 131555,  6*
156, 162.0, 22609, 22163, 5260, 3670, 1767, 6374, 1633, 1432, 23, 63, NA, 64908,  6*
157, 163.0, 66351, 9362, 7021, 3272, 4247, 4777, 2811, 701, 27, 53, NA, 98542,  6*
158, 164.0, 37716, 16958, 12437, 4690, 5811, 2743, 2218, 477, 40, 57, NA, 83050,  6*
159, 165.0, 5555, 19777, 14246, 19447, 8921, 10283, 4416, 2558, 40, 74, NA, 85203,  6*
160, 166.0, 312353, 26030, 4068, 5110, 4376, 2538, 1159, 323, 29, 70, NA, 355957,  6*
161, 167.0, 80827, 11315, 6071, 3674, 3148, 2000, 1544, 970, 21, 69, NA, 109549,  6*
162, 168.0, 16197, 9307, 5336, 4539, 4885, 4232, 2324, 1589, 30, 66, NA, 48409,  6*
163, 169.0, 79010, 19513, 603, 2728, 3837, 2871, 1500, 1569, 27, 43, NA, 111631,  6*
164, 170.0, 186655, 51794, 8290, 7519, 5490, 5072, 2884, 751, 27, 43, NA, 268455,  6*
165, 171.0, 31454, 17252, 3690, 6170, 3080, 6139, 2454, 2083, 35, 38, NA, 72322,  6*
166, 172.0, 125909, 34223, 2448, 1791, 6913, 3618, 1819, 1949, 27, 17, NA, 178670,  6*
167, 173.0, 33466, 15370, 5712, 7637, 2064, 4031, 1406, 1233, 27, 38, NA, 70919,  6*
168, 174.0, 50696, 17528, 6658, 4944, 4085, 2892, 1994, 762, 30, 47, NA, 89559,  6*
169, 175.0, 5948, 17782, 4772, 7733, 5548, 3416, 1650, 541, 26, 48, NA, 47390,  6*
170, 176.0, 18210, 7570, 235, 2902, 6312, 2967, 1362, 536, 35, 54, NA, 40094,  6*
171, 177.0, 210875, 97603, 17204, 32306, 50478, 14701, 9528, 3734, 34, 47, NA, 436429,  6*
172, 178.0, 224023, 13808, 6091, 9134, 3565, 1981, 379, 171, 29, 51, NA, 259152,  6*
173, 179.0, 94543, 38913, 21363, 25038, 14035, 20548, 9184, 1621, 37, 56, NA, 225245,  6*
174, 180.0, 51030, 13918, 10087, 6900, 7777, 5376, 2331, 1324, 30, 74, NA, 98743,  6*
175, 180.9, 115920, 39017, 5843, 1526, 8939, 11937, 3791, 1123, 40, 60, NA, 188096,  6
176, 182.0, 400588, 52690, 20982, 2357, 3333, 3256, 1234, 201, 35, 51, NA, 484641,  6
177, 183.0, 576748, 16325, 6325, 5164, 1156, 2121, 591, 604, 24, 50, NA, 609034,  6
178, 184.0, 427350, 66990, 72547, 9565, 7300, 14349, 1525, 2844, 21, 56, NA, 602470,  6
179, 185.0, 43342, 1444, 1596, 957, 883, 413, 358, 243, 13, 81, NA, 49236,  6
180, 186.0, 128088, 5153, 2578, 2635, 3273, 3542, 1286, 705, 29, 83, NA, 147260,  6
181, 186.9, 20908, 25407, 2264, 4037, 5837, 1689, 2414, 1034, 26, 67, NA, 63590,  6
182, 188.0, 217341, 36695, 2181, 9010, 2800, 4133, 2240, 482, 26, 50, NA, 274882,  6
183, 189.0, 92721, 15588, 13032, 7310, 4362, 6905, 1587, 626, 35, 47, NA, 142131,  6
184, 190.0, 21950, 34423, 670, 11728, 4465, 3727, 2032, 707, 23, 41, NA, 79702,  6
185, 191.0, 28130, 28812, 5857, 10451, 14015, 7220, 1446, 381, 34, 50, NA, 96312,  6
186, 192.0, 70900, 30096, 3588, 10114, 4644, 3242, 1391, 1644, 30, 54, NA, 125619,  6
187, 193.0, 66844, 32428, 21313, 17455, 18418, 4326, 9249, 1291, 20, 54, NA, 171324,  6
188, 194.0, 72678, 15360, 6800, 1330, 2290, 977, 1070, 168, 14, 57, NA, 100673,  6
189, 195.0, 272695, 179124, 177666, 54021, 62895, 28417, 14124, 6433, 7, 70, NA, 795375,  6
190, 196.0, 847354, 181642, 15835, 16489, 11113, 15952, 6252, 2545, 7, 61, NA, 1097182,  6
191, 197.0, 407896, 36072, 24559, 35327, 18477, 8648, 8062, 5808, 11, 63, NA, 544849,  6
192, 198.0, 39500, 8367, 5680, 2897, 2385, 915, 416, 253, 13, 70, NA, 60413,  6
193, 199.0, 17202, 11177, 16495, 5134, 8170, 2292, 2883, 349, 11, 74, NA, 63702,  6
194, 200.0, 8643, 22196, 20986, 10124, 9044, 6470, 1970, 1209, 16, 94, NA, 80642,  6
195, 201.0, 27703, 24543, 7459, 7497, 6843, 4663, 2466, 1973, 17, 84, NA, 83147,  6
196, 202.0, 679646, 80345, 36089, 30341, 27588, 27337, 8646, 5129, 29, 80, NA, 895121,  6
197, 203.0, 31217, 12231, 17821, 1716, 2799, 5053, 1060, 1440, 38, 80, NA, 73337,  6
198, 204.0, 21887, 5778, 3422, 8961, 9804, 2468, 3235, 3047, 40, 77, NA, 58602,  6
199, 205.0, 202088, 42428, 7956, 5152, 7546, 8466, 1113, 659, 41, 67, NA, 275408,  6
200, 206.0, 193897, 13590, 1950, 10390, 3855, 7155, 1017, 985, 44, 67, NA, 232839,  6
201, 207.0, 138084, 84001, 18723, 30581, 28417, 25033, 15561, 4569, 47, 54, NA, 344969,  6
202, 208.0, 33547, 17385, 11204, 8392, 4612, 4102, 1822, 933, 44, 56, NA, 81997,  6
203, 209.0, 92831, 23036, 7019, 8588, 5919, 2323, 617, 817, 37, 66, NA, 141150,  6
204, 210.0, 34838, 24289, 5924, 11276, 8694, 8419, 4264, 2355, 34, 64, NA, 100059,  6
205, 211.0, 7398, 18380, 3126, 8678, 849, 7261, 1145, 1142, 37, 67, NA, 47979,  6
206, 212.0, 111652, 13623, 4203, 17665, 6852, 4665, 1534, 665, 38, 69, NA, 160859,  6
207, 213.0, 110177, 4257, 11315, 6395, 8875, 5871, 2386, 843, 51, 77, NA, 150119,  6
208, 214.0, 4852, 14262, 2898, 2674, 5885, 2320, 1982, 808, 47, 69, NA, 35681,  6
209, 215.0, 68111, 138322, 72666, 20187, 26868, 29654, 5023, 4717, 41, 70, NA, 365548,  6
210, 216.0, 96927, 32267, 5958, 2463, 2101, 1938, 650, 314, 34, 56, NA, 142618,  6
211, 217.0, 6164, 16541, 8153, 2445, 11178, 3112, 1596, 715, 26, 43, NA, 49904,  6
212, 218.0, 6791, 21511, 17616, 10143, 12037, 3699, 1526, 814, 21, 56, NA, 74137,  6
213, 219.0, 575897, 28239, 6077, 11019, 19763, 25299, 12230, 18015, 37, 48, NA, 696539,  6
214, 219.9, 2097571, 86111, 14786, 36044, 8082, 14030, 21442, 7176, 41, 54, NA, 2285242,  6
215, 221.0, 125875, 33207, 9138, 9108, 6026, 4471, 6312, 1272, 38, 57, NA, 195409,  6
216, 221.9, 474192, 240813, 19817, 10102, 23809, 18238, 16911, 7506, 37, 35, NA, 811388,  6
217, 223.0, 91946, 51401, 3729, 18339, 13578, 5459, 2534, 1141, 17, 37, NA, 188127,  6
218, 223.9, 58244, 20413, 1526, 1513, 1827, 786, 1482, 731, 8, 20, NA, 86522,  6
219, 225.0, 4002, 7037, 13671, 5206, 2606, 6177, 2528, 578, 17, 34, NA, 41805,  6
220, 225.9, 498257, 93788, 9494, 14332, 27931, 17580, 5103, 4022, 26, 38, NA, 670507,  6
221, 226.9, 10636, 7030, 3073, 16092, 1661, 6281, 3780, 1118, 38, 56, NA, 49671,  6
222, 228.0, 13544, 11316, 6984, 6475, 6826, 3872, 3161, 1395, 53, 78, NA, 53573,  6
223, 228.9, 6774, 1792, 2619, 6534, 6094, 3063, 4664, 615, 53, 74, NA, 32155,  6
224, 229.9, 62403, 36639, 5234, 12103, 13445, 4648, 2563, 4140, 48, 83, NA, 141175,  6
225, 230.9, 610659, 39990, 10429, 5632, 8608, 1816, 738, 503, 29, 64, NA, 678375,  6
226, 232.0, 14090, 10820, 5266, 12445, 3904, 5332, 1939, 1865, 30, 69, NA, 55661,  6
227, 232.9, 6383, 3363, 2653, 2221, 7265, 1747, 1250, 1749, 27, 60, NA, 26631,  6
228, 233.9, 164173, 38387, 21538, 3551, 7050, 10711, 5416, 1245, 34, 63, NA, 252071,  6
229, 235.0, 1873, 12057, 2933, 5271, 3857, 5730, 3144, 1834, 53, 66, NA, 36699,  6
230, 235.9, 4510, 8627, 4003, 2555, 2354, 3211, 1479, 827, 54, 57, NA, 27566,  6
231, 236.9, 58630, 71583, 18253, 3444, 9188, 6939, 3579, 1138, 47, 53, NA, 172754,  6
232, 237.9, 537178, 60041, 29857, 16747, 3284, 2904, 4010, 2280, 27, 56, NA, 656301,  6
233, 239.0, 4697, 16210, 9056, 5130, 2017, 3065, 1836, 1229, 17, 63, NA, 43240,  6
234, 239.9, 24685, 5116, 8567, 3531, 5171, 1367, 1658, 1019, 8, 74, NA, 51114,  6
235, 240.9, 47732, 24098, 15157, 20997, 8689, 27890, 9104, 3907, 26, 83, NA, 157574,  6
236, 241.9, 1661, 10459, 3030, 5599, 3631, 3416, 2419, 665, 43, 80, NA, 30880,  6
237, 242.9, 398888, 16948, 5671, 1843, 2114, 6972, 2201, 1988, 54, 69, NA, 436625,  6
238, 243.9, 97572, 95806, 11080, 16395, 10294, 3991, 4139, 3135, 47, 53, NA, 242412,  6
239, 244.9, 31928, 11429, 4144, 5962, 1130, 1206, 501, 196, 26, 54, NA, 56496,  6
240, 246.0, 2118164, 36734, 46878, 14694, 7773, 6848, 5488, 1979, 17, 66, NA, 2238558,  6
241, 246.9, 578052, 24154, 6835, 5448, 2070, 2740, 4464, 1800, 4, 69, NA, 625563,  6
242, 248.0, 131556, 12480, 14283, 501, 5855, 7034, 5469, 2747, 24, 81, NA, 179925,  6
243, 248.9, 5515, 11457, 7281, 6554, 8069, 10676, 3563, 3352, 43, 75, NA, 56467,  6
244, 249.9, 82366, 2751, 1135, 5075, 1961, 1366, 498, 546, 50, 74, NA, 95698,  6
245, 251.0, 124294, 35109, 20067, 11074, 13958, 5312, 5772, 729, 50, 78, NA, 216315,  6
246, 251.9, 109561, 18584, 1241, 2029, 3549, 5439, 4472, 1745, 50, 57, NA, 146620,  6
247, 253.0, 102404, 17989, 3892, 2568, 3599, 1231, 514, 384, 30, 51, NA, 132581,  6
248, 253.9, 670630, 63059, 9211, 7310, 19638, 21398, 8499, 2017, 37, 27, NA, 801762,  6
249, 254.9, 135263, 37408, 3983, 1527, 1735, 1309, 644, 537, 27, 10, NA, 182406,  6
250, 255.9, 5910, 5150, 5792, 3623, 1836, 3096, 1505, 1207, 26, 38, NA, 28119,  6
