obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
89, 93.0, 78786, 16538, 6652, 1786, 12311, 4717, 2397, 2248, 61, 37, NA, 125435,  9*
90, 94.0, 12768, 12018, 5904, 4587, 5162, 3583, 3133, 2304, 57, 35, NA, 49459,  9*
91, 95.0, 102841, 21541, 7093, 2188, 3603, 7043, 2379, 2154, 54, 35, NA, 148842,  9*
92, 98.0, 14425, 1187, 1127, 4801, 2596, 6273, 2267, 1183, 67, 48, NA, 33859,  9*
93, 99.0, 303277, 63729, 12916, 8550, 13410, 27217, 15301, 5548, 70, 47, NA, 449948,  9*
94, 100.0, 393746, 31934, 15010, 35035, 19371, 15966, 14928, 3002, 74, 50, NA, 528992,  9*
95, 101.0, 213874, 25486, 20820, 9173, 49003, 48632, 10570, 8618, 83, 48, NA, 386176,  9*
96, 102.0, 87565, 20257, 10118, 6630, 1892, 3813, 5173, 3297, 66, 50, NA, 138745,  9*
97, 103.0, 77773, 48520, 5890, 6423, 3454, 2909, 2226, 1371, 53, 51, NA, 148566,  9*
98, 104.0, 84860, 14131, 6336, 2776, 4395, 7611, 2139, 2328, 57, 43, NA, 124576,  9*
99, 105.0, 9109, 15914, 1975, 8660, 2875, 6763, 3483, 1483, 50, 50, NA, 50262,  9*
100, 106.0, 73123, 64688, 13457, 36185, 13349, 15402, 15532, 7893, 53, 47, NA, 239629,  9*
101, 107.0, 402202, 41879, 37807, 9059, 7277, 4585, 4062, 1313, 53, 61, NA, 508184,  9*
102, 108.0, 861498, 297561, 13696, 29123, 15012, 22416, 13415, 1151, 41, 50, NA, 1253872,  9*
103, 109.0, 11281, 11903, 1498, 2241, 2058, 3810, 3499, 200, 41, 41, NA, 36490,  9*
104, 110.0, 9559, 6733, 1583, 5850, 4589, 3654, 2752, 692, 44, 40, NA, 35412,  9*
105, 111.0, 6827, 7207, 6330, 6930, 3882, 1544, 3365, 642, 48, 41, NA, 36727,  9*
106, 112.0, 41475, 74473, 25773, 5684, 6565, 7635, 2052, 918, 50, 56, NA, 164575,  9*
107, 113.0, 19349, 15487, 1800, 6479, 2917, 2711, 2459, 1547, 44, 64, NA, 52749,  9*
108, 114.0, 82554, 45907, 622, 4881, 1772, 2009, 1722, 969, 30, 44, NA, 140436,  9*
109, 115.0, 5403, 2863, 1731, 1456, 2765, 4380, 2162, 1335, 47, 30, NA, 22095,  9*
110, 116.0, 24063, 4956, 3778, 461, 836, 4862, 2392, 1027, 60, 34, NA, 42375,  9*
111, 117.0, 56429, 37079, 25464, 12124, 4197, 7896, 5202, 6556, 60, 40, NA, 154947,  9*
112, 118.0, 675425, 218302, 79478, 7584, 32941, 17449, 3797, 5373, 61, 53, NA, 1040349,  9*
113, 119.0, 26155, 4579, 3494, 1746, 959, 2626, 2195, 2713, 54, 61, NA, 44467,  9*
114, 120.0, 14847, 4469, 3884, 1826, 1840, 2613, 3687, 2971, 50, 66, NA, 36137,  9*
115, 121.0, 86317, 45122, 6188, 5500, 3278, 3363, 1287, 1378, 47, 51, NA, 152433,  9*
116, 122.0, 25858, 10976, 9640, 14915, 7063, 4685, 2178, 4497, 53, 66, NA, 79812,  9*
117, 123.0, 7636, 12642, 6330, 2564, 2490, 8816, 2436, 1823, 56, 60, NA, 44737,  9*
118, 124.0, 14612, 5570, 10375, 3058, 3389, 5299, 1768, 679, 56, 64, NA, 44750,  9*
119, 125.0, 22621, 50459, 2104, 3529, 4634, 3732, 1489, 1903, 56, 54, NA, 90471,  9*
120, 126.0, 28628, 13779, 2740, 2067, 1692, 4598, 1483, 633, 60, 38, NA, 55620,  9*
121, 127.0, 9876, 5493, 3868, 1793, 2277, 2660, 1974, 936, 56, 43, NA, 28877,  9*
122, 128.0, 9211, 6434, 4038, 3298, 1054, 3330, 1779, 675, 56, 38, NA, 29819,  9*
123, 129.0, 9114, 3483, 1526, 2772, 1348, 5906, 1678, 1060, 70, 56, NA, 26887,  9*
124, 130.0, 8378, 6996, 14641, 2856, 2606, 6321, 1110, 632, 74, 74, NA, 43540,  9*
125, 131.0, 36619, 27930, 9326, 1992, 5438, 3841, 2059, 2411, 66, 66, NA, 89616,  9*
126, 132.0, 59296, 12686, 3489, 10812, 6426, 3492, 4637, 4156, 61, 64, NA, 104994,  9*
127, 133.0, 29357, 12450, 6302, 2850, 1512, 4380, 3162, 1852, 53, 66, NA, 61865,  9*
128, 134.0, 89847, 24888, 6659, 5192, 5124, 4673, 3056, 992, 50, 51, NA, 140431,  9*
129, 135.0, 690741, 130959, 46469, 3427, 22122, 42044, 8190, 7762, 54, 51, NA, 951714,  9*
130, 136.0, 29305, 22426, 3098, 4351, 6365, 4584, 3657, 3028, 56, 38, NA, 76814,  9*
131, 137.0, 341002, 4933, 15175, 10044, 4252, 2608, 2807, 762, 50, 56, NA, 381583,  9*
132, 138.0, 516201, 103936, 25535, 23030, 25525, 25863, 10262, 8479, 50, 54, NA, 738831,  9*
133, 139.0, 23069, 14215, 1859, 1888, 2343, 3759, 3552, 4839, 50, 51, NA, 55524,  9*
134, 140.0, 247001, 113700, 8449, 7948, 16789, 9414, 5623, 2345, 44, 44, NA, 411269,  9*
135, 141.0, 11445, 9348, 4185, 14919, 4925, 5927, 3278, 1464, 51, 35, NA, 55491,  9*
136, 142.0, 542497, 273298, 185251, 14376, 14851, 24805, 20261, 3617, 44, 44, NA, 1078956,  9*
137, 143.0, 25581, 4925, 6275, 6933, 4968, 8708, 1852, 2623, 50, 60, NA, 61865,  9*
138, 144.0, 711394, 304818, 8926, 50884, 38671, 14018, 6115, 8126, 44, 63, NA, 1142952,  9*
139, 145.0, 1628, 9083, 14356, 6377, 1844, 6371, 7130, 1505, 44, 64, NA, 48294,  9*
140, 146.0, 567794, 27855, 11191, 3094, 14895, 23566, 12602, 9144, 61, 51, NA, 670141,  9*
141, 147.0, 103276, 39570, 1692, 2224, 7411, 2481, 1776, 753, 47, 26, NA, 159183,  9*
142, 148.0, 1137520, 87752, 25458, 18873, 23621, 4942, 5896, 3665, 44, 35, NA, 1307727,  9*
143, 149.0, 32575, 27222, 2804, 4749, 1266, 2007, 2269, 1523, 37, 14, NA, 74415,  9*
144, 150.0, 1792096, 342437, 62127, 11329, 37239, 34376, 9448, 3445, 23, 14, NA, 2292497,  9*
145, 151.0, 89773, 13129, 8399, 1644, 1339, 808, 726, 285, 20, 40, NA, 116103,  9*
146, 152.0, 1225397, 61491, 37864, 55684, 34732, 12179, 29086, 6645, 26, 50, NA, 1463078,  9*
147, 153.0, 380924, 65789, 11532, 15906, 2889, 6781, 1992, 1252, 27, 53, NA, 487065,  9*
148, 154.0, 188191, 37644, 16657, 45438, 4506, 4839, 5445, 1361, 23, 78, NA, 304081,  9*
149, 155.0, 2200055, 124062, 29431, 41907, 43162, 14588, 12378, 7341, 29, 74, NA, 2472924,  9*
150, 156.0, 1092669, 94707, 61298, 144112, 12718, 54711, 26539, 7569, 35, 78, NA, 1494323,  9*
151, 157.0, 37120, 39676, 373, 8572, 2420, 4062, 1881, 2517, 37, 70, NA, 96621,  9*
152, 158.0, 1630014, 169835, 33793, 29936, 43001, 54102, 26955, 15032, 47, 50, NA, 2002668,  9*
153, 159.0, 98588, 15031, 6065, 2088, 4466, 3787, 2229, 2486, 51, 48, NA, 134740,  9*
154, 160.0, 10046, 9838, 5022, 1582, 4266, 6831, 7936, 2802, 56, 29, NA, 48323,  9*
155, 161.0, 389297, 48531, 11129, 23489, 17608, 18292, 21477, 10699, 63, 40, NA, 540522,  9*
156, 162.0, 274646, 47156, 9844, 3141, 6860, 7026, 2982, 1174, 57, 38, NA, 352829,  9*
157, 163.0, 380515, 23355, 3394, 3033, 3990, 8144, 11329, 4595, 63, 29, NA, 438355,  9*
158, 164.0, 34543, 39985, 7904, 6395, 4586, 8375, 3717, 2238, 56, 27, NA, 107743,  9*
159, 165.0, 136140, 300516, 23214, 18719, 27545, 17949, 6776, 3019, 47, 14, NA, 533878,  9*
160, 166.0, 9323, 17383, 2170, 4515, 2978, 5182, 3694, 472, 51, 17, NA, 45717,  9*
161, 167.0, 8545, 12790, 1424, 2881, 3594, 4088, 1741, 3749, 50, 21, NA, 38812,  9*
162, 168.0, 42307, 27641, 8694, 6585, 7048, 1617, 1700, 2257, 40, 26, NA, 97849,  9*
163, 169.0, 26285, 4659, 2332, 779, 1024, 639, 439, 387, 43, 43, NA, 36544,  9*
164, 170.0, 1795, 13395, 7297, 3651, 2735, 2685, 1301, 726, 38, 51, NA, 33585,  9*
165, 171.0, 9752, 2723, 5572, 1479, 2811, 3002, 2079, 664, 40, 64, NA, 28082,  9*
166, 172.0, 10242, 16784, 8901, 5052, 10530, 4258, 2139, 694, 48, 64, NA, 58600,  9*
167, 173.0, 13628, 17143, 8941, 4322, 2520, 3154, 1039, 997, 51, 66, NA, 51744,  9*
168, 174.0, 5170, 4727, 6329, 616, 1421, 2314, 1688, 944, 54, 70, NA, 23209,  9*
169, 175.0, 7841, 6976, 2509, 3084, 5161, 2011, 926, 691, 51, 63, NA, 29199,  9*
170, 176.0, 70224, 14356, 4362, 649, 1192, 1007, 412, 297, 44, 57, NA, 92499,  9*
171, 177.0, 6302, 12425, 15431, 2021, 2935, 6182, 1396, 696, 50, 63, NA, 47388,  9*
172, 178.0, 588496, 171698, 60770, 33172, 23632, 18738, 19266, 3932, 41, 54, NA, 919704,  9*
173, 179.0, 27939, 10342, 2828, 728, 5593, 5469, 1986, 1247, 48, 44, NA, 56132,  9*
174, 180.0, 463255, 79943, 46731, 22959, 6591, 7839, 8672, 4412, 48, 56, NA, 640402,  9*
175, 181.0, 24357, 11194, 3878, 8309, 10274, 3413, 1292, 1375, 44, 50, NA, 64092,  9
176, 182.0, 4753, 7220, 4935, 2449, 7606, 5472, 1624, 908, 56, 50, NA, 34967,  9
177, 183.0, 5440, 31156, 2453, 3947, 3940, 5371, 3278, 1255, 50, 50, NA, 56840,  9
178, 184.0, 180614, 70708, 24366, 25300, 54122, 21951, 10693, 5198, 57, 40, NA, 392952,  9
179, 185.0, 8989, 4505, 4367, 3025, 2655, 2192, 2295, 1132, 60, 47, NA, 29160,  9
180, 186.0, 173437, 22527, 16277, 11212, 7255, 5847, 2895, 631, 51, 54, NA, 240081,  9
181, 187.0, 7668, 7777, 5320, 3456, 2909, 3157, 2450, 992, 53, 70, NA, 33729,  9
182, 188.0, 22944, 9606, 7449, 11875, 8836, 3708, 2412, 1434, 51, 83, NA, 68264,  9
183, 189.0, 6264, 11623, 1906, 12896, 2338, 3014, 1750, 1123, 48, 83, NA, 40914,  9
184, 190.0, 98518, 7808, 2435, 2468, 6791, 5072, 3067, 2113, 56, 69, NA, 128272,  9
185, 191.0, 9460, 1878, 4394, 1591, 1676, 3487, 3439, 2897, 61, 74, NA, 28822,  9
186, 192.0, 68485, 50112, 12440, 14693, 3769, 2818, 6103, 634, 53, 64, NA, 159054,  9
187, 193.0, 14897, 9855, 1338, 7051, 8417, 1600, 1867, 761, 51, 57, NA, 45786,  9
188, 194.0, 164580, 7634, 14149, 3946, 5181, 5605, 1136, 3478, 47, 75, NA, 205709,  9
189, 195.0, 389996, 306648, 16633, 23811, 18493, 31771, 11973, 7320, 37, 51, NA, 806645,  9
190, 196.0, 2001641, 163159, 10877, 41696, 20429, 29823, 9134, 8160, 47, 41, NA, 2284919,  9
191, 197.0, 85471, 42708, 11844, 4241, 2829, 9092, 6664, 2766, 50, 37, NA, 165615,  9
192, 198.0, 141487, 6136, 3285, 1130, 3710, 1894, 882, 927, 48, 24, NA, 159451,  9
193, 199.0, 340438, 134456, 54741, 23069, 28442, 39475, 13474, 4877, 53, 40, NA, 638972,  9
194, 200.0, 413488, 60186, 13041, 18357, 23163, 10977, 18839, 6931, 51, 44, NA, 564982,  9
195, 201.0, 547689, 65989, 3390, 5515, 17316, 9627, 3485, 3985, 51, 30, NA, 656996,  9
196, 202.0, 81859, 22718, 3556, 3180, 3302, 4502, 1520, 804, 50, 24, NA, 121441,  9
197, 203.0, 838193, 96197, 7530, 2611, 6932, 1806, 2131, 1800, 34, 8, NA, 957200,  9
198, 204.0, 199216, 20799, 11152, 2393, 2749, 2725, 2043, 931, 30, 13, NA, 242008,  9
199, 205.0, 24958, 3912, 1814, 3616, 1195, 711, 1487, 462, 27, 41, NA, 38155,  9
200, 206.0, 1255630, 414331, 21424, 11267, 28245, 27687, 16131, 23065, 21, 26, NA, 1797780,  9
201, 207.0, 1004812, 102033, 10651, 13042, 6033, 25065, 35398, 14275, 38, 34, NA, 1211309,  9
202, 208.0, 790933, 139658, 74795, 56840, 15711, 21166, 25004, 17321, 38, 38, NA, 1141428,  9
203, 209.0, 125181, 5263, 2785, 2947, 617, 2237, 1277, 460, 44, 35, NA, 140767,  9
204, 210.0, 154134, 32076, 12174, 13069, 4839, 5153, 4296, 1633, 48, 60, NA, 227374,  9
205, 211.0, 4297, 14204, 14296, 6056, 5593, 6049, 2902, 1023, 47, 78, NA, 54420,  9
206, 212.0, 18081, 7866, 4828, 9885, 3072, 3757, 2060, 1792, 51, 81, NA, 51341,  9
207, 213.0, 264857, 8796, 5011, 3198, 2055, 3933, 1830, 1254, 51, 78, NA, 290934,  9
208, 214.0, 140284, 34540, 7068, 4076, 3650, 3575, 4937, 1472, 50, 67, NA, 199602,  9
209, 215.0, 138885, 26937, 4483, 5431, 1300, 8758, 1877, 779, 53, 54, NA, 188450,  9
210, 216.0, 154629, 46036, 1425, 2846, 3426, 5624, 3855, 3467, 50, 24, NA, 221308,  9
211, 217.0, 168690, 30269, 19487, 26317, 20070, 15703, 32111, 11062, 50, 26, NA, 323709,  9
212, 218.0, 414800, 25060, 14038, 12730, 9308, 21551, 17790, 3148, 61, 35, NA, 518425,  9
213, 219.0, 92695, 35760, 5648, 4234, 3758, 5270, 3406, 1243, 56, 34, NA, 152014,  9
214, 220.0, 31812, 11796, 4900, 2435, 1693, 5003, 3531, 1435, 63, 51, NA, 62605,  9
215, 221.0, 499937, 119802, 12565, 30364, 16040, 23763, 6764, 3845, 60, 41, NA, 713080,  9
216, 222.0, 17828, 17587, 2358, 7872, 4408, 7234, 5676, 2809, 56, 37, NA, 65772,  9
217, 223.0, 38254, 21047, 1845, 3487, 2102, 7948, 3106, 1911, 64, 34, NA, 79700,  9
218, 224.0, 152213, 38209, 9410, 11312, 3312, 4743, 3519, 1599, 56, 35, NA, 224317,  9
219, 225.0, 5221, 14390, 7528, 4780, 2095, 7903, 2425, 890, 61, 43, NA, 45232,  9
220, 226.0, 578509, 236499, 25760, 40563, 20042, 27039, 16754, 9997, 53, 40, NA, 955163,  9
221, 227.0, 197370, 38972, 9552, 8223, 3066, 8442, 6429, 2862, 48, 48, NA, 274916,  9
222, 228.0, 154777, 32575, 5897, 5115, 4390, 12055, 3542, 1109, 56, 40, NA, 219460,  9
223, 229.0, 117311, 100245, 6294, 6573, 8242, 9173, 3273, 1917, 48, 20, NA, 253028,  9
224, 230.0, 118799, 46949, 17109, 1545, 4419, 3826, 3960, 1683, 44, 24, NA, 198290,  9
225, 231.0, 39965, 22165, 14102, 7441, 3735, 13432, 3572, 1535, 50, 29, NA, 105947,  9
226, 232.0, 144798, 33495, 8779, 3413, 2969, 1967, 834, 638, 37, 34, NA, 196893,  9
227, 233.0, 49407, 15609, 7003, 3891, 5945, 2421, 3360, 1711, 38, 51, NA, 89347,  9
228, 234.0, 19223, 11360, 1116, 1164, 1077, 1360, 1035, 587, 41, 41, NA, 36922,  9
229, 235.0, 48749, 14716, 3819, 1653, 1970, 1514, 756, 645, 30, 35, NA, 73822,  9
230, 236.0, 461150, 50892, 8313, 13893, 11347, 21811, 19256, 5966, 44, 30, NA, 592628,  9
231, 237.0, 496424, 20346, 10979, 6314, 9494, 4006, 2615, 3190, 44, 34, NA, 553368,  9
232, 238.0, 14824, 7872, 6919, 2109, 2682, 2685, 2180, 2828, 48, 50, NA, 42099,  9
233, 239.0, 64146, 18144, 5918, 7705, 12899, 3525, 1947, 2486, 50, 53, NA, 116770,  9
234, 240.0, 336618, 181287, 50509, 45563, 22689, 28397, 8278, 7897, 43, 60, NA, 681238,  9
235, 241.0, 926784, 142096, 16744, 2551, 8251, 4022, 18109, 2260, 34, 43, NA, 1120817,  9
236, 242.0, 485328, 53217, 13819, 5778, 8132, 10867, 11641, 2057, 34, 30, NA, 590839,  9
237, 243.0, 206894, 146533, 14494, 4918, 5673, 6016, 5067, 3265, 26, 17, NA, 392860,  9
238, 244.0, 1227568, 318886, 77882, 1290, 36961, 53222, 39878, 34283, 27, 10, NA, 1789970,  9
239, 245.0, 495922, 247239, 51326, 23628, 34207, 29927, 24261, 9887, 37, 17, NA, 916397,  9
240, 246.0, 509393, 103884, 10041, 14473, 7237, 9382, 7895, 5758, 30, 13, NA, 668063,  9
241, 247.0, 1578092, 140034, 24935, 66314, 17858, 21346, 30916, 12445, 38, 30, NA, 1891940,  9
242, 248.0, 577351, 69398, 45793, 35498, 37962, 24431, 21960, 17569, 40, 43, NA, 829962,  9
243, 249.0, 84356, 57768, 9851, 5220, 2532, 7900, 5960, 3590, 41, 41, NA, 177177,  9
244, 250.0, 568223, 883946, 100197, 84529, 23103, 35986, 98232, 34411, 37, 41, NA, 1828627,  9
245, 251.0, 1095560, 332770, 73477, 11577, 3017, 6018, 6814, 4306, 23, 30, NA, 1533539,  9
246, 252.0, 2238727, 177903, 11804, 6164, 24722, 25972, 34117, 19940, 23, 10, NA, 2539349,  9
247, 253.0, 41854, 19319, 4876, 5739, 3613, 4309, 12412, 5350, 24, 16, NA, 97472,  9
248, 254.0, 2954, 4025, 9342, 3157, 6821, 3791, 7401, 2960, 38, 35, NA, 40451,  9
249, 255.0, 176128, 17318, 6471, 3090, 1545, 1524, 1704, 1115, 48, 43, NA, 208895,  9
