obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
32, 35.9, 139056, 22542, 1371, 5115, 2281, 2582, 3085, 1692, 1, 60, NA, 177724,  X*
33, 37.0, 4951, 7791, 6782, 3531, 2258, 6412, 1602, 1334, 16, 63, NA, 34661,  X*
34, 37.9, 1317, 6100, 1353, 2607, 2080, 5138, 3531, 1616, 29, 70, NA, 23742,  X*
35, 38.9, 767, 6194, 2783, 4088, 5421, 4699, 10240, 654, 40, 66, NA, 34846,  X*
36, 39.9, 3184, 7652, 3309, 782, 1890, 3175, 2590, 1330, 51, 70, NA, 23912,  X*
37, 40.9, 1020, 3654, 2112, 3333, 932, 5231, 1505, 1397, 56, 69, NA, 19184,  X*
38, 41.9, 1177, 7546, 831, 12981, 2136, 12841, 3374, 307, 56, 78, NA, 41193,  X*
39, 42.9, 2480, 4034, 5496, 3322, 4714, 6826, 3775, 1301, 60, 81, NA, 31948,  X*
40, 44.0, 2382, 6113, 5172, 6080, 1917, 5202, 1966, 1005, 61, 93, NA, 29837,  X*
41, 44.9, 1258, 13589, 3874, 2866, 3886, 6563, 3125, 1036, 54, 87, NA, 36197,  X*
42, 45.9, 56279, 40908, 11223, 15048, 7100, 13858, 12281, 6710, 43, 80, NA, 163407,  X*
43, 46.9, 5161, 3962, 3913, 710, 3705, 5609, 2000, 998, 44, 77, NA, 26058,  X*
44, 47.9, 1653, 6625, 2705, 5046, 1483, 3479, 3453, 1330, 41, 74, NA, 25774,  X*
45, 48.9, 487974, 28891, 7477, 20559, 13875, 17089, 7401, 4831, 41, 78, NA, 588097,  X*
46, 49.9, 2181, 10123, 1446, 8046, 4195, 5431, 3236, 1041, 44, 81, NA, 35699,  X*
47, 50.9, 21612, 13431, 317, 3250, 4810, 3662, 4272, 1334, 35, 70, NA, 52688,  X*
48, 51.9, 7966, 8259, 5583, 8136, 4791, 3565, 3083, 557, 30, 74, NA, 41940,  X*
49, 52.9, 112913, 5176, 2448, 1763, 2363, 7305, 1324, 1072, 40, 67, NA, 134364,  X*
50, 53.9, 663159, 191169, 31962, 55476, 15876, 15785, 6010, 4914, 24, 64, NA, 984351,  X*
51, 55.0, 3220, 15810, 553, 5141, 2832, 9498, 4634, 923, 34, 67, NA, 42611,  X*
52, 55.9, 18792, 23640, 44177, 47602, 8748, 9725, 16487, 4576, 26, 75, NA, 173747,  X*
53, 56.9, 1677, 5594, 4079, 1750, 3530, 1969, 4041, 3912, 11, 80, NA, 26552,  X*
54, 57.9, 4588, 2470, 3142, 4845, 2519, 2483, 1913, 1005, 24, 88, NA, 22965,  X*
55, 58.9, 14415, 37013, 1048, 1494, 8036, 3369, 6366, 1746, 8, 70, NA, 73487,  X*
56, 59.9, 353936, 20316, 1591, 2754, 579, 2770, 3151, 850, 11, 44, NA, 385947,  X*
57, 60.9, 532412, 61179, 30392, 38621, 11501, 17946, 19350, 5781, 8, 50, NA, 717182,  X*
58, 61.9, 21744, 33723, 8044, 3208, 2239, 4467, 3693, 2152, 1, 35, NA, 79270,  X*
59, 62.9, 14794, 6629, 5314, 11265, 5522, 3413, 2129, 1878, 7, 67, NA, 50944,  X*
60, 63.9, 3818, 12360, 2346, 3389, 4239, 3917, 2305, 816, 13, 70, NA, 33190,  X*
61, 64.9, 359546, 45182, 13336, 24157, 8236, 19392, 13217, 10136, 17, 66, NA, 493202,  X*
62, 65.9, 93895, 7766, 16731, 50998, 15194, 22804, 7852, 5486, 29, 87, NA, 220726,  X*
63, 66.9, 368932, 125979, 33400, 4730, 7776, 12471, 3366, 3216, 21, 70, NA, 559870,  X*
64, 67.9, 9898, 8565, 1430, 4172, 2403, 1433, 3835, 1893, 14, 77, NA, 33629,  X*
65, 68.9, 12012, 41596, 1460, 7354, 1544, 9120, 5537, 1552, 11, 63, NA, 80175,  X*
66, 69.9, 15755, 6357, 4481, 5633, 4000, 2930, 3003, 757, 7, 56, NA, 42916,  X*
67, 70.9, 6245, 9828, 1807, 5726, 1578, 7382, 1225, 711, 23, 60, NA, 34502,  X*
68, 71.9, 9282, 6186, 3679, 2751, 1035, 3330, 1545, 1039, 34, 63, NA, 28847,  X*
69, 73.0, 6865, 1668, 297, 7675, 5309, 5661, 2567, 1278, 44, 78, NA, 31320,  X*
70, 73.9, 4062, 6462, 2653, 1397, 1413, 4387, 832, 864, 54, 69, NA, 22070,  X*
71, 74.9, 3911, 4693, 928, 2316, 2378, 3700, 1895, 965, 54, 66, NA, 20786,  X*
72, 75.9, 3509, 4087, 2178, 3824, 3354, 2981, 2304, 1079, 56, 64, NA, 23316,  X*
73, 76.9, 3583, 6914, 6382, 4544, 1778, 3195, 2168, 2127, 44, 69, NA, 30691,  X*
74, 77.9, 10930, 1844, 2925, 6409, 1647, 5396, 3437, 1404, 47, 81, NA, 33992,  X*
75, 78.9, 2427, 8374, 6446, 7697, 4427, 6085, 2597, 2149, 40, 91, NA, 40202,  X*
76, 79.9, 5064, 7826, 2500, 5526, 3007, 4658, 2594, 690, 40, 90, NA, 31865,  X*
77, 80.9, 3441, 9167, 1657, 1052, 2450, 2494, 2458, 1539, 41, 74, NA, 24258,  X*
78, 81.9, 4269, 2942, 2104, 2942, 2240, 2890, 2340, 589, 38, 66, NA, 20316,  X*
79, 82.9, 3258, 4289, 16107, 3009, 2980, 2685, 2081, 1789, 29, 78, NA, 36198,  X*
80, 83.9, 2065, 10696, 329, 3520, 1359, 3828, 1559, 1819, 27, 69, NA, 25175,  X*
81, 84.9, 15704, 4780, 4287, 1694, 2331, 4417, 2352, 856, 35, 81, NA, 36421,  X*
82, 85.9, 8141, 6512, 2900, 1468, 7774, 2573, 2300, 645, 30, 70, NA, 32313,  X*
83, 86.9, 10180, 11739, 3181, 3161, 1243, 5056, 870, 764, 40, 51, NA, 36194,  X*
84, 87.9, 860, 8321, 3085, 1659, 2467, 2214, 2982, 974, 37, 56, NA, 22562,  X*
85, 88.9, 718339, 42317, 53442, 43396, 23557, 18918, 13169, 20605, 26, 64, NA, 933743,  X*
86, 89.9, 111607, 16726, 1734, 1335, 1631, 1342, 813, 141, 13, 60, NA, 135329,  X*
87, 90.9, 103047, 20875, 2819, 1737, 2312, 5464, 3003, 725, 10, 51, NA, 139982,  X*
88, 91.9, 15268, 8228, 10897, 5454, 4342, 4005, 2063, 763, 10, 61, NA, 51020,  X*
89, 92.9, 714406, 220366, 75357, 24611, 23454, 17789, 7840, 14856, 1, 50, NA, 1098679,  X*
90, 93.9, 5875, 2730, 1586, 2818, 1585, 2116, 2768, 1712, 16, 66, NA, 21190,  X*
91, 94.9, 1940, 2278, 2331, 2918, 3253, 3517, 4313, 1994, 24, 80, NA, 22544,  X*
92, 95.9, 2449, 2802, 434, 2258, 1695, 2471, 1959, 806, 35, 70, NA, 14874,  X*
93, 96.9, 2587, 4595, 723, 4382, 2119, 5492, 4099, 609, 56, 70, NA, 24606,  X*
94, 98.0, 898862, 127234, 17704, 21211, 21647, 30997, 23663, 4920, 51, 60, NA, 1146238,  X*
95, 98.9, 758812, 18825, 4412, 4389, 8855, 6361, 12184, 1689, 44, 50, NA, 815527,  X*
96, 99.9, 445605, 55782, 30945, 8071, 12964, 8443, 8330, 6322, 29, 53, NA, 576462,  X*
97, 100.9, 24421, 16165, 13620, 4558, 4808, 4795, 2593, 815, 14, 57, NA, 71775,  X*
98, 101.9, 4170, 6431, 1851, 1663, 1441, 3536, 2557, 621, 21, 61, NA, 22270,  X*
99, 102.9, 378643, 189364, 84993, 12210, 15035, 47866, 9059, 3956, 17, 64, NA, 741126,  X*
100, 103.9, 7594, 12049, 13181, 2143, 2273, 8766, 4022, 916, 29, 67, NA, 50944,  X*
101, 104.9, 10227, 10562, 1852, 3438, 1259, 3279, 1930, 1022, 34, 61, NA, 33569,  X*
102, 105.9, 427620, 43805, 31457, 15576, 29866, 15329, 10509, 20997, 26, 66, NA, 595159,  X*
103, 106.9, 308396, 54545, 9655, 16898, 12314, 20003, 11243, 2984, 29, 64, NA, 436038,  X*
104, 107.9, 16435, 20556, 5362, 4711, 2358, 4688, 2012, 2677, 23, 57, NA, 58799,  X*
105, 108.9, 77882, 34157, 13360, 7331, 22164, 10804, 6232, 3198, 23, 56, NA, 175128,  X*
106, 109.9, 45348, 49054, 4050, 6229, 3278, 2286, 3136, 1224, 10, 47, NA, 114605,  X*
107, 110.9, 10239, 7712, 5963, 8851, 505, 4946, 3055, 383, 11, 61, NA, 41654,  X*
108, 111.9, 8093, 11872, 1578, 2080, 2451, 2676, 2194, 827, 11, 54, NA, 31771,  X*
109, 112.9, 5553, 10193, 2333, 19127, 2818, 4904, 2678, 776, 11, 69, NA, 48382,  X*
110, 113.9, 14473, 6718, 3689, 6166, 3845, 4484, 1245, 424, 29, 83, NA, 41044,  X*
111, 114.9, 11282, 6033, 1035, 17954, 1742, 1176, 1569, 668, 14, 90, NA, 41459,  X*
112, 116.0, 86174, 9608, 1842, 3329, 821, 2817, 3311, 1104, 16, 96, NA, 109006,  X*
113, 116.9, 10067, 7460, 2470, 1787, 1275, 2824, 1085, 2282, 21, 84, NA, 29250,  X*
114, 117.9, 18505, 14066, 4795, 2524, 6462, 3895, 1809, 1092, 17, 77, NA, 53148,  X*
115, 118.9, 25156, 10207, 3266, 4849, 2797, 3847, 1417, 316, 34, 61, NA, 51855,  X*
116, 119.9, 5460, 1788, 1055, 3854, 2116, 2636, 2120, 1433, 40, 67, NA, 20462,  X*
117, 120.9, 1454, 10992, 1964, 10722, 1468, 2936, 3862, 2606, 34, 75, NA, 36004,  X*
118, 121.9, 52995, 15082, 3137, 10917, 4548, 3551, 1894, 1042, 27, 81, NA, 93166,  X*
119, 123.0, 15904, 18060, 1342, 4316, 2115, 2053, 1851, 715, 20, 77, NA, 46356,  X*
120, 123.9, 589670, 19510, 26042, 33826, 12352, 18699, 9730, 6713, 16, 81, NA, 716542,  X*
121, 124.9, 436084, 149275, 26135, 15430, 31125, 12424, 27421, 4943, 10, 67, NA, 702837,  X*
122, 125.9, 20442, 14255, 7964, 7907, 1285, 1397, 1244, 1865, 1, 70, NA, 56359,  X*
123, 126.9, 456379, 32722, 20385, 12619, 10404, 17337, 12997, 4560, 10, 81, NA, 567403,  X*
124, 127.9, 19861, 12852, 2095, 7346, 2560, 2571, 1676, 2943, 3, 70, NA, 51904,  X*
125, 128.9, 10559, 8727, 2851, 3486, 2357, 5008, 1087, 1224, 17, 78, NA, 35299,  X*
126, 129.9, 58627, 19350, 15499, 8772, 7354, 2961, 3518, 2761, 23, 77, NA, 118842,  X*
127, 130.9, 427099, 33479, 8307, 16054, 6994, 3003, 3295, 1245, 7, 75, NA, 499476,  X*
128, 131.9, 101945, 9568, 4289, 5071, 1096, 4093, 2146, 910, 11, 77, NA, 129118,  X*
129, 132.9, 5213, 1383, 4389, 2376, 2530, 4503, 1752, 1558, 16, 84, NA, 23704,  X*
130, 133.9, 3662, 6241, 3560, 4794, 6511, 3087, 3581, 865, 27, 80, NA, 32301,  X*
131, 134.9, 5330, 3355, 1844, 5691, 523, 5165, 2275, 1055, 50, 84, NA, 25238,  X*
132, 135.9, 63478, 7436, 6728, 6105, 4206, 3543, 3053, 1784, 48, 88, NA, 96333,  X*
133, 136.9, 2252780, 120392, 11213, 19472, 9441, 22007, 15112, 7643, 35, 74, NA, 2458060,  X*
134, 137.9, 4506, 11515, 7882, 3800, 2588, 2569, 3281, 1592, 29, 75, NA, 37733,  X*
135, 138.9, 6715, 5555, 2628, 2244, 1829, 5271, 2987, 1370, 29, 66, NA, 28599,  X*
136, 139.9, 4358, 11332, 3257, 1616, 3646, 1092, 1501, 1025, 20, 54, NA, 27827,  X*
137, 141.0, 5735, 4611, 1583, 4188, 4370, 1524, 2784, 1337, 20, 66, NA, 26132,  X*
138, 141.9, 34941, 9758, 6671, 1879, 4938, 4892, 2972, 1559, 27, 63, NA, 67610,  X*
139, 142.9, 16321, 6455, 4674, 2721, 3666, 2137, 1959, 1361, 17, 67, NA, 39294,  1*
140, 143.9, 58969, 12158, 4217, 8301, 6382, 2255, 1879, 1636, 20, 77, NA, 95797,  0*
141, 144.9, 3659, 2539, 1475, 3225, 839, 3617, 947, 1334, 34, 78, NA, 17635,  0*
142, 145.9, 4023, 8198, 1316, 4024, 2756, 2301, 2187, 1170, 27, 78, NA, 25975,  0*
143, 146.9, 181176, 129366, 18920, 16315, 13824, 17946, 6942, 10666, 23, 66, NA, 395155,  0*
144, 147.9, 11462, 9222, 2400, 4030, 3226, 4008, 1198, 1383, 34, 60, NA, 36929,  0*
145, 148.9, 20210, 11058, 1981, 3804, 2768, 5300, 2185, 1496, 27, 50, NA, 48802,  0*
146, 149.9, 487, 11602, 6107, 623, 3165, 2848, 2426, 1068, 27, 48, NA, 28326,  0*
147, 150.9, 10154, 1477, 1772, 3649, 1743, 3719, 1813, 358, 44, 60, NA, 24685,  0*
148, 151.9, 16830, 5863, 2065, 3566, 2226, 1204, 1366, 904, 37, 64, NA, 34024,  0*
149, 152.9, 4194, 17072, 1537, 3184, 519, 4968, 2458, 1488, 34, 60, NA, 35420,  0*
150, 153.9, 53635, 22796, 1994, 3005, 2431, 2761, 3002, 2343, 27, 51, NA, 91967,  0*
151, 154.9, 2273, 8583, 1665, 3426, 1611, 4650, 1930, 922, 24, 43, NA, 25060,  0*
152, 155.9, 1769, 4152, 1164, 3275, 3091, 3808, 3704, 2800, 38, 40, NA, 23763,  0*
153, 156.9, 7512, 6917, 535, 3951, 2951, 3203, 526, 846, 40, 47, NA, 26441,  0*
154, 157.9, 199530, 11693, 5910, 1185, 1225, 689, 593, 296, 29, 56, NA, 221121,  0*
155, 159.0, 4763, 8701, 7978, 6890, 1770, 2395, 1425, 2296, 17, 70, NA, 36218,  0*
156, 159.9, 5129, 3076, 2784, 1782, 3435, 3780, 1826, 3586, 20, 70, NA, 25398,  0*
157, 160.9, 1479, 1741, 1536, 2239, 4053, 942, 1523, 1139, 16, 77, NA, 14652,  0*
158, 161.9, 72960, 20507, 4472, 2053, 2101, 2767, 1209, 1353, 24, 67, NA, 107422,  0*
159, 162.9, 44632, 15086, 1908, 7727, 3313, 2074, 2733, 1047, 23, 57, NA, 78520,  0*
160, 163.9, 2121, 3465, 1010, 3156, 769, 3213, 2705, 1773, 21, 63, NA, 18212,  0*
161, 164.9, 5450, 3475, 6310, 3004, 2156, 1945, 4427, 635, 21, 70, NA, 27402,  0*
162, 165.9, 3821, 4362, 2669, 2605, 3923, 2886, 1752, 567, 30, 80, NA, 22585,  0*
163, 166.9, 8783, 3851, 3964, 3732, 1940, 1979, 2414, 510, 38, 87, NA, 27173,  0*
164, 167.9, 46807, 13011, 5476, 16816, 4062, 8191, 4884, 4522, 34, 91, NA, 103769,  0*
165, 168.9, 98821, 6882, 9241, 10400, 1765, 6965, 1513, 1111, 38, 90, NA, 136698,  0*
166, 169.9, 1610, 6323, 5227, 10666, 4490, 3279, 2122, 1637, 30, 100, NA, 35354,  0*
167, 170.9, 74399, 5044, 5193, 4003, 1139, 2320, 2894, 511, 30, 100, NA, 95503,  0*
168, 171.9, 14392, 1609, 1476, 1889, 1173, 3800, 2832, 1057, 41, 94, NA, 28228,  0*
169, 172.9, 1796, 10693, 4011, 6535, 1852, 3510, 1786, 326, 37, 88, NA, 30509,  0*
170, 173.9, 70727, 40981, 908, 2983, 4875, 1751, 569, 1054, 24, 60, NA, 123848,  0*
171, 174.9, 12532, 2950, 6443, 8258, 3701, 3423, 2953, 926, 26, 64, NA, 41186,  0*
172, 175.9, 1102, 5657, 3683, 1063, 2432, 3436, 1998, 2065, 17, 61, NA, 21436,  0*
173, 176.9, 10156, 25603, 4437, 5541, 4328, 4724, 2348, 1138, 16, 51, NA, 58275,  0*
174, 177.9, 6649, 6912, 1316, 1897, 1991, 3642, 2200, 1797, 37, 63, NA, 26404,  0*
175, 178.9, 359895, 91035, 41400, 46648, 24105, 20330, 10286, 8158, 30, 53, NA, 601857,  0*
176, 179.9, 9901, 2006, 5421, 4145, 3990, 4886, 1200, 608, 35, 61, NA, 32157,  0*
177, 180.9, 9380, 3708, 1436, 4009, 2037, 6261, 5304, 1275, 50, 67, NA, 33410,  0
178, 181.9, 2145, 588, 2506, 2923, 4377, 2611, 1954, 1769, 51, 78, NA, 18873,  0
179, 182.9, 42223, 51325, 3446, 6807, 757, 8317, 3488, 1162, 53, 66, NA, 117525,  0
180, 184.0, 19226, 3593, 5596, 2955, 4106, 6389, 1616, 1415, 54, 61, NA, 44896,  0
181, 184.9, 117606, 7475, 3540, 5313, 6991, 6036, 1656, 1234, 48, 61, NA, 149851,  0
182, 185.9, 9651, 2698, 3618, 1922, 1662, 3813, 2961, 548, 48, 60, NA, 26873,  0
183, 186.9, 20003, 10129, 1788, 3745, 2490, 5119, 1248, 425, 54, 64, NA, 44947,  0
184, 187.9, 13673, 4045, 3751, 6991, 1529, 2704, 2274, 1279, 44, 70, NA, 36246,  0
185, 188.9, 95836, 28300, 44535, 25769, 15820, 28831, 13915, 15721, 43, 81, NA, 268727,  0
186, 189.9, 1154698, 370171, 75188, 29025, 42883, 36859, 21914, 6372, 27, 69, NA, 1737110,  0
187, 190.9, 3252017, 456614, 13937, 132712, 17293, 23508, 8132, 5567, 8, 69, NA, 3909780,  0
188, 191.9, 248155, 49848, 12911, 16090, 4872, 4015, 3722, 2630, 1, 60, NA, 342243,  0
189, 192.9, 353226, 521816, 6489, 31334, 8136, 8413, 6420, 1246, 1, 29, NA, 937080,  0
190, 193.9, 677266, 92661, 75955, 23312, 10550, 15821, 18780, 15238, 1, 44, NA, 929583,  0
191, 195.0, 98591, 37021, 6096, 4043, 1321, 3353, 3808, 701, 1, 43, NA, 154934,  0
192, 195.9, 25435, 22393, 4858, 1924, 1643, 3234, 3434, 1887, 7, 35, NA, 64808,  0
193, 196.9, 8641, 9480, 5359, 5924, 1172, 9349, 1256, 1044, 35, 57, NA, 42225,  0
194, 197.9, 6768, 4072, 4957, 4780, 1080, 4319, 1145, 1010, 44, 60, NA, 28131,  0
195, 198.9, 13443, 14005, 6959, 3742, 4158, 6072, 2184, 1689, 53, 67, NA, 52252,  0
196, 199.9, 3774, 3753, 3235, 5789, 2367, 4447, 3855, 1097, 63, 81, NA, 28317,  0
197, 200.9, 35468, 9947, 3337, 2613, 1810, 4893, 3300, 2214, 60, 75, NA, 63582,  0
198, 202.0, 3469, 15043, 2086, 13935, 2077, 2323, 2512, 424, 48, 74, NA, 41869,  0
199, 202.9, 43392, 22812, 13255, 10635, 9030, 9164, 9617, 6197, 47, 75, NA, 124102,  0
200, 203.9, 102769, 14461, 4975, 11402, 5491, 6648, 1860, 815, 41, 74, NA, 148421,  0
201, 204.9, 23835, 7130, 1731, 5304, 822, 3524, 2550, 2569, 40, 78, NA, 47465,  0
202, 205.9, 632909, 403042, 93721, 54720, 14503, 15111, 5337, 5864, 30, 69, NA, 1225207,  0
203, 206.9, 90401, 36601, 596, 1249, 1197, 953, 745, 163, 14, 43, NA, 131905,  0
204, 207.9, 4001, 14656, 1957, 7736, 5124, 2360, 718, 315, 10, 40, NA, 36867,  0
205, 208.9, 3210, 1765, 1683, 2119, 2266, 3166, 1739, 858, 17, 38, NA, 16806,  0
206, 209.9, 74558, 46368, 19649, 21386, 33705, 26563, 13805, 7010, 37, 38, NA, 243044,  0
207, 210.9, 1811982, 13649, 18802, 7021, 3914, 7121, 2798, 592, 53, 70, NA, 1865879,  0
208, 211.9, 45213, 11803, 6966, 6855, 1911, 3438, 3062, 286, 54, 77, NA, 79534,  0
209, 212.9, 187794, 42409, 6195, 15943, 19108, 11862, 7070, 4390, 44, 70, NA, 294771,  0
210, 213.9, 6596, 5935, 2131, 2699, 4115, 3185, 2285, 722, 44, 70, NA, 27668,  0
211, 214.9, 8527, 9858, 3509, 8530, 2448, 2581, 1958, 1333, 41, 67, NA, 38744,  0
212, 215.9, 19407, 2276, 1410, 1000, 1895, 1996, 2769, 405, 51, 60, NA, 31158,  0
213, 216.9, 3119, 4608, 2157, 2036, 2858, 3061, 1365, 533, 56, 64, NA, 19737,  0
214, 217.9, 4374, 3722, 4708, 2064, 4437, 2507, 1399, 871, 54, 69, NA, 24082,  0
215, 218.9, 25855, 8491, 1601, 6394, 3336, 2601, 2399, 2036, 54, 66, NA, 52713,  0
216, 219.9, 1551, 9374, 1296, 4391, 2157, 2981, 1937, 596, 50, 66, NA, 24283,  0
217, 220.9, 3859, 2758, 1543, 3416, 844, 3090, 1081, 528, 50, 70, NA, 17119,  0
218, 221.9, 217195, 13985, 1332, 983, 6760, 3085, 1795, 1124, 50, 51, NA, 246259,  0
219, 222.9, 15544, 13495, 5934, 8331, 3442, 3285, 3820, 1103, 47, 54, NA, 54954,  0
220, 223.9, 503379, 17344, 5074, 9489, 2422, 15258, 4531, 1437, 54, 56, NA, 558934,  0
221, 224.9, 3119, 3072, 7423, 8494, 5336, 3226, 2223, 946, 48, 63, NA, 33839,  0
222, 225.9, 584112, 23168, 3510, 3150, 3659, 3371, 1477, 756, 43, 70, NA, 623203,  0
223, 226.9, 54279, 8193, 2651, 1093, 678, 1018, 867, 528, 41, 64, NA, 69307,  0
224, 227.9, 374708, 216535, 88001, 25718, 49801, 38417, 14391, 12592, 29, 63, NA, 820163,  0
225, 228.9, 213274, 59051, 18879, 15289, 13666, 10356, 5336, 5953, 26, 50, NA, 341804,  0
226, 229.9, 2044, 5930, 120, 1081, 1837, 5391, 971, 1615, 43, 41, NA, 18989,  0
227, 230.9, 8556, 3117, 8771, 6282, 1529, 1953, 2501, 558, 44, 60, NA, 33267,  0
228, 231.9, 1464, 3632, 1837, 962, 2512, 2247, 2931, 901, 53, 57, NA, 16486,  0
229, 232.9, 10753, 2094, 3680, 1234, 1938, 3062, 1298, 491, 64, 63, NA, 24550,  0
230, 233.9, 950596, 513244, 129332, 79149, 19700, 39851, 34163, 24575, 43, 78, NA, 1790610,  0
231, 234.9, 5684, 2677, 1555, 776, 1309, 1552, 1159, 1205, 51, 61, NA, 15917,  0
232, 235.9, 23913, 11950, 1091, 9480, 1781, 2089, 1131, 1597, 41, 69, NA, 53032,  0
233, 236.9, 2183, 1309, 5062, 681, 2670, 3306, 1365, 810, 41, 69, NA, 17386,  0
234, 237.9, 6368, 3527, 1337, 3086, 3874, 1709, 2727, 2184, 53, 75, NA, 24812,  0
235, 238.9, 4216, 6426, 1370, 12029, 4466, 3044, 1243, 881, 47, 83, NA, 33675,  0
236, 239.9, 9725, 6007, 5451, 1883, 3951, 3187, 2053, 793, 53, 81, NA, 33050,  0
237, 240.9, 8131, 21591, 4075, 12358, 1498, 3009, 914, 872, 38, 80, NA, 52448,  0
238, 241.9, 4555, 10681, 1402, 7522, 3501, 3568, 4014, 1099, 37, 80, NA, 36342,  0
239, 242.9, 5075, 17261, 2739, 2589, 636, 4090, 1970, 877, 38, 64, NA, 35237,  0
240, 243.9, 98793, 27394, 5553, 7506, 3315, 2990, 1325, 848, 29, 60, NA, 147724,  0
241, 245.0, 2096, 3796, 1450, 3973, 4979, 3508, 1906, 1603, 41, 54, NA, 23311,  0
242, 245.9, 3867, 2700, 156, 5382, 3141, 2781, 1626, 459, 47, 56, NA, 20112,  0
243, 246.9, 2133, 3377, 5046, 1203, 2095, 3108, 2609, 1266, 51, 67, NA, 20837,  0
244, 247.9, 2040, 2984, 1173, 2738, 1292, 5249, 1826, 1040, 69, 69, NA, 18342,  0
245, 248.9, 1396, 4719, 522, 10423, 1349, 6199, 1664, 834, 69, 78, NA, 27106,  0
246, 249.9, 6017, 5270, 4593, 6793, 2148, 3291, 2966, 1109, 66, 84, NA, 32187,  0
247, 250.9, 3742, 2909, 1862, 425, 2223, 2394, 2586, 820, 67, 75, NA, 16961,  0
248, 252.0, 2405, 4891, 3263, 2134, 453, 2208, 2801, 3251, 57, 80, NA, 21406,  0
249, 252.9, 3258, 6789, 2697, 4541, 3432, 895, 2576, 623, 43, 78, NA, 24811,  0
250, 253.9, 2215, 6309, 6022, 1418, 2621, 2324, 1910, 442, 43, 74, NA, 23261,  0
251, 254.9, 8962, 9509, 448, 1797, 2555, 2177, 1758, 909, 37, 66, NA, 28115,  0
