obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
26, 30.0, 15180, 8520, 2617, 1027, 1277, 1740, 3691, 736, 54, 53, NA, 34788,  X*
27, 30.9, 4818, 2581, 316, 2175, 3372, 3793, 2187, 340, 66, 51, NA, 19582,  X*
28, 31.9, 4598, 2798, 1542, 894, 1266, 2524, 924, 915, 69, 47, NA, 15461,  X*
29, 32.9, 6778, 8721, 1934, 1249, 2446, 1419, 1544, 1635, 69, 40, NA, 25726,  X*
30, 34.0, 15057, 3493, 804, 2089, 1263, 2379, 1016, 628, 78, 43, NA, 26729,  X*
31, 34.9, 3712, 3466, 2091, 800, 730, 2263, 1906, 850, 70, 50, NA, 15818,  X*
32, 35.9, 6117, 5683, 2839, 2225, 2187, 1289, 1019, 2156, 61, 53, NA, 23515,  X*
33, 37.0, 64724, 22243, 4258, 3580, 1459, 4205, 3820, 1042, 63, 56, NA, 105331,  X*
34, 37.9, 3317, 5080, 1341, 2482, 2146, 3748, 1427, 566, 64, 54, NA, 20107,  X*
35, 38.9, 7262, 3672, 503, 3425, 2936, 3052, 1964, 755, 64, 54, NA, 23569,  X*
36, 39.9, 10820, 5961, 942, 1426, 720, 2840, 1757, 880, 70, 47, NA, 25346,  X*
37, 41.0, 5705, 11150, 1638, 3650, 4085, 4157, 1050, 595, 75, 44, NA, 32030,  X*
38, 41.9, 65846, 34292, 19551, 7457, 5708, 2060, 1800, 1076, 56, 51, NA, 137790,  X*
39, 42.9, 231179, 16639, 4676, 1878, 13598, 4647, 1152, 421, 53, 40, NA, 274190,  X*
40, 44.0, 1585, 7585, 542, 1419, 2093, 3455, 1935, 679, 53, 35, NA, 19293,  X*
41, 44.9, 926, 3704, 4555, 721, 2801, 1803, 1315, 374, 51, 44, NA, 16199,  X*
42, 45.9, 2662, 5807, 1854, 3229, 1995, 1118, 2586, 1020, 60, 41, NA, 20271,  X*
43, 46.9, 886, 4018, 979, 827, 1395, 1394, 2576, 997, 61, 47, NA, 13072,  X*
44, 48.0, 6963, 6841, 1225, 1089, 1456, 876, 986, 352, 51, 53, NA, 19788,  X*
45, 48.9, 2829, 1175, 2973, 1195, 628, 1950, 1284, 398, 54, 61, NA, 12432,  X*
46, 49.9, 5106, 4766, 4204, 3016, 885, 2556, 999, 548, 60, 66, NA, 22080,  X*
47, 50.9, 8715, 3555, 1283, 2160, 1899, 2009, 1200, 1120, 63, 70, NA, 21941,  X*
48, 52.0, 4073, 3880, 775, 837, 1293, 1921, 782, 1152, 74, 69, NA, 14713,  X*
49, 52.9, 303768, 65396, 9273, 1971, 7450, 11859, 5543, 2752, 66, 44, NA, 408012,  X*
50, 54.0, 10958, 2456, 1453, 2350, 1713, 2470, 1465, 1064, 69, 41, NA, 23929,  X*
51, 55.0, 19779, 10417, 6174, 2739, 2052, 2213, 1238, 369, 63, 43, NA, 44981,  X*
52, 55.9, 483218, 62705, 21343, 6516, 8902, 8870, 4423, 1795, 53, 48, NA, 597772,  X*
53, 56.9, 112745, 10526, 45, 519, 1453, 824, 982, 350, 48, 40, NA, 127444,  X*
54, 57.9, 4295, 5042, 1730, 604, 3258, 2600, 1928, 1068, 47, 30, NA, 20525,  X*
55, 59.0, 128333, 15949, 2562, 2407, 917, 3446, 2157, 1591, 50, 23, NA, 157362,  X*
56, 60.0, 4789, 8224, 3731, 3651, 2252, 3146, 1542, 1731, 54, 29, NA, 29066,  X*
57, 60.9, 2860, 6581, 388, 704, 1612, 4044, 1551, 641, 69, 38, NA, 18381,  X*
58, 61.9, 52846, 9552, 9302, 1791, 1795, 858, 568, 195, 54, 53, NA, 76907,  X*
59, 62.9, 8258, 7525, 3483, 1197, 1830, 1743, 2330, 1203, 53, 60, NA, 27569,  X*
60, 63.9, 5900, 3453, 1338, 3336, 1253, 1350, 1216, 1260, 51, 64, NA, 19106,  X*
61, 64.9, 40374, 7623, 11343, 7215, 4380, 4786, 4297, 1281, 44, 91, NA, 81299,  X*
62, 66.0, 2021, 5791, 4459, 5758, 663, 2118, 2101, 1521, 53, 93, NA, 24432,  X*
63, 66.9, 85151, 9696, 2529, 1520, 4079, 3051, 3212, 1162, 56, 87, NA, 110400,  X*
64, 67.9, 4839, 7113, 2386, 4346, 491, 9030, 3245, 893, 66, 77, NA, 32343,  X*
65, 69.0, 3276, 7383, 5569, 1812, 2261, 2518, 1623, 1706, 64, 70, NA, 26148,  X*
66, 69.9, 4637, 2323, 8120, 1505, 889, 948, 1264, 804, 61, 78, NA, 20490,  X*
67, 70.9, 92220, 5689, 1417, 4495, 852, 1660, 1947, 990, 57, 90, NA, 109270,  X*
68, 71.9, 2333, 16102, 2066, 1700, 978, 1507, 1637, 639, 41, 81, NA, 26962,  X*
69, 73.0, 1899, 19317, 4180, 2690, 3243, 2184, 1085, 934, 37, 70, NA, 35532,  X*
70, 73.9, 68440, 15726, 5997, 2469, 1987, 1191, 698, 296, 34, 56, NA, 96804,  X*
71, 74.9, 11311, 6038, 1417, 2092, 806, 2243, 1401, 877, 38, 50, NA, 26185,  X*
72, 76.0, 89561, 7040, 5921, 718, 1635, 2152, 1194, 1038, 43, 63, NA, 109259,  X*
73, 77.0, 3901, 5937, 971, 429, 367, 3073, 1367, 2390, 54, 54, NA, 18435,  X*
74, 77.9, 3443, 3921, 741, 4970, 3661, 2590, 2637, 528, 67, 57, NA, 22491,  X*
75, 78.9, 8169, 6724, 11386, 6075, 1756, 2402, 682, 833, 61, 75, NA, 38027,  X*
76, 79.9, 2768, 7488, 4455, 7784, 1182, 2093, 1102, 298, 57, 81, NA, 27170,  X*
77, 80.9, 944, 2557, 712, 2121, 1115, 902, 1260, 630, 51, 97, NA, 10241,  X*
78, 81.9, 5193, 7009, 1885, 957, 1187, 1224, 1267, 1917, 47, 90, NA, 20639,  X*
79, 82.9, 6785, 3167, 2863, 1335, 1850, 1279, 746, 834, 50, 81, NA, 18859,  X*
80, 84.0, 2735, 3676, 2527, 1840, 793, 1190, 1185, 557, 51, 77, NA, 14503,  X*
81, 84.9, 4969, 5072, 396, 4323, 1764, 1469, 1517, 553, 50, 75, NA, 20063,  X*
82, 85.9, 527056, 23117, 17013, 6686, 19086, 5592, 7117, 2820, 50, 80, NA, 608487,  X*
83, 86.9, 7403, 7876, 5082, 3734, 818, 1191, 2620, 1070, 43, 83, NA, 29794,  X*
84, 87.9, 28928, 8760, 4862, 847, 2096, 1026, 1553, 746, 38, 78, NA, 48818,  X*
85, 88.9, 197777, 11909, 17111, 9592, 3924, 10873, 8121, 8526, 43, 84, NA, 267833,  X*
86, 89.9, 13682, 11558, 5447, 2830, 1359, 4154, 2320, 636, 47, 84, NA, 41986,  X*
87, 91.0, 14349, 19106, 7537, 3006, 3717, 2135, 3168, 456, 47, 77, NA, 53474,  X*
88, 92.0, 99960, 72336, 11121, 6531, 14537, 22172, 4945, 3096, 54, 64, NA, 234698,  X*
89, 92.9, 77684, 26006, 2427, 3436, 4902, 4919, 2125, 711, 50, 44, NA, 122210,  X*
90, 93.9, 12680, 9449, 7348, 4926, 5532, 4026, 524, 2127, 50, 47, NA, 46612,  X*
91, 95.0, 1680, 8305, 1642, 3090, 897, 1614, 347, 864, 53, 48, NA, 18439,  X*
92, 95.9, 3091, 2564, 937, 5992, 1489, 1564, 1338, 1808, 51, 69, NA, 18783,  X*
93, 96.9, 34402, 11270, 7835, 11699, 4868, 2533, 1790, 1498, 47, 90, NA, 75895,  X*
94, 98.0, 2366, 2311, 4601, 1014, 726, 2702, 936, 340, 50, 94, NA, 14996,  X*
95, 98.9, 6940, 2809, 688, 2678, 1676, 1453, 954, 1489, 54, 97, NA, 18687,  X*
96, 99.9, 3045, 3025, 2094, 5361, 3705, 3284, 978, 297, 57, 91, NA, 21789,  X*
97, 100.9, 15969, 5547, 1620, 1415, 3700, 1444, 1335, 410, 63, 78, NA, 31440,  X*
98, 102.0, 3280, 5743, 977, 861, 1103, 2875, 2263, 1702, 64, 61, NA, 18804,  X*
99, 102.9, 4232, 1350, 1929, 840, 2888, 2516, 1072, 600, 70, 56, NA, 15427,  X*
100, 103.9, 1508, 2964, 3948, 1880, 2182, 2818, 1521, 729, 74, 54, NA, 17550,  X*
101, 104.9, 4117, 4650, 1012, 1708, 1791, 1589, 1458, 1457, 75, 56, NA, 17782,  X*
102, 105.9, 1896, 5476, 1622, 2117, 3163, 2373, 3611, 753, 70, 63, NA, 21011,  X*
103, 106.9, 4158, 3091, 1525, 1051, 1825, 1914, 1918, 884, 67, 63, NA, 16366,  X*
104, 108.0, 9226, 7867, 5288, 7787, 1773, 2639, 5562, 1511, 60, 67, NA, 41653,  X*
105, 109.0, 2808, 2362, 4443, 7301, 2096, 2585, 1265, 3574, 60, 87, NA, 26434,  X*
106, 109.9, 68934, 15344, 3692, 5402, 1697, 2121, 3830, 1454, 51, 90, NA, 102474,  X*
107, 110.9, 897375, 173089, 28148, 14510, 26315, 11777, 11922, 14326, 37, 83, NA, 1177462,  X*
108, 111.9, 18700, 15535, 1531, 1641, 3501, 4997, 4620, 1004, 43, 60, NA, 51529,  X*
109, 112.9, 14475, 2065, 219, 502, 3627, 2464, 2576, 1711, 56, 27, NA, 27639,  X*
110, 113.9, 4028, 2373, 2195, 1996, 1590, 2930, 1275, 2216, 67, 30, NA, 18603,  X*
111, 114.9, 5253, 5325, 2859, 2300, 1361, 2759, 1437, 233, 81, 41, NA, 21527,  X*
112, 116.0, 21533, 7297, 15436, 11325, 4043, 2413, 1874, 435, 69, 70, NA, 64356,  X*
113, 116.9, 94417, 37202, 8303, 3867, 9951, 3069, 1371, 1735, 48, 81, NA, 159915,  X*
114, 117.9, 292685, 32149, 2737, 15192, 4939, 2688, 9648, 2394, 30, 78, NA, 362432,  X*
115, 118.9, 58392, 27523, 6418, 6594, 12927, 9379, 5412, 1507, 30, 69, NA, 128152,  X*
116, 120.0, 2425, 3227, 1154, 2359, 962, 2149, 1204, 777, 43, 54, NA, 14257,  X*
117, 120.9, 2415, 2121, 1222, 850, 581, 2528, 1256, 1071, 61, 61, NA, 12044,  X*
118, 121.9, 11093, 4567, 454, 2187, 1470, 3233, 1003, 1296, 78, 56, NA, 25303,  X*
119, 122.9, 8072, 6068, 1681, 494, 2200, 2271, 2089, 1110, 78, 53, NA, 23985,  X*
120, 124.0, 1315, 4922, 1897, 605, 1309, 1541, 464, 572, 75, 48, NA, 12625,  X*
121, 124.9, 16016, 6698, 896, 3466, 1376, 3019, 1389, 482, 67, 48, NA, 33342,  X*
122, 125.9, 11281, 6854, 1601, 3270, 745, 1564, 1100, 773, 60, 54, NA, 27188,  X*
123, 127.0, 235016, 44014, 6294, 3202, 10155, 3524, 937, 504, 48, 53, NA, 303646,  X*
124, 127.9, 12503, 7065, 5639, 4513, 1366, 1021, 1315, 587, 38, 64, NA, 34009,  X*
125, 128.9, 1641, 8152, 3077, 532, 1693, 2323, 1531, 776, 37, 63, NA, 19725,  X*
126, 129.9, 6680, 8666, 6949, 3196, 1979, 3031, 1490, 1127, 37, 64, NA, 33118,  X*
127, 130.9, 6335, 5234, 2913, 4843, 3347, 1881, 1914, 437, 43, 83, NA, 26904,  X*
128, 131.9, 2878, 3572, 3558, 53, 1273, 2537, 1413, 428, 57, 75, NA, 15712,  X*
129, 132.9, 8546, 2048, 1526, 1520, 1404, 2583, 1445, 456, 66, 80, NA, 19528,  X*
130, 134.0, 81913, 29965, 7519, 7852, 12727, 10499, 2607, 465, 69, 70, NA, 153547,  X*
131, 134.9, 13886, 6692, 3262, 2404, 917, 1311, 1198, 626, 66, 69, NA, 30296,  X*
132, 135.9, 14001, 10802, 2048, 3959, 2636, 2640, 1081, 1966, 60, 64, NA, 39133,  X*
133, 136.9, 14236, 18176, 1529, 5142, 4175, 1972, 1780, 666, 44, 60, NA, 47676,  X*
134, 138.0, 10384, 7239, 1668, 4439, 1494, 1786, 788, 1084, 40, 64, NA, 28882,  X*
135, 138.9, 7726, 4688, 360, 596, 2403, 3805, 1753, 531, 54, 43, NA, 21862,  X*
136, 140.0, 7770, 8437, 5882, 2536, 3713, 3324, 1792, 588, 54, 48, NA, 34042,  X*
137, 141.0, 23950, 12249, 6021, 4755, 4336, 1924, 1202, 472, 56, 54, NA, 54909,  X*
138, 141.9, 11600, 4908, 4763, 2193, 1570, 1877, 842, 1190, 57, 57, NA, 28943,  X*
139, 142.9, 165751, 132756, 22955, 22237, 16157, 6031, 8709, 7279, 35, 70, NA, 381875,  X*
140, 143.9, 9166, 9096, 964, 7584, 3446, 3900, 2117, 301, 37, 70, NA, 36574,  X*
141, 145.0, 3388, 2746, 10769, 2511, 1909, 3795, 865, 1195, 44, 81, NA, 27178,  X*
142, 145.9, 16662, 19117, 2032, 5676, 2255, 917, 810, 503, 30, 74, NA, 47972,  X*
143, 146.9, 108675, 54739, 22941, 26188, 9195, 5997, 11077, 6884, 37, 81, NA, 245696,  X*
144, 147.9, 9948, 11738, 2111, 1012, 4167, 4419, 1517, 319, 38, 69, NA, 35231,  X*
145, 148.9, 10224, 1888, 9024, 7871, 1689, 2038, 1565, 598, 30, 75, NA, 34897,  X*
146, 149.9, 6947, 9715, 5419, 1618, 1871, 3423, 1154, 868, 47, 74, NA, 31015,  X*
147, 150.9, 2973, 7471, 1203, 5158, 1298, 1785, 2627, 1459, 51, 69, NA, 23974,  X*
148, 152.0, 98512, 9711, 4605, 963, 1577, 727, 420, 125, 38, 78, NA, 116640,  X*
149, 152.9, 2204, 11872, 1929, 5465, 1113, 5360, 1200, 537, 44, 57, NA, 29680,  X*
150, 153.9, 4448, 13237, 1972, 1486, 3800, 2677, 987, 1276, 43, 48, NA, 29883,  X*
151, 154.9, 990953, 12326, 3154, 17577, 9100, 4209, 4606, 1756, 43, 51, NA, 1043681,  X*
152, 156.0, 423999, 62592, 55590, 15773, 28397, 8621, 1826, 1941, 44, 56, NA, 598739,  X*
153, 156.9, 2481, 2114, 2207, 4091, 1273, 3249, 1401, 396, 47, 64, NA, 17212,  X*
154, 157.9, 4383, 5363, 1729, 2704, 2608, 1858, 1530, 1290, 50, 74, NA, 21465,  X*
155, 159.0, 25159, 11505, 7362, 4156, 5159, 1681, 1243, 705, 44, 70, NA, 56970,  X*
156, 159.9, 3205, 1442, 5021, 666, 1373, 1414, 1209, 667, 54, 77, NA, 14997,  X*
157, 160.9, 8235, 3861, 2078, 3576, 5695, 1820, 2590, 1173, 50, 69, NA, 29028,  X*
158, 161.9, 439914, 5927, 2028, 10156, 4388, 2459, 1614, 563, 47, 77, NA, 467049,  X*
159, 163.0, 9199, 6768, 740, 381, 1836, 2739, 2238, 1401, 60, 57, NA, 25302,  X*
160, 163.9, 82504, 12588, 10302, 6457, 2928, 5313, 3215, 915, 57, 54, NA, 124222,  X*
161, 164.9, 19980, 5166, 5751, 3066, 4743, 2579, 1950, 1156, 57, 57, NA, 44391,  X*
162, 165.9, 8594, 7374, 1078, 1788, 1131, 1491, 1241, 578, 57, 47, NA, 23275,  X*
163, 166.9, 6325, 11270, 3169, 3507, 3577, 2802, 1813, 717, 51, 60, NA, 33180,  X*
164, 167.9, 219212, 32116, 20776, 14928, 15859, 14479, 13895, 1585, 53, 56, NA, 332850,  X*
165, 168.9, 792, 5516, 3028, 1185, 846, 2455, 1597, 770, 54, 53, NA, 16189,  X*
166, 170.0, 2686, 4534, 5035, 2006, 1036, 1972, 650, 744, 56, 63, NA, 18663,  X*
167, 170.9, 2001, 6370, 1848, 4280, 2719, 1220, 1103, 495, 53, 66, NA, 20036,  X*
168, 172.0, 5074, 1676, 8891, 2155, 3158, 3127, 765, 508, 54, 75, NA, 25354,  X*
169, 172.9, 20315, 9265, 413, 788, 4159, 3618, 798, 498, 57, 56, NA, 39854,  X*
170, 173.9, 116695, 11144, 2193, 10615, 3438, 4431, 1004, 1379, 57, 53, NA, 150899,  X*
171, 174.9, 330962, 19193, 2130, 2687, 3115, 1250, 878, 493, 53, 43, NA, 360708,  X*
172, 175.9, 19587, 8872, 13355, 3837, 2511, 1133, 1319, 328, 38, 44, NA, 50942,  X*
173, 177.0, 109289, 12424, 2387, 1988, 3762, 1712, 1217, 501, 27, 56, NA, 133280,  X*
174, 177.9, 5926, 4590, 1666, 4915, 3060, 2666, 933, 823, 29, 56, NA, 24579,  X*
175, 178.9, 65574, 61383, 15657, 21337, 2981, 9552, 5733, 4730, 35, 64, NA, 186947,  X*
176, 179.9, 7219, 1520, 799, 281, 1380, 1395, 722, 2236, 56, 48, NA, 15552,  X*
177, 181.0, 176674, 25809, 14954, 2053, 6036, 3066, 881, 832, 53, 54, NA, 230305,  X
178, 181.9, 8398, 9865, 2863, 3822, 695, 1824, 1678, 548, 47, 53, NA, 29693,  X
179, 182.9, 142069, 17334, 3839, 500, 2991, 1201, 709, 257, 41, 44, NA, 168900,  X
180, 184.0, 29531, 11330, 9828, 3106, 4758, 2417, 1404, 1336, 27, 54, NA, 63710,  X
181, 184.9, 7394, 3227, 1306, 11316, 2680, 1561, 1536, 1008, 30, 66, NA, 30028,  X
182, 185.9, 4671, 8865, 1806, 2027, 2378, 2176, 621, 1704, 37, 60, NA, 24248,  X
183, 186.9, 33171, 37606, 8723, 3994, 2477, 2834, 1150, 913, 37, 63, NA, 90868,  X
184, 188.0, 5669, 2003, 8049, 7652, 1010, 1427, 1024, 252, 34, 78, NA, 27086,  X
185, 188.9, 5633, 8102, 834, 508, 1360, 1689, 1301, 946, 38, 53, NA, 20373,  X
186, 189.9, 1732, 2634, 2145, 840, 2391, 2441, 1580, 759, 47, 56, NA, 14522,  X
187, 190.9, 129006, 62769, 6552, 8374, 8578, 6423, 931, 627, 48, 53, NA, 223260,  X
188, 191.9, 7933, 5444, 9189, 2031, 1334, 1446, 1708, 784, 48, 43, NA, 29869,  X
189, 192.9, 2628, 1701, 10895, 1193, 3111, 2336, 906, 412, 48, 67, NA, 23182,  X
190, 193.9, 35810, 10986, 3318, 3415, 1996, 3167, 1611, 292, 41, 67, NA, 60595,  X
191, 195.0, 2924, 2584, 3473, 3154, 525, 2208, 730, 548, 50, 87, NA, 16146,  X
192, 195.9, 1747, 691, 955, 1901, 761, 978, 666, 878, 61, 87, NA, 8577,  X
193, 196.9, 4726, 2225, 1289, 2100, 1386, 1561, 1170, 747, 64, 77, NA, 15204,  X
194, 197.9, 2283, 5234, 2357, 3039, 1689, 1671, 1998, 748, 64, 80, NA, 19019,  X
195, 198.9, 8034, 3311, 6175, 3016, 1594, 1826, 541, 720, 60, 81, NA, 25217,  X
196, 199.9, 199683, 47846, 8554, 16400, 9844, 2447, 3424, 1635, 43, 70, NA, 289833,  X
197, 200.9, 17422, 2644, 1138, 1284, 826, 3550, 1682, 989, 50, 64, NA, 29535,  X
198, 202.0, 4690, 10124, 4712, 7029, 2599, 1945, 2123, 295, 47, 67, NA, 33517,  X
199, 202.9, 3182, 1816, 2868, 1717, 1102, 1404, 391, 410, 48, 64, NA, 12890,  X
200, 204.0, 3028, 3231, 792, 1182, 1211, 2306, 1110, 1158, 69, 61, NA, 14018,  X
201, 204.9, 8587, 4044, 7007, 5724, 2913, 1480, 1197, 338, 51, 75, NA, 31290,  X
202, 206.0, 9084, 7182, 3691, 3259, 620, 1159, 1767, 440, 51, 75, NA, 27202,  X
203, 206.9, 106872, 14993, 978, 2160, 1391, 1467, 1589, 1199, 43, 57, NA, 130649,  X
204, 207.9, 10137, 1044, 999, 2248, 1584, 1416, 732, 522, 40, 67, NA, 18682,  X
205, 208.9, 4051, 2011, 2245, 1807, 362, 895, 674, 600, 44, 66, NA, 12645,  X
206, 209.9, 10794, 9630, 2117, 2834, 1882, 913, 732, 331, 43, 60, NA, 29233,  X
207, 210.9, 26060, 3892, 4131, 3349, 3333, 1192, 1057, 686, 44, 75, NA, 43700,  X
208, 211.9, 1506, 2646, 3994, 6508, 1585, 1161, 1133, 293, 35, 84, NA, 18826,  X
209, 213.0, 12815, 4772, 2782, 2414, 1493, 1164, 1020, 692, 34, 78, NA, 27152,  X
210, 213.9, 6124, 3782, 1521, 725, 4412, 2072, 1277, 454, 48, 74, NA, 20367,  X
211, 214.9, 9689, 6166, 1568, 911, 1638, 1679, 2211, 1197, 53, 61, NA, 25059,  X
212, 215.9, 137506, 16347, 1731, 7628, 5541, 1910, 1681, 1466, 51, 47, NA, 173810,  X
213, 216.9, 8360, 4744, 3222, 2246, 1888, 1638, 2464, 1162, 53, 44, NA, 25724,  X
214, 217.9, 71823, 10394, 297, 5733, 3557, 2317, 967, 409, 44, 50, NA, 95497,  X
215, 218.9, 91711, 44991, 27957, 7289, 15530, 11922, 6138, 2499, 43, 56, NA, 208037,  X
216, 220.0, 80574, 62638, 6393, 6139, 4207, 2842, 3008, 820, 37, 48, NA, 166621,  X
217, 220.9, 42507, 11306, 1694, 8863, 14356, 5842, 739, 829, 41, 41, NA, 86136,  X
218, 221.9, 7459, 2933, 7250, 2905, 4986, 1867, 1172, 652, 43, 51, NA, 29224,  X
219, 222.9, 4221, 6122, 5067, 1110, 1358, 1922, 1045, 1212, 43, 54, NA, 22057,  X
220, 224.0, 2060, 367, 2555, 800, 1328, 1896, 773, 1531, 64, 69, NA, 11310,  X
221, 224.9, 1888, 4773, 3851, 1308, 1237, 2405, 1034, 902, 63, 77, NA, 17398,  X
222, 225.9, 4955, 4490, 1753, 1707, 713, 2650, 648, 725, 69, 67, NA, 17641,  X
223, 226.9, 2393, 5273, 341, 3219, 1173, 2212, 956, 837, 74, 63, NA, 16404,  X
224, 227.9, 3274, 845, 6402, 3796, 598, 9766, 1690, 1456, 78, 63, NA, 27827,  X
225, 228.9, 11905, 6141, 3376, 1999, 593, 3937, 870, 363, 81, 61, NA, 29184,  X
226, 229.9, 2170, 12410, 2077, 708, 2147, 2809, 1942, 292, 77, 51, NA, 24555,  X
227, 231.0, 1081, 8483, 3678, 2206, 789, 2114, 417, 249, 74, 53, NA, 19017,  X
228, 231.9, 7944, 11343, 3741, 3527, 586, 1716, 1168, 431, 53, 48, NA, 30456,  X
229, 232.9, 96153, 12063, 2970, 2066, 1544, 1110, 327, 122, 38, 44, NA, 116355,  X
230, 233.9, 9694, 1158, 211, 2017, 987, 2012, 982, 561, 48, 56, NA, 17622,  X
231, 234.9, 2346, 2111, 3401, 4105, 2722, 1511, 569, 496, 48, 64, NA, 17261,  X
232, 236.0, 10173, 4324, 4247, 6489, 4559, 1787, 1211, 846, 50, 69, NA, 33636,  X
233, 236.9, 125357, 70565, 20943, 5204, 11905, 4692, 2584, 3145, 50, 69, NA, 244395,  X
234, 238.0, 4876, 1547, 16253, 687, 3407, 2272, 1006, 905, 35, 84, NA, 30953,  X
235, 238.9, 11255, 2905, 7369, 3566, 2034, 1640, 1137, 716, 34, 88, NA, 30622,  X
236, 239.9, 2148, 3414, 29, 2736, 1104, 946, 1008, 904, 35, 81, NA, 12289,  X
237, 240.9, 5906, 30371, 22250, 2095, 4302, 2428, 1767, 1766, 34, 88, NA, 70885,  X
238, 241.9, 5852, 5662, 1053, 5038, 1150, 1325, 1464, 2054, 34, 77, NA, 23598,  X
239, 242.9, 1561, 3171, 2053, 5042, 1073, 897, 750, 522, 30, 74, NA, 15069,  X
240, 243.9, 1130, 6361, 1416, 5281, 1986, 3146, 746, 542, 37, 75, NA, 20608,  X
241, 245.0, 2698, 2743, 1642, 283, 1357, 1296, 2073, 819, 51, 70, NA, 12911,  X
242, 245.9, 2288, 2443, 786, 1605, 7093, 2300, 1232, 480, 63, 60, NA, 18227,  X
243, 246.9, 4230, 3734, 3635, 2199, 2530, 2613, 1811, 197, 74, 53, NA, 20949,  X
244, 247.9, 2191, 6615, 1309, 1657, 600, 1784, 1176, 564, 69, 47, NA, 15896,  X
245, 249.0, 1403, 2552, 573, 1437, 1072, 2342, 911, 234, 75, 47, NA, 10524,  X
246, 249.9, 83529, 6066, 3632, 8628, 2873, 3192, 1564, 893, 66, 61, NA, 110377,  X
247, 250.9, 60663, 19488, 4197, 2096, 1428, 3539, 1271, 1727, 61, 53, NA, 94409,  X
248, 252.0, 4594, 4170, 3774, 508, 456, 637, 1371, 465, 53, 61, NA, 15975,  X
249, 252.9, 2613, 4833, 37092, 2856, 4680, 1819, 1372, 340, 34, 83, NA, 55605,  X
250, 253.9, 2676, 1564, 2944, 1270, 1060, 1647, 821, 543, 37, 83, NA, 12525,  X
251, 254.9, 6112, 6050, 703, 2685, 4556, 3779, 982, 457, 44, 81, NA, 25324,  X
252, 256.0, 87284, 29405, 12765, 2590, 2383, 1694, 1059, 405, 40, 75, NA, 137585,  X
253, 256.9, 4161, 4346, 1180, 7087, 1150, 1335, 973, 407, 48, 66, NA, 20639,  X
254, 257.9, 5628, 2186, 3316, 1320, 1311, 2646, 671, 238, 50, 64, NA, 17316,  X
255, 258.9, 2642, 8691, 2087, 3014, 1303, 1438, 821, 802, 40, 69, NA, 20798,  X
