obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
59, 63.0, 10892, 6743, 7805, 1637, 8409, 2699, 690, 293, 83, 60, NA, 39168,  0*
60, 64.0, 88953, 18674, 5939, 4774, 3639, 4795, 2649, 578, 78, 54, NA, 130001,  0*
61, 65.0, 2173, 9648, 4554, 3486, 2868, 2564, 2871, 452, 67, 44, NA, 28616,  0*
62, 66.0, 7483, 5798, 6703, 5707, 3098, 3626, 1277, 422, 75, 75, NA, 34114,  0*
63, 67.0, 440504, 36191, 1304, 7865, 8531, 8744, 2356, 1344, 77, 50, NA, 506839,  0*
64, 68.0, 11458, 7145, 2899, 7322, 3007, 1918, 683, 521, 70, 66, NA, 34953,  0*
65, 69.0, 1488, 6390, 349, 3361, 5728, 4802, 1614, 1036, 84, 47, NA, 24768,  0*
66, 70.0, 62653, 6204, 1033, 4458, 8053, 5640, 951, 963, 94, 21, NA, 89955,  0*
67, 71.0, 85138, 24280, 3229, 4657, 2702, 4057, 654, 714, 90, 29, NA, 125431,  0*
68, 72.0, 3651, 12634, 64, 9721, 4414, 3739, 603, 713, 96, 17, NA, 35539,  0*
69, 73.0, 40302, 8654, 6363, 3557, 4103, 1035, 680, 331, 70, 41, NA, 65025,  0*
70, 74.0, 2421, 7777, 806, 6517, 5435, 2373, 647, 211, 57, 53, NA, 26187,  0*
71, 75.0, 3979, 6150, 8232, 3001, 5809, 1978, 403, 398, 56, 75, NA, 29950,  0*
72, 76.0, 2525, 6800, 6309, 6367, 1494, 1364, 1050, 388, 47, 94, NA, 26297,  0*
73, 77.0, 9197, 16934, 7639, 17575, 3813, 1796, 942, 428, 43, 100, NA, 58324,  0*
74, 78.0, 637188, 297650, 18705, 77694, 35833, 47226, 6645, 5425, 40, 90, NA, 1126366,  0*
75, 79.0, 3734, 4131, 3153, 4713, 3202, 2192, 670, 429, 44, 91, NA, 22224,  0*
76, 80.0, 4279, 9583, 1970, 419, 3299, 2691, 1295, 1068, 60, 50, NA, 24604,  0*
77, 81.0, 105353, 23816, 35494, 15924, 20328, 31238, 4646, 3193, 84, 40, NA, 239992,  0*
78, 82.0, 1841586, 441335, 19115, 36718, 38373, 22482, 8449, 1754, 74, 29, NA, 2409812,  0*
79, 83.0, 91208, 26072, 855, 1756, 4557, 3643, 1227, 470, 67, 1, NA, 129788,  0*
80, 84.0, 5176, 13115, 2752, 5152, 3282, 3196, 679, 432, 63, 21, NA, 33784,  0*
81, 85.0, 61063, 12481, 7013, 9039, 2104, 7235, 1309, 547, 57, 26, NA, 100791,  0*
82, 86.0, 79293, 15179, 4699, 2761, 4733, 2207, 1008, 489, 67, 50, NA, 110369,  0*
83, 87.0, 81381, 31850, 10435, 7122, 13280, 1512, 1351, 544, 51, 75, NA, 147475,  0*
84, 88.0, 455729, 21330, 23110, 36147, 9383, 8694, 3869, 2369, 48, 90, NA, 560631,  0*
85, 89.0, 292042, 47652, 19335, 20521, 16732, 12075, 3619, 3298, 40, 81, NA, 415274,  0*
86, 90.0, 11731, 14175, 3905, 6840, 6980, 7736, 2531, 444, 54, 80, NA, 54342,  0*
87, 91.0, 3634907, 231538, 39174, 31726, 28025, 34052, 3634, 2528, 69, 74, NA, 4005584,  0*
88, 92.0, 6033, 18977, 5334, 5411, 5162, 3981, 680, 426, 70, 54, NA, 46004,  0*
89, 93.0, 67104, 31785, 18200, 3664, 8235, 4090, 1017, 929, 64, 54, NA, 135024,  0*
90, 94.0, 9084, 5188, 3602, 3004, 9250, 2034, 1867, 522, 57, 54, NA, 34551,  0*
91, 95.0, 8511, 3701, 4470, 2983, 4365, 2163, 871, 267, 64, 69, NA, 27331,  0*
92, 96.0, 72377, 21841, 296, 5306, 6904, 6165, 870, 1130, 70, 56, NA, 114889,  0*
93, 97.0, 55493, 66923, 17671, 10368, 12789, 9426, 5041, 851, 75, 51, NA, 178562,  0*
94, 98.0, 6041, 11555, 2044, 3609, 2145, 3135, 591, 514, 75, 50, NA, 29634,  0*
95, 99.0, 762974, 84854, 11704, 8933, 10466, 21890, 15485, 3745, 75, 29, NA, 920051,  0*
96, 100.0, 1176962, 128681, 3863, 8354, 20447, 10554, 9021, 4146, 61, 20, NA, 1362028,  0*
97, 101.0, 18219, 10341, 6153, 2208, 4596, 1669, 818, 599, 60, 24, NA, 44603,  0*
98, 102.0, 176978, 24902, 5660, 3550, 19487, 10354, 871, 1267, 66, 14, NA, 243069,  0*
99, 103.0, 33796, 16403, 3672, 5092, 4158, 2349, 709, 1044, 56, 26, NA, 67223,  0*
100, 104.0, 166251, 94259, 1349, 2216, 7001, 3017, 1350, 437, 48, 26, NA, 275880,  0*
101, 105.0, 252948, 171045, 7831, 14372, 18390, 9221, 5327, 1666, 41, 11, NA, 480800,  0*
102, 106.0, 64041, 34324, 4425, 2493, 6361, 4630, 1441, 748, 30, 16, NA, 118463,  0*
103, 107.0, 81775, 29599, 11042, 9431, 4501, 4243, 1255, 274, 29, 23, NA, 142120,  0*
104, 108.0, 43548, 66594, 31035, 18087, 3850, 10942, 7651, 3637, 41, 54, NA, 185344,  0*
105, 109.0, 7328, 3095, 2303, 3062, 2236, 3911, 476, 250, 66, 70, NA, 22661,  0*
106, 110.0, 16377, 13890, 7066, 7362, 2692, 5100, 1467, 326, 70, 90, NA, 54280,  0*
107, 111.0, 18394, 16986, 751, 2267, 3494, 3497, 566, 310, 78, 75, NA, 46265,  0*
108, 112.0, 10481, 17479, 4567, 9042, 13364, 4644, 1205, 814, 84, 69, NA, 61596,  0*
109, 113.0, 7972, 15907, 6617, 1584, 3713, 1550, 1762, 616, 63, 66, NA, 39721,  0*
110, 114.0, 4181, 4555, 2788, 2844, 1699, 2404, 956, 307, 66, 64, NA, 19734,  0*
111, 115.0, 68702, 21436, 21101, 11396, 14488, 6169, 1023, 1126, 61, 84, NA, 145441,  0*
112, 116.0, 81572, 6396, 9187, 6955, 6762, 4702, 1197, 1381, 66, 94, NA, 118152,  0*
113, 117.0, 16492, 10669, 3181, 8965, 5653, 2375, 1597, 832, 70, 97, NA, 49764,  0*
114, 118.0, 103758, 7948, 6138, 2361, 853, 2281, 755, 618, 63, 100, NA, 124712,  0*
115, 119.0, 69958, 59213, 10495, 7072, 8381, 2406, 1513, 738, 48, 90, NA, 159776,  0*
116, 120.0, 358492, 59812, 11887, 21500, 21617, 7216, 7723, 4450, 38, 81, NA, 492697,  0*
117, 121.0, 284038, 35446, 4047, 3040, 2765, 3263, 550, 558, 34, 66, NA, 333707,  0*
118, 122.0, 6697, 11112, 4379, 6901, 2710, 3083, 861, 1178, 35, 63, NA, 36921,  0*
119, 123.0, 335970, 130557, 18659, 37052, 26122, 14949, 5896, 2122, 47, 66, NA, 571327,  0*
120, 124.0, 25445, 9918, 6385, 3114, 3326, 3153, 1253, 300, 54, 69, NA, 52894,  0*
121, 125.0, 77495, 11457, 1895, 3463, 5408, 4140, 874, 814, 67, 75, NA, 105546,  0*
122, 126.0, 98731, 209500, 16500, 25166, 18798, 9911, 9996, 4385, 53, 60, NA, 392987,  0*
123, 127.0, 57679, 39605, 9779, 23918, 22989, 9070, 4867, 1155, 57, 64, NA, 169062,  0*
124, 128.0, 65724, 31600, 7801, 3543, 10314, 9070, 1071, 492, 60, 54, NA, 129615,  0*
125, 129.0, 6196, 4667, 2242, 8727, 5759, 2624, 565, 193, 54, 67, NA, 30973,  0*
126, 130.0, 349254, 17991, 12543, 39364, 16922, 15823, 3139, 976, 77, 88, NA, 456012,  0*
127, 131.0, 1305895, 139732, 25020, 39160, 16056, 9132, 7717, 2232, 64, 84, NA, 1544944,  0*
128, 132.0, 30159, 4674, 2226, 4018, 3984, 1176, 435, 457, 56, 96, NA, 47129,  0*
129, 133.0, 86555, 8657, 10213, 7043, 4950, 5311, 1070, 845, 60, 96, NA, 124644,  0*
130, 134.0, 368139, 21126, 11006, 7220, 2273, 2311, 803, 1138, 44, 93, NA, 414016,  0*
131, 135.0, 81304, 20906, 4873, 10235, 7291, 6501, 1518, 329, 61, 93, NA, 132957,  0*
132, 136.0, 9973, 4216, 2099, 1287, 2170, 2575, 2133, 750, 75, 88, NA, 25203,  0*
133, 137.0, 16833, 19492, 4812, 3404, 5136, 3302, 597, 692, 66, 77, NA, 54268,  0*
134, 138.0, 517058, 56764, 6061, 3472, 3519, 11201, 1404, 878, 77, 57, NA, 600357,  0*
135, 139.0, 1717, 3540, 494, 1700, 2139, 822, 1618, 639, 74, 56, NA, 12669,  0*
136, 140.0, 135854, 23205, 5395, 6180, 7481, 3586, 2257, 1084, 60, 54, NA, 185042,  0*
137, 141.0, 4049, 2184, 2673, 2186, 2438, 774, 545, 1164, 60, 66, NA, 16013,  0*
138, 142.0, 204249, 9692, 747, 1248, 2479, 1652, 272, 76, 60, 67, NA, 220415,  0*
139, 143.0, 140005, 8226, 2198, 2872, 5069, 3596, 1383, 276, 67, 64, NA, 163625,  0*
140, 144.0, 9821, 4398, 1784, 7622, 6926, 2675, 692, 638, 75, 74, NA, 34556,  0*
141, 145.0, 16876, 26398, 10220, 12147, 8337, 1451, 711, 215, 60, 67, NA, 76355,  0*
142, 146.0, 111181, 2574, 1734, 951, 926, 648, 331, 151, 60, 83, NA, 118496,  0*
143, 147.0, 98556, 4918, 10947, 1956, 8505, 6374, 964, 440, 61, 93, NA, 132660,  0*
144, 148.0, 4391, 5117, 4066, 3774, 1605, 2500, 701, 148, 61, 94, NA, 22302,  0*
145, 149.0, 121164, 62443, 123868, 38352, 16850, 17170, 3342, 2654, 74, 100, NA, 385843,  0*
146, 150.0, 9982, 20144, 4392, 6743, 1743, 1830, 971, 285, 63, 100, NA, 46090,  0*
147, 151.0, 74584, 50811, 1466, 5202, 14731, 6848, 1315, 702, 50, 81, NA, 155659,  0*
148, 152.0, 404050, 60666, 45968, 30567, 22760, 12336, 2760, 2032, 41, 81, NA, 581139,  0*
149, 153.0, 672780, 49532, 9073, 24572, 7791, 3610, 1374, 1275, 35, 70, NA, 770007,  0*
150, 154.0, 209430, 18284, 665, 2464, 1922, 2480, 425, 255, 41, 57, NA, 235925,  0*
151, 155.0, 620808, 53761, 7301, 3702, 3113, 6180, 1274, 376, 40, 63, NA, 696515,  0*
152, 156.0, 4796, 4262, 5672, 2209, 3051, 1256, 457, 674, 43, 64, NA, 22377,  0*
153, 157.0, 4262, 7696, 2361, 6559, 3891, 2569, 1063, 871, 56, 64, NA, 29272,  0*
154, 158.0, 73189, 9210, 2542, 711, 3267, 2429, 318, 202, 63, 69, NA, 91868,  0*
155, 159.0, 15265, 12154, 4075, 4470, 2338, 1697, 752, 165, 60, 83, NA, 40916,  0*
156, 160.0, 175264, 22195, 19076, 5219, 6103, 4186, 889, 517, 60, 80, NA, 233449,  0*
157, 161.0, 8319, 12104, 5793, 9248, 4179, 2465, 1083, 447, 53, 81, NA, 43638,  0*
158, 162.0, 81241, 61114, 1441, 15528, 5480, 11455, 1066, 1222, 50, 83, NA, 178547,  0*
159, 163.0, 727447, 355178, 39375, 8413, 38381, 6584, 4476, 2355, 30, 66, NA, 1182209,  0*
160, 164.0, 135576, 21905, 13729, 9322, 4942, 10691, 1332, 1119, 43, 64, NA, 198616,  0*
161, 165.0, 858205, 319265, 33965, 43590, 25315, 21330, 9973, 3223, 37, 50, NA, 1314866,  0*
162, 165.9, 7570, 2589, 288, 1586, 2004, 2289, 258, 254, 51, 51, NA, 16838,  0*
163, 167.0, 1162106, 188118, 34455, 15041, 23623, 15756, 4170, 1319, 67, 60, NA, 1444588,  0*
164, 168.0, 4440, 10721, 2002, 4460, 7021, 3089, 1251, 1143, 63, 51, NA, 34127,  0*
165, 169.0, 199992, 18753, 806, 1544, 2809, 619, 341, 386, 56, 44, NA, 225250,  0*
166, 170.0, 271753, 102474, 12245, 2701, 10338, 5849, 3586, 3609, 29, 37, NA, 412555,  0*
167, 171.0, 76248, 14143, 2629, 7399, 2488, 2589, 1038, 230, 35, 44, NA, 106764,  0*
168, 172.0, 238890, 10525, 17080, 5632, 6914, 3227, 828, 1046, 26, 60, NA, 284142,  0*
169, 173.0, 94923, 34043, 11804, 5176, 6576, 5072, 1691, 1873, 41, 74, NA, 161158,  0*
170, 174.0, 22382, 7292, 4229, 3314, 3487, 3812, 1279, 580, 60, 88, NA, 46375,  0*
171, 174.9, 150859, 12532, 7298, 3437, 9226, 4229, 4659, 810, 66, 87, NA, 193050,  0*
172, 176.0, 135478, 13472, 12535, 3911, 9325, 3107, 2350, 884, 67, 81, NA, 181062,  0*
173, 177.0, 8146, 6724, 653, 3210, 4639, 4902, 799, 370, 87, 77, NA, 29443,  0*
174, 178.0, 124640, 12755, 5137, 8302, 6788, 3464, 1141, 259, 80, 78, NA, 162486,  0*
175, 179.0, 8676, 5556, 1327, 2550, 7957, 5411, 1256, 397, 91, 70, NA, 33130,  0*
176, 180.0, 1612, 3337, 3130, 5772, 3128, 2040, 2126, 231, 96, 75, NA, 21376,  0*
177, 181.0, 4807, 2659, 2001, 2325, 2419, 2181, 589, 625, 93, 84, NA, 17606,  0
178, 182.0, 49214, 13771, 7054, 4616, 3300, 3732, 304, 843, 93, 83, NA, 82834,  0
179, 183.0, 12830, 3020, 2781, 3249, 4293, 3342, 1509, 508, 90, 93, NA, 31532,  0
180, 184.0, 6069, 9620, 7198, 5981, 4731, 4671, 578, 514, 91, 90, NA, 39362,  0
181, 185.0, 162432, 60001, 10321, 3543, 948, 4891, 1168, 951, 74, 77, NA, 244255,  0
182, 186.0, 72468, 4355, 2931, 1397, 4246, 1471, 858, 131, 75, 75, NA, 87857,  0
183, 187.0, 12292, 5323, 13193, 8789, 3740, 3010, 614, 358, 60, 87, NA, 47319,  0
184, 187.9, 9768, 11397, 2152, 4487, 3308, 5308, 655, 375, 63, 78, NA, 37450,  0
185, 189.0, 12708, 9317, 7476, 4107, 3047, 1573, 1548, 266, 64, 93, NA, 40042,  0
186, 190.0, 5554, 22791, 19774, 5287, 15453, 5405, 1706, 741, 61, 93, NA, 76711,  0
187, 191.0, 587485, 49389, 12321, 8492, 5530, 2820, 768, 588, 50, 77, NA, 667393,  0
188, 192.0, 2208, 10471, 2783, 2488, 1389, 2613, 849, 244, 43, 77, NA, 23045,  0
189, 192.9, 49680, 14139, 13333, 3106, 6536, 3258, 4289, 1175, 48, 77, NA, 95516,  0
190, 194.0, 4859, 9897, 996, 3495, 5024, 2258, 694, 298, 50, 67, NA, 27521,  0
191, 195.0, 143370, 75023, 6887, 2254, 1481, 3034, 1817, 1379, 48, 56, NA, 235245,  0
192, 196.0, 327195, 62566, 12374, 10201, 28089, 11094, 2351, 2482, 44, 51, NA, 456352,  0
193, 197.0, 255130, 33732, 1432, 6388, 7389, 4092, 4858, 1968, 44, 37, NA, 314989,  0
194, 198.0, 110022, 23731, 4891, 15768, 9151, 5834, 1514, 975, 43, 43, NA, 171886,  0
195, 199.0, 345966, 165743, 36025, 6130, 8784, 10222, 2353, 1104, 48, 51, NA, 576327,  0
196, 200.0, 176391, 64522, 11955, 14745, 6482, 4451, 1636, 894, 37, 54, NA, 281076,  0
197, 201.0, 79490, 6764, 3738, 968, 504, 1606, 1088, 268, 40, 66, NA, 94426,  0
198, 202.0, 331671, 56311, 13887, 10762, 6605, 8023, 1367, 742, 37, 63, NA, 429368,  0
199, 203.0, 5085, 11326, 4282, 979, 2356, 3206, 1194, 960, 51, 64, NA, 29388,  0
200, 204.0, 13167, 24770, 3998, 17868, 10838, 5148, 1883, 583, 61, 69, NA, 78255,  0
201, 205.0, 58890, 12201, 5028, 2402, 4113, 1005, 763, 591, 51, 67, NA, 84993,  0
202, 205.9, 116348, 11795, 7249, 9476, 1986, 3995, 779, 466, 54, 78, NA, 152094,  0
203, 207.0, 74876, 42282, 14851, 25843, 24116, 32501, 7509, 3900, 64, 81, NA, 225878,  0
204, 208.0, 816122, 89419, 12509, 4221, 6688, 5341, 1323, 1381, 54, 69, NA, 937004,  0
205, 209.0, 7766, 14305, 3907, 5854, 3895, 2254, 1564, 1290, 63, 70, NA, 40835,  0
206, 210.0, 223122, 74777, 16834, 25548, 16075, 32591, 5644, 2103, 69, 60, NA, 396694,  0
207, 211.0, 13321, 6440, 5390, 7059, 3474, 2872, 777, 457, 57, 69, NA, 39790,  0
208, 212.0, 519935, 226311, 10923, 61749, 48260, 42819, 6133, 2607, 69, 70, NA, 918737,  0
209, 213.0, 4858, 3038, 2569, 4179, 3341, 3880, 1067, 917, 87, 75, NA, 23849,  0
210, 214.0, 64524, 13535, 8828, 5134, 3427, 4965, 1070, 445, 81, 81, NA, 101928,  0
211, 215.0, 386492, 66120, 12801, 15539, 43236, 22914, 2536, 1617, 87, 64, NA, 551255,  0
212, 216.0, 235980, 60471, 817, 5800, 15694, 10244, 4214, 2557, 88, 53, NA, 335777,  0
213, 217.0, 111190, 12111, 2768, 1020, 154, 1176, 203, 224, 67, 43, NA, 128846,  0
214, 217.9, 76530, 52811, 11463, 5516, 13557, 4447, 919, 498, 56, 35, NA, 165741,  0
215, 219.0, 30455, 57538, 15915, 8012, 4555, 8168, 2606, 432, 47, 40, NA, 127681,  0
216, 220.0, 114737, 16955, 1592, 5679, 9365, 5616, 1630, 1184, 51, 51, NA, 156758,  0
217, 221.0, 3239, 8820, 4199, 2598, 2374, 3204, 637, 1081, 63, 56, NA, 26152,  0
218, 222.0, 2167, 2397, 1590, 4719, 4338, 2572, 1689, 965, 80, 66, NA, 20437,  0
219, 223.0, 139987, 52829, 10637, 6613, 2662, 4990, 1354, 522, 75, 64, NA, 219594,  0
220, 223.9, 3153, 3673, 3581, 6585, 5820, 4871, 1675, 250, 80, 77, NA, 29608,  0
221, 224.9, 507, 6093, 3077, 4471, 1959, 1846, 1409, 525, 77, 81, NA, 19887,  0
222, 226.0, 2417, 6660, 1458, 2005, 2334, 1704, 773, 358, 69, 75, NA, 17709,  0
223, 227.0, 3317, 2582, 4563, 6762, 4914, 3357, 1099, 203, 84, 88, NA, 26797,  0
224, 228.0, 1118, 7529, 3808, 2854, 1672, 2118, 429, 228, 77, 87, NA, 19756,  0
225, 229.0, 5107, 5199, 4919, 4603, 6663, 2274, 659, 862, 77, 87, NA, 30286,  0
226, 230.0, 712016, 95862, 8911, 31614, 13843, 13876, 3597, 3700, 69, 84, NA, 883419,  0
227, 231.0, 85527, 28720, 9659, 4816, 5637, 5076, 1543, 612, 61, 75, NA, 141590,  0
228, 232.0, 8510, 9692, 4502, 7781, 4092, 1393, 1181, 498, 50, 78, NA, 37649,  0
229, 233.0, 101077, 5984, 1325, 3025, 2323, 1575, 247, 293, 50, 74, NA, 115849,  0
230, 234.0, 3098, 2653, 3217, 2641, 2032, 2479, 1164, 264, 61, 83, NA, 17548,  0
231, 235.0, 33037, 52890, 1447, 4266, 6177, 5705, 1229, 324, 60, 67, NA, 105075,  0
232, 236.0, 215091, 7009, 2498, 2147, 1753, 3458, 1074, 740, 78, 61, NA, 233770,  0
233, 237.0, 14876, 4518, 3944, 3511, 1749, 2443, 483, 639, 81, 67, NA, 32163,  0
234, 237.9, 8869, 2798, 4604, 2540, 1494, 2924, 378, 882, 83, 69, NA, 24489,  0
235, 239.0, 3115, 5403, 3972, 2924, 4679, 3597, 722, 670, 94, 88, NA, 25082,  0
236, 240.0, 89234, 16725, 1652, 2515, 2413, 397, 167, 133, 63, 81, NA, 113236,  0
237, 241.0, 4942, 16164, 5434, 3560, 2964, 2683, 678, 416, 56, 74, NA, 36841,  0
238, 242.0, 2216, 6939, 2216, 5183, 1906, 2849, 1241, 760, 51, 69, NA, 23310,  0
239, 243.0, 4809, 15727, 3924, 5002, 2741, 1878, 1136, 240, 35, 69, NA, 35457,  0
240, 244.0, 82144, 13177, 7497, 2622, 4914, 7949, 1132, 471, 69, 75, NA, 119906,  0
241, 245.0, 75787, 3681, 7625, 4781, 8258, 5249, 542, 680, 81, 80, NA, 106603,  0
242, 245.9, 2609, 5751, 2096, 929, 3949, 1394, 2192, 563, 78, 70, NA, 19483,  0
243, 247.0, 3665, 3527, 537, 3839, 5957, 5218, 546, 525, 100, 66, NA, 23814,  0
244, 248.0, 29671, 82828, 7637, 4732, 8110, 2598, 1012, 721, 75, 56, NA, 137309,  0
245, 249.0, 3012, 6299, 8358, 3753, 6784, 2255, 1007, 432, 63, 56, NA, 31900,  0
246, 250.0, 6203, 2954, 615, 3223, 2223, 1210, 630, 477, 64, 64, NA, 17535,  0
247, 251.0, 767498, 87016, 19193, 19711, 14424, 3753, 2516, 2773, 29, 66, NA, 916884,  0
248, 252.0, 1719, 6305, 9297, 6684, 4300, 3346, 1035, 654, 50, 90, NA, 33340,  0
249, 253.0, 146662, 106167, 7774, 46655, 26700, 26523, 9258, 6192, 53, 81, NA, 375931,  0
250, 253.9, 3791073, 350998, 99999, 56855, 63347, 23273, 8449, 4247, 38, 77, NA, 4398241,  0
251, 255.0, 59148, 12513, 7360, 2549, 3658, 1930, 2259, 308, 51, 80, NA, 89725,  0
252, 256.0, 168001, 21232, 20615, 30462, 11279, 15476, 3945, 2456, 54, 78, NA, 273466,  0
253, 257.0, 988492, 205007, 37476, 24554, 34839, 24233, 5452, 2786, 48, 75, NA, 1322839,  0
254, 258.0, 886947, 109792, 22991, 19686, 17212, 8972, 3151, 4222, 50, 74, NA, 1072973,  0
