obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
23, 26.9, 144706, 38681, 17389, 15422, 4598, 7477, 3079, 1141, 60, 78, NA, 232493,  4*
24, 27.9, 116077, 16002, 29676, 22299, 32546, 34361, 25581, 9538, 75, 84, NA, 286080,  4*
25, 29.0, 781894, 118677, 20843, 33030, 14827, 39415, 27809, 3713, 84, 88, NA, 1040208,  4*
26, 29.9, 22757, 10306, 16612, 4078, 4807, 7101, 2276, 1477, 90, 83, NA, 69414,  4*
27, 30.9, 186564, 12406, 3727, 1017, 2190, 2422, 477, 454, 93, 69, NA, 209257,  4*
28, 31.9, 35431, 24554, 8745, 10268, 8778, 8527, 3986, 2211, 81, 66, NA, 102500,  4*
29, 32.9, 708599, 144392, 117197, 32724, 29920, 18626, 19588, 3433, 67, 78, NA, 1074479,  4*
30, 33.9, 378186, 12024, 2656, 3755, 2114, 7603, 3701, 2196, 75, 63, NA, 412235,  4*
31, 34.9, 45137, 26725, 6240, 8335, 9720, 8219, 3459, 1383, 80, 66, NA, 109218,  4*
32, 36.0, 538858, 103754, 7858, 52622, 15609, 16363, 12139, 4456, 70, 64, NA, 751659,  4*
33, 36.9, 292666, 49400, 37840, 3003, 6937, 9949, 5690, 3015, 77, 57, NA, 408500,  4*
34, 37.9, 1157856, 34710, 68502, 18153, 12291, 10968, 5645, 1641, 57, 80, NA, 1309766,  4*
35, 38.9, 1000186, 25609, 1564, 10495, 13862, 8704, 5077, 1263, 60, 75, NA, 1066760,  4*
36, 39.9, 105984, 25723, 10162, 823, 5082, 2776, 3511, 700, 56, 69, NA, 154761,  4*
37, 40.9, 5530, 21715, 4319, 5571, 2137, 5803, 2090, 893, 61, 63, NA, 48058,  4*
38, 41.9, 60352, 48930, 10978, 8839, 10701, 5409, 5123, 1370, 60, 43, NA, 151702,  4*
39, 42.9, 261386, 20000, 4132, 5926, 5991, 4661, 3531, 1209, 56, 47, NA, 306836,  4*
40, 43.9, 73395, 36659, 14946, 10364, 8524, 2915, 2947, 2637, 50, 54, NA, 152387,  4*
41, 44.9, 75057, 12707, 8143, 4429, 2393, 4328, 6378, 909, 50, 63, NA, 114344,  4*
42, 45.9, 726125, 15729, 15202, 5169, 9536, 7022, 5689, 591, 61, 74, NA, 785063,  4*
43, 47.0, 22360, 6962, 4515, 5846, 5395, 4771, 3698, 1090, 67, 81, NA, 54637,  4*
44, 47.9, 24129, 21344, 2120, 5103, 2383, 4031, 3275, 782, 81, 70, NA, 63167,  4*
45, 48.9, 93603, 18558, 7664, 1359, 5856, 5607, 3850, 3110, 83, 61, NA, 139607,  4*
46, 49.9, 588815, 65890, 40187, 13276, 5359, 25015, 28560, 2768, 84, 61, NA, 769870,  4*
47, 50.9, 12533, 15301, 1314, 2357, 3974, 7712, 2963, 1025, 90, 41, NA, 47179,  4*
48, 51.9, 35108, 41814, 10860, 29338, 29121, 59156, 12225, 3118, 100, 43, NA, 220740,  4*
49, 52.9, 519809, 38143, 14145, 5163, 23205, 11696, 15284, 2423, 100, 41, NA, 629868,  4*
50, 53.9, 157751, 29444, 8129, 1908, 4942, 5871, 2419, 2858, 97, 29, NA, 213322,  4*
51, 54.9, 274798, 29799, 47149, 18656, 22075, 18761, 4633, 970, 88, 56, NA, 416841,  4*
52, 55.9, 103655, 18312, 775, 4351, 10842, 5389, 3771, 734, 77, 48, NA, 147829,  4*
53, 56.9, 29225, 25022, 5648, 2192, 2112, 3668, 4073, 1644, 69, 47, NA, 73584,  4*
54, 57.9, 18381, 5468, 4516, 4451, 3113, 9589, 4019, 742, 87, 54, NA, 50279,  4*
55, 58.9, 18545, 13168, 5626, 18014, 1565, 3547, 2431, 1085, 78, 57, NA, 63981,  4*
56, 59.9, 12884, 23700, 3709, 2492, 1296, 2684, 2628, 653, 66, 64, NA, 50046,  4*
57, 60.9, 1766207, 28310, 65934, 10195, 16429, 15268, 36986, 6084, 69, 87, NA, 1945413,  4*
58, 61.9, 231957, 23790, 15206, 2046, 10132, 4982, 5129, 531, 50, 84, NA, 293773,  4*
59, 62.9, 313088, 22057, 51001, 31721, 8915, 38277, 21422, 9996, 66, 84, NA, 496477,  4*
60, 63.9, 46082, 60794, 13587, 13008, 6787, 6882, 4060, 3495, 64, 90, NA, 154695,  4*
61, 65.0, 52867, 21487, 2718, 3779, 3734, 8696, 4690, 1219, 74, 63, NA, 99190,  4*
62, 65.9, 66631, 6975, 7225, 2011, 3062, 4236, 1143, 1671, 83, 67, NA, 92954,  4*
63, 66.9, 22044, 82119, 7387, 6708, 2433, 3295, 2245, 1020, 56, 41, NA, 127251,  4*
64, 67.9, 513916, 136821, 16319, 55817, 8740, 19942, 35237, 3922, 57, 44, NA, 790714,  4*
65, 68.9, 58367, 7252, 8159, 11881, 3405, 3025, 6728, 1966, 47, 74, NA, 100783,  4*
66, 69.9, 233231, 293377, 18291, 31503, 12647, 15828, 15714, 10638, 26, 53, NA, 631229,  4*
67, 70.9, 12754, 11396, 5573, 3282, 8761, 3210, 1680, 1204, 43, 64, NA, 47860,  4*
68, 72.0, 59979, 43373, 14152, 6802, 4820, 11474, 9032, 2063, 50, 61, NA, 151695,  4*
69, 72.9, 17740, 17229, 5823, 3141, 2334, 6899, 983, 1560, 61, 43, NA, 55709,  4*
70, 73.9, 73176, 41934, 21490, 8658, 10772, 5192, 1928, 1272, 66, 57, NA, 164422,  4*
71, 74.9, 136166, 13442, 10186, 7563, 3880, 7059, 1794, 926, 69, 67, NA, 181016,  4*
72, 75.9, 1687876, 58187, 17635, 38437, 2375, 11148, 15775, 1383, 63, 78, NA, 1832816,  4*
73, 76.9, 443050, 35541, 4906, 6274, 20745, 20319, 10676, 3104, 67, 64, NA, 544615,  4*
74, 77.9, 22242, 13858, 19389, 4512, 1440, 3947, 2553, 1467, 70, 77, NA, 69408,  4*
75, 78.9, 108066, 5088, 2862, 10043, 3649, 2783, 8272, 1212, 67, 81, NA, 141975,  4*
76, 79.9, 17297, 17828, 16826, 4733, 2488, 3409, 5408, 504, 66, 84, NA, 68493,  4*
77, 80.9, 11950, 15006, 9120, 8112, 5092, 10248, 4805, 1697, 63, 100, NA, 66030,  4*
78, 81.9, 29034, 16605, 945, 5829, 5087, 4395, 4856, 572, 69, 84, NA, 67323,  4*
79, 82.9, 300100, 38132, 40790, 5454, 4766, 14382, 4943, 809, 70, 81, NA, 409376,  4*
80, 83.9, 152614, 20431, 18429, 10208, 6059, 6900, 9298, 3084, 78, 78, NA, 227023,  4*
81, 84.9, 600392, 148410, 23345, 10284, 9943, 10389, 7336, 4490, 57, 64, NA, 814589,  4*
82, 85.9, 294138, 41715, 9591, 10452, 3331, 10746, 14015, 4128, 56, 67, NA, 388116,  4*
83, 86.9, 56301, 44341, 8649, 3251, 3021, 5522, 9664, 1712, 50, 50, NA, 132461,  4*
84, 87.9, 175459, 31696, 4208, 6385, 1300, 6003, 2346, 1235, 48, 37, NA, 228632,  4*
85, 88.9, 168091, 62792, 2117, 8750, 6917, 4500, 1597, 1866, 50, 30, NA, 256630,  4*
86, 90.0, 40740, 51033, 53998, 13233, 12403, 8497, 4246, 844, 40, 44, NA, 184994,  4*
87, 90.9, 479370, 230607, 19213, 38896, 19272, 26125, 23781, 15104, 40, 44, NA, 852368,  4*
88, 91.9, 1852909, 391700, 30199, 59703, 30258, 26413, 23127, 8601, 27, 40, NA, 2422910,  4*
89, 92.9, 18604, 16549, 9507, 4405, 3164, 5033, 4328, 447, 40, 57, NA, 62037,  4*
90, 93.9, 556249, 43974, 71046, 24789, 8179, 30857, 8144, 5615, 51, 57, NA, 748853,  4*
91, 94.9, 95603, 29066, 14763, 10645, 13241, 6554, 7182, 2749, 54, 70, NA, 179803,  4*
92, 95.9, 97257, 15740, 1109, 4845, 4121, 2854, 1551, 354, 66, 75, NA, 127831,  4*
93, 96.9, 126043, 34515, 10630, 2942, 4784, 1010, 1229, 925, 43, 67, NA, 182078,  4*
94, 97.9, 35597, 7457, 886, 425, 1529, 816, 822, 541, 34, 41, NA, 48073,  4*
95, 99.9, 129300, 10673, 3462, 1486, 1537, 3093, 3502, 866, 38, 35, NA, 153919,  4*
96, 100.9, 1338577, 58035, 23961, 12575, 4412, 2486, 3012, 681, 20, 44, NA, 1443739,  4*
97, 101.9, 331483, 12076, 6126, 16054, 10687, 6277, 7023, 1378, 43, 54, NA, 391104,  4*
98, 102.9, 61518, 16149, 15841, 10166, 4791, 6629, 5689, 1021, 50, 80, NA, 121804,  4*
99, 103.9, 442346, 54514, 17200, 18312, 14857, 13907, 8280, 6835, 47, 83, NA, 576251,  4*
100, 104.9, 87572, 54491, 2288, 2382, 3410, 4582, 3527, 887, 60, 56, NA, 159139,  4*
101, 105.9, 81536, 66082, 38007, 2642, 12720, 10117, 11254, 6029, 51, 51, NA, 228387,  4*
102, 106.9, 669134, 137708, 25052, 15033, 17326, 21623, 15631, 6841, 50, 30, NA, 908348,  4*
103, 108.0, 1015450, 197668, 10443, 17322, 14229, 17997, 18150, 8423, 41, 14, NA, 1299682,  4*
104, 108.9, 26770, 16782, 5493, 1810, 1625, 4426, 3214, 814, 51, 35, NA, 60934,  4*
105, 109.9, 48859, 77765, 25301, 7150, 8138, 13783, 3473, 1840, 56, 29, NA, 186309,  4*
106, 110.9, 93016, 40529, 11117, 11557, 11599, 4462, 3125, 2146, 50, 38, NA, 177551,  4*
107, 111.9, 349539, 53301, 58185, 10047, 10793, 14440, 14514, 7567, 54, 66, NA, 518386,  4*
108, 112.9, 345380, 9591, 3438, 3373, 4021, 3265, 2302, 3926, 53, 67, NA, 375296,  4*
109, 113.9, 24548, 16094, 2459, 10022, 6014, 3748, 3050, 4500, 54, 74, NA, 70435,  4*
110, 114.9, 48105, 39956, 34473, 9458, 8560, 18201, 11365, 4855, 67, 78, NA, 174973,  4*
111, 115.9, 301530, 144147, 12517, 14368, 5138, 9646, 4314, 2075, 57, 56, NA, 493735,  4*
112, 116.9, 50458, 14945, 1023, 2463, 7819, 6744, 6134, 1675, 67, 40, NA, 91261,  4*
113, 117.9, 79457, 40915, 9593, 2686, 26190, 10695, 2991, 728, 74, 24, NA, 173255,  4*
114, 118.9, 65699, 35665, 10797, 8065, 11664, 8538, 6771, 598, 69, 16, NA, 147797,  4*
115, 119.9, 326685, 52739, 35056, 10056, 53411, 18845, 11635, 2592, 84, 26, NA, 511019,  4*
116, 120.9, 49238, 67873, 45072, 9551, 14235, 20528, 9585, 7765, 75, 47, NA, 223847,  4*
117, 121.9, 144983, 41462, 2941, 7149, 8381, 4843, 4954, 2025, 66, 50, NA, 216738,  4*
118, 122.9, 184919, 24889, 4679, 3009, 2952, 1077, 1451, 620, 48, 47, NA, 223596,  4*
119, 123.9, 65699, 9911, 10599, 4381, 6998, 4844, 4330, 1407, 48, 54, NA, 108169,  4*
120, 124.9, 130665, 18942, 4486, 2475, 2159, 1685, 2083, 286, 37, 48, NA, 162781,  4*
121, 125.9, 1348695, 294333, 69493, 21401, 36924, 34212, 5085, 10900, 37, 51, NA, 1821043,  4*
122, 126.9, 231462, 80063, 22997, 37417, 68946, 19302, 14137, 7989, 53, 54, NA, 482313,  4*
123, 127.9, 118511, 87257, 8304, 34762, 23479, 16186, 30743, 5120, 48, 44, NA, 324362,  4*
124, 128.9, 608024, 34179, 6404, 3288, 3358, 5179, 4033, 1787, 54, 41, NA, 666252,  4*
125, 129.9, 54099, 4967, 5264, 4232, 1591, 7045, 1274, 987, 70, 54, NA, 79459,  4*
126, 130.9, 258913, 40394, 7583, 5064, 3562, 4401, 3973, 1493, 66, 51, NA, 325383,  4*
127, 131.9, 76620, 14017, 9470, 1837, 1402, 6385, 2913, 1808, 75, 57, NA, 114452,  4*
128, 133.0, 156945, 22903, 10730, 9080, 11484, 22254, 5102, 2184, 91, 64, NA, 240682,  4*
129, 133.9, 142204, 11437, 18444, 18775, 3300, 3407, 10759, 1107, 69, 75, NA, 209433,  4*
130, 134.9, 9010, 88556, 7520, 15484, 15687, 6949, 4416, 1420, 66, 69, NA, 149042,  4*
131, 135.9, 115377, 25926, 18696, 9637, 2315, 12109, 4604, 2013, 64, 69, NA, 190677,  4*
132, 136.9, 18019, 11448, 3860, 1595, 4917, 1444, 687, 620, 43, 66, NA, 42590,  4*
133, 137.9, 428061, 122470, 26205, 43578, 26117, 18314, 19281, 9577, 47, 47, NA, 693603,  4*
134, 138.9, 4912, 8443, 7259, 3090, 1674, 1505, 1337, 232, 48, 64, NA, 28452,  4*
135, 139.9, 163080, 19395, 19682, 3075, 7571, 9864, 4210, 885, 50, 63, NA, 227762,  4*
136, 140.9, 1011346, 12733, 20286, 18803, 7711, 10260, 4164, 1649, 60, 81, NA, 1086952,  4*
137, 141.9, 144663, 20143, 1448, 992, 1824, 960, 1010, 621, 51, 64, NA, 171661,  4*
138, 142.9, 66938, 81679, 11065, 5280, 4641, 6549, 2896, 1805, 51, 44, NA, 180853,  4*
139, 143.9, 1277361, 160944, 28697, 12789, 15160, 34725, 8421, 13437, 48, 30, NA, 1551534,  4*
140, 144.9, 78848, 89226, 28185, 15801, 20594, 26029, 18893, 13539, 47, 13, NA, 291115,  4*
141, 145.9, 41523, 30105, 25821, 18113, 8906, 11349, 6537, 1842, 60, 38, NA, 144196,  4*
142, 146.9, 256433, 13571, 7441, 2631, 2369, 1450, 318, 213, 57, 51, NA, 284426,  4*
143, 147.9, 31198, 25163, 14086, 5940, 8454, 4659, 3109, 1322, 53, 61, NA, 93931,  4*
144, 148.9, 161237, 56187, 4519, 4836, 948, 5320, 3600, 1733, 43, 53, NA, 238380,  4*
145, 149.9, 922344, 71762, 54490, 51413, 13894, 34220, 6654, 4276, 47, 53, NA, 1159053,  4*
146, 151.0, 364543, 52425, 5668, 4454, 7564, 9990, 3497, 1521, 56, 37, NA, 449662,  4*
147, 151.9, 19285, 5548, 16650, 7775, 4093, 4894, 4196, 982, 61, 51, NA, 63423,  4*
148, 152.9, 211164, 36998, 14139, 17228, 6380, 8272, 3300, 2948, 66, 67, NA, 300429,  4*
149, 153.9, 171584, 41295, 4876, 4931, 1524, 4471, 3160, 2540, 56, 51, NA, 234381,  4*
150, 154.9, 102456, 16541, 25606, 7110, 7142, 4148, 2617, 4888, 51, 78, NA, 170508,  4*
151, 155.9, 911546, 228652, 102301, 19834, 39870, 22551, 24214, 4676, 41, 61, NA, 1353644,  4*
152, 156.9, 62240, 7600, 1793, 2161, 3290, 992, 728, 542, 38, 54, NA, 79346,  4*
153, 158.0, 3088512, 76555, 19505, 24719, 18816, 39622, 24921, 8412, 53, 57, NA, 3301062,  4*
154, 158.9, 993730, 146528, 17842, 43711, 18576, 24825, 15109, 13974, 56, 44, NA, 1274295,  4*
155, 159.9, 271286, 55664, 6148, 21067, 12056, 7287, 5005, 2296, 60, 41, NA, 380809,  4*
156, 160.9, 139257, 41013, 18964, 5151, 15937, 23766, 11143, 4965, 75, 40, NA, 260196,  4*
157, 161.9, 497332, 62053, 20823, 11242, 12321, 25216, 30706, 5938, 74, 41, NA, 665631,  4*
158, 162.9, 146819, 14692, 4206, 4452, 5581, 3844, 1301, 1124, 78, 43, NA, 182019,  4*
159, 163.9, 104864, 37808, 4681, 4313, 4708, 8852, 3203, 3946, 87, 35, NA, 172375,  4*
160, 164.9, 92201, 35438, 11436, 3629, 3286, 4752, 8855, 4947, 70, 37, NA, 164544,  4*
161, 165.9, 156881, 10129, 5924, 6748, 7325, 7193, 3568, 913, 74, 41, NA, 198681,  4*
162, 166.9, 40080, 7787, 2211, 7641, 6113, 7978, 4970, 2026, 83, 43, NA, 78806,  4*
163, 167.9, 118819, 18949, 2439, 4756, 4063, 5318, 7267, 5512, 84, 48, NA, 167123,  4*
164, 168.9, 159786, 19502, 9939, 7365, 6360, 5815, 3119, 2777, 91, 54, NA, 214663,  4*
165, 169.9, 300101, 4746, 301, 1054, 1379, 2312, 1228, 391, 93, 40, NA, 311512,  4*
166, 170.9, 2527186, 118473, 27905, 16744, 39962, 21921, 17307, 5700, 78, 30, NA, 2775198,  4*
167, 171.9, 29114, 9623, 8875, 4967, 3980, 9274, 13216, 1319, 84, 43, NA, 80368,  4*
168, 172.9, 125303, 112241, 39172, 31945, 5314, 45703, 48031, 10239, 88, 41, NA, 417948,  4*
169, 173.9, 102971, 24030, 5148, 10838, 992, 16650, 3631, 1849, 90, 53, NA, 166109,  4*
170, 174.9, 547170, 71295, 62612, 11619, 22765, 11573, 23535, 6671, 84, 67, NA, 757240,  4*
171, 176.0, 55864, 44636, 15684, 35964, 23093, 36712, 4737, 3305, 83, 66, NA, 219995,  4*
172, 176.9, 988188, 222236, 61470, 18781, 53018, 23147, 15024, 7338, 69, 60, NA, 1389202,  4*
173, 177.9, 28513, 21830, 16605, 3025, 4262, 6410, 5268, 1657, 56, 64, NA, 87570,  4*
174, 178.9, 355528, 27237, 6857, 474, 2687, 2261, 1967, 959, 53, 50, NA, 397970,  4*
175, 179.9, 1495098, 204830, 41923, 12535, 43839, 30910, 16643, 8040, 41, 37, NA, 1853818,  4*
176, 180.9, 37813, 26768, 10778, 2211, 2287, 2344, 996, 871, 38, 43, NA, 84068,  4
177, 181.9, 137931, 21278, 2674, 4224, 1012, 2232, 908, 1186, 30, 34, NA, 171445,  4
178, 182.9, 1236269, 579294, 31429, 74108, 76715, 13432, 20393, 20708, 17, 27, NA, 2052348,  4
179, 183.9, 96421, 41478, 4747, 2469, 4638, 4888, 2276, 1179, 16, 24, NA, 158096,  4
180, 184.9, 644048, 310863, 6290, 44331, 23511, 34656, 14847, 4573, 21, 11, NA, 1083119,  4
181, 185.9, 68469, 8334, 1430, 218, 3449, 1650, 946, 636, 29, 1, NA, 85132,  4
182, 186.9, 1193463, 13940, 7591, 7739, 5691, 6978, 3489, 2565, 57, 17, NA, 1241456,  4
183, 187.9, 298469, 89337, 26002, 16822, 3863, 6453, 9869, 1248, 48, 30, NA, 452063,  4
184, 188.9, 36554, 10606, 10320, 5768, 7384, 3116, 6720, 2803, 50, 53, NA, 83271,  4
185, 189.9, 6047, 40832, 1057, 2572, 4185, 3343, 2909, 1836, 41, 48, NA, 62781,  4
186, 190.9, 262929, 75129, 21842, 37826, 11568, 39132, 21248, 7781, 43, 44, NA, 477455,  4
187, 191.9, 43183, 28529, 6342, 11040, 5957, 4315, 4897, 1892, 53, 47, NA, 106155,  4
188, 192.9, 359435, 47595, 15965, 15206, 8983, 8093, 4427, 3092, 51, 40, NA, 462796,  4
189, 194.0, 1069197, 41291, 21886, 13098, 7257, 6433, 10148, 2649, 51, 66, NA, 1171959,  4
190, 194.9, 104242, 12323, 186, 4997, 2669, 3790, 4334, 3998, 48, 60, NA, 136539,  4
191, 195.9, 442670, 98694, 1153, 5019, 7052, 6774, 7170, 1115, 44, 37, NA, 569647,  4
192, 196.9, 1476512, 412765, 59647, 30124, 16411, 29507, 32565, 22942, 37, 26, NA, 2080473,  4
193, 197.9, 574993, 122088, 54154, 13340, 15503, 20713, 17429, 4349, 41, 23, NA, 822569,  4
194, 198.9, 266107, 192930, 67239, 15658, 47086, 19227, 13528, 8285, 27, 26, NA, 630060,  4
195, 199.9, 463425, 5684, 7578, 18758, 10775, 9478, 6181, 2557, 44, 60, NA, 524436,  4
196, 200.9, 179797, 11064, 2669, 1450, 4784, 10071, 4160, 1479, 74, 60, NA, 215474,  4
197, 201.9, 101854, 6098, 910, 1600, 1911, 2043, 553, 151, 81, 51, NA, 115120,  4
198, 202.9, 619534, 39147, 20466, 17194, 11402, 25255, 3508, 2150, 100, 56, NA, 738656,  4
199, 203.9, 116561, 40755, 1545, 1602, 2696, 1522, 1348, 1148, 75, 24, NA, 167177,  4
200, 204.9, 205231, 11786, 4318, 3753, 2785, 981, 828, 186, 44, 38, NA, 229868,  4
201, 205.9, 30728, 21634, 17526, 2410, 7237, 4282, 4462, 4479, 37, 48, NA, 92758,  4
202, 206.9, 43815, 3204, 4160, 2484, 8895, 7373, 7277, 2079, 44, 43, NA, 79287,  4
203, 207.9, 406838, 98133, 35530, 41176, 32549, 39880, 22168, 4570, 67, 64, NA, 680844,  4
204, 208.9, 1540411, 236793, 228980, 129345, 20545, 25411, 25146, 8215, 64, 75, NA, 2214846,  4
205, 209.9, 446427, 275751, 43212, 63375, 32766, 74746, 13835, 15512, 74, 67, NA, 965624,  4
206, 210.9, 508835, 116698, 155185, 39062, 41447, 53991, 20797, 2171, 56, 80, NA, 938186,  4
207, 212.0, 37523, 9366, 956, 1920, 4723, 5478, 6337, 8226, 64, 66, NA, 74529,  4
208, 212.9, 32092, 11839, 6697, 9012, 2025, 5443, 6590, 3353, 81, 61, NA, 77051,  4
209, 213.9, 167136, 78543, 4814, 28442, 4878, 7488, 2902, 2828, 69, 64, NA, 297031,  4
210, 215.9, 1415877, 96777, 56549, 34363, 24579, 25541, 10761, 11545, 66, 61, NA, 1675992,  4
211, 216.9, 219501, 44844, 5882, 5941, 7252, 3808, 1229, 515, 44, 64, NA, 288972,  4
212, 217.9, 188183, 76385, 56116, 20805, 18001, 25690, 8609, 8212, 41, 63, NA, 402001,  4
213, 219.0, 990296, 109327, 22008, 15684, 9716, 6823, 5387, 2963, 38, 60, NA, 1162204,  4
214, 219.9, 251129, 27115, 7068, 3217, 4903, 4314, 3336, 1655, 37, 50, NA, 302737,  4
215, 220.9, 683532, 73766, 19409, 25013, 39062, 26994, 55496, 5802, 51, 53, NA, 929074,  4
216, 221.9, 164544, 60374, 26450, 3858, 8217, 7827, 4401, 1107, 43, 48, NA, 276778,  4
217, 222.9, 35411, 10432, 8574, 2702, 2252, 2531, 1839, 1394, 53, 60, NA, 65135,  4
218, 223.9, 504348, 166222, 69028, 31358, 26299, 28803, 17975, 5443, 53, 64, NA, 849476,  4
219, 224.9, 725703, 57748, 12901, 1298, 6442, 3145, 7028, 2099, 34, 60, NA, 816364,  4
220, 225.9, 344520, 3372, 4096, 1403, 953, 1841, 531, 565, 43, 67, NA, 357281,  4
221, 226.9, 1539595, 55214, 28416, 27959, 30239, 42707, 16283, 7266, 56, 61, NA, 1747679,  4
222, 227.9, 225698, 28939, 16730, 28095, 8307, 8992, 14705, 11438, 57, 69, NA, 342904,  4
223, 228.9, 59109, 56794, 43799, 42713, 2595, 7318, 6134, 1410, 60, 91, NA, 219872,  4
224, 229.9, 96643, 35381, 1337, 6649, 1266, 4866, 5976, 6441, 53, 74, NA, 158559,  4
225, 230.9, 151988, 14980, 4617, 9304, 4659, 4120, 1421, 396, 43, 78, NA, 191485,  4
226, 231.9, 9642, 18860, 6386, 9443, 2565, 2493, 4980, 733, 37, 75, NA, 55102,  4
227, 232.9, 52469, 29393, 7462, 8774, 10384, 10277, 4735, 4659, 53, 60, NA, 128153,  4
228, 233.9, 149660, 40519, 11779, 9779, 3182, 4017, 8091, 4337, 47, 69, NA, 231364,  4
229, 234.9, 406737, 63373, 15549, 10444, 12900, 26200, 7983, 11047, 54, 60, NA, 554233,  4
230, 235.9, 525029, 61162, 26235, 23040, 67341, 36328, 17226, 2685, 74, 48, NA, 759046,  4
231, 237.0, 75218, 13370, 7057, 3562, 1462, 1404, 816, 577, 56, 56, NA, 103466,  4
232, 237.9, 40662, 17154, 1386, 2635, 6697, 9266, 2678, 1906, 80, 40, NA, 82384,  4
233, 238.9, 46806, 7427, 8662, 6416, 4828, 8498, 3241, 1679, 83, 53, NA, 87557,  4
234, 239.9, 152686, 1683, 755, 568, 2118, 1243, 937, 434, 87, 51, NA, 160424,  4
235, 240.9, 185191, 231946, 31367, 29088, 11616, 21547, 17168, 11274, 90, 38, NA, 539197,  4
236, 241.9, 14767, 19623, 12941, 3911, 5570, 3340, 2766, 960, 70, 60, NA, 63878,  4
237, 242.9, 1038020, 110735, 38893, 19161, 34202, 38159, 19025, 2634, 64, 50, NA, 1300829,  4
238, 244.0, 297184, 29040, 25556, 33960, 58191, 19615, 17100, 5279, 57, 57, NA, 485925,  4
239, 244.9, 652466, 52824, 27229, 37139, 33971, 22928, 11259, 2971, 67, 70, NA, 840787,  4
240, 245.9, 6660, 10588, 5932, 8287, 3619, 8923, 1894, 1446, 83, 69, NA, 47349,  4
241, 246.9, 13663, 25125, 6125, 7739, 12191, 7704, 4214, 987, 81, 69, NA, 77748,  4
242, 247.9, 614807, 47871, 4867, 5771, 9600, 5889, 2211, 483, 70, 54, NA, 691499,  4
243, 248.9, 485521, 87450, 11059, 2907, 8112, 16920, 15848, 3653, 70, 37, NA, 631470,  4
244, 249.9, 29767, 18996, 4116, 9282, 2098, 4860, 3303, 1325, 61, 35, NA, 73747,  4
245, 250.9, 34225, 114072, 22811, 5685, 11111, 7144, 2728, 1791, 44, 29, NA, 199567,  4
246, 251.9, 36503, 13879, 1230, 3737, 5714, 6170, 2760, 1399, 57, 30, NA, 71392,  4
247, 252.9, 81893, 8822, 3298, 1422, 4745, 8051, 8265, 2134, 74, 38, NA, 118630,  4
248, 253.9, 73810, 35644, 9775, 4773, 5426, 12065, 9606, 6075, 78, 30, NA, 157174,  4
249, 255.0, 868253, 204229, 28237, 17335, 12602, 39983, 13580, 4440, 90, 29, NA, 1188659,  4
