obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
58, 63.0, 9549, 6768, 1557, 7833, 930, 2508, 2029, 2183, 51, 87, NA, 33357,  2*
59, 63.9, 8090, 4693, 7341, 3300, 2628, 1439, 1979, 558, 47, 91, NA, 30028,  2*
60, 64.9, 11749, 2189, 2776, 3286, 1750, 2500, 1153, 330, 50, 100, NA, 25733,  2*
61, 66.0, 9156, 30518, 1755, 3379, 1047, 1658, 1384, 486, 37, 88, NA, 49383,  2*
62, 66.9, 7770, 4871, 2324, 1484, 4235, 1439, 721, 645, 38, 75, NA, 23489,  2*
63, 67.9, 11060, 6565, 3754, 1868, 1514, 1626, 505, 523, 41, 64, NA, 27415,  2*
64, 68.9, 268169, 48305, 8971, 3564, 2702, 4545, 1444, 283, 30, 47, NA, 337983,  2*
65, 70.0, 15652, 25831, 7746, 2840, 3162, 1614, 511, 514, 30, 57, NA, 57870,  2*
66, 70.9, 14683, 17120, 2291, 2921, 3233, 1548, 682, 644, 24, 53, NA, 43122,  2*
67, 71.9, 18240, 15794, 2142, 7439, 2646, 4410, 1540, 245, 26, 50, NA, 52456,  2*
68, 73.0, 14273, 6889, 9451, 1815, 4267, 1547, 840, 449, 27, 67, NA, 39531,  2*
69, 73.9, 15302, 8537, 692, 4637, 2157, 1345, 1919, 582, 35, 70, NA, 35171,  2*
70, 74.9, 17520, 15169, 6178, 2754, 1147, 3023, 1649, 2052, 40, 80, NA, 49492,  2*
71, 75.9, 3551, 4013, 3943, 5645, 1501, 5051, 2332, 506, 47, 90, NA, 26542,  2*
72, 77.0, 15680, 11215, 17033, 2095, 1669, 3724, 1048, 935, 50, 91, NA, 53399,  2*
73, 77.9, 227829, 54289, 7397, 7924, 20132, 13204, 9492, 3229, 54, 80, NA, 343496,  2*
74, 78.9, 30778, 8357, 5346, 5673, 2064, 2015, 1498, 643, 53, 88, NA, 56374,  2*
75, 79.9, 11973, 7470, 1205, 443, 1196, 2890, 1441, 1083, 51, 63, NA, 27701,  2*
76, 80.9, 13765, 18058, 5561, 1387, 3521, 2951, 1345, 968, 51, 44, NA, 47556,  2*
77, 81.9, 5890, 14258, 1360, 1761, 1117, 1685, 1613, 1257, 47, 44, NA, 28941,  2*
78, 82.9, 11047, 3523, 1068, 5134, 847, 1717, 1552, 1189, 50, 48, NA, 26077,  2*
79, 83.9, 49890, 53953, 1243, 2808, 4295, 8175, 1713, 917, 43, 38, NA, 122994,  2*
80, 84.9, 7194, 3147, 3467, 1466, 5590, 1952, 1322, 1062, 50, 44, NA, 25200,  2*
81, 86.0, 66878, 34341, 5820, 5947, 9559, 3911, 2453, 532, 50, 51, NA, 129441,  2*
82, 86.9, 246305, 11765, 5295, 1312, 1651, 972, 411, 190, 40, 40, NA, 267901,  2*
83, 88.0, 6601, 6364, 1568, 1964, 1285, 4349, 1929, 2000, 50, 61, NA, 26060,  2*
84, 89.0, 6198, 8800, 1030, 3120, 1744, 2274, 1542, 598, 47, 57, NA, 25306,  2*
85, 89.9, 29788, 19285, 3544, 2905, 4469, 2789, 1252, 1749, 48, 57, NA, 65781,  2*
86, 91.0, 240354, 237221, 40578, 28586, 8635, 23128, 13263, 1216, 51, 51, NA, 592981,  2*
87, 91.9, 549610, 54983, 2816, 34389, 5358, 12592, 3923, 4424, 40, 60, NA, 668095,  2*
88, 92.9, 8720, 7045, 5540, 4639, 1796, 1571, 2798, 645, 34, 70, NA, 32754,  2*
89, 93.9, 20915, 9657, 6344, 3533, 2230, 2670, 2943, 470, 37, 84, NA, 48762,  2*
90, 95.0, 477251, 183484, 6450, 4840, 10290, 13156, 7164, 3138, 35, 64, NA, 705773,  2*
91, 95.9, 724126, 94500, 14190, 37055, 18370, 6861, 5317, 767, 26, 61, NA, 901186,  2*
92, 96.9, 450370, 55480, 11155, 12107, 11976, 9589, 3184, 2757, 29, 47, NA, 556618,  2*
93, 97.9, 929840, 175287, 87499, 18157, 14127, 15643, 4679, 8530, 21, 43, NA, 1253762,  2*
94, 98.9, 72006, 18603, 435, 2588, 1626, 3692, 1553, 1074, 29, 53, NA, 101577,  2*
95, 99.9, 6863, 14657, 1106, 2213, 2648, 810, 2338, 1066, 29, 41, NA, 31701,  2*
96, 100.9, 194324, 55005, 16563, 9795, 13382, 10416, 1118, 237, 29, 43, NA, 300840,  2*
97, 102.0, 1501366, 26602, 11196, 11735, 10640, 6060, 7767, 1945, 37, 44, NA, 1577311,  2*
98, 102.9, 654724, 137860, 20293, 54545, 51381, 49448, 39097, 22226, 40, 56, NA, 1029574,  2*
99, 103.9, 1685458, 13706, 17096, 27753, 28803, 32121, 6359, 5714, 61, 70, NA, 1817010,  2*
100, 105.0, 1907799, 353058, 196543, 24040, 8456, 17189, 5111, 2550, 48, 80, NA, 2514746,  2*
101, 106.0, 1159262, 212599, 54494, 28144, 34353, 28388, 11155, 7943, 47, 70, NA, 1536338,  2*
102, 106.9, 212150, 31624, 16898, 8664, 4311, 4947, 1813, 2761, 37, 81, NA, 283168,  2*
103, 107.9, 65747, 23940, 25113, 27362, 10934, 8965, 9619, 3576, 23, 91, NA, 175256,  2*
104, 108.9, 700878, 108326, 14511, 56065, 17411, 12127, 8054, 5536, 29, 88, NA, 922908,  2*
105, 109.9, 26186, 6600, 2950, 1379, 1705, 2493, 956, 698, 38, 93, NA, 42967,  2*
106, 110.9, 172956, 79532, 12239, 8707, 4684, 3777, 3207, 355, 30, 81, NA, 285457,  2*
107, 111.9, 126301, 31900, 5895, 3286, 4049, 3640, 2704, 1460, 27, 57, NA, 179235,  2*
108, 113.0, 46272, 17901, 2038, 4089, 4542, 3497, 3489, 742, 35, 48, NA, 82570,  2*
109, 113.9, 58785, 52159, 15708, 1516, 5380, 5344, 1620, 936, 24, 43, NA, 141448,  2*
110, 114.9, 507628, 197366, 54143, 27978, 15161, 10438, 4517, 2237, 24, 48, NA, 819468,  2*
111, 115.9, 1754320, 204053, 29220, 94718, 256035, 338748, 58149, 20763, 47, 44, NA, 2756006,  2*
112, 116.9, 15985, 11169, 8346, 1461, 4707, 3043, 1171, 1572, 47, 54, NA, 47454,  2*
113, 121.0, 57877, 5338, 2457, 748, 1209, 1107, 706, 272, 51, 60, NA, 69714,  2*
114, 121.9, 2388219, 391854, 99269, 39658, 16497, 19432, 25803, 2922, 50, 57, NA, 2983654,  2*
115, 122.9, 570527, 70553, 6273, 13299, 15176, 7078, 2623, 462, 26, 61, NA, 685991,  2*
116, 124.0, 1381591, 275582, 257023, 97782, 151338, 51656, 22197, 7516, 23, 64, NA, 2244685,  2*
117, 124.9, 990857, 20160, 8418, 2158, 8723, 1269, 567, 269, 11, 63, NA, 1032421,  2*
118, 125.9, 50335, 48850, 36021, 4968, 5869, 2720, 1868, 305, 11, 74, NA, 150936,  2*
119, 126.9, 281919, 10963, 8248, 10080, 5199, 4745, 757, 1469, 17, 93, NA, 323380,  2*
120, 128.0, 276732, 51448, 4235, 17971, 6654, 4412, 2766, 2076, 14, 81, NA, 366294,  2*
121, 128.9, 127886, 9881, 3406, 2090, 4267, 2334, 617, 389, 27, 80, NA, 150870,  2*
122, 129.9, 145387, 61040, 10424, 8253, 13436, 4591, 993, 1426, 34, 66, NA, 245550,  2*
123, 131.0, 23400, 8187, 4534, 1721, 3211, 2769, 1141, 641, 34, 57, NA, 45604,  2*
124, 131.9, 18362, 7330, 1763, 6679, 2730, 2064, 2284, 847, 41, 69, NA, 42059,  2*
125, 132.9, 75161, 9749, 5838, 3597, 4548, 2642, 3762, 1128, 40, 78, NA, 106425,  2*
126, 133.9, 381439, 30989, 39933, 16497, 11608, 4481, 1336, 694, 40, 97, NA, 486977,  2*
127, 134.9, 25596, 5673, 889, 1730, 1240, 2397, 1938, 579, 43, 91, NA, 40042,  2*
128, 135.9, 27110, 17606, 4526, 2002, 5870, 1637, 1000, 2327, 37, 77, NA, 62078,  2*
129, 137.0, 89330, 39129, 13099, 18699, 11075, 10719, 14081, 4793, 38, 77, NA, 200925,  2*
130, 138.0, 96330, 92743, 13380, 3469, 3866, 9545, 1972, 1423, 41, 51, NA, 222728,  2*
131, 138.9, 117084, 19357, 3804, 2100, 2586, 2580, 1664, 744, 34, 50, NA, 149919,  2*
132, 139.9, 2798, 10054, 9098, 4062, 1450, 4273, 1845, 469, 43, 64, NA, 34049,  2*
133, 140.9, 1884429, 279056, 28338, 29014, 22389, 14010, 17270, 10371, 30, 51, NA, 2284877,  2*
134, 141.9, 27511, 3237, 3751, 2250, 2060, 1623, 1760, 345, 37, 70, NA, 42537,  2*
135, 142.9, 27966, 14116, 6907, 2790, 1694, 2207, 1241, 941, 37, 81, NA, 57862,  2*
136, 143.9, 71056, 25093, 3275, 875, 1902, 4025, 2369, 733, 34, 57, NA, 109328,  2*
137, 145.0, 30682, 33527, 10330, 4218, 2128, 3430, 1887, 2113, 38, 67, NA, 88315,  2*
138, 145.9, 14081, 18369, 12211, 4132, 1762, 3266, 1133, 1242, 34, 66, NA, 56196,  2*
139, 146.9, 7886, 12261, 2603, 3920, 1682, 6659, 2488, 1413, 44, 57, NA, 38912,  2*
140, 147.9, 102765, 28837, 5541, 5445, 5244, 1991, 1913, 1131, 37, 67, NA, 152867,  2*
141, 149.0, 46702, 13761, 8083, 7400, 5621, 2395, 2282, 486, 37, 77, NA, 86730,  2*
142, 149.9, 408911, 87281, 44684, 12143, 29031, 21484, 11073, 4653, 41, 69, NA, 619260,  2*
143, 150.9, 6391, 20002, 343, 2582, 2977, 3657, 1778, 1491, 35, 54, NA, 39221,  2*
144, 151.9, 5705, 13624, 741, 2771, 1869, 4263, 2607, 751, 48, 48, NA, 32331,  2*
145, 153.0, 115299, 9774, 1815, 2325, 8051, 2348, 1720, 192, 54, 34, NA, 141524,  2*
146, 153.9, 25378, 13235, 2849, 782, 2808, 3227, 3105, 1292, 56, 23, NA, 52676,  2*
147, 156.9, 14068, 11941, 2350, 807, 1843, 3415, 1113, 1037, 60, 29, NA, 36574,  2*
148, 157.9, 553306, 240697, 65050, 19078, 27725, 33223, 19660, 3160, 53, 37, NA, 961899,  2*
149, 158.9, 44003, 30373, 4544, 1460, 2127, 1358, 537, 192, 40, 30, NA, 84594,  2*
150, 159.9, 186373, 70616, 11223, 14730, 8226, 10704, 7439, 4009, 35, 37, NA, 313320,  2*
151, 160.9, 2742, 2843, 3599, 2040, 1889, 3068, 645, 637, 38, 54, NA, 17463,  2*
152, 161.9, 2748, 10206, 1070, 3836, 2613, 2369, 3118, 2299, 41, 57, NA, 28259,  2*
153, 163.0, 501696, 81139, 2835, 38025, 10380, 12906, 2359, 1961, 50, 69, NA, 651301,  2*
154, 163.9, 846391, 42411, 3264, 14604, 17755, 14105, 12798, 2026, 56, 66, NA, 953354,  2*
155, 164.9, 160012, 20747, 2986, 2821, 4007, 2581, 1281, 1006, 47, 50, NA, 195441,  2*
156, 165.9, 48317, 8745, 4185, 1831, 946, 3518, 809, 1465, 50, 54, NA, 69816,  2*
157, 167.0, 49026, 4912, 2765, 2223, 2625, 3885, 1219, 918, 63, 54, NA, 67573,  2*
158, 167.9, 78903, 68024, 21739, 8381, 3622, 4073, 2967, 633, 48, 61, NA, 188342,  2*
159, 169.0, 24518, 9371, 16490, 6113, 2147, 2664, 3129, 1137, 47, 87, NA, 65569,  2*
160, 169.9, 740483, 37435, 15540, 21467, 10195, 8106, 8247, 1840, 38, 91, NA, 843313,  2*
161, 170.9, 44418, 49413, 32401, 27138, 7816, 2019, 3015, 1483, 11, 100, NA, 167703,  2*
162, 171.9, 1060139, 181964, 8892, 14341, 14400, 15344, 7753, 8871, 14, 83, NA, 1311704,  2*
163, 172.9, 30769, 18471, 7699, 5045, 3617, 2153, 3258, 451, 13, 69, NA, 71463,  2*
164, 174.0, 10284, 26531, 7340, 22593, 12679, 5143, 7995, 3598, 13, 69, NA, 96163,  2*
165, 181.0, 896089, 623255, 94501, 22360, 7593, 17423, 3647, 1586, 14, 50, NA, 1666454,  2
166, 181.9, 1752727, 113816, 46458, 7429, 96080, 65805, 18517, 19603, 30, 56, NA, 2120435,  2
167, 182.9, 2441850, 399977, 61736, 100650, 89020, 20119, 17961, 8927, 24, 48, NA, 3140240,  2
168, 183.9, 448286, 56652, 20109, 11616, 9144, 12618, 1289, 458, 27, 41, NA, 560172,  2
169, 185.0, 141086, 11549, 3405, 3190, 1233, 1308, 713, 167, 38, 53, NA, 162651,  2
170, 185.9, 1157946, 60470, 11710, 33241, 28813, 8272, 4611, 1750, 24, 64, NA, 1306813,  2
171, 186.9, 213456, 6293, 1215, 4139, 515, 1794, 433, 198, 38, 74, NA, 228043,  2
172, 188.0, 243829, 107492, 18300, 6810, 17780, 7023, 2116, 460, 27, 61, NA, 403810,  2
173, 188.9, 294974, 180978, 8885, 13573, 5948, 6626, 2897, 1449, 20, 44, NA, 515330,  2
174, 189.9, 280754, 68383, 4041, 3702, 13502, 3760, 4755, 983, 14, 24, NA, 379880,  2
175, 190.9, 306258, 99974, 39501, 61447, 13291, 13119, 9822, 2990, 7, 27, NA, 546402,  2
176, 192.0, 600288, 246890, 7859, 26012, 54028, 12822, 24763, 12852, 7, 21, NA, 985514,  2
177, 192.9, 7272, 7132, 984, 1119, 1444, 1046, 542, 731, 17, 30, NA, 20270,  2
178, 193.9, 162749, 44214, 3095, 7876, 5318, 4092, 1508, 1208, 21, 40, NA, 230060,  2
179, 194.9, 79968, 59983, 10235, 22084, 20422, 17664, 9871, 5463, 30, 29, NA, 225690,  2
180, 195.9, 316105, 55854, 7717, 3682, 7849, 11562, 8079, 1025, 43, 34, NA, 411873,  2
181, 196.9, 82140, 41181, 12092, 5345, 7565, 14008, 7414, 4736, 50, 35, NA, 174481,  2
182, 197.9, 363589, 132861, 18492, 7984, 16260, 21285, 14641, 4462, 54, 30, NA, 579574,  2
183, 199.0, 346026, 17940, 4444, 12672, 19907, 8067, 3115, 2082, 56, 34, NA, 414253,  2
184, 199.9, 651016, 183454, 20342, 37376, 23770, 7321, 5151, 2474, 41, 40, NA, 930904,  2
185, 201.0, 145707, 91787, 18877, 19097, 7392, 10469, 1236, 718, 34, 43, NA, 295283,  2
186, 201.9, 1081542, 76444, 26314, 23339, 22127, 11345, 1767, 712, 27, 57, NA, 1243590,  2
187, 202.9, 9947, 34023, 5435, 5590, 3083, 3179, 1408, 504, 17, 54, NA, 63169,  2
188, 203.9, 112259, 2411, 2321, 6152, 3118, 2978, 1156, 1099, 38, 69, NA, 131494,  2
189, 204.9, 365807, 76011, 7589, 8414, 14580, 14802, 4122, 1587, 43, 60, NA, 492912,  2
190, 206.0, 16830, 22378, 6346, 3364, 4268, 6296, 4886, 461, 50, 53, NA, 64829,  2
191, 206.9, 25389, 16116, 1593, 944, 716, 1417, 559, 208, 50, 44, NA, 46942,  2
192, 207.9, 15410, 15627, 2975, 2249, 7007, 2387, 1307, 626, 43, 24, NA, 47588,  2
193, 208.9, 1563155, 354147, 63148, 38852, 22849, 19844, 13197, 2448, 30, 30, NA, 2077640,  2
194, 210.0, 1960686, 113566, 31576, 22189, 39445, 31172, 20460, 3934, 30, 30, NA, 2223028,  2
195, 210.9, 1439406, 150253, 77219, 16507, 31349, 28087, 6368, 6324, 35, 48, NA, 1755513,  2
196, 211.9, 160018, 31956, 18456, 7652, 9652, 3344, 1010, 1369, 29, 61, NA, 233457,  2
197, 213.0, 13681, 5442, 4842, 5618, 4103, 5094, 2298, 1070, 47, 75, NA, 42148,  2
198, 213.9, 103841, 24039, 4151, 10439, 1302, 2430, 1358, 582, 37, 81, NA, 148142,  2
199, 214.9, 644239, 98493, 10327, 1865, 3847, 10816, 1479, 394, 35, 63, NA, 771460,  2
200, 215.9, 35565, 4101, 3184, 3019, 1744, 2573, 1605, 1185, 48, 64, NA, 52976,  2
201, 217.0, 810633, 81089, 4182, 7572, 2445, 2114, 3838, 665, 24, 44, NA, 912538,  2
202, 217.9, 220419, 39295, 15453, 5172, 5111, 5417, 2422, 699, 27, 41, NA, 293988,  2
203, 218.9, 50224, 9213, 13421, 9357, 1401, 2564, 2031, 1310, 26, 75, NA, 89521,  2
204, 220.9, 30319, 29775, 7278, 8015, 2615, 1211, 1622, 373, 7, 66, NA, 81208,  2
205, 221.9, 4217, 10711, 843, 940, 3358, 1664, 2673, 3650, 21, 63, NA, 28056,  2
206, 222.9, 76006, 19643, 2618, 3233, 2116, 6022, 7070, 4003, 30, 53, NA, 120711,  2
207, 224.0, 609067, 63055, 5414, 39229, 14848, 23222, 14884, 2433, 40, 37, NA, 772152,  2
208, 224.9, 306639, 13303, 6583, 2245, 5519, 4625, 2884, 1115, 57, 35, NA, 342913,  2
209, 225.9, 20433, 6347, 10380, 806, 3257, 2691, 4125, 1584, 60, 60, NA, 49623,  2
210, 226.9, 186767, 58207, 38195, 11237, 13012, 4378, 4982, 1902, 44, 74, NA, 318680,  2
211, 227.9, 22270, 21516, 2868, 4282, 2872, 1004, 2996, 1747, 27, 67, NA, 59555,  2
212, 228.9, 974304, 359402, 16684, 6701, 33000, 8513, 14472, 13666, 8, 47, NA, 1426742,  2
213, 229.9, 397206, 17039, 925, 2294, 3763, 2208, 1682, 707, 7, 24, NA, 425824,  2
214, 230.9, 488472, 79244, 47749, 19514, 25708, 10164, 6482, 2055, 11, 23, NA, 679388,  2
215, 231.9, 24430, 15420, 21596, 1132, 3307, 1223, 778, 245, 10, 40, NA, 68131,  2
216, 233.0, 762153, 52376, 7360, 14909, 13215, 4094, 2884, 2481, 16, 60, NA, 859472,  2
217, 233.9, 167416, 5626, 649, 1285, 1962, 757, 629, 420, 14, 66, NA, 178744,  2
218, 235.0, 22333, 27033, 4471, 2583, 3161, 2841, 4116, 1034, 16, 53, NA, 67572,  2
219, 235.9, 14347, 22815, 2267, 1515, 4878, 4227, 1027, 1977, 30, 24, NA, 53053,  2
220, 236.9, 2251, 6360, 4112, 1874, 1980, 2200, 1455, 1256, 41, 34, NA, 21488,  2
221, 237.9, 13920, 13844, 14951, 5521, 3600, 3929, 2383, 630, 43, 50, NA, 58778,  2
222, 238.9, 27875, 20373, 2544, 758, 1140, 2733, 1739, 469, 47, 44, NA, 57631,  2
223, 239.9, 402205, 237212, 5914, 8414, 17988, 12395, 6255, 2813, 35, 37, NA, 693196,  2
224, 240.9, 117635, 13861, 5420, 1240, 3224, 1418, 1863, 306, 26, 30, NA, 144967,  2
225, 242.0, 23215, 5920, 3503, 2611, 694, 2222, 1839, 335, 30, 27, NA, 40339,  2
226, 242.9, 7534, 2497, 4330, 6808, 3914, 3040, 898, 295, 37, 53, NA, 29316,  2
227, 243.9, 4165, 9371, 2289, 6822, 4283, 2401, 741, 641, 44, 81, NA, 30713,  2
228, 244.9, 83901, 10357, 8525, 4603, 4233, 12051, 2702, 3043, 63, 83, NA, 129415,  2
229, 245.9, 367640, 92852, 18803, 3381, 15415, 9229, 9905, 5880, 54, 67, NA, 523105,  2
230, 246.9, 36160, 13461, 7048, 4967, 1559, 4877, 1386, 783, 54, 61, NA, 70241,  2
231, 247.9, 14618, 5686, 1974, 2792, 3615, 2784, 1893, 761, 61, 60, NA, 34123,  2
232, 249.0, 4485, 4117, 11236, 1356, 3887, 3058, 1095, 1154, 51, 69, NA, 30388,  2
233, 249.9, 152421, 28569, 1681, 3665, 14231, 3957, 1538, 1302, 53, 64, NA, 207364,  2
234, 250.9, 7397, 4885, 2559, 2718, 3145, 2739, 927, 425, 56, 63, NA, 24795,  2
235, 251.9, 14478, 14291, 2844, 1404, 3015, 1490, 690, 485, 47, 56, NA, 38697,  2
236, 253.0, 1098142, 358160, 135610, 19582, 68397, 17454, 9399, 7560, 30, 41, NA, 1714304,  2
237, 253.9, 127842, 17130, 3833, 10117, 3160, 3410, 2884, 1142, 30, 61, NA, 169518,  2
238, 254.9, 7114, 11414, 1534, 2667, 2189, 4716, 1496, 1181, 30, 53, NA, 32311,  2
239, 255.9, 52322, 40559, 10750, 15752, 13371, 5333, 5871, 2007, 30, 60, NA, 145965,  2
240, 256.9, 123002, 10555, 6656, 2003, 3672, 8109, 2508, 722, 54, 63, NA, 157227,  2
241, 257.9, 16270, 17578, 2537, 2939, 1515, 5624, 1478, 591, 61, 50, NA, 48532,  2
242, 258.9, 45264, 107090, 27447, 14301, 4571, 10498, 6723, 1583, 48, 54, NA, 217477,  2
243, 260.0, 183430, 12044, 792, 1158, 2765, 1671, 1901, 3143, 53, 40, NA, 206904,  2
244, 260.9, 232357, 190374, 16431, 9424, 5472, 3476, 3341, 2117, 23, 24, NA, 462992,  2
245, 261.9, 586674, 444746, 32195, 35458, 21419, 17987, 5810, 4353, 7, 21, NA, 1148642,  2
246, 262.9, 111711, 14910, 435, 83, 2634, 3211, 1206, 733, 16, 1, NA, 134923,  2
247, 263.9, 80780, 63228, 24889, 17100, 1298, 5684, 1693, 1095, 8, 20, NA, 195767,  2
248, 265.0, 216228, 86873, 8013, 15219, 9487, 16662, 6913, 2514, 29, 29, NA, 361909,  2
249, 265.9, 1002974, 85701, 35959, 85961, 23439, 6428, 7570, 2616, 27, 54, NA, 1250648,  2
250, 267.0, 22609, 16814, 1722, 2445, 1213, 4482, 1983, 1333, 29, 75, NA, 52601,  2
251, 267.9, 353921, 360364, 26268, 11069, 24115, 30798, 3772, 4195, 34, 56, NA, 814502,  2
