obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
57, 62.0, 312798, 17269, 11100, 13579, 6765, 6033, 1998, 932, 56, 70, NA, 370474,  X*
58, 63.0, 242622, 38185, 13614, 19036, 16825, 8450, 2743, 640, 64, 75, NA, 342115,  X*
59, 64.0, 7758, 3248, 1210, 1166, 3547, 2452, 1157, 602, 81, 66, NA, 21140,  X*
60, 65.0, 365534, 392155, 267747, 104577, 37263, 33016, 11689, 6100, 66, 70, NA, 1218081,  X*
61, 66.0, 2767951, 127315, 41414, 23653, 20251, 10395, 4135, 1676, 56, 63, NA, 2996790,  X*
62, 67.0, 75171, 99010, 4776, 6771, 8721, 7206, 1525, 1138, 50, 44, NA, 204318,  X*
63, 68.0, 44206, 29286, 2989, 13400, 5868, 8321, 1832, 1176, 38, 50, NA, 107078,  X*
64, 69.0, 100845, 31685, 4221, 13724, 12685, 7629, 1495, 1010, 51, 41, NA, 173294,  X*
65, 70.0, 70791, 57406, 23117, 684, 5913, 7593, 1691, 3053, 57, 38, NA, 170248,  X*
66, 71.0, 1370259, 311391, 103092, 20247, 70025, 48447, 9749, 3112, 63, 51, NA, 1936322,  X*
67, 72.0, 970027, 89696, 171107, 40473, 49253, 59683, 23507, 5782, 63, 61, NA, 1409528,  X*
68, 73.0, 879739, 20029, 5796, 5768, 1824, 3065, 1903, 1094, 56, 64, NA, 919218,  X*
69, 74.0, 187590, 150672, 2908, 5865, 4272, 5744, 950, 393, 44, 44, NA, 358394,  X*
70, 75.0, 111505, 37638, 7261, 4169, 5988, 7283, 2570, 1509, 51, 41, NA, 177923,  X*
71, 76.0, 35798, 27808, 13177, 5460, 4503, 2567, 2685, 665, 37, 35, NA, 92663,  X*
72, 77.0, 1973, 1947, 3881, 918, 1716, 2484, 4952, 492, 53, 40, NA, 18363,  X*
73, 78.0, 73533, 12914, 1404, 366, 914, 1191, 243, 387, 63, 48, NA, 90952,  X*
74, 79.0, 117835, 7506, 11548, 3703, 7070, 2450, 2304, 1385, 56, 63, NA, 153801,  X*
75, 80.0, 273523, 33055, 30100, 6112, 46779, 21688, 4287, 2932, 77, 57, NA, 418476,  X*
76, 81.0, 12029, 5887, 1195, 5002, 5308, 2845, 1177, 1417, 74, 53, NA, 34860,  X*
77, 82.0, 42768, 27118, 11714, 7714, 3815, 4627, 1362, 724, 75, 69, NA, 99842,  X*
78, 83.0, 968915, 475783, 5244, 85933, 105180, 70409, 12872, 7989, 78, 50, NA, 1732325,  X*
79, 84.0, 1319395, 73997, 10628, 14249, 25494, 21998, 7255, 2232, 74, 44, NA, 1475248,  X*
80, 85.0, 6752, 8950, 4943, 1740, 5380, 2642, 1773, 588, 67, 43, NA, 32768,  X*
81, 86.0, 306881, 68827, 15231, 9303, 2152, 6802, 1426, 955, 64, 35, NA, 411577,  X*
82, 87.0, 171103, 60700, 4174, 8460, 12132, 4131, 1210, 602, 56, 37, NA, 262512,  X*
83, 88.0, 619093, 47834, 2582, 22523, 20677, 6734, 6234, 1606, 47, 41, NA, 727283,  X*
84, 89.0, 135357, 84710, 16764, 5336, 7224, 12444, 2700, 931, 43, 35, NA, 265466,  X*
85, 90.0, 1406, 3236, 1821, 3891, 4186, 2492, 717, 1111, 57, 43, NA, 18860,  X*
86, 91.0, 97018, 145609, 8119, 5050, 16725, 25792, 9436, 2913, 69, 34, NA, 310662,  X*
87, 92.0, 37993, 27128, 11010, 32670, 10851, 5087, 1154, 1342, 66, 44, NA, 127235,  X*
88, 93.0, 228070, 13853, 3154, 2880, 1366, 1477, 185, 71, 60, 50, NA, 251056,  X*
89, 94.0, 2209, 5034, 1678, 2522, 2690, 2010, 1657, 1069, 56, 48, NA, 18869,  X*
90, 95.0, 5075, 3886, 2656, 1374, 2187, 2312, 1826, 872, 64, 69, NA, 20188,  X*
91, 96.0, 35122, 4328, 3612, 225, 1063, 1454, 104, 181, 75, 63, NA, 46089,  X*
92, 97.0, 1505, 3899, 1028, 909, 630, 3300, 1141, 875, 100, 60, NA, 13287,  X*
93, 98.0, 92445, 61286, 13092, 217, 4107, 6179, 2511, 930, 88, 48, NA, 180767,  X*
94, 99.0, 9445, 5063, 1194, 3147, 4020, 3362, 1750, 489, 90, 44, NA, 28470,  X*
95, 100.0, 5564, 4762, 1015, 1520, 3381, 2703, 1650, 495, 97, 35, NA, 21090,  X*
96, 101.0, 97065, 135486, 40562, 13035, 4216, 24566, 2772, 1946, 81, 38, NA, 319648,  X*
97, 102.0, 112317, 19294, 11447, 4926, 4374, 4343, 1949, 1515, 87, 53, NA, 160165,  X*
98, 103.0, 8568, 4781, 1576, 3493, 3269, 1687, 1581, 608, 78, 56, NA, 25563,  X*
99, 105.0, 8884, 16171, 15478, 20792, 17068, 14783, 4043, 1874, 75, 69, NA, 99093,  X*
100, 106.0, 7383, 4851, 6064, 2570, 6485, 2714, 1617, 2447, 81, 78, NA, 34131,  X*
101, 108.0, 26741, 22478, 4042, 9755, 18502, 10335, 3095, 1871, 91, 69, NA, 96819,  X*
102, 109.0, 4680, 1694, 994, 2785, 1001, 2588, 1000, 898, 100, 74, NA, 15640,  X*
103, 110.0, 139611, 91137, 31021, 1005, 13049, 10338, 2554, 1564, 87, 63, NA, 290279,  X*
104, 111.0, 56586, 7869, 2556, 1602, 2945, 1919, 1903, 930, 83, 54, NA, 76310,  X*
105, 112.0, 69332, 127308, 37679, 18020, 25060, 10805, 2984, 1040, 61, 57, NA, 292228,  X*
106, 113.0, 1946953, 564868, 29857, 38109, 163322, 47232, 10703, 7556, 40, 35, NA, 2808600,  X*
107, 114.0, 153625, 68732, 10389, 10686, 7368, 5567, 2283, 874, 37, 35, NA, 259524,  X*
108, 115.0, 2993, 2052, 936, 2340, 2250, 2980, 752, 1132, 51, 37, NA, 15435,  X*
109, 116.0, 3960, 1783, 2137, 3125, 1796, 3220, 1752, 556, 77, 44, NA, 18329,  X*
110, 117.0, 67187, 7650, 1164, 1791, 1704, 1622, 303, 279, 84, 57, NA, 81700,  X*
111, 118.0, 11415, 12448, 2812, 1243, 3346, 3087, 1142, 595, 96, 54, NA, 36088,  X*
112, 119.0, 70953, 4298, 2573, 774, 703, 1414, 664, 170, 84, 57, NA, 81549,  X*
113, 120.0, 7953, 1927, 629, 1101, 2461, 2289, 1380, 1133, 88, 44, NA, 18873,  X*
114, 121.0, 42871, 19685, 32579, 2624, 3601, 5383, 1760, 1120, 81, 63, NA, 109623,  X*
115, 122.0, 1836, 2899, 656, 6455, 4389, 2255, 938, 1417, 84, 77, NA, 20845,  X*
116, 123.0, 24095, 21370, 19442, 32160, 21063, 2786, 2186, 1179, 64, 84, NA, 124281,  X*
117, 124.0, 97047, 53266, 13127, 2768, 1979, 3295, 1670, 1266, 35, 84, NA, 174418,  X*
118, 125.0, 108909, 99953, 36663, 5702, 4200, 2377, 2582, 1918, 14, 70, NA, 262304,  X*
119, 126.0, 6159, 964, 2346, 5154, 1819, 4735, 1953, 268, 26, 75, NA, 23398,  X*
120, 127.0, 145099, 44855, 11711, 3676, 5120, 4698, 2068, 887, 37, 60, NA, 218114,  X*
121, 128.0, 68551, 13617, 3003, 1360, 4134, 1318, 591, 523, 43, 57, NA, 93097,  X*
122, 129.0, 8589, 5170, 1499, 5752, 3725, 1829, 1655, 1639, 69, 64, NA, 29858,  X*
123, 130.0, 4523, 1844, 1211, 3360, 2500, 2999, 1551, 887, 67, 60, NA, 18875,  X*
124, 131.0, 124059, 11274, 243, 1049, 1652, 1287, 752, 1408, 69, 47, NA, 141724,  X*
125, 132.0, 63073, 83914, 23088, 2883, 6237, 6900, 2907, 966, 67, 48, NA, 189968,  X*
126, 133.0, 10783, 1380, 3858, 1763, 2382, 1429, 938, 321, 74, 51, NA, 22854,  X*
127, 134.0, 19852, 35652, 22445, 7789, 8874, 3645, 1309, 667, 47, 53, NA, 100233,  X*
128, 135.0, 6428, 2843, 819, 2430, 906, 2817, 1168, 854, 64, 70, NA, 18265,  X*
129, 136.0, 11153, 12160, 769, 3746, 5190, 2608, 837, 2258, 75, 69, NA, 38721,  X*
130, 137.0, 42998, 65079, 22354, 9295, 6475, 9870, 2186, 975, 66, 60, NA, 159232,  X*
131, 138.0, 6441, 4103, 923, 1218, 1281, 3657, 1642, 605, 94, 50, NA, 19870,  X*
132, 139.0, 2788, 1574, 4058, 3585, 3131, 4559, 1779, 967, 94, 54, NA, 22441,  X*
133, 140.0, 9062, 62110, 15244, 8672, 3725, 9419, 2455, 1461, 91, 56, NA, 112148,  X*
134, 141.0, 3025, 4201, 1161, 1328, 1773, 3939, 1451, 865, 100, 51, NA, 17743,  X*
135, 142.0, 6186, 14688, 1123, 4104, 5192, 4063, 1207, 1109, 100, 50, NA, 37672,  X*
136, 143.0, 39743, 57697, 26776, 1305, 4558, 11878, 2665, 1198, 84, 41, NA, 145820,  X*
137, 144.0, 1855934, 103745, 40172, 15675, 12834, 7760, 6949, 4219, 77, 44, NA, 2047288,  X*
138, 145.0, 89547, 9636, 5939, 1236, 1639, 1366, 567, 463, 51, 54, NA, 110393,  X*
139, 146.0, 64392, 79864, 34944, 16986, 2106, 15552, 1527, 1277, 44, 64, NA, 216648,  X*
140, 147.0, 895758, 104970, 25999, 7832, 9906, 5724, 2139, 1059, 29, 63, NA, 1053387,  X*
141, 148.0, 56890, 17511, 8890, 12391, 27671, 16672, 11352, 3809, 56, 60, NA, 155186,  X*
142, 149.0, 81682, 41911, 728, 463, 2564, 4351, 1153, 1220, 60, 34, NA, 134072,  X*
143, 150.0, 3949, 6275, 7086, 4015, 3236, 3612, 2528, 1725, 67, 40, NA, 32426,  X*
144, 151.0, 3039, 2251, 3375, 2736, 3687, 2088, 1835, 686, 90, 51, NA, 19697,  X*
145, 152.0, 1780, 5558, 3812, 4619, 2960, 2807, 1186, 990, 78, 63, NA, 23712,  X*
146, 153.0, 128593, 70949, 15294, 3988, 3847, 10385, 983, 1303, 80, 84, NA, 235342,  X*
147, 154.0, 133418, 14904, 3933, 3727, 3825, 2017, 1501, 584, 69, 77, NA, 163909,  X*
148, 155.0, 111977, 81648, 662, 21690, 3837, 10383, 1604, 1850, 60, 64, NA, 233651,  X*
149, 156.0, 6615, 8930, 2016, 5037, 3288, 4501, 1658, 1221, 63, 57, NA, 33266,  X*
150, 157.0, 90501, 11838, 1327, 960, 5110, 2675, 231, 341, 69, 51, NA, 112983,  X*
151, 158.0, 42380, 14944, 6911, 6367, 5641, 5001, 878, 1395, 78, 54, NA, 83517,  X*
152, 159.0, 254169, 58954, 23361, 7581, 14928, 9988, 5856, 4374, 80, 60, NA, 379211,  X*
153, 160.0, 70926, 44281, 3536, 11917, 8676, 6747, 2684, 1078, 67, 56, NA, 149845,  X*
154, 161.0, 117170, 92841, 9336, 19749, 24702, 6337, 2801, 969, 53, 63, NA, 273905,  X*
155, 162.0, 376516, 44987, 3124, 8529, 4461, 5432, 1721, 2519, 47, 54, NA, 447289,  X*
156, 163.0, 1729434, 181611, 7157, 15331, 74982, 62848, 27331, 7340, 57, 38, NA, 2106034,  X*
157, 164.0, 94142, 63363, 9773, 4633, 18536, 11766, 4814, 3206, 61, 34, NA, 210233,  X*
158, 165.0, 897544, 15066, 1890, 9876, 4820, 2828, 3193, 2686, 69, 41, NA, 937903,  X*
159, 166.0, 41741, 52176, 4179, 1275, 14866, 8539, 3801, 2780, 75, 29, NA, 129357,  X*
160, 167.0, 4904, 10676, 2944, 1243, 986, 1295, 482, 1594, 57, 47, NA, 24124,  X*
161, 168.0, 141440, 38631, 6510, 1980, 5436, 6325, 1495, 736, 57, 47, NA, 202553,  X*
162, 169.0, 383, 1203, 585, 1774, 1939, 1185, 1308, 649, 74, 48, NA, 9026,  X*
163, 170.0, 10062, 3758, 5062, 4851, 2841, 2046, 1515, 603, 74, 75, NA, 30738,  X*
164, 171.0, 140888, 72773, 11516, 1847, 3302, 6660, 2130, 304, 70, 66, NA, 239420,  X*
165, 172.0, 1278, 965, 923, 1625, 1172, 3223, 896, 842, 88, 77, NA, 10924,  X*
166, 173.0, 10495, 11157, 6390, 1794, 2554, 2292, 820, 342, 70, 75, NA, 35844,  X*
167, 174.0, 301289, 28508, 17170, 8983, 1467, 7146, 1558, 1188, 66, 69, NA, 367309,  X*
168, 175.0, 8511, 2466, 3648, 504, 1463, 3960, 1551, 574, 87, 81, NA, 22677,  X*
169, 176.0, 53629, 49758, 23936, 8875, 4975, 9198, 1271, 715, 63, 83, NA, 152357,  X*
170, 177.0, 164568, 17923, 3369, 6289, 4700, 6435, 4390, 427, 69, 80, NA, 208101,  X*
171, 178.0, 50933, 50216, 4711, 8585, 3351, 2931, 1448, 2007, 60, 69, NA, 124182,  X*
172, 179.0, 2022856, 405268, 29109, 7719, 15112, 27806, 15228, 5678, 35, 51, NA, 2528776,  X*
173, 180.0, 1575, 2588, 941, 226, 1219, 2193, 1646, 991, 53, 41, NA, 11379,  X*
174, 181.0, 456594, 40151, 14801, 10100, 4905, 13243, 7662, 2993, 51, 44, NA, 550449,  X
175, 182.0, 72990, 48949, 14638, 1683, 4261, 7637, 906, 976, 61, 47, NA, 152040,  X
176, 183.0, 14447, 3447, 1750, 3190, 883, 1854, 2027, 877, 74, 67, NA, 28475,  X
177, 184.0, 2005, 7697, 3409, 3943, 3575, 3049, 1265, 732, 61, 77, NA, 25675,  X
178, 185.0, 12907, 15577, 2749, 4518, 2119, 2616, 1715, 856, 56, 77, NA, 43057,  X
179, 186.0, 143770, 83155, 29377, 3230, 4872, 9939, 2139, 1703, 53, 78, NA, 278185,  X
180, 187.0, 6058, 2209, 458, 1973, 1190, 1597, 466, 527, 56, 75, NA, 14478,  X
181, 188.0, 7699, 4947, 3250, 760, 1124, 1815, 772, 383, 57, 74, NA, 20750,  X
182, 189.0, 1423116, 1138922, 97997, 26064, 54862, 26068, 20264, 7514, 40, 61, NA, 2794807,  X
183, 190.0, 57281, 36997, 8859, 3535, 6186, 4605, 939, 727, 41, 57, NA, 119129,  X
184, 191.0, 4190, 10639, 4521, 1163, 6801, 2722, 1996, 2965, 35, 53, NA, 34997,  X
185, 192.0, 62478, 59642, 10867, 12372, 16833, 4739, 3834, 683, 20, 48, NA, 171448,  X
186, 193.0, 303784, 14376, 7111, 5579, 3589, 2728, 349, 160, 37, 64, NA, 337676,  X
187, 194.0, 19830, 10481, 2709, 1249, 690, 2630, 1922, 1091, 43, 66, NA, 40602,  X
188, 195.0, 5057, 4970, 2125, 2164, 3016, 3231, 3847, 1926, 51, 69, NA, 26336,  X
189, 196.0, 242666, 33270, 2670, 14460, 4646, 8144, 2812, 927, 61, 70, NA, 309595,  X
190, 197.0, 2748, 5395, 2033, 2038, 2704, 2928, 1177, 549, 74, 67, NA, 19572,  X
191, 198.0, 10303, 4228, 6248, 5103, 3058, 2008, 3100, 673, 69, 81, NA, 34721,  X
192, 199.0, 2311, 1409, 443, 342, 1602, 1047, 655, 840, 75, 74, NA, 8649,  X
193, 200.0, 114526, 21981, 2084, 4166, 1743, 2788, 588, 302, 69, 69, NA, 148178,  X
194, 201.0, 954624, 44440, 4873, 8843, 10736, 7158, 6841, 2056, 60, 63, NA, 1039571,  X
195, 202.0, 2387, 10839, 549, 3621, 4148, 3622, 1550, 693, 66, 48, NA, 27409,  X
196, 203.0, 343451, 386950, 22727, 17971, 33359, 35590, 8714, 4185, 48, 40, NA, 852947,  X
197, 204.0, 805804, 156880, 11148, 20722, 43346, 10089, 5517, 5239, 41, 37, NA, 1058745,  X
198, 205.0, 88418, 54373, 3032, 6023, 7795, 9592, 1783, 1038, 44, 30, NA, 172054,  X
199, 206.0, 87977, 30106, 11314, 3584, 3109, 9393, 2241, 2534, 43, 35, NA, 150258,  X
200, 207.0, 9215, 4757, 1934, 3034, 2197, 3525, 1109, 576, 57, 51, NA, 26347,  X
201, 208.0, 1531, 1065, 1057, 1523, 2717, 1646, 939, 740, 80, 61, NA, 11218,  X
202, 209.0, 61092, 30476, 19110, 8727, 4060, 11426, 1276, 2845, 83, 77, NA, 139012,  X
203, 210.0, 32914, 8092, 788, 2416, 1839, 3340, 1605, 434, 84, 74, NA, 51428,  X
204, 211.0, 1540, 1157, 1134, 2541, 1899, 2842, 989, 556, 91, 77, NA, 12658,  X
205, 212.0, 74218, 34245, 7196, 5469, 1639, 2928, 1074, 888, 70, 74, NA, 127657,  X
206, 213.0, 8062, 9214, 1522, 3608, 2931, 3536, 1931, 1082, 74, 66, NA, 31886,  X
207, 214.0, 116446, 80871, 25410, 3351, 2528, 9081, 4132, 1242, 60, 69, NA, 243061,  X
208, 215.0, 61801, 103620, 6167, 5691, 3395, 7369, 887, 1167, 37, 51, NA, 190097,  X
209, 216.0, 4354, 2959, 1079, 874, 575, 1709, 577, 965, 54, 53, NA, 13092,  X
210, 217.0, 572067, 60517, 5123, 5914, 5058, 7339, 2429, 3930, 47, 47, NA, 662377,  X
211, 218.0, 66378, 53725, 20053, 3555, 6149, 10539, 1740, 876, 51, 47, NA, 163015,  X
212, 219.0, 15341, 9143, 1520, 738, 2233, 1558, 998, 729, 60, 51, NA, 32260,  X
213, 220.0, 1843, 2051, 1529, 624, 350, 1527, 788, 295, 57, 54, NA, 9007,  X
214, 221.0, 63620, 77996, 17755, 4092, 5700, 7605, 739, 623, 54, 57, NA, 178130,  X
215, 222.0, 118139, 113466, 36607, 22293, 16900, 20756, 2766, 2925, 53, 60, NA, 333852,  X
216, 223.0, 1010978, 85086, 18969, 8920, 6954, 4148, 3435, 980, 41, 64, NA, 1139470,  X
217, 224.0, 66061, 53870, 6080, 7172, 5607, 6523, 1240, 1800, 27, 54, NA, 148353,  X
218, 225.0, 1880257, 72145, 14974, 18775, 44118, 7415, 3961, 1212, 27, 56, NA, 2042857,  X
219, 226.0, 74557, 85793, 32811, 4839, 3658, 9311, 3244, 748, 21, 56, NA, 214961,  X
220, 227.0, 931089, 39604, 12427, 5171, 4597, 2132, 1110, 1227, 21, 57, NA, 997357,  X
221, 228.0, 2057, 4378, 891, 2098, 1444, 2471, 929, 249, 35, 63, NA, 14517,  X
222, 229.0, 162745, 49816, 14200, 13604, 4032, 8297, 3580, 1465, 40, 67, NA, 257739,  X
223, 230.0, 49161, 9654, 2645, 1406, 916, 1591, 241, 347, 44, 66, NA, 65961,  X
224, 231.0, 555146, 34882, 3097, 5136, 11209, 11515, 5224, 1582, 64, 56, NA, 627791,  X
225, 232.0, 85680, 54957, 10737, 2315, 6175, 6339, 1109, 1010, 51, 51, NA, 168322,  X
226, 233.0, 56191, 60142, 5497, 4736, 9756, 4617, 1433, 885, 44, 38, NA, 143257,  X
227, 234.0, 130982, 61539, 22882, 5245, 4471, 5611, 1275, 604, 40, 38, NA, 232609,  X
228, 235.0, 1526, 2282, 446, 1877, 1407, 2614, 574, 672, 48, 47, NA, 11398,  X
229, 236.0, 91790, 54091, 2385, 7766, 3085, 3824, 2397, 374, 43, 47, NA, 165712,  X
230, 237.0, 19888, 7576, 2533, 4964, 1098, 2195, 1334, 582, 51, 64, NA, 40170,  X
231, 238.0, 127908, 65995, 4330, 13915, 25624, 23807, 4784, 1612, 66, 56, NA, 267975,  X
232, 239.0, 625443, 23607, 16175, 6511, 6959, 3624, 979, 948, 47, 63, NA, 684246,  X
233, 240.0, 133741, 32571, 12281, 7695, 10998, 2086, 1410, 1171, 43, 74, NA, 201953,  X
234, 241.0, 58948, 28756, 10274, 16259, 14853, 3554, 1647, 1434, 34, 69, NA, 135725,  X
235, 242.0, 172625, 76317, 17786, 11920, 9149, 13119, 2967, 908, 26, 78, NA, 304791,  X
236, 243.0, 53884, 21596, 7893, 6171, 15649, 4381, 3195, 902, 29, 69, NA, 113671,  X
237, 244.0, 592843, 76302, 19105, 14065, 3584, 2729, 2596, 1493, 24, 69, NA, 712717,  X
238, 245.0, 116903, 2147, 774, 1641, 831, 1953, 2264, 584, 44, 69, NA, 127097,  X
239, 246.0, 59439, 59126, 11977, 5613, 2594, 8590, 2891, 463, 43, 67, NA, 150693,  X
240, 247.0, 14908, 1385, 827, 2026, 1954, 1529, 1391, 959, 53, 74, NA, 24979,  X
241, 248.0, 4120, 4008, 987, 2002, 369, 2192, 686, 609, 80, 75, NA, 14973,  X
242, 249.0, 17764, 15228, 4923, 4578, 2075, 2686, 900, 159, 64, 75, NA, 48313,  X
243, 250.0, 82633, 28494, 19870, 9435, 9948, 4304, 2101, 1190, 60, 84, NA, 157975,  X
244, 251.0, 271309, 170428, 14220, 7537, 8833, 13590, 1707, 507, 44, 67, NA, 488131,  X
245, 252.0, 72457, 72695, 14645, 5665, 6563, 2443, 1256, 869, 17, 61, NA, 176593,  X
246, 253.0, 1979, 2588, 2469, 1432, 2969, 1955, 1506, 927, 29, 63, NA, 15825,  X
247, 254.0, 96410, 39928, 3144, 10608, 5518, 9528, 1862, 1775, 40, 51, NA, 168773,  X
248, 255.0, 4111, 3672, 351, 2505, 5753, 1817, 1060, 793, 54, 61, NA, 20062,  X
249, 256.0, 2377, 1499, 877, 2622, 2630, 1394, 1290, 416, 78, 70, NA, 13105,  X
250, 257.0, 48770, 61709, 8811, 15438, 13298, 19174, 1003, 1671, 75, 63, NA, 169874,  X
251, 258.0, 2099190, 396956, 60114, 60526, 34720, 8320, 3739, 1580, 51, 64, NA, 2665145,  X
252, 259.0, 146920, 102151, 22284, 15937, 13672, 16760, 4044, 1108, 43, 64, NA, 322876,  X
