obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
58, 61.9, 14406, 52787, 4085, 12210, 1686, 2507, 1076, 697, 11, 87, NA, 89454,  7*
59, 63.0, 303837, 87268, 15397, 31527, 22172, 9848, 10475, 2412, 20, 74, NA, 482936,  7*
60, 63.9, 347411, 144644, 47064, 7657, 8008, 16292, 4607, 3085, 27, 66, NA, 578768,  7*
61, 64.9, 398803, 89115, 83033, 26741, 15277, 12977, 13175, 16583, 13, 57, NA, 655704,  7*
62, 65.9, 132832, 377781, 38377, 31301, 11298, 11236, 5366, 5195, 8, 51, NA, 613386,  7*
63, 67.0, 120083, 65339, 9702, 5788, 9130, 4290, 2459, 2320, 4, 44, NA, 219111,  7*
64, 67.9, 103552, 21200, 5256, 10943, 1493, 3583, 1168, 634, 7, 53, NA, 147829,  7*
65, 68.9, 326163, 95999, 47537, 34299, 37086, 34237, 19340, 7514, 23, 44, NA, 602175,  7*
66, 69.9, 293808, 20219, 13197, 11900, 4050, 2139, 2464, 1057, 30, 64, NA, 348834,  7*
67, 70.9, 12297, 24809, 7092, 3997, 3703, 2154, 1413, 1318, 34, 70, NA, 56783,  7*
68, 71.9, 34654, 10287, 5874, 5573, 4920, 10047, 1223, 839, 54, 67, NA, 73417,  7*
69, 73.0, 227738, 9192, 1714, 4193, 3334, 2240, 2126, 896, 51, 64, NA, 251433,  7*
70, 74.0, 13780, 16192, 11965, 6216, 2920, 3169, 1383, 426, 57, 63, NA, 56051,  7*
71, 74.9, 429720, 45955, 30120, 4270, 11270, 9870, 3242, 1391, 67, 67, NA, 535838,  7*
72, 75.9, 22827, 21707, 12790, 3278, 8431, 2573, 893, 244, 43, 67, NA, 72743,  7*
73, 76.9, 27184, 4448, 12068, 8948, 3935, 5276, 1224, 890, 47, 84, NA, 63973,  7*
74, 77.9, 72388, 13202, 16971, 3394, 5478, 3198, 932, 1056, 47, 87, NA, 116619,  7*
75, 78.9, 23317, 23985, 3389, 4579, 2074, 1798, 2329, 469, 37, 80, NA, 61940,  7*
76, 79.9, 89920, 11719, 6442, 14775, 4679, 2765, 1101, 398, 38, 90, NA, 131799,  7*
77, 81.0, 1149698, 123025, 43142, 20382, 24592, 12075, 6590, 4164, 21, 74, NA, 1383668,  7*
78, 81.9, 42333, 14297, 5410, 2116, 4277, 6382, 1891, 658, 38, 60, NA, 77364,  7*
79, 82.9, 245340, 33685, 5909, 7804, 5430, 5114, 2757, 1256, 47, 61, NA, 307295,  7*
80, 83.9, 97800, 13665, 1769, 1579, 3624, 1036, 436, 123, 43, 40, NA, 120032,  7*
81, 85.0, 1897679, 138096, 13432, 28176, 19128, 26408, 3981, 1982, 54, 34, NA, 2128882,  7*
82, 86.0, 66618, 16483, 13529, 8593, 7423, 4531, 2450, 1518, 43, 44, NA, 121145,  7*
83, 86.9, 31583, 51610, 8555, 3404, 3264, 2211, 1309, 784, 27, 40, NA, 102720,  7*
84, 87.9, 121429, 24649, 7825, 5638, 3626, 2929, 1048, 522, 29, 48, NA, 167666,  7*
85, 89.0, 211070, 96061, 17320, 35464, 3671, 13259, 6474, 4329, 21, 56, NA, 387648,  7*
86, 89.9, 23920, 14885, 8783, 552, 3624, 4737, 2001, 2185, 29, 50, NA, 60687,  7*
87, 90.9, 571219, 38294, 21497, 13087, 18185, 15545, 6226, 1839, 54, 60, NA, 685892,  7*
88, 92.0, 526468, 77668, 33916, 43879, 6777, 29304, 14500, 1291, 67, 66, NA, 733803,  7*
89, 92.9, 2085170, 26772, 5539, 6372, 4819, 6472, 2075, 2098, 78, 61, NA, 2139317,  7*
90, 93.9, 378645, 421460, 44466, 53229, 22491, 116906, 31896, 13008, 78, 50, NA, 1082101,  7*
91, 94.9, 46335, 22063, 7447, 4810, 4827, 3659, 2439, 1093, 67, 47, NA, 92673,  7*
92, 95.9, 151408, 48191, 31040, 52109, 19248, 13169, 3389, 3284, 57, 51, NA, 321838,  7*
93, 96.9, 23053, 10605, 11742, 14985, 5784, 2219, 1198, 998, 43, 69, NA, 70584,  7*
94, 97.9, 100046, 28701, 9949, 6592, 2829, 8630, 1752, 963, 41, 83, NA, 159462,  7*
95, 99.0, 137382, 211474, 21857, 44773, 42089, 7440, 7985, 3088, 23, 78, NA, 476088,  7*
96, 99.9, 49900, 11761, 5467, 7238, 5792, 4824, 3903, 1552, 35, 70, NA, 90437,  7*
97, 100.9, 14492, 33893, 33870, 5900, 7479, 6891, 3070, 630, 41, 64, NA, 106225,  7*
98, 101.9, 974243, 91150, 65417, 10796, 7048, 10677, 10343, 7440, 26, 70, NA, 1177114,  7*
99, 102.9, 41868, 85300, 23889, 6031, 5526, 3165, 1422, 274, 26, 74, NA, 167475,  7*
100, 103.9, 25006, 22473, 11505, 3129, 6613, 3663, 1013, 352, 16, 69, NA, 73754,  7*
101, 105.0, 650423, 267653, 35722, 35858, 28389, 18412, 13109, 10120, 8, 53, NA, 1059686,  7*
102, 106.0, 701673, 117395, 240562, 27509, 15566, 19773, 6963, 3534, 7, 64, NA, 1132975,  7*
103, 106.9, 477785, 395986, 22022, 12615, 10103, 10735, 8764, 4905, 4, 50, NA, 942915,  7*
104, 107.9, 22032, 25526, 4427, 3549, 11609, 4489, 1962, 2071, 8, 40, NA, 75665,  7*
105, 108.9, 89775, 15497, 6915, 6714, 2868, 3238, 870, 1443, 17, 51, NA, 127320,  7*
106, 110.0, 196763, 29793, 2858, 14828, 6941, 6168, 3758, 1629, 29, 35, NA, 262738,  7*
107, 110.9, 91826, 45121, 10211, 2530, 2348, 9621, 4294, 2544, 54, 44, NA, 168495,  7*
108, 111.9, 80209, 31025, 11468, 2864, 6373, 3320, 2115, 647, 48, 53, NA, 138021,  7*
109, 112.9, 1130180, 146776, 36969, 9478, 12215, 22324, 6857, 7177, 48, 41, NA, 1371976,  7*
110, 113.9, 359627, 124141, 41109, 31996, 24205, 12031, 8066, 7840, 37, 43, NA, 609015,  7*
111, 114.9, 28176, 47133, 6886, 8116, 9184, 2143, 1410, 2114, 16, 43, NA, 105162,  7*
112, 115.9, 1164683, 104196, 27273, 34427, 31210, 13031, 14700, 10295, 17, 47, NA, 1399815,  7*
113, 117.0, 95281, 54905, 28018, 15067, 20202, 7452, 15060, 7605, 13, 54, NA, 243590,  7*
114, 118.0, 182213, 16795, 15516, 8135, 5191, 5096, 4666, 1308, 23, 61, NA, 238920,  7*
115, 118.9, 443164, 202750, 10039, 10117, 28094, 15539, 7570, 3652, 34, 47, NA, 720925,  7*
116, 119.9, 298351, 90771, 20933, 11104, 24321, 6582, 11385, 3987, 27, 41, NA, 467434,  7*
117, 121.0, 39024, 23380, 20512, 2791, 5127, 4828, 1546, 1253, 34, 44, NA, 98461,  7*
118, 121.9, 24472, 53560, 2342, 3956, 4760, 5026, 1323, 416, 26, 17, NA, 95855,  7*
119, 122.9, 772959, 58301, 79609, 17268, 15724, 17989, 3676, 6778, 34, 50, NA, 972304,  7*
120, 124.0, 36289, 13593, 6453, 6318, 4148, 3586, 1663, 537, 47, 60, NA, 72587,  7*
121, 124.9, 33829, 23680, 3502, 4067, 2697, 2020, 1282, 1629, 40, 48, NA, 72706,  7*
122, 125.9, 15492, 39587, 4418, 9017, 4239, 2522, 1965, 1345, 34, 63, NA, 78585,  7*
123, 126.9, 508969, 109613, 38285, 15924, 9414, 10365, 3767, 2772, 24, 51, NA, 699109,  7*
124, 128.0, 116168, 50829, 8728, 8840, 7210, 2885, 1940, 762, 8, 43, NA, 197362,  7*
125, 128.9, 21573, 51588, 3863, 10227, 2027, 2034, 1920, 466, 1, 43, NA, 93698,  7*
126, 129.9, 238764, 20934, 7463, 2314, 19524, 4785, 1025, 1428, 13, 38, NA, 296237,  7*
127, 130.9, 227725, 102521, 7488, 13358, 10046, 5310, 1389, 903, 7, 27, NA, 368740,  7*
128, 131.9, 118375, 21984, 52111, 9680, 3219, 2217, 2928, 529, 1, 51, NA, 211043,  7*
129, 132.9, 12069, 27214, 10662, 4485, 5402, 6532, 2423, 478, 23, 54, NA, 69265,  7*
130, 133.9, 49473, 22344, 22349, 1395, 1899, 1745, 1157, 554, 3, 70, NA, 100916,  7*
131, 135.0, 51927, 30078, 12493, 5132, 2539, 4307, 1465, 427, 14, 81, NA, 108368,  7*
132, 135.9, 971089, 68986, 32584, 31767, 25872, 16646, 6405, 6785, 35, 64, NA, 1160134,  7*
133, 137.0, 15166, 7710, 2138, 1558, 2434, 790, 260, 585, 24, 63, NA, 30641,  7*
134, 137.9, 740386, 96917, 175796, 31068, 11449, 13758, 7367, 8429, 27, 70, NA, 1085170,  7*
135, 138.9, 41389, 54410, 12124, 20299, 10006, 5747, 5558, 3707, 23, 70, NA, 153240,  7*
136, 139.9, 1490704, 432763, 8698, 19773, 42750, 16089, 10977, 3921, 7, 44, NA, 2025675,  7*
137, 140.9, 29840, 22233, 36914, 2497, 4069, 2095, 2353, 697, 1, 61, NA, 100698,  7*
138, 142.0, 1250759, 62511, 10720, 41437, 40391, 14587, 12988, 4506, 11, 47, NA, 1437899,  7*
139, 142.9, 82775, 6772, 14441, 6131, 4453, 4044, 760, 570, 21, 60, NA, 119946,  7*
140, 143.9, 1655620, 220652, 52583, 11930, 23728, 13811, 4588, 4096, 26, 77, NA, 1987008,  7*
141, 144.9, 389967, 106187, 40013, 26059, 14457, 12353, 4117, 3318, 37, 64, NA, 596471,  7*
142, 146.0, 13244, 40691, 41555, 6568, 3826, 2697, 2994, 1151, 17, 75, NA, 112726,  7*
143, 146.9, 527315, 84789, 24377, 15724, 10935, 10366, 9068, 4892, 10, 61, NA, 687466,  7*
144, 147.9, 1169877, 254554, 22471, 18973, 11668, 10415, 4150, 2799, 4, 54, NA, 1494907,  7*
145, 149.0, 405663, 139883, 59785, 23755, 15084, 7640, 7726, 4252, 1, 56, NA, 663788,  7*
146, 149.9, 627189, 29231, 38068, 12457, 40179, 13287, 9855, 4642, 16, 50, NA, 774908,  7*
147, 150.9, 542827, 54923, 11496, 21527, 3558, 4182, 2095, 684, 11, 54, NA, 641292,  7*
148, 151.9, 74363, 39091, 5558, 6756, 1195, 1966, 1823, 1714, 13, 61, NA, 132466,  7*
149, 153.0, 380979, 74755, 9325, 18388, 11960, 6611, 4587, 2411, 21, 54, NA, 509016,  7*
150, 153.9, 592519, 93088, 13014, 15571, 22907, 18968, 8755, 3746, 21, 43, NA, 768568,  7*
151, 154.9, 62503, 16961, 18963, 8824, 2243, 2363, 1249, 825, 21, 53, NA, 113931,  7*
152, 155.9, 486325, 105630, 21988, 19636, 23654, 9336, 3067, 1950, 27, 53, NA, 671586,  7*
153, 156.9, 40242, 15378, 3106, 2135, 1597, 1489, 1707, 1106, 29, 51, NA, 66760,  7*
154, 157.9, 564137, 65442, 35091, 31142, 13306, 18468, 12464, 4246, 27, 66, NA, 744296,  7*
155, 158.9, 593360, 45460, 79716, 25188, 12669, 10274, 3146, 4189, 29, 67, NA, 774002,  7*
156, 160.0, 12785, 36040, 14107, 13920, 4701, 3520, 1138, 717, 26, 77, NA, 86928,  7*
157, 160.9, 566079, 42348, 26398, 18843, 46068, 18866, 6533, 2409, 43, 80, NA, 727544,  7*
158, 161.9, 71339, 22159, 13065, 10375, 7022, 7618, 2559, 1156, 44, 78, NA, 135293,  7*
159, 162.9, 675457, 110079, 158893, 2206, 36890, 16985, 5850, 1663, 44, 74, NA, 1008023,  7*
160, 163.9, 375847, 118387, 43756, 9076, 14878, 6462, 5445, 2778, 40, 67, NA, 576629,  7*
161, 164.9, 24151, 29806, 2708, 2034, 9091, 2636, 1134, 378, 24, 53, NA, 71938,  7*
162, 165.9, 70066, 45520, 24412, 16849, 3772, 3786, 2830, 1281, 7, 56, NA, 168516,  7*
163, 166.9, 482519, 62292, 34895, 29919, 34702, 29342, 6952, 1020, 24, 50, NA, 681641,  7*
164, 167.9, 21840, 38867, 4462, 9247, 9930, 1924, 1673, 394, 24, 47, NA, 88337,  7*
165, 169.0, 36050, 10700, 5229, 4331, 5690, 1747, 2469, 818, 27, 63, NA, 67034,  7*
166, 169.9, 551537, 194396, 37831, 8457, 24653, 16736, 4707, 3331, 35, 48, NA, 841648,  7*
167, 171.0, 1834853, 108905, 126425, 7391, 15924, 17019, 4404, 4298, 20, 54, NA, 2119219,  7*
168, 171.9, 123181, 35391, 10038, 3115, 4623, 5762, 2985, 1546, 35, 54, NA, 186641,  7*
169, 172.9, 17162, 9975, 11899, 907, 4809, 3705, 1045, 2685, 43, 56, NA, 52187,  7*
170, 173.9, 118167, 24189, 7731, 4967, 4590, 5041, 1783, 385, 50, 63, NA, 166853,  7*
171, 174.9, 38259, 15748, 17576, 4324, 4416, 3415, 1757, 443, 51, 63, NA, 85938,  7*
172, 175.9, 265513, 38505, 21035, 28917, 20585, 23325, 18261, 3778, 61, 70, NA, 419919,  7*
173, 176.9, 180284, 51215, 14389, 3762, 8625, 6075, 5522, 1703, 53, 61, NA, 271575,  7*
174, 178.0, 703118, 39133, 16010, 3931, 3674, 3921, 5443, 985, 44, 63, NA, 776215,  7*
175, 178.9, 1495150, 38978, 57634, 9471, 14248, 10455, 25125, 7200, 47, 64, NA, 1658261,  7*
176, 179.9, 1547494, 144126, 8578, 30090, 10013, 12376, 13465, 6416, 27, 53, NA, 1772558,  7*
177, 180.9, 488715, 170912, 37008, 30006, 13829, 11984, 9653, 6801, 21, 57, NA, 768908,  7
178, 181.9, 32680, 27760, 4395, 1744, 2492, 3643, 3923, 3133, 27, 48, NA, 79770,  7
179, 182.9, 670604, 31047, 43543, 18462, 11422, 21829, 8387, 2771, 38, 47, NA, 808065,  7
180, 183.9, 47572, 133050, 4641, 5175, 2077, 2318, 4305, 676, 24, 34, NA, 199814,  7
181, 185.0, 20359, 34199, 15356, 6788, 5408, 4454, 1513, 2405, 35, 37, NA, 90482,  7
182, 185.9, 843042, 75401, 29324, 51916, 13456, 13208, 9070, 1923, 34, 54, NA, 1037340,  7
183, 186.9, 813984, 58992, 21116, 20413, 21400, 13353, 5535, 4331, 27, 44, NA, 959124,  7
184, 187.9, 1200760, 275836, 16143, 26553, 16320, 15898, 6582, 3411, 41, 53, NA, 1561503,  7
185, 189.0, 496126, 75523, 13604, 37333, 10510, 11896, 7024, 1586, 43, 54, NA, 653602,  7
186, 189.9, 79888, 28365, 3248, 4840, 4367, 2557, 3773, 507, 40, 41, NA, 127545,  7
187, 190.9, 808590, 180649, 10379, 27523, 20974, 11061, 6847, 5746, 27, 30, NA, 1071769,  7
188, 191.9, 420920, 97342, 31025, 30947, 30324, 15354, 10999, 10084, 35, 44, NA, 646995,  7
189, 192.9, 569483, 72305, 27588, 64352, 49084, 11393, 4454, 4771, 34, 47, NA, 803430,  7
190, 193.9, 60891, 22633, 3183, 3492, 6875, 4532, 1623, 1034, 41, 44, NA, 104263,  7
191, 194.9, 20332, 11158, 64214, 8679, 3190, 4485, 1664, 1640, 43, 70, NA, 115362,  7
192, 196.0, 52628, 27041, 22365, 11366, 2039, 2509, 2617, 1830, 30, 78, NA, 122395,  7
193, 196.9, 13241, 3484, 2307, 2973, 1715, 545, 356, 266, 30, 80, NA, 24887,  7
194, 197.9, 317847, 198522, 88744, 27155, 36812, 7601, 14026, 1122, 10, 88, NA, 691829,  7
195, 198.9, 82880, 43038, 12445, 3512, 3042, 4178, 1249, 653, 13, 64, NA, 150997,  7
196, 199.9, 42542, 2098, 4332, 269, 614, 1424, 499, 286, 34, 63, NA, 52064,  7
197, 201.0, 43994, 35250, 16516, 10490, 2672, 6393, 4559, 1474, 38, 60, NA, 121348,  7
198, 201.9, 295803, 18172, 11394, 3969, 6330, 7260, 3631, 956, 64, 60, NA, 347515,  7
199, 203.0, 1834676, 48838, 51953, 8742, 15397, 8740, 6480, 4633, 64, 69, NA, 1979459,  7
200, 203.9, 153159, 1739, 1525, 2845, 1851, 505, 276, 257, 54, 70, NA, 162157,  7
201, 204.9, 77449, 42662, 16677, 9576, 11525, 13559, 2295, 1133, 63, 64, NA, 174876,  7
202, 205.9, 1865294, 84907, 60267, 14892, 19455, 14712, 15366, 5004, 54, 66, NA, 2079897,  7
203, 206.9, 75665, 38965, 12181, 3626, 7897, 4835, 2419, 528, 54, 57, NA, 146116,  7
204, 207.9, 64762, 32883, 8183, 14707, 7550, 4054, 1225, 1011, 53, 51, NA, 134375,  7
205, 208.9, 1140175, 142460, 16327, 26254, 7610, 10684, 9415, 4411, 38, 48, NA, 1357336,  7
206, 210.0, 18731, 79119, 15731, 6692, 5967, 1788, 2856, 899, 17, 38, NA, 131783,  7
207, 210.9, 108496, 35448, 8949, 9698, 5708, 2868, 1103, 1441, 11, 43, NA, 173711,  7
208, 211.9, 95019, 56368, 1324, 7247, 3483, 2105, 901, 914, 1, 27, NA, 167361,  7
209, 212.9, 878021, 141278, 78622, 21170, 32891, 19262, 9034, 2169, 7, 35, NA, 1182447,  7
210, 214.0, 1262101, 107629, 10219, 23876, 10021, 9878, 4057, 3107, 23, 37, NA, 1430888,  7
211, 214.9, 371980, 90426, 63551, 39860, 29920, 9016, 5635, 3276, 21, 41, NA, 613664,  7
212, 215.9, 160929, 27388, 7721, 4159, 2988, 2272, 1536, 711, 27, 51, NA, 207704,  7
213, 217.0, 206034, 55544, 2768, 4067, 5485, 2960, 1310, 790, 21, 35, NA, 278958,  7
214, 217.9, 630509, 241049, 23113, 8048, 7246, 10672, 4978, 5992, 13, 26, NA, 931607,  7
215, 218.9, 363240, 31772, 13371, 8175, 5700, 3604, 2986, 395, 17, 21, NA, 429243,  7
216, 219.9, 445525, 289371, 55062, 9867, 20640, 25141, 7052, 2900, 20, 16, NA, 855558,  7
217, 221.0, 1000877, 318386, 46595, 11432, 25195, 13894, 8630, 5813, 17, 21, NA, 1430822,  7
218, 221.9, 1191941, 49125, 55826, 17242, 12830, 10281, 5427, 3943, 27, 43, NA, 1346615,  7
219, 222.9, 582220, 145058, 19684, 18553, 8434, 20469, 39217, 3876, 34, 35, NA, 837511,  7
220, 223.9, 29954, 25339, 2306, 2066, 1217, 1180, 944, 565, 26, 34, NA, 63571,  7
221, 224.9, 274394, 10175, 16752, 10456, 5560, 3168, 2201, 567, 37, 53, NA, 323273,  7
222, 225.9, 283487, 21815, 4808, 5077, 1976, 3100, 3249, 822, 38, 43, NA, 324334,  7
223, 226.9, 201205, 56544, 3537, 7158, 5626, 4521, 4204, 933, 30, 40, NA, 283728,  7
224, 228.0, 388439, 143996, 9177, 7229, 20616, 29041, 7811, 9711, 50, 34, NA, 616020,  7
225, 228.9, 804727, 275265, 51193, 34520, 23986, 22958, 7434, 4258, 47, 16, NA, 1224341,  7
226, 229.9, 490207, 78142, 25055, 31819, 21770, 15628, 9898, 8619, 48, 20, NA, 681138,  7
227, 230.9, 211934, 99395, 41160, 35661, 50135, 14497, 4294, 7882, 53, 30, NA, 464958,  7
228, 232.0, 72682, 36627, 15870, 7695, 5819, 4427, 1763, 974, 41, 48, NA, 145857,  7
229, 233.0, 40509, 31162, 11414, 8679, 7955, 3060, 2388, 2730, 40, 53, NA, 107897,  7
230, 233.9, 96281, 58925, 9238, 2766, 1878, 4271, 1998, 534, 34, 43, NA, 175891,  7
231, 235.0, 422128, 76308, 126020, 49828, 28984, 16970, 9705, 5505, 29, 54, NA, 735448,  7
232, 235.9, 958847, 149992, 65518, 30388, 24071, 20703, 19777, 1759, 30, 54, NA, 1271055,  7
233, 236.9, 107419, 39930, 5549, 3047, 4498, 4387, 2322, 371, 38, 47, NA, 167523,  7
234, 237.9, 1031678, 163331, 56995, 4785, 28944, 30226, 12251, 3493, 47, 51, NA, 1331703,  7
235, 239.0, 615243, 79345, 12642, 55010, 18849, 9516, 27618, 5923, 47, 43, NA, 824146,  7
236, 239.9, 212918, 420725, 106118, 43763, 18705, 35860, 11546, 6683, 43, 38, NA, 856318,  7
237, 240.9, 362014, 139602, 8192, 26446, 27685, 14700, 8376, 1463, 43, 38, NA, 588478,  7
238, 242.0, 592181, 55700, 10590, 10823, 2576, 3925, 2115, 1020, 30, 40, NA, 678930,  7
239, 242.9, 124836, 12800, 14577, 13457, 3337, 2548, 3302, 2248, 29, 48, NA, 177105,  7
240, 243.9, 513240, 215091, 19079, 29397, 23359, 12024, 6100, 3360, 24, 41, NA, 821650,  7
241, 244.9, 41215, 11511, 1096, 3603, 3827, 1702, 520, 251, 26, 44, NA, 63725,  7
242, 246.0, 139650, 14446, 13122, 11423, 2964, 3770, 3351, 946, 35, 56, NA, 189672,  7
243, 246.9, 76981, 4846, 1405, 12285, 2430, 5666, 1480, 862, 53, 54, NA, 105955,  7
244, 247.9, 1309713, 67441, 18042, 19953, 12091, 12096, 4820, 4945, 64, 63, NA, 1449101,  7
245, 249.0, 258333, 116693, 70324, 13388, 6503, 13688, 12414, 3040, 60, 70, NA, 494383,  7
246, 249.9, 55503, 29352, 10389, 6251, 3346, 6793, 1305, 1012, 64, 63, NA, 113951,  7
247, 250.9, 428524, 15474, 36346, 14909, 13116, 15003, 7279, 1560, 61, 63, NA, 532211,  7
248, 251.9, 146844, 27781, 15769, 5216, 3430, 1820, 1201, 469, 48, 66, NA, 202530,  7
249, 252.9, 90279, 17276, 7483, 4151, 5069, 3926, 843, 528, 56, 64, NA, 129555,  7
250, 253.9, 366392, 115015, 129556, 28430, 13655, 5747, 2960, 1631, 34, 74, NA, 663386,  7
