obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
26, 29.9, 30272, 14985, 8534, 4170, 3795, 3250, 2168, 743, 63, 63, NA, 67917,  5*
27, 30.9, 155800, 22350, 7908, 8085, 5705, 5019, 1157, 478, 74, 75, NA, 206502,  5*
28, 31.9, 14193, 24627, 21385, 1901, 4059, 2706, 1791, 748, 64, 69, NA, 71410,  5*
29, 32.9, 30055, 7020, 4955, 9777, 1351, 1536, 2517, 1177, 61, 88, NA, 58388,  5*
30, 33.9, 6487, 6920, 5585, 3785, 2850, 805, 450, 302, 51, 93, NA, 27184,  5*
31, 34.9, 116976, 2225, 873, 1203, 2256, 525, 220, 90, 51, 93, NA, 124368,  5*
32, 36.0, 29398, 22566, 3281, 3165, 2726, 1274, 1630, 303, 47, 81, NA, 64343,  5*
33, 36.9, 8334, 18375, 7178, 5241, 1745, 1212, 1182, 980, 38, 70, NA, 44247,  5*
34, 37.9, 44801, 27864, 3869, 14322, 3233, 1433, 922, 659, 34, 64, NA, 97103,  5*
35, 38.9, 9304, 18301, 3868, 11816, 3925, 1871, 530, 1681, 23, 69, NA, 51296,  5*
36, 39.9, 347704, 54269, 19597, 22213, 10621, 20695, 12093, 6273, 43, 78, NA, 493465,  5*
37, 40.9, 9704, 5079, 5633, 4927, 1195, 2518, 783, 1275, 60, 84, NA, 31114,  5*
38, 41.9, 29853, 11230, 4888, 1768, 2424, 1917, 827, 1218, 75, 83, NA, 54125,  5*
39, 43.0, 96651, 15050, 7704, 4524, 8487, 5424, 3055, 497, 90, 77, NA, 141392,  5*
40, 43.9, 98269, 52237, 30763, 28591, 33672, 28116, 5394, 3472, 91, 77, NA, 280514,  5*
41, 44.9, 9524, 7154, 3509, 2523, 2597, 2805, 1983, 605, 94, 66, NA, 30700,  5*
42, 45.9, 84318, 27953, 28840, 6374, 10224, 2071, 542, 286, 81, 75, NA, 160608,  5*
43, 47.0, 62576, 18378, 4550, 1012, 2234, 2596, 937, 574, 77, 69, NA, 92857,  5*
44, 47.9, 24821, 23034, 7776, 4855, 4460, 2388, 1348, 353, 60, 66, NA, 69035,  5*
45, 48.9, 177690, 28177, 13637, 4462, 5015, 2205, 6288, 1530, 43, 67, NA, 239004,  5*
46, 49.9, 129207, 8412, 5020, 2492, 3811, 1337, 1305, 818, 53, 61, NA, 152402,  5*
47, 50.9, 377625, 55504, 39096, 37562, 12214, 11878, 8239, 4849, 50, 78, NA, 546967,  5*
48, 51.9, 31069, 15780, 2580, 2559, 3440, 1923, 1499, 397, 53, 70, NA, 59247,  5*
49, 52.9, 121360, 14738, 9787, 1826, 9174, 3956, 1449, 224, 67, 69, NA, 162514,  5*
50, 54.0, 34241, 5982, 12145, 11180, 2323, 1402, 2704, 797, 60, 84, NA, 70774,  5*
51, 54.9, 935593, 142897, 53619, 37898, 37227, 26345, 5668, 649, 63, 75, NA, 1239896,  5*
52, 55.9, 10474, 13005, 6361, 2644, 3040, 1817, 1087, 1001, 61, 81, NA, 39429,  5*
53, 56.9, 30785, 10072, 3617, 11223, 1056, 1872, 1147, 438, 53, 91, NA, 60210,  5*
54, 57.9, 6566, 9516, 10219, 4341, 1584, 1175, 890, 592, 54, 84, NA, 34883,  5*
55, 58.9, 413486, 42284, 36702, 17818, 14663, 6400, 7698, 2023, 50, 90, NA, 541074,  5*
56, 59.9, 24815, 10596, 2125, 2929, 1880, 550, 774, 342, 38, 88, NA, 44011,  5*
57, 61.0, 22013, 42899, 15897, 11004, 11536, 3693, 1026, 602, 35, 78, NA, 108670,  5*
58, 61.9, 115256, 28039, 2146, 3814, 4945, 7919, 2008, 782, 51, 54, NA, 164909,  5*
59, 62.9, 78347, 30849, 3358, 4618, 5141, 2712, 1408, 769, 51, 41, NA, 127202,  5*
60, 63.9, 19260, 5819, 3112, 8891, 2814, 3959, 1797, 1850, 75, 50, NA, 47502,  5*
61, 64.9, 408948, 68900, 7419, 8943, 19060, 12803, 3521, 3113, 88, 40, NA, 532707,  5*
62, 65.9, 829591, 271085, 15084, 53262, 17825, 38476, 30677, 9159, 80, 44, NA, 1265159,  5*
63, 66.9, 1011608, 80339, 59692, 28121, 14984, 18258, 3609, 2246, 84, 57, NA, 1218857,  5*
64, 68.0, 547967, 66355, 27412, 19979, 16731, 12700, 6072, 8620, 77, 51, NA, 705836,  5*
65, 68.9, 389186, 98880, 8730, 13958, 22265, 22573, 13857, 4306, 80, 51, NA, 573755,  5*
66, 69.9, 33524, 31820, 4809, 5713, 2028, 2437, 873, 916, 70, 53, NA, 82120,  5*
67, 70.9, 1088945, 79920, 17313, 60415, 31783, 16103, 11834, 8206, 70, 51, NA, 1314519,  5*
68, 72.0, 422632, 98889, 9732, 11722, 9300, 14148, 6203, 6086, 70, 40, NA, 578712,  5*
69, 72.9, 292250, 17769, 3842, 1819, 1955, 2419, 461, 296, 63, 44, NA, 320811,  5*
70, 73.9, 21707, 14439, 10043, 7482, 1739, 1762, 765, 587, 61, 57, NA, 58524,  5*
71, 74.9, 24345, 3463, 13047, 1758, 2532, 2018, 577, 822, 63, 69, NA, 48562,  5*
72, 75.9, 10861, 16749, 2585, 6024, 1596, 1863, 1147, 734, 57, 80, NA, 41559,  5*
73, 76.9, 77158, 35924, 3569, 3640, 6955, 2600, 1708, 451, 51, 75, NA, 132005,  5*
74, 77.9, 19007, 4502, 3059, 3719, 1910, 2254, 811, 694, 67, 70, NA, 35956,  5*
75, 78.9, 12826, 4316, 2873, 2203, 4150, 4135, 966, 608, 81, 54, NA, 32077,  5*
76, 79.9, 201754, 47186, 9708, 1200, 2601, 6448, 1478, 469, 84, 47, NA, 270844,  5*
77, 80.9, 122136, 39927, 8442, 8219, 8068, 3092, 1306, 614, 83, 54, NA, 191804,  5*
78, 81.9, 34534, 7656, 1631, 1244, 1121, 1465, 2287, 379, 77, 43, NA, 50317,  5*
79, 82.9, 23919, 13501, 8945, 9032, 1322, 2089, 4000, 917, 54, 53, NA, 63725,  5*
80, 83.9, 39736, 8993, 7515, 2693, 3028, 1765, 1353, 846, 53, 67, NA, 65929,  5*
81, 84.9, 106342, 44654, 27569, 20571, 20146, 6663, 9259, 2045, 56, 74, NA, 237249,  5*
82, 85.9, 8088, 10823, 6062, 2971, 713, 2233, 713, 641, 54, 83, NA, 32244,  5*
83, 86.9, 108217, 8141, 8275, 3658, 4498, 8254, 972, 750, 77, 77, NA, 142765,  5*
84, 87.9, 4014, 11846, 1997, 3472, 1738, 2538, 1154, 259, 81, 67, NA, 27018,  5*
85, 88.9, 526079, 40785, 45145, 63864, 11954, 11808, 5153, 5972, 81, 78, NA, 710760,  5*
86, 90.0, 17060, 8171, 4466, 3503, 818, 1592, 1009, 784, 80, 80, NA, 37403,  5*
87, 90.9, 8611, 16505, 6513, 6376, 1894, 944, 883, 442, 48, 83, NA, 42168,  5*
88, 91.9, 20102, 34261, 4824, 3435, 570, 1280, 1192, 349, 30, 80, NA, 66013,  5*
89, 92.9, 12507, 13312, 4894, 6167, 1353, 969, 1128, 346, 26, 69, NA, 40676,  5*
90, 93.9, 42257, 14503, 4408, 7293, 1562, 1233, 764, 388, 17, 67, NA, 72408,  5*
91, 94.9, 868905, 169005, 79437, 53527, 47758, 28405, 9392, 8152, 29, 67, NA, 1264581,  5*
92, 95.9, 4531, 21521, 2068, 9510, 3939, 4460, 468, 391, 44, 70, NA, 46888,  5*
93, 97.0, 7320, 21863, 2899, 4001, 2959, 1440, 739, 242, 47, 63, NA, 41463,  5*
94, 97.9, 703801, 70612, 35954, 22891, 23175, 9595, 3395, 3209, 51, 61, NA, 872632,  5*
95, 98.9, 73194, 8754, 4456, 7032, 3630, 2252, 744, 310, 54, 64, NA, 100372,  5*
96, 99.9, 1846200, 42227, 46613, 37681, 12377, 7759, 2466, 2650, 47, 78, NA, 1997973,  5*
97, 100.9, 113326, 64284, 6811, 5297, 20433, 7735, 1809, 1544, 54, 69, NA, 221239,  5*
98, 101.9, 126976, 25518, 3308, 6829, 3833, 1987, 777, 426, 51, 61, NA, 169654,  5*
99, 102.9, 18687, 11918, 7321, 1488, 1996, 1980, 1782, 563, 50, 57, NA, 45735,  5*
100, 103.9, 40620, 34816, 6479, 7913, 11041, 1827, 1193, 920, 44, 43, NA, 104809,  5*
101, 104.9, 911419, 214804, 24946, 41703, 66630, 22919, 11592, 2361, 41, 50, NA, 1296374,  5*
102, 105.9, 10525, 7623, 8988, 1512, 1190, 1234, 388, 359, 43, 63, NA, 31819,  5*
103, 106.9, 103426, 4614, 3000, 2437, 1384, 916, 623, 526, 43, 66, NA, 116926,  5*
104, 108.0, 136337, 25080, 11175, 9007, 3281, 7200, 1447, 378, 60, 74, NA, 193905,  5*
105, 108.9, 23282, 5040, 6883, 4472, 3471, 1531, 552, 339, 60, 91, NA, 45570,  5*
106, 109.9, 37958, 3682, 2744, 5290, 2736, 993, 1045, 268, 63, 91, NA, 54716,  5*
107, 110.9, 918942, 294559, 25700, 12779, 17710, 34757, 2183, 2240, 64, 69, NA, 1308870,  5*
108, 111.9, 286595, 20712, 7096, 4446, 8494, 4739, 1206, 1219, 63, 64, NA, 334507,  5*
109, 112.9, 10468, 10663, 9371, 6584, 633, 1642, 355, 403, 60, 64, NA, 40119,  5*
110, 113.9, 37779, 16481, 5264, 4284, 2810, 3472, 551, 249, 64, 54, NA, 70890,  5*
111, 115.0, 76670, 7909, 6054, 2117, 3088, 1848, 1282, 445, 66, 75, NA, 99413,  5*
112, 115.9, 45834, 91559, 61709, 55666, 29405, 13597, 5664, 9959, 56, 84, NA, 313393,  5*
113, 116.9, 49353, 13892, 12980, 2770, 692, 1323, 1002, 524, 53, 81, NA, 82536,  5*
114, 117.9, 104885, 63961, 19299, 8314, 10733, 6761, 1001, 1170, 47, 80, NA, 216124,  5*
115, 118.9, 19424, 10025, 14004, 7053, 1304, 3400, 1231, 1448, 47, 88, NA, 57889,  5*
116, 119.9, 460435, 85944, 8398, 16381, 10024, 4021, 4347, 1315, 38, 75, NA, 590865,  5*
117, 120.9, 117370, 114722, 44568, 5111, 19697, 4285, 2927, 903, 34, 63, NA, 309583,  5*
118, 121.9, 53027, 9414, 7007, 3215, 4589, 1612, 1843, 406, 34, 69, NA, 81113,  5*
119, 122.9, 238440, 85304, 24675, 23324, 17148, 11974, 6128, 3062, 29, 56, NA, 410055,  5*
120, 123.9, 45422, 8021, 17886, 13445, 4587, 3046, 818, 728, 38, 78, NA, 93953,  5*
121, 124.9, 30222, 11304, 6508, 10076, 5400, 3783, 1923, 179, 57, 88, NA, 69395,  5*
122, 125.9, 28997, 4574, 3957, 1442, 1729, 2038, 632, 297, 69, 88, NA, 43666,  5*
123, 126.9, 34756, 9048, 1501, 1428, 1248, 1172, 903, 714, 74, 83, NA, 50770,  5*
124, 127.9, 20858, 8966, 5436, 5112, 2073, 1034, 700, 217, 69, 75, NA, 44396,  5*
125, 128.9, 15522, 22049, 13108, 2485, 1792, 1506, 688, 546, 54, 70, NA, 57696,  5*
126, 129.9, 4129, 12216, 4727, 5452, 2499, 1427, 1002, 552, 40, 70, NA, 32004,  5*
127, 130.9, 9827, 5664, 4008, 4736, 1038, 1375, 504, 316, 38, 87, NA, 27468,  5*
128, 131.9, 8515, 14840, 16885, 1705, 3394, 1659, 742, 359, 35, 88, NA, 48099,  5*
129, 133.0, 270261, 16806, 6660, 1924, 1666, 1295, 281, 212, 40, 84, NA, 299105,  5*
130, 133.9, 17647, 4345, 3470, 2680, 682, 994, 1076, 502, 43, 91, NA, 31396,  5*
131, 134.9, 16200, 5130, 7056, 2017, 876, 1671, 731, 301, 48, 91, NA, 33982,  5*
132, 135.9, 9619, 6525, 5231, 7236, 2677, 2793, 1074, 664, 61, 93, NA, 35819,  5*
133, 136.9, 87515, 34319, 7443, 12178, 5022, 2478, 459, 412, 60, 93, NA, 149826,  5*
134, 137.9, 122010, 10416, 9510, 1802, 1258, 6246, 521, 603, 74, 88, NA, 152366,  5*
135, 138.9, 699927, 54535, 8514, 6014, 9408, 8556, 3456, 769, 74, 67, NA, 791179,  5*
136, 139.9, 48210, 35261, 5706, 6941, 3060, 1745, 1075, 494, 57, 54, NA, 102492,  5*
137, 140.9, 16175, 18927, 2643, 10334, 3798, 3814, 2161, 233, 67, 56, NA, 58085,  5*
138, 141.9, 11958, 7380, 5935, 2720, 1824, 988, 503, 198, 50, 60, NA, 31506,  5*
139, 142.9, 31270, 25609, 5936, 3602, 2278, 2873, 948, 480, 44, 63, NA, 72996,  5*
140, 143.9, 35895, 8289, 4285, 2238, 3373, 2222, 1095, 549, 61, 67, NA, 57946,  5*
141, 144.9, 8687, 18441, 8490, 4085, 5561, 2591, 797, 285, 56, 67, NA, 48937,  5*
142, 145.9, 12898, 8541, 14927, 6839, 2034, 1566, 711, 306, 54, 75, NA, 47822,  5*
143, 146.9, 90395, 8699, 11097, 2084, 1343, 772, 472, 252, 47, 90, NA, 115114,  5*
144, 147.9, 6015, 31578, 23523, 18863, 2737, 1767, 1082, 447, 23, 100, NA, 86012,  5*
145, 148.9, 32288, 16809, 12685, 3015, 1956, 1003, 1151, 725, 11, 100, NA, 69632,  5*
146, 149.9, 27873, 6223, 3861, 6395, 2242, 2082, 1091, 622, 21, 100, NA, 50389,  5*
147, 151.0, 83475, 5154, 2577, 5364, 2333, 1237, 545, 217, 34, 96, NA, 100902,  5*
148, 151.9, 42177, 12811, 8503, 11353, 2438, 1435, 1133, 935, 41, 96, NA, 80785,  5*
149, 152.9, 11589, 23336, 7054, 11084, 352, 5087, 1684, 599, 56, 91, NA, 60785,  5*
150, 153.9, 20780, 11928, 3804, 7683, 1522, 1201, 1242, 834, 47, 88, NA, 48994,  5*
151, 154.9, 85481, 61222, 4574, 3792, 10148, 7305, 978, 571, 48, 66, NA, 174071,  5*
152, 155.9, 27280, 8562, 974, 1808, 2888, 1726, 686, 541, 63, 48, NA, 44465,  5*
153, 156.9, 63963, 29225, 10663, 2630, 1892, 1009, 1042, 1123, 43, 43, NA, 111547,  5*
154, 158.0, 686091, 14230, 27026, 13032, 6087, 8230, 4580, 1329, 56, 50, NA, 760605,  5*
155, 158.9, 12529, 6257, 540, 2379, 5812, 3240, 1847, 518, 70, 56, NA, 33122,  5*
156, 159.9, 47570, 57570, 27427, 6811, 15882, 8169, 1755, 505, 64, 64, NA, 165689,  5*
157, 160.9, 348098, 85020, 71262, 26767, 4175, 7860, 4576, 3572, 74, 75, NA, 551330,  5*
158, 161.9, 25470, 15611, 4318, 1977, 2778, 1358, 797, 736, 61, 60, NA, 53045,  5*
159, 162.9, 82931, 23424, 7684, 9834, 4203, 2301, 2341, 326, 40, 70, NA, 133044,  5*
160, 163.9, 54385, 12619, 5009, 5308, 10534, 1931, 1394, 721, 40, 69, NA, 91901,  5*
161, 164.9, 23318, 32716, 1577, 3221, 4418, 2174, 797, 647, 43, 48, NA, 68868,  5*
162, 165.9, 32539, 25226, 1776, 8418, 5747, 2220, 1211, 330, 43, 44, NA, 77467,  5*
163, 166.9, 499189, 47818, 64058, 36586, 19320, 7187, 2936, 2511, 40, 54, NA, 679605,  5*
164, 167.9, 4646, 11491, 9370, 11086, 788, 2012, 533, 189, 37, 67, NA, 40115,  5*
165, 168.9, 202988, 110456, 12960, 25622, 7355, 7343, 4067, 1868, 35, 77, NA, 372659,  5*
166, 169.9, 87597, 42819, 11621, 7098, 4969, 7105, 978, 331, 40, 80, NA, 162518,  5*
167, 170.9, 26764, 10120, 8520, 17703, 6604, 2056, 739, 422, 43, 80, NA, 72928,  5*
168, 171.9, 19864, 5724, 10866, 3426, 869, 730, 407, 155, 38, 83, NA, 42041,  5*
169, 172.9, 620672, 46424, 18438, 7505, 15999, 9275, 14095, 6194, 50, 84, NA, 738602,  5*
170, 173.9, 46592, 6865, 5839, 1276, 1174, 853, 1223, 719, 43, 93, NA, 64541,  5*
171, 174.9, 2531967, 139164, 104049, 32230, 18557, 13739, 8074, 6420, 40, 88, NA, 2854200,  5*
172, 176.0, 713527, 108557, 39737, 17971, 12456, 18082, 10844, 3250, 53, 70, NA, 924424,  5*
173, 176.9, 100672, 23514, 1707, 1889, 2180, 1180, 1146, 430, 40, 61, NA, 132718,  5*
174, 177.9, 105430, 23785, 10362, 4227, 3991, 5284, 1574, 736, 48, 54, NA, 155389,  5*
175, 178.9, 218148, 60225, 25324, 9136, 7681, 7712, 1689, 763, 56, 48, NA, 330678,  5*
176, 179.9, 319297, 93243, 77256, 15811, 13809, 19927, 5709, 8784, 56, 54, NA, 553836,  5*
177, 180.9, 289481, 111191, 1568, 27726, 6429, 4227, 2302, 814, 51, 61, NA, 443738,  5
178, 181.9, 1182983, 66800, 8063, 21550, 32839, 7125, 10494, 6296, 44, 56, NA, 1336150,  5
179, 182.9, 116564, 6835, 26965, 6908, 2218, 3423, 1600, 568, 44, 74, NA, 165081,  5
180, 183.9, 359417, 57825, 40148, 27140, 20387, 7981, 8208, 2558, 38, 74, NA, 523664,  5
181, 184.9, 14123, 17304, 9791, 12030, 1758, 1572, 541, 367, 41, 88, NA, 57486,  5
182, 185.9, 618237, 266525, 19479, 17026, 19383, 12855, 7283, 1844, 35, 78, NA, 962632,  5
183, 186.9, 82319, 7996, 6608, 3780, 1803, 1730, 888, 986, 35, 66, NA, 106110,  5
184, 187.9, 171655, 23203, 2711, 3221, 3014, 2101, 3321, 1179, 37, 51, NA, 210405,  5
185, 188.9, 35294, 12367, 3645, 3059, 699, 2495, 1266, 351, 51, 43, NA, 59176,  5
186, 189.9, 10809, 15511, 5339, 11752, 1253, 977, 677, 319, 48, 64, NA, 46637,  5
187, 190.9, 142567, 37294, 31563, 68593, 42491, 30773, 2887, 1764, 57, 64, NA, 357932,  5
188, 191.9, 908990, 137034, 93376, 15269, 71614, 25873, 3604, 1922, 63, 74, NA, 1257682,  5
189, 192.9, 533944, 102633, 76971, 16795, 11973, 10091, 5558, 1555, 51, 80, NA, 759520,  5
190, 194.0, 31219, 16348, 12855, 1509, 1173, 1596, 1345, 320, 57, 77, NA, 66365,  5
191, 194.9, 46339, 39080, 6593, 13498, 13383, 3597, 1010, 1322, 43, 66, NA, 124822,  5
192, 195.9, 139815, 139167, 11835, 44588, 32575, 13805, 4939, 728, 38, 61, NA, 387452,  5
193, 196.9, 466380, 161582, 55201, 26803, 37628, 9518, 3676, 1866, 35, 56, NA, 762654,  5
194, 197.9, 35689, 6184, 10539, 2420, 3258, 1635, 703, 433, 40, 61, NA, 60861,  5
195, 198.9, 826689, 54046, 18771, 27477, 26830, 14287, 5117, 1235, 50, 64, NA, 974452,  5
196, 199.9, 17924, 11953, 17022, 2604, 986, 917, 1218, 433, 38, 81, NA, 53057,  5
197, 200.9, 46889, 8014, 3023, 5057, 1107, 899, 810, 516, 41, 88, NA, 66315,  5
198, 201.9, 636628, 23438, 9492, 9132, 11474, 6288, 3832, 957, 50, 78, NA, 701241,  5
199, 202.9, 59403, 40350, 5227, 5616, 3090, 1245, 1588, 278, 27, 70, NA, 116797,  5
200, 203.9, 53780, 13859, 2783, 5035, 7948, 8568, 1127, 1085, 61, 53, NA, 94185,  5
201, 204.9, 20072, 16125, 16467, 1687, 6094, 6290, 1174, 1588, 75, 51, NA, 69497,  5
202, 205.9, 77586, 22285, 4620, 1324, 4404, 5142, 1589, 703, 78, 41, NA, 117653,  5
203, 206.9, 18093, 15059, 3410, 5734, 4204, 2091, 909, 466, 94, 47, NA, 49966,  5
204, 207.9, 17859, 11580, 2337, 6556, 2183, 1596, 695, 176, 75, 54, NA, 42982,  5
205, 208.9, 132554, 41434, 20244, 50740, 5381, 3814, 2504, 1559, 54, 63, NA, 258230,  5
206, 209.9, 16909, 9290, 4535, 6136, 1896, 1716, 943, 474, 44, 80, NA, 41899,  5
207, 210.9, 16837, 18668, 2243, 2001, 1323, 677, 505, 244, 30, 70, NA, 42498,  5
208, 212.0, 7279, 7696, 16733, 1850, 1286, 884, 463, 284, 20, 84, NA, 36475,  5
209, 212.9, 14463, 11257, 3613, 1048, 1109, 862, 976, 337, 26, 70, NA, 33665,  5
210, 213.9, 49734, 21312, 11808, 7891, 12338, 7680, 922, 881, 35, 64, NA, 112566,  5
211, 214.9, 18936, 38757, 4139, 4502, 4813, 2714, 1062, 409, 43, 63, NA, 75332,  5
212, 215.9, 22936, 21252, 11639, 14988, 14717, 6398, 539, 455, 60, 51, NA, 92924,  5
213, 216.9, 7024, 15009, 12805, 379, 2752, 580, 1084, 636, 50, 57, NA, 40269,  5
214, 217.9, 27286, 7760, 12380, 7704, 1420, 1534, 666, 391, 35, 74, NA, 59141,  5
215, 219.0, 10624, 24758, 9921, 16951, 12398, 5084, 5452, 1051, 40, 87, NA, 86239,  5
216, 219.9, 19228, 6723, 8394, 4296, 1122, 2886, 1466, 593, 41, 91, NA, 44708,  5
217, 220.9, 82621, 38544, 14305, 10091, 7435, 4415, 670, 607, 54, 88, NA, 158688,  5
218, 221.9, 19765, 7644, 4059, 4860, 2191, 1046, 1067, 760, 56, 80, NA, 41392,  5
219, 222.9, 30712, 3601, 2835, 576, 1970, 1598, 1047, 879, 67, 75, NA, 43218,  5
220, 223.9, 19922, 1393, 5888, 1858, 2127, 8016, 1822, 783, 80, 69, NA, 41809,  5
221, 224.9, 14185, 8267, 8205, 3404, 1326, 3009, 1598, 583, 84, 77, NA, 40577,  5
222, 225.9, 32528, 1603, 4032, 4080, 4465, 2153, 1973, 426, 94, 78, NA, 51260,  5
223, 226.9, 310650, 30966, 4348, 3774, 4082, 2409, 386, 339, 75, 69, NA, 356954,  5
224, 227.9, 97909, 61778, 3721, 10541, 8823, 3794, 2945, 1099, 47, 54, NA, 190610,  5
225, 228.9, 89406, 55618, 1019, 4537, 3124, 2370, 1751, 594, 34, 30, NA, 158419,  5
226, 229.9, 1018915, 85261, 41321, 14487, 9965, 17749, 16570, 7641, 27, 24, NA, 1211909,  5
227, 230.9, 448709, 41066, 6124, 23739, 14147, 16158, 22347, 3867, 41, 30, NA, 576157,  5
228, 231.9, 85113, 20824, 7722, 3875, 2785, 4523, 2283, 809, 51, 41, NA, 127934,  5
229, 232.9, 82829, 71620, 15363, 12569, 19222, 7554, 4205, 5601, 56, 53, NA, 218963,  5
230, 233.9, 312747, 77234, 47306, 48022, 37695, 10083, 8782, 1590, 50, 56, NA, 543459,  5
231, 234.9, 57934, 7328, 4076, 782, 2784, 2659, 2160, 719, 50, 56, NA, 78442,  5
232, 235.9, 74624, 19433, 16165, 3006, 1236, 6571, 1507, 770, 51, 61, NA, 123312,  5
233, 237.0, 20737, 5192, 12326, 2537, 1265, 2517, 1706, 864, 56, 80, NA, 47144,  5
234, 237.9, 5668, 10702, 3142, 3243, 2181, 602, 549, 369, 51, 77, NA, 26456,  5
235, 238.9, 27845, 21092, 3043, 854, 597, 2096, 1046, 781, 41, 67, NA, 57354,  5
236, 239.9, 41222, 8623, 1719, 2024, 2833, 1214, 1003, 631, 37, 57, NA, 59269,  5
237, 240.9, 44770, 7463, 1216, 3267, 1540, 1057, 998, 457, 34, 44, NA, 60768,  5
238, 241.9, 13358, 17017, 3348, 5531, 2565, 4861, 1615, 1138, 50, 43, NA, 49433,  5
239, 242.9, 22295, 25620, 14920, 6273, 5221, 3548, 1484, 639, 48, 56, NA, 80000,  5
240, 243.9, 42406, 13870, 1271, 7687, 2831, 1850, 678, 753, 47, 60, NA, 71346,  5
241, 244.9, 47593, 33306, 6024, 4898, 1444, 2581, 984, 1032, 43, 54, NA, 97862,  5
242, 245.9, 29187, 6939, 9628, 3091, 1960, 1534, 1297, 592, 34, 66, NA, 54228,  5
243, 246.9, 8151, 8341, 2817, 2316, 1805, 3251, 447, 396, 44, 61, NA, 27524,  5
244, 247.9, 22163, 8214, 565, 14144, 2931, 1884, 1360, 578, 44, 70, NA, 51839,  5
245, 248.9, 34950, 13362, 23585, 2754, 4011, 3773, 839, 750, 48, 88, NA, 84024,  5
246, 249.9, 19440, 9390, 4418, 857, 856, 825, 435, 1003, 44, 78, NA, 37224,  5
247, 251.0, 78576, 13172, 28074, 1363, 1443, 3004, 990, 554, 34, 93, NA, 127176,  5
248, 251.9, 15112, 12303, 1548, 1824, 2501, 885, 871, 240, 29, 75, NA, 35284,  5
249, 252.9, 140565, 50809, 5882, 2752, 8440, 4477, 1073, 1358, 26, 53, NA, 215356,  5
250, 253.9, 13564, 21186, 39195, 6059, 7309, 4625, 1197, 766, 29, 63, NA, 93901,  5
251, 254.9, 18777, 7942, 5269, 3906, 1779, 2347, 1060, 1200, 37, 54, NA, 42280,  5
252, 255.9, 27481, 4461, 1644, 3789, 2450, 1787, 1161, 533, 48, 66, NA, 43306,  5
253, 256.9, 11523, 13751, 5009, 1089, 1053, 992, 741, 372, 44, 77, NA, 34530,  5
254, 257.9, 38585, 5465, 3353, 2629, 3504, 922, 1274, 553, 47, 67, NA, 56285,  5
