obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
111, 115.0, 1245809, 147553, 20789, 91787, 9623, 26808, 10131, 9016, 78, 57, NA, 1561516,  X*
112, 116.0, 614339, 613642, 34636, 20113, 28463, 21698, 31015, 11405, 51, 38, NA, 1375311,  X*
113, 117.0, 1399167, 40103, 3333, 4802, 7004, 11788, 7226, 2716, 66, 23, NA, 1476139,  X*
114, 118.0, 807976, 188590, 6164, 53342, 31380, 50892, 39092, 2956, 80, 16, NA, 1180392,  X*
115, 119.0, 848329, 175661, 17089, 45815, 41801, 38218, 115843, 31183, 84, 7, NA, 1313939,  X*
116, 120.0, 162111, 68565, 22486, 7444, 13049, 16643, 6565, 3759, 100, 23, NA, 300622,  X*
117, 121.0, 118243, 122490, 13650, 6532, 2746, 14624, 8167, 1296, 93, 23, NA, 287748,  X*
118, 122.0, 43012, 29585, 3255, 2023, 3973, 2432, 1711, 530, 81, 17, NA, 86521,  X*
119, 123.0, 41755, 42971, 2053, 1361, 952, 4997, 1643, 684, 77, 4, NA, 96416,  X*
120, 124.0, 857323, 92738, 3695, 12849, 6783, 13911, 6393, 1527, 74, 1, NA, 995219,  X*
121, 125.0, 70821, 29290, 8754, 482, 709, 3284, 2214, 339, 69, 4, NA, 115893,  X*
122, 126.0, 911191, 45028, 10517, 8733, 2761, 13082, 7710, 2824, 81, 13, NA, 1001846,  X*
123, 127.0, 901432, 72587, 69897, 30456, 34998, 27745, 36308, 8075, 87, 40, NA, 1181498,  X*
124, 128.0, 360016, 10603, 3918, 2841, 2504, 3209, 2412, 1223, 91, 50, NA, 386726,  X*
125, 129.0, 41456, 8125, 2788, 278, 671, 478, 574, 265, 83, 51, NA, 54635,  X*
126, 130.0, 565275, 30792, 32782, 10916, 16626, 12175, 14970, 4910, 81, 60, NA, 688446,  X*
127, 131.0, 156233, 41755, 5302, 7742, 2354, 3954, 3348, 529, 70, 50, NA, 221217,  X*
128, 132.0, 1586347, 280968, 30230, 14368, 28103, 62743, 26234, 3916, 75, 35, NA, 2032909,  X*
129, 133.0, 1904752, 78357, 9580, 31545, 2861, 23794, 18483, 3677, 91, 38, NA, 2073049,  X*
130, 133.9, 962055, 204642, 66079, 8814, 15436, 10375, 17125, 8680, 75, 29, NA, 1293206,  X*
131, 135.0, 1675224, 722838, 58519, 10373, 28714, 50468, 52390, 26432, 74, 16, NA, 2624958,  X*
132, 136.0, 247498, 415316, 19734, 45833, 9876, 10762, 14530, 7776, 48, 21, NA, 771325,  X*
133, 137.0, 1229709, 221154, 46231, 13472, 10890, 26812, 3473, 2216, 40, 13, NA, 1553957,  X*
134, 138.0, 288785, 18764, 1688, 3023, 5840, 4497, 2686, 451, 57, 7, NA, 325734,  X*
135, 139.0, 490895, 36488, 62904, 22104, 10902, 11792, 16702, 9889, 63, 38, NA, 661676,  X*
136, 140.0, 60091, 59667, 4057, 7146, 1408, 2245, 2806, 326, 67, 38, NA, 137746,  X*
137, 141.0, 504464, 71204, 44575, 9967, 9529, 18670, 8551, 6693, 74, 48, NA, 673653,  X*
138, 142.0, 87310, 18264, 8129, 7018, 2608, 3955, 2619, 952, 66, 61, NA, 130855,  X*
139, 143.0, 1153365, 131550, 14005, 5177, 26394, 12220, 11173, 8587, 63, 34, NA, 1362471,  X*
140, 143.9, 1117838, 205180, 34737, 21527, 7703, 32529, 18840, 7850, 80, 37, NA, 1446204,  X*
141, 145.0, 68191, 30213, 7631, 883, 2802, 4939, 5247, 1218, 78, 26, NA, 121124,  X*
142, 146.0, 819350, 44848, 7170, 4133, 2944, 6366, 3406, 1089, 78, 14, NA, 889306,  X*
143, 147.0, 461472, 395464, 107347, 42997, 22812, 60581, 49421, 8382, 81, 27, NA, 1148476,  X*
144, 148.0, 123627, 28798, 3625, 4807, 4484, 4891, 3285, 1553, 81, 27, NA, 175070,  X*
145, 149.0, 1436454, 301261, 29692, 16776, 20309, 19129, 6862, 5055, 74, 21, NA, 1835538,  X*
146, 150.0, 95227, 32555, 9715, 1021, 1371, 3056, 1792, 974, 66, 24, NA, 145711,  X*
147, 151.0, 173202, 15428, 6182, 8196, 2231, 5803, 2595, 1542, 74, 34, NA, 215179,  X*
148, 152.0, 2162709, 234876, 62846, 20694, 48582, 50758, 67438, 13295, 77, 34, NA, 2661198,  X*
149, 153.0, 1734484, 362603, 57520, 24356, 12449, 22385, 10571, 10219, 75, 38, NA, 2234587,  X*
150, 154.0, 287276, 29617, 4045, 2485, 2230, 8039, 2062, 1809, 88, 30, NA, 337563,  X*
151, 155.0, 2503125, 346049, 54938, 57068, 24675, 43607, 18481, 8321, 80, 21, NA, 3056264,  X*
152, 156.0, 400619, 78612, 4164, 9240, 8040, 4326, 1621, 2298, 66, 14, NA, 508920,  X*
153, 157.0, 363137, 37118, 14433, 6507, 10165, 7261, 3070, 2195, 78, 23, NA, 443886,  X*
154, 158.0, 1811901, 893971, 130523, 83546, 190371, 216375, 54123, 10643, 75, 24, NA, 3391453,  X*
155, 159.0, 381818, 123049, 11434, 7566, 49244, 28941, 14462, 4292, 84, 13, NA, 620806,  X*
156, 160.0, 828295, 153741, 4910, 20722, 10900, 15985, 7909, 4346, 91, 11, NA, 1046808,  X*
157, 161.0, 911862, 1054778, 85165, 61760, 20136, 46920, 24254, 10654, 78, 1, NA, 2215529,  X*
158, 162.0, 377171, 269893, 1770, 16455, 3435, 14012, 14489, 2498, 63, 1, NA, 699723,  X*
159, 163.0, 444703, 781350, 32585, 29503, 76099, 54762, 27933, 17253, 50, 1, NA, 1464188,  X*
160, 164.0, 41194, 16578, 11358, 7379, 13628, 6652, 7632, 2748, 56, 1, NA, 107169,  X*
161, 165.0, 236886, 48746, 6580, 9892, 3481, 4017, 1372, 528, 61, 11, NA, 311502,  X*
162, 166.0, 900040, 50915, 4559, 29560, 8094, 8242, 9565, 4240, 70, 35, NA, 1015215,  X*
163, 167.0, 26181, 14538, 3735, 4581, 2732, 1917, 1333, 566, 74, 54, NA, 55583,  X*
164, 168.0, 480478, 263049, 43714, 34603, 30317, 15044, 37115, 8738, 56, 47, NA, 913058,  X*
165, 169.0, 610555, 158216, 65802, 7170, 10643, 21849, 8872, 3200, 61, 48, NA, 886307,  X*
166, 170.0, 768056, 468586, 30040, 86767, 18822, 119442, 38114, 4707, 67, 38, NA, 1534534,  X*
167, 171.0, 1723076, 326996, 76296, 37158, 45059, 40270, 53647, 20851, 69, 30, NA, 2323353,  X*
168, 172.0, 168942, 84361, 5145, 9633, 3734, 3620, 7337, 1413, 67, 26, NA, 284185,  X*
169, 173.0, 93830, 19781, 4023, 954, 4633, 3777, 2212, 2346, 75, 17, NA, 131556,  X*
170, 174.0, 385462, 20242, 8095, 14303, 1876, 6255, 2300, 2936, 69, 34, NA, 441469,  X*
171, 175.0, 238233, 32469, 5312, 21432, 29124, 10531, 9460, 3333, 78, 38, NA, 349894,  X*
172, 176.0, 231877, 13555, 21665, 5298, 8133, 4800, 3268, 1405, 91, 60, NA, 290001,  X*
173, 177.0, 847434, 368675, 51014, 28277, 36504, 31407, 23062, 3887, 84, 60, NA, 1390260,  X*
174, 178.0, 1092407, 43917, 29924, 45691, 23827, 22041, 12660, 5986, 87, 61, NA, 1276453,  X*
175, 179.0, 110699, 3053, 1768, 838, 1777, 2531, 1166, 846, 94, 60, NA, 122678,  X*
176, 180.0, 43771, 21362, 2655, 3856, 4156, 4136, 2053, 2689, 96, 41, NA, 84678,  X*
177, 181.0, 1138657, 111773, 47214, 4131, 11552, 13951, 17854, 3010, 96, 50, NA, 1348142,  X
178, 182.0, 133578, 77547, 46601, 9095, 8369, 16990, 15899, 3854, 91, 43, NA, 311933,  X
179, 183.0, 2352502, 107544, 5790, 3797, 4162, 12597, 7425, 2457, 77, 24, NA, 2496274,  X
180, 184.0, 278008, 93427, 9892, 4676, 15254, 18325, 4649, 1811, 77, 17, NA, 426042,  X
181, 185.0, 221792, 52709, 2759, 5243, 2349, 2826, 2153, 694, 69, 8, NA, 290525,  X
182, 186.0, 125872, 19925, 3321, 6883, 1777, 1497, 1613, 1001, 60, 4, NA, 161889,  X
183, 187.0, 1653996, 563044, 98404, 55620, 49744, 50496, 11796, 24777, 54, 17, NA, 2507877,  X
184, 188.0, 1676829, 823780, 82485, 33718, 23665, 72581, 76470, 13401, 47, 17, NA, 2802929,  X
185, 189.0, 2048176, 75950, 18058, 18438, 8410, 16598, 10115, 5941, 60, 29, NA, 2201686,  X
186, 190.0, 485496, 58307, 11353, 57751, 22273, 23806, 7736, 3152, 75, 35, NA, 669874,  X
187, 191.0, 322153, 13520, 16654, 6774, 6712, 4675, 3490, 630, 80, 51, NA, 374608,  X
188, 192.0, 423742, 84028, 9483, 18540, 15775, 6821, 6374, 1447, 78, 60, NA, 566210,  X
189, 193.0, 753258, 107164, 19439, 20032, 27496, 9355, 15648, 5842, 67, 56, NA, 958234,  X
190, 194.0, 188002, 37530, 9539, 1317, 2847, 5587, 3528, 1106, 63, 43, NA, 249456,  X
191, 195.0, 573085, 337608, 56669, 172196, 81327, 72758, 45553, 10335, 63, 35, NA, 1349531,  X
192, 196.0, 719436, 233988, 34893, 4617, 16751, 33421, 11891, 9058, 70, 27, NA, 1064055,  X
193, 197.0, 730917, 133065, 29142, 42794, 91438, 16103, 7297, 6935, 74, 27, NA, 1057691,  X
194, 198.0, 421849, 47481, 18134, 8014, 12134, 15033, 3909, 806, 80, 34, NA, 527360,  X
195, 199.0, 511376, 66899, 10736, 10348, 1972, 11922, 3739, 765, 80, 27, NA, 617757,  X
196, 200.0, 542468, 50227, 10366, 11984, 5028, 4375, 3194, 972, 74, 38, NA, 628614,  X
197, 201.0, 235970, 167646, 87640, 59700, 16519, 16722, 10918, 1545, 69, 48, NA, 596660,  X
198, 202.0, 51864, 8233, 9235, 8575, 9635, 4399, 1982, 1445, 67, 60, NA, 95368,  X
199, 203.0, 334078, 27897, 933, 6973, 3058, 3601, 2070, 1214, 64, 56, NA, 379824,  X
200, 204.0, 39708, 18892, 1652, 813, 1122, 1795, 502, 295, 69, 44, NA, 64779,  X
201, 212.0, 60934, 30295, 6895, 8947, 4568, 3015, 1834, 1236, 69, 38, NA, 117724,  X
202, 212.9, 529816, 80381, 16488, 17712, 14165, 5868, 2827, 1509, 56, 27, NA, 668766,  X
203, 215.0, 386627, 60287, 43857, 36067, 32008, 17853, 8819, 3298, 57, 41, NA, 588816,  X
204, 216.0, 1570548, 78797, 48239, 34021, 17494, 6759, 4100, 522, 48, 64, NA, 1760480,  X
205, 217.0, 495478, 260721, 15093, 46897, 14428, 24543, 9087, 1704, 50, 56, NA, 867951,  X
206, 218.0, 342117, 235716, 29921, 15413, 7576, 7939, 5543, 5371, 41, 48, NA, 649596,  X
207, 225.0, 252507, 105601, 22138, 4647, 6067, 5491, 7343, 831, 27, 35, NA, 404625,  X
208, 226.0, 114570, 3726, 1368, 2855, 4072, 3035, 628, 147, 51, 27, NA, 130401,  X
209, 227.0, 1768314, 426519, 136969, 83845, 116819, 97293, 30947, 23704, 60, 34, NA, 2684410,  X
210, 231.0, 901545, 14557, 43085, 7056, 6365, 14145, 5926, 2156, 81, 56, NA, 994835,  X
211, 232.0, 742766, 36727, 4528, 17291, 13242, 8403, 2680, 1912, 97, 61, NA, 827549,  X
212, 233.0, 233823, 37410, 17668, 2535, 5355, 1854, 830, 1117, 69, 63, NA, 300592,  X
213, 233.9, 92104, 51095, 10472, 8628, 18142, 6536, 12600, 5087, 64, 60, NA, 204664,  X
214, 235.0, 251161, 51663, 714, 1768, 1678, 1397, 1215, 401, 40, 23, NA, 309997,  X
215, 236.0, 164561, 82987, 15478, 7140, 5023, 3208, 2091, 374, 21, 21, NA, 280862,  X
216, 237.0, 87074, 264694, 26282, 9462, 8147, 7429, 3090, 2582, 17, 10, NA, 408760,  X
217, 238.0, 1773919, 261308, 11690, 59516, 36273, 73166, 11320, 3264, 27, 10, NA, 2230456,  X
218, 239.0, 660912, 199634, 101119, 41307, 71317, 21710, 16930, 3002, 40, 35, NA, 1115931,  X
219, 240.0, 796247, 52379, 4813, 15155, 16442, 17349, 3529, 2166, 63, 34, NA, 908080,  X
220, 240.9, 1503895, 515139, 98442, 33242, 17471, 13653, 12437, 2953, 61, 41, NA, 2197232,  X
221, 242.0, 561355, 222796, 73129, 66136, 48114, 64121, 30212, 6704, 60, 50, NA, 1072567,  X
222, 243.0, 178368, 13307, 5157, 3637, 2421, 2840, 2989, 1006, 69, 48, NA, 209725,  X
223, 244.0, 1314990, 741578, 75084, 11422, 39497, 63709, 63698, 23919, 56, 40, NA, 2333897,  X
224, 244.9, 713514, 91195, 26773, 22602, 21678, 14524, 12077, 5271, 75, 44, NA, 907634,  X
225, 246.0, 128543, 30870, 10312, 1857, 2167, 4027, 1787, 607, 66, 41, NA, 180170,  X
226, 247.0, 981856, 556298, 41319, 30933, 25645, 55648, 24502, 9233, 61, 26, NA, 1725434,  X
227, 247.9, 1048809, 230917, 1699, 26771, 24713, 53098, 36600, 6150, 70, 24, NA, 1428757,  X
228, 249.0, 1549537, 45489, 10571, 3405, 5431, 13417, 6004, 1477, 81, 17, NA, 1635331,  X
229, 250.0, 28785, 4566, 1610, 2637, 1430, 1478, 1408, 667, 87, 26, NA, 42581,  X
230, 251.0, 103782, 9237, 3012, 3170, 2047, 5173, 5679, 629, 100, 38, NA, 132729,  X
231, 252.0, 988744, 176223, 23101, 23421, 119533, 20473, 111119, 15735, 93, 43, NA, 1478349,  X
232, 253.0, 921166, 143187, 28483, 12968, 17929, 14097, 33802, 1777, 80, 44, NA, 1173409,  X
233, 254.0, 326766, 39250, 4534, 1250, 3043, 3216, 3129, 2599, 70, 27, NA, 383787,  X
234, 254.9, 531403, 99172, 6029, 17011, 4648, 10778, 18910, 2093, 56, 23, NA, 690044,  X
235, 256.0, 135578, 4999, 11343, 1697, 2204, 6298, 7855, 918, 74, 43, NA, 170892,  X
236, 257.0, 1472285, 120236, 49408, 9832, 13012, 13238, 31424, 3970, 74, 48, NA, 1713405,  X
237, 258.0, 358728, 219424, 9887, 9683, 2753, 8982, 21234, 1094, 64, 43, NA, 631785,  X
238, 258.9, 622472, 158527, 109818, 44424, 20019, 71711, 32369, 7295, 75, 54, NA, 1066635,  X
239, 260.0, 593970, 57599, 12243, 11936, 4259, 23338, 6172, 4713, 74, 41, NA, 714230,  X
240, 261.0, 1269765, 43707, 27045, 20109, 12240, 11818, 16730, 2299, 80, 47, NA, 1403713,  X
241, 262.0, 1355593, 160633, 3417, 7442, 9716, 14598, 8789, 4124, 90, 41, NA, 1564312,  X
242, 263.0, 257594, 169209, 11133, 19065, 2177, 11551, 10803, 1449, 74, 27, NA, 482981,  X
243, 264.0, 506358, 18618, 15250, 8754, 9625, 11332, 3923, 1909, 74, 37, NA, 575769,  X
244, 265.0, 2337791, 308005, 70321, 78473, 22562, 50932, 31229, 6239, 70, 30, NA, 2905552,  X
245, 266.0, 354777, 57672, 12976, 7237, 7105, 27254, 7573, 1180, 88, 47, NA, 475774,  X
246, 267.0, 269256, 133141, 5139, 9182, 14556, 16058, 8736, 2315, 94, 40, NA, 458383,  X
247, 268.0, 597130, 44138, 10647, 5994, 2198, 2064, 4132, 1965, 70, 35, NA, 668268,  X
248, 269.0, 1496885, 705039, 15813, 45049, 20290, 85802, 42481, 6974, 70, 16, NA, 2418333,  X
