obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
70, 72.9, 592515, 28478, 32369, 29705, 24894, 16576, 23815, 12434, 37, 56, NA, 760786,  X*
71, 73.9, 981172, 203176, 28464, 28505, 24343, 10600, 8504, 17019, 24, 47, NA, 1301783,  X*
72, 74.9, 436026, 70157, 21420, 10492, 17407, 8453, 11323, 3350, 23, 47, NA, 578628,  X*
73, 75.9, 479611, 91409, 5666, 17801, 23164, 11213, 9696, 3365, 30, 37, NA, 641925,  X*
74, 77.0, 29268, 12049, 17640, 17801, 2132, 4237, 2983, 878, 23, 44, NA, 86988,  X*
75, 77.9, 209190, 29186, 2372, 4556, 5180, 10887, 3812, 1449, 48, 40, NA, 266632,  X*
76, 78.9, 85089, 19528, 17941, 14749, 2896, 6205, 4700, 3523, 51, 51, NA, 154631,  X*
77, 79.9, 82922, 305491, 20744, 18506, 24090, 20538, 12447, 3663, 48, 47, NA, 488401,  X*
78, 80.9, 31073, 43392, 5648, 5394, 3215, 4197, 6482, 1161, 47, 24, NA, 100562,  X*
79, 81.9, 588220, 202682, 12573, 49325, 31506, 15983, 9956, 4255, 26, 29, NA, 914500,  X*
80, 82.9, 241150, 4580, 3990, 3714, 994, 405, 649, 251, 10, 30, NA, 255733,  X*
81, 83.9, 323079, 69539, 40879, 7568, 13158, 6360, 11483, 4168, 8, 48, NA, 476234,  X*
82, 84.9, 63753, 61858, 1733, 3086, 6211, 6049, 2302, 1616, 8, 37, NA, 146608,  X*
83, 85.9, 115506, 100298, 7633, 7789, 1760, 5798, 1814, 887, 7, 29, NA, 241485,  X*
84, 86.9, 1139, 9401, 5047, 4883, 1995, 3251, 1213, 1643, 24, 23, NA, 28572,  X*
85, 87.9, 294779, 122823, 20858, 24850, 10098, 22195, 8368, 2010, 35, 16, NA, 505981,  X*
86, 88.9, 274962, 28903, 13932, 7183, 7623, 3435, 3091, 1427, 34, 38, NA, 340556,  X*
87, 89.9, 254601, 205946, 18897, 60537, 34848, 13888, 12152, 4459, 34, 44, NA, 605328,  X*
88, 90.9, 77082, 23110, 2978, 5223, 4842, 3462, 3779, 2344, 27, 37, NA, 122820,  X*
89, 91.9, 89546, 13971, 2984, 2885, 5611, 3380, 3967, 1196, 30, 35, NA, 123540,  X*
90, 92.9, 4642, 2218, 1542, 2593, 1534, 3929, 1882, 671, 60, 35, NA, 19011,  X*
91, 93.9, 3763, 10421, 2585, 1301, 5001, 4735, 2312, 1911, 83, 30, NA, 32029,  X*
92, 94.9, 130042, 31439, 3582, 12038, 3963, 2323, 3078, 1300, 75, 35, NA, 187765,  X*
93, 95.9, 6135, 17208, 12098, 3464, 4783, 2660, 1778, 2419, 64, 44, NA, 50545,  X*
94, 96.9, 1722, 9979, 5809, 6156, 5539, 1927, 2511, 777, 41, 47, NA, 34420,  X*
95, 97.9, 8872, 8429, 13816, 3428, 6411, 2487, 4729, 1797, 26, 61, NA, 49969,  X*
96, 98.9, 4138, 2307, 6059, 1416, 5960, 2953, 3379, 2250, 47, 67, NA, 28462,  X*
97, 99.9, 6746, 6807, 3563, 5623, 2445, 1719, 2475, 1778, 51, 69, NA, 31156,  X*
98, 100.9, 6090, 6572, 7103, 3144, 3364, 2601, 755, 1233, 56, 74, NA, 30862,  X*
99, 101.9, 6572, 6506, 2422, 2527, 7109, 4617, 2287, 395, 75, 60, NA, 32435,  X*
100, 102.9, 1809, 2513, 3919, 1237, 3544, 4456, 2060, 677, 83, 56, NA, 20215,  X*
101, 103.9, 22668, 2549, 10374, 4143, 5807, 6113, 1736, 1220, 96, 57, NA, 54610,  X*
102, 104.9, 2718, 5384, 2278, 5952, 5200, 2749, 3182, 1738, 97, 54, NA, 29201,  X*
103, 105.9, 205548, 58132, 56794, 38365, 34101, 20052, 15197, 3263, 84, 66, NA, 431452,  X*
104, 106.9, 525534, 257007, 65934, 23703, 34932, 17979, 8510, 11701, 54, 60, NA, 945300,  X*
105, 107.9, 5688, 3338, 1757, 2598, 1101, 2587, 1771, 1466, 54, 56, NA, 20306,  X*
106, 108.9, 2323, 7902, 7169, 2433, 1928, 3317, 4451, 990, 54, 57, NA, 30513,  X*
107, 109.9, 3363, 6243, 6291, 3690, 3233, 3976, 1521, 443, 63, 56, NA, 28760,  X*
108, 110.9, 67841, 23018, 37561, 8886, 7248, 7622, 6474, 2983, 70, 70, NA, 161633,  X*
109, 111.9, 3549, 6992, 7977, 11139, 6454, 2678, 2472, 1209, 57, 77, NA, 42470,  X*
110, 113.0, 12486, 9157, 1875, 5099, 6311, 1653, 2337, 1488, 50, 69, NA, 40406,  X*
111, 113.9, 3317, 3980, 1894, 5181, 4210, 2645, 3162, 958, 50, 67, NA, 25347,  X*
112, 114.9, 7504, 10673, 2065, 8787, 3107, 2597, 2447, 1983, 51, 63, NA, 39163,  X*
113, 115.9, 66550, 11241, 2364, 3670, 1646, 2055, 2158, 723, 54, 51, NA, 90407,  X*
114, 116.9, 42138, 19195, 578, 4835, 4621, 2612, 868, 364, 54, 47, NA, 75211,  X*
115, 117.9, 86614, 8257, 9488, 1102, 1337, 2323, 1757, 587, 47, 50, NA, 111465,  X*
116, 118.9, 57326, 30914, 3935, 1787, 1667, 2062, 691, 633, 38, 35, NA, 99015,  X*
117, 119.9, 13642, 12004, 1536, 3228, 3529, 3606, 2012, 639, 44, 30, NA, 40196,  X*
118, 120.9, 15377, 23262, 2998, 3510, 1391, 6088, 7049, 1695, 51, 29, NA, 61370,  X*
119, 121.9, 34938, 43561, 31746, 15745, 13633, 11553, 6534, 17345, 51, 26, NA, 175055,  X*
120, 122.9, 1748, 9037, 6663, 1525, 1988, 3357, 568, 1611, 64, 40, NA, 26497,  X*
121, 123.9, 5244, 9719, 2317, 4177, 9057, 4300, 4944, 2014, 67, 40, NA, 41772,  X*
122, 124.9, 15234, 13376, 1388, 6205, 6003, 2789, 4601, 1979, 63, 47, NA, 51575,  X*
123, 125.9, 11472, 13494, 13054, 2773, 1671, 2877, 2952, 1329, 60, 50, NA, 49622,  X*
124, 126.9, 3926, 10393, 1487, 5148, 4249, 3820, 5392, 847, 61, 43, NA, 35262,  X*
125, 127.9, 3949, 6557, 1460, 7061, 4541, 3860, 4351, 1299, 61, 51, NA, 33078,  X*
126, 128.9, 44698, 67500, 16356, 32948, 25678, 16752, 17111, 6165, 63, 54, NA, 227208,  X*
127, 129.9, 9756, 3851, 10381, 2125, 4552, 1702, 4618, 1540, 64, 57, NA, 38525,  X*
128, 130.9, 2424, 4087, 5901, 1664, 3666, 3001, 1209, 1217, 66, 66, NA, 23169,  X*
129, 131.9, 265044, 60184, 6357, 2396, 6822, 2564, 1503, 1442, 43, 50, NA, 346312,  X*
130, 132.9, 2669, 14156, 4981, 4247, 4554, 3198, 2378, 670, 41, 50, NA, 36853,  X*
131, 133.9, 26583, 127142, 4382, 8501, 6527, 2960, 2038, 979, 23, 23, NA, 179112,  X*
132, 134.9, 379077, 143945, 15436, 4999, 2991, 4930, 7124, 2943, 1, 7, NA, 561445,  X*
133, 135.9, 883983, 70759, 45349, 27195, 7974, 12217, 7068, 8309, 7, 24, NA, 1062854,  X*
134, 136.9, 12751, 21613, 2677, 4666, 1224, 4739, 3861, 954, 10, 17, NA, 52485,  X*
135, 138.0, 421887, 239294, 114492, 34876, 26913, 17136, 22191, 9232, 17, 37, NA, 886021,  X*
136, 138.9, 607218, 14484, 18209, 13806, 16178, 17028, 12195, 6188, 48, 54, NA, 705306,  X*
137, 139.9, 12159, 2453, 8529, 3301, 2901, 1951, 1683, 1466, 54, 61, NA, 34443,  X*
138, 140.9, 61745, 7237, 7679, 1155, 3137, 981, 768, 1147, 43, 70, NA, 83849,  X*
139, 141.9, 421980, 114807, 14749, 22400, 12420, 27642, 16367, 3708, 57, 64, NA, 634073,  X*
140, 142.9, 1172408, 116384, 45645, 15713, 13200, 8603, 9063, 4881, 37, 57, NA, 1385897,  X*
141, 143.9, 370780, 95594, 10166, 3991, 2540, 4189, 2262, 2443, 21, 35, NA, 491965,  X*
142, 144.9, 119001, 12429, 3433, 1114, 1978, 4750, 1425, 2484, 38, 21, NA, 146614,  X*
143, 145.9, 32909, 56660, 64206, 29726, 14700, 9101, 14867, 6797, 26, 38, NA, 228966,  X*
144, 146.9, 109976, 38753, 3360, 4514, 11664, 3081, 1777, 3279, 27, 26, NA, 176404,  X*
145, 147.9, 5658, 12593, 1913, 5968, 3029, 2282, 1477, 2169, 40, 40, NA, 35089,  0*
146, 148.9, 482718, 47590, 11216, 35423, 11353, 7880, 10956, 2025, 27, 50, NA, 609161,  0*
147, 149.9, 1963, 2990, 4991, 2347, 2984, 5805, 3962, 1287, 53, 44, NA, 26329,  0*
148, 150.9, 2916, 7361, 6885, 5028, 4905, 2990, 1510, 981, 61, 61, NA, 32576,  0*
149, 151.9, 378108, 112706, 53357, 2694, 36065, 20263, 15650, 5366, 61, 56, NA, 624209,  0*
150, 152.9, 10538, 7466, 12553, 8748, 4017, 6939, 2614, 713, 74, 63, NA, 53588,  0*
151, 153.9, 7538, 9127, 2576, 2711, 3361, 2588, 1665, 1175, 60, 56, NA, 30741,  0*
152, 154.9, 1983, 6002, 1792, 3794, 3918, 2287, 1326, 2842, 63, 51, NA, 23944,  0*
153, 156.0, 6824, 8588, 6181, 4317, 3325, 2745, 2125, 803, 64, 60, NA, 34908,  0*
154, 156.9, 32462, 26101, 11552, 8293, 2184, 2818, 1628, 381, 50, 53, NA, 85419,  0*
155, 157.9, 15799, 13016, 2590, 2096, 1028, 4010, 2324, 2937, 53, 50, NA, 43800,  0*
156, 158.9, 397097, 80399, 5715, 21537, 8160, 22109, 18205, 4584, 53, 44, NA, 557806,  0*
157, 159.9, 251232, 105749, 45780, 6334, 19719, 16454, 5857, 5095, 51, 37, NA, 456220,  0*
158, 160.9, 40672, 10907, 4689, 10599, 8082, 3385, 2743, 974, 60, 38, NA, 82051,  0*
159, 161.9, 8828, 4181, 8520, 7312, 3310, 2002, 2095, 536, 51, 56, NA, 36784,  0*
160, 162.9, 12181, 9234, 4470, 658, 2368, 2209, 3864, 1719, 48, 61, NA, 36703,  0*
161, 163.9, 112510, 96297, 10870, 4040, 6629, 3594, 3402, 1379, 35, 51, NA, 238721,  0*
162, 164.9, 293894, 93475, 38459, 23056, 43943, 21409, 20187, 14530, 35, 47, NA, 548953,  0*
163, 165.9, 450334, 23502, 318, 738, 1948, 1846, 992, 533, 30, 13, NA, 480211,  0*
164, 166.9, 65231, 13605, 5171, 9560, 4644, 4466, 2493, 3075, 34, 20, NA, 108245,  0*
165, 167.9, 8013, 10687, 806, 4838, 3652, 2799, 1497, 1238, 51, 29, NA, 33530,  0*
166, 168.9, 8562, 8785, 13039, 1752, 2053, 4296, 3687, 2008, 54, 40, NA, 44182,  0*
167, 169.9, 1158, 12688, 7291, 4052, 2498, 5316, 2383, 1442, 66, 63, NA, 36828,  0*
168, 170.9, 2697, 16093, 1625, 3473, 3149, 10264, 1643, 1539, 80, 51, NA, 40483,  0*
169, 171.9, 23366, 5175, 7189, 3834, 8004, 2115, 3592, 2619, 77, 57, NA, 55894,  0*
170, 172.9, 3330, 5607, 921, 8100, 7574, 2603, 2717, 1004, 77, 51, NA, 31856,  0*
171, 173.9, 31979, 21184, 4849, 3483, 4464, 2994, 1659, 1093, 66, 48, NA, 71705,  0*
172, 174.9, 106980, 14785, 15348, 6556, 3062, 2790, 2653, 2200, 44, 64, NA, 154374,  0*
173, 175.9, 5740, 19873, 2751, 5730, 4958, 3108, 2388, 1424, 41, 57, NA, 45972,  0*
174, 176.9, 2485, 7398, 2050, 3216, 2077, 3586, 1496, 1587, 48, 54, NA, 23895,  0*
175, 177.9, 2322, 5878, 19031, 4016, 5261, 1867, 1742, 1269, 43, 70, NA, 41386,  0*
176, 178.9, 2696, 11916, 4662, 5979, 3009, 3823, 3906, 792, 51, 64, NA, 36783,  0*
177, 179.9, 1570, 15916, 5588, 965, 2541, 3359, 2987, 994, 56, 64, NA, 33920,  0*
178, 181.0, 7590, 2854, 9075, 5028, 4565, 4355, 1848, 1859, 54, 75, NA, 37174,  0
179, 181.9, 10431, 5519, 3586, 3438, 5884, 2214, 2989, 792, 66, 61, NA, 34853,  0
180, 182.9, 2127, 5749, 1043, 2785, 2372, 1485, 1360, 1074, 64, 60, NA, 17995,  0
181, 183.9, 14428, 10156, 7172, 971, 3030, 4165, 3685, 990, 69, 63, NA, 44597,  0
182, 184.9, 2452, 10895, 12091, 11546, 6151, 3100, 1342, 503, 57, 63, NA, 48080,  0
183, 185.9, 5642, 4478, 13503, 8304, 3133, 2606, 810, 1336, 53, 77, NA, 39812,  0
184, 186.9, 2069, 6162, 4708, 2234, 2677, 3338, 2326, 557, 60, 80, NA, 24071,  0
185, 187.9, 6846, 5712, 7774, 8008, 4322, 3178, 4084, 1730, 53, 90, NA, 41654,  0
186, 188.9, 294346, 45262, 29026, 26216, 27044, 18679, 8456, 2078, 61, 83, NA, 451107,  0
187, 189.9, 4881, 5609, 7303, 7732, 3508, 4561, 1960, 849, 69, 77, NA, 36403,  0
188, 190.9, 2291, 9998, 732, 1477, 2556, 4059, 1522, 750, 74, 63, NA, 23385,  0
189, 191.9, 3446, 4601, 8712, 4575, 3284, 6882, 1453, 2119, 83, 60, NA, 35072,  0
190, 192.9, 21514, 9614, 1924, 7425, 6879, 3242, 2715, 561, 81, 57, NA, 53874,  0
191, 193.9, 3366, 5006, 8207, 4167, 1371, 1225, 2226, 906, 69, 61, NA, 26474,  0
192, 194.9, 114422, 60888, 2906, 8453, 2876, 3965, 1530, 715, 48, 63, NA, 195755,  0
193, 195.9, 6745, 9430, 11459, 10163, 5859, 6086, 1221, 648, 40, 64, NA, 51611,  0
194, 196.9, 4136, 6098, 1810, 8918, 3233, 3999, 2512, 998, 43, 69, NA, 31704,  0
195, 197.9, 3799, 11416, 2519, 3440, 4035, 2426, 1271, 967, 51, 54, NA, 29873,  0
196, 199.0, 492377, 13312, 16262, 13935, 15861, 10067, 12344, 3383, 66, 67, NA, 577541,  0
197, 199.9, 1049, 4897, 694, 3176, 2851, 2153, 2367, 1316, 70, 60, NA, 18503,  0
198, 200.9, 8894, 6026, 3632, 842, 3233, 1758, 1348, 560, 67, 54, NA, 26293,  0
199, 201.9, 15287, 5440, 10239, 5762, 2509, 2422, 1581, 749, 64, 67, NA, 43989,  0
200, 202.9, 621868, 39576, 12584, 25279, 11203, 10684, 5785, 4181, 60, 66, NA, 731160,  0
201, 203.9, 6593, 4841, 16104, 2778, 2048, 3744, 1065, 1026, 54, 80, NA, 38199,  0
202, 204.9, 474104, 22928, 17636, 13820, 6634, 12911, 16501, 8045, 57, 87, NA, 572579,  0
203, 205.9, 3593, 5196, 1364, 2146, 2178, 3932, 2163, 413, 75, 70, NA, 20985,  0
204, 206.9, 1264, 12573, 9156, 4908, 2093, 3333, 4417, 1441, 74, 74, NA, 39185,  0
205, 207.9, 106544, 7271, 379, 1862, 1063, 535, 875, 190, 61, 54, NA, 118719,  0
206, 208.9, 3829, 5634, 965, 1325, 1803, 2445, 2943, 1753, 64, 43, NA, 20697,  0
207, 209.9, 6640, 9173, 5387, 6089, 3457, 4539, 4462, 2039, 54, 51, NA, 41786,  0
208, 210.9, 6447, 7161, 8747, 4368, 3787, 2004, 4055, 1042, 53, 53, NA, 37611,  0
209, 211.9, 1315, 3526, 2309, 3751, 2798, 4059, 2115, 803, 77, 60, NA, 20676,  0
210, 212.9, 5840, 13761, 2094, 7500, 3111, 2607, 2191, 1148, 64, 67, NA, 38252,  0
211, 213.9, 284237, 194791, 52957, 12951, 13210, 15543, 17673, 2623, 51, 61, NA, 593985,  0
212, 214.9, 87937, 22093, 1475, 5063, 9140, 2546, 1703, 1919, 50, 44, NA, 131876,  0
213, 215.9, 2819, 5021, 3123, 5092, 5554, 2446, 988, 654, 40, 48, NA, 25697,  0
214, 216.9, 5229, 4905, 5411, 3392, 1879, 1832, 9815, 378, 41, 54, NA, 32841,  0
215, 217.9, 5520, 1263, 5992, 2270, 1235, 2166, 1673, 3342, 56, 69, NA, 23461,  0
216, 218.9, 4368, 9777, 696, 543, 2303, 4047, 2135, 1259, 74, 61, NA, 25128,  0
217, 219.9, 4012, 12277, 7820, 7433, 3770, 3505, 2785, 1493, 69, 63, NA, 43095,  0
218, 220.9, 2166, 7786, 7641, 7637, 2514, 4289, 1719, 1403, 74, 63, NA, 35155,  0
219, 221.9, 4671, 8739, 15047, 7772, 3434, 3050, 1738, 1584, 61, 61, NA, 46035,  0
220, 222.9, 49525, 4680, 9792, 2933, 996, 3196, 3451, 705, 53, 88, NA, 75278,  0
221, 224.0, 110969, 29865, 16286, 12238, 3524, 5922, 2070, 489, 50, 88, NA, 181363,  0
222, 224.9, 73953, 12956, 13988, 6903, 6201, 1600, 3321, 1246, 34, 88, NA, 120168,  0
223, 225.9, 2039, 5589, 9356, 8460, 4200, 2002, 2202, 729, 34, 88, NA, 34577,  0
224, 226.9, 83636, 3774, 250, 2026, 1242, 434, 598, 187, 23, 77, NA, 92147,  0
225, 227.9, 2993, 7034, 4325, 2387, 4094, 2701, 4153, 876, 30, 74, NA, 28563,  0
226, 228.9, 2413, 3782, 5827, 4230, 2426, 1864, 1884, 1378, 44, 75, NA, 23804,  0
227, 229.9, 2914, 6056, 4044, 3801, 4935, 2305, 1114, 912, 51, 66, NA, 26081,  0
228, 230.9, 58419, 4990, 9033, 6942, 5174, 1494, 4049, 646, 51, 78, NA, 90747,  0
229, 231.9, 2955, 6762, 5253, 2823, 4302, 4898, 3242, 1631, 57, 78, NA, 31866,  0
230, 232.9, 10840, 5441, 4811, 2277, 1353, 2057, 1097, 904, 60, 74, NA, 28780,  0
231, 233.9, 18459, 18638, 12895, 7622, 3851, 3070, 2550, 1051, 50, 77, NA, 68136,  0
232, 234.9, 10298, 7433, 4637, 10348, 1343, 1117, 891, 909, 48, 77, NA, 36976,  0
233, 235.9, 10613, 21954, 1300, 10917, 3893, 2303, 733, 1022, 27, 75, NA, 52735,  0
234, 236.9, 44707, 34170, 2626, 9928, 6496, 2936, 3399, 2754, 16, 66, NA, 107016,  0
235, 237.9, 2947, 2945, 3720, 2215, 2785, 2282, 4488, 1845, 29, 64, NA, 23227,  0
236, 238.9, 4469, 6368, 5733, 2982, 3913, 2476, 2335, 1197, 43, 57, NA, 29473,  0
237, 239.9, 4952, 9679, 4979, 935, 1543, 3793, 937, 638, 57, 57, NA, 27456,  0
238, 240.9, 9645, 14395, 5583, 3001, 5787, 1160, 1935, 802, 56, 60, NA, 42308,  0
239, 242.0, 3074, 14747, 14403, 8810, 14112, 3094, 1729, 1347, 43, 60, NA, 61316,  0
240, 242.9, 9548, 2983, 3325, 5686, 3879, 3310, 1750, 1582, 50, 63, NA, 32063,  0
241, 243.9, 62651, 7000, 4091, 8177, 1215, 3316, 1492, 1155, 47, 70, NA, 89097,  0
242, 244.9, 955178, 70129, 4588, 17980, 18696, 13260, 5763, 3466, 56, 66, NA, 1089060,  0
243, 245.9, 682073, 24504, 24176, 14169, 8593, 29463, 11262, 4540, 77, 64, NA, 798780,  0
244, 246.9, 13623, 34484, 4472, 1265, 2748, 4720, 3697, 637, 67, 47, NA, 65646,  0
245, 247.9, 550458, 827008, 60118, 51323, 224526, 87024, 86496, 33621, 60, 24, NA, 1920574,  0
246, 248.9, 368068, 370509, 482230, 146046, 47251, 32433, 42111, 21537, 43, 41, NA, 1510185,  0
247, 249.9, 5138, 11912, 12702, 5078, 4284, 1643, 2260, 1681, 17, 47, NA, 44698,  0
248, 250.9, 89779, 2562, 956, 539, 1107, 866, 696, 559, 24, 54, NA, 97064,  0
249, 251.9, 29182, 15756, 10227, 5444, 6924, 3548, 1455, 1464, 26, 74, NA, 74000,  0
250, 252.9, 2314, 578, 6250, 3192, 1252, 1973, 1687, 867, 48, 78, NA, 18113,  0
