obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
256, 277.9, 16056, 4086, 15252, 2312, 1753, 1016, 928, 338, 27, 57, NA, 41741,  0
257, 278.9, 33547, 6684, 1869, 2770, 1978, 528, 513, 616, 23, 60, NA, 48505,  0
258, 279.9, 12988, 13351, 4044, 5025, 667, 2218, 281, 391, 37, 69, NA, 38965,  0
259, 280.9, 22867, 6854, 3409, 1786, 1634, 1761, 1009, 211, 50, 77, NA, 39531,  0
260, 281.9, 8054, 11594, 3748, 1544, 2061, 986, 960, 529, 53, 57, NA, 29476,  0
261, 283.0, 15754, 5078, 3179, 2379, 1474, 1401, 547, 355, 63, 60, NA, 30167,  0
262, 283.9, 28660, 6854, 3985, 2065, 1517, 1141, 842, 188, 61, 60, NA, 45252,  0
263, 284.9, 13167, 9394, 9888, 4652, 422, 853, 523, 714, 44, 69, NA, 39613,  0
264, 285.9, 46578, 6195, 1179, 1038, 1006, 483, 486, 590, 44, 67, NA, 57555,  0
265, 287.0, 12291, 25974, 2306, 8889, 1723, 1811, 758, 271, 35, 61, NA, 54023,  0
266, 287.9, 26236, 14078, 2802, 3000, 1233, 2420, 697, 400, 38, 54, NA, 50866,  0
267, 288.9, 49756, 9113, 8722, 5342, 2726, 1516, 626, 306, 44, 51, NA, 78107,  0
268, 291.9, 11306, 23230, 12913, 5124, 845, 3325, 307, 335, 48, 60, NA, 57385,  0
269, 292.9, 964555, 108894, 55334, 42199, 88043, 88443, 8806, 3769, 70, 60, NA, 1360043,  0
270, 294.0, 1391289, 132711, 30679, 9646, 11726, 5888, 1968, 706, 56, 56, NA, 1584613,  0
271, 294.9, 1308698, 374956, 114591, 114836, 79504, 50969, 14164, 7297, 60, 50, NA, 2065015,  0
272, 295.9, 1036396, 85607, 9317, 22657, 32199, 6160, 3803, 1278, 56, 40, NA, 1197417,  0
273, 296.9, 33524, 6579, 22767, 6379, 4017, 4957, 1393, 562, 43, 56, NA, 80178,  0
274, 297.9, 68733, 57173, 5076, 7486, 4124, 3211, 1499, 1132, 47, 54, NA, 148434,  0
275, 298.9, 85680, 28089, 9573, 1698, 1788, 1989, 945, 557, 41, 51, NA, 130319,  0
276, 299.9, 40538, 12135, 14923, 3703, 3077, 1681, 501, 685, 41, 66, NA, 77243,  0
277, 301.0, 31895, 17609, 4495, 2272, 6578, 1084, 699, 594, 29, 48, NA, 65226,  0
278, 301.9, 14306, 19015, 6282, 4149, 1766, 1515, 206, 275, 30, 56, NA, 47514,  0
279, 303.0, 60788, 8721, 15292, 1955, 2390, 2741, 801, 515, 38, 69, NA, 93203,  0
280, 303.9, 15991, 11549, 6839, 2747, 1449, 3038, 1950, 392, 50, 64, NA, 43955,  0
281, 304.9, 35267, 11753, 777, 7073, 1672, 1003, 636, 296, 50, 70, NA, 58477,  0
282, 305.9, 84494, 8554, 6095, 1486, 494, 1973, 671, 557, 60, 75, NA, 104324,  0
283, 306.9, 5833, 8503, 10381, 5937, 3328, 704, 404, 302, 47, 75, NA, 35392,  0
284, 307.9, 45576, 7917, 5299, 1126, 2080, 1058, 424, 267, 40, 75, NA, 63747,  0
285, 308.9, 32618, 15736, 4206, 3988, 1482, 3207, 855, 433, 50, 74, NA, 62525,  0
286, 309.9, 23131, 8817, 3721, 3162, 5799, 1740, 394, 487, 48, 67, NA, 47251,  0
287, 310.9, 23787, 21007, 7831, 3232, 1820, 1299, 949, 181, 53, 57, NA, 60106,  0
288, 312.0, 5577, 8016, 13777, 4262, 1706, 2119, 612, 531, 54, 66, NA, 36600,  0
289, 312.9, 36377, 3908, 581, 2916, 2809, 1575, 883, 522, 60, 64, NA, 49571,  0
290, 313.9, 35115, 33601, 10303, 1320, 962, 1173, 844, 222, 43, 63, NA, 83540,  0
291, 314.9, 14642, 14245, 16814, 2215, 2115, 1573, 293, 369, 44, 70, NA, 52266,  0
292, 315.9, 34492, 10452, 10638, 1565, 1357, 1003, 1171, 417, 37, 66, NA, 61095,  0
293, 316.9, 12336, 7262, 4427, 1972, 1177, 2902, 565, 451, 37, 69, NA, 31092,  0
294, 317.9, 32995, 5029, 5378, 2886, 1884, 990, 635, 228, 50, 81, NA, 50025,  0
295, 319.0, 8864, 31581, 3194, 1360, 735, 2219, 557, 555, 53, 60, NA, 49065,  0
296, 319.9, 64250, 15490, 12628, 1920, 2197, 3317, 660, 384, 63, 56, NA, 100846,  0
297, 320.9, 1179565, 52998, 13741, 7401, 7152, 4581, 2116, 1238, 48, 51, NA, 1268792,  0
298, 321.9, 645869, 12645, 28255, 11166, 22056, 11799, 3217, 1145, 60, 48, NA, 736152,  0
299, 322.9, 1044894, 85151, 23616, 12343, 12133, 14123, 8404, 2826, 66, 57, NA, 1203490,  0
300, 323.9, 115321, 33805, 69946, 4579, 11878, 8368, 2959, 2438, 63, 64, NA, 249294,  0
301, 324.9, 15330, 20414, 4972, 2295, 2466, 1586, 1302, 571, 63, 64, NA, 48936,  0
302, 326.0, 36942, 2044, 3927, 1943, 2984, 2035, 632, 754, 64, 64, NA, 51261,  0
303, 326.9, 22784, 15263, 6908, 2884, 1823, 4155, 877, 304, 69, 69, NA, 54998,  0
304, 327.9, 31739, 12504, 2870, 2096, 2601, 1455, 428, 401, 69, 53, NA, 54094,  0
305, 328.9, 77865, 8456, 3704, 1539, 739, 445, 208, 359, 63, 57, NA, 93315,  0
306, 330.0, 18842, 21442, 1196, 3978, 1912, 2808, 1260, 1395, 53, 44, NA, 52833,  0
307, 330.9, 15224, 22847, 8631, 1576, 4054, 2227, 782, 425, 41, 40, NA, 55766,  0
308, 331.9, 18391, 8274, 9972, 1569, 1197, 1670, 987, 525, 43, 54, NA, 42585,  0
309, 333.9, 455911, 120859, 30030, 43275, 28319, 17911, 5297, 3253, 54, 51, NA, 704855,  0
310, 335.0, 1344470, 643255, 218435, 163453, 52252, 118895, 15297, 3438, 56, 60, NA, 2559495,  0
311, 335.9, 1505662, 36342, 10883, 17748, 21241, 5855, 2932, 2563, 60, 63, NA, 1603226,  0
312, 337.0, 391976, 176141, 274819, 18202, 52823, 16492, 5920, 3674, 50, 63, NA, 940047,  0
313, 337.9, 2389967, 117159, 75015, 14951, 9144, 45206, 4740, 2584, 60, 64, NA, 2658766,  0
314, 338.9, 33170, 21731, 8992, 6035, 1770, 1524, 412, 524, 48, 67, NA, 74158,  0
315, 339.9, 365712, 32377, 20892, 3901, 784, 2166, 1380, 968, 40, 74, NA, 428180,  0
316, 340.9, 24220, 13494, 4494, 9171, 1209, 1984, 408, 272, 48, 67, NA, 55252,  0
317, 341.9, 26496, 17349, 3624, 652, 1988, 2090, 721, 321, 40, 60, NA, 53241,  0
318, 342.9, 22144, 19762, 6207, 3165, 1405, 2310, 305, 1103, 47, 56, NA, 56401,  0
319, 344.0, 18804, 18984, 12180, 5354, 936, 1282, 736, 200, 47, 57, NA, 58476,  0
320, 344.9, 25969, 8728, 152, 4405, 351, 2054, 941, 378, 54, 51, NA, 42978,  0
321, 345.9, 69019, 9788, 5112, 4965, 4181, 2464, 720, 451, 56, 61, NA, 96700,  0
322, 349.9, 1092181, 492287, 312494, 260306, 257687, 322415, 148584, 75379, 69, 63, NA, 2961333,  0
323, 351.0, 89894, 36185, 25138, 22374, 16431, 13397, 6344, 1289, 87, 61, NA, 211052,  0
324, 351.9, 1682238, 175806, 12738, 16047, 37038, 14011, 6190, 2266, 77, 50, NA, 1946334,  0
325, 352.9, 242872, 101434, 8416, 7306, 15705, 9652, 7879, 2048, 70, 35, NA, 395312,  0
326, 353.9, 1994960, 310360, 26934, 48263, 37632, 42596, 8459, 9611, 61, 26, NA, 2478815,  0
327, 355.0, 317939, 40098, 8467, 4723, 1972, 3585, 1476, 632, 51, 16, NA, 378892,  0
328, 355.9, 505172, 144492, 2771, 24361, 19657, 74773, 13324, 3411, 74, 14, NA, 787961,  0
329, 358.9, 991053, 38351, 30267, 25383, 5542, 7234, 4225, 2127, 74, 37, NA, 1104182,  0
330, 360.9, 715229, 16027, 6425, 6288, 2610, 2173, 609, 748, 67, 48, NA, 750109,  0
331, 362.0, 811347, 312185, 20164, 40195, 64199, 29239, 10123, 7083, 69, 41, NA, 1294535,  0
332, 362.9, 237387, 71307, 12242, 18311, 7243, 8053, 3377, 842, 51, 53, NA, 358762,  0
333, 363.9, 6735, 15421, 6450, 3102, 700, 895, 913, 272, 41, 47, NA, 34488,  0
334, 364.9, 10611, 10493, 1007, 6578, 3329, 1736, 1159, 369, 44, 43, NA, 35282,  0
335, 365.9, 34548, 9882, 14237, 4005, 2748, 2268, 1610, 688, 44, 64, NA, 69986,  0
336, 366.9, 8704, 13870, 12930, 1872, 1226, 2377, 392, 446, 44, 74, NA, 41817,  0
337, 367.9, 5968, 17399, 8415, 4198, 363, 1531, 937, 933, 48, 75, NA, 39744,  0
338, 368.9, 7935, 16307, 10941, 540, 1720, 1742, 400, 529, 43, 77, NA, 40114,  0
339, 369.9, 37557, 6818, 361, 3251, 1200, 1827, 1309, 595, 51, 66, NA, 52918,  0
340, 370.9, 109446, 25262, 5338, 1086, 1051, 1934, 458, 611, 50, 53, NA, 145186,  0
341, 371.9, 26271, 16154, 8575, 2431, 1250, 1690, 476, 682, 51, 51, NA, 57529,  0
342, 372.9, 98130, 87967, 36724, 22050, 3951, 11075, 5319, 2001, 54, 51, NA, 267217,  0
343, 373.9, 12242, 11032, 10065, 1517, 3244, 2232, 591, 431, 48, 56, NA, 41354,  0
344, 374.9, 28712, 8529, 11816, 1041, 2028, 1462, 434, 169, 48, 70, NA, 54191,  0
345, 376.0, 18439, 14134, 5793, 4390, 2252, 1137, 857, 317, 44, 70, NA, 47319,  0
346, 376.9, 25820, 7958, 2979, 1997, 4435, 1494, 1080, 645, 50, 66, NA, 46408,  0
347, 377.9, 33826, 6550, 8565, 1666, 2665, 4254, 1268, 397, 60, 67, NA, 59191,  0
348, 378.9, 33399, 9003, 3761, 4116, 1458, 1587, 1375, 559, 63, 63, NA, 55258,  0
349, 380.0, 655872, 63793, 1905, 16231, 4330, 5647, 4062, 1156, 66, 54, NA, 752996,  0
350, 380.9, 19508, 19975, 3250, 1835, 2956, 1075, 425, 398, 56, 50, NA, 49422,  0
351, 381.9, 31172, 10169, 3282, 4540, 3068, 1331, 259, 473, 43, 47, NA, 54294,  0
352, 382.9, 61761, 10033, 10404, 4582, 1848, 2358, 1086, 328, 44, 51, NA, 92400,  0
353, 383.9, 16754, 14083, 6806, 13950, 1909, 1634, 819, 441, 40, 67, NA, 56396,  0
354, 384.9, 45251, 18831, 1910, 3044, 3287, 1454, 464, 293, 43, 67, NA, 74534,  0
355, 385.9, 34812, 7999, 23040, 5021, 1782, 2208, 638, 212, 41, 83, NA, 75712,  0
356, 387.0, 123124, 53062, 15931, 1510, 2474, 820, 762, 317, 17, 69, NA, 198000,  0
357, 387.9, 20410, 22135, 4889, 1760, 490, 1807, 504, 527, 21, 54, NA, 52522,  0
358, 388.9, 24554, 12483, 13604, 1307, 2571, 1119, 467, 238, 17, 69, NA, 56343,  0
359, 389.9, 96369, 44058, 4625, 928, 2497, 2281, 775, 200, 13, 40, NA, 151733,  0
360, 390.9, 1406820, 335823, 181947, 32822, 24858, 21172, 4545, 1383, 26, 44, NA, 2009370,  0
361, 391.9, 134825, 32298, 4698, 15566, 7126, 1873, 2083, 1144, 21, 51, NA, 199613,  0
362, 393.9, 2007939, 369082, 56442, 51962, 21443, 19732, 3427, 3493, 21, 38, NA, 2533520,  0
363, 394.9, 179100, 28959, 72820, 33607, 40014, 9549, 3046, 3349, 24, 63, NA, 370444,  0
364, 395.9, 99245, 5748, 6677, 5755, 2087, 1655, 944, 584, 35, 70, NA, 122695,  0
365, 396.9, 53225, 17661, 22070, 6101, 1168, 1889, 755, 676, 37, 81, NA, 103545,  0
366, 398.0, 195742, 78047, 61265, 14991, 21107, 9637, 5515, 2617, 41, 91, NA, 388921,  0
367, 398.9, 1324794, 171943, 35920, 34079, 19848, 6482, 2459, 3718, 29, 78, NA, 1599243,  0
368, 399.9, 144501, 10882, 3360, 2468, 1865, 1945, 661, 598, 34, 66, NA, 166280,  0
369, 401.0, 39826, 24353, 16779, 11622, 2482, 1947, 790, 698, 34, 61, NA, 98497,  0
370, 401.9, 94293, 63527, 6834, 4656, 4171, 966, 986, 272, 16, 48, NA, 175705,  0
371, 402.9, 809293, 143401, 48222, 12359, 10667, 9069, 2653, 2436, 21, 48, NA, 1038100,  0
372, 403.9, 1687731, 139445, 25373, 10457, 16412, 6656, 2138, 2785, 11, 43, NA, 1890997,  0
373, 405.0, 145767, 14608, 14813, 12953, 8925, 5895, 5402, 1267, 23, 43, NA, 209630,  0
374, 405.9, 79658, 62947, 7633, 5981, 5565, 2992, 826, 454, 35, 44, NA, 166056,  0
375, 406.9, 164629, 15957, 22358, 2435, 3428, 2106, 727, 409, 38, 56, NA, 212049,  0
376, 407.9, 710311, 76310, 5816, 14239, 13975, 9299, 3052, 2949, 48, 54, NA, 835951,  0
377, 408.9, 42121, 17919, 18422, 4043, 2229, 3562, 330, 1327, 43, 54, NA, 89953,  0
378, 409.9, 66254, 17295, 11125, 6818, 2086, 3009, 1401, 589, 53, 69, NA, 108577,  0
379, 410.9, 364835, 48059, 37884, 19215, 7459, 11277, 3102, 687, 60, 64, NA, 492518,  0
380, 411.9, 154719, 19638, 1152, 783, 757, 457, 72, 157, 43, 57, NA, 177735,  0
381, 412.9, 15227, 21425, 2362, 1933, 3078, 1842, 596, 360, 41, 41, NA, 46823,  0
382, 413.9, 41610, 22195, 4469, 6232, 1656, 2152, 884, 378, 38, 35, NA, 79576,  0
383, 414.9, 110145, 17040, 15089, 4540, 1452, 2697, 1494, 631, 34, 37, NA, 153088,  0
384, 415.9, 8793, 21877, 9019, 6438, 1998, 792, 351, 328, 34, 54, NA, 49596,  0
385, 416.9, 21910, 4444, 1665, 2042, 1842, 927, 190, 326, 37, 66, NA, 33346,  0
386, 417.9, 23958, 23967, 4563, 12093, 4483, 1273, 397, 381, 29, 69, NA, 71115,  0
387, 418.9, 27360, 13056, 9271, 1897, 1806, 1986, 857, 269, 30, 64, NA, 56502,  0
388, 419.9, 29704, 4311, 12994, 6121, 3403, 1523, 411, 248, 43, 77, NA, 58715,  0
389, 420.9, 12287, 15220, 1264, 3250, 2405, 2475, 354, 217, 44, 67, NA, 37472,  0
390, 421.9, 56120, 15068, 6854, 3300, 2597, 1965, 589, 298, 54, 66, NA, 86791,  0
391, 423.0, 16325, 13132, 14679, 2909, 3539, 776, 519, 179, 41, 70, NA, 52058,  0
392, 423.9, 15630, 23401, 5074, 6272, 2598, 2045, 534, 200, 40, 56, NA, 55754,  0
393, 424.9, 71083, 4210, 1822, 497, 517, 181, 195, 107, 24, 64, NA, 78612,  0
394, 425.9, 29788, 20443, 19328, 582, 2576, 2136, 817, 445, 20, 67, NA, 76115,  0
395, 426.9, 64090, 17450, 3961, 2117, 3765, 2427, 421, 348, 37, 54, NA, 94579,  0
396, 427.9, 19123, 12683, 3230, 3958, 640, 1185, 816, 333, 38, 56, NA, 41968,  0
397, 428.9, 35354, 29483, 18838, 3962, 1568, 1149, 531, 160, 35, 60, NA, 91045,  0
398, 429.9, 17929, 41446, 17600, 4814, 3022, 2118, 469, 125, 27, 54, NA, 87523,  0
399, 430.9, 408057, 48408, 19210, 3930, 4908, 2611, 733, 457, 16, 60, NA, 488314,  0
400, 431.9, 44865, 7615, 2643, 5610, 1100, 1648, 462, 240, 21, 64, NA, 64183,  0
401, 432.9, 13775, 26189, 6840, 5235, 2377, 1604, 397, 171, 27, 60, NA, 56588,  0
402, 433.9, 25680, 22875, 19200, 1697, 1338, 1088, 1182, 303, 24, 64, NA, 73363,  0
403, 434.9, 25563, 5438, 9041, 8296, 1630, 1528, 446, 524, 30, 80, NA, 52466,  0
404, 435.9, 15378, 24908, 4247, 4946, 1703, 3285, 1025, 219, 29, 69, NA, 55711,  0
405, 436.9, 27834, 5600, 6379, 1285, 948, 597, 238, 239, 30, 80, NA, 43120,  0
406, 437.9, 7749, 12822, 2112, 6284, 1780, 2686, 572, 581, 50, 75, NA, 34586,  0
407, 438.9, 21320, 5858, 3926, 7531, 1399, 2209, 521, 150, 57, 69, NA, 42914,  0
408, 439.9, 53261, 7964, 6958, 5187, 1337, 941, 442, 263, 51, 83, NA, 76353,  0
409, 441.0, 29799, 23152, 4644, 1804, 1483, 1775, 802, 254, 54, 67, NA, 63713,  0
410, 441.9, 51870, 5480, 393, 3841, 1225, 843, 526, 273, 53, 69, NA, 64451,  0
411, 442.9, 13775, 14737, 15263, 2949, 1010, 895, 610, 279, 34, 67, NA, 49518,  0
412, 443.9, 52305, 18914, 2208, 2195, 1045, 729, 707, 171, 27, 51, NA, 78274,  0
413, 444.9, 47922, 23618, 6998, 206, 2317, 610, 326, 452, 16, 53, NA, 82449,  0
414, 445.9, 12403, 14541, 4804, 4363, 1400, 1253, 2016, 203, 10, 51, NA, 40983,  0
415, 446.9, 51763, 9045, 2645, 10612, 1023, 952, 702, 213, 16, 53, NA, 76955,  0
416, 448.0, 27166, 10986, 4782, 5802, 1342, 1445, 712, 696, 26, 66, NA, 52931,  0
417, 448.9, 34403, 10755, 5811, 395, 743, 919, 444, 186, 38, 70, NA, 53656,  0
418, 449.9, 30981, 12089, 4941, 8523, 755, 5368, 256, 250, 53, 77, NA, 63163,  0
419, 450.9, 25109, 6630, 1563, 6028, 1361, 1693, 246, 328, 64, 70, NA, 42958,  0
420, 451.9, 32547, 3981, 6667, 2403, 4008, 1923, 383, 251, 75, 74, NA, 52163,  0
421, 452.9, 7608, 20943, 2463, 4651, 778, 1253, 695, 407, 74, 67, NA, 38798,  0
422, 453.9, 41254, 7036, 10318, 594, 1221, 1354, 336, 235, 61, 70, NA, 62348,  0
423, 454.9, 24500, 10148, 7559, 4897, 2504, 3282, 787, 315, 63, 70, NA, 53992,  0
424, 455.9, 31143, 9403, 1802, 9768, 375, 2321, 489, 654, 57, 74, NA, 55955,  0
425, 456.9, 85230, 24753, 233, 348, 676, 532, 96, 54, 51, 54, NA, 111922,  0
426, 457.9, 11735, 13200, 8385, 2729, 659, 1170, 657, 414, 47, 51, NA, 38949,  0
427, 459.0, 60944, 7036, 3526, 1361, 2295, 1792, 285, 307, 48, 50, NA, 77546,  0
428, 459.9, 17179, 9545, 11087, 2544, 235, 942, 436, 357, 37, 53, NA, 42325,  0
429, 460.9, 43237, 32551, 1460, 2591, 1397, 1668, 485, 394, 44, 66, NA, 83783,  0
430, 461.9, 30477, 13091, 10716, 483, 330, 1178, 923, 264, 44, 66, NA, 57462,  0
431, 462.9, 60657, 38738, 10238, 1768, 3164, 996, 1006, 369, 21, 63, NA, 116936,  0
432, 463.9, 23751, 15441, 2920, 1688, 1194, 1063, 785, 705, 24, 50, NA, 47547,  0
433, 464.9, 23842, 33913, 2084, 4008, 1601, 1722, 532, 296, 24, 51, NA, 67998,  0
434, 466.0, 24415, 22650, 11091, 736, 2163, 1367, 773, 252, 21, 48, NA, 63447,  0
435, 466.9, 91444, 66678, 44928, 14450, 9084, 4208, 3240, 1405, 26, 56, NA, 235437,  0
436, 467.9, 9376, 15299, 18182, 8874, 2155, 3185, 772, 229, 29, 69, NA, 58072,  0
437, 468.9, 47563, 10796, 2398, 2398, 836, 622, 411, 394, 27, 78, NA, 65418,  0
438, 469.9, 103739, 12623, 8780, 5356, 2150, 2913, 1073, 289, 40, 83, NA, 136923,  0
439, 470.9, 81952, 29600, 13589, 11298, 1939, 1245, 616, 304, 35, 83, NA, 140543,  0
440, 471.9, 57061, 10304, 1063, 912, 525, 550, 126, 162, 29, 64, NA, 70703,  0
441, 472.9, 7007, 23685, 6425, 5646, 1228, 2604, 1712, 497, 38, 64, NA, 48804,  0
442, 473.9, 30286, 13278, 4524, 1398, 1384, 951, 289, 241, 27, 57, NA, 52351,  0
443, 474.9, 8130, 6820, 15409, 3181, 1609, 3422, 472, 352, 50, 66, NA, 39395,  0
444, 475.9, 32118, 7376, 5182, 11629, 1605, 966, 461, 250, 48, 87, NA, 59587,  0
445, 476.9, 36548, 7341, 6248, 445, 843, 1007, 539, 150, 48, 91, NA, 53121,  0
446, 477.9, 6588, 17194, 2023, 6942, 670, 1100, 342, 377, 48, 93, NA, 35236,  0
447, 478.9, 51056, 7844, 1650, 4777, 2625, 691, 294, 196, 37, 84, NA, 69133,  0
448, 479.9, 10447, 6665, 21281, 2567, 1297, 962, 425, 237, 34, 88, NA, 43881,  0
449, 480.9, 23635, 5231, 3651, 7011, 2031, 900, 953, 156, 29, 93, NA, 43568,  0
450, 481.9, 46980, 46779, 8821, 5976, 572, 707, 1181, 194, 13, 90, NA, 111210,  0
451, 482.9, 12479, 12894, 7131, 4219, 938, 907, 434, 318, 11, 91, NA, 39320,  0
452, 484.0, 42321, 13516, 2197, 725, 1513, 2021, 572, 221, 26, 67, NA, 63086,  0
453, 484.9, 6217, 9132, 1409, 1443, 717, 788, 556, 296, 27, 54, NA, 20558,  0
454, 485.9, 27040, 9352, 13043, 484, 1121, 648, 507, 793, 38, 66, NA, 52988,  0
455, 486.9, 22724, 5058, 977, 2755, 1638, 573, 533, 583, 43, 63, NA, 34841,  0
456, 487.9, 7783, 9325, 6930, 6990, 2424, 888, 791, 144, 30, 80, NA, 35275,  0
457, 488.9, 10457, 19728, 5209, 4778, 1241, 1080, 465, 279, 23, 83, NA, 43237,  0
458, 489.9, 16344, 14229, 1750, 7161, 1889, 1216, 578, 449, 29, 75, NA, 43616,  0
459, 490.9, 15253, 4138, 3924, 1641, 458, 1433, 623, 307, 40, 80, NA, 27777,  0
460, 491.9, 13269, 3221, 1633, 4531, 1521, 866, 822, 178, 50, 81, NA, 26041,  0
461, 492.9, 6293, 9128, 2191, 2580, 1320, 1012, 790, 405, 57, 80, NA, 23719,  0
462, 493.9, 26346, 3932, 2756, 2203, 503, 730, 454, 242, 63, 87, NA, 37166,  0
463, 494.9, 12575, 8691, 4742, 2215, 450, 1068, 456, 382, 54, 83, NA, 30579,  0
464, 495.9, 95423, 54514, 3379, 6783, 1485, 3976, 813, 376, 50, 66, NA, 166749,  0
465, 499.9, 35853, 14656, 10894, 1865, 1862, 1001, 179, 89, 43, 70, NA, 66399,  0
466, 500.9, 618476, 132192, 259271, 88410, 28443, 87918, 6697, 3166, 51, 74, NA, 1224573,  0
467, 502.0, 673624, 305865, 19079, 33312, 11747, 15794, 5648, 3260, 48, 60, NA, 1068329,  0
468, 502.9, 99554, 20418, 4945, 994, 586, 2526, 671, 253, 53, 64, NA, 129947,  0
469, 503.9, 50881, 13369, 4096, 1307, 3602, 1001, 440, 490, 56, 56, NA, 75186,  0
470, 504.9, 11466, 10819, 5070, 1214, 1929, 2110, 1061, 929, 51, 47, NA, 34598,  0
471, 505.9, 35466, 13850, 9877, 4562, 3051, 2573, 470, 578, 60, 61, NA, 70427,  0
472, 506.9, 26748, 45051, 5568, 4722, 3498, 5032, 1548, 1248, 60, 57, NA, 93415,  0
473, 507.9, 13756, 8824, 43094, 3412, 4615, 2295, 974, 363, 56, 78, NA, 77333,  0
474, 509.0, 334244, 84534, 22915, 17616, 8661, 7551, 1827, 3233, 48, 78, NA, 480581,  0
475, 509.9, 100945, 101561, 14912, 4366, 13449, 4720, 1688, 1878, 38, 64, NA, 243519,  0
476, 510.9, 93173, 35514, 13498, 5893, 3422, 5198, 1370, 1065, 38, 70, NA, 159133,  0
477, 511.9, 43563, 11125, 12307, 4450, 1968, 3042, 1235, 459, 50, 63, NA, 78149,  0
478, 512.9, 446784, 22861, 36897, 14496, 11538, 19588, 3155, 1776, 66, 70, NA, 557095,  0
479, 513.9, 13648, 16197, 6689, 5938, 733, 2852, 450, 711, 77, 83, NA, 47218,  0
480, 514.9, 26206, 9229, 10168, 3118, 634, 1049, 941, 605, 67, 91, NA, 51950,  0
481, 515.9, 28683, 13428, 3655, 606, 1860, 1667, 636, 693, 67, 78, NA, 51228,  0
482, 516.9, 41916, 19532, 15860, 4185, 5679, 1563, 1476, 462, 47, 77, NA, 90673,  0
483, 517.9, 34548, 4231, 4982, 422, 796, 1635, 503, 264, 53, 78, NA, 47381,  0
484, 518.9, 120170, 14364, 2100, 2199, 2098, 1535, 630, 452, 56, 64, NA, 143548,  0
485, 520.0, 9245, 13133, 16448, 2659, 888, 1872, 592, 513, 51, 78, NA, 45350,  0
486, 520.9, 98235, 8288, 2554, 3880, 1650, 785, 835, 332, 54, 77, NA, 116559,  0
487, 521.9, 14775, 14150, 10132, 6783, 1715, 1235, 299, 428, 38, 78, NA, 49517,  0
488, 522.9, 70158, 14896, 1889, 1683, 731, 1218, 730, 328, 35, 77, NA, 91633,  0
489, 523.9, 27874, 6341, 7642, 6236, 2117, 1715, 546, 360, 40, 77, NA, 52831,  0
490, 524.9, 19185, 52002, 7036, 10425, 3059, 1420, 669, 807, 29, 70, NA, 94603,  0
491, 525.9, 36501, 24478, 12551, 10140, 7298, 10426, 967, 264, 50, 66, NA, 102625,  0
492, 527.0, 894467, 67369, 18663, 13696, 7135, 4092, 948, 574, 44, 74, NA, 1006944,  0
493, 527.9, 101692, 35634, 7246, 36956, 4385, 6875, 2072, 2855, 44, 69, NA, 197715,  0
494, 528.9, 28871, 17524, 17283, 6464, 6057, 2063, 516, 201, 56, 80, NA, 78979,  0
495, 529.9, 8802, 13936, 2015, 4058, 1680, 1145, 1122, 477, 40, 75, NA, 33235,  0
496, 530.9, 108816, 28799, 4341, 1726, 3128, 1486, 541, 428, 40, 66, NA, 149265,  0
497, 531.9, 23329, 27239, 18224, 7104, 5492, 2851, 472, 398, 35, 64, NA, 85109,  0
498, 532.9, 40531, 10168, 9245, 4315, 1808, 1965, 692, 563, 41, 64, NA, 69287,  0
499, 534.0, 37814, 29854, 15145, 1837, 1687, 4738, 1045, 539, 48, 67, NA, 92659,  0
500, 534.9, 193505, 25177, 11524, 5920, 6341, 3800, 1025, 440, 57, 78, NA, 247732,  0
501, 535.9, 15859, 24175, 4513, 1674, 2619, 1163, 797, 145, 53, 67, NA, 50945,  0
502, 536.9, 186181, 212923, 55223, 13576, 19965, 19201, 12272, 2181, 50, 57, NA, 521522,  0
503, 537.9, 35733, 31496, 5298, 1256, 3310, 2600, 860, 406, 47, 48, NA, 80959,  0
504, 538.9, 49478, 24950, 10662, 2453, 3516, 3354, 741, 472, 47, 47, NA, 95626,  0
505, 540.9, 276975, 266375, 7371, 78386, 45222, 22382, 10343, 4499, 51, 47, NA, 711553,  0
506, 541.9, 1185188, 58451, 14014, 22799, 40194, 30993, 15392, 2134, 69, 47, NA, 1369165,  0
507, 542.9, 18917, 9917, 24278, 6055, 881, 2029, 1028, 1902, 66, 69, NA, 65007,  0
508, 543.9, 34373, 9789, 4742, 2426, 1615, 1748, 899, 442, 66, 75, NA, 56034,  0
509, 545.0, 17091, 4314, 11584, 3915, 1276, 2721, 737, 309, 77, 91, NA, 41947,  0
510, 545.9, 27987, 6300, 2589, 922, 3097, 1188, 1643, 442, 64, 93, NA, 44168,  0
511, 546.9, 8188, 25068, 6847, 2008, 2924, 1478, 666, 775, 61, 75, NA, 47954,  0
512, 547.9, 32715, 6080, 3250, 1174, 3858, 774, 1104, 1006, 57, 70, NA, 49961,  0
513, 548.9, 30829, 5571, 8552, 5338, 2588, 947, 1384, 400, 47, 69, NA, 55609,  0
514, 549.9, 26206, 20386, 6833, 3067, 3106, 1329, 832, 364, 35, 70, NA, 62123,  0
515, 550.9, 36546, 18786, 8725, 3763, 1759, 1439, 500, 349, 37, 78, NA, 71867,  0
516, 552.0, 19217, 13334, 16560, 5617, 892, 996, 2387, 478, 24, 88, NA, 59481,  0
