obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
257, 262.0, 365456, 197711, 15766, 28574, 9026, 5836, 4918, 1169, 13, 35, NA, 628456,  X
258, 262.9, 655824, 62560, 18267, 4702, 15938, 3289, 2197, 1794, 16, 43, NA, 764571,  X
259, 263.9, 356500, 39808, 24824, 25649, 9507, 4309, 4658, 6759, 8, 53, NA, 472014,  X
260, 264.9, 18302, 4706, 2365, 1333, 1173, 2631, 674, 893, 21, 53, NA, 32077,  X
261, 265.9, 7496, 3935, 2076, 1012, 3421, 1598, 1191, 565, 41, 60, NA, 21294,  X
262, 266.9, 2457, 3108, 3172, 1600, 3848, 2128, 917, 693, 60, 66, NA, 17923,  X
263, 267.9, 305455, 104410, 31377, 20409, 29153, 16449, 7174, 9869, 67, 54, NA, 524296,  X
264, 269.0, 489665, 76534, 6255, 13827, 4535, 8096, 3222, 3069, 56, 48, NA, 605203,  X
265, 269.9, 2543, 4218, 2270, 1121, 697, 1424, 2634, 669, 54, 51, NA, 15576,  X
266, 270.9, 14392, 11246, 3339, 2617, 3301, 874, 936, 556, 40, 48, NA, 37261,  X
267, 271.9, 36843, 10435, 940, 959, 1214, 807, 1302, 457, 35, 40, NA, 52957,  X
268, 272.9, 34902, 13940, 547, 2976, 3156, 1262, 1893, 670, 34, 38, NA, 59346,  X
269, 273.9, 21805, 1804, 6240, 557, 1492, 1158, 768, 675, 29, 48, NA, 34499,  X
270, 274.9, 38190, 8572, 2918, 8528, 1365, 2631, 1776, 568, 38, 60, NA, 64548,  X
271, 276.0, 53664, 17861, 2537, 2868, 2937, 848, 786, 279, 34, 64, NA, 81780,  X
272, 276.9, 6810, 9706, 2426, 1250, 1597, 2575, 813, 254, 43, 67, NA, 25431,  X
273, 277.9, 10544, 1795, 1396, 815, 2034, 1076, 1014, 166, 50, 54, NA, 18840,  X
274, 278.9, 8799, 2172, 2980, 1306, 3452, 567, 377, 335, 44, 51, NA, 19988,  X
275, 279.9, 9303, 2959, 1733, 1832, 2292, 1576, 757, 359, 61, 60, NA, 20811,  X
276, 280.9, 16771, 24850, 10111, 4665, 2969, 3167, 1570, 676, 54, 64, NA, 64779,  X
277, 281.9, 616402, 107586, 3560, 16043, 15101, 7954, 4556, 4426, 41, 53, NA, 775628,  X
278, 282.9, 19435, 20053, 2851, 5828, 3566, 1170, 1722, 1208, 35, 47, NA, 55833,  X
279, 283.9, 10390, 9588, 10274, 931, 1017, 1157, 1238, 750, 21, 53, NA, 35345,  X
280, 284.9, 7648, 6672, 3839, 2145, 1577, 793, 579, 579, 20, 56, NA, 23832,  X
281, 285.9, 1489, 2770, 1773, 1095, 2706, 3338, 1230, 579, 40, 64, NA, 14980,  X
282, 287.0, 6429, 6837, 2099, 2279, 2825, 1976, 1621, 651, 53, 64, NA, 24717,  X
283, 287.9, 6552, 3394, 2580, 864, 1324, 1495, 271, 495, 64, 60, NA, 16975,  X
284, 288.9, 2616, 2514, 15310, 683, 2647, 873, 755, 443, 61, 75, NA, 25841,  X
285, 289.9, 5315, 2101, 468, 1179, 2159, 1092, 591, 270, 54, 74, NA, 13175,  X
286, 290.9, 2544, 4845, 8929, 2243, 1625, 1211, 980, 751, 47, 84, NA, 23128,  X
287, 291.9, 5277, 1991, 1094, 805, 2052, 1138, 1070, 345, 48, 78, NA, 13772,  X
288, 292.9, 3187, 1813, 1765, 2339, 391, 2612, 657, 439, 69, 66, NA, 13203,  X
289, 293.9, 51116, 17841, 12123, 1684, 5947, 1765, 1259, 760, 54, 74, NA, 92495,  X
290, 294.9, 11218, 5610, 1332, 918, 2130, 1258, 1057, 319, 60, 54, NA, 23842,  X
291, 295.9, 29748, 14397, 2394, 1793, 716, 3503, 1505, 1143, 56, 51, NA, 55199,  X
292, 296.9, 11579, 4075, 2696, 762, 1925, 2144, 1038, 649, 53, 43, NA, 24868,  X
293, 297.9, 92487, 2934, 2807, 2834, 852, 956, 279, 114, 60, 51, NA, 103263,  X
294, 298.9, 3688, 2513, 5343, 4029, 1335, 1205, 642, 633, 56, 74, NA, 19388,  X
295, 299.9, 17262, 12104, 7294, 2480, 335, 2145, 661, 513, 51, 84, NA, 42794,  X
296, 301.0, 8436, 8810, 2338, 2082, 2360, 1385, 1459, 1473, 43, 81, NA, 28343,  X
297, 301.9, 4271, 7087, 2445, 1281, 2965, 3027, 578, 729, 51, 67, NA, 22383,  X
298, 302.9, 131056, 24097, 5383, 1136, 3598, 1700, 446, 424, 44, 43, NA, 167840,  X
299, 303.9, 6177, 4404, 1249, 6476, 4237, 1641, 658, 481, 48, 44, NA, 25323,  X
300, 305.0, 1741, 4851, 6565, 778, 1683, 2318, 465, 617, 53, 54, NA, 19018,  X
301, 305.9, 3168, 1835, 5935, 2731, 2056, 1769, 1365, 324, 50, 70, NA, 19183,  X
302, 306.9, 1633, 2596, 889, 3050, 1528, 942, 1441, 195, 57, 87, NA, 12274,  X
303, 307.9, 10376, 2687, 2490, 2588, 1322, 1373, 937, 205, 60, 88, NA, 21978,  X
304, 308.9, 718, 4418, 4016, 945, 1549, 1477, 1511, 926, 56, 84, NA, 15560,  X
305, 309.9, 682, 5242, 6071, 1681, 2186, 3449, 1003, 758, 60, 78, NA, 21072,  X
306, 310.9, 113855, 15869, 4076, 4564, 3908, 2430, 613, 511, 57, 70, NA, 145826,  X
307, 312.0, 5981, 5135, 969, 1914, 1404, 1557, 783, 847, 60, 61, NA, 18590,  X
308, 312.9, 9191, 4377, 3071, 5935, 5853, 2046, 1068, 594, 60, 63, NA, 32135,  X
309, 313.9, 8431, 8954, 2854, 464, 1304, 903, 1308, 659, 48, 53, NA, 24877,  X
310, 314.9, 309342, 17669, 3166, 2365, 2156, 1172, 1206, 469, 41, 48, NA, 337545,  X
311, 315.9, 464220, 8282, 9351, 1044, 7657, 6378, 2657, 2113, 47, 51, NA, 501702,  X
312, 316.9, 4079, 867, 1000, 2665, 1124, 2413, 1104, 777, 57, 51, NA, 14029,  X
313, 317.9, 22312, 25160, 3288, 7922, 1869, 1845, 1887, 389, 54, 53, NA, 64672,  X
314, 318.9, 684732, 36220, 1396, 18282, 12745, 6420, 4608, 1354, 61, 56, NA, 765757,  X
315, 319.9, 11330, 2393, 2404, 4469, 2269, 2821, 955, 704, 61, 63, NA, 27345,  X
316, 320.9, 5667, 3243, 4674, 3124, 1033, 1470, 522, 291, 48, 67, NA, 20024,  X
317, 321.9, 8661, 2899, 4334, 913, 1841, 2875, 1018, 267, 66, 77, NA, 22808,  X
318, 322.9, 6656, 5993, 3195, 2905, 1401, 2204, 855, 676, 70, 81, NA, 23885,  X
319, 323.9, 109715, 13607, 6372, 533, 3076, 1210, 1756, 337, 54, 74, NA, 136606,  X
320, 324.9, 1131, 2695, 3447, 822, 602, 1293, 426, 389, 57, 69, NA, 10805,  X
321, 325.9, 84597, 57328, 24379, 19439, 2815, 2951, 2448, 378, 35, 67, NA, 194335,  X
322, 326.9, 76581, 14979, 1113, 965, 669, 645, 509, 168, 20, 53, NA, 95629,  X
323, 327.9, 620654, 69935, 71273, 41692, 28036, 12426, 13676, 5222, 21, 63, NA, 862914,  X
324, 328.9, 158920, 15794, 3735, 5052, 3019, 2940, 2174, 1704, 17, 53, NA, 193338,  X
325, 329.9, 1056486, 198772, 54094, 11865, 29060, 12865, 10894, 2205, 21, 44, NA, 1376241,  X
326, 330.9, 57608, 4125, 1513, 182, 740, 271, 319, 176, 23, 54, NA, 64934,  X
327, 331.9, 2682589, 65889, 52131, 27658, 14416, 7379, 5602, 4048, 21, 53, NA, 2859712,  X
328, 332.9, 193600, 73162, 10669, 5414, 4962, 2861, 3086, 2256, 10, 47, NA, 296010,  X
329, 333.9, 2270034, 450132, 86200, 22971, 56234, 31271, 16200, 3593, 11, 41, NA, 2936635,  X
330, 334.9, 51145, 43271, 5067, 10936, 5329, 6593, 1442, 550, 20, 41, NA, 124333,  X
331, 335.9, 73243, 69567, 6637, 5997, 17775, 12712, 2878, 1253, 29, 20, NA, 190062,  X
332, 336.9, 5564, 6229, 5862, 5820, 1248, 2678, 779, 809, 43, 38, NA, 28989,  X
333, 337.9, 15709, 3851, 3184, 4481, 1981, 1873, 654, 556, 51, 54, NA, 32289,  X
334, 338.9, 43659, 11172, 5105, 3617, 1771, 3501, 700, 654, 56, 60, NA, 70179,  X
335, 339.9, 401134, 34977, 9142, 5997, 7698, 12356, 3938, 2454, 61, 67, NA, 477696,  X
336, 340.9, 333166, 171482, 15752, 13752, 26069, 9501, 3748, 3492, 51, 47, NA, 576962,  X
337, 341.9, 43098, 17881, 2224, 5188, 2287, 1280, 1083, 1322, 41, 37, NA, 74363,  X
338, 342.9, 5451, 5209, 2781, 1374, 2874, 1514, 669, 982, 40, 37, NA, 20854,  X
339, 343.9, 15456, 16525, 1790, 1853, 4933, 1512, 480, 712, 27, 29, NA, 43261,  X
340, 344.9, 19386, 10148, 2161, 7351, 4274, 2639, 753, 385, 38, 43, NA, 47097,  X
341, 345.9, 8142, 6528, 2634, 1933, 4426, 1035, 1326, 497, 44, 44, NA, 26521,  X
342, 346.9, 7208, 10285, 595, 2841, 3405, 1920, 846, 993, 44, 37, NA, 28093,  X
343, 348.0, 4082, 8908, 1966, 957, 2017, 2295, 632, 516, 53, 40, NA, 21373,  X
344, 348.9, 11022, 14994, 4513, 1342, 2195, 1698, 1796, 602, 48, 34, NA, 38162,  X
345, 349.9, 5897, 7365, 684, 3802, 4987, 2573, 611, 540, 54, 30, NA, 26459,  X
346, 350.9, 3659, 5211, 1899, 3451, 2057, 806, 814, 1296, 50, 43, NA, 19193,  X
347, 351.9, 4576, 3045, 2822, 1307, 2598, 1515, 1013, 361, 50, 54, NA, 17237,  X
348, 352.9, 1668, 4085, 1879, 1736, 1112, 1000, 684, 586, 53, 61, NA, 12750,  X
349, 353.9, 4870, 23226, 5824, 2793, 3188, 1580, 933, 365, 38, 61, NA, 42779,  X
350, 354.9, 18805, 9980, 860, 9851, 4440, 1087, 1241, 1560, 35, 61, NA, 47824,  X
351, 355.9, 3269, 11824, 8989, 9347, 2050, 1881, 1687, 504, 24, 67, NA, 39551,  X
352, 356.9, 12092, 10475, 3718, 2334, 864, 1497, 1260, 296, 21, 64, NA, 32536,  X
353, 357.9, 69627, 19670, 4818, 1572, 5020, 4127, 1575, 721, 34, 60, NA, 107130,  X
354, 358.9, 166362, 22784, 3592, 14955, 1774, 1196, 295, 318, 27, 61, NA, 211276,  X
355, 359.9, 40847, 27117, 7932, 1464, 3123, 2713, 1510, 419, 29, 48, NA, 85125,  X
356, 360.9, 22499, 16964, 4320, 3981, 1867, 2341, 1047, 513, 30, 47, NA, 53532,  X
357, 361.9, 124346, 15547, 1508, 11556, 3148, 2513, 293, 1017, 24, 57, NA, 159928,  X
358, 362.9, 22258, 31650, 4186, 4769, 4945, 2419, 1076, 1152, 30, 44, NA, 72455,  X
359, 363.9, 1018723, 52809, 13747, 24746, 11068, 20410, 3780, 1400, 41, 50, NA, 1146683,  X
360, 364.9, 32241, 15598, 14544, 7771, 3813, 2462, 1205, 906, 38, 57, NA, 78540,  X
361, 365.9, 1530233, 88156, 19573, 31080, 59933, 8328, 3280, 1499, 35, 53, NA, 1742082,  X
362, 366.9, 170499, 31227, 11586, 8569, 9207, 2673, 681, 756, 34, 60, NA, 235198,  X
363, 367.9, 161429, 30516, 10514, 1455, 3870, 1276, 421, 265, 13, 56, NA, 209746,  X
364, 368.9, 81252, 3206, 3830, 6245, 2668, 3002, 1419, 339, 26, 57, NA, 101961,  X
365, 369.9, 5936, 7049, 4042, 1220, 1411, 1766, 323, 618, 34, 63, NA, 22365,  X
366, 370.9, 187464, 76981, 14828, 29954, 32699, 13171, 4755, 2925, 40, 60, NA, 362777,  X
367, 371.9, 6040, 4295, 2305, 830, 2466, 2363, 1384, 317, 63, 61, NA, 20000,  X
368, 372.9, 23979, 11967, 8984, 6166, 1983, 1786, 1327, 349, 51, 57, NA, 56541,  X
369, 373.9, 2641, 7260, 5678, 11822, 3301, 1707, 731, 369, 44, 69, NA, 33509,  X
370, 374.9, 326167, 129467, 9012, 25970, 13843, 3965, 2672, 948, 29, 66, NA, 512044,  X
371, 375.9, 83181, 36885, 12402, 4379, 15649, 3530, 554, 728, 14, 64, NA, 157308,  X
372, 376.9, 5642, 5347, 3057, 1214, 2390, 1371, 603, 630, 21, 60, NA, 20254,  X
373, 377.9, 24471, 43521, 8341, 5531, 3499, 1129, 1021, 254, 10, 41, NA, 87767,  X
374, 378.9, 695123, 82661, 12746, 14486, 20097, 13542, 10910, 2525, 24, 41, NA, 852090,  X
375, 379.9, 21306, 4740, 3141, 3819, 4661, 2275, 1141, 722, 37, 47, NA, 41805,  X
376, 380.9, 7413, 5078, 3649, 663, 2308, 1162, 1033, 349, 35, 47, NA, 21655,  X
377, 381.9, 35455, 17508, 3803, 1638, 1679, 957, 841, 463, 43, 47, NA, 62344,  X
378, 382.9, 171857, 237878, 99432, 18603, 6834, 7720, 4091, 2050, 26, 53, NA, 548465,  X
379, 383.9, 34423, 44383, 7777, 5055, 5441, 1820, 1189, 343, 10, 44, NA, 100431,  X
380, 384.9, 164441, 50821, 7435, 1516, 13201, 6015, 1241, 233, 8, 29, NA, 244903,  X
381, 385.9, 16233, 80160, 59802, 39202, 17193, 19448, 5035, 1436, 17, 41, NA, 238509,  X
382, 386.9, 7736, 6837, 2305, 2182, 1159, 1241, 953, 320, 30, 41, NA, 22733,  X
383, 387.9, 121125, 28475, 5694, 8675, 3875, 2519, 1271, 1129, 37, 48, NA, 172763,  X
384, 388.9, 1640560, 726514, 252504, 85298, 83861, 72301, 99605, 28761, 34, 60, NA, 2989404,  X
385, 389.9, 409231, 235013, 26096, 13283, 12940, 7800, 9752, 3087, 20, 41, NA, 717202,  X
386, 391.0, 30683, 15772, 5587, 6725, 2962, 1800, 1759, 1146, 14, 44, NA, 66434,  X
387, 391.9, 109033, 29995, 5962, 14612, 7757, 10147, 3072, 1839, 26, 44, NA, 182417,  X
388, 392.9, 3498, 8503, 7780, 5583, 3304, 1497, 2911, 306, 27, 56, NA, 33382,  X
389, 393.9, 189618, 8156, 871, 5396, 7512, 2230, 1161, 426, 43, 64, NA, 215370,  X
390, 394.9, 5805, 16125, 4539, 6293, 1276, 2668, 1157, 447, 47, 63, NA, 38310,  X
391, 395.9, 33801, 14975, 6581, 11958, 9444, 2233, 2172, 494, 37, 67, NA, 81658,  X
392, 396.9, 12734, 9125, 18116, 3315, 2302, 2083, 3436, 1379, 37, 70, NA, 52490,  X
393, 398.0, 8329, 15455, 2603, 6233, 2700, 1843, 2341, 311, 30, 75, NA, 39815,  X
394, 398.9, 6438, 5852, 5994, 2787, 4735, 1734, 776, 762, 34, 78, NA, 29078,  X
395, 399.9, 13397, 6251, 3806, 5228, 2904, 3434, 1226, 725, 44, 78, NA, 36971,  X
396, 400.9, 1618, 13572, 3120, 2871, 2210, 2234, 1714, 807, 50, 61, NA, 28146,  X
397, 401.9, 6694, 6372, 7995, 1461, 1414, 3044, 1774, 351, 56, 67, NA, 29105,  X
398, 402.9, 406353, 19721, 10478, 32895, 18488, 6397, 5049, 1438, 54, 70, NA, 500819,  X
399, 403.9, 13747, 9828, 1893, 780, 1322, 764, 2721, 457, 41, 60, NA, 31512,  X
400, 404.9, 10906, 8699, 14197, 1658, 9316, 1809, 1902, 1149, 38, 69, NA, 49636,  X
401, 405.9, 740425, 177660, 10042, 28455, 24604, 9575, 4360, 1486, 24, 53, NA, 996607,  X
402, 406.9, 200002, 50986, 3912, 10071, 4721, 4676, 3765, 608, 23, 38, NA, 278741,  X
403, 407.9, 67447, 85426, 3422, 5863, 3476, 2294, 984, 838, 14, 29, NA, 169750,  X
404, 409.0, 902938, 125632, 50549, 31057, 9938, 4159, 9596, 3961, 1, 24, NA, 1137830,  X
405, 409.9, 93073, 25794, 6519, 7169, 6132, 3594, 2310, 2034, 10, 34, NA, 146625,  X
406, 410.9, 220852, 73756, 118307, 35804, 30083, 13366, 13988, 3292, 8, 51, NA, 509448,  X
407, 411.9, 3545342, 479972, 117285, 20649, 29354, 10608, 13730, 4347, 4, 61, NA, 4221287,  X
408, 412.9, 922807, 126114, 24764, 3131, 21225, 9953, 6080, 6053, 14, 50, NA, 1120127,  X
409, 413.9, 951010, 28758, 4528, 5739, 5752, 4195, 4805, 1280, 16, 47, NA, 1006067,  X
410, 414.9, 136542, 12855, 12311, 4330, 6996, 12735, 18619, 3991, 35, 37, NA, 208379,  X
411, 416.0, 9850, 25457, 17470, 3711, 2933, 2038, 2270, 1104, 43, 47, NA, 64833,  X
412, 416.9, 495442, 69970, 23054, 27470, 21286, 11672, 10332, 2786, 48, 57, NA, 662012,  X
413, 417.9, 932379, 214690, 54260, 28131, 16854, 13080, 11076, 12061, 38, 60, NA, 1282531,  X
414, 420.9, 63537, 13254, 3358, 16619, 2622, 2988, 2669, 1191, 21, 66, NA, 106238,  X
415, 421.9, 2773107, 325874, 114438, 35799, 16422, 11485, 10263, 7026, 16, 61, NA, 3294414,  X
416, 422.9, 2655338, 686737, 48885, 92627, 98543, 22668, 22139, 13977, 4, 51, NA, 3640914,  X
417, 423.9, 441439, 96029, 14022, 21008, 18537, 6683, 7660, 2515, 7, 50, NA, 607893,  X
418, 424.9, 140606, 90460, 39622, 20610, 24127, 9147, 9528, 3304, 3, 41, NA, 337404,  X
419, 425.9, 139124, 25893, 43730, 5011, 8297, 9649, 8006, 3012, 20, 50, NA, 242722,  X
420, 427.0, 336195, 119296, 60898, 46823, 33912, 24565, 20327, 7273, 30, 64, NA, 649289,  X
421, 427.9, 45246, 34845, 578, 7662, 7422, 4331, 2464, 1632, 38, 60, NA, 104180,  X
422, 428.9, 446031, 166691, 9128, 42381, 11608, 14199, 9069, 8886, 40, 54, NA, 707993,  X
423, 429.9, 810070, 63519, 13476, 11920, 4983, 3971, 3123, 1805, 29, 41, NA, 912867,  X
424, 430.9, 625062, 43666, 29334, 19506, 16360, 11114, 5054, 4340, 30, 41, NA, 754436,  X
425, 431.9, 493333, 43655, 6508, 8407, 20724, 15530, 4307, 6456, 40, 41, NA, 598920,  X
426, 432.9, 41954, 33854, 4026, 294, 2659, 3749, 2029, 380, 44, 34, NA, 88945,  X
427, 434.0, 10385, 29065, 4141, 1748, 1574, 2218, 1645, 767, 47, 24, NA, 51543,  X
428, 434.9, 7901, 22090, 7902, 4097, 2153, 1567, 597, 166, 38, 21, NA, 46473,  X
429, 435.9, 14365, 15874, 16903, 9515, 5979, 2418, 1969, 895, 23, 40, NA, 67918,  X
430, 436.9, 4765, 27907, 6525, 1379, 1062, 1040, 802, 938, 11, 48, NA, 44418,  X
431, 437.9, 3001, 8076, 4460, 1940, 2954, 1494, 606, 507, 16, 60, NA, 23038,  X
432, 438.9, 3178, 11105, 4874, 2195, 2337, 1847, 1626, 890, 24, 60, NA, 28052,  X
433, 439.9, 7537, 9191, 6236, 4506, 1649, 3294, 1515, 749, 35, 56, NA, 34677,  X
434, 440.9, 387776, 62712, 13853, 3798, 8821, 5570, 3443, 2251, 41, 54, NA, 488224,  X
435, 441.9, 74988, 50203, 8046, 8334, 4192, 1293, 2065, 646, 26, 50, NA, 149767,  X
436, 442.9, 614474, 81963, 10377, 6130, 19258, 8499, 3861, 1773, 24, 38, NA, 746335,  X
437, 443.9, 100975, 34424, 5218, 6166, 5052, 2148, 1107, 317, 13, 27, NA, 155407,  X
438, 444.9, 1028091, 138499, 89342, 23437, 28472, 6186, 3136, 1272, 3, 38, NA, 1318435,  X
439, 445.9, 10730, 26315, 362, 3035, 6561, 2062, 803, 723, 16, 26, NA, 50591,  X
440, 446.9, 89017, 88532, 21606, 11743, 10651, 2298, 437, 1086, 1, 35, NA, 225370,  X
441, 447.9, 1496457, 48593, 9687, 22729, 13895, 3989, 2858, 1841, 1, 40, NA, 1600049,  X
442, 448.9, 208547, 59153, 11599, 20627, 11471, 3860, 1792, 1109, 8, 37, NA, 318158,  X
443, 449.9, 210228, 43101, 12323, 2229, 9793, 2866, 9474, 2306, 3, 47, NA, 292320,  X
444, 450.9, 1026213, 113308, 99899, 40017, 35253, 28403, 19141, 3920, 20, 56, NA, 1366154,  X
445, 452.0, 28856, 8364, 2222, 1506, 1328, 868, 1111, 434, 24, 53, NA, 44689,  X
446, 452.9, 1090348, 36386, 23799, 14729, 6679, 5871, 3240, 2141, 29, 60, NA, 1183193,  X
447, 453.9, 137342, 18152, 4339, 1886, 1474, 708, 1489, 383, 24, 61, NA, 165773,  X
448, 454.9, 919820, 65489, 16360, 18237, 7426, 6058, 1818, 2153, 20, 54, NA, 1037361,  X
449, 455.9, 44192, 15813, 2432, 2283, 1994, 2216, 855, 535, 23, 51, NA, 70320,  X
450, 456.9, 15697, 14512, 11412, 3190, 2428, 1983, 1549, 429, 21, 51, NA, 51200,  X
451, 457.9, 738573, 46708, 60774, 15880, 16033, 3639, 4492, 1283, 21, 64, NA, 887382,  X
452, 459.0, 22701, 13884, 1638, 5665, 3379, 5546, 1640, 1214, 37, 60, NA, 55667,  X
453, 459.9, 6948, 7823, 8593, 1127, 2253, 3784, 1940, 2845, 43, 70, NA, 35313,  X
454, 460.9, 53643, 11429, 1921, 7812, 1343, 945, 1573, 882, 38, 69, NA, 79548,  X
455, 461.9, 43652, 19096, 1985, 7899, 4470, 3405, 445, 929, 53, 57, NA, 81881,  X
456, 462.9, 990719, 137729, 41440, 24071, 6781, 13091, 6143, 2286, 40, 61, NA, 1222260,  X
457, 463.9, 112517, 75968, 26036, 26635, 14702, 10546, 5491, 3330, 29, 57, NA, 275225,  X
458, 464.9, 113261, 22463, 632, 1231, 654, 670, 215, 57, 24, 35, NA, 139183,  X
459, 465.9, 207401, 25528, 13325, 12482, 3246, 2627, 2511, 1357, 16, 43, NA, 268477,  X
460, 466.9, 1784578, 81011, 10018, 16129, 25235, 8947, 10688, 5261, 20, 35, NA, 1941867,  X
461, 468.0, 1045667, 112343, 70443, 90245, 18259, 15988, 39329, 7993, 16, 43, NA, 1400267,  X
462, 468.9, 178366, 49094, 2635, 14818, 8679, 3422, 1380, 601, 21, 57, NA, 258995,  X
463, 469.9, 916332, 505043, 22582, 19698, 19501, 11770, 12725, 8498, 11, 34, NA, 1516149,  X
464, 470.9, 867610, 227125, 30399, 11857, 15471, 18945, 15936, 6749, 10, 29, NA, 1194092,  X
465, 471.9, 490714, 54160, 6425, 27403, 10242, 17434, 5324, 2747, 23, 21, NA, 614449,  X
466, 472.9, 83365, 17372, 7466, 3585, 6256, 4654, 1498, 892, 37, 24, NA, 125088,  X
467, 473.9, 507381, 491528, 83339, 36122, 49705, 15478, 8470, 5632, 38, 35, NA, 1197655,  X
468, 474.9, 162355, 156182, 6804, 5944, 7079, 9989, 2632, 4507, 37, 26, NA, 355492,  X
469, 475.9, 1389088, 96844, 42816, 18329, 9974, 8929, 10573, 6724, 24, 27, NA, 1583277,  X
470, 477.0, 1266898, 26589, 23402, 39766, 10869, 10972, 13562, 5810, 21, 41, NA, 1397868,  X
471, 477.9, 854130, 184396, 74953, 17071, 65376, 12241, 6328, 4382, 24, 47, NA, 1218877,  X
472, 478.9, 514641, 22994, 1379, 4473, 2323, 3576, 874, 846, 34, 56, NA, 551106,  X
473, 479.9, 143625, 29707, 33698, 2581, 4669, 14277, 3309, 3007, 44, 61, NA, 234873,  X
474, 480.9, 4773, 3918, 2073, 2128, 1206, 951, 570, 827, 43, 54, NA, 16446,  X
475, 481.9, 53983, 11455, 3437, 5232, 4537, 2967, 1957, 1223, 56, 57, NA, 84791,  X
476, 482.9, 314889, 118853, 15738, 5721, 5084, 6729, 5792, 1873, 48, 56, NA, 474679,  X
477, 484.0, 25157, 5881, 131, 851, 733, 823, 276, 87, 43, 38, NA, 33939,  X
478, 484.9, 20663, 7169, 19299, 10024, 3995, 2111, 566, 330, 37, 50, NA, 64157,  X
479, 485.9, 40633, 34127, 13524, 17328, 11157, 4097, 2443, 2302, 27, 53, NA, 125611,  X
480, 486.9, 56672, 28632, 10623, 18584, 36897, 9407, 5278, 1536, 41, 61, NA, 167629,  X
481, 487.9, 8579, 5060, 7093, 1889, 2386, 2242, 1200, 503, 44, 81, NA, 28952,  X
482, 488.9, 7375, 3930, 534, 1930, 2059, 2714, 820, 728, 63, 60, NA, 20090,  X
483, 489.9, 10617, 14181, 267, 2530, 2087, 2913, 709, 1348, 70, 43, NA, 34652,  X
484, 490.9, 49800, 32894, 6665, 17668, 10738, 5576, 4244, 602, 66, 44, NA, 128187,  X
485, 491.9, 236714, 99873, 11736, 7006, 10099, 3560, 3826, 2060, 50, 27, NA, 374874,  X
486, 492.9, 7003, 9656, 4152, 1776, 703, 1271, 479, 708, 30, 34, NA, 25748,  X
487, 493.9, 17788, 17484, 8097, 4183, 1545, 2378, 754, 763, 24, 48, NA, 52992,  X
488, 495.0, 8342, 5799, 1008, 1046, 3347, 1426, 826, 509, 30, 40, NA, 22303,  X
489, 495.9, 10653, 1440, 1851, 1141, 248, 1237, 959, 356, 53, 57, NA, 17885,  X
490, 496.9, 1518, 2731, 6319, 4207, 2160, 2191, 1073, 217, 61, 69, NA, 20416,  X
491, 497.9, 12933, 10264, 4955, 1618, 2771, 1745, 1020, 462, 63, 66, NA, 35768,  X
492, 498.9, 11429, 16808, 6544, 291, 1994, 1187, 909, 714, 51, 74, NA, 39876,  X
493, 499.9, 7838, 3213, 1100, 3120, 1133, 2107, 1796, 554, 53, 69, NA, 20861,  X
494, 500.9, 12787, 17153, 2440, 2604, 4743, 1751, 768, 592, 44, 48, NA, 42838,  X
495, 501.9, 10036, 5807, 706, 2715, 1279, 1254, 616, 806, 48, 48, NA, 23219,  X
496, 502.9, 569574, 66016, 10334, 36240, 18056, 8782, 2911, 4905, 51, 51, NA, 716818,  X
497, 503.9, 485740, 247502, 20019, 23533, 13788, 28060, 20479, 7370, 40, 35, NA, 846491,  X
498, 504.9, 35958, 12548, 2815, 1239, 2228, 825, 733, 89, 35, 37, NA, 56435,  X
499, 505.9, 3153, 6941, 2720, 3205, 3614, 1709, 1111, 560, 35, 40, NA, 23013,  X
500, 506.9, 16623, 7066, 1518, 2726, 1007, 4656, 1003, 919, 51, 37, NA, 35518,  X
501, 507.9, 10318, 22070, 2814, 811, 3350, 1851, 1234, 816, 50, 35, NA, 43264,  X
502, 508.9, 261820, 47613, 25191, 10327, 7018, 3253, 1223, 1086, 48, 43, NA, 357531,  X
503, 509.9, 8248, 12938, 1997, 1577, 2451, 892, 650, 650, 37, 35, NA, 29403,  X
504, 510.9, 22871, 21545, 4824, 5564, 1159, 4505, 995, 415, 26, 35, NA, 61878,  X
505, 511.9, 81050, 28568, 1835, 3261, 4246, 1765, 1014, 390, 21, 35, NA, 122129,  X
506, 512.9, 724405, 109978, 33925, 7737, 8899, 3306, 3517, 4089, 16, 29, NA, 895856,  X
507, 513.9, 360551, 156014, 18190, 13416, 17201, 29956, 3826, 3303, 27, 27, NA, 602457,  X
508, 514.9, 47969, 95705, 75165, 25023, 10100, 6625, 3756, 2212, 13, 37, NA, 266555,  X
509, 515.9, 668276, 60941, 18319, 9815, 10028, 5610, 4935, 3291, 16, 47, NA, 781215,  X
510, 516.9, 11015, 4488, 7538, 2773, 1465, 2203, 477, 359, 37, 60, NA, 30318,  X
511, 517.9, 25379, 5512, 2644, 2185, 1803, 1785, 572, 1102, 37, 74, NA, 40982,  X
512, 518.9, 81682, 19467, 5789, 2330, 2866, 2306, 639, 801, 47, 61, NA, 115880,  X
513, 520.0, 5712, 10002, 6872, 3004, 1447, 2031, 1047, 820, 51, 69, NA, 30935,  X
514, 520.9, 16885, 11927, 11130, 1558, 2705, 1521, 571, 576, 41, 63, NA, 46873,  X
