obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
57, 60.9, 12364, 9205, 4581, 4964, 3602, 3594, 643, 425, 56, 69, NA, 39378,  0*
58, 61.9, 101080, 18943, 1584, 7684, 4977, 2395, 1549, 711, 67, 75, NA, 138923,  0*
59, 62.9, 15759, 24886, 10307, 25969, 3302, 4364, 588, 669, 50, 88, NA, 85844,  0*
60, 64.0, 1454930, 6590, 23841, 25171, 45757, 7388, 5144, 1182, 60, 77, NA, 1570003,  0*
61, 65.0, 153787, 311827, 28521, 46663, 14001, 11676, 2926, 4483, 29, 61, NA, 573884,  0*
62, 65.9, 20261, 14081, 2862, 2864, 4278, 3470, 2168, 433, 41, 56, NA, 50417,  0*
63, 66.9, 22554, 13842, 4829, 3977, 1031, 2223, 1176, 455, 47, 44, NA, 50087,  0*
64, 67.9, 2847, 20515, 3954, 7264, 7439, 4623, 1151, 490, 47, 29, NA, 48283,  0*
65, 68.9, 13527, 5675, 4037, 9652, 4168, 1983, 992, 574, 66, 56, NA, 40608,  0*
66, 69.9, 472972, 86272, 7252, 10532, 8722, 12607, 9996, 3650, 61, 48, NA, 612003,  0*
67, 70.9, 146234, 30867, 10993, 19141, 10427, 8451, 11161, 2300, 67, 51, NA, 239574,  0*
68, 72.0, 16232, 13795, 8758, 8887, 1713, 1732, 2518, 1049, 51, 69, NA, 54684,  0*
69, 72.9, 94587, 9086, 5021, 3087, 1343, 2539, 1611, 1592, 54, 60, NA, 118866,  0*
70, 73.9, 228872, 80630, 32025, 2248, 12537, 4343, 4033, 2588, 37, 74, NA, 367276,  0*
71, 74.9, 36601, 51147, 13507, 14255, 10661, 7224, 3354, 3819, 29, 66, NA, 140568,  0*
72, 76.0, 1446858, 255689, 36293, 31206, 15863, 7939, 3670, 3056, 17, 44, NA, 1800574,  0*
73, 76.9, 16324, 16655, 3648, 7251, 2063, 3542, 1733, 2650, 16, 40, NA, 53866,  0*
74, 77.9, 77845, 46866, 31018, 15968, 13926, 36642, 17196, 16323, 53, 44, NA, 255784,  0*
75, 78.9, 5552, 3528, 4584, 4197, 4193, 6103, 3651, 1493, 75, 53, NA, 33301,  0*
76, 79.9, 10988, 4091, 9215, 19539, 9713, 2038, 1348, 996, 87, 81, NA, 57928,  0*
77, 80.9, 17260, 5443, 1972, 3868, 4933, 1954, 1888, 266, 90, 80, NA, 37584,  0*
78, 81.9, 23170, 2057, 8098, 8321, 3300, 1920, 650, 278, 67, 97, NA, 47794,  0*
79, 83.0, 16871, 5731, 7095, 6167, 2309, 2807, 927, 393, 51, 100, NA, 42300,  0*
80, 83.9, 13536, 12571, 5866, 33717, 3362, 3886, 1371, 1100, 56, 100, NA, 75409,  0*
81, 84.9, 355132, 48578, 4368, 5730, 6870, 4270, 936, 650, 43, 84, NA, 426534,  0*
82, 86.0, 4740, 3031, 4210, 6306, 2127, 1823, 366, 414, 47, 80, NA, 23017,  0*
83, 86.9, 25406, 16675, 22648, 5324, 2014, 4775, 812, 761, 44, 80, NA, 78415,  0*
84, 87.9, 37416, 10112, 9021, 3084, 2736, 3210, 1022, 1387, 53, 64, NA, 67988,  0*
85, 88.9, 21258, 7587, 1122, 1534, 2738, 1281, 1626, 204, 61, 69, NA, 37350,  0*
86, 90.0, 14951, 4887, 4015, 6721, 2514, 3481, 1207, 466, 67, 64, NA, 38242,  0*
87, 90.9, 2394, 15771, 6038, 3971, 2974, 4042, 363, 866, 74, 50, NA, 36419,  0*
88, 91.9, 8977, 9840, 5794, 11470, 2179, 2044, 1146, 469, 63, 57, NA, 41919,  0*
89, 92.9, 8804, 8929, 2027, 2416, 4071, 3327, 697, 748, 70, 61, NA, 31019,  0*
90, 94.0, 20106, 6172, 2266, 5052, 1178, 1358, 1535, 1035, 60, 57, NA, 38702,  0*
91, 94.9, 1902, 2137, 4265, 3816, 1976, 2484, 1677, 434, 66, 75, NA, 18691,  0*
92, 95.9, 39469, 20289, 19797, 10523, 2886, 3302, 1782, 409, 64, 74, NA, 98457,  0*
93, 96.9, 34213, 18596, 23325, 12761, 4655, 3626, 4291, 631, 47, 94, NA, 102098,  0*
94, 97.9, 41670, 7506, 1919, 3707, 6518, 1770, 1830, 1352, 51, 81, NA, 66272,  0*
95, 98.9, 11980, 17985, 16938, 4288, 2017, 4735, 1223, 673, 41, 75, NA, 59839,  0*
96, 99.9, 1826, 10904, 7645, 7151, 1435, 6512, 732, 293, 61, 69, NA, 36498,  0*
97, 101.0, 10529, 5059, 6355, 3704, 4270, 1721, 2261, 428, 69, 64, NA, 34327,  0*
98, 101.9, 13725, 30327, 11655, 4485, 10196, 6611, 3112, 1816, 69, 64, NA, 81927,  0*
99, 102.9, 5255, 8424, 9107, 2723, 673, 1824, 1590, 883, 64, 69, NA, 30479,  0*
100, 103.9, 2397, 31926, 3678, 5923, 2066, 1766, 2681, 750, 38, 54, NA, 51187,  0*
101, 104.9, 44981, 30890, 18740, 2798, 7965, 2829, 897, 1214, 27, 47, NA, 110314,  0*
102, 105.9, 323013, 381666, 14207, 49239, 38509, 16654, 4702, 10820, 10, 34, NA, 838810,  0*
103, 106.9, 133022, 15074, 5508, 9249, 10365, 3368, 1164, 291, 11, 23, NA, 178041,  0*
104, 108.0, 10712, 4075, 1833, 5419, 1466, 1584, 1240, 1221, 29, 43, NA, 27550,  0*
105, 108.9, 97730, 7030, 6132, 7228, 2318, 2193, 625, 837, 41, 54, NA, 124093,  0*
106, 109.9, 11270, 27290, 7260, 1692, 7479, 2019, 1457, 441, 47, 61, NA, 58908,  0*
107, 110.9, 59217, 25017, 4433, 2950, 3919, 2356, 1055, 821, 40, 51, NA, 99768,  0*
108, 111.9, 10957, 5454, 4028, 6940, 2503, 1914, 1130, 677, 37, 51, NA, 33603,  0*
109, 112.9, 73242, 4711, 30094, 10955, 3937, 6079, 1924, 686, 37, 60, NA, 131628,  0*
110, 113.9, 127925, 20872, 2132, 2748, 1681, 2842, 2985, 753, 48, 54, NA, 161938,  0*
111, 115.0, 668888, 326977, 174409, 51555, 68112, 28925, 23822, 7336, 43, 66, NA, 1350024,  0*
112, 115.9, 113827, 9490, 3031, 5642, 3910, 2451, 2159, 637, 47, 56, NA, 141147,  0*
113, 116.9, 15131, 5818, 5077, 5752, 5556, 3325, 1707, 361, 51, 38, NA, 42727,  0*
114, 118.0, 221218, 147177, 69030, 93801, 4958, 7483, 5007, 6945, 29, 60, NA, 555619,  0*
115, 119.0, 4957, 6879, 16556, 9000, 4614, 3302, 1470, 608, 40, 75, NA, 47386,  0*
116, 119.9, 26647, 7191, 15087, 8660, 6133, 5648, 2210, 1576, 44, 87, NA, 73152,  0*
117, 120.9, 7749, 8092, 1206, 4453, 7663, 2586, 1805, 859, 48, 75, NA, 34413,  0*
118, 121.9, 97200, 20503, 986, 6397, 1976, 4395, 3419, 1010, 77, 57, NA, 135886,  0*
119, 122.9, 17868, 13091, 3772, 2022, 3776, 3760, 1558, 1175, 87, 34, NA, 47022,  0*
120, 123.9, 11461, 10100, 14588, 6764, 4290, 1581, 1389, 600, 66, 35, NA, 50773,  0*
121, 124.9, 21354, 15683, 2089, 2261, 2933, 1870, 1985, 757, 56, 27, NA, 48932,  0*
122, 126.0, 182290, 293635, 75211, 40366, 38285, 27054, 19961, 3329, 43, 30, NA, 680131,  0*
123, 126.9, 96428, 35621, 27278, 3737, 5344, 1614, 1788, 926, 13, 47, NA, 172736,  0*
124, 128.9, 2989635, 287763, 188295, 141519, 65052, 66464, 16756, 3087, 24, 40, NA, 3758571,  0*
125, 129.9, 2035200, 442202, 103832, 25130, 21542, 19412, 19480, 7125, 10, 43, NA, 2673923,  0*
126, 130.9, 112527, 8208, 375, 2122, 1900, 1218, 1317, 646, 17, 37, NA, 128313,  0*
127, 131.9, 230385, 131866, 9877, 28713, 6170, 6783, 9729, 2300, 26, 23, NA, 425823,  0*
128, 133.0, 85151, 62268, 1862, 2892, 2601, 2302, 1872, 963, 8, 1, NA, 159911,  0*
129, 133.9, 924613, 471647, 54389, 99392, 153179, 79314, 59214, 16214, 26, 1, NA, 1857962,  0*
130, 134.9, 774260, 67072, 9398, 18214, 5064, 5913, 7041, 13875, 17, 10, NA, 900837,  0*
131, 135.9, 255614, 62150, 25203, 15681, 3131, 4606, 8851, 5532, 17, 21, NA, 380768,  0*
132, 137.0, 418047, 18265, 2926, 12100, 2630, 4652, 3596, 3651, 40, 47, NA, 465867,  0*
133, 137.9, 487045, 87563, 18930, 59595, 14795, 38032, 27167, 9709, 48, 56, NA, 742836,  0*
134, 138.9, 94809, 19036, 16518, 36167, 13690, 15486, 34013, 5208, 66, 69, NA, 234927,  0*
135, 139.9, 46749, 28276, 8792, 11212, 6385, 9505, 3153, 755, 88, 67, NA, 114827,  0*
136, 140.9, 355009, 24617, 5062, 5734, 8028, 5756, 3705, 2423, 91, 57, NA, 410334,  0*
137, 141.9, 22226, 9024, 2150, 2137, 3149, 4280, 2901, 1370, 97, 50, NA, 47237,  0*
138, 142.9, 35208, 43531, 22479, 2521, 3188, 11058, 2575, 1445, 91, 38, NA, 122005,  0*
139, 144.0, 14770, 8581, 9130, 700, 6307, 2486, 1379, 2844, 84, 41, NA, 46197,  0*
140, 144.9, 1528866, 101889, 21738, 21614, 10753, 13200, 16957, 8110, 77, 43, NA, 1723127,  0*
141, 145.9, 332028, 51988, 17337, 7707, 23157, 9253, 16752, 4132, 61, 44, NA, 462354,  0*
142, 146.9, 1049930, 96855, 38093, 31467, 42650, 14050, 8621, 5945, 53, 44, NA, 1287611,  0*
143, 147.9, 12348, 28944, 7956, 6373, 2868, 2507, 1098, 460, 41, 41, NA, 62554,  0*
144, 148.9, 368839, 41779, 50783, 28125, 7952, 17769, 6225, 3725, 48, 54, NA, 525197,  0*
145, 149.9, 7678, 5896, 5534, 4192, 2415, 1646, 1945, 511, 44, 69, NA, 29817,  0*
146, 151.0, 98350, 12675, 15619, 5963, 4637, 1235, 1421, 904, 34, 80, NA, 140804,  0*
147, 151.9, 3420, 3477, 1873, 4303, 1957, 3405, 1059, 2017, 57, 87, NA, 21511,  0*
148, 152.9, 14547, 7069, 3158, 10896, 3098, 6769, 1977, 758, 69, 81, NA, 48272,  0*
149, 153.9, 5220, 7282, 11094, 4191, 4156, 1519, 3567, 1387, 63, 84, NA, 38416,  0*
150, 154.9, 439087, 42438, 15691, 48246, 29023, 13603, 11960, 4947, 83, 80, NA, 604995,  0*
151, 155.9, 1530909, 377812, 6261, 25774, 56645, 26519, 15141, 3885, 57, 53, NA, 2042946,  0*
152, 156.9, 12325, 9008, 4925, 8364, 4626, 2975, 2159, 1309, 47, 53, NA, 45691,  0*
153, 158.0, 26458, 18478, 13518, 10082, 5770, 2873, 2866, 1329, 47, 48, NA, 81374,  0*
154, 158.9, 21805, 13431, 3278, 5944, 16080, 3278, 1187, 600, 47, 37, NA, 65603,  0*
155, 159.9, 17363, 18781, 15242, 9082, 3850, 4060, 2749, 1353, 53, 66, NA, 72480,  0*
156, 160.9, 989888, 190061, 64331, 60421, 30111, 41238, 8202, 7923, 53, 61, NA, 1392175,  0*
157, 162.0, 246329, 15792, 15003, 4365, 8422, 7674, 4596, 2079, 69, 57, NA, 304260,  0*
158, 162.9, 11355, 13401, 8682, 11614, 9253, 7019, 3719, 2068, 75, 66, NA, 67111,  0*
159, 163.9, 192988, 73740, 8326, 9714, 8273, 5040, 5075, 3198, 64, 51, NA, 306354,  0*
160, 164.9, 14735, 5849, 2652, 8132, 2178, 4938, 1556, 836, 75, 56, NA, 40876,  0*
161, 165.9, 60955, 6770, 3258, 2834, 4480, 3788, 1269, 1282, 80, 51, NA, 84636,  0*
162, 166.9, 69045, 25021, 9788, 11828, 32507, 9300, 3486, 2485, 81, 43, NA, 163460,  0*
163, 167.9, 731302, 16762, 3362, 13344, 6317, 4813, 1438, 1837, 94, 56, NA, 779175,  0*
164, 169.0, 305378, 117886, 24347, 49145, 18558, 34488, 16860, 7643, 90, 48, NA, 574305,  0*
165, 169.9, 23918, 21453, 1827, 18664, 2664, 2730, 3570, 1187, 67, 56, NA, 76013,  0*
166, 170.9, 54067, 30101, 15032, 1822, 5312, 2478, 2763, 865, 48, 61, NA, 112440,  0*
167, 171.9, 15382, 17179, 1165, 5912, 3634, 4662, 684, 566, 54, 51, NA, 49184,  0*
168, 172.9, 7285, 17872, 4810, 11355, 4482, 3048, 2553, 919, 43, 56, NA, 52324,  0*
169, 173.9, 401379, 74806, 3292, 31698, 24996, 6994, 6556, 1928, 43, 47, NA, 551649,  0*
170, 174.9, 89172, 5107, 6014, 7369, 1490, 2297, 316, 431, 53, 60, NA, 112196,  0*
171, 176.0, 48002, 42491, 1583, 4304, 4579, 1894, 1015, 440, 29, 51, NA, 104308,  0*
172, 176.9, 30529, 91841, 5154, 15560, 6695, 5150, 1322, 1547, 23, 38, NA, 157798,  0*
173, 177.9, 36928, 130451, 18193, 26121, 22046, 26356, 13187, 6027, 35, 35, NA, 279309,  0*
174, 178.9, 59303, 23467, 5608, 12484, 6988, 4835, 3046, 904, 35, 21, NA, 116635,  0*
175, 180.0, 2517, 14667, 14213, 6020, 1868, 2794, 1698, 1079, 43, 47, NA, 44856,  0*
176, 180.9, 8556, 8635, 8075, 1768, 5056, 5036, 2307, 702, 66, 56, NA, 40135,  0
177, 181.9, 2066, 10412, 9070, 10917, 5451, 2427, 768, 380, 57, 74, NA, 41491,  0
178, 182.9, 84404, 101349, 6251, 19974, 13665, 7813, 2578, 1059, 50, 63, NA, 237093,  0
179, 183.9, 29393, 49323, 12018, 39129, 9080, 8051, 8562, 4296, 51, 60, NA, 159852,  0
180, 184.9, 28164, 15027, 8185, 3947, 9015, 3150, 3548, 1248, 40, 57, NA, 72284,  0
181, 185.9, 121107, 27542, 127225, 42787, 41546, 11684, 7095, 5972, 35, 64, NA, 384958,  0
182, 187.0, 51429, 24896, 1478, 10698, 6994, 5050, 3555, 1313, 44, 69, NA, 105413,  0
183, 187.9, 428862, 90228, 10458, 24273, 29293, 20981, 20235, 3217, 54, 57, NA, 627547,  0
184, 188.9, 93784, 30882, 20023, 25918, 13986, 7042, 4229, 682, 51, 66, NA, 196546,  0
185, 189.9, 257693, 198718, 48187, 18356, 16992, 11488, 8791, 7419, 47, 44, NA, 567644,  0
186, 190.9, 62389, 14072, 6246, 3909, 3657, 4499, 1383, 1656, 51, 50, NA, 97811,  0
187, 191.9, 10170, 15778, 3141, 8203, 2453, 2402, 2733, 593, 43, 57, NA, 45473,  0
188, 192.9, 508212, 104828, 44652, 33762, 24021, 14518, 8316, 3436, 43, 53, NA, 741745,  0
189, 194.0, 70042, 12347, 5098, 5159, 5356, 9374, 2191, 1225, 77, 54, NA, 110792,  0
190, 194.9, 26497, 5985, 3405, 5236, 3068, 4536, 2067, 1066, 81, 57, NA, 51860,  0
191, 195.9, 25681, 16572, 7238, 6133, 6536, 5060, 1775, 697, 90, 56, NA, 69692,  0
192, 196.9, 1774542, 48924, 46075, 79161, 44517, 40349, 23381, 4726, 100, 63, NA, 2061675,  0
193, 198.0, 10658, 11424, 5254, 19687, 1562, 2949, 2611, 810, 81, 78, NA, 54955,  0
194, 198.9, 475308, 31028, 48629, 26643, 14908, 25597, 11754, 1795, 80, 84, NA, 635662,  0
195, 199.9, 10457, 6256, 18735, 4036, 5209, 3194, 1580, 601, 74, 97, NA, 50068,  0
196, 201.0, 59951, 36707, 7787, 5871, 5442, 3212, 1608, 637, 54, 84, NA, 121215,  0
197, 201.9, 107599, 50377, 2692, 16394, 14003, 5843, 1991, 1350, 54, 64, NA, 200249,  0
198, 202.9, 231585, 10096, 10898, 5818, 3284, 3848, 1962, 734, 47, 64, NA, 268225,  0
199, 203.9, 93749, 5636, 5338, 5025, 13448, 3134, 2110, 1053, 56, 51, NA, 129493,  0
200, 205.0, 111409, 77818, 26259, 9421, 2545, 3320, 2267, 1099, 44, 54, NA, 234138,  0
201, 205.9, 115663, 38073, 26632, 21946, 29176, 17218, 11310, 1355, 57, 63, NA, 261373,  0
202, 206.9, 185454, 28609, 14627, 11481, 3454, 2314, 2854, 2950, 41, 60, NA, 251743,  0
203, 207.9, 508623, 662705, 36958, 55663, 42463, 48674, 49787, 30278, 24, 43, NA, 1435151,  0
204, 208.9, 298026, 7090, 2596, 5398, 3434, 1841, 1898, 788, 47, 48, NA, 321071,  0
205, 209.9, 1292294, 787587, 162940, 101266, 34630, 121909, 65602, 47399, 37, 41, NA, 2613627,  0
206, 210.9, 400768, 29193, 12615, 11915, 9120, 32280, 18905, 3199, 67, 30, NA, 517995,  0
207, 212.0, 1259423, 90554, 2958, 13082, 55092, 182992, 64852, 51970, 94, 24, NA, 1720923,  0
208, 212.9, 97931, 31980, 7514, 9138, 6417, 3150, 2857, 1886, 81, 23, NA, 160873,  0
209, 213.9, 175877, 49661, 9406, 839, 3597, 1617, 2069, 756, 61, 20, NA, 243822,  0
210, 214.9, 1049420, 189010, 104278, 20852, 21446, 13148, 6865, 5062, 26, 27, NA, 1410081,  0
211, 215.9, 341422, 9644, 1128, 2112, 1526, 3207, 2105, 294, 8, 43, NA, 361438,  0
212, 216.9, 635536, 27709, 10303, 18581, 10077, 15819, 32678, 9442, 21, 47, NA, 760145,  0
213, 217.9, 12210, 16615, 841, 3785, 2111, 4423, 3012, 1669, 41, 47, NA, 44666,  0
214, 219.0, 137803, 40096, 4003, 10414, 4134, 5430, 2127, 480, 50, 40, NA, 204487,  0
215, 219.9, 43165, 4166, 20100, 11322, 8412, 5848, 5047, 606, 47, 63, NA, 98666,  0
216, 220.9, 3487, 10918, 1339, 10045, 4661, 5862, 1481, 1092, 44, 63, NA, 38885,  0
217, 221.9, 74438, 13124, 13684, 2407, 6369, 7261, 1718, 643, 47, 74, NA, 119644,  0
218, 223.0, 6432, 15044, 4929, 3534, 3864, 2664, 2654, 645, 48, 78, NA, 39766,  0
219, 223.9, 364689, 74867, 14623, 60099, 36586, 20585, 14153, 5997, 47, 64, NA, 591599,  0
220, 224.9, 207918, 105378, 27913, 20999, 24102, 10946, 7234, 4650, 34, 60, NA, 409140,  0
221, 226.0, 4735, 5886, 14666, 22760, 3814, 2737, 1668, 816, 20, 75, NA, 57082,  0
222, 226.9, 445873, 45672, 20155, 72674, 50788, 18115, 9777, 8024, 21, 80, NA, 671078,  0
223, 227.9, 29818, 18990, 7683, 25029, 4301, 10002, 1932, 1162, 24, 84, NA, 98917,  0
224, 228.9, 110784, 7863, 1971, 16046, 5602, 3798, 2656, 639, 30, 94, NA, 149359,  0
225, 230.0, 19093, 14970, 20292, 7826, 2726, 3975, 2820, 1139, 37, 87, NA, 72841,  0
226, 230.9, 10590, 13292, 4236, 2598, 4034, 3220, 2376, 821, 38, 77, NA, 41167,  0
227, 231.9, 5114, 10230, 795, 9048, 3359, 3353, 1383, 1185, 38, 70, NA, 34467,  0
228, 233.0, 2005, 8380, 7349, 3491, 3961, 3813, 1037, 506, 40, 67, NA, 30542,  0
229, 233.9, 49576, 46171, 12085, 7340, 7009, 3878, 4441, 1807, 35, 54, NA, 132307,  0
230, 234.9, 22294, 10285, 9443, 2892, 6864, 5238, 2929, 1028, 38, 60, NA, 60973,  0
231, 235.9, 125172, 16754, 13555, 5851, 3525, 8290, 1395, 887, 41, 63, NA, 175429,  0
232, 237.0, 13466, 24883, 1240, 3185, 5745, 3090, 2898, 869, 37, 47, NA, 55376,  0
233, 237.9, 66778, 23594, 12424, 9622, 37959, 19985, 11813, 3230, 54, 43, NA, 185405,  0
234, 238.9, 15472, 8458, 1923, 12378, 483, 2226, 692, 457, 47, 51, NA, 42089,  0
235, 239.9, 32522, 13551, 4490, 3624, 3107, 6578, 1336, 1189, 48, 44, NA, 66397,  0
236, 241.0, 82630, 15081, 1672, 3646, 8227, 5035, 1462, 982, 56, 50, NA, 118735,  0
237, 241.9, 707377, 85600, 9364, 10685, 14682, 11210, 7842, 4000, 43, 44, NA, 850760,  0
238, 242.9, 14908, 21310, 10210, 1818, 5051, 3212, 1090, 464, 43, 34, NA, 58063,  0
239, 243.9, 505449, 28498, 20995, 49926, 7754, 16659, 8622, 1628, 38, 47, NA, 639531,  0
240, 244.9, 629712, 49440, 1889, 20396, 5685, 4368, 2832, 1356, 24, 53, NA, 715678,  0
241, 245.9, 17789, 15436, 13132, 4868, 7348, 5599, 1095, 302, 27, 66, NA, 65569,  0
242, 246.9, 125742, 10108, 6485, 3294, 7914, 4599, 1826, 1000, 37, 66, NA, 160968,  0
243, 248.0, 26483, 35584, 7882, 1623, 3725, 3755, 2316, 764, 29, 48, NA, 82132,  0
244, 248.9, 597399, 146750, 66065, 39671, 49615, 17782, 11800, 3411, 29, 51, NA, 932493,  0
245, 249.9, 45749, 27774, 20823, 19000, 5750, 19033, 8615, 3868, 37, 53, NA, 150612,  0
246, 250.9, 13391, 5709, 3140, 7102, 5284, 3655, 2816, 1127, 37, 57, NA, 42224,  0
247, 251.9, 1853259, 104419, 7967, 11211, 35685, 10662, 5685, 8631, 37, 51, NA, 2037519,  0
248, 252.9, 79107, 55185, 17027, 4435, 4488, 10136, 6925, 731, 41, 47, NA, 178034,  0
249, 253.9, 1701501, 320979, 23923, 110386, 38095, 45382, 36783, 9564, 34, 40, NA, 2286613,  0
250, 255.0, 19544, 17337, 1479, 3378, 4978, 3816, 2308, 540, 30, 26, NA, 53380,  0
251, 255.9, 8243, 17900, 12086, 12325, 7120, 5212, 2642, 1433, 37, 44, NA, 66961,  0
