obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
22, 26.0, 156069, 299112, 99196, 28907, 22833, 4014, 9233, 6547, 66, 75, NA, 625911,  X*
23, 27.0, 3250, 10224, 2526, 9146, 4803, 3666, 938, 1565, 70, 80, NA, 36118,  X*
24, 28.0, 439477, 393014, 72338, 53589, 20272, 14626, 7519, 3734, 41, 57, NA, 1004569,  X*
25, 29.0, 46102, 61494, 17501, 6231, 6850, 3334, 3180, 468, 26, 26, NA, 145160,  X*
26, 30.0, 2317, 2899, 6993, 1915, 6268, 1755, 2144, 239, 56, 43, NA, 24530,  X*
27, 31.0, 207777, 17856, 914, 2235, 4890, 2872, 1797, 602, 53, 17, NA, 238943,  X*
28, 32.0, 188626, 63570, 9136, 3933, 5652, 3548, 3703, 3330, 57, 16, NA, 281498,  X*
29, 33.0, 739051, 194325, 33388, 32174, 24880, 19912, 22660, 13557, 64, 21, NA, 1079947,  X*
30, 34.0, 456128, 57769, 20231, 7813, 6985, 6082, 19987, 11267, 56, 8, NA, 586262,  X*
31, 35.0, 1447, 2512, 3402, 2043, 1469, 2125, 1433, 1035, 63, 44, NA, 15466,  X*
32, 37.0, 56000, 48817, 11552, 3582, 3917, 5553, 1788, 462, 69, 51, NA, 131671,  X*
33, 38.0, 2410974, 209264, 29801, 30888, 23154, 24355, 10005, 5429, 70, 47, NA, 2743870,  X*
34, 39.0, 4654, 7040, 2564, 2616, 2976, 1760, 1587, 536, 80, 50, NA, 23733,  X*
35, 40.0, 1216, 801, 3613, 312, 180, 3968, 1372, 923, 84, 48, NA, 12385,  X*
36, 41.0, 2181, 3554, 2245, 3459, 1980, 4303, 1030, 795, 96, 64, NA, 19547,  X*
37, 42.0, 3484, 12410, 3543, 2238, 1739, 2316, 2937, 180, 97, 70, NA, 28847,  X*
38, 43.0, 8814, 6279, 4685, 1701, 2750, 5105, 1750, 255, 100, 70, NA, 31339,  X*
39, 44.0, 2807, 9470, 818, 5068, 1345, 3682, 947, 1029, 91, 56, NA, 25166,  X*
40, 45.0, 4542, 1752, 608, 7121, 2394, 1017, 577, 1112, 77, 69, NA, 19123,  X*
41, 46.0, 5563, 3769, 2790, 2014, 1973, 3503, 1926, 1033, 87, 77, NA, 22571,  X*
42, 47.0, 1405, 5278, 3368, 3179, 1776, 1125, 460, 651, 74, 83, NA, 17242,  X*
43, 48.0, 2522, 6013, 2913, 1552, 1131, 1355, 725, 342, 66, 87, NA, 16553,  X*
44, 49.0, 320381, 32608, 4224, 2762, 8443, 6495, 1311, 924, 70, 48, NA, 377148,  X*
45, 50.0, 4824, 10353, 3370, 3139, 2169, 1840, 644, 930, 60, 44, NA, 27269,  X*
46, 51.0, 505, 3255, 1523, 1017, 2268, 1121, 304, 958, 66, 34, NA, 10951,  X*
47, 52.0, 2048, 1444, 6886, 2566, 2974, 1050, 910, 795, 64, 50, NA, 18673,  X*
48, 53.0, 1049, 2302, 1074, 1104, 2227, 1770, 412, 523, 70, 64, NA, 10461,  X*
49, 54.0, 5810, 7084, 5395, 3523, 1725, 2857, 1265, 836, 77, 74, NA, 28495,  X*
50, 55.0, 3915, 4135, 720, 4636, 2111, 1350, 1519, 316, 74, 81, NA, 18702,  X*
51, 56.0, 4489, 5243, 1989, 2713, 909, 1446, 651, 639, 77, 64, NA, 18079,  X*
52, 57.0, 1162, 4756, 4218, 1039, 1496, 3152, 1095, 413, 75, 70, NA, 17331,  X*
53, 58.0, 2076, 16174, 2451, 1849, 2139, 1718, 1504, 423, 69, 53, NA, 28334,  X*
54, 59.0, 1339, 3780, 1741, 1098, 1984, 1234, 796, 516, 74, 44, NA, 12488,  X*
55, 60.0, 3648, 4378, 1216, 1249, 2504, 1448, 546, 479, 77, 29, NA, 15468,  X*
56, 61.0, 2234, 2218, 6871, 2416, 1347, 2924, 817, 636, 74, 47, NA, 19463,  X*
57, 62.0, 24294, 21739, 9813, 2878, 9622, 9562, 510, 930, 84, 53, NA, 79348,  X*
58, 63.0, 3885, 6437, 18718, 1005, 1119, 2409, 1528, 384, 78, 75, NA, 35485,  X*
59, 64.0, 2718, 2414, 4018, 3371, 1725, 1445, 596, 425, 75, 97, NA, 16712,  X*
60, 65.0, 709, 1429, 3406, 1501, 565, 1524, 752, 240, 74, 94, NA, 10126,  X*
61, 66.0, 730, 5689, 469, 1442, 1361, 4633, 642, 378, 81, 83, NA, 15344,  X*
62, 67.0, 1960, 2419, 2473, 928, 1956, 1556, 1883, 484, 91, 64, NA, 13659,  X*
63, 68.0, 4104, 2563, 2422, 3300, 2058, 2089, 1185, 907, 96, 57, NA, 18628,  X*
64, 69.0, 10344, 10712, 3763, 5755, 523, 3002, 1952, 1234, 91, 47, NA, 37285,  X*
65, 70.0, 2854, 3577, 3480, 2991, 1389, 4536, 3470, 665, 88, 67, NA, 22962,  X*
66, 71.0, 3539, 4957, 457, 768, 1955, 2343, 610, 577, 91, 44, NA, 15206,  X*
67, 72.0, 4398, 5055, 3427, 5258, 1074, 1124, 807, 194, 81, 50, NA, 21337,  X*
68, 73.0, 2424, 2573, 3132, 1383, 1399, 1048, 953, 476, 83, 53, NA, 13388,  X*
69, 74.0, 687, 2857, 3833, 3130, 1245, 1281, 964, 502, 70, 64, NA, 14499,  X*
70, 75.0, 1448, 4237, 727, 8565, 1514, 1903, 774, 291, 63, 100, NA, 19459,  X*
71, 76.0, 1840, 4530, 1645, 1474, 1614, 2690, 374, 202, 77, 81, NA, 14369,  X*
72, 77.0, 8815, 4194, 1533, 1732, 866, 3300, 1351, 579, 87, 66, NA, 22370,  X*
73, 78.0, 3062, 694, 3303, 4676, 1099, 1097, 748, 377, 84, 74, NA, 15056,  X*
74, 79.0, 826, 6371, 1468, 1518, 1107, 1844, 418, 631, 88, 50, NA, 14183,  X*
75, 80.0, 87254, 9724, 4845, 5639, 2119, 3417, 856, 483, 81, 56, NA, 114337,  X*
76, 81.0, 3783, 1895, 1230, 3500, 2185, 1000, 2170, 501, 74, 69, NA, 16264,  X*
77, 82.0, 1513, 2604, 263, 671, 2323, 1690, 441, 657, 87, 29, NA, 10162,  X*
78, 83.0, 1788, 3506, 2217, 7863, 3382, 1422, 467, 903, 80, 47, NA, 21548,  X*
79, 84.0, 1230, 1819, 1930, 3435, 2621, 2529, 1323, 320, 87, 48, NA, 15207,  X*
80, 85.0, 730, 4627, 8184, 3230, 4170, 1377, 853, 853, 80, 51, NA, 24024,  X*
81, 86.0, 922, 5044, 6503, 2482, 1972, 2101, 1017, 323, 67, 77, NA, 20364,  X*
82, 87.0, 2661, 3611, 2528, 1371, 751, 2136, 545, 1027, 78, 69, NA, 14630,  X*
83, 88.0, 3995, 3039, 460, 1195, 1064, 1205, 550, 388, 75, 56, NA, 11896,  X*
84, 89.0, 2766, 3179, 1213, 4012, 2440, 1516, 635, 247, 81, 50, NA, 16008,  X*
85, 90.0, 5891, 3544, 5761, 792, 1630, 1604, 683, 584, 80, 50, NA, 20489,  X*
86, 91.0, 7732, 3969, 1745, 1480, 1766, 1454, 1789, 266, 75, 43, NA, 20201,  X*
87, 92.0, 7727, 1945, 2998, 1635, 2078, 1625, 1170, 846, 75, 57, NA, 20024,  X*
88, 93.0, 2115, 3264, 1443, 3639, 1534, 1929, 946, 360, 78, 56, NA, 15230,  X*
89, 94.0, 1514, 5752, 2431, 4259, 1515, 1131, 620, 471, 74, 54, NA, 17693,  X*
90, 95.0, 656, 5099, 6566, 725, 1054, 3097, 1117, 604, 75, 63, NA, 18918,  X*
91, 96.0, 2401, 5014, 841, 1877, 1903, 1066, 1104, 1076, 69, 50, NA, 15282,  X*
92, 97.0, 3455, 3023, 854, 2875, 3364, 2121, 1200, 504, 74, 43, NA, 17396,  X*
93, 98.0, 2170, 6928, 3537, 1626, 2761, 913, 973, 786, 70, 37, NA, 19694,  X*
94, 99.0, 5698, 12956, 11053, 2735, 3065, 2160, 889, 438, 60, 37, NA, 38994,  X*
95, 100.0, 4192, 4034, 4045, 938, 883, 3583, 1154, 853, 70, 43, NA, 19682,  X*
96, 101.0, 4694, 3082, 3797, 772, 1553, 1197, 872, 474, 63, 51, NA, 16441,  X*
97, 102.0, 64199, 15018, 1947, 3935, 4165, 3422, 1294, 1350, 69, 43, NA, 95330,  X*
98, 103.0, 9522, 10803, 2859, 7087, 6811, 3557, 3392, 1799, 77, 37, NA, 45830,  X*
99, 104.0, 607645, 174344, 67638, 50473, 8347, 16063, 12091, 3250, 56, 37, NA, 939851,  X*
100, 105.0, 5166, 6577, 1949, 2640, 2294, 2013, 810, 294, 56, 27, NA, 21743,  X*
101, 105.9, 1812, 28074, 5558, 2239, 1953, 2131, 1337, 790, 48, 27, NA, 43894,  X*
102, 106.9, 6275, 2185, 2598, 1142, 1519, 922, 617, 878, 48, 37, NA, 16136,  X*
103, 108.0, 3469, 2652, 553, 2044, 837, 771, 530, 848, 56, 37, NA, 11704,  X*
104, 109.0, 272456, 74964, 37994, 15338, 25128, 18127, 6307, 1842, 53, 37, NA, 452156,  X*
105, 110.0, 12684, 9849, 13474, 1823, 4535, 2952, 4667, 3773, 60, 53, NA, 53757,  X*
106, 111.0, 4320, 4749, 532, 4105, 1643, 3117, 3584, 1200, 66, 48, NA, 23250,  X*
107, 112.0, 2146, 4407, 459, 3433, 2248, 4564, 5429, 2768, 80, 41, NA, 25454,  X*
108, 113.0, 12519, 2095, 803, 1719, 1885, 1751, 1085, 401, 88, 40, NA, 22258,  X*
109, 114.0, 862, 3496, 4038, 2234, 2470, 2558, 1486, 417, 96, 38, NA, 17561,  X*
110, 115.0, 2116, 5289, 2993, 1559, 2517, 2489, 721, 498, 93, 35, NA, 18182,  X*
111, 116.0, 248, 1537, 5267, 3545, 2329, 2867, 1195, 619, 87, 51, NA, 17607,  X*
112, 117.0, 2145, 4265, 2043, 1606, 2890, 2556, 509, 826, 84, 51, NA, 16840,  X*
113, 118.0, 165263, 104684, 20913, 41451, 12457, 10241, 2710, 1555, 70, 47, NA, 359274,  X*
114, 119.0, 9457, 8091, 943, 3211, 1313, 2538, 1398, 457, 69, 44, NA, 27408,  X*
115, 120.0, 1030, 2773, 8177, 2532, 4009, 2433, 483, 1036, 66, 44, NA, 22473,  X*
116, 121.0, 527524, 34878, 24686, 53273, 10905, 15216, 7829, 10734, 57, 60, NA, 685045,  X*
117, 122.0, 889, 1891, 4177, 2212, 1370, 2236, 1547, 767, 70, 70, NA, 15089,  X*
118, 123.0, 133775, 13354, 7216, 12518, 4597, 10355, 3353, 3966, 75, 80, NA, 189134,  X*
119, 123.9, 1778662, 306997, 56170, 42150, 58711, 28601, 32356, 18992, 66, 60, NA, 2322639,  X*
120, 125.0, 1983836, 295097, 17947, 21343, 10284, 25694, 22190, 4255, 60, 27, NA, 2380646,  X*
121, 126.0, 213365, 26441, 1994, 4455, 1517, 3014, 1485, 776, 48, 4, NA, 253047,  X*
122, 127.0, 393517, 61649, 9311, 29985, 30263, 13892, 5307, 7650, 40, 1, NA, 551574,  X*
123, 128.0, 658779, 573938, 20275, 39784, 85418, 34769, 10617, 3077, 38, 1, NA, 1426657,  X*
124, 129.0, 1169127, 271240, 8091, 14689, 8103, 18510, 19867, 4527, 38, 1, NA, 1514154,  X*
125, 129.9, 15287, 17522, 13847, 13378, 9334, 4619, 3880, 1043, 41, 10, NA, 78910,  X*
126, 130.9, 5217, 4932, 1911, 5060, 3613, 3960, 2023, 1229, 51, 16, NA, 27945,  X*
127, 131.9, 1477, 4280, 1912, 2408, 1638, 1962, 1861, 897, 64, 38, NA, 16435,  X*
128, 133.0, 806, 1065, 1939, 1024, 781, 1335, 1538, 1029, 81, 66, NA, 9517,  X*
129, 133.9, 3371, 7203, 512, 1980, 3416, 1532, 1700, 851, 83, 51, NA, 20565,  X*
130, 134.9, 844, 1530, 3059, 2346, 844, 1959, 1748, 725, 81, 60, NA, 13055,  X*
131, 136.0, 2589, 5613, 1902, 2456, 2574, 2290, 736, 432, 81, 57, NA, 18592,  X*
132, 137.0, 54967, 36269, 2850, 2830, 1538, 1975, 1642, 968, 63, 37, NA, 103039,  X*
133, 137.9, 4739, 4497, 1427, 2744, 2534, 2947, 2706, 356, 69, 47, NA, 21950,  X*
134, 138.9, 3359, 7592, 2467, 739, 1864, 1737, 1432, 822, 64, 29, NA, 20012,  X*
135, 140.0, 916, 5552, 2140, 1971, 2715, 1739, 897, 348, 61, 30, NA, 16278,  X*
136, 140.9, 1614, 844, 11459, 1058, 2211, 1950, 558, 958, 74, 63, NA, 20652,  X*
137, 142.0, 798, 4806, 3567, 4536, 1333, 2895, 955, 333, 69, 70, NA, 19223,  X*
138, 142.9, 103368, 14030, 2918, 1637, 6206, 4624, 749, 718, 74, 64, NA, 134250,  X*
139, 143.9, 1565, 3105, 5926, 255, 1635, 904, 1182, 910, 66, 75, NA, 15482,  X*
140, 144.9, 4694, 2366, 5097, 5945, 3372, 2968, 426, 727, 69, 66, NA, 25595,  X*
141, 145.9, 3664, 3252, 2815, 3138, 2881, 1844, 1042, 486, 69, 63, NA, 19122,  X*
142, 147.0, 1458, 4682, 853, 1215, 1959, 1328, 543, 407, 66, 67, NA, 12445,  X*
143, 147.9, 1764, 2321, 2753, 2060, 2727, 1261, 1063, 1274, 74, 64, NA, 15223,  X*
144, 148.9, 68363, 64173, 9479, 2436, 3246, 5208, 1588, 299, 61, 41, NA, 154792,  X*
145, 149.9, 2712, 1555, 2522, 3694, 1975, 1151, 976, 282, 57, 48, NA, 14867,  X*
146, 150.9, 586, 3065, 6838, 1893, 1036, 1590, 785, 310, 54, 67, NA, 16103,  X*
147, 151.9, 7528, 2433, 10120, 1448, 5743, 1532, 2249, 583, 50, 74, NA, 31636,  X*
148, 152.9, 602353, 26128, 37565, 8457, 7601, 8389, 3588, 3075, 56, 94, NA, 697156,  X*
149, 154.0, 5888, 2810, 2235, 13323, 2608, 2279, 1549, 366, 54, 100, NA, 31058,  X*
150, 154.9, 6241, 2512, 304, 6555, 425, 1926, 554, 253, 60, 97, NA, 18770,  X*
151, 155.9, 338, 4525, 4200, 2947, 2226, 2180, 1245, 409, 64, 93, NA, 18070,  X*
152, 156.9, 385, 4309, 1155, 564, 4673, 1605, 804, 379, 74, 70, NA, 13874,  X*
153, 158.0, 1901, 4189, 1012, 2419, 1310, 2604, 546, 742, 83, 54, NA, 14723,  X*
154, 159.0, 1875, 10354, 5878, 2340, 1020, 1797, 1248, 760, 75, 47, NA, 25272,  X*
155, 159.9, 1382, 4800, 3263, 4353, 1707, 2325, 1575, 516, 75, 47, NA, 19921,  X*
156, 160.9, 16233, 10292, 4205, 3229, 2901, 1071, 1342, 555, 60, 61, NA, 39828,  X*
157, 161.9, 3575, 5635, 2293, 1713, 1874, 1622, 850, 410, 53, 61, NA, 17972,  X*
158, 162.9, 1465, 3695, 2359, 490, 1169, 1156, 1111, 1384, 60, 57, NA, 12829,  X*
159, 163.9, 2744, 4592, 4270, 640, 2119, 1101, 583, 296, 54, 54, NA, 16345,  X*
160, 165.0, 1543, 3778, 3858, 1161, 717, 1512, 795, 455, 64, 60, NA, 13819,  X*
161, 166.0, 6554, 5906, 3428, 765, 6266, 2131, 920, 604, 67, 54, NA, 26574,  X*
162, 166.9, 1595, 3797, 2885, 6189, 8293, 459, 502, 388, 51, 60, NA, 24108,  X*
163, 167.9, 1967, 3033, 8424, 1714, 2404, 1294, 594, 913, 50, 67, NA, 20343,  X*
164, 168.9, 631, 2564, 5292, 1450, 1071, 2258, 1806, 277, 53, 74, NA, 15349,  X*
165, 169.9, 3315, 13740, 3634, 3196, 2783, 1450, 456, 534, 41, 75, NA, 29108,  X*
166, 171.0, 104784, 193490, 26010, 5831, 11804, 7316, 1041, 629, 40, 57, NA, 350905,  X*
167, 172.0, 8419, 8151, 2414, 2562, 1906, 1205, 791, 440, 40, 47, NA, 25888,  X*
168, 173.0, 208493, 381255, 76741, 31029, 29946, 13794, 4323, 3663, 17, 27, NA, 749244,  X*
169, 174.0, 697565, 62589, 15457, 38106, 29589, 24543, 8013, 3554, 27, 30, NA, 879416,  X*
170, 174.9, 231239, 113304, 28845, 3297, 28920, 10901, 6132, 4564, 37, 34, NA, 427202,  X*
171, 176.0, 150526, 28126, 25666, 19854, 3009, 3606, 1450, 453, 30, 44, NA, 232690,  X*
172, 176.9, 172144, 46556, 13861, 10109, 3346, 6227, 1411, 3071, 41, 50, NA, 256725,  X*
173, 177.9, 69774, 51108, 28490, 7045, 5223, 7596, 4197, 2512, 35, 51, NA, 175945,  X*
174, 179.0, 21191, 3665, 1343, 2412, 4263, 2509, 3968, 5491, 50, 57, NA, 44842,  X*
175, 179.9, 99252, 62488, 3281, 15579, 5038, 3761, 3075, 5331, 48, 40, NA, 197805,  X*
176, 180.9, 4766, 2479, 3789, 1168, 3494, 6141, 1902, 2093, 69, 40, NA, 25832,  X
177, 181.9, 1486, 3767, 3117, 4185, 1223, 2842, 1213, 1760, 81, 47, NA, 19593,  X
178, 183.0, 1885, 9116, 8522, 1309, 2103, 5421, 1245, 1181, 80, 51, NA, 30782,  X
179, 184.0, 3462, 4709, 1278, 2277, 2675, 2607, 1698, 1095, 97, 54, NA, 19801,  X
180, 184.9, 4015, 2422, 5472, 4418, 1254, 3272, 1159, 976, 87, 67, NA, 22988,  X
181, 185.9, 2297, 1222, 657, 1359, 651, 1187, 627, 817, 90, 64, NA, 8817,  X
182, 186.9, 460, 7865, 4896, 6014, 2947, 1709, 482, 677, 78, 69, NA, 25050,  X
183, 188.0, 5445, 13769, 1666, 1495, 2530, 1746, 1446, 664, 66, 61, NA, 28761,  X
184, 188.9, 4806, 2990, 3751, 3692, 4296, 1530, 462, 965, 61, 56, NA, 22492,  X
185, 190.0, 3958, 6486, 2186, 3032, 1166, 2272, 526, 320, 54, 53, NA, 19946,  X
186, 190.9, 3675, 4875, 1667, 1147, 1903, 731, 2250, 504, 54, 43, NA, 16752,  X
187, 191.9, 2803, 2784, 5801, 1494, 2474, 1175, 1004, 479, 56, 64, NA, 18014,  X
188, 192.9, 1371, 4219, 6885, 1077, 1732, 1526, 580, 439, 56, 67, NA, 17829,  X
189, 194.0, 14350, 7687, 9251, 1031, 2108, 782, 793, 554, 41, 75, NA, 36556,  X
190, 194.9, 2338, 16683, 3540, 361, 3391, 1495, 617, 410, 40, 67, NA, 28835,  X
191, 195.9, 1599, 3583, 2247, 3052, 780, 1001, 433, 562, 38, 66, NA, 13257,  X
192, 197.0, 9265, 9615, 5251, 1366, 1134, 1650, 575, 661, 35, 57, NA, 29517,  X
193, 197.9, 656825, 21412, 18486, 14386, 5095, 7831, 5279, 2791, 48, 57, NA, 732105,  X
194, 198.9, 49003, 6117, 14146, 3921, 6916, 7227, 893, 305, 63, 75, NA, 88528,  X
195, 199.9, 1457, 12936, 3953, 2368, 1292, 1367, 1098, 397, 57, 64, NA, 24868,  X
196, 201.0, 1074, 6587, 4319, 1178, 5558, 1223, 919, 306, 60, 61, NA, 21164,  X
197, 201.9, 776, 11783, 4447, 2555, 1100, 1090, 439, 657, 50, 53, NA, 22847,  X
198, 202.9, 1037, 5738, 9132, 1979, 2629, 2949, 940, 239, 43, 53, NA, 24643,  X
199, 203.9, 3863, 3595, 1218, 2998, 1367, 1689, 968, 1084, 53, 60, NA, 16782,  X
200, 204.9, 2596, 14465, 2116, 4732, 4866, 2067, 1381, 398, 53, 57, NA, 32621,  X
201, 206.0, 58681, 20082, 17490, 6329, 8091, 3192, 1909, 530, 56, 61, NA, 116304,  X
202, 206.9, 4162, 3504, 5928, 996, 940, 1285, 940, 311, 53, 64, NA, 18066,  X
203, 208.0, 806, 6716, 801, 5320, 2285, 1283, 2006, 560, 47, 61, NA, 19777,  X
204, 208.9, 5590, 22196, 6767, 3265, 854, 2283, 697, 364, 43, 64, NA, 42016,  X
205, 209.9, 325, 6157, 2279, 3589, 2561, 1974, 682, 617, 51, 61, NA, 18184,  X
206, 210.9, 3747, 4507, 12455, 2420, 2476, 1510, 655, 347, 47, 64, NA, 28117,  X
207, 212.0, 52850, 20317, 5609, 3503, 3336, 4064, 969, 1041, 48, 60, NA, 91689,  X
208, 212.9, 89146, 32884, 5533, 5510, 3057, 3218, 1006, 952, 50, 54, NA, 141306,  X
209, 213.9, 2219, 2203, 5369, 848, 901, 2038, 658, 307, 51, 64, NA, 14543,  X
210, 215.0, 436749, 41090, 5218, 15096, 17735, 9188, 3606, 2525, 57, 43, NA, 531207,  X
211, 215.9, 292288, 27384, 13117, 5879, 11830, 14730, 758, 252, 67, 44, NA, 366238,  X
212, 216.9, 4537, 5897, 3914, 1582, 1978, 2652, 490, 324, 78, 51, NA, 21374,  X
213, 217.9, 4078, 9932, 14863, 6209, 4029, 2129, 1597, 1373, 66, 51, NA, 44210,  X
214, 219.0, 90221, 1515, 622, 1159, 2218, 825, 900, 887, 70, 56, NA, 98347,  X
215, 219.9, 6461, 8015, 8642, 855, 1713, 2810, 663, 336, 64, 64, NA, 29495,  X
216, 220.9, 1214, 4270, 2616, 1448, 1756, 3178, 1560, 439, 69, 64, NA, 16481,  X
217, 222.0, 68247, 83335, 37317, 20442, 19414, 9836, 4336, 2666, 69, 54, NA, 245593,  X
218, 222.9, 5775, 9114, 12137, 2694, 2617, 1669, 1373, 891, 56, 66, NA, 36270,  X
219, 223.9, 487, 4578, 2940, 1139, 1822, 2598, 2536, 994, 64, 60, NA, 17094,  X
220, 224.9, 2014, 3070, 6805, 1089, 988, 1730, 400, 688, 56, 74, NA, 16784,  X
221, 226.0, 1236, 8790, 3935, 3861, 3720, 2049, 612, 586, 61, 74, NA, 24789,  X
222, 226.9, 176420, 115153, 29630, 22328, 11564, 9924, 3236, 1781, 60, 60, NA, 370036,  X
223, 227.9, 296317, 13387, 23661, 6628, 9740, 7475, 1205, 1454, 53, 67, NA, 359867,  X
224, 228.9, 1894, 3651, 4226, 4391, 1822, 2500, 1758, 855, 56, 66, NA, 21097,  X
225, 229.9, 19156, 3516, 2051, 2790, 3765, 4241, 2423, 4025, 70, 63, NA, 41967,  X
226, 230.9, 6598, 6662, 6076, 2227, 2784, 3923, 1977, 5520, 88, 69, NA, 35767,  X
227, 231.9, 462472, 170450, 92441, 32634, 29168, 20582, 16411, 9007, 78, 64, NA, 833165,  X
228, 233.0, 568862, 42413, 20748, 3843, 1610, 10567, 3105, 2190, 74, 54, NA, 653338,  X
229, 233.9, 313174, 16600, 3795, 2366, 3699, 1559, 1371, 594, 53, 51, NA, 343158,  X
230, 234.9, 3029, 2454, 2771, 4583, 2159, 2718, 2789, 2684, 53, 56, NA, 23187,  X
231, 235.9, 2794, 2081, 6465, 2858, 1736, 5004, 1183, 1018, 70, 63, NA, 23139,  X
232, 236.9, 4321, 3795, 4584, 669, 1975, 1590, 1302, 1242, 74, 67, NA, 19478,  X
233, 238.0, 2439, 1895, 6764, 3465, 712, 3276, 1238, 789, 88, 88, NA, 20578,  X
234, 238.9, 44223, 15065, 9394, 8057, 3426, 2950, 1320, 2487, 77, 87, NA, 86922,  X
235, 240.0, 80068, 4369, 8018, 12757, 17596, 14642, 1887, 1016, 80, 80, NA, 140353,  X
236, 240.9, 152317, 58379, 23518, 3437, 2125, 6093, 4497, 2815, 69, 74, NA, 253181,  X
237, 241.9, 3001, 2119, 4438, 1018, 2017, 2668, 1870, 820, 74, 63, NA, 17951,  X
238, 242.9, 103348, 12307, 1685, 941, 3112, 1963, 353, 666, 78, 43, NA, 124375,  X
239, 244.0, 1490, 4168, 1566, 3167, 1817, 1083, 490, 501, 61, 44, NA, 14282,  X
240, 244.9, 5154, 1843, 1917, 2560, 767, 1798, 685, 570, 77, 56, NA, 15294,  X
241, 245.9, 1903, 4411, 1287, 5971, 2539, 1376, 1987, 826, 64, 56, NA, 20300,  X
242, 247.0, 1443, 1571, 525, 4057, 2938, 2108, 2005, 293, 75, 75, NA, 14940,  X
243, 247.9, 1418, 4199, 7661, 1442, 5749, 2036, 836, 275, 78, 77, NA, 23616,  X
244, 248.9, 1474, 6824, 587, 1057, 4610, 1531, 1204, 668, 70, 51, NA, 17955,  X
245, 249.9, 2641, 1590, 3007, 2655, 2545, 2338, 489, 566, 81, 53, NA, 15831,  X
246, 251.0, 128636, 26991, 9515, 5715, 12610, 2675, 1146, 1884, 63, 44, NA, 189172,  X
247, 251.9, 2413, 864, 1005, 2182, 2818, 1098, 1491, 358, 67, 43, NA, 12229,  X
248, 252.9, 1809, 5214, 1776, 7196, 2371, 1456, 1236, 1056, 64, 67, NA, 22114,  X
249, 254.0, 3950, 5773, 2905, 2477, 1107, 1610, 1357, 567, 56, 61, NA, 19746,  X
250, 254.9, 7330, 15498, 4201, 9641, 2289, 1916, 953, 465, 56, 69, NA, 42293,  X
251, 254.4, 101120, 42931, 34649, 16991, 28760, 11537, 4064, 2337, 48, 69, NA, 242389,  X
252, 255.4, 228297, 59447, 21600, 21255, 17123, 8065, 5070, 2143, 44, 61, NA, 363000,  X
253, 256.4, 79022, 19067, 6996, 3899, 2350, 1984, 734, 363, 38, 57, NA, 114415,  X
254, 257.4, 2001, 13563, 5160, 3356, 2891, 3228, 328, 580, 47, 53, NA, 31107,  X
255, 258.4, 117883, 17199, 17823, 16270, 17874, 17598, 2748, 2478, 57, 54, NA, 209873,  X
