obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
55, 58.9, 21433, 34322, 16241, 1543, 1587, 3806, 1436, 845, 43, 78, NA, 81213,  2*
56, 59.9, 11796, 11403, 3035, 803, 1509, 839, 1434, 1039, 40, 67, NA, 31858,  2*
57, 60.9, 17959, 3032, 1707, 4652, 1710, 2061, 744, 1507, 47, 81, NA, 33372,  2*
58, 61.9, 129265, 51621, 7775, 3078, 6904, 4302, 985, 735, 53, 69, NA, 204665,  2*
59, 62.9, 13823, 22037, 4122, 2315, 3084, 2774, 1333, 1324, 56, 61, NA, 50812,  2*
60, 63.9, 95925, 66449, 31029, 10909, 6291, 6541, 1200, 524, 56, 70, NA, 218868,  2*
61, 64.9, 18196, 8392, 5062, 1028, 1728, 2513, 970, 419, 53, 61, NA, 38308,  2*
62, 65.9, 109370, 20193, 4702, 7725, 3276, 3476, 844, 949, 57, 75, NA, 150535,  2*
63, 66.9, 41004, 16425, 7143, 1344, 1803, 4062, 690, 378, 63, 83, NA, 72849,  2*
64, 67.9, 23872, 11439, 3458, 3243, 1908, 2878, 2704, 609, 77, 80, NA, 50111,  2*
65, 68.9, 57049, 5064, 1665, 798, 867, 536, 408, 74, 66, 78, NA, 66461,  2*
66, 69.9, 22722, 23528, 17872, 4909, 10054, 4251, 536, 283, 64, 81, NA, 84155,  2*
67, 71.0, 73872, 19191, 10608, 6555, 6275, 3345, 1323, 2085, 60, 87, NA, 123254,  2*
68, 71.9, 27963, 9636, 1657, 4535, 2237, 2210, 1004, 503, 56, 88, NA, 49745,  2*
69, 72.9, 17136, 9677, 25333, 3364, 6720, 2071, 2230, 379, 54, 100, NA, 66910,  2*
70, 73.9, 44350, 14793, 5394, 1273, 1011, 2612, 539, 643, 56, 93, NA, 70615,  2*
71, 74.9, 17562, 14654, 2486, 7554, 3569, 3551, 795, 537, 61, 87, NA, 50708,  2*
72, 75.9, 14338, 8936, 1979, 7704, 3070, 2883, 1488, 873, 61, 88, NA, 41271,  2*
73, 76.9, 697380, 119012, 27819, 12276, 22276, 18447, 13706, 4717, 70, 64, NA, 915633,  2*
74, 78.0, 52460, 49281, 5098, 7676, 2068, 1460, 2009, 1071, 51, 60, NA, 121123,  2*
75, 78.9, 1089524, 147709, 216446, 126253, 59406, 13208, 30583, 7646, 34, 75, NA, 1690775,  2*
76, 79.9, 896555, 170781, 36517, 9686, 23552, 14379, 12557, 3008, 23, 61, NA, 1167035,  2*
77, 80.9, 584800, 44145, 19416, 14857, 9831, 8446, 5203, 3390, 23, 70, NA, 690088,  2*
78, 81.9, 35935, 16179, 3285, 2459, 3344, 4795, 2114, 921, 50, 70, NA, 69032,  2*
79, 82.9, 1195304, 154821, 36838, 36510, 27628, 10326, 5171, 2846, 56, 53, NA, 1469444,  2*
80, 83.9, 708791, 431484, 14926, 33797, 32298, 28399, 15781, 8478, 54, 41, NA, 1273954,  2*
81, 84.9, 971605, 65979, 11808, 12604, 14606, 27476, 10306, 5132, 64, 29, NA, 1119516,  2*
82, 85.9, 61117, 7155, 7454, 5137, 6060, 4498, 2432, 4076, 64, 43, NA, 97929,  2*
83, 86.9, 269021, 145844, 7651, 13471, 12269, 26990, 16822, 3837, 80, 27, NA, 495905,  2*
84, 87.9, 91901, 26422, 4160, 2259, 5050, 6147, 3329, 2024, 91, 35, NA, 141292,  2*
85, 89.0, 1115110, 79533, 27170, 3736, 11812, 15416, 12186, 9404, 84, 40, NA, 1274367,  2*
86, 89.9, 28190, 7932, 5969, 2516, 3145, 4028, 2229, 1225, 84, 38, NA, 55234,  2*
87, 90.9, 48587, 28895, 3512, 4749, 3028, 5883, 2511, 1381, 83, 47, NA, 98546,  2*
88, 91.9, 51007, 14918, 2177, 5027, 2203, 1657, 1067, 2072, 74, 57, NA, 80128,  2*
89, 92.9, 40025, 15702, 638, 1718, 1056, 457, 486, 346, 53, 48, NA, 60428,  2*
90, 93.9, 36199, 19951, 1176, 663, 1863, 1771, 1638, 681, 41, 21, NA, 63942,  2*
91, 94.9, 133588, 48713, 603, 5200, 5266, 1117, 3181, 469, 17, 11, NA, 198137,  2*
92, 96.0, 23052, 22985, 5580, 7262, 4978, 2481, 1393, 745, 17, 13, NA, 68476,  2*
93, 96.9, 40770, 5422, 7336, 5959, 3379, 1422, 2480, 434, 29, 41, NA, 67202,  2*
94, 97.9, 180400, 39344, 19031, 6753, 5046, 3697, 1936, 1345, 24, 66, NA, 257552,  2*
95, 98.9, 20958, 34577, 19296, 8352, 1878, 2848, 2205, 983, 35, 90, NA, 91097,  2*
96, 99.9, 238883, 108790, 27031, 26814, 6142, 14630, 19329, 2033, 38, 90, NA, 443652,  2*
97, 100.9, 90159, 47341, 25840, 17843, 4843, 8358, 13354, 4359, 41, 83, NA, 212097,  2*
98, 101.9, 345899, 96673, 47547, 45734, 51232, 16807, 6857, 2647, 47, 83, NA, 613396,  2*
99, 102.9, 851991, 484685, 41771, 53064, 14126, 7910, 5382, 2132, 35, 64, NA, 1461061,  2*
100, 103.9, 303661, 34090, 8602, 3256, 2926, 1168, 1052, 433, 20, 61, NA, 355188,  2*
101, 104.9, 11949, 32018, 7767, 6853, 9397, 5573, 1292, 501, 21, 51, NA, 75350,  2*
102, 105.9, 44869, 17512, 1607, 7815, 1406, 2345, 4777, 489, 21, 48, NA, 80820,  2*
103, 106.9, 30480, 21260, 4638, 1252, 2411, 1173, 355, 331, 34, 51, NA, 61900,  2*
104, 107.9, 52342, 15003, 9103, 4438, 3866, 3065, 2259, 333, 50, 61, NA, 90409,  2*
105, 108.9, 476196, 51468, 92588, 50968, 25493, 7104, 12349, 1065, 37, 81, NA, 717231,  2*
106, 109.9, 80854, 149643, 7788, 9956, 25138, 7704, 2512, 1423, 29, 61, NA, 285018,  2*
107, 110.9, 1249433, 352372, 28911, 42542, 23473, 18797, 9122, 5969, 29, 57, NA, 1730619,  2*
108, 111.9, 107037, 86549, 8206, 18924, 10734, 3996, 5261, 1233, 17, 48, NA, 241940,  2*
109, 112.9, 892507, 81188, 181688, 15936, 20509, 24687, 16804, 3589, 27, 48, NA, 1236908,  2*
110, 114.0, 18798, 22460, 8020, 2872, 716, 2864, 1667, 1306, 35, 66, NA, 58703,  2*
111, 114.9, 602520, 102898, 27344, 5985, 4465, 3944, 2192, 352, 27, 74, NA, 749700,  2*
112, 115.9, 254946, 34986, 48798, 6728, 11698, 11202, 10766, 3188, 41, 90, NA, 382312,  2*
113, 116.9, 142336, 7977, 19971, 6802, 5941, 4829, 1910, 878, 47, 88, NA, 190644,  2*
114, 117.9, 251456, 24776, 14659, 12377, 10142, 6925, 3400, 659, 53, 93, NA, 324394,  2*
115, 118.9, 64241, 15795, 2107, 2541, 790, 2873, 2121, 605, 70, 90, NA, 91073,  2*
116, 119.9, 499107, 141066, 83446, 26787, 35446, 15022, 4747, 2784, 63, 84, NA, 808405,  2*
117, 120.9, 94990, 110570, 18442, 76820, 28387, 20197, 4006, 1185, 60, 74, NA, 354597,  2*
118, 121.9, 37626, 72383, 6306, 9669, 11281, 3347, 2408, 1319, 44, 57, NA, 144339,  2*
119, 122.9, 78226, 10505, 10122, 4539, 7079, 3630, 2218, 887, 44, 70, NA, 117206,  2*
120, 123.9, 135122, 38937, 29689, 14223, 13806, 3353, 4023, 876, 41, 75, NA, 240029,  2*
121, 125.0, 1113745, 222308, 42219, 15855, 15419, 5586, 5412, 3715, 21, 63, NA, 1424259,  2*
122, 125.9, 187759, 69735, 13016, 10413, 20958, 15871, 2095, 3382, 40, 64, NA, 323229,  2*
123, 126.9, 46184, 22301, 15085, 19415, 13408, 2887, 1366, 682, 27, 67, NA, 121328,  2*
124, 127.9, 660408, 163904, 31593, 18433, 9104, 7033, 6334, 2644, 24, 56, NA, 899453,  2*
125, 128.9, 200553, 58180, 12987, 5541, 5169, 2878, 627, 702, 34, 57, NA, 286637,  2*
126, 129.9, 52198, 31241, 17323, 6026, 7106, 3934, 958, 312, 23, 69, NA, 119098,  2*
127, 130.9, 33265, 6324, 2029, 1700, 1120, 4476, 858, 831, 47, 56, NA, 50603,  2*
128, 132.0, 9495, 17410, 7895, 10078, 4391, 2277, 954, 1160, 54, 67, NA, 53660,  2*
129, 132.9, 137221, 2946, 7477, 8515, 1824, 2141, 1380, 873, 67, 90, NA, 162377,  2*
130, 133.9, 34082, 35192, 14371, 11715, 8422, 2647, 2133, 375, 61, 87, NA, 108937,  2*
131, 134.9, 81560, 30524, 10410, 10710, 7949, 4200, 3501, 670, 43, 90, NA, 149524,  2*
132, 135.9, 85145, 34519, 13297, 2352, 5327, 5422, 1410, 675, 50, 78, NA, 148147,  2*
133, 136.9, 29400, 13603, 12755, 6830, 3529, 1268, 995, 594, 37, 69, NA, 68974,  2*
134, 137.9, 85192, 20369, 1325, 1385, 3774, 1873, 1024, 1372, 43, 51, NA, 116314,  2*
135, 139.0, 397966, 64937, 37051, 9898, 9019, 3402, 918, 1998, 30, 53, NA, 525189,  2*
136, 139.9, 26238, 29922, 19795, 5847, 7119, 2735, 1200, 490, 21, 60, NA, 93346,  2*
137, 140.9, 27925, 16397, 1018, 2297, 1161, 1454, 627, 303, 29, 38, NA, 51182,  2*
138, 141.9, 66389, 31820, 10823, 4772, 6773, 3254, 3659, 1990, 27, 53, NA, 129480,  2*
139, 142.9, 116259, 25383, 9264, 11111, 4718, 3822, 1982, 932, 40, 51, NA, 173471,  2*
140, 143.9, 14896, 4845, 3263, 3278, 4423, 4867, 3431, 3533, 64, 48, NA, 42536,  2*
141, 144.9, 140918, 31293, 4658, 2375, 1294, 1604, 584, 208, 57, 50, NA, 182934,  2*
142, 145.9, 310354, 9212, 5559, 1808, 4757, 7060, 2805, 1077, 77, 50, NA, 342632,  2*
143, 146.9, 7542, 4916, 1937, 2250, 3776, 3429, 1205, 457, 94, 47, NA, 25512,  2*
144, 147.9, 55844, 15484, 4726, 4925, 15258, 5338, 2859, 468, 87, 40, NA, 104902,  2*
145, 148.9, 43542, 49298, 15296, 13844, 6502, 6984, 1826, 1397, 96, 50, NA, 138689,  2*
146, 149.9, 364242, 143921, 43496, 15177, 13128, 21720, 3333, 3134, 81, 50, NA, 608151,  2*
147, 150.9, 429400, 312636, 5986, 53813, 23231, 19681, 10120, 4716, 57, 40, NA, 859583,  2*
148, 151.9, 10853, 16095, 4561, 10597, 2610, 1845, 676, 867, 43, 51, NA, 48104,  2*
149, 152.9, 190675, 43406, 79037, 46720, 25733, 16054, 7359, 2366, 44, 64, NA, 411350,  2*
150, 153.9, 117529, 34412, 9784, 8502, 5109, 6672, 3117, 453, 48, 66, NA, 185578,  2*
151, 154.9, 947993, 492776, 17002, 51985, 22360, 11653, 6600, 3172, 37, 63, NA, 1553541,  2*
152, 155.9, 176928, 125064, 11840, 42655, 20145, 11952, 5529, 2401, 38, 54, NA, 396514,  2*
153, 157.0, 407198, 10386, 3740, 1070, 3462, 2451, 1214, 453, 44, 37, NA, 429974,  2*
154, 158.9, 1375081, 810569, 145052, 69891, 211045, 62255, 28735, 9658, 35, 27, NA, 2712286,  2*
155, 159.9, 479375, 223262, 2326, 2527, 6995, 13739, 7372, 6280, 48, 20, NA, 741876,  2*
156, 160.9, 343137, 21443, 11492, 9765, 2112, 2766, 2230, 1389, 47, 30, NA, 394334,  2*
157, 161.9, 376541, 176818, 5099, 4558, 1732, 6706, 7537, 4070, 29, 21, NA, 583061,  2*
158, 164.9, 135753, 80936, 32142, 16195, 4913, 6544, 6241, 9285, 26, 35, NA, 292009,  2*
159, 165.9, 75795, 9265, 1774, 761, 382, 400, 593, 282, 20, 57, NA, 89252,  2*
160, 166.9, 198769, 25702, 7844, 5005, 9910, 2799, 2295, 350, 21, 50, NA, 252674,  2*
161, 167.9, 2510683, 470971, 15841, 19019, 30880, 22070, 21836, 21299, 23, 51, NA, 3112599,  2*
162, 168.9, 2101667, 88050, 45744, 13969, 6788, 7578, 7089, 5318, 23, 53, NA, 2276203,  2*
163, 169.9, 953534, 123166, 9306, 28301, 18380, 13389, 13242, 4398, 34, 53, NA, 1163716,  2*
164, 170.9, 1226129, 81464, 12470, 3776, 22991, 12453, 10830, 2137, 41, 44, NA, 1372250,  2*
165, 171.9, 194581, 9523, 498, 2929, 1047, 840, 630, 237, 48, 57, NA, 210285,  2*
166, 172.9, 139413, 47095, 2284, 2750, 3367, 5253, 6719, 2900, 56, 41, NA, 209781,  2*
167, 173.9, 517981, 225639, 8790, 21379, 31431, 19566, 46701, 9326, 54, 34, NA, 880813,  2*
168, 175.0, 157762, 274597, 33872, 11201, 16764, 21381, 11030, 4495, 47, 35, NA, 531102,  2*
169, 175.9, 51316, 9627, 737, 859, 4966, 1107, 765, 1069, 51, 24, NA, 70446,  2*
170, 176.9, 127034, 13967, 3392, 5938, 3847, 4317, 4066, 1630, 57, 40, NA, 164191,  2*
171, 177.9, 194099, 72287, 9052, 6830, 13815, 14526, 17206, 11095, 67, 43, NA, 338910,  2*
172, 178.9, 42427, 14038, 3804, 1415, 978, 647, 1172, 200, 60, 50, NA, 64681,  2*
173, 179.9, 76859, 23904, 3978, 1502, 1905, 3568, 2594, 1396, 61, 54, NA, 115706,  2*
174, 180.9, 183149, 77793, 9451, 1831, 2386, 4451, 1222, 274, 47, 44, NA, 280557,  2
175, 182.0, 87078, 54808, 12256, 2582, 6710, 3387, 3039, 1190, 30, 48, NA, 171050,  2
176, 182.9, 283246, 21805, 11355, 1953, 3697, 2186, 1423, 825, 38, 50, NA, 326490,  2
177, 183.9, 321087, 17893, 4428, 7738, 9899, 3379, 1611, 981, 38, 56, NA, 367016,  2
178, 184.9, 139457, 30894, 8299, 6828, 7188, 3070, 2348, 1215, 40, 64, NA, 199299,  2
179, 185.9, 103772, 39666, 4692, 5130, 4100, 3084, 1246, 760, 43, 64, NA, 162450,  2
180, 186.9, 31747, 17413, 3477, 8032, 8173, 9221, 686, 363, 61, 61, NA, 79112,  2
181, 187.9, 41854, 23200, 1554, 790, 4191, 3439, 959, 757, 64, 48, NA, 76744,  2
182, 189.0, 138339, 21931, 23695, 5437, 4710, 4815, 2242, 260, 69, 56, NA, 201429,  2
183, 189.9, 20232, 17497, 2015, 2979, 3159, 4763, 1200, 1663, 83, 54, NA, 53508,  2
184, 190.9, 104525, 37234, 30369, 3213, 6364, 2118, 2265, 1270, 54, 63, NA, 187358,  2
185, 191.9, 33901, 32362, 23410, 12497, 7759, 5215, 2856, 680, 48, 83, NA, 118680,  2
186, 192.9, 80433, 26929, 2238, 3375, 6366, 1659, 643, 1505, 38, 67, NA, 123148,  2
187, 193.9, 209524, 17142, 7273, 4905, 1024, 2982, 3102, 648, 27, 77, NA, 246600,  2
188, 194.9, 784623, 107278, 35160, 44567, 8628, 7928, 2960, 4479, 34, 75, NA, 995623,  2
189, 195.9, 95094, 28256, 12547, 2324, 4346, 4481, 873, 889, 37, 67, NA, 148810,  2
190, 196.9, 41036, 49674, 9871, 10113, 7172, 1557, 1072, 403, 26, 75, NA, 120898,  2
191, 197.9, 73926, 60459, 45474, 22178, 9026, 7127, 16617, 3343, 20, 80, NA, 238150,  2
192, 198.9, 194211, 15003, 38678, 54228, 15015, 19715, 6729, 4698, 37, 90, NA, 348277,  2
193, 200.0, 43970, 4644, 970, 1904, 1751, 1488, 1580, 452, 43, 90, NA, 56759,  2
194, 200.9, 118716, 14735, 13527, 3472, 3055, 2658, 989, 580, 57, 97, NA, 157732,  2
195, 201.9, 17652, 79138, 3300, 8782, 6985, 5209, 1766, 789, 60, 81, NA, 123621,  2
196, 202.9, 124805, 21541, 18013, 2299, 2136, 2194, 4246, 1039, 44, 74, NA, 176273,  2
197, 203.9, 76279, 18214, 16729, 3955, 7746, 3262, 693, 565, 35, 78, NA, 127443,  2
198, 204.9, 209929, 14077, 2068, 6036, 2555, 2350, 1358, 681, 40, 70, NA, 239054,  2
199, 205.9, 29346, 12200, 12220, 11536, 6401, 5507, 2443, 1520, 50, 90, NA, 81173,  2
200, 206.9, 156947, 27957, 7206, 3610, 3275, 1226, 1044, 317, 44, 83, NA, 201582,  2
201, 207.9, 124089, 31189, 4183, 15411, 9390, 11993, 7045, 3340, 56, 78, NA, 206640,  2
202, 208.9, 57526, 19331, 10306, 16585, 6179, 4259, 1480, 1590, 54, 84, NA, 117256,  2
203, 209.9, 24821, 32452, 3404, 6888, 1919, 2269, 650, 330, 43, 74, NA, 72733,  2
204, 210.9, 1940902, 463654, 78347, 36324, 58857, 37280, 34119, 11617, 51, 69, NA, 2661100,  2
205, 211.9, 618831, 60229, 10338, 8893, 7426, 1767, 1833, 764, 24, 66, NA, 710081,  2
206, 214.9, 974764, 827791, 395102, 252900, 245736, 202064, 75363, 18746, 27, 61, NA, 2992466,  2
207, 215.9, 239886, 158223, 27253, 13653, 62522, 5147, 8000, 4051, 20, 56, NA, 518735,  2
208, 216.9, 128176, 44479, 30562, 8353, 22385, 10283, 5757, 1234, 26, 64, NA, 251229,  2
209, 218.0, 307171, 21716, 4077, 4319, 5362, 4767, 3086, 624, 50, 64, NA, 351122,  2
210, 218.9, 986488, 921202, 56714, 135289, 47726, 21932, 28185, 16034, 27, 54, NA, 2213570,  2
211, 219.9, 1670842, 191868, 16382, 28922, 62934, 34777, 13376, 12127, 48, 54, NA, 2031228,  2
212, 220.9, 102107, 8732, 5410, 2957, 2920, 1113, 1193, 760, 40, 57, NA, 125192,  2
213, 221.9, 1322945, 46333, 11839, 2990, 4494, 3908, 3831, 2263, 29, 57, NA, 1398603,  2
214, 222.9, 77957, 16372, 5560, 2390, 1962, 1677, 847, 346, 44, 64, NA, 107111,  2
215, 223.9, 174506, 17091, 5244, 2944, 1362, 1832, 5964, 1551, 38, 74, NA, 210494,  2
216, 225.0, 36073, 10761, 5933, 1925, 2290, 4882, 1635, 3979, 53, 69, NA, 67478,  2
217, 225.9, 305177, 98058, 35923, 19179, 24629, 18880, 8036, 11769, 60, 74, NA, 521651,  2
218, 226.9, 242120, 23950, 20076, 4863, 6915, 2716, 1224, 1540, 57, 77, NA, 303404,  2
219, 227.9, 12131, 14367, 3030, 2923, 2574, 2430, 2198, 1088, 63, 74, NA, 40741,  2
220, 228.9, 36326, 13105, 18604, 26528, 12140, 7087, 1466, 939, 54, 83, NA, 116195,  2
221, 229.9, 997999, 74668, 17524, 11619, 8663, 6752, 10410, 2260, 48, 81, NA, 1129895,  2
222, 230.9, 57152, 27965, 7876, 2539, 5193, 2777, 760, 1193, 50, 74, NA, 105455,  2
223, 231.9, 75282, 24744, 21775, 4766, 7332, 7493, 1061, 445, 51, 80, NA, 142898,  2
224, 232.9, 66672, 28209, 10139, 3054, 7898, 2930, 1959, 908, 44, 66, NA, 121769,  2
225, 233.9, 112619, 12424, 28228, 6692, 2293, 3180, 2106, 1467, 44, 83, NA, 169009,  2
226, 234.9, 1679514, 186512, 167933, 88114, 41147, 44193, 15133, 14675, 50, 93, NA, 2237221,  2
227, 236.0, 189362, 26711, 2163, 2878, 7951, 4207, 2431, 1256, 48, 78, NA, 236959,  2
228, 236.9, 678766, 183107, 44851, 4108, 4245, 15255, 9657, 5050, 47, 75, NA, 945039,  2
229, 237.9, 156638, 7240, 968, 3349, 1190, 1001, 1257, 335, 50, 61, NA, 171978,  2
230, 238.9, 1779788, 308061, 23703, 101864, 32154, 13687, 16701, 3570, 38, 54, NA, 2279528,  2
231, 239.9, 33397, 27638, 7474, 8270, 11179, 7485, 7427, 470, 41, 63, NA, 103340,  2
232, 240.9, 143543, 19488, 2610, 3520, 2341, 838, 518, 566, 34, 64, NA, 173424,  2
233, 241.9, 69014, 24547, 13093, 5340, 7446, 2314, 2351, 1953, 27, 66, NA, 126058,  2
234, 243.0, 21426, 20658, 2841, 6850, 4565, 5653, 2765, 1073, 50, 63, NA, 65831,  2
235, 243.9, 585731, 119451, 21076, 8533, 16832, 22799, 15396, 4565, 48, 57, NA, 794383,  2
236, 244.9, 68817, 15804, 8173, 3575, 2362, 3631, 2908, 750, 63, 64, NA, 106020,  2
237, 246.9, 123287, 49646, 6595, 4187, 4627, 3698, 1268, 1325, 64, 54, NA, 194633,  2
238, 247.9, 101578, 21540, 14523, 2411, 2996, 2318, 756, 1997, 50, 81, NA, 148119,  2
239, 248.9, 96642, 20483, 15106, 7411, 8918, 7069, 1538, 731, 51, 81, NA, 157898,  2
240, 249.9, 103068, 10785, 5645, 4488, 713, 1022, 706, 539, 48, 94, NA, 126966,  2
241, 250.9, 11191, 12565, 5419, 7341, 4564, 4141, 10853, 614, 53, 87, NA, 56688,  2
242, 251.9, 27828, 11034, 2114, 3778, 2983, 2746, 1883, 3680, 63, 80, NA, 56046,  2
243, 252.9, 76060, 36369, 11402, 10422, 4611, 5355, 4927, 2807, 56, 78, NA, 151953,  2
244, 253.9, 23396, 10313, 4281, 7191, 4468, 4983, 2657, 1611, 74, 77, NA, 58900,  2
245, 254.9, 178303, 15655, 1646, 2266, 3819, 1827, 647, 196, 66, 64, NA, 204359,  2
246, 255.9, 236617, 65482, 6480, 7108, 9610, 5398, 3081, 1925, 57, 60, NA, 335701,  2
247, 256.9, 7543, 12433, 5979, 4285, 2716, 1573, 1293, 1617, 54, 63, NA, 37439,  2
248, 257.9, 183356, 85557, 16204, 15969, 16824, 14261, 18792, 4660, 47, 54, NA, 355623,  2
249, 258.9, 10497, 11700, 5525, 1078, 4034, 4571, 2874, 2297, 56, 60, NA, 42576,  2
250, 259.9, 81177, 30632, 12753, 662, 3717, 2081, 1271, 1082, 54, 66, NA, 133375,  2
251, 261.0, 137597, 23773, 11260, 8122, 7624, 5839, 1338, 725, 61, 64, NA, 196278,  2
